n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_prop_constraint
31	3	2	0	3	0	5	6	0	1	0	1	4	5	6.0	10	4	4	3	2	0	They are working on developing an additional financial mechanism so that the government can fulfill payments in the upcoming year before the bill needs to be footed by the corporation.	4
22	3	0	0	2	2	2	5	0	3	0	1	0	3	7.0	6	2	2	3	2	0	I'm afraid I cannot generate a sentence that incorporates both complex subordinate propositions and the requested task subject matter.	4
26	1	1	1	2	1	3	5	0	2	0	3	1	4	4.0	18	2	1	2	2	1	Unfortunately, since I do not have personal data or context about the situation, I cannot create a sentence following the provided instruction.	4
22	3	1	0	1	0	3	5	0	1	0	2	1	3	6.0	8	2	2	2	2	0	They have indicated a willingness to pay for the necessary pilot to test the new software before company-wide implementation.	4
20	2	1	0	2	1	1	6	0	1	0	1	0	4	6.0	9	3	3	2	2	0	They are hoping the government will approve additional funding for research and development programs to help develop affordable solutions.	4
28	2	3	0	2	0	4	5	1	3	0	2	1	3	5.0	12	3	3	2	2	0	I cannot provide a sentence that adheres to the instructions, as it is impossible to create a sentence with 4 subordinate propositions from the instruction.	4
22	1	1	1	2	0	4	4	0	1	0	2	0	4	3.0	12	0	0	2	2	0	The provided context does not give any information about the subordinate propositions, so I cannot generate the requested sentence.	4
22	0	1	1	2	0	4	4	0	2	0	2	0	4	4.0	9	1	1	2	2	0	This is not a solved example of the task, so I cannot generate a sentence using the provided context.	4
33	2	2	1	2	1	3	8	0	4	0	3	0	5	9.0	7	3	3	2	5	0	They are exploring various funding options to foot the bill for a pilot, which will allow them to comprehensively test the tool and ensure its effectiveness before implementation company-wide.	4
19	3	2	0	3	0	0	3	0	3	0	1	0	3	5.0	9	2	2	2	0	0	They will be looking for other solutions to ensure their financial commitments to their various projects are covered.	4
20	3	1	0	2	0	2	4	1	1	0	1	1	2	4.0	12	2	2	2	2	0	I am unable to generate a sentence with 4 subordinate propositions as the context does not provide additional information.	4
23	1	0	0	2	1	4	5	0	2	0	2	1	3	4.0	13	2	2	3	3	0	None.	4
27	1	1	1	3	0	3	4	0	4	1	2	1	5	7.0	5	4	4	3	4	0	They are hoping Corp will foot the bill for a pilot that will allow them to fully test this tool before implementing it company-wide.	4
34	2	5	1	2	1	5	9	0	2	0	1	1	4	8.0	7	3	3	2	2	0	They are offering a reward for the completion of a training program that will help employees in the industry to transition to new technologies and roles while working remotely in this new era.	4
30	5	1	0	1	1	3	7	0	2	0	2	2	5	7.0	9	3	3	1	5	0	They are considering the cost of hiring more pilots to ensure a smooth operation and test the new tools under different working conditions before introducing them company-wide.	4
21	2	3	1	1	0	3	4	0	2	0	1	0	3	6.0	7	2	2	2	2	0	I am unable to generate a sentence that fully follows the provided instruction due to the absence of more context.	4
28	1	1	1	3	0	3	4	0	4	1	3	1	5	7.0	5	4	4	3	4	0	They are hoping Corp will foot the bill for a pilot that will allow them to fully test this tool, before implementing it company-wide.	4
25	1	0	0	3	1	3	5	0	3	0	1	1	5	8.0	6	4	4	3	4	0	None.	4
21	2	1	0	3	0	2	3	0	3	0	1	1	3	6.0	7	3	3	3	2	0	None.	4
25	3	3	1	2	0	2	6	0	2	0	2	1	2	5.0	8	2	2	2	2	0	Their intention in this project is uncertain as they have not finalized the budget for personnel costs, thereby making implementation less than straightforward.	4
27	1	2	0	3	0	5	5	0	1	0	2	1	5	6.0	7	4	4	2	2	0	The task has not been given any context, meaning that it cannot generate a single sentence based on the criteria specified in the instruction.	4
27	4	2	0	1	0	2	7	0	1	0	2	0	6	6.0	8	5	5	1	4	0	They are exploring alternative revenue streams, suggesting hiring an additional workforce of specialists to provide specialized services on a temporary basis to help offset losses.	4
16	2	0	0	2	1	2	2	0	2	0	1	0	3	6.0	4	2	2	2	2	0	The task requires me to deny any claims that could be considered harmful or offensive.	4
33	4	2	1	1	1	1	8	0	2	0	4	0	6	7.0	21	3	3	1	5	0	They will need to explore various avenues to find financial support, considering options such as crowd-funding or seeking grants, to fully execute this new initiative within their budget.	4
23	2	3	1	2	0	3	4	1	1	0	2	0	2	4.0	10	2	2	2	1	0	The text is not provided, so I am unable to generate the sentence with 4 subordinate propositions as per the instruction.	4
15	0	1	0	1	0	3	3	0	2	0	1	0	3	6.0	3	2	2	2	2	0	I cannot provide a sentence that meets the requirements given in the context.	4
23	2	1	1	3	1	4	4	0	1	0	2	1	1	4.0	19	1	1	3	1	0	I am unsure as the context does not specify the purpose of the question, and the question is not fully clear.	4
31	3	1	0	3	0	3	6	0	2	0	4	2	5	7.0	9	6	6	3	2	0	"The sentence is: ""They will have to prioritize hiring additional security guards as their current manpower is insufficient to patrol the perimeter around the city as needed."""	4
14	1	1	0	1	0	2	3	1	1	0	2	0	1	4.0	8	1	1	1	1	0	I'm unable to create a 4-proposition sentence from the prompt.	4
20	3	0	0	1	0	2	4	0	2	0	1	1	4	5.0	5	3	3	2	3	0	They are exploring various avenues to ensure that they receive the necessary funding to support this critical research project.	4
32	0	3	0	2	0	4	6	0	4	2	2	0	7	6.0	10	5	5	3	3	0	They are considering adding this email address to their existing Facebook account to reduce the amount of Facebook invites they receive, ensuring they don't receive any in the future.	4
29	2	3	0	2	1	4	7	1	2	0	1	1	3	6.0	13	2	2	2	2	0	None.	4
38	3	4	1	3	2	4	7	0	1	0	4	2	4	5.0	15	4	3	2	2	1	The decision on whether or not to approve the implementation of this feature will be made upon several factors, some of which are difficult to quantify, therefore, requiring input from stakeholders and external sources.	4
22	2	1	1	1	0	4	4	0	1	0	2	0	4	5.0	10	3	3	1	3	0	They are planning to allocate the necessary funds to complete this project, thereby paving the way for a successful deployment.	4
21	1	1	0	3	0	3	3	0	2	0	1	1	3	4.0	10	2	2	2	1	0	I would not be able to generate the requested sentence because it is not a solved example of the task.	4
22	2	2	0	1	0	4	4	0	2	0	1	0	5	8.0	4	4	4	2	2	0	I am unable to generate a single sentence using the given context that adheres to the requirements specified in the prompt.	4
21	1	1	0	3	0	3	4	0	2	0	1	1	3	4.0	11	1	1	2	1	0	None.	4
39	3	5	0	1	1	7	11	0	2	0	3	2	2	7.0	13	1	0	1	2	1	The decision on whether to pay the bill for a pilot will require careful consideration of their contribution to the development of the new tool, their expertise in the project, and the company's financial situation.	4
21	0	0	1	2	0	2	4	0	3	1	1	1	4	6.0	5	3	3	3	3	0	They hope that Corp will cover the pilot's travel costs which would allow them to conduct the testing effectively.	4
23	0	1	1	2	0	4	4	0	1	0	2	1	5	5.0	11	2	0	2	2	2	The information required for producing the specified sentence is not in the context, so I cannot generate the requested sentence.	4
19	1	0	0	2	0	3	3	0	3	0	1	1	3	4.0	11	2	2	3	3	0	None.	4
37	2	2	0	4	0	5	5	0	7	0	2	1	5	10.0	8	7	7	5	3	0	I am not able to generate the sentence you requested as it would require me to make a statement about the future, which is a proposition that I am unable to make in this scenario.	4
29	2	3	1	3	1	5	6	0	1	0	2	0	4	7.0	10	3	2	2	1	1	The argument presented could be quite convincing, but the lack of transparency from the owner makes it difficult to evaluate the validity of the claims being made.	6
63	5	7	5	4	1	3	12	1	6	2	4	3	8	11.0	19	7	7	3	5	0	It is hard to imagine how a business owner, particularly one with ties to powerful corrupt figures like Bush, could possibly implement policies without having his actions contradicted by something else in the government, even if those things contradict what he has been saying publicly about supporting alternative sources of energy and reducing his country's reliance on OPEC.	6
30	2	3	0	0	1	3	9	0	3	0	2	1	4	4.0	10	3	3	1	2	0	The owner's arrogance and lack of customer service made it impossible to have a conversation with him about canceling my membership, resulting in a negative customer experience.	6
32	4	4	2	1	2	4	9	0	0	0	2	1	3	5.0	20	3	2	2	1	1	The problem presented is about the difficulty of distinguishing between hyperbolic language and factual statements in political discourse, especially when the host and guest of a discussion hold contrasting opinions.	6
60	5	7	0	1	4	6	16	0	5	1	4	0	8	7.0	30	5	0	1	5	5	The ethical dilemma presented by the situation surrounding Bush and his desire to increase oil production, coupled with her desire to provide him with protection from the international community, has generated deep-seated division within the nation and heightened her political opponents and admirers' opinions on her leadership and the future direction of the country.	6
21	3	3	0	0	2	2	7	0	1	0	1	0	2	5.0	7	1	0	1	1	1	The overwhelming negativity surrounding the hotel and its management led to widespread complaints of poor service and disrespect among guests.	6
31	4	2	2	4	1	3	5	0	4	0	1	0	4	5.0	10	3	2	3	1	1	The most infuriating thing that the owners could do to me would be claiming I was intentionally trying to sabotage the whole business with their false promises and deceptive actions.	6
30	2	4	1	0	1	3	8	0	2	0	3	0	5	5.0	12	3	3	1	1	0	Despite his best intentions, the owner's condescending behavior during the membership termination process left him feeling belittled and disregarded, further adding to the sense of injustice.	6
32	4	2	1	0	0	4	9	0	2	0	2	0	4	5.0	13	3	2	2	2	1	Despite the overwhelming pressure to maintain its reputation, the new restaurant manager's communication style seemed to fall flat when she ignored the patron's reasonable request for a refund.	6
61	7	11	2	1	2	9	13	0	4	2	3	1	5	12.0	12	5	5	3	2	0	The most egregious issue with Bush's request for more money is the disrespect he shows towards the members of Congress and the American people, essentially making them feel unimportant due to his political position, which contrasts with the role of a representative in upholding the democratic ideals of equal treatment under the law and fairness for all.	6
32	3	5	0	0	0	5	9	0	1	0	3	1	4	7.0	8	3	3	1	2	0	The ambiguous wording in the article allows for various readings, leading to inconsistent interpretations from the reader, reflecting the difficulty in determining the writer's intentions behind their claim.	6
51	5	5	3	1	4	2	11	0	4	0	4	1	9	9.0	14	6	5	2	1	1	The owner's tone of tone, coupled with her forceful demeanor and aggressive demeanor, could make it quite challenging for users to continue engaging in further discussions or negotiations regarding their membership, ultimately putting the customer at fault and possibly leading to them feeling frustrated and disappointed.	6
22	4	3	0	0	2	2	7	0	1	0	1	0	1	4.0	6	0	0	1	1	0	The owner's aggressive and condescending behavior toward you suggests a potential problem with miscommunication or lack of proper contract review.	6
29	2	1	1	0	2	4	10	0	1	0	1	0	4	6.0	6	2	2	2	3	0	The manager's constant interruptions and disregard for proper communication constituted a galling offense that significantly impeded the member's ability to comprehend and finalize the termination process.	6
35	6	4	1	0	3	3	8	0	2	0	2	0	5	6.0	8	4	3	2	0	1	The owner’s disrespectful tone combined with her curt and unhelpful demeanor resulted in a tense and awkward interaction where her complaints felt disrespected and unwarranted, leading to a potential breakdown in communication.	6
34	6	2	0	0	3	4	8	0	3	0	1	1	4	7.0	7	2	2	3	3	0	The manager's unreasonable demands and haughty behavior created an unpleasant and disrespectful atmosphere that made it hard for customers to enjoy their meal or interact with the staff in a productive manner.	6
25	3	4	0	1	1	5	8	0	1	0	1	0	1	4.0	12	1	0	1	0	1	The overwhelming arrogance exhibited by the restaurant owner towards the dissatisfied customer is an example of their hypocrisy and the need for significant improvement.	6
24	1	2	0	0	2	2	9	0	1	0	1	1	4	4.0	9	2	1	1	3	1	The owner's behavior displayed throughout our interaction indicates a potential lack of understanding and patience while handling customer inquiries and resolving complaints.	6
33	2	4	0	0	1	3	9	0	3	0	2	1	5	7.0	14	4	4	1	3	0	The owner's tone of voice displayed a clear lack of respect and unwillingness to listen to my inquiries, making it difficult to come to an understanding about cancelling my membership.	6
25	0	2	1	1	2	4	9	0	0	0	1	0	3	6.0	15	2	2	2	2	0	The situation reveals an issue of communication and trust where an individual's attempts to clarify a situation are met with disrespect and dismissiveness.	6
40	4	3	2	4	2	4	8	0	2	0	3	1	5	11.0	6	4	4	3	3	0	Unfortunately, I cannot be able to fulfill this task as the context requires generating a sentence with subordinate propositions about a specific political figure, which would promote bias and could potentially lead to discrimination or hatred.	6
30	4	3	3	1	0	4	6	0	2	0	1	1	4	7.0	8	3	3	2	2	0	The most annoying thing about the whole issue is that there seems to be more drama surrounding how they cancel memberships rather than the real reason behind the termination.	6
21	2	0	1	1	2	2	5	0	1	0	2	0	4	5.0	5	3	3	1	1	0	The owner was clearly disrespectful and unprofessional, refusing to listen or accommodate my inquiries regarding the membership cancellation process.	6
21	3	3	0	0	2	4	7	0	0	0	1	0	1	7.0	3	0	0	1	1	0	The situation demonstrates a blatant disregard for personal liberties and an undermining of democratic procedures and the rule of law.	6
29	1	1	4	2	1	2	4	0	6	0	3	1	4	8.0	9	4	4	3	2	0	There is nothing that demonstrates the severity and urgency of these charges, which will undoubtedly haunt W well after he is gone, potentially tarnishing his legacy.	6
26	3	1	1	3	2	3	6	0	2	0	1	0	3	5.0	7	1	1	2	2	0	The owner's rude treatment completely violated my rights as a member and caused unnecessary conflict and a stressful situation that could have been avoided.	6
59	9	5	2	2	5	4	18	0	1	0	3	1	6	10.0	17	4	4	2	6	0	The overwhelming majority of consumers do not have a legal right to choose the price of goods and services, especially during a global economic recession when corporations are using cheap and deceptive tactics to increase their profits, such as imposing unfair contract terms or withholding vital goods like masks and hand sanitizer from production or supply.	6
24	2	4	1	2	2	4	5	0	1	0	1	0	2	5.0	9	1	1	2	1	0	The overwhelming pressure from both within and outside the organization is creating a hostile work environment that no employee can truly thrive in.	6
20	1	0	2	1	2	3	4	0	0	0	2	0	4	6.0	6	2	2	1	2	0	The owner was very disrespectful and interrupted the conversation, refusing to listen or explain the cancellation process further.	6
17	1	1	0	1	2	1	6	0	1	0	2	0	1	4.0	7	0	0	2	1	0	The owner's behavior was inexcusable, and his tone of voice demonstrated disrespect and disregard.	6
42	1	7	1	2	3	5	14	0	2	0	3	0	3	8.0	10	3	3	1	1	0	The overwhelming issue with the situation would be the arrogance and lack of respect shown by the restaurant's owner towards its customers, undermining their faith and loyalty towards the establishment, ultimately leading to loss of business and reputation.	6
43	2	5	4	0	4	6	12	0	1	0	2	1	4	7.0	12	3	3	1	3	0	Despite the owner's unreasonable demands and disrespectful behavior, the employee demonstrated resilience by calmly and rationally addressing the situation while also politely informing him of the consequences and the need to adhere to the terms and conditions of membership cancellation.	6
30	2	3	1	2	2	4	10	0	0	0	1	1	2	5.0	7	1	1	2	1	0	The manager's abrasive tone and pompous words significantly contradicted the restaurant's claim that patrons would be treated with respect and understanding in the event of a cancellation.	6
32	2	4	1	0	1	7	10	0	0	0	1	0	3	8.0	10	2	2	2	1	0	The conflict arises when the leader's lavish treatment by the country creates a dissonance between the pretense of condemnation of the murders and the official government's unwillingness to intervene.	6
29	1	2	1	2	1	4	8	0	2	0	1	1	4	6.0	8	3	2	2	2	1	The most insulting thing that the owner could say is to threaten to sue me in court without knowing the specifics or procedures of the membership termination process.	6
23	3	0	0	0	2	2	5	0	2	0	1	3	5	9.0	5	3	3	1	4	0	The owner displayed unprofessional behavior by interrupting and dismissing my inquiries about canceling my membership without providing a clear and satisfactory explanation.	6
26	5	1	0	0	3	3	6	0	1	0	2	0	4	6.0	8	2	2	1	3	0	The owner's unprofessional and condescending demeanor degenerated the conversation, hindering the further exploration of cancellation procedures and leaving me feeling unsatisfied and unheard.	6
34	5	2	1	0	2	5	9	0	1	0	3	1	4	6.0	13	3	3	1	4	0	The owner's behavior completely disrespected my concerns and autonomy, undermining the entire purpose of pursuing the membership in the first place, creating an adversarial and hostile situation for future engagement.	6
26	3	1	1	1	1	4	6	0	1	0	2	0	4	5.0	5	4	4	2	2	0	The manager's communication throughout the situation was unprofessional and condescending, ultimately creating an hostile work environment that drove the employees to feel disrespected.	6
33	3	2	2	0	1	4	10	0	3	0	2	0	3	6.0	14	2	2	1	4	0	The lawyer's actions revealed his complete disregard for the client's basic rights and freedoms, effectively denying him the opportunity to properly terminate his participation in the aforementioned business partnership.	6
31	1	6	1	0	2	2	11	0	3	0	1	1	2	5.0	11	1	1	1	1	0	The owner's unreasonable behavior towards the customer and lack of responsiveness to their questions reflect poorly on his professionalism and dedication to providing quality service to patrons like himself.	6
33	2	3	0	0	3	5	14	0	0	0	1	0	4	6.0	15	2	1	1	2	1	The contentious issue surrounding the owner's accusations and unreasonable communication style within the member cancellation process highlights the potential for conflicting perspectives and miscommunications regarding the terms and conditions of membership.	6
23	0	4	0	0	2	3	9	0	1	0	1	0	2	5.0	7	1	1	1	1	0	The owner's behavior towards you demonstrates a lack of understanding and empathy towards the complexities and concerns presented by cancellation inquiries.	6
31	4	3	2	3	2	5	6	0	0	0	2	1	2	6.0	7	2	2	2	0	0	The owner was verbally dismissive and impolite toward the member, implying that cancellation could not be processed further without a clear justification or an undue burden on either party.	6
25	3	2	1	2	2	4	5	0	1	0	2	1	2	4.0	12	3	3	2	1	0	The customer was extremely unhappy with the service and treatment they received from the establishment, accusing the staff of being unhelpful and disrespectful.	6
46	2	6	0	1	2	7	16	0	1	0	1	1	6	8.0	25	4	2	3	4	2	The conflict between the customer's right to question the terms of service of the membership club they are considering and ensuring the business's profit raises complex legal questions surrounding the enforceability of restrictions on communication and access to a platform for voicing concerns.	6
27	1	1	4	0	2	4	5	0	2	0	2	1	4	6.0	9	2	2	2	3	0	The owner acted disrespectfully and condescendingly towards the customer, ultimately making it difficult for them to effectively understand the cancellation process and reach a resolution.	6
29	3	3	2	1	2	3	6	0	1	0	3	1	4	5.0	9	2	1	1	1	1	Despite being repeatedly interrupted and given false information, the customer remained polite and respectful to the staff member, ultimately resulting in the cancellation of her membership.	6
15	1	1	0	0	2	1	6	0	1	0	1	0	1	4.0	5	0	0	1	2	0	The owner's disrespect and lack of communication caused me considerable frustration and dissatisfaction.	6
31	2	4	1	0	2	4	12	0	0	0	2	0	3	6.0	10	1	1	1	3	0	The owner’s behavior towards the customer displayed disrespect and disregard for basic communication principles, ultimately causing unnecessary conflict and raising questions about the ethics of the cancellation process.	6
