n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
18	1	2	1	0	1	1	4	0	2	0	3	0	2	5.0	4	1	1	1	1	0	 **Despite her initial misjudgment, she eventually learned to value the importance of friendship and forgiveness.**	4
24	5	3	2	0	1	4	4	0	0	0	2	0	3	4.0	7	1	1	1	0	0	The quick brown fox jumped over the lazy dogs, quickly scampering through the green meadows and roaring happily alongside the excited elephants.	4
32	3	5	1	0	2	6	9	0	0	0	3	0	3	4.0	11	1	1	1	1	0	Despite the ongoing political unrest and the rising tension, a sense of unity still prevailed among the citizens of the nation, offering solace and strength during these challenging times.	4
22	3	2	0	0	2	2	6	0	0	0	3	0	4	4.0	9	0	0	1	1	0	The bustling city, with towering skyscrapers and lively streets, presented a vibrant spectacle of bustling life and bustling energy.	4
17	2	1	1	0	1	2	5	0	2	0	2	0	1	3.0	10	0	0	2	1	0	The young traveler discovered her way through the forest, her senses constantly active and alert.	4
35	6	3	0	0	0	3	7	0	4	0	5	0	5	6.0	11	4	4	3	3	0	  **The vibrant, diverse, captivating landscape of my hometown reveals countless hidden gems scattered across nature’s garden, each whispering a unique secret to those who dare to explore its mysteries.**	4
32	1	4	0	1	0	7	8	0	1	0	4	0	5	8.0	6	4	4	2	2	0	The rain fell in an abundance, allowing the flowers to bloom with vigor, leading to a spectacular spectacle in the meadow, a sight that would mesmerize any passerby.	4
26	3	4	0	0	0	5	5	0	1	0	4	0	4	6.0	5	3	3	2	2	0	  **A sudden gust of wind swept in, silencing all the lights, casting a profound shadow that stretched out across the empty room.**.	4
24	0	4	0	1	0	3	5	0	3	0	2	1	4	4.0	10	3	2	2	1	1	The woman sitting across from the man read an essay in her lap, while they were waiting for their bus to arrive.	4
26	1	2	1	2	1	4	7	0	1	0	4	0	3	6.0	8	2	1	2	1	1	The rain that was falling all day has finally stopped, presenting an opportunity for outdoor activities, leisure, and a return to nature.	4
18	1	2	0	0	0	3	5	0	1	0	2	0	3	5.0	6	2	2	1	3	0	The rain whispered secrets to the leaves, reminding them to remember the fleeting beauty of life.	4
22	2	2	2	0	0	4	4	0	1	0	3	1	3	3.0	15	2	2	2	1	0	The sun shone brightly, casting a warm glow on the tranquil lake, as it lazily danced on the surface.	4
30	3	4	0	0	1	5	8	0	2	0	2	0	4	6.0	24	2	2	2	2	0	  _Every day, the children engage in a whimsical odyssey through the lush fields, uncovering treasures of the forest and sharing stories that weave through their imaginative minds._	4
14	1	1	1	2	1	1	3	0	2	0	1	0	1	3.0	6	0	0	1	1	0	I have completed my chores and am now free for some leisure time.	4
14	1	2	0	0	0	1	4	0	2	0	3	0	1	2.0	4	0	0	1	0	0	 **Despite his unwavering resolve, her confidence dwindled with each passing obstacle.**	4
21	2	3	0	0	0	3	6	0	1	1	2	0	2	5.0	9	1	1	1	2	0	John chased the lively butterflies through the vibrant meadow, painting his canvas with the colors of nature's spectrum.	4
20	1	2	0	0	0	2	6	0	2	1	2	0	3	4.0	7	2	1	2	1	1	  Despite the heavy snow blanket that covered her driveway, Sarah decided to walk to the school bus stop..	4
23	2	3	0	0	1	3	7	0	1	0	2	0	3	6.0	8	2	1	1	2	1	 Despite the chaos surrounding the elections, the political party remained steadfast in its promise to uphold transparency and accountability in government.	4
20	2	2	0	1	1	3	4	0	2	0	2	0	2	7.0	7	1	1	2	1	0	I am surrounded by a world of possibilities, each one an invitation to create something unique and extraordinary.	4
22	2	2	0	0	1	1	7	0	1	0	3	1	3	5.0	7	2	1	1	2	1	Despite facing numerous odds, the tenacious artist persevered, finding solace in her creativity and resilience amidst life's tribulations.	4
21	2	4	0	0	0	3	6	0	0	0	3	0	3	4.0	8	1	0	1	1	1	The old mansion, shrouded in darkness, whispered secrets of forgotten stories within the eerie stillness of the twilight.	4
16	0	1	0	0	1	0	3	0	4	0	3	0	3	4.0	4	1	1	1	2	0	  **Despite her exhaustion, she rose to face her fears and achieve her goals.**.	4
16	1	1	0	0	0	2	3	0	2	0	2	0	3	4.0	7	2	1	1	2	1	 Despite my best efforts to alleviate the problem, I failed to resolve the situation.	4
38	1	4	1	0	1	7	8	0	4	0	2	2	7	9.0	8	5	5	4	4	0	The dog barked at the cat despite that the cat chased it and chased it around a tree, demonstrating that the cat possessed a strong desire to protect itself when the dog came in its path.	4
20	2	1	0	0	1	2	5	0	2	0	2	1	4	4.0	7	2	1	2	3	1	 Despite the setbacks they faced, the young entrepreneurs discovered innovative ways of achieving their goals and overcoming obstacles.	4
27	1	2	2	0	1	5	7	0	0	0	2	0	5	6.0	9	1	1	2	1	0	The rain poured relentlessly, each drop adding to the rushing river's unstoppable current and washing away the city's forgotten memories with each cascade.	4
17	3	2	0	1	0	2	5	0	0	0	2	0	2	5.0	5	1	1	1	0	0	The bustling city streets were filled with laughter, children running through the golden sunlit streets.	4
17	0	2	0	2	1	3	3	0	1	0	2	0	3	4.0	9	1	1	3	0	0	The rain is falling, and every cloud that passes by is shaped like a sphere.	6
24	2	3	0	0	0	4	7	0	1	0	3	0	3	4.0	9	2	1	2	1	1	  The children, whose laughter echoed through the park, jumped over the fountain's playful waters like children discovering a hidden treasure.	6
34	3	4	1	0	2	3	8	0	4	0	4	0	4	4.0	21	1	1	3	2	0	The girl ran home to tell tales of her adventures, but after a grueling day in the bustling city, her legs grew weary, and she sought solace in her home.	6
25	5	2	0	0	1	3	7	0	1	0	3	0	2	6.0	9	1	1	2	2	0	The vibrant garden, with shimmering leaves and enchanting flowers, presented a captivating display that unfolded a rich tapestry of nature's brilliance.	6
20	3	3	0	0	0	2	6	0	1	0	2	0	3	5.0	7	2	2	1	1	0	A group of inquisitive children played beneath the sprawling willow tree, uncovering ancient secrets hidden under its roots.	6
27	2	2	0	0	1	3	8	0	2	0	6	0	3	5.0	10	1	1	1	2	0	" ""The young artist captured the bustling city streets through her panoramic lens, painting a picture of its life, beauty, and dynamism."""	6
17	2	2	1	0	0	3	5	0	0	0	2	0	2	3.0	7	1	1	1	1	0	The sun shone brightly through the dense leaves, casting intricate patterns on the forest floor.	6
3	1	0	0	0	0	0	1	0	0	0	1	0	0	1.0	1	0	0	0	0	0	Sure thing.	6
16	1	2	1	0	0	0	1	0	4	0	3	0	3	4.0	3	2	2	1	1	0	 Despite her fragile health, she continued to smile brightly, inspiring everyone around her.	6
32	4	4	1	1	1	3	11	0	0	0	2	0	4	8.0	7	3	2	2	1	1	The vibrant city streets illuminated by warm street lamps were bustling with activity, a symphony in motion where diverse individuals intertwined to create an extraordinary spectacle of colors and light.	6
50	1	6	2	0	1	11	13	0	2	0	8	0	6	12.0	10	4	4	2	1	0	 The old tree stood in the backyard of our house, the children playing beneath it, the leaves rustling in the breeze, the flowers blooming in the afternoon,  the clouds lazily drifting across the sky, and, finally, the stars illuminating the night sky.	6
22	3	3	0	1	1	4	5	0	0	0	2	0	3	4.0	5	1	1	1	1	0	  A group of excited children were playing in the forest, exploring the beautiful flowers and engaging in a hilarious race.	6
30	3	4	0	0	1	5	9	0	1	0	3	0	4	5.0	12	2	2	3	2	0	The rainy, colorful sunset painted the sky with streaks of hope and despair, each one dancing around the ancient trees that stood sentinel against the darkening shadows.	6
21	3	4	1	0	0	3	6	0	0	0	3	0	1	4.0	9	0	0	1	1	0	 The young boy, with eyes wide with wonder, chased butterflies in the vibrant garden under a sunny afternoon.	6
17	0	2	0	0	0	3	5	0	1	0	2	0	4	6.0	3	3	3	2	3	0	A flock of crows flew out, carrying bills that resembled the sun illuminating the sky.	6
17	3	1	0	0	1	2	4	0	1	0	2	0	2	4.0	7	0	0	1	1	0	 Despite its long and winding trajectory, the city's bustling center maintained a quiet oasis.	6
43	4	4	2	2	1	6	7	0	3	0	4	1	7	5.0	32	5	5	4	1	0	The river was flowing peacefully when she decided to go boating, despite the ominous weather, with the strong winds pushing against the current and her heart pounding with anticipation, she couldn't resist the allure of a watery adventure.	6
24	3	2	0	0	2	1	6	0	4	1	2	0	2	6.0	7	1	1	1	3	0	John's failure caused him immense disappointment and pain, making it his worst achievement and a source of great regret for him.	6
17	3	0	1	1	0	2	3	1	1	0	2	0	2	4.0	10	2	2	1	1	0	I am currently unable to generate a 6-subordinate proposition sentence following the main clause.	6
21	1	3	1	0	1	1	7	0	3	0	1	0	2	5.0	9	1	0	2	1	1	  The old woman who lived in my grandmother's house always took care of her neighbors with love and compassion.	6
16	2	3	1	0	0	2	5	0	0	0	2	0	1	3.0	7	0	0	1	1	0	 Despite the constant threat to the environment, people still find joy in simple pleasures.	6
17	1	2	0	0	0	3	6	0	1	0	2	0	2	3.0	7	1	1	2	2	0	The bustling street filled pedestrians with life, each person carrying their burdens with a purpose.	6
19	4	2	1	0	0	3	5	0	0	0	2	0	2	3.0	6	1	1	1	1	0	The majestic oak tree swayed in the gentle wind, casting mesmerizing shadows onto the lush foliage below.	6
29	5	4	0	0	0	7	7	0	0	0	3	1	2	3.0	12	1	0	2	1	1	   _As a gentle breeze carried the fragrant floral aroma, the lush landscapes of the meadow unfolded before the eyes like a scene from a romantic novel._.	6
27	7	2	1	0	1	1	5	0	4	0	3	0	3	7.0	8	2	2	3	2	0	My sister has a bright, caring, and smart son who has many good qualities that contribute to our family in so many positive ways.	6
20	1	4	0	0	0	1	6	0	3	0	2	0	2	4.0	6	1	1	1	2	0	 Despite his lack of experience, her determination propelled him  to achieve greatness in the face of numerous obstacles.	6
14	1	2	0	0	0	1	2	0	1	1	3	1	2	2.0	6	1	1	1	0	0	 * Despite her intelligence, Mary stumbled upon an unexpected error while coding.	6
22	1	3	2	0	0	3	4	0	1	0	3	0	4	5.0	6	3	3	1	2	0	 Even on the darkest of nights, the stars continue to shine brightly, illuminating the path to those seeking hope.	6
16	2	2	0	0	1	2	4	0	0	0	2	0	3	4.0	6	1	1	1	1	0	 The young child ran down the busy street, chasing butterflies and singing with joy.	6
16	3	3	0	0	0	3	5	0	0	0	1	0	1	3.0	8	0	0	1	0	0	 The majestic creature swam in the azure blue water amidst a sea of shimmering pebbles.	6
23	4	3	0	1	1	1	4	0	1	0	3	0	4	4.0	11	3	2	2	1	1	 **Despite the constant rain that pours down during summer, many outdoor events are held to keep people entertained and active.**	6
21	1	2	0	1	0	4	7	0	1	0	2	0	2	5.0	6	1	1	2	0	0	The city's skyline is a tapestry woven from shimmering glass mosaics, each one a mini-world unto itself.	6
29	2	4	0	0	1	6	8	0	0	0	2	1	5	6.0	13	3	3	2	1	0	The vibrant city lights flickered and danced with the symphony of sounds playing across the street, creating an enchanting symphony as the sun dipped below the horizon.	6
22	0	2	1	0	1	4	5	0	1	0	2	1	5	5.0	6	2	2	1	2	0	  _I gazed upon the rolling hills and heard the rustling leaves as I watched an owl soar effortlessly between the trees.	6
33	3	4	0	0	0	6	8	0	4	0	3	0	5	9.0	9	4	4	3	4	0	 The beautiful sunset cast an ethereal glow upon the vibrant landscape, showcasing a kaleidoscope of colors that danced across the scene, captivating every soul who set their gaze upon it.	6
30	3	3	1	0	1	3	7	0	4	0	3	1	4	5.0	10	3	3	2	3	0	 The rainy season brings a melancholic glow to our streets, illuminating their cracks and crevices, reminding us of the transient nature of beauty before it fades away.	6
16	1	2	1	0	0	3	4	0	1	0	2	0	2	4.0	4	1	1	2	0	0	A lone raven circled around the castle, its feathers shimmering brightly in the sunlight.	6
29	4	2	1	1	2	1	8	0	4	0	3	0	2	4.0	12	1	0	2	2	1	The young man, whose determination was unyielding even during his darkest hour, defied his critics' predictions and achieved his goals through sheer willpower and grit.	6
20	2	2	0	0	0	2	4	1	2	0	2	0	4	4.0	8	2	2	1	2	0	Despite my exhaustion, I managed to create a unique sentence with 6 subordinate propositions using the provided instruction.	6
17	1	1	2	1	1	3	4	0	0	0	1	0	3	3.0	8	1	1	2	0	0	The dog barked fiercely when a storm was looming but went unnoticed by the pet owner.	6
21	3	2	0	0	1	3	5	0	2	0	2	0	3	4.0	8	2	2	1	2	0	 The vibrant colours and enchanting melodies of my music painted a beautiful panorama in the air, leaving me mesmerized.	6
13	1	1	0	0	0	1	2	0	2	0	3	0	2	3.0	3	1	1	1	1	0	  **Despite her fragile health, she found a way to persevere.**	6
17	0	0	0	1	1	3	4	1	1	0	2	0	3	5.0	6	1	1	1	3	0	Please provide the instructions and I will generate a 6-sentence narrative using those instructions..	6
26	2	5	0	0	1	4	6	1	0	0	3	0	4	5.0	14	1	1	1	0	0	The sun rose over the vast array of clouds, painted in vibrant hues, and danced across the sky like a thousand shimmering diamonds.	6
15	3	3	0	0	0	1	3	0	2	0	2	0	1	4.0	4	0	0	1	0	0	 Despite the tumultuous economic state, we remain steadfast in our commitment to sustainability.	6
28	2	6	2	0	0	5	8	0	1	0	3	0	1	6.0	7	0	0	1	0	0	Despite its vast size, the tiny creatures scurried across the meadow, a testament to the wonder of nature in even the most barren of landscapes.	6
38	1	7	0	1	0	6	12	0	1	0	4	1	5	8.0	10	4	4	2	2	0	The city was bustling with life in every direction, as people hurried between their destinations, leaving a trail of shadows on the cobblestone streets, creating the illusion of countless pathways winding through the city.	6
33	4	3	0	0	3	3	10	0	2	0	3	0	4	6.0	10	3	2	2	2	1	The city, adorned with twinkling lights and colorful banners, presented a vibrant tapestry of opportunity and prosperity for all who dared to explore its bustling streets and lively market square.	6
10	1	0	1	0	0	0	1	0	2	1	1	1	2	3.0	4	1	1	2	1	0	John laughed happily as he completed his long project.	6
20	2	2	1	0	0	3	4	0	2	0	2	0	3	4.0	7	2	1	1	2	1	  Despite the chaos surrounding us, the brave heroes worked tirelessly to ensure the peace of their beloved kingdom.	6
