n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
21	1	0	0	3	0	2	6	0	1	0	2	1	3	4.0	8	3	3	4	0	0	The reality is that IP protection is an economic engine that developing-country citizens should not have to forego.	4
31	2	2	1	3	1	4	4	0	4	2	2	1	4	7.0	11	3	3	4	3	0	I shall also seek the advice of the College Guardians, and I am confident that they will provide crucial insights to ensure the implementation of the regulations we approve.	4
32	5	3	0	2	0	6	7	1	1	0	1	1	3	6.0	16	3	3	2	3	0	I am unable to generate a sentence with 4 subordinate propositions following the main clause as the context does not provide sufficient additional information for the generation of such a sentence.	4
38	3	5	2	3	0	5	9	0	1	1	3	2	3	6.0	13	4	3	2	2	1	As the future of the shuttle programme is under constant scrutiny, it is possible that NASA has already made the decision to discontinue using the vehicle, potentially due to a number of recent safety incidents.	4
25	2	1	0	2	1	4	5	0	3	0	1	1	3	6.0	11	3	3	3	3	0	I am unable to generate a sentence that follows the instruction because it does not provide any context or specific information about a task.	4
28	3	4	1	2	0	3	5	0	4	0	2	0	4	9.0	6	3	3	3	2	0	I shall also address the issues brought up by recent unforeseen challenges that could necessitate the implementation of the long-term solution that we voted on.	4
37	2	3	2	3	2	4	6	0	2	0	2	2	7	7.0	13	4	4	3	1	0	I shall also review the ongoing discussions about the future of the shuttle program, and ensure that we work closely to ensure that the program can be maintained and sustained for many years to come.	4
24	3	1	1	1	1	2	6	0	2	0	2	1	4	6.0	6	3	3	2	1	0	I shall also review the latest regulatory updates, ensuring that we stay current with the amendments and updates concerning IP protection regulations.	4
26	3	2	0	2	0	4	6	1	1	0	1	1	3	4.0	16	2	2	2	3	0	None.	4
36	4	3	1	3	0	4	7	0	4	1	2	2	4	10.0	5	4	4	3	3	0	It is also imperative that the Senate approves its own regulations, guaranteeing that legislators do not disregard their own vote on these very policies that will affect the livelihood of citizens across this country.	4
29	3	2	0	2	1	3	6	0	5	0	1	1	4	6.0	9	3	3	3	3	0	None.	4
38	2	2	2	4	1	4	5	0	3	2	3	4	5	5.0	26	4	4	5	2	0	It looks as if NASA is transitioning away from the shuttle model, as in the past they have proven to be quite dangerous, and this raises the fear that Columbia might face the same fate.	4
21	0	0	1	2	1	0	6	0	3	1	1	1	4	8.0	4	3	3	2	2	0	It appears that Google is planning to implement changes that would significantly impact their privacy safeguards and data security policies.	4
44	6	5	1	4	3	4	5	0	5	2	3	2	3	10.0	12	3	3	4	1	0	I shall also refer the matter to the College of Academics, and I am certain that they will be keen to ensure that we remain open and adaptable to the current circumstances and the potential implications for our in-service date.	4
44	3	3	4	4	3	5	4	0	6	3	2	2	4	10.0	16	4	4	5	2	0	I shall also refer the matter to the Committee on Constitutional Affairs and the Judiciary, and I am confident that they will be astute to ensure that we uphold the provisions of the constitution which our representatives so strongly and wisely chose.	4
47	6	6	3	3	1	3	10	0	3	0	3	4	4	7.0	12	3	3	3	1	0	The current regulations would not be as favorable for citizens in the long run, as they are geared towards large institutions with vast resources and personnel, rather than focusing on empowering ordinary citizens through a system of protection that they directly participate in shaping.	4
9	0	1	0	1	0	2	2	0	1	0	1	0	1	2.0	4	0	0	1	0	0	This is a solved example of the task.	4
34	0	4	3	1	2	4	3	0	4	3	2	2	5	7.0	8	4	4	5	1	0	I shall also investigate whether the College of Directors and Trustees has any recommendations on the matter, ensuring that we comply not only with but also beyond the regulations we ourselves choose.	4
20	1	3	1	1	0	2	3	0	3	2	1	0	2	4.0	9	1	1	1	2	0	I shall also request a meeting with the Dean of Studies to gauge his assessment of our academic standing.	4
30	3	2	2	2	2	1	6	0	4	0	2	0	5	5.0	17	3	3	3	3	0	I shall also request additional funding to ensure we continue the construction of our hospital, and this shall also entail securing necessary materials and equipment for such projects.	4
43	2	4	0	0	1	7	14	0	2	1	2	2	6	9.0	11	5	5	3	4	0	I suggest that the government implement stricter regulations in place to enhance the safety and reliability of any future shuttle launch, mirroring the caution we employed in order to safeguard the lives of the people on board the Columbia space shuttle.	4
30	6	4	1	2	1	3	5	0	3	0	1	0	3	7.0	20	3	3	1	1	0	I believe it will ultimately be important to seek out a legislative solution regarding the current limitations on funding in our educational institutions at the national and local levels.	4
17	3	0	0	1	0	2	3	1	2	0	1	0	3	5.0	7	3	3	2	2	0	I am unable to create a sentence that incorporates 4 subordinate propositions following the main clause.	4
35	2	4	3	4	0	2	5	0	2	2	3	3	4	5.0	14	4	4	4	0	0	It looks as if NASA is transitioning away from the launch vehicle model, as in the past they have proven to be quite hazardous, just like Columbia has shown in recent events.	4
29	1	3	0	2	0	5	6	1	2	0	2	1	5	8.0	8	3	3	2	1	0	This task cannot be completed with the given context, as there is no information provided about the task that suggests the use of 4 subordinate propositions.	4
54	3	7	2	3	2	7	10	0	4	4	2	2	7	8.0	24	5	5	4	3	0	I am also inclined to support the views of the University of Chicago law students that argue in favor of abandoning experimental therapeutics, and am thus recommending that the College of Quatestors reconsider the potential consequences of this proposed legislation on the research community and the lives of those it may affect.	4
34	2	4	1	4	1	3	2	0	6	2	2	2	4	8.0	12	4	4	5	1	0	I shall also refer the matter to the College of Architects, and I am certain that they will be keen to ensure that we comply with the regulations we ourselves vote on.	4
30	1	2	3	4	0	2	3	0	2	2	2	4	4	4.0	18	4	4	4	0	0	It looks as if NASA is transitioning away from the shuttle model, as in the past they have proven to be quite hazardous as Columbia has recently proved.	4
13	1	1	0	3	1	2	2	0	0	0	1	0	1	3.0	5	0	0	1	0	0	The question is incomplete and cannot be answered from the context.	6
36	3	3	0	5	1	2	7	0	4	0	2	2	6	6.0	21	5	5	3	3	0	We can imagine the confusion and uncertainty W experiences upon realizing he'll be able to roam free without paying his dues, highlighting the precarious situation he might be in due to conflicting rules.	6
22	1	3	0	2	0	4	4	0	2	0	1	1	2	4.0	11	2	2	2	2	0	I'm unsure about the meaning of the question since it does not give a context to draw a response from.	6
33	6	1	3	3	2	2	4	0	3	0	1	1	5	10.0	6	5	5	3	3	0	This is difficult to imagine a situation where someone would be so wealthy and important that they had enough to purchase multiple expensive items and avoid reading the contents of such items.	6
53	3	9	2	1	2	9	16	0	4	0	2	0	4	9.0	22	4	3	3	3	1	Despite her desire to protect the children at her building from the danger of the street, the laws on international sovereignty and justice lack clear guidelines regarding the treatment of a nation that hosts an individual who is both a leader of murderers as well as a guest of high rank.	6
37	0	3	3	5	0	4	4	0	3	0	2	3	8	6.0	10	7	7	4	0	0	She basically argued that the children trying to escape should be permitted to wander around the streets freely, as she believes they would be unduly affected by being confined to the building in that situation.	6
19	2	3	0	1	0	3	5	0	1	0	1	1	2	6.0	5	2	2	1	1	0	She was concerned about the large number of tourists wandering around the palace without paying any admission fees.	6
27	0	2	1	2	0	3	4	0	4	0	1	2	6	6.0	18	5	5	3	2	0	She basically said that if the children getting off the bus aren't paying to enter her building she would let them wander around the streets.	6
40	3	5	2	2	1	4	9	0	4	0	2	2	5	6.0	23	4	4	3	3	0	She basically said if a leader of murderers is granted a high level of protection and resources while being invited into the palace, it weakens the position of international laws to effectively hold them accountable for their crimes.	6
27	1	1	1	2	1	4	6	0	1	0	2	0	5	6.0	13	2	2	2	3	0	The given instruction does not provide any context or prompt for subordinate propositions, thus I cannot generate the prompt required to complete the task.	6
18	2	2	1	1	1	1	3	0	2	0	1	0	3	4.0	5	1	1	2	0	0	Her actions ultimately depended on several external circumstances that were not specified or mentioned in this context.	6
32	5	2	2	2	1	2	5	0	4	1	2	1	4	7.0	11	3	3	2	2	0	I can imagine the immense difficulty in reading the mysterious letter that W had so carefully placed for his mysterious buyer to view, despite its cryptic nature and ambiguous content.	6
23	1	2	1	2	0	3	5	0	2	0	1	1	3	5.0	15	3	3	1	2	0	It is difficult to imagine the thought processes going on in the leaders head if he were to actually read this letter.	6
32	5	2	1	2	1	5	6	1	1	0	1	1	3	6.0	16	3	3	2	3	0	I'm not able to generate a sentence with 6 subordinate propositions following the main clause as the instructions do not provide a clear or contextually relevant example for the task.	6
12	1	0	1	1	0	1	1	0	2	0	1	0	3	4.0	5	2	2	2	1	0	She felt so unsafe she was going to leave the school.	6
27	3	2	0	2	0	5	6	1	1	0	1	1	3	7.0	8	3	3	2	2	0	I am unable to complete the task since the prompt did not provide an instruction about a sentence with 6 subordinate propositions following the main clause.	6
28	3	2	1	2	1	3	7	0	3	0	3	0	2	4.0	15	2	2	2	2	0	The passage of time, and its relentless rhythm of inexorable change, is the inescapable reality that compels any living being to ultimately face its demise.	6
21	0	3	1	0	0	2	5	0	3	0	1	1	4	7.0	5	3	3	1	2	0	She eventually agreed to let the children go onto the bus without demanding payment for her entry into her building.	6
36	4	2	0	3	1	5	7	1	3	0	2	1	5	7.0	18	3	3	4	4	0	None.	6
33	0	1	2	3	0	2	3	0	8	0	3	1	7	7.0	14	7	7	5	3	0	She basically said if the children weren't paying to enter her building, she was going to let them wander around the streets, which was something that really annoyed her.	6
34	1	2	2	5	1	4	5	0	3	0	2	0	6	5.0	26	2	2	4	2	0	I don't have enough information about the situation to imagine what might be said or how the speaker might feel in this case, so I cannot generate the requested sentence.	6
22	1	3	0	3	1	3	3	0	2	0	2	0	3	4.0	12	2	2	2	1	0	I am unsure of what the task is asking for, and cannot generate a sentence with the information required.	6
27	2	4	1	1	3	1	8	0	3	0	1	0	3	8.0	6	2	2	2	2	0	Her actions defied logic and logic and set into motion a chain of events resulting in unforeseen and undesirable outcomes that were ultimately beyond her control.	6
31	1	2	2	2	0	4	6	0	2	0	3	1	5	6.0	15	5	5	2	4	0	She basically said that without payment from the children exiting the bus, they would not be able to enter the building, thus giving the authority to refuse admission.	6
20	2	3	2	2	0	2	3	0	1	0	2	0	3	4.0	8	2	2	1	2	0	She would be likely let unsupervised roam around the streets, possibly encountering danger due to the controversial situation.	6
30	2	1	3	1	0	2	3	0	6	0	2	2	6	7.0	15	5	5	3	2	0	She decided to remain vigilant, even though she knew there was a very high risk of the children escaping her building if she didn't stop them soon.	6
48	3	5	2	3	0	4	11	0	4	0	3	3	8	8.0	25	7	7	3	4	0	She basically said that if the car dealership wasn't taking action to stop child prostitution happening just within the park near them, she might have let some children wander around the nearby streets, putting them at potential risk of becoming victims of sexual exploitation.	6
24	0	3	0	2	0	3	5	0	4	0	2	0	4	5.0	11	2	2	3	1	0	I found nothing but a broken pencil beneath the desk, which would suggest the kids weren't paying for her building access.	6
26	1	2	2	2	0	2	4	0	3	0	2	0	4	6.0	10	2	2	2	2	0	I do not want to overstep their boundaries, so I am not going to reveal any personally identifiable information about the person in question.	6
13	2	1	0	1	0	2	2	0	1	0	1	0	1	3.0	6	1	1	0	1	0	It is not appropriate to use the sentence in a positive light.	6
43	2	5	2	2	1	5	9	1	5	0	3	0	7	13.0	6	5	5	4	4	0	She considered the ramifications of the situation in which international laws would treat a leader of murderers, even one who is generously hosted by a country, which claims to condemn his acts but shows insufficient action taken against the killer.	6
22	3	1	0	3	0	0	3	0	3	1	2	0	3	7.0	8	2	2	3	2	0	I am not able to generate sentences that contain subjective information, such as what W's thought processes might be.	6
24	1	3	1	0	0	3	5	0	4	0	2	0	5	6.0	10	4	4	2	2	0	Her thoughts seem deeply entangled with the gravity of the circumstance, leaving her grappling with a conundrum that transcends her immediate control.	6
9	0	1	0	1	0	2	2	0	1	0	1	0	1	2.0	4	0	0	1	0	0	This is a solved example of the task.	6
32	4	2	3	0	1	2	9	0	2	0	3	0	5	10.0	9	4	4	2	4	0	Her actions, though justifiable under the specific circumstances, created an unsettling dilemma where international law finds itself inadequately equipped to handle situations involving leaders of murderers and country hosts.	6
74	10	5	2	5	5	7	18	0	4	0	3	3	9	9.0	27	7	7	4	7	0	The government could do nothing to stop corporate conglomerations from influencing politicians and using bribery as a means to influence public policy, since the current political system is completely corrupt and no real action can be taken to enforce strict rules and regulations against corporate companies, as there are no safeguards against these companies from political corruption or undue influence in decision making that would benefit them and ultimately the population.	6
39	2	4	1	3	0	7	7	0	3	0	2	1	6	10.0	18	6	6	3	2	0	It would be difficult to imagine the thoughts going through the minds of the workers who participated in the factory's recent mass lay off, since they would never have the opportunity to read such a letter.	6
49	3	3	3	5	1	7	8	0	4	0	4	2	7	6.0	36	6	6	5	3	0	It is hard to determine whether the woman has committed any offenses, the authorities have a difficult task deciding if she should even be brought in, and ultimately, it is up to each local court system to determine the severity of the charges she faces.	6
27	2	3	0	2	0	3	4	0	4	0	1	2	3	7.0	8	3	3	2	3	0	She was not concerned at the time as she didn't want any of them messing up the delicate task of taking her daughter's measurements.	6
19	0	1	1	2	0	2	5	0	1	0	1	1	3	4.0	5	2	2	2	1	0	A politician's promise of protection can be revoked if that politician repeatedly fails to fulfill his obligations.	6
42	1	3	3	3	2	5	9	0	3	0	2	3	7	6.0	20	5	5	4	3	0	W's sense of urgency and morality would dictate that he would consider stealing the book even if it means getting in trouble, and he would probably have a negative view of doing such a task even in that circumstance.	6
23	2	0	2	4	0	1	1	0	3	0	1	2	5	6.0	7	5	5	3	1	0	She would be forced to remain indoors unless she was willing to endure the constant torment of being followed everywhere she goes.	6
35	3	2	1	3	3	2	5	0	7	0	2	0	4	10.0	12	4	4	2	3	0	It is difficult to determine the intentions and desires of someone who is not communicating in a forthright manner, which can make it hard to truly understand them and their thoughts and feelings.	6
36	0	3	0	2	1	6	9	0	3	0	4	1	5	7.0	13	4	4	1	1	0	The question cannot be completed with the information given, as there is no context regarding a leader of murderers, their right to access any location, or the morality of their actions.	6
63	6	3	5	6	3	3	9	0	5	1	3	3	10	10.0	27	8	8	3	6	0	It is very difficult to imagine the thought processes going on in W's head if he were to actually write and send this letter, but it is also difficult to imagine him having such careless disregard for others, and neglecting things that would be necessary to actually help the situation rather than causing unnecessary delays by not being prepared.	6
47	6	3	2	5	3	4	10	0	4	0	2	1	6	8.0	13	5	5	6	2	0	Her family argued over what the boundaries were for acceptable behavior, with some people arguing it should be strict and others arguing it was pointless to set such arbitrary rules and suggested a more individual based approach where the focus was on respect and consequence.	6
17	1	0	1	4	0	1	1	0	2	1	1	1	3	5.0	6	3	3	2	1	0	It is hard to believe that W could have actually read the letters that were written.	6
23	3	0	2	3	0	3	3	0	2	0	1	2	4	5.0	7	3	3	4	1	0	The authorities can argue that the country will only act when it believes that the international legal community will hold them liable.	6
25	1	4	1	1	0	2	3	0	5	0	1	1	4	7.0	6	3	3	2	3	0	She couldn't figure out how to approach him about it since she had a hard time understanding his actions due to the situation.	6
29	2	3	1	0	2	3	9	0	2	0	2	0	4	7.0	5	2	2	2	2	0	Her lack of supervision and trust led to a disastrous scenario, where the children escaped her attention and had free reign to roam throughout the city streets.	6
