n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_pre_constraint
24	1	1	0	1	1	5	5	0	0	0	3	3	4	5.0	8	2	2	4	0	0	The book was read by the young girl before the sun rose, after the rain fell, and while the wind blew.	3
16	0	2	1	0	1	3	3	0	0	0	3	0	3	3.0	11	0	0	1	0	0	The cat chased after the ball, leaped onto the table, and purred happily.	3
28	0	4	0	0	2	6	6	0	1	0	5	0	4	3.0	22	0	0	2	1	0	The dog chased after the ball, chased after the rope, and chased after the cat, and in the end, it found the ball.	3
24	2	3	2	0	0	3	5	0	0	2	3	1	3	4.0	12	2	2	2	1	0	The train departed promptly, carrying passengers from New York to Washington, while the engineer expertly navigated through the treacherous mountain terrain.	3
35	2	4	3	1	1	6	10	0	1	0	6	0	1	5.0	12	0	0	1	0	0	The house, once a vibrant community center, is now a ghost town, due to the construction of a towering apartment complex, and consequently, the displacement of its former inhabitants.	3
25	3	2	1	4	1	1	3	0	4	0	3	1	2	3.0	18	1	1	4	0	0	 The painting was admired by many because its colors were vibrant, and its composition was intricate, so I was captivated by it.	3
18	0	3	0	0	1	3	4	0	1	0	3	0	3	3.0	11	0	0	1	0	0	The dog chased after the ball, ran to the park, and played with its friends.	3
27	2	3	0	0	2	6	6	0	0	0	4	0	4	6.0	13	1	1	1	2	0	The cat leapt from the table, chased the dog across the park, and climbed the tree, resulting in a mischievous yet entertaining afternoon.	3
26	1	2	2	1	1	6	7	0	0	0	3	0	3	3.0	14	0	0	3	1	0	The house was illuminated by the moon, and the flowers bloomed brightly, so the gardener watered the roses despite the cool night air.	3
27	1	3	4	0	0	3	6	0	1	0	3	0	6	7.0	8	3	3	1	1	0	The intricate mechanism of the clockwork automaton unfolded flawlessly, revealing secrets hidden within its finely tuned components, ultimately culminating in a masterfully crafted masterpiece.	3
29	1	1	3	0	1	5	7	0	0	0	5	1	5	6.0	6	2	1	4	1	1	Although the sun shone brightly, the wind whipped wildly, and the trees swayed violently, the flower bloom persisted, offering a breathtaking display of color.	3
25	2	3	0	1	2	5	6	0	0	0	3	0	3	6.0	7	1	1	2	1	0	The house was engulfed in smoke, yet the firefighters rushed to the scene, ensuring a swift and effective rescue of the occupants.	3
22	1	2	1	2	0	4	4	0	1	0	3	1	3	4.0	12	3	3	3	0	0	The cat slept soundly, knowing it would be warm, while the rain showered upon the plants in the garden.	3
25	1	2	0	1	1	5	7	0	0	0	4	0	4	4.0	7	1	0	3	1	1	With a delicious meal prepared, the family enjoyed the sunset, and the children danced, the living room was filled with joy.	3
22	0	2	2	1	1	4	4	0	0	0	3	1	4	4.0	9	2	2	1	1	0	The document was reviewed by the team, analyzed thoroughly, and summarized briefly before presenting the findings to the client.	3
34	1	7	0	1	1	5	8	0	2	0	5	0	4	4.0	19	1	0	4	0	1	The house, in which I grew up, was filled with memories, the aroma of fresh bread lingered in the air, and the echoes of laughter resonated through the halls.	3
23	0	4	0	0	0	5	6	0	0	0	2	0	4	5.0	8	3	3	1	2	0	The house burned down due to the lightning strike, causing the firefighters to rush to the scene to extinguish the blaze.	3
18	0	2	1	0	1	4	4	0	0	0	3	0	3	3.0	13	0	0	1	1	0	The cat jumped onto the table, chased the rat up the wall, and purred happily.	3
32	0	4	1	0	1	6	7	0	2	0	5	1	5	4.0	14	3	3	3	1	0	The cat sat on the mat, purring, while the dog played with the ball, chasing it across the room, and the sun shone down on their faces.	3
32	1	1	2	5	1	6	6	0	0	0	5	0	5	3.0	23	0	0	5	0	0	The coffee is steaming, the books are neatly arranged, the plants are blooming, and the cat is purring, hence the house is filled with a pleasant aroma.	4
24	0	2	2	0	1	4	5	0	1	0	3	1	5	5.0	12	3	3	3	1	0	The cat chased after the ball as the wind blew fiercely, and it turned over the stone, revealing treasures hidden beneath.	4
31	1	4	0	0	0	3	7	0	4	0	5	0	6	5.0	10	5	4	1	4	1	The farmer, tending to his livestock, discovered a herd of mischievous children vandalizing his barn, prompting him to confront them, leading to a resolution through negotiation.	4
35	1	3	3	1	1	5	7	0	2	0	3	1	6	6.0	12	4	4	2	2	0	The cat jumped onto the table to retrieve her favorite ball, but was distracted by the ringing phone while the clock ticked loudly, ultimately leading her to wander away from the table.	4
28	0	3	2	1	0	3	5	0	5	0	4	1	4	6.0	7	3	3	4	1	0	The dog raced to the park, where he played with his friends, after he finished his homework, so he could go to the movies.	4
31	0	5	1	0	1	7	7	0	0	0	5	0	5	5.0	16	1	1	1	1	0	The cat chased after the ball, jumped onto the table, climbed on the bookshelf, and found the book, ultimately leading to a journey to the library.	4
40	0	4	1	2	0	8	9	0	0	0	8	2	6	6.0	10	5	4	2	3	1	The box, containing a surprise, was carefully placed in the center of the table, after being filled with sweets, while the cat, purring, guarded the room, awaiting the arrival of the guest.	4
27	3	3	3	0	1	4	7	0	0	0	3	0	3	6.0	16	1	0	1	1	1	The intricate design of the clockwork mechanism, intricately balancing delicate gears and meticulously synchronized springs, ultimately led to the precise timing of the device.	4
35	2	3	1	2	0	5	6	0	3	0	4	0	6	7.0	8	6	5	4	2	1	The house that the cat jumped out of was tall, so the cat had to climb a tree to escape, which resulted in its death, causing the owner to be heartbroken.	4
32	0	2	0	4	2	7	7	0	0	0	5	0	5	4.0	19	0	0	4	0	0	The document was scanned and printed, the file was shared, the presentation was completed, and the meeting notes were distributed, all by the end of the workday.	4
27	0	4	1	0	1	6	7	0	1	0	5	0	2	3.0	21	1	1	1	2	0	The dog chased the ball across the park, around the trees, into the pond, and beneath the bridge, thereby fulfilling its desires.	4
34	3	1	1	1	1	2	5	0	7	0	4	0	7	8.0	7	5	4	3	5	1	The book, which I was reading, provided a captivating plot that led me to dream of different worlds, influencing my creativity and ultimately inspiring me to write my own story.	4
26	4	4	1	0	1	3	8	0	0	0	3	0	2	6.0	12	1	0	1	1	1	The intricate tapestry of ideas woven through the intricate system of interconnected clauses ultimately reveals a harmonious convergence of thoughts, emotions, and desires.	4
34	0	4	0	0	0	5	10	0	2	0	4	1	6	4.0	14	4	3	2	4	1	Though the wind carried the scent of wildflowers, the gardener watered the withered roses, hoping to nurture their resilience, in order to maintain their beauty for the delight of visitors.	4
28	3	0	2	3	2	4	5	0	1	0	4	0	3	5.0	8	2	1	4	1	1	The book I read yesterday was fascinating, but the characters were not well developed, yet the plot was intriguing, thereby creating a compelling story.	4
32	3	1	2	4	2	4	7	0	1	0	5	1	2	3.0	27	1	1	4	0	0	The cake is delicious, despite the sour cream frosting, because it was freshly baked, yet the meringue topping was perfectly done, and the fruit filling was ripe.	4
27	2	3	1	0	1	1	7	0	2	0	5	0	4	7.0	18	2	1	1	1	1	The intricate tapestry of dreams spun by her mind, woven with aspirations, memories, and fears, ultimately shaped her unwavering determination to triumph.	4
31	3	1	2	4	1	5	6	0	1	0	4	0	4	4.0	18	1	1	5	1	0	 The coffee was steaming hot, the bread was fresh, the table was neatly arranged, and the room was bathed in warm sunlight when I entered the kitchen.	4
44	4	5	1	1	1	5	9	0	6	1	6	0	4	6.0	20	3	2	5	2	1	The book, which I read yesterday, contained a chapter about Shakespeare's early life, the influence of which on English literature is undeniable, and had a profound impact on my understanding of the play, which I recently saw.	4
37	0	3	2	2	1	7	8	0	0	0	4	2	7	6.0	14	3	3	4	1	0	The house was burning down, while a dog was sleeping on the grass, the wind blew wildly, and the firefighters rushed to the scene to prevent the blaze from spreading to neighboring buildings.	4
34	1	2	1	2	1	4	6	0	5	0	5	1	5	5.0	13	4	3	4	4	1	The book I was reading was captivating, prompting me to analyze the characters, and consequently, I felt a connection to the story, as it evoked memories of my childhood.	4
28	4	4	0	0	0	6	9	1	1	0	2	0	1	5.0	7	0	0	2	1	0	The intricate tapestry of the city streets unfolds its secrets through four interwoven subordinate propositions, each one a testament to the enduring legacy of the past.	4
34	3	6	1	0	0	6	8	0	0	1	4	0	4	6.0	13	3	2	1	2	1	The intricate design for the spaceship, meticulously crafted by a team of engineers, culminated in a breathtaking journey to the distant planet of Andromeda, enabling humans to explore the cosmos.	4
34	1	3	2	0	1	8	9	0	0	0	4	1	5	5.0	16	3	3	4	2	0	The cat jumped onto the mat when the wind blew a gust of air, and the clock glowed, while the dog chased the ball, thus resulting in a joyful occasion.	4
36	4	6	1	2	0	5	8	0	3	0	4	0	2	4.0	14	2	1	2	1	1	The house, which was once a grand mansion, has fallen into disrepair due to the neglect of its former owners, despite the efforts of the current inhabitants to maintain its historical integrity.	4
48	5	6	2	0	2	6	11	0	2	0	6	1	6	8.0	10	4	3	1	4	1	The book, although worn, provides an insightful journey through the pages of history, igniting a passion for discovery within its reader, and inspiring countless individuals to embark on their own adventures, thereby shaping the world into a more curious and compassionate place.	4
27	3	6	0	0	0	5	9	0	0	0	1	0	2	7.0	9	1	1	1	0	0	The intricate web of interconnected actions in the bustling market place resulted in a chain of events leading to the triumph of the entrepreneur's vision.	4
26	4	0	0	0	1	3	7	0	0	0	5	0	5	5.0	19	1	1	1	5	0	The painting exhibited captivating colors, showcasing vibrant hues, captivating the viewer's attention, revealing hidden emotions, and leaving a lasting impression.	4
46	5	5	0	1	1	9	12	0	0	0	8	1	4	5.0	13	3	3	3	4	0	The coffee, lukewarm as the breeze, was perfect for the cold night, and the books, spanning centuries, filled the air with the scent of nostalgia, while the moon cast soft shadows across the lawn, creating a serene atmosphere.	4
29	0	2	0	0	1	8	8	0	0	0	4	1	5	4.0	18	1	1	5	1	0	The dog chased the ball, the cat jumped onto the table, the flower bloomed, and the bird sang as the sun shone upon the flowers.	4
25	1	3	1	0	0	4	6	0	2	0	3	2	3	4.0	13	2	1	2	2	1	 Even though the team encountered a few challenges during the project, despite the obstacles, they achieved their goal of finishing on time.	4
26	3	5	1	0	0	4	7	0	0	0	3	0	2	5.0	13	1	0	1	0	1	The intricate web of events, woven meticulously through a tapestry of interconnected circumstances, led to the pivotal moment of the protagonist's transformation.	4
33	2	1	1	3	1	2	4	0	3	1	4	1	6	5.0	25	4	4	3	3	0	I would like to learn Mandarin Chinese, so I am taking a course, in order to be able to communicate with friends, but I need to find a tutor.	4
25	0	1	0	0	0	6	7	0	0	0	4	3	4	4.0	8	3	3	4	2	0	The cat jumped onto the table, while the dog chased the ball, after the gardener watered the flowers, before sunset arrived.	4
40	2	4	4	0	1	8	10	0	2	0	4	0	5	6.0	12	3	2	4	2	1	The house that I lived in had a beautiful garden with a koi pond, and the flowers bloomed all year round, even when the wind blew strongly, providing a constant source of delight to the visitors.	4
43	5	6	1	0	1	5	13	0	1	0	5	0	6	7.0	23	1	1	2	5	0	The intricate tapestry of intertwined fates unfolds the journey of a young adventurer, who seeks solace in forgotten ruins, explores the winding labyrinth of hidden paths, battles the relentless tide of adversity, and ultimately finds redemption through compassion.	4
27	0	3	1	0	1	6	6	0	0	0	4	1	5	4.0	18	1	1	1	2	0	The cat jumped onto the mat, chased the mouse up the wall, ran across the table, and purred loudly while eating the cheese.	4
37	3	3	4	0	0	5	9	0	2	0	4	0	5	7.0	7	4	3	2	3	1	The farmer who diligently tended to his crops delivered a bountiful harvest, thereby ensuring the village's prosperity, consequently attracting numerous traders, thus resulting in an increase in the town's economic growth.	4
36	5	7	1	0	0	5	10	0	0	0	4	0	3	5.0	14	2	1	1	1	1	The intricate clockwork of the antique watch, designed for precise timekeeping in tumultuous times, functioned flawlessly despite the passage of centuries, ensuring the clock's unwavering accuracy in the face of adversity.	4
42	6	8	0	0	1	6	12	0	0	0	3	1	4	7.0	22	4	4	1	1	0	The intricate tapestry of dreams woven into the fabric of reality intertwined with the fleeting moments of happiness, as the sweet melody of nature's symphony resonated through the emerald expanse, creating a fleeting yet poignant echo of joy.	4
30	1	4	1	0	1	6	6	0	1	0	5	0	5	5.0	17	1	1	2	1	0	The cat chased after the ball, jumped over the fence, climbed up the tree, and finally found the mouse, which led to a delicious treat.	4
37	0	3	1	0	0	8	9	0	1	0	4	3	6	5.0	10	5	5	4	3	0	The cat jumped onto the table to eat, while the dog chased the ball, after the wind blew the leaves down from the trees, before I went to the store to buy groceries.	4
38	3	6	1	1	3	3	12	0	3	0	2	0	4	6.0	13	2	1	1	2	1	A group of students meticulously completing their assignments and discussing the course material were engaged in learning and preparation for their upcoming exams, resulting in a high level of understanding and confidence for their future success.	4
34	1	2	4	0	1	7	8	0	0	0	5	1	5	4.0	12	1	1	1	4	0	The student completed the assignment diligently, after completing the reading materials thoroughly, provided the instructor with a well-structured presentation, and consequently achieved a perfect score on the exam.	4
34	4	2	1	4	1	2	7	0	4	0	4	1	3	5.0	24	2	2	4	1	0	The book was chosen because it was readily available, its content aligned with my interests, the author's reputation was impeccable, and it had received high ratings from numerous readers.	4
42	3	6	1	0	0	7	13	0	0	0	5	1	6	6.0	16	4	4	2	2	0	The cascading waterfall cascades over towering cliffs, carving intricate patterns into the emerald moss, while the wind whips through the cascading water, generating a symphony of crashing waves, ultimately leading to the tranquil shores of the beach.	4
42	3	5	0	4	1	4	6	0	6	1	6	0	5	6.0	19	4	3	5	2	1	The book, which is on the table, was written by the author, who traveled to America last year to promote it, and it has been read by many people, all of whom enjoyed its compelling story.	4
38	3	3	1	0	2	6	9	0	1	0	6	1	6	7.0	12	4	3	2	3	1	The vibrant flowers, freshly blossomed in the sun, scent the air, filling the garden with their intoxicating fragrance, while the playful kittens leap and pounce, creating a symphony of joy and mischief.	4
26	0	1	2	0	0	5	7	0	0	0	4	3	4	5.0	9	3	3	4	2	0	The cat slept soundly, while the dog played fetch, as the sun beamed down upon the garden, until the clock struck midnight.	4
31	2	1	0	1	1	7	5	0	1	0	4	3	5	5.0	10	3	3	4	2	0	All the children ran to the park to play, while the adults prepared the food, and the elderly rested, so that everyone could enjoy the warm weather.	4
