n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_depth_constraint
16	2	1	0	0	0	2	5	1	0	0	2	0	3	3.0	5	1	1	1	1	0	The towering oak tree stood 7 stories tall, casting long shadows upon the ground.	7
16	1	2	0	0	0	3	4	1	0	0	2	0	3	3.0	7	1	1	1	1	0	The tall tree reached a height of 7 stories, towering over the surrounding landscape.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows upon the ground.	7
13	2	1	0	0	0	2	4	1	0	0	1	0	2	4.0	5	1	0	1	2	1	The tall tree reaching 7 heights casts long shadows on the ground.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reaches a height of 7 stories, casting long shadows upon the ground.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	4.0	7	1	1	1	2	0	The towering tree cast long shadows on the ground, reaching a height of 7 meters.	7
10	1	1	0	0	0	2	3	1	0	0	1	0	1	3.0	3	0	0	1	1	0	The tall tree reached a height of 7 stories.	7
18	0	3	1	0	0	4	5	1	1	0	1	0	2	6.0	4	1	1	2	1	0	The fruit hangs low on the branches of a tree that reaches a height of 7 meters.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reaches a height of 7 meters, casting long shadows on the ground.	7
14	1	1	1	0	0	2	4	0	0	0	3	0	2	2.0	6	0	0	1	0	0	"""The majestic oak tree towered proudly above the bustling city streets."""	7
15	1	2	1	0	0	3	5	0	0	0	1	0	2	3.0	5	0	0	1	0	0	The crimson apple hangs temptingly from the highest branch of the towering maple tree.	7
14	0	1	0	0	0	3	4	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, reaching the sky.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows on the ground.	7
15	1	1	0	0	0	2	4	1	1	0	2	0	3	3.0	7	1	1	2	0	0	The towering tree stood 7 stories tall, its branches reaching towards the sky.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows on the ground.	7
13	1	1	0	0	0	2	3	1	0	0	2	0	3	3.0	5	1	1	1	0	0	The towering tree stood 7 stories tall, reaching towards the sky.	7
10	0	1	0	0	0	2	3	1	0	0	1	0	2	3.0	3	0	0	1	1	0	The towering tree reaches a height of 7 stories.	7
17	2	2	0	0	0	3	5	1	0	0	2	0	2	3.0	7	1	1	1	2	0	The tall tree reached a height of 7 meters, casting long shadows on the ground.	7
15	2	1	0	0	0	2	4	1	0	0	2	0	3	4.0	5	1	1	1	1	0	The towering tree stands 7 stories tall, reaching a height of celestial grace.	7
10	0	0	0	1	0	1	3	1	0	0	3	0	0	3.0	3	0	0	1	0	0	"""The tree's height is 7 meters."""	7
15	2	1	0	0	0	2	4	1	0	0	2	0	3	3.0	5	1	1	1	1	0	The towering tree stood 7 stories tall, casting long shadows across the ground.	7
14	0	1	0	0	0	3	4	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reaches a height of 7 meters, reaching the clouds.	7
15	0	1	1	0	0	2	4	1	1	0	2	0	3	3.0	9	1	1	2	1	0	The towering tree reached a height of 7 meters, its branches spreading wide.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows on the ground.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 stories, casting long shadows across the ground.	7
15	2	1	0	0	0	2	4	1	1	0	2	0	2	3.0	7	1	1	2	0	0	The tall tree stretches 7 stories high, its branches reaching towards the sky.	7
15	2	1	0	0	0	2	4	1	0	0	2	0	3	3.0	5	1	1	1	1	0	The towering tree stood 7 stories tall, casting long shadows upon the ground.	7
17	2	2	0	0	0	3	5	1	0	0	2	0	2	3.0	7	1	1	1	2	0	The tall tree reaches a height of 7 stories, casting long shadows on the ground.	7
10	1	1	0	0	0	2	3	1	0	0	1	0	1	3.0	3	0	0	1	1	0	A tall tree reaches a height of 7 meters.	7
16	1	2	0	0	0	3	4	1	0	0	2	0	3	3.0	7	1	1	1	1	0	The tall tree reaches a height of 7 stories, towering over the surrounding buildings.	7
18	1	2	0	0	0	3	6	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reaches a height of 7 meters, casting long shadows upon the forest floor.	7
12	1	1	0	0	0	2	3	1	0	0	2	0	2	4.0	3	1	1	1	1	0	The tree stands tall, reaching a height of 7 meters.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows upon the ground.	7
17	1	2	0	0	0	3	5	1	0	0	2	0	3	3.0	7	1	1	1	2	0	The towering tree reached a height of 7 meters, casting long shadows upon the ground.	7
14	2	1	0	0	0	2	4	1	0	0	2	0	2	3.0	5	1	1	1	1	0	The tree towered 7 stories tall, casting long shadows on the ground.	7
15	0	2	0	0	0	3	4	1	0	0	2	0	3	3.0	7	1	1	1	1	0	The towering tree reaches a height of 7 stories, reaching towards the sky.	7
16	1	3	0	0	0	3	3	1	0	0	2	0	3	3.0	8	1	1	1	0	0	The towering tree stood tall at a height of 7, reaching towards the sky.	7
8	1	0	0	0	0	1	2	1	0	0	1	0	2	3.0	3	0	0	1	0	0	The towering tree stands 7 stories tall.	7
7	1	0	0	1	0	1	2	1	0	0	1	0	0	2.0	3	0	0	1	0	0	The tree is 7 units tall.	7
13	2	1	0	0	0	2	3	1	0	0	2	0	2	3.0	5	1	1	1	0	0	The tall tree stretches 7 stories high, reaching towards the sky.	7
15	2	1	0	0	0	2	4	1	0	0	2	0	3	3.0	5	1	1	1	1	0	The towering tree stood 7 stories tall, casting long shadows across the ground.	7
18	2	2	1	0	0	3	4	1	0	0	2	0	3	4.0	5	1	1	1	0	0	The towering tree stood 7 stories tall, reaching skyward like a graceful feather in the wind.	7
10	1	1	0	0	0	2	3	1	0	0	1	0	1	3.0	3	0	0	1	1	0	The tall tree reaches a height of 7 meters.	7
18	1	2	1	0	0	3	5	1	1	0	2	0	2	3.0	9	1	1	2	1	0	The tall tree reached a height of 7 stories, its leaves cascading gracefully to the ground.	7
