n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
14	0	2	0	0	0	2	4	1	0	0	2	0	3	5.0	5	2	2	1	1	0	1	1	Three birds soared through the sky, carrying a nest filled with breadcrumbs.	3
18	0	1	1	0	1	3	4	1	0	0	3	1	3	3.0	11	1	1	3	0	0	0	3	Three parrots in the cage chirped loudly, while the lion slumbered, and the tiger paced.	3
16	0	1	0	0	1	5	5	0	0	0	3	0	1	3.0	8	0	0	1	1	0	1	1	The cat, the lion, and the tiger hunted the zebra across the meadow.	3
20	1	1	0	0	2	4	5	0	0	0	4	0	3	4.0	8	1	1	1	1	0	1	1	The wind, the rain, and the waves roared and whipped, creating a symphony of natural fury.	3
16	0	1	0	0	1	5	5	0	0	0	3	0	1	3.0	8	0	0	1	1	0	1	1	The fish, the cat, and the dog chased the butterfly across the park.	3
18	0	1	3	0	1	1	4	2	0	0	3	0	3	4.0	13	0	0	3	0	0	0	3	Three birds flew south, two fishes swam north, and a flock of geese migrated east.	3
18	0	2	1	0	1	5	5	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The baker, the carpenter, and the mechanic worked collaboratively on the construction of the house.	3
14	0	1	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The cat, the dog, and the fish raced across the park.	3
14	0	1	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The cat, the fish, and the bird flew across the sky.	3
16	0	0	1	0	1	4	4	0	0	0	3	0	2	3.0	8	1	1	1	1	0	1	1	The wind, the tide, and the waves conspired to bring the ship ashore.	3
13	0	0	1	1	1	3	3	0	0	0	3	0	1	3.0	9	0	0	1	0	0	0	1	The sun, the wind, and the birds are flying north.	3
16	0	1	0	0	1	5	5	0	0	0	3	0	1	3.0	8	0	0	1	1	0	1	1	The cat, the fish, and the dog chased the squirrel up the tree.	3
17	2	1	0	0	1	4	4	1	0	0	2	0	2	3.0	5	1	1	1	1	0	1	1	The two cats and the playful dog raced across the park, chasing the windblown leaves.	3
21	1	2	0	1	1	3	6	2	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	Four giraffes, two zebras, a lion, and a cheetah are munching on the same patch of grass.	4
21	0	3	0	0	1	3	7	2	0	0	4	0	1	4.0	15	0	0	1	0	0	0	1	Four squirrels, two rabbits, a group of children, and a flock of birds flew across the park.	4
24	0	4	1	0	1	4	8	1	0	0	4	0	1	4.0	17	0	0	1	0	0	0	1	 Three birds, a flock of swans, a line of penguins, and a school of fish swam together across the ocean.	4
18	0	1	0	1	1	1	5	4	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	Four sponges, five marbles, six apples, and seven oranges are arranged in a basket.	4
20	1	1	0	1	1	4	5	2	0	0	4	0	1	3.0	12	0	0	1	1	0	1	1	Four puppies, three kittens, a parrot, and a dog are chasing each other through the park.	4
20	0	1	1	0	1	6	6	0	0	0	4	0	1	3.0	12	0	0	0	1	0	1	0	  The fish, the cat, the dog, and the birds collectively chased the squirrel up the tree..	4
26	0	2	0	0	2	3	8	3	1	0	5	0	2	4.0	11	1	1	1	0	0	0	1	Four parrots, three hummingbirds, two lions, and a rhinoceros raced across the savannah, their wings and claws synchronized with the wind.	4
28	1	3	0	0	1	4	9	2	0	0	5	0	3	4.0	17	1	1	1	1	0	1	1	Four sponges, a flock of seagulls, six babbling brook stones, and a swarm of butterflies danced across the sky, creating a breathtaking spectacle.	4
18	0	1	0	0	1	5	6	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	 A basket, a box, a crate, and a container hold a collection of fruit.	4
14	0	2	1	0	0	2	4	1	0	0	2	0	2	4.0	7	1	1	1	1	0	1	1	Four kittens wrestled playfully, chasing a ball of yarn across the rug.	4
18	0	1	1	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The dog, the cat, the fish, and the bird played together in the park.	4
17	0	0	0	1	1	2	5	3	0	0	4	0	1	3.0	12	0	0	1	1	0	1	1	Six squirrels, five rabbits, three bears, and a peacock are climbing a tree.	4
20	1	1	0	0	1	4	6	2	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	Three dogs, two cats, a fish, and the owner chased the pesky mailman up the tree.	4
19	1	0	1	0	1	3	5	2	0	0	4	0	2	3.0	11	1	1	2	0	0	0	2	Four squirrels, two raccoons, a fox, and a lion roared when the wind blew fierce.	4
18	0	1	1	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The farmer, the shepherd, the cow, and the goat graze peacefully in the meadow.	4
39	5	6	0	0	1	7	12	0	0	0	5	0	3	5.0	23	1	1	1	2	0	2	1	A group of mischievous squirrels, a flock of chattering parrots, a pack of energetic wolves, and a swarm of hungry bees created a chaotic scene in the park, causing a great deal of amusement.	4
16	0	0	0	0	1	1	5	4	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	Six kittens, seven puppies, eight rabbits, and twelve monkeys climbed the tree.	4
17	0	2	0	0	1	3	6	0	0	0	4	0	1	3.0	8	0	0	1	0	0	0	1	The lion, zebra, tiger, and cheetah chased after the gazelle across the savanna.	4
22	1	0	0	0	1	5	6	1	0	0	5	0	2	3.0	14	1	1	1	1	0	1	1	Four chefs, a baker, a butcher, a fishmonger, and a farmer collaborated to create a delectable meal.	4
26	2	2	0	0	2	6	7	0	0	0	5	0	2	6.0	11	1	1	1	1	0	1	1	The bees, the butterflies, the wind, and the lion roared in the sky, creating a symphony of powerful and harmonious sounds.	4
17	0	1	0	0	1	1	5	4	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	 Five apples, four pears, six oranges, and seven grapes danced on the counter.	4
19	0	1	1	0	1	1	4	4	0	2	4	0	1	3.0	12	0	0	1	0	0	0	1	Four elephants, five lions, six zebras, and seven parrots collectively traveled to the North Pole.	4
22	1	2	0	1	1	1	4	1	0	4	6	0	1	3.0	13	0	0	1	0	0	0	1	Four planets, Mars, Earth, Jupiter, and Saturn, are whirling dervishes in the cosmic dance of creation.	4
25	0	5	0	0	1	5	9	0	0	0	4	0	1	5.0	19	0	0	1	0	0	0	1	The flock of sparrows, the gaggle of geese, the pride of lions, and the herd of elephants danced across the sky.	4
20	0	2	0	0	1	2	6	4	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	Four cooks, five farmers, six students, and seven painters danced to the music of the drum.	4
19	1	0	0	0	1	1	5	4	0	0	4	0	2	3.0	11	1	1	1	1	0	1	1	Four poets, five painters, six sculptors, and seven photographers collaborated to create a vibrant mural.	4
28	1	1	0	0	1	5	9	1	0	0	5	1	4	3.0	14	2	1	3	4	1	4	3	Four kittens, chasing butterflies, climbed the climbing frame, while the dog played fetch, and the cat provided a safe haven in the tree.	4
19	0	2	0	0	1	1	6	4	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	Four planets, four moons, four asteroids, and four stars danced in harmony throughout the cosmos.	4
20	2	1	0	0	1	1	6	4	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	Four mathematicians, four engineers, four computer scientists, and four astronomers collaborated on a groundbreaking scientific project.	4
21	1	0	1	0	1	5	6	1	0	0	5	0	1	3.0	15	0	0	1	1	0	1	1	Four poets, a painter, a sculptor, a musician, and a photographer simultaneously created a breathtaking masterpiece.	4
24	0	3	0	1	1	4	8	2	0	0	4	0	1	4.0	16	0	0	1	1	0	1	1	Four cats, five rabbits, a flock of birds, and a pack of dogs are chasing a squirrel up a tree.	4
26	0	5	0	1	1	5	9	0	0	0	4	0	1	5.0	20	0	0	1	0	0	0	1	A flock of birds, a band of lions, a swarm of bees, and a horde of insects are flying towards the sun.	4
21	0	1	1	0	1	6	7	0	0	0	4	0	1	3.0	12	0	0	1	1	0	1	1	The gardener, the painter, the chef, and the architect collaboratively created a mural on the garden wall.	4
19	0	1	0	0	1	6	6	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	The cats, the dogs, the fish, and the birds chased the butterfly across the park.	4
18	0	1	1	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The cats, the birds, the fish, and the rabbits played together in the park.	4
22	1	0	0	0	1	1	5	4	0	0	5	0	5	4.0	13	1	1	4	1	0	1	4	Four dancers twirled, four musicians played, four acrobats leapt, and four jugglers threw, creating a captivating performance.	4
19	0	1	1	1	1	5	5	0	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	A fox, a cat, a bird, and a squirrel are playing together in the park.	4
18	0	1	0	1	1	1	5	4	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	Four lions, five tigers, six cheetahs, and seven hippos were playing in the park.	4
17	0	1	0	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	A dog, a cat, a horse, and a fish swim in the pond.	4
27	0	2	1	0	1	7	8	0	0	0	4	0	4	4.0	22	0	0	4	2	0	2	4	The wind swept the sand against the beach, the tide carried pebbles, the waves crashed on the shore, and the seagulls soared overhead.	4
21	1	0	0	0	1	5	6	1	0	0	6	0	1	3.0	15	0	0	1	1	0	1	1	Four musicians, a pianist, a violinist, a drummer, and a cellist, played a magnificent symphony.	4
17	0	1	0	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The cat, the lion, the elephant, and the zebra raced across the park.	4
22	1	0	0	0	1	2	7	3	1	0	4	0	2	4.0	11	1	1	1	2	0	2	1	Four cooks, five bakers, three farmers, and a butcher combined their efforts to bake a giant apple pie.	4
15	0	1	0	1	1	2	5	0	0	0	4	0	1	3.0	9	0	0	1	0	0	0	1	The lion, tiger, cheetah, and zebra are running across the savanna.	4
18	0	0	0	1	1	1	6	4	0	0	4	0	1	3.0	13	0	0	1	1	0	1	1	Four lions, five leopards, ten tigers, and fifteen zebra crossings are crossing the bridge.	4
15	0	1	1	0	1	2	5	0	0	0	4	0	1	3.0	8	0	0	1	0	0	0	1	The cats, fish, dogs, and birds played together in the park.	4
16	0	0	2	0	1	0	4	4	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	Five kittens, four puppies, three cats, and two dogs played happily together.	4
31	1	5	0	1	1	6	10	0	0	0	4	0	2	5.0	20	1	1	1	1	0	1	1	A flock of birds, a herd of cows, a group of children, and a pack of lions are running towards the sunset to enjoy the warm weather.	4
25	1	2	0	0	1	3	9	2	0	0	4	0	3	4.0	15	1	1	1	2	0	2	1	Four juggernauts, five astronauts, a flock of hummingbirds, and a swarm of bees constructed a majestic tower using discarded cardboard boxes.	4
24	1	1	0	0	1	6	7	0	1	0	6	0	1	3.0	13	0	0	1	1	0	1	1	"""The baker, the candlestick maker, the painter, and the sculptor each contributed their unique talents to the community."""	4
