n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	obj_post_constraint
20	0	0	0	0	2	7	6	0	1	0	2	0	2	3.0	14	0	0	2	3	0	3	2	The scientist gave the student the book and the teacher the paper, and they all read the article.	3
16	0	3	0	0	1	4	4	0	0	0	3	0	1	3.0	7	0	0	1	0	0	0	1	The cat leaped onto the table, onto the counter, and onto the rug.	3
24	2	2	1	0	2	3	8	0	0	0	4	0	2	5.0	12	1	1	1	2	0	2	1	The gardener meticulously arranged the flowers, vegetables, and herbs in separate beds, creating a vibrant tapestry of color and fragrance.	3
32	0	6	0	0	1	2	12	5	0	0	5	0	1	4.0	21	0	0	1	1	0	1	1	The farmer distributed 5 bundles of wheat, 2 crates of oranges, 3 boxes of chocolates, 4 baskets of berries, and 1 sack of potatoes to the villagers.	5
22	0	0	0	0	1	6	7	1	0	0	5	0	2	4.0	13	1	1	1	1	0	1	1	The traveler carried 5 packages including a box, a bag, a crate, a backpack, and a suitcase.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The cat chased the mouse, the ball, the rope, the string, and the banana to the park.	5
19	0	0	0	0	1	6	6	0	0	0	5	0	1	3.0	13	0	0	1	1	0	1	1	The chef prepared a soup, a salad, a sandwich, a pie, and a cake.	5
26	1	2	0	0	1	4	9	0	1	0	6	0	2	7.0	10	1	1	2	2	0	2	2	The chef crafted a delicious meal for the family, which included chicken, fish, pasta, vegetables, and a bouquet of flowers.	5
21	1	2	0	0	1	3	8	0	0	0	5	0	1	4.0	17	0	0	1	1	0	1	1	The chef prepared a delicious meal of chicken, fish, pasta, rice, and vegetables for the family.	5
21	2	0	1	0	1	2	7	0	0	0	5	0	3	3.0	13	0	0	1	1	0	1	1	The gardener meticulously watered the withered rose, overgrown jasmine, thirsty gerbera, neglected tulip, and wilting sunflower.	5
25	1	2	0	0	1	3	10	1	0	0	6	0	1	4.0	10	0	0	1	1	0	1	1	The chef prepared a meal for the family with five different side dishes: rice, pasta, potatoes, bread, and vegetables.	5
24	0	2	0	0	1	6	8	1	0	0	5	0	1	3.0	13	0	0	1	1	0	1	1	The gardener distributed five packages of seeds to the birds, the squirrels, the flowers, the fish, and the rabbits.	5
29	3	1	1	0	1	7	10	0	0	0	5	0	1	3.0	24	0	0	1	1	0	1	1	The magician cleverly handed the diamond necklace, the silver goblet, the emerald ring, the ruby slippers, and the golden tiara to the eager spectator.	5
18	1	1	0	0	1	2	7	0	0	0	5	0	1	3.0	14	0	0	1	1	0	1	1	The chef prepared the soup, bread, salad, pasta, and dessert with meticulous care.	5
30	3	0	1	0	1	7	9	0	0	0	6	0	3	3.0	22	1	1	1	2	0	2	1	The magician effortlessly juggled the flaming ball, the delicate butterfly, the spinning sword, the mischievous cat, and the radiant rainbow, captivating the captivated audience.	5
24	2	1	0	0	1	3	8	0	0	0	5	0	4	3.0	20	0	0	1	1	0	1	1	The chef served the sliced bread, roasted chicken, steamed broccoli, fresh salad, and fruit pie to the hungry diners.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The gardener gave the flowers, the cat, the dog, the hose, and the fertilizer to the plant.	5
21	0	2	0	0	1	4	8	0	0	0	5	0	1	3.0	17	0	0	1	1	0	1	1	The chef presented the soup, bread, salad, fruits, and flowers to the family as a gift.	5
30	1	5	0	1	1	5	7	0	2	0	7	0	1	3.0	21	0	0	1	0	0	0	1	The book, a novel, was given to the student, along with the teacher, as a gift, and its accompanying CD, for their review.	5
21	0	1	0	0	1	5	7	0	1	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The chef prepared dinner, the soup, the bread, the salad, and the cake for his family.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The baker handed the loaf, the bread, the cake, the cookies, and the pastries to the customer.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The student presented the textbook, a textbook, the dictionary, a notebook, and a pen to the teacher.	5
18	1	1	0	0	1	2	7	0	0	0	5	0	1	3.0	14	0	0	1	1	0	1	1	The gardener distributed flowers, fruits, vegetables, seeds, and fertilizer to the hungry animals.	5
24	0	1	1	0	1	6	8	1	0	0	5	0	1	4.0	14	0	0	1	1	0	1	1	The gardener skillfully arranged five flowerpots, a basket, a hose, a trowel, and a watering can on the table.	5
23	0	1	0	0	1	7	8	0	0	0	5	0	1	3.0	19	0	0	1	1	0	1	1	The student gave a book, a pen, a pencil, a calculator, and a whiteboard marker to the teacher.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The dog chased the cat, the rabbit, the squirrel, the lion, and the fox across the park.	5
20	0	0	1	0	1	3	7	0	0	0	6	0	2	3.0	13	1	1	1	2	0	2	1	The magician expertly juggled the rope, ball, rabbit, feather, and dove, captivating the audience.	5
23	0	1	1	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The librarian meticulously placed the book, the newspaper, the magazine, the dictionary, and the encyclopedia on the bookshelf.	5
23	1	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The chef prepared a delicious meal for the family, the neighbors, the guests, the teacher, and the student.	5
26	5	0	0	0	1	6	8	0	0	0	5	0	1	3.0	19	0	0	1	1	0	1	1	The chef prepared a delicious cake, a hearty soup, a succulent roast beef, a fluffy omelet, and a fresh fruit salad.	5
17	0	1	0	0	1	3	7	0	0	0	4	0	1	3.0	13	0	0	1	1	0	1	1	The baker gave the flour, bread, eggs, butter and water to the customer.	5
29	0	3	1	0	1	6	11	1	0	0	5	0	1	4.0	15	0	0	1	1	0	1	1	The magician skillfully tossed five playing cards, a parrot, a bouquet of flowers, a feather, and a bag of gold coins into the air.	5
18	0	1	0	0	1	3	7	0	0	0	5	0	1	3.0	14	0	0	1	1	0	1	1	The baker gave the flour, sugar, butter, eggs, and fruit to the chef.	5
25	1	1	0	2	1	4	8	0	0	0	6	0	2	5.0	18	1	0	1	1	1	1	1	The box containing the book, pen, pencil, rubber band, and the dog, is being carried by the young boy.	5
27	4	1	0	0	1	6	9	0	0	0	5	0	1	4.0	20	0	0	1	1	0	1	1	The chef prepared a hearty soup, a fresh salad, a succulent roast beef, a steaming pot of coffee, and a delectable dessert.	5
23	0	0	0	0	1	6	6	0	0	0	5	0	5	3.0	17	0	0	1	5	0	5	1	The cat chased the mouse, chased the rabbit, chased the goat, chased the sheep, and chased the cow.	5
24	2	3	0	0	1	3	7	1	1	0	2	0	3	5.0	6	1	1	1	2	0	2	1	The magician's intricate illusion captivated the audience of five, leaving them with the indelible impression of floating pearls and cascading water.	5
32	0	6	0	0	1	6	12	1	0	0	5	0	1	4.0	21	0	0	1	1	0	1	1	The farmer carried five baskets of grain, a sack of fruit, a bag of vegetables, a box of pastries, and a crate of water to the market.	5
27	1	5	1	0	1	3	10	1	0	0	4	0	1	5.0	14	0	0	1	1	0	1	1	The gardener carefully handed the bouquet of roses, basket of fruit, bouquet of wildflowers, and two jugs of water to the thirsty traveler.	5
20	0	2	0	0	1	3	8	0	0	0	5	0	1	4.0	16	0	0	1	1	0	1	1	The chef prepared a dish of pasta, chicken, vegetables, bread, and fruit for the family.	5
33	0	6	1	0	1	5	12	2	0	0	5	0	1	4.0	21	0	0	1	1	0	1	1	The gardener meticulously planted five bushels of potatoes, two bundles of carrots, a sack of lettuce, a crate of cucumbers, and a bunch of herbs into the ground.	5
34	0	5	0	0	1	9	11	0	2	0	5	0	1	4.0	25	0	0	1	1	0	1	1	The student wrote a letter to her parents, a story to her teacher, a poem to the wind, a song to the birds, and a prayer to the sun.	5
19	1	1	0	0	1	3	7	0	0	0	5	0	1	3.0	15	0	0	1	1	0	1	1	The baker gave the flour, eggs, butter, honey, and orange juice to the customer.	5
24	5	0	0	0	1	6	6	0	0	0	5	0	1	3.0	17	0	0	1	1	0	1	1	The chef created a delectable soup, a nourishing broth, a fragrant stew, a fluffy omelet, and a succulent salad.	5
35	1	7	0	1	1	7	12	0	0	0	5	0	1	5.0	26	0	0	1	0	0	0	1	A bouquet of fresh flowers, a basket of fruits, a bottle of water, a box of chocolates, and a packet of pastries were arranged on the table by the chef.	5
18	0	1	0	0	1	3	7	0	0	0	5	0	1	3.0	14	0	0	1	1	0	1	1	The chef prepared a dish, soup, salad, bread, and dessert for the family.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The baker delivered the bread, the cake, the pie, the cookies, and the tarts to the customer.	5
34	0	0	0	0	2	11	11	0	0	0	9	0	1	5.0	28	0	0	1	1	0	1	1	The painter gifted the artist, the sculptor, the photographer, the musician, and the poet a painting, a sculpture, a photograph, a song, and a poem.	5
22	0	1	2	0	1	3	7	0	0	0	6	0	2	3.0	17	0	0	1	1	0	1	1	The gardener carefully placed the tulip, rose, narcissus, sunflower, and lavender in the well-kept flowerbed.	5
23	0	0	0	0	1	6	6	0	0	0	5	0	5	3.0	17	0	0	1	5	0	5	1	The cat chased the butterfly, chased the rabbit, chased the mouse, chased the bird, and chased the fish.	5
41	0	0	0	0	1	15	15	0	0	0	5	0	5	3.0	33	0	0	5	10	0	10	5	 The doctor gave the patient a pill, the nurse gave the patient a transfusion, the surgeon gave the patient a scalpel, the hygienist gave the patient a toothbrush, and the pharmacist gave the patient a prescription.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	4.0	13	0	0	1	1	0	1	1	The baker gave the loaf, the bread, the pastries, the cookies, and the cakes to the customer.	5
20	0	2	0	0	1	2	8	1	0	0	5	0	1	4.0	16	0	0	1	1	0	1	1	The gardener distributed five bouquets of roses, marigolds, carnations, chrysanthemums, and lilies to the customers.	5
