n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	The email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
14	1	2	0	1	0	2	6	1	0	0	1	0	0	5.0	12	0	0	1	0	0	One of the main factors in lighting energy consumption is the light bulb.	12
14	1	2	0	1	0	2	6	1	0	0	1	0	0	5.0	12	0	0	1	0	0	One of the main factors in lighting energy consumption is the light bulb.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	 The email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	The email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
23	2	2	1	2	0	1	7	0	0	0	1	2	3	5.0	8	3	3	2	1	0	The impact of climate change on ecosystems is so substantial that humans will have to intervene in order to prevent further damage.	12
40	3	3	1	2	1	7	9	0	0	1	3	3	5	7.0	11	4	3	3	2	1	The lawyer representing the environmental group argued that the company was not acting in the best interests of the environment, therefore, leading to the controversial decision of whether humans or animals should control the Earth's resources.	12
16	3	2	0	1	0	2	5	1	0	0	1	0	1	5.0	10	1	0	1	1	1	One of the primary factors influencing agricultural productivity is the presence of adequate water resources.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	 This email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
22	3	3	0	1	1	4	7	0	0	0	1	1	1	5.0	12	1	1	1	1	0	The intricate relationship between human behavior and the evolution of language is the key factor in understanding the history of communication.	12
14	1	2	0	1	0	2	6	1	0	0	1	0	0	5.0	12	0	0	1	0	0	One of the main factors in lighting energy consumption is the light bulb.	12
22	1	2	0	1	1	4	9	0	0	0	1	0	2	6.0	8	2	2	1	1	0	The main factors in lighting energy consumption are the light bulb and the amount of energy used to produce that light.	12
31	2	3	4	3	1	2	7	0	0	0	4	2	3	5.0	15	2	1	2	1	1	The intricate process of calculating economic values for this tug-of-war will ultimately be decided by humans, because animals and plants can adjust only so much.	12
26	4	4	1	0	1	4	7	0	0	0	3	0	2	5.0	16	1	0	1	1	1	The intricate relationship between humans and plants, rooted in the ecological interdependence of each species, ultimately drives the complex interactions between natural systems.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	This email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
14	1	2	0	1	0	2	6	1	0	0	1	0	0	5.0	12	0	0	1	0	0	One of the main factors in lighting energy consumption is the light bulb.	12
14	1	1	0	1	0	2	6	1	0	0	1	1	0	3.0	4	0	0	1	0	0	The light bulb is one of the main factors in lighting energy consumption.	12
32	1	5	1	2	3	5	5	0	3	2	2	0	3	6.0	12	2	1	2	0	1	**This email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.**	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	This email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
26	6	2	1	1	1	2	7	0	2	0	2	0	2	5.0	10	2	2	2	2	0	The complex interplay between technological advancements and societal demands is the intricate network of factors that influence human behavior, ultimately shaping our collective future.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	The email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	The email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
14	1	1	0	1	0	2	6	1	0	0	1	1	0	3.0	4	0	0	1	0	0	The light bulb is one of the main factors in lighting energy consumption.	12
31	1	5	1	2	3	5	5	0	3	2	1	0	3	6.0	12	2	1	2	0	1	 This email and any files transmitted with it from the ElPaso Corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed.	12
24	0	3	1	2	1	1	5	0	2	1	1	0	5	7.0	16	3	3	2	4	0	I have price targets of where I would like to lighten up exposure to ENE and will use calls to implement the stategy.	16
24	0	3	1	2	1	1	5	0	2	1	1	0	5	7.0	16	3	3	2	4	0	I have price targets of where I would like to lighten up exposure to ENE and will use calls to implement the stategy.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	3	4	0	3	5	5	2	6	7.0	24	3	2	3	5	1	"If Adam keeps up his ""strong words"" he will damage potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
52	4	4	3	4	1	6	8	1	2	5	6	2	6	7.0	24	4	4	4	5	0	"The sentence with the longest dependency link of 16 words is: If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
42	3	2	3	3	1	4	4	0	2	5	7	2	6	6.0	24	4	3	3	5	1	" **If Abbas keeps up this ""macho talk"", he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank.**"	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
41	3	2	3	3	1	4	4	0	2	5	6	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"", he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
42	3	2	3	3	1	4	4	0	2	5	7	2	6	6.0	24	4	3	3	5	1	"""If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."""	16
29	2	2	1	1	0	5	11	0	0	0	4	1	2	4.0	19	2	1	1	1	1	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark were the primary factors in determining the success of the conference.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
34	5	4	3	0	0	6	10	0	0	0	2	0	3	5.0	9	2	2	1	2	0	 The intricate construction process of the cathedral necessitates a complex scaffolding network to safely hoist the enormous stone blocks into place, thereby contributing significantly to the overall progress of the ambitious project.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	" If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	" If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	  The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
19	2	1	1	0	1	2	6	0	0	0	5	0	1	3.0	16	1	0	1	0	1	The staff, material provided, infrastructure, environment, and low fees totally above the satisfactory mark.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	" If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank.."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
24	2	0	1	1	1	1	3	0	1	4	4	1	4	4.0	8	2	1	2	4	1	"If Abbas continues ""macho talk,"" he will kill potential peace talks and possibly allow Hamas to rule the West Bank."	16
44	5	7	1	0	1	7	12	0	1	1	3	0	6	7.0	11	2	1	1	5	1	 The intricate clockwork of the celestial mechanics underlying the tidal rhythm of Earth generates a mesmerizing dance of surging waves, forever shaping the coastline, leaving traces on the shore and dictating the rhythm of life in equilibrium with its ancient force.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
41	3	2	3	3	1	4	4	0	2	5	6	2	6	6.0	24	4	3	3	5	1	" **If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank.**"	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
52	4	4	3	4	1	6	8	1	2	5	6	2	6	7.0	24	4	4	4	5	0	"The sentence with the longest dependency link of 16 words is: If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
18	1	1	1	0	0	2	8	0	0	0	4	0	1	3.0	15	1	1	0	0	0	The staff, material provided, infra structure, environment &low fees totally above the satisfactory mark.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
41	3	2	3	3	1	3	4	0	3	5	6	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up his ""macho talk,"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	4	6	2	0	1	8	11	0	0	0	4	0	4	5.0	17	2	1	1	3	1	 The chef, utilizing the recently refurbished kitchen equipment, prepared a mouthwatering meal for the guests, ensuring satisfaction of the appetites despite the relatively high cost and potential discomfort due to the large size of the party.	16
41	3	2	3	3	1	3	4	0	3	5	6	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up his ""macho talk,"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
33	2	1	3	1	1	3	9	0	3	0	5	0	4	5.0	18	3	2	2	2	1	 The staff, material provided, infra structure, environment, and low fees totally above the satisfactory mark make it a place where one can comfortably afford to spend their time.	16
24	0	3	1	2	1	1	5	0	2	1	1	0	5	7.0	16	3	3	2	4	0	I have price targets of where I would like to lighten up exposure to ENE and will use calls to implement the stategy.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
31	4	1	1	0	3	3	9	0	0	0	6	0	4	5.0	17	1	1	1	1	0	 The staff, material provided, infra structure, environment, and low fees totally above the satisfactory mark, but the existing conditions remain poor and require further improvements.	16
40	3	2	3	3	1	4	4	0	2	5	5	2	6	7.0	24	3	2	3	5	1	"If Abbas keeps up this ""macho talk"" he will kill potential peace talks and might as well allow Hamas (which has probably done a better job at providing for the Palestinians) rule the West Bank."	16
