n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
23	0	3	1	0	1	5	5	0	0	0	4	0	4	3.0	18	0	0	1	1	0	The cat jumped onto the table, chased the mouse up the wall, climbed onto the bookshelf, and purred happily.	4
29	0	3	2	0	2	5	7	0	1	0	4	0	5	5.0	13	1	1	1	3	0	The cat jumped onto the table, chased the mouse up the wall, and purred loudly, thus satisfying its appetite and bringing joy to the family.	4
29	1	4	2	0	0	6	6	0	1	0	4	1	4	7.0	8	3	3	3	0	0	The cat chased after the mouse, who ran into the wall, while the fish swam freely, ultimately leading to the capture of the pesky rodent.	4
31	5	2	1	1	1	3	7	0	2	0	5	0	4	5.0	12	3	1	2	1	2	The book, which I finished reading last week, was an engaging novel with a captivating plot, filled with lovable characters, and ultimately offering valuable life lessons.	4
26	0	2	1	0	1	4	6	0	2	0	4	1	5	4.0	14	1	1	2	2	0	The boy swam to the shore, ate a banana, retrieved his ball, and played with his friends while the sun shone brightly.	4
38	3	2	3	2	1	2	6	0	6	0	4	0	7	7.0	8	5	4	3	4	1	The book I am reading simultaneously with my friends has a captivating plot, which is intertwined with my current studies, leading me to contemplate future career paths, and ultimately inspiring me to write creatively.	4
29	2	1	1	1	1	3	6	0	4	0	4	2	4	4.0	20	3	3	3	4	0	The student finished the homework while sipping tea, after completing the project, so she was happy, and her teacher praised her for her hard work.	4
30	2	3	1	0	0	4	5	0	2	0	4	1	6	5.0	11	5	5	2	1	0	The cat rested comfortably in the warm sun, beneath the trees, waiting for the children to come play, hoping to entertain them with its playful antics.	4
37	5	5	0	0	1	7	11	1	0	0	4	0	3	7.0	10	2	2	1	2	0	The complex sentence with 4 subordinate propositions includes a main clause with a dependent clause expressing purpose, a participial clause functioning as an adjective, a clause of modality, and a clause of consequence.	4
31	0	3	2	0	0	6	7	0	1	0	4	0	6	7.0	6	4	4	2	2	0	The cat jumped onto the table, causing the books to fall onto the floor, consequently interrupting the student's study, which ultimately resulted in a failing grade.	4
46	5	4	3	2	1	8	10	0	1	0	6	0	5	6.0	17	3	2	3	2	1	The book, which was read last night, provided a captivating story about a young child's adventures, and the characters therein were vividly portrayed, leading to a nostalgic journey into the past, thereby creating a delightful experience for the reader.	4
27	1	1	1	0	1	2	6	0	4	0	4	1	6	6.0	8	4	4	2	5	0	The student achieved her goal after completing the assignment, provided she submitted it on time, and earned high marks, thereby increasing her grade.	4
26	2	2	1	2	0	2	6	0	4	0	4	0	3	4.0	11	2	1	3	1	1	The delicious cake, which was lovingly baked by my grandmother, was shared among my family members, each member receiving their favorite piece.	4
24	0	2	1	2	1	6	6	0	0	0	3	0	3	4.0	17	1	1	3	1	0	The dog chased the ball to the park, where the children were playing, and the cat was sleeping on the grass.	4
30	1	3	0	0	1	7	8	0	0	0	5	0	5	4.0	19	1	1	1	3	0	The cat leaped onto the table, chased the mouse up the wall, clawed at the picture frame, and scratched the carpet, leaving a visible mark.	4
38	3	5	2	0	1	5	11	0	0	0	5	1	5	6.0	12	3	2	2	2	1	The intricate dance of swirling clouds, mirrored in the crystal waters below, cast long shadows over the verdant shore, as the sun dipped westward, painting the sky with hues of gold and crimson.	4
38	3	4	1	0	1	6	11	0	1	0	3	1	7	8.0	16	4	3	2	4	1	The student who excelled in mathematics presented a compelling case to the class about the importance of problem-solving skills and submitted a well-written report outlining the various techniques employed in tackling mathematical challenges.	4
37	5	2	1	1	2	4	8	0	4	0	4	0	6	7.0	12	4	4	3	4	0	The young student meticulously crafted a intricate story, filled with vivid characters and compelling plot lines, which captivated the audience, ensuring their attention and immersing them in the fantastical world she had created.	4
26	4	0	2	1	2	3	6	0	1	0	2	0	4	5.0	6	2	1	2	2	1	The intricate clockwork mechanism powering the automaton was meticulously crafted, yet its intricate design required a meticulous and patient engineering process to meticulously execute.	4
37	4	6	0	0	1	7	10	0	2	0	3	0	4	6.0	12	2	1	2	3	1	The intricate dance of colors that emanates from the vibrant canvas of the sunset illuminates the sky, captivating each passerby, and ignites an ephemeral longing for a moment of respite in its surreal beauty.	6
31	4	4	1	1	1	4	7	0	1	0	5	0	3	4.0	13	1	0	1	0	1	The young girl, skipping happily through the park, stumbled upon a hidden treasure, a priceless diamond necklace, and was overwhelmed with joy at her unexpected discovery.	6
41	1	2	2	0	1	8	11	0	1	0	6	3	6	7.0	12	4	4	6	3	0	The cat sat on the mat, while the dog played fetch, until the sun shone brightly, and the moon illuminated the night sky, which cast long shadows upon the garden, while the birds chirped joyously.	6
35	4	4	3	0	1	3	7	0	1	0	5	1	6	6.0	10	3	1	2	2	2	The young child, exhausted from playing, dreamt of adventures in a land far away where a mighty dragon soared through emerald skies, battled treacherous giants, and carried her to safety.	6
33	2	4	3	0	1	6	8	0	0	0	4	0	5	4.0	10	2	1	1	1	1	The intricately designed chess piece, carved meticulously from ivory, moves gracefully across the checkered board, captivating the king and all the pieces into a breathtaking dance of strategic brilliance.	6
44	7	5	0	0	2	6	14	0	1	0	7	0	2	8.0	17	1	1	1	2	0	The intricate tapestry of life unfolds its vibrant threads through intricate relationships between humans, animals, ecosystems, the celestial realms, the cosmic forces, and the intricate interconnectedness of all elements, creating a symphony of perpetual balance and harmony.	6
29	1	1	1	0	1	1	7	0	2	0	7	1	7	5.0	22	2	2	2	4	0	I like playing video games, watching movies, listening to music, reading books, exercising, and studying, even though I have a busy schedule.	6
45	1	6	1	0	1	9	12	0	0	0	6	1	8	5.0	23	2	2	2	1	0	The cat chased after the fluttering butterfly, climbed onto the windowsill, leaped onto the bed, searched for the missing sock, ultimately found the sock in the laundry basket, and finished playing with the toy car before the sun rose.	6
44	2	6	1	1	1	6	8	0	3	0	7	0	8	6.0	12	3	3	2	1	0	The cat sat on the mat, playing with the yarn, waiting for the train to arrive, hoping for a warm treat, so she was stretching her paws, glancing at the clock, and dreaming of her favorite toy.	6
48	6	4	0	2	2	4	10	0	7	0	7	0	6	6.0	16	5	3	4	2	2	The book, which I finished reading last night, was an intriguing mystery that captivated me with its intricate plot, captivating characters, and thought-provoking themes, leaving me with a sense of satisfaction and anticipation for the next book I will read.	6
52	1	3	4	0	2	11	12	0	1	0	8	2	8	6.0	16	4	4	6	3	0	The cat jumped onto the table, while the fish swam beneath the water, and the bird chirped happily, despite the cold wind blowing fiercely, so the gardener watered the flowers, and as the clock ticked, the farmer drove his tractor, thereby increasing the harvest.	6
40	8	5	1	0	1	4	11	0	0	0	5	0	5	9.0	6	3	3	4	1	0	The vibrant coral reef teems with diverse marine creatures, each vying for supremacy in a labyrinth of underwater canyons, where delicate sponges flourish, and intricate sea anemones bloom, casting colourful shadows on the ocean floor.	6
48	1	4	5	3	1	8	9	0	1	0	6	2	7	9.0	13	5	5	5	1	0	The cat climbed up the tree to chase the butterflies, which were flying all around the meadow, while the birds were chirping happily, because the sun was shining brightly, and the flowers bloomed magnificently, therefore resulting in a harmonious symphony of nature.	6
39	1	4	2	0	1	7	9	0	1	0	7	1	6	7.0	12	4	4	2	2	0	The cat sat on the windowsill, munching on biscuits, while the sun shone brightly, illuminating the garden, ensuring a pleasant afternoon for the family, and their dog, playing happily in the park.	6
51	6	8	1	0	1	9	14	0	1	0	5	0	5	7.0	15	4	3	1	4	1	The vibrant painting, encompassing a medley of rich colours and intricate brushstrokes, evokes a symphony of vivid emotions within the viewer, leading them down a nostalgic journey through the memories captured in the artwork, ultimately igniting a profound sense of connection to the painter's soul.	6
38	3	5	0	0	3	2	13	0	0	0	9	0	3	6.0	24	2	1	1	0	1	The intricate tapestry of life, woven from countless threads of circumstance, circumstance, fortune, choice, fate, opportunity, and circumstance, resulted in an extraordinary journey filled with both triumph and adversity.	6
28	4	4	0	0	1	4	8	0	1	0	4	0	2	5.0	12	1	0	1	1	1	Despite the challenges presented by the complex nature of the problem, the team achieved their goal through meticulous planning, strategic implementation, and unwavering determination.	6
24	2	5	1	0	0	4	6	1	0	0	3	0	2	5.0	14	1	0	1	0	1	The intricate web of circumstances, woven from the threads of six subordinate propositions, ultimately led to the triumph of the hero.	6
57	1	6	1	4	3	6	11	0	8	0	9	0	8	7.0	32	4	3	6	4	1	The student, who is studying mathematics, finished her homework, and went to the park, where she was playing with friends, and brought flowers to her mom, who had requested them, and they all danced to the music of the latest pop song, which was playing on the radio.	6
26	3	3	1	0	0	4	7	1	1	0	2	0	3	8.0	4	2	2	1	2	0	The intricate web of my imagination weaves a tale with six subordinate propositions, each strand expertly crafted to elucidate the nuances of human emotion.	6
38	4	5	1	0	0	6	10	0	1	0	5	0	5	7.0	9	4	3	1	2	1	 The young artist's painting, inspired by the vibrant city scene, captivated onlookers, thus creating a vibrant discussion amongst the viewers, leading to their interpretations of the various themes explored in the artwork.	6
43	6	6	2	0	0	6	10	0	1	1	5	0	6	7.0	18	4	4	1	3	0	The intricate clockwork of the solar system compels contemplation, revealing the intricate dance of celestial bodies, each one meticulously aligned in its cosmic choreography, ultimately culminating in a harmonious balance, ensuring the continued existence of life on Earth.	6
33	5	2	0	2	1	6	7	1	3	0	2	0	4	7.0	11	3	2	4	3	1	The book I am reading is a captivating story with a compelling character as the protagonist, and it has a complex plot involving 6 subordinate propositions that weaves a captivating narrative.	6
36	6	1	2	0	0	5	9	0	1	0	6	1	4	5.0	17	3	2	2	3	1	The majestic lion tamer, traversing the treacherous jungle landscape, successfully captured the fierce lion, while his agile assistant, cleverly disguised as a humble traveler, distracted the lion's mighty defenders.	6
41	1	1	1	4	2	9	9	0	1	0	6	2	5	6.0	19	3	3	5	4	0	The dog chased the ball, although it was tired, because the ball was bouncing, yet the gardener was watering the flowers, and the painter was painting the sky, thereby increasing the happiness of the people.	6
35	4	5	1	1	1	5	9	0	2	0	2	0	4	9.0	10	3	2	2	2	1	The vibrant tapestry of memories I have woven through the years includes a plethora of intricate threads, each strand meticulously arranged to illustrate the tapestry of life in its intricate and multifaceted beauty.	6
44	2	2	2	2	2	9	9	0	0	0	7	3	6	9.0	11	4	4	5	1	0	The cat jumped onto the mat, as the sun shone brightly, while the birds chirped, beneath the lavender flowers, after the rain had fallen, and all the children were playing happily, creating a vibrant and joyful atmosphere.	6
43	6	5	1	0	0	8	11	0	1	0	5	1	5	6.0	11	4	4	2	4	0	The intricate pattern of the mandala unfolds its mystery, revealing hidden treasures, as the sun casts long shadows across the emerald tapestry, illuminating the vibrant colors of the blossoms, ultimately leading to the discovery of an ancient legend.	6
45	10	2	1	1	1	3	11	1	0	0	11	0	4	5.0	30	3	2	2	1	1	"A single sentence featuring 6 subordinate propositions was generated: ""The intricate arrangement of factors, including meticulous scheduling, precise coordination, timely execution, efficient management, meticulous planning, and precise execution, ultimately culminated in an exemplary outcome."""	6
55	0	6	6	0	2	7	12	0	4	0	8	2	8	6.0	27	4	3	6	3	1	As I walked through the park, a flock of birds soared overhead, while the sun shone warmly, yet the wind blew fiercely, I watched a group of children playing happily, therefore, I felt a sense of tranquility, ultimately leading me to a moment of peace and contentment.	6
29	5	3	0	0	1	4	8	0	2	0	2	0	4	5.0	13	2	1	2	3	1	The intricate interplay of factors influencing a complex system resulted in a precarious equilibrium, yet the intricate mechanisms underlying its stability ensured its endurance against external perturbations.	6
22	3	3	0	0	0	4	7	0	0	0	2	0	2	4.0	9	1	1	1	2	0	The intricate tapestry of circumstances orchestrated a symphony of emotions, leaving an enduring impression upon the unsuspecting observer's senses.	6
46	0	6	2	0	2	5	9	0	6	0	8	0	8	11.0	11	5	5	4	3	0	The boy raced to the park, where he encountered a group of children, whom he befriended, and shared a basket of fruit, brought by his sister, with whom he talked, and ultimately found happiness, playing on the swings.	6
47	9	7	1	0	1	6	11	0	0	1	4	0	6	11.0	8	4	4	2	2	0	The intricate system of interconnected planets generates magnificent cosmic displays, often culminating in vibrant sunsets on Earth, yet remaining elusive in the cosmic tapestry woven by celestial forces, a testament to the boundless imagination humans harness to decipher the mysteries of the universe.	6
52	3	7	4	0	1	6	14	0	1	0	7	2	7	8.0	16	4	4	4	2	0	A lone sunflower blossom bloomed radiantly in the sun, casting vibrant hues of color across the emerald tapestry of its surrounding garden, as butterflies danced playfully, and bees droned tirelessly, while the wind whispered secrets through the leaves, ultimately leading to a dream-like sunset.	6
47	7	4	2	0	0	9	9	0	0	0	8	0	8	9.0	8	6	5	3	2	1	The young artist, inspired by a vivid dream, painted a vibrant masterpiece, depicting a mystical journey through the enchanted forest, where the flowing river danced with the wind, leading to a hidden, mystical garden, where the wildflowers bloomed everlasting.	6
38	7	6	1	0	0	4	9	0	3	0	3	0	5	10.0	5	4	4	2	2	0	The young boy danced gracefully with joy, expressing his freedom through a sequence of intricate movements that intertwined several captivating themes, culminating in a harmonious finale embraced by the watchful eyes of his proud parents.	6
26	4	2	1	0	0	4	6	1	0	0	3	0	4	6.0	8	2	1	1	2	1	The intricate clock tower, towering over the quaint village, housed a mechanism intricate enough to orchestrate the synchronized movement of six ornate bells.	6
40	4	4	1	0	0	5	9	0	5	0	6	0	6	6.0	10	5	4	2	6	1	The young girl, captivated by a mesmerizing story, immersed herself in the novel, creating a vibrant fantasy world that captivated her imagination, leading her through adventures, ultimately granting her the wisdom of ancient times.	6
40	3	3	2	0	1	8	9	0	0	0	7	0	7	4.0	28	1	1	1	5	0	The cat jumped over the wall, chased the mouse up the tree, climbed onto the roof, found the missing treasure, opened the secret passage, and devoured the entire feast, leaving only crumbs behind.	6
28	0	1	3	0	2	6	6	0	0	0	3	2	5	5.0	11	2	2	5	0	0	The cat sat on the mat while the birds chirped and the flowers bloomed, even though the wind blew fiercely, yet the sun shone brightly.	6
32	0	2	3	0	1	4	6	0	2	0	6	1	7	8.0	8	4	4	2	3	0	The dog chased after the bone, chasing its tail, barking angrily, while playing fetch, beneath the trees, ultimately reaching the river where it splashed and swam.	6
38	3	7	1	0	0	7	12	0	1	0	3	0	3	5.0	12	2	2	1	3	0	The intricate network of ideas in the novel unveiled the secrets of the past, revealing the protagonist's journey across time with intricate detail, ultimately influencing the shaping of the future through its profound meaning.	6
42	2	4	3	1	1	8	9	0	1	0	6	1	6	8.0	9	3	3	5	0	0	The cat chased after the mouse, while the sun shone on the warm flowers, so the bees danced around, yet the farmer toiled hard, resulting in the plentiful fruit, which was shared with the village children.	6
35	5	6	2	0	1	4	9	0	0	0	4	0	4	6.0	23	3	1	1	1	2	The intricate web of life intertwined with the delicate dance of fate, forged by a myriad of small, seemingly insignificant events, ultimately sculpted a destiny intertwined with human triumph and suffering.	6
44	1	3	3	2	2	6	8	0	1	0	8	1	8	8.0	22	4	4	4	1	0	The cat sat on the mat, purring contentedly, while the children danced, laughed, and played happily, and the sun shone warmly, providing ample light for the party, which was being held for the child's birthday.	6
27	2	4	0	0	1	2	8	0	0	0	4	0	5	5.0	10	3	2	1	1	1	The intricate melody, woven with intertwining voices and harmonizing instruments, danced through the audience's hearts, evoking emotions ranging from joy to longing.	6
32	0	5	1	0	1	5	7	0	1	0	6	0	6	4.0	20	1	1	1	1	0	The cat leaped onto the mat, chased the butterflies, jumped onto the fence, played with the ball, and roared with joy, ultimately returning to its crate.	6
38	4	4	0	0	1	7	11	0	0	0	2	1	6	7.0	9	3	3	2	2	0	The quick brown fox jumps over the sleeping dog while the weary traveler walks to the nearby village and brings a sack of potatoes, hoping to alleviate the hunger pangs in the starving child's stomach.	6
37	0	4	0	3	0	4	6	0	5	0	6	2	6	6.0	14	5	4	5	1	1	The farmer, who was tending to his cows, discovered that the barn had burned down, while his children, who were playing in the garden, ran to inform him of the tragedy.	6
