n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
30	0	1	1	2	1	3	9	0	1	0	2	0	5	6.0	14	3	3	2	2	0	The flood waters could take a month to clear, and the government's disaster relief agency has urged evacuees not to try to get back to their homes.	4
18	2	0	0	1	1	4	4	0	0	0	2	0	3	4.0	9	2	2	2	2	0	The chef finished preparing the meal, and the guests were delighted to enjoy the festive feast.	4
35	4	3	0	1	1	5	8	0	3	0	4	1	5	6.0	12	3	3	4	1	0	The ancient oak tree stood tall, and the wind blew through its branches, creating a serene atmosphere as the sun shone upon the weary traveler, who was resting beneath its shade.	4
20	0	2	0	2	1	3	7	0	0	0	1	1	3	4.0	8	1	1	3	2	0	The government has mandated that all passengers wear masks on flights and the airlines have imposed fines for non-compliance.	4
29	2	1	1	3	1	1	3	1	7	0	4	0	4	4.0	14	3	2	4	2	1	My cat, which I have had for 5 years, is the most precious thing I own, and I would do anything to keep him safe.	4
27	1	2	3	2	1	4	5	0	1	1	2	1	4	4.0	19	2	2	4	0	0	The museum guide spoke excitedly about the ancient artifacts while the Tourists listened intently, and the souvenirs they purchased are being packaged carefully for shipment.	4
28	3	3	0	1	2	5	8	0	2	0	2	0	2	5.0	17	1	1	3	2	0	The movie follows the journey of a young soldier who faces multiple challenges, and it is a compelling story about the power of redemption and forgiveness.	4
28	2	4	0	0	1	5	10	0	0	0	3	0	3	6.0	8	1	1	1	4	0	The museum exhibit showcased artifacts from the past, highlighting a pivotal era in history, and offering visitors a glimpse into the lives of ancient civilizations.	4
28	1	2	1	2	2	4	5	0	1	0	4	1	4	5.0	10	1	1	4	1	0	The coffee was bitter, and the toast was burned, so I poured a glass of water, and waited for the sun to come up.	4
38	2	4	0	0	2	6	11	0	1	0	7	0	4	6.0	12	2	2	2	2	0	"The bus driver yelled, ""Please fasten your seat belts,"" and passengers obeyed, ensuring the safety of all on board, despite the windy weather conditions and the potential hazards of the road."	4
36	0	3	3	2	2	2	5	2	4	0	4	1	7	5.0	17	3	3	4	2	0	 The movie starts at 7:30 pm, and we're planning on going to see it, but they close the theater at 8:00 pm, so I would recommend getting there well before showtime.	4
26	2	0	1	4	3	5	6	0	0	0	4	0	1	3.0	20	0	0	4	0	0	The movie theater was crowded, and the popcorn was stale, but the movie was a delight, and the refreshments were surprisingly affordable.	4
32	3	3	0	0	2	4	8	0	3	0	4	0	5	8.0	14	2	2	3	4	0	The museum exhibits a diverse collection of paintings, depicting various historical events, and it offers guided tours, which provide insights into the artwork and the artists behind it.	4
26	3	2	0	1	1	5	8	0	0	0	3	0	2	4.0	17	1	1	2	1	0	The chef provided a delectable spread of appetizers, including a succulent shrimp cocktail, and the waiters were attentive to the guests' needs.	4
35	4	2	1	4	2	8	8	0	0	0	4	0	2	5.0	10	2	2	5	0	0	The chef said the soup was a masterpiece, the diners were raving about the flavorful broth, the bread was warm and fresh, and the table was expertly set for the occasion.	4
22	0	2	0	2	2	1	5	1	0	0	3	0	5	5.0	8	2	2	2	1	0	The train departed at 8:00 AM, and passengers were required to purchase tickets in advance, or risk being stranded.	4
17	1	1	0	0	1	3	4	0	1	0	2	1	3	4.0	8	1	1	2	2	0	The chef prepared a delicious meal, and the guests enjoyed it while listening to music.	4
34	1	1	4	4	2	2	4	0	3	0	5	0	6	4.0	25	2	2	5	1	0	The coffee is steaming, and the bread is warm, so I would recommend having breakfast now, but my computer is not working, so I have to wait until later.	4
24	2	3	1	1	1	2	7	0	1	0	3	0	3	6.0	5	1	1	1	2	0	Despite its potential risks, the expedition was planned meticulously and included detailed safety protocols, minimizing the probability of harm to participants.	4
18	2	1	3	4	1	2	3	0	0	0	2	0	0	3.0	8	0	0	2	0	0	The weather has been extremely stormy lately, and the power has been out for several days.	4
24	5	2	0	0	1	6	6	0	0	0	2	0	2	4.0	13	0	0	2	2	0	The book contained a detailed account of the historical event, and the accompanying illustrations provided a visual representation of the key points.	4
27	1	2	1	0	1	6	7	0	0	0	4	1	4	5.0	9	2	2	3	1	0	The boat drifted across the ocean waves, and the seagulls circled overhead, as the sun shone upon the water, creating a beautiful panorama.	4
28	3	3	0	2	1	4	4	1	4	0	2	1	3	6.0	10	2	1	3	3	1	If I am given a list of four subordinate propositions, I can craft a sentence that incorporates all of them in a concise and logical manner.	4
47	2	3	2	6	3	2	7	0	8	0	5	1	7	5.0	39	3	3	6	3	0	My cat is sleeping soundly, and I hope she has a sweet dream as I write this, and eventhough tomorrow might be rainy, I'm going to the park to play with my friends, and I will be bringing plenty of snacks.	4
33	2	1	1	3	3	4	5	0	4	0	4	1	5	4.0	23	3	3	6	2	0	The team finished packing the truck, and they loaded it with groceries, and the dog was barking loudly, but the homeowner was happy because he knew everything was safe.	4
33	0	3	2	0	1	5	9	0	1	0	3	1	5	7.0	12	3	3	2	2	0	The company offered to pay for the employees' travel expenses, and they agreed to provide a meal allowance, as well as a bonus for completing the project on time.	4
42	2	3	1	2	3	3	9	0	6	0	4	0	7	7.0	15	4	4	5	3	0	A young student finished writing her paper, and she was pleased with her accomplishments, but she knew her teacher would find fault with the formatting, and she had to go back to the drawing board to make corrections.	4
36	0	1	1	2	3	4	9	0	4	0	4	1	6	4.0	27	2	2	5	3	0	The museum curator informed me that the exhibit opening was canceled, and the artworks were placed back into storage, and I expressed my disappointment, and the staff offered to reschedule my visit.	4
56	2	4	3	1	3	9	10	0	6	0	4	2	9	8.0	27	5	5	6	6	0	The manager offered to extend the deadline for the project, and he promised to give the team a small bonus if they completed it early, but they declined the offer because they were already working overtime, and they wanted to focus on the quality of the work rather than the additional compensation.	4
34	3	3	2	1	2	5	7	0	3	0	3	0	4	5.0	17	1	1	3	2	0	The team accomplished their mission successfully, and all members were commended for their dedication, but they still had to complete a few additional tasks before the final completion of the project.	4
27	4	0	0	4	2	6	6	0	0	0	4	1	0	5.0	9	1	1	4	0	0	The movie was a masterpiece, but the plot was predictable, and the acting was excellent, although the special effects were a bit cheesy.	6
22	2	1	1	2	1	3	4	0	1	0	2	2	3	4.0	10	2	2	2	1	0	The young boy was exhausted after playing all day, but he was still enthusiastic about watching the cartoon on TV.	6
21	3	1	0	1	1	4	5	0	1	0	1	1	3	5.0	6	2	2	3	1	0	The doctor explained that the patient was suffering from a rare and complex disease that required a specialized treatment plan.	6
25	1	0	2	4	1	3	5	0	1	0	1	2	3	5.0	7	2	2	3	1	0	The prisoner was informed that his sentence was not yet complete and that the jury would be meeting to deliberate the case further tomorrow.	6
32	1	0	0	5	2	2	3	0	5	0	3	2	6	4.0	23	4	4	5	2	0	The farmer was frustrated because the barn was burning, and he knew that his crops were going to be destroyed, yet he couldn't do anything to save them.	6
34	3	3	0	0	3	4	10	0	1	0	3	2	4	5.0	12	3	2	2	2	1	In order to ensure his dominance, the king prepared a feast with an array of delectable treats and beverages, knowing that a mighty army relies on both physical prowess and sustenance.	6
37	3	6	0	1	0	7	11	0	2	0	3	0	3	7.0	15	2	2	3	1	0	  The politician's speech included a detailed enumeration of his grievances, each one a subordinate proposition to the main point, followed by a call to action that was met with enthusiasm by the audience.	6
39	3	3	0	5	3	6	9	0	2	0	4	2	2	5.0	24	2	2	6	0	0	The farmer claimed that the soil was fertile, the crops were plentiful, and the barn was a source of comfort, yet he was concerned about the drought and feared that his livelihood was at risk.	6
33	4	5	0	0	1	7	10	0	0	0	2	1	3	9.0	7	2	2	1	3	0	The complex structure of this sentence showcases the interconnectedness of various factors in determining the outcome of a war, emphasizing the potential for substantial losses and the complexities of political motivations.	6
33	4	4	1	0	2	5	10	0	1	0	2	0	4	5.0	13	2	1	1	2	1	The intricate web of subordinate propositions woven within the presented sentence showcase the complexity and nuanced nature of the underlying subject matter, intricately detailing the relationship between events and their outcomes.	6
30	0	5	0	1	1	5	6	0	2	0	1	3	5	6.0	8	3	3	4	1	0	The doctor prescribed that the patient take a course of antibiotics and that he follow up with her in a week to see if the infection had cleared up.	6
29	2	4	3	1	0	6	7	0	0	0	2	1	3	5.0	8	3	3	3	1	0	The intricate relationship between various factors influenced the outcome of the battle, ultimately leading to a stalemate as both sides realized the war was far from over.	6
20	2	1	1	0	1	1	3	0	1	0	3	1	5	6.0	11	3	1	1	1	2	A soldier, tired of waiting for his turn to fight, went rogue and began attacking innocent civilians.	6
25	0	1	1	1	1	2	2	0	7	0	1	1	7	6.0	11	5	5	6	3	0	He tried to tell me it was when I told asked him if he knew what fps stood for and he had no clue.	6
38	6	4	1	0	0	5	11	0	1	0	3	1	5	6.0	10	4	4	2	4	0	The intricate web of events unveiled a complex conspiracy theory, revealing that a secret organization of disgruntled employees orchestrated a scheme to manipulate corporate stock prices, thereby enriching themselves at the expense of unsuspecting investors.	6
33	1	4	2	4	1	2	1	0	7	0	1	1	6	7.0	14	5	5	4	1	0	He felt like he was going to fall off of me and it was very difficult to see what I would actually look like were I to purchase some of these dresses.	6
38	4	2	2	4	2	5	7	0	3	0	3	3	2	4.0	19	2	2	5	2	0	The prisoner was frustrated that his lawyer was unprepared and that the jury had already begun deliberations, but he was ultimately satisfied with the outcome of the case, as the jury found him not guilty.	6
27	2	0	0	2	2	3	3	0	3	2	2	2	4	5.0	16	3	3	4	2	0	He claimed that the Earth was flat and that a round Earth is impossible, yet he refused to provide any evidence to support his claims.	6
30	2	0	3	3	1	4	3	0	0	3	3	3	3	4.0	10	4	3	3	2	1	In order to preserve the South, the North is willing to suffer great losses, and the war is far from being over if the Americans thought otherwise.	6
36	3	3	1	3	1	4	7	0	4	0	3	3	4	8.0	9	4	4	3	0	0	Despite his repeated assurances, there was no guarantee that the situation would improve unless everyone involved acted with moderation and restraint, which unfortunately was a long way from being certain at that time.	6
26	6	4	0	0	2	3	7	0	1	0	1	0	2	5.0	9	1	0	1	1	1	A complex and intricate web of subordinate propositions woven within the main clause weaves a story of intricate relationship between various entities and their actions.	6
8	0	0	1	1	0	1	1	0	0	0	2	0	1	2.0	4	0	0	0	0	0	Sure, below is the generated sentence.	6
34	2	2	2	1	0	6	9	0	2	0	3	2	5	6.0	10	4	4	4	3	0	The manager insisted that the employees complete the training course, even if they had previously received similar training from another company, provided they completed the course within a certain time frame.	6
29	1	1	0	2	2	5	5	0	3	0	2	3	4	5.0	17	2	2	4	3	0	The doctor informed me that the patient was not responsive and that the family was informed, but they had no interest in seeing him at that time.	6
51	6	2	1	3	2	8	10	0	2	2	3	3	6	8.0	11	6	5	5	4	1	The intricate interplay of factors involved in this case made it abundantly clear that the war was a protracted conflict, and the outcome was uncertain, if the Americans underestimated their capacity to inflict damage and if the North were willing to sacrifice significant resources to continue the fight.	6
42	2	2	2	2	2	4	5	0	5	0	5	3	7	9.0	34	5	5	5	2	0	The old man recalled that he had forgotten the location of his keys, that he was thirsty, and that he needed to find a way to get to the store, but ultimately, he decided to go home.	6
21	1	1	0	2	1	3	4	0	2	0	1	1	3	6.0	7	2	2	2	2	0	I am unable to complete the task as I do not have any information about the requested text or content.	6
21	1	3	1	0	0	5	5	0	0	0	3	0	3	4.0	7	2	2	1	1	0	 The team completed the project successfully, despite the challenges encountered along the way, resulting in a satisfactory outcome.	6
32	4	3	0	0	2	5	10	1	0	0	4	0	3	6.0	8	1	1	1	3	0	The intricate weaving of 6 subordinate propositions creates a vibrant tapestry, illustrating the complexity of the subject matter and weaving a tale of suspense, mystery, and potential consequence.	6
40	4	2	4	1	1	4	10	0	2	0	3	2	5	8.0	9	3	3	3	5	0	The senator expressed concern that the government's economic policies would further inflate the cost of living, thereby exacerbating the burden on low-income families and making it even more difficult for them to afford basic necessities.	6
23	5	1	0	2	3	2	5	0	1	0	2	0	1	4.0	13	1	1	2	0	0	The intricate design of the clockwork mechanism was intricate and complicated to comprehend, yet its elegant construction and precision were undeniable.	6
25	4	0	0	4	3	5	5	0	0	0	4	0	0	4.0	12	0	0	4	0	0	 The movie was a disaster, and the plot was predictable, but the acting was superb, and the special effects were impressive.	6
29	4	4	1	0	1	4	8	1	2	0	1	0	2	5.0	12	1	1	1	2	0	The complex nature of this sentence with its intricate interplay of 6 subordinate propositions requires a detailed breakdown of each clause to fully comprehend its structure and meaning.	6
33	5	4	0	0	1	2	9	1	4	0	2	0	4	7.0	9	2	2	2	4	0	The politician's speech included six subordinate propositions that laid out his platform for the upcoming election, detailing his stance on various social issues and outlining his plans for economic growth.	6
23	4	2	1	0	2	2	6	1	0	0	2	0	3	5.0	9	2	1	1	2	1	The complex and intricate sentence generated successfully incorporates 6 subordinate propositions within the single sentence, demonstrating mastery of grammar and composition.	6
35	3	2	1	5	3	5	7	0	1	0	4	0	2	3.0	24	2	2	4	1	0	The house is on fire, and the firefighters are working hard to put it out, but the smoke damage is extensive, and the building is likely to be a total loss.	6
34	3	3	0	0	1	8	8	1	0	2	2	1	4	7.0	18	3	3	2	3	0	The politician's speech included 6 subordinate propositions detailing the potential consequences of a conflict between the North and the South, outlining a bleak future for both sides if the war continued.	6
30	4	1	0	3	2	5	6	0	1	0	2	1	2	6.0	7	2	2	2	1	0	The government's policies are a complex and multifaceted issue, but it is evident that the current policies are not working to address the needs of the people.	6
31	3	3	0	0	0	6	10	0	1	0	2	1	4	9.0	7	3	3	2	3	0	 The senator's speech contained a plethora of subordinate propositions that outlined a complex strategy for addressing climate change, each one focusing on a different aspect of the issue.	6
50	3	2	1	1	1	3	15	2	2	2	4	1	9	11.0	15	7	7	4	4	0	"The complex sentence below has 6 subordinate propositions following the main clause: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California's energy grid to determine whether they acted in concert to manipulate energy prices."""	6
29	2	1	0	3	0	1	7	0	3	0	3	3	4	6.0	13	3	2	3	2	1	The prisoner's claims that he was tortured by police officers, if true, would provide strong evidence to support his contention that his rights were violated.	6
29	1	3	0	1	0	6	7	0	1	0	2	2	5	5.0	8	4	4	3	1	0	The cat was resting on the mat while the sun shone upon its face as the warm wind blew through the trees, causing the flowers to bloom.	6
31	3	1	1	3	1	5	7	0	1	0	1	3	3	6.0	13	3	3	4	2	0	The politician's speech was so persuasive that it convinced the audience that the government was poised to unveil a new era of prosperity and that the future was bright.	6
24	3	2	0	2	0	3	6	0	1	0	1	2	3	5.0	10	2	1	3	1	1	 The politician's promise that he would reduce the cost of living was met with widespread skepticism as the inflationary pressures remained high.	6
25	2	2	1	0	0	4	7	1	2	0	2	0	3	4.0	10	2	2	2	2	0	The politician's speech contained a sentence with 6 subordinate propositions following the main clause, which effectively communicated his message to the audience.	6
40	4	8	0	0	1	8	12	0	1	0	3	0	3	8.0	16	2	2	2	2	0	The book contained a detailed account of the events that led to the war, along with numerous accounts of individuals experiences during the conflict, ensuring a comprehensive understanding of the historical context and impact of the war.	6
25	7	2	1	2	1	3	5	0	1	0	1	1	1	5.0	10	2	1	2	1	1	The complex and delicate balance of intricate geopolitical factors influencing the ongoing conflict was such that any assumptions about its outcome were highly unreliable.	6
42	7	3	2	1	1	5	10	0	2	0	5	1	3	8.0	20	3	3	3	2	0	The complex battle scenario was so intricate that it involved a myriad of factors, none more substantial than the opposing forces' ideologies, political ambitions, and economic motivations, all of which combined to forge a protracted conflict.	6
34	4	0	2	5	4	5	5	0	1	0	6	0	1	5.0	29	0	0	5	0	0	The movie was compelling, and the plot was intricate, but the characters were not well-developed, and the acting was poor, yet it was overall a good film.	6
25	4	1	1	0	1	3	6	1	1	0	2	0	4	7.0	12	3	3	1	3	0	The politician successfully drafted a sentence with 6 subordinate propositions following the main clause, showcasing their ability to craft intricate and complex sentences.	6
