n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_depth_constraint
19	3	3	0	0	0	3	6	1	0	0	1	0	2	5.0	9	1	0	1	1	1	The majestic oak tree standing tall at a height of 6 meters cast long shadows upon the ground.	6
37	1	6	4	0	2	2	7	2	6	0	1	0	5	4.0	16	2	1	2	4	1	 When I first get on I take 1 leg and pull it back up to touch my butt with my heel and hold it there for 1 lap at a walk around a large dressage arena.	6
17	1	2	1	1	1	2	4	0	1	0	3	0	1	3.0	10	0	0	1	0	0	"""A rhinoceros can leap from a tall tree and land safely on its feet."""	6
9	0	1	0	0	0	3	3	0	0	0	1	0	1	2.0	5	0	0	1	1	0	The dog chased the ball down the street.	6
19	3	2	1	0	0	2	5	1	0	0	3	0	2	4.0	8	1	0	1	1	1	 The majestic oak tree, standing tall at 6 stories, casts long shadows upon the park below.	6
37	1	6	4	0	2	2	7	2	6	0	1	0	5	4.0	16	2	1	2	4	1	When I first get on I take 1 leg and pull it back up to touch my butt with my heel and hold it there for 1 lap at a walk around a large dressage arena.	6
24	2	3	1	0	0	3	6	0	2	0	3	0	4	4.0	8	2	2	2	1	0	The majestic soaring eagle effortlessly carried its spoils of war, soaring through the sky, its powerful wings slicing through the wind.	6
23	4	3	0	1	1	3	7	0	0	0	2	1	1	5.0	9	1	1	1	0	0	 The fruit is sweet and ripe, perfect for eating with a scoop of vanilla ice cream on a hot summer day.	6
22	1	1	1	2	1	3	4	0	1	0	3	0	3	4.0	11	1	1	2	2	0	**A parrot can mimic the sound of human speech, but it does not have the capacity to speak intelligently.**	6
17	1	1	1	0	0	3	4	0	1	0	4	0	2	4.0	4	1	1	2	1	0	"""The majestic lion gracefully roams the savanna, its mane flowing in the wind."""	6
37	1	6	4	0	2	2	7	2	6	0	1	0	5	4.0	16	2	1	2	4	1	When I first get on I take 1 leg and pull it back up to touch my butt with my heel and hold it there for 1 lap at a walk around a large dressage arena.	6
21	1	3	0	0	1	5	8	0	0	0	1	0	2	5.0	9	1	0	1	1	1	The intricate dance moves performed in the center ring of the circus showcase the grace and agility of the performers.	6
12	1	2	0	1	0	3	4	0	0	0	1	0	0	3.0	4	0	0	1	0	0	The grass is greener on the north side of the fence.	6
24	4	1	0	0	0	3	5	1	3	0	3	0	4	7.0	5	3	3	3	3	0	The majestic cathedral stands tall for 6 soaring stories, its towering spires piercing the sky, captivating all who behold its grandeur.	6
37	1	6	4	0	2	2	7	2	6	0	1	0	5	4.0	16	2	1	2	4	1	   When I first get on I take 1 leg and pull it back up to touch my butt with my heel and hold it there for 1 lap at a walk around a large dressage arena.	6
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
19	0	2	1	0	0	4	5	1	0	0	3	0	3	4.0	11	2	2	1	1	0	 The cat perched on the branches of the 7-story tree, watching the birds fly by.	7
21	1	2	0	1	2	2	2	0	2	4	2	1	2	6.0	6	2	2	3	1	0	People like the fact that I stand for a Virginia that is both Open-minded and Open for Business.	7
14	2	0	1	0	0	2	1	0	0	0	3	0	4	4.0	4	3	2	1	1	1	 A lion standing tall, roared ferociously, threatening to protect the helpless.	7
20	3	3	0	0	0	4	4	0	1	0	1	0	3	6.0	5	2	2	2	1	0	The politician spoke to the crowd about a new bill that promised to provide affordable healthcare to the impoverished.	7
12	1	2	0	1	0	2	3	0	0	0	1	0	2	4.0	6	1	0	1	0	1	The fat cat sitting on the mat was purring with delight.	7
10	0	1	0	0	0	3	4	0	0	0	1	0	1	2.0	5	0	0	1	1	0	The fruit vendor sold the bananas to the customers.	7
11	0	0	0	0	0	2	2	2	0	0	1	0	3	3.0	7	0	0	1	1	0	  The cap included the remaining 2.5+million remaining shares.	7
19	0	2	0	0	0	3	4	2	1	0	1	1	4	4.0	10	1	1	2	1	0	 The captain confirmed to me that the remaining cargo on the ship included 2.5+million remaining shares.	7
51	4	5	1	3	2	6	9	2	1	5	9	1	3	8.0	22	2	1	4	1	1	"The sentence generated with a tree height of 7 in the syntactic tree is: ""Radical Shiite cleric Muqtada al-Sadr said the attack was ""criminal"" and that ""the Zionists have left only one choice for the Arabs, that of fighting and jihad""."	7
22	1	3	0	1	0	4	6	0	1	0	1	1	3	5.0	6	1	1	2	1	0	The politician's speech was popular among the audience because it addressed the pressing issue of the rising cost of living.	7
11	1	1	0	0	0	2	4	1	0	0	1	0	1	2.0	7	0	0	1	1	0	The chef created a delicious chocolate cake with seven layers.	7
23	1	4	0	0	1	5	7	0	0	0	2	0	2	6.0	6	1	1	1	0	0	The protagonist's journey concludes with a climactic confrontation, resulting in the resolution of the conflict and the restoration of peace.	7
23	3	4	0	0	1	4	5	0	0	0	3	0	3	4.0	13	0	0	1	0	0	The cat jumped onto the red car, chased after the green worm, and landed on top of the blue tree.	7
21	1	2	0	1	2	2	2	0	2	4	2	1	2	6.0	6	2	2	3	1	0	People like the fact that I stand for a Virginia that is both Open-minded and Open for Business.	7
32	7	5	0	1	2	2	4	0	5	0	3	0	3	8.0	8	3	2	4	1	1	 The people I speak with on a daily basis range from those who are open-minded and open for business to those who hold hateful and narrow-minded views.	7
36	3	2	1	2	2	4	5	1	1	5	7	1	2	8.0	8	1	1	3	1	0	"The radical Shiite cleric Muqtada al-Sadr said the attack was ""criminal"" and that ""the Zionists have left only one choice for the Arabs, that of fighting and jihad""."	7
36	3	2	1	2	2	3	5	1	1	5	8	1	2	8.0	8	1	1	3	1	0	"""Radical Shiite cleric Muqtada al-Sadr said the attack was ""criminal"" and that ""the Zionists have left only one choice for the Arabs, that of fighting and jihad""."	7
15	2	1	0	0	1	2	3	0	0	0	4	0	2	4.0	6	1	1	1	1	0	The lion, majestic and proud, roared across the savanna, claiming victory.	7
14	0	2	1	1	0	2	3	1	0	0	2	0	1	4.0	4	0	0	0	0	0	Sure, below is the generated sentence with a tree height of 7:  The politician's speech was energetic and passionate, yet the audience was not entirely convinced.	7
12	0	1	0	0	0	3	3	0	0	0	2	0	3	3.0	5	2	2	1	1	0	The cat sat on the mat, watching the children play.	7
51	4	5	1	3	2	6	9	2	1	5	9	1	3	8.0	22	2	1	4	1	1	"The sentence generated with a tree height of 7 in the syntactic tree is: ""Radical Shiite cleric Muqtada al-Sadr said the attack was ""criminal"" and that ""the Zionists have left only one choice for the Arabs, that of fighting and jihad""."	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
37	2	3	3	1	0	6	8	0	2	1	8	0	2	5.0	15	2	2	2	2	0	 It's always a bang-your-head-against-the-wall moment, reading again the play the incompetence theory receives, even from some of the Administration's harshest mainstream critics.	7
15	0	1	0	0	1	3	3	0	0	0	1	0	4	4.0	7	2	2	1	1	0	The politician promised to fight for the people and pledged to uphold the constitution.	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
16	3	1	1	1	1	3	3	0	0	0	2	0	1	3.0	5	0	0	2	0	0	The sky was bright blue, and the birds chirped merrily on that sunny afternoon.	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
15	1	2	0	1	0	3	4	1	1	0	1	0	1	5.0	5	1	1	2	0	0	The cat perched on the branch of a tree that was 7 meters tall.	7
12	0	2	0	0	1	3	3	0	0	0	1	0	2	3.0	5	0	0	1	0	0	The cat jumped onto the table and landed on the milk.	7
17	1	0	1	0	0	4	4	0	1	0	1	1	4	5.0	9	2	2	1	3	0	The protagonist expressed his joy at learning the newly released album contained all the popular songs.	7
21	1	2	0	1	2	2	2	0	2	4	2	1	2	6.0	6	2	2	3	1	0	People like the fact that I stand for a Virginia that is both Open-minded and Open for Business.	7
38	2	3	3	1	0	6	8	0	2	1	9	0	2	5.0	15	2	2	2	2	0	**It's always a bang-your-head-against-the-wall moment, reading again the play the incompetence theory receives, even from some of the Administration's harshest mainstream critics.**	7
21	1	2	0	1	2	2	2	0	2	4	2	1	2	6.0	6	2	2	3	1	0	People like the fact that I stand for a Virginia that is both Open-minded and Open for Business.	7
22	0	4	0	0	1	5	6	0	0	0	3	0	3	4.0	13	1	1	1	1	0	The cat jumped onto the table, knocking over a glass of water, and spilled the contents onto the floor.	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
47	2	6	3	4	0	6	9	2	1	3	5	0	5	6.0	25	3	2	4	0	1	"The sentence generated with a tree height of 7 in the syntactic tree is: Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
16	1	0	0	3	1	3	3	0	0	0	3	0	2	3.0	11	0	0	3	0	0	The sky is blue, the sun is shining, and the flowers are blooming.	7
18	1	3	0	0	0	4	5	1	0	0	1	0	2	4.0	6	1	1	1	1	0	The user requested to generate a sentence with a tree height of 7 in the syntactic tree.	7
33	1	3	3	3	0	4	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"The Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
16	0	3	0	0	0	3	4	0	0	0	2	0	3	4.0	6	2	2	1	1	0	The cat jumped onto the table, causing a stack of books to topple over.	7
13	1	1	1	1	1	1	1	0	3	0	1	0	2	4.0	5	0	0	2	1	0	 I have successfully completed the task and I feel good about it.	7
39	2	3	3	1	0	6	8	0	2	1	10	0	2	5.0	15	2	2	2	2	0	"""It's always a bang-your-head-against-the-wall moment, reading again the play the incompetence theory receives, even from some of the Administration's harshest mainstream critics."""	7
36	3	2	1	2	2	3	5	1	1	5	8	1	2	8.0	8	1	1	3	1	0	"""Radical Shiite cleric Muqtada al-Sadr said the attack was ""criminal"" and that ""the Zionists have left only one choice for the Arabs, that of fighting and jihad""."	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
13	0	1	1	1	1	2	2	0	1	0	2	0	2	2.0	8	0	0	2	0	0	The cat sat on the mat, and it was purring happily.	7
20	0	4	0	0	1	2	6	0	4	0	1	0	2	4.0	11	0	0	1	1	0	The politician spoke with her constituents about their concerns about the economy and expressed her understanding of their plight.	7
32	1	3	3	3	0	3	5	1	1	3	4	0	4	6.0	25	2	2	3	0	0	"Cornyn's statement added, ""There is no question Houston should have been selected as a final home for one of the orbiters — even Administrator Bolden stated as much."	7
13	1	2	0	0	0	3	4	1	0	0	1	0	1	3.0	6	0	0	1	1	0	The chef created a delicious dessert with a height of 7 layers.	7
21	1	2	0	1	2	2	2	0	2	4	2	1	2	6.0	6	2	2	3	1	0	People like the fact that I stand for a Virginia that is both Open-minded and Open for Business.	7
