n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
17	1	0	0	0	1	5	4	0	0	0	3	0	2	3.0	9	1	1	1	1	0	1	1	The books, the music, and the people all combined to create a magical atmosphere.	3
18	1	1	0	0	1	5	4	0	0	0	4	0	2	3.0	8	1	1	1	1	0	1	1	The books, the cat, and the dog ran across the grass, chasing each other.	3
19	0	0	0	0	1	6	6	0	0	0	3	0	3	3.0	13	0	0	3	3	0	3	3	The dog chased the ball, the cat chased the mouse, and the rabbit chased the pig.	3
18	0	1	0	0	1	5	5	0	0	0	4	0	2	3.0	8	1	1	1	1	0	1	1	The fish, the parrot, and the cat danced around the room, making a mess.	3
22	1	2	1	0	1	4	6	0	0	0	3	1	3	3.0	9	1	0	3	1	1	1	3	As the wind blew through the leaves, the squirrels gathered nuts for later consumption, and the birds chirped incessantly.	3
22	2	1	0	2	0	2	4	1	2	0	2	1	4	5.0	11	3	1	2	3	2	3	2	If I had the ability to speak in tongues, I could have shared a secret message using 3 preverbal subjects.	3
18	1	0	1	0	1	0	3	0	4	0	4	0	4	3.0	7	1	0	4	1	1	1	4	 When my friends bring flowers, my sister cooks, and I dance, I feel happy.	3
21	0	1	2	2	0	3	4	0	1	0	2	2	3	3.0	6	2	1	2	1	1	1	2	In order to clearly explain the story, I will ensure that every detail is explicitly stated from the beginning.	3
23	1	1	2	3	2	2	4	0	2	0	3	0	3	3.0	15	0	0	3	0	0	0	3	My friends and family were singing loudly, the music was playing at a high volume, and I was dancing along.	3
23	2	1	1	0	1	5	6	0	0	0	4	0	3	5.0	6	1	1	2	1	0	1	2	The old barn dance, the barn burning down, and the wind whipped around the barn, creating a destructive force.	3
14	0	1	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The cat, the dog, and the parrot flew to the park.	3
20	1	1	3	2	0	3	3	0	0	0	2	1	2	3.0	10	1	0	2	1	1	1	2	If the ingredients don't match the recipe perfectly, the final dish will not turn out quite right.	3
15	0	1	1	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The cat, the dog, and the bird played together in the park.	3
21	0	0	4	0	2	4	4	0	0	0	4	0	3	4.0	15	0	0	3	1	0	1	3	**Sometimes the wind blows the flowers down, the trees sway back and forth, and the birds sing.**	3
14	0	0	0	1	1	3	3	0	1	0	4	0	1	3.0	7	0	0	1	1	0	1	1	**I can play the piano, the violin, and the guitar.**	3
16	0	1	1	1	1	4	4	0	0	0	3	0	1	3.0	9	0	0	1	0	0	0	1	The books, the magazines, and the newspapers were scattered all over the floor.	3
22	2	2	0	0	1	5	6	0	0	0	4	0	2	4.0	9	1	1	1	1	0	1	1	The old boat, the rusty anchor, and the wind whipped against the shore, creating a symphony of sounds.	3
24	1	1	1	4	0	2	4	0	4	0	2	2	3	5.0	12	3	2	4	2	1	2	4	If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.	4
19	1	1	1	1	1	2	3	0	1	3	4	0	1	3.0	11	0	0	1	1	0	1	1	The president, Archibald, Mary Chaworth, and I were all attending school at the same time.	4
18	0	1	0	1	1	5	5	0	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	 The queen, the prince, the soldier, and the sailor were traveling across the land.	4
19	0	1	0	1	1	4	4	0	0	4	4	0	0	3.0	11	0	0	1	0	0	0	1	The president, Archibald, Byron, and Mary Chaworth were the subjects of a conversation that evening.	4
24	0	1	0	1	2	2	2	0	3	4	5	0	3	5.0	11	2	2	3	1	0	1	3	The president, Archibald, Byron, and Mary Chaworth were all lieutenant, and he figured they had something to talk about.	4
23	0	2	0	1	1	2	2	1	1	6	4	0	2	4.0	11	2	2	2	0	0	0	2	The president, Archibald, Byron, and Mary Chaworth were the reason he refused to return to Harrow in September 1803.	4
25	1	0	0	1	1	5	8	0	2	0	4	0	2	4.0	14	2	2	2	1	0	1	2	The students, their teachers, the principal, and the school counselor were the ones who decided to implement the new school policy.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
18	0	1	0	1	1	5	5	0	0	1	4	0	0	3.0	12	0	0	1	0	0	0	1	The president, Archibald, the lieutenant, and the parakeet were the subjects of the conversation.	4
26	2	2	0	1	1	3	5	0	2	4	5	0	1	5.0	11	1	1	1	0	0	0	1	The president, Archibald, Mary Chaworth, and Byron were the subjects of their individual narratives, each one captivating in its own way.	4
17	1	0	0	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	The students, the professor, the janitor, and the custodian discussed the upcoming exam.	4
19	1	1	1	1	1	3	3	0	0	4	4	0	0	3.0	11	0	0	1	0	0	0	1	The president, Archibald, Byron, and Mary Chaworth were all involved in the conversation that day.	4
23	2	2	1	1	1	5	6	0	0	0	4	0	1	3.0	13	0	0	1	0	0	0	1	The politician, the mechanic, the painter, and the journalist were all working on different projects at the same time.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
42	1	5	2	2	1	8	12	0	0	0	5	0	4	4.0	25	1	1	5	0	0	0	5	A lion's mane was as tangled as a bed of seaweed, the lion's roar echoed through the forest, the tiger was asleep, a flock of hummingbirds danced, and the hawk soared effortlessly through the air.	4
28	1	2	1	2	1	7	7	0	0	1	4	0	2	6.0	11	2	2	2	0	0	0	2	The president, Archibald, the lieutenant, and the parakeet were involved in a discussion regarding the ventilation of the area where the parakeet was kept.	4
28	0	4	0	1	1	5	7	0	2	1	5	0	2	5.0	12	1	1	2	0	0	0	2	The president, Archibald, the lieutenant, and the parakeet were the subjects of a conversation, which occurred due to their shared experiences as lieutenants.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
21	0	1	0	1	1	6	6	0	0	0	5	0	1	4.0	15	0	0	1	0	0	0	1	The politician, the scientist, the artist, the teacher, and the student were waiting for the bus.	4
26	1	3	0	2	0	4	6	0	3	0	2	1	3	4.0	10	3	2	2	2	1	2	2	If the wind blew the leaves from the trees, I would be able to see my friend on her horseback riding across the park.	4
24	1	1	1	4	0	2	4	0	4	0	2	2	3	5.0	12	3	2	4	2	1	2	4	If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.	4
24	1	1	1	4	0	2	4	0	4	0	2	2	3	5.0	12	3	2	4	2	1	2	4	If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
25	3	2	0	0	1	3	6	0	2	1	5	0	2	4.0	12	1	1	2	2	0	2	2	The president, Archibald, and their respective aides-in-arms fell victim to a fierce storm that ravaged the nearby coastline.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
20	1	1	0	1	1	2	4	0	1	4	4	0	1	3.0	10	0	0	1	1	0	1	1	The president, Archibald, Byron, and Mary Chaworth were discussing their plans for the upcoming school year.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
15	0	1	0	1	1	2	5	0	0	0	4	0	1	3.0	9	0	0	1	0	0	0	1	The lion, zebra, cheetah, and giraffe were running across the savanna.	4
19	0	1	2	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	 The cat, the dog, the fish, and the rabbit played happily together in the park.	4
24	1	1	1	4	0	2	4	0	4	0	2	2	3	5.0	12	3	2	4	2	1	2	4	 If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
22	0	1	0	1	1	4	5	0	1	4	4	0	1	4.0	11	1	1	2	1	0	1	2	The president, Archibald, Byron, and Mary Chaworth were the subjects of a conversation that took place that day.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
27	2	3	2	1	1	4	6	0	1	1	4	0	2	4.0	15	1	1	1	1	0	1	1	The president, Archibald, and their respective aides as well as the royal guards were standing on guard, awaiting the arrival of the king.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
10	0	0	0	0	1	2	2	0	0	2	3	0	0	2.0	8	0	0	0	0	0	0	0	The president, Archibald, the lieutenant, and Mr.	4
23	2	1	0	0	2	3	5	0	2	1	4	0	3	3.0	9	0	0	2	2	0	2	2	The president, Archibald, the lieutenant, and I formed a bond through shared military experience and we discussed future plans.	4
22	0	1	0	1	1	6	8	0	1	0	4	0	0	3.0	13	0	0	1	0	0	0	1	The students, their teacher, the blackboard, and the textbook were all components of the learning process that day.	4
22	0	0	0	1	1	6	6	0	0	0	4	0	4	3.0	16	0	0	4	2	0	2	4	The politician delivered the speech, the protestors were chanting, the crowd cheered, and the journalists filmed the event.	4
21	2	2	1	2	0	3	3	1	1	0	1	1	3	5.0	11	2	2	2	0	0	0	2	I am pleased to share that all four subjects in the provided text were successfully incorporated into a single sentence.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
19	0	1	0	1	1	4	4	0	0	4	4	0	0	3.0	11	0	0	1	0	0	0	1	 The president, Archibald, Byron, and Mary Chaworth were the subjects of the conversation that day.	4
25	2	0	0	2	1	6	7	0	0	0	4	0	3	3.0	17	0	0	4	2	0	2	4	The prince was a poet, the artist was gifted, the scholar had a vast knowledge, and the craftsman made intricate furniture.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
23	0	1	1	3	1	3	3	0	3	1	3	0	3	5.0	11	2	2	4	1	0	1	4	 The president was a lieutenant and Archibald had been a lieutenant, too; he figured they had something to talk about.	4
33	2	4	0	1	3	4	6	0	3	3	5	0	2	6.0	11	0	0	2	1	0	1	2	The president, Archibald, Mary Chaworth, and I were involved in various activities, yet a shared sentiment of dissatisfaction formed the basis of a conversation between them and me.	4
