n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
25	1	4	1	0	0	5	8	0	1	0	2	0	3	4.0	7	2	1	2	1	1	The intricate sequence of events that occurred yesterday profoundly influenced the course of the meeting, resulting in a consensus agreement among all attendees.	12
26	2	4	0	0	1	4	10	0	0	0	1	0	4	7.0	6	1	1	1	2	0	The cascading effect of the broken gear mechanism resulted in a chain reaction of failures causing widespread damage and impacting numerous sectors of the city.	12
19	1	1	1	0	0	3	3	0	2	0	4	1	3	5.0	6	2	2	1	0	0	"""Once upon a time, there was a young girl who dreamed of becoming a doctor."""	12
19	0	3	0	0	0	5	6	0	0	0	2	1	2	3.0	8	1	1	2	0	0	The cat sat on the mat, while the fish swam in the pond beside the weeping willow.	12
29	4	3	1	0	1	6	8	1	0	0	2	0	3	6.0	10	2	2	1	3	0	The intricate relationship between the enigmatic traveler and the mysterious object ultimately influenced the pivotal moment in the narrative, creating a sequence of events spanning twelve words.	12
21	4	1	2	0	1	3	6	0	0	0	2	0	2	4.0	8	1	1	1	2	0	The young man carefully crafted the intricate clockwork contraption, meticulously assembling each delicate gear and spring with meticulous precision.	12
30	3	3	2	0	0	6	8	0	0	0	2	0	5	5.0	8	2	2	1	3	0	The complex relationship between the interconnected machines in the system necessitates a meticulously crafted workflow to ensure seamless data flow, ultimately impacting the efficiency of the entire operation.	12
20	3	2	0	0	0	3	6	0	0	0	2	0	2	4.0	7	1	1	1	1	0	The young boy's playful laughter echoed throughout the meadow, bringing joy to the weary traveler's heart.	12
26	3	4	1	0	0	4	7	0	0	0	4	0	3	4.0	11	2	1	1	1	1	The intricate sequence of events, meticulously orchestrated by a cunning strategist, culminated in a pivotal victory, forging a legend of epic proportions.	12
28	3	5	1	0	0	5	7	0	0	0	2	0	5	5.0	9	1	1	1	1	0	The complex relationship between the interconnected variables led to a intricate interplay of factors, ultimately influencing the intricate system of interconnected gears in a synchronized machine.	12
32	4	3	0	0	1	6	11	1	0	0	2	0	4	5.0	15	2	2	1	3	0	The intricate relationship between the cascading water droplets and the intricate root system of the towering tree creates a mesmerizing symphony of life, weaving a tale spanning twelve mesmerizing words.	12
18	2	2	0	0	0	4	5	0	0	0	2	0	3	4.0	6	1	1	1	1	0	The cascading waterfall plummeted down the rocky cliff, creating a breathtaking spectacle for the mesmerized onlookers.	12
25	3	1	3	0	0	4	5	0	1	0	2	1	5	5.0	8	3	2	2	3	1	The young man who meticulously planned the intricate operation ultimately succeeded in rescuing the stolen jewels, thereby minimizing potential harm to the victims.	12
39	7	4	1	2	1	6	10	1	0	0	4	0	2	4.0	20	1	1	3	1	0	"The complex sentence with the longest dependency link of 12 words is ""The intricate design of the intricate clockwork machine is fascinating, and the delicate mechanism requires a high level of precision to function properly."""	12
27	4	3	2	0	0	5	6	0	0	0	3	0	4	6.0	8	2	2	1	2	0	The young girl meticulously placed the meticulously chosen gemstones into the intricate crown, adorned with the finest diamonds, creating a masterpiece of unparalleled beauty.	12
24	3	4	1	0	0	5	6	0	0	0	3	0	2	6.0	14	1	0	1	1	1	The intricately intertwined web of the silken threads, woven in the intricate tapestry of life, symbolizes the interconnectedness of all things.	12
29	4	3	2	0	2	5	8	0	0	0	2	0	3	5.0	13	1	1	1	2	0	The intricate relationship between the meticulously crafted mosaic and the intricate network of interwoven threads created a captivating masterpiece, ultimately commanding a sense of awe and admiration.	12
30	6	5	1	0	0	4	10	0	0	0	2	0	2	5.0	14	1	1	1	1	0	The cascading effects of the unforeseen disruption to the delicate balance of global oil markets ultimately resulted in a surge in global oil prices, causing widespread economic instability.	12
26	1	2	1	0	0	5	5	0	2	0	2	1	6	5.0	6	4	3	3	2	1	The young child who carelessly dropped the vase raced to the kitchen, hoping to find the shattered fragments as they tumbled down the stairs.	12
19	4	1	1	0	1	4	4	0	0	0	3	0	1	4.0	10	0	0	1	1	0	"""The intricate relationship between the delicate butterfly and the meticulous gardener ultimately yielded a harmonious equilibrium."""	12
22	3	3	0	0	0	4	6	0	0	0	2	0	4	5.0	6	2	2	1	1	0	The intricate path of the crimson thread unwound through the tangled forest, revealing the ancient ruins hidden amidst towering trees.	12
22	5	4	1	0	0	5	5	0	0	0	1	0	1	4.0	10	0	0	1	0	0	The intricate intricacy of the intricate machinery in the enigmatic machine ultimately yielded to the profound mystery of the intricate problem.	12
19	5	4	0	0	0	3	5	0	0	0	1	0	1	4.0	8	0	0	1	0	0	The intricate relationship between the complex system of interconnected gears resulted in a meticulous orchestration of intricate movements.	12
27	4	4	2	0	0	4	6	0	0	0	4	0	3	4.0	8	2	1	1	1	1	The intricate web of stories, skillfully woven together, reveals the complex journey of a hero, culminating in an epic climax of breathtaking magnitude.	12
18	4	2	0	0	0	4	4	1	0	0	1	0	2	5.0	5	1	1	1	1	0	The intricate relationship between the interconnected molecules resulted in a complex chemical reaction spanning a dozen steps.	12
20	4	1	1	0	0	4	4	0	0	0	2	0	3	4.0	5	2	2	1	3	0	The young apprentice diligently studied the intricate manuscript to decipher the ancient parable, unlocking the hidden secrets within.	12
15	1	1	1	0	0	3	4	0	0	0	2	0	2	3.0	5	0	0	1	1	0	Despite the boy's playful actions, the mechanic promptly repaired the damaged car.	12
24	3	1	0	0	0	4	7	1	1	0	2	0	4	6.0	6	3	2	2	4	1	A complex sentence containing twelve words incorporates a dependent clause which details a series of actions, influencing the main clause's outcome.	12
30	3	2	0	0	2	6	9	1	0	0	3	0	4	4.0	11	1	1	1	2	0	The complex sentence with a twelve-word dependency link consists of a subordinating clause modifying a noun phrase, and includes a participial phrase and a dependent clause.	12
21	6	2	1	0	0	4	4	0	0	0	2	0	2	4.0	5	1	1	1	1	0	The inquisitive young woman meticulously analyzed the complex equation, resulting in a profound comprehension of the intricate mathematical theory.	12
27	4	4	1	0	1	5	8	0	0	0	2	0	2	5.0	10	1	1	1	2	0	The intricate relationship between a bustling marketplace and the flow of customers generates an overwhelming sense of interconnectedness, ultimately shaping the vibrant tapestry of life.	12
25	6	1	1	0	0	4	6	0	1	0	2	1	3	4.0	9	2	2	2	2	0	A crimson parrot meticulously nibbled the exquisite orange peel while a hungry caterpillar danced on its scarlet wings, creating an intricate culinary melody.	12
28	7	5	0	0	0	5	7	0	1	0	1	0	2	5.0	8	1	1	1	1	0	The intricate puzzle with the complex labyrinth of intertwined threads resulted in a satisfying solution after a meticulous analysis of the intricate mechanics underlying its intricate design.	16
31	4	4	0	0	0	5	9	1	1	0	3	0	4	6.0	8	3	2	2	2	1	The intricate sequence of events that preceded the dramatic climax unfolded in a chain of interconnected actions spanning a fifteen-word dependency link, culminating in a pivotal decision.	16
23	3	4	0	0	1	4	6	0	0	0	3	0	2	5.0	13	1	0	1	0	1	The cascading sequence of events, beginning with the activation of the intricate contraption, culminates in a complex and elaborate contraption.	16
20	3	2	1	0	0	3	6	0	0	0	3	0	2	4.0	9	1	0	1	2	1	The young apprentice, meticulously carving the intricate totem pole, completed the masterpiece with meticulous attention to detail.	16
30	5	6	2	0	0	5	8	0	0	0	2	0	2	5.0	8	1	1	1	1	0	The intricately interwoven tapestry of vibrant hues danced gracefully across the canvas, evoking a symphony of emotions through the interconnected network of intricate relationships between the various colors.	16
42	7	2	3	0	2	3	11	0	0	0	8	0	5	5.0	22	2	1	1	2	1	The elegantly crafted sandwich, lovingly prepared with freshly sliced avocado, tangy lemon, juicy tomato, crunchy pickles, and vibrant hummus, delighted the gourmand's appetite, creating a culinary masterpiece of exquisite flavor and satisfying texture.	16
20	4	2	0	0	1	4	5	0	0	0	2	0	2	3.0	10	0	0	2	0	0	The quick brown fox jumps over the sleeping dog, and the lazy cat naps beneath the warm sun.	16
24	2	5	2	0	0	4	6	0	0	0	2	0	3	5.0	7	1	1	1	0	0	The intricately intertwined chain of events unfolded in a meticulously crafted narrative, leading to a pivotal moment of triumph for the protagonist.	16
31	3	5	0	0	1	6	9	1	0	0	1	1	4	9.0	7	2	2	1	2	0	A dependent clause joined to a main clause through a conjunction of coordinating conjunctions and containing a participial phrase results in a sentence with a dependency link of 16 words.	16
29	4	3	1	0	0	6	8	0	0	0	3	0	3	5.0	11	2	2	1	3	0	The majestic knight rode a fiery dragon across the emerald river, conquering the wicked sorceress in a battle of wits, thus safeguarding the kingdom's treasure.	16
19	4	3	1	0	1	2	6	0	0	0	1	0	1	4.0	5	0	0	1	0	0	The intricate sequence of cascading events ultimately culminated in a complex narrative of unparalleled complexity and emotional resonance.	16
26	1	4	0	1	1	5	7	0	2	0	2	0	3	4.0	11	1	0	2	1	1	The intricate tapestry woven by the weaver was admired by the onlookers, but the complexity of its construction concealed the beauty of its design.	16
23	2	5	1	0	0	5	7	0	0	0	1	0	2	6.0	11	1	0	1	0	1	The cascading stream of vibrant wildflowers woven into the tapestry of the meadow danced gracefully beneath the radiant glow of the moon.	16
29	5	5	2	0	0	4	7	0	0	0	3	0	3	5.0	13	1	0	1	1	1	The meticulously crafted tapestry of intricate thoughts, woven over many years of diligent contemplation, had a profoundly significant impact on the shaping of the human intellect.	16
24	4	4	1	0	0	5	6	0	0	0	1	0	3	5.0	13	0	0	1	1	0	The complex relationship between the interdependent variables within the intricate system of interconnected gears ultimately dictates the intricate path of the intertwined gears.	16
42	6	4	2	0	1	7	11	0	1	0	4	0	6	11.0	6	4	4	2	4	0	The meticulous chef meticulously prepared a magnificent dish, encompassing a symphony of flavors, each element perfectly aligning with the exquisite presentation, resulting in a gastronomic masterpiece that ignited passionate debate and elicited rave reviews from the discerning palate.	16
34	4	3	2	0	1	4	8	0	1	0	4	0	6	8.0	8	3	2	2	3	1	The elaborately crafted painting, meticulously depicted with intricate brushstrokes, depicted a landscape of majestic towering mountains that captivated the viewer's imagination, evoking a serene and profound feeling of awe.	16
24	5	2	1	1	0	4	5	0	1	0	3	0	2	4.0	11	1	0	2	1	1	The inquisitive young child, who was captivated by the intriguing story, meticulously deciphered the complex plot structure of the suspenseful novel.	16
25	4	4	1	0	1	4	7	0	0	0	2	0	2	5.0	13	1	1	1	1	0	The intricate sequence of events meticulously orchestrated a harmonious interplay between the entangled forces of gravity and friction, resulting in a profound equilibrium.	16
23	1	3	2	0	0	5	6	0	0	0	2	0	4	6.0	5	1	1	1	1	0	The intricately woven tapestry of the ancient scroll unveiled the secrets of the fallen city, a narrative meticulously preserved for centuries.	16
28	4	5	2	0	0	4	6	0	0	0	4	0	3	4.0	10	2	1	1	1	1	The intricately interwoven web of factors, meticulously crafted by skilled artisans, resulted in an intricate tapestry of exquisite beauty, captivating the senses of all.	16
40	3	5	3	0	1	6	9	0	2	0	4	0	6	6.0	14	3	2	2	3	1	The intricately woven tapestry of the aging patriarch's memories, lovingly preserved for generations, vividly recounted the bittersweet tale of ancestral triumphs and tribulations, leaving an indelible impression on the hearts of all who heard it.	16
31	5	4	0	0	1	6	9	1	0	0	1	0	4	8.0	11	2	2	1	2	0	The intricate relationship between the vibrant coral reefs and the migrating sea turtles creates a delicate ecosystem woven through an intricate network of dependencies encompassing a span of 16 words.	16
30	3	4	0	0	1	7	8	0	2	0	2	0	3	5.0	12	2	2	2	3	0	The intricate relationship between the cascading waterfall and the mesmerizing melody of the symphony created a synchronized dance of beauty, captivating the hearts of all who witnessed it.	16
23	3	4	0	0	0	4	6	0	0	0	2	0	4	5.0	6	2	2	1	0	0	The intricate path of the winding road extends through a picturesque landscape, leading to the enigmatic cave hidden amidst towering mountains.	16
25	4	5	1	0	0	3	7	0	0	0	3	0	2	5.0	14	1	0	1	0	1	The cascading sequence of interconnected events, meticulously orchestrated by the intricate web of circumstances, resulted in a complex tapestry of intertwined narratives.	16
24	3	4	0	0	0	5	7	0	0	0	1	0	3	4.0	6	1	1	1	1	0	The cascading effect of the red carpet unfurled beneath the stately archway caused a multitude of onlookers to marvel at the vibrant spectacle.	16
17	2	1	3	0	0	3	3	0	0	0	2	0	3	3.0	6	1	1	1	1	0	The elaborately planned expedition meticulously mapped the intricate route, ultimately culminating in a triumphant victory.	16
24	4	2	0	0	0	4	7	0	0	0	4	0	2	4.0	8	1	1	1	1	0	**The cascading waterfall's gentle mist cascades onto the moss-laden boulders, providing a cool respite for the weary traveler.**	16
28	3	2	1	2	0	6	8	0	1	0	2	0	3	4.0	14	2	2	2	2	0	No one can predict the exact moment when the cascading failure of a faulty circuit board will trigger a chain reaction, resulting in a catastrophic explosion.	16
25	5	3	1	0	1	4	6	0	1	0	2	0	2	4.0	10	1	1	1	1	0	The intricate relationship between the enigmatic protagonist and the enigmatic villain ultimately leads to their intertwined destinies, creating a tale of epic proportions.	16
24	4	4	1	0	0	5	5	0	0	0	3	0	2	5.0	11	1	0	1	0	1	The intricately intertwined chain of events, each one cascading into the next, led to the triumphant culmination of the arduous journey.	16
23	1	2	1	2	0	3	6	0	0	0	2	1	4	6.0	18	2	0	1	2	2	In order to obtain the coveted prize, the intricate sequence of events involving a labyrinth of challenges must be meticulously completed.	16
28	2	3	3	0	0	6	8	0	0	0	2	0	4	6.0	7	2	2	2	2	0	The swiftly flowing stream carried the delicate flower down the winding path where the butterfly danced freely in the warm sun, creating a symphony of beauty.	16
35	2	4	0	0	0	4	11	4	1	0	4	0	5	6.0	18	3	2	2	3	1	The complex sentence I constructed comprises seventeen words, incorporating a noun phrase of twelve words, dependent on the preceding verb phrase of fifteen words, creating a dependency link of sixteen words.	16
39	2	5	1	1	1	4	10	0	5	0	4	1	5	4.0	18	3	1	3	1	2	The young boy dancing with his friends, skipping through the park, was greeted by his mother as he joyfully ran towards the ice cream truck, but the cold wind blew his smile off his face.	16
28	2	5	1	0	0	4	10	1	0	0	2	0	3	6.0	7	2	2	1	1	0	The cascading complexity of the quantum entanglement phenomenon profoundly impacts the entanglement of macroscopic systems, resulting in a complex network of relationships spanning over sixteen words.	16
24	1	4	1	0	0	4	6	0	1	0	4	1	2	3.0	9	1	0	2	1	1	"""Although the patient complained of a persistent cough, the doctor initially dismissed the concern due to her history of allergies."""	16
42	8	7	2	1	0	5	10	0	0	0	4	0	4	5.0	19	2	1	1	1	1	The intricate tapestry of cascading sentences with intricate grammatical formations, constructed by the master of literary craft, was meticulously crafted over numerous meticulously orchestrated hours to encapsulate the profound wisdom of the ages into a singular, eloquent sentence.	16
22	5	4	1	0	0	4	6	0	0	0	1	0	1	4.0	10	0	0	1	1	0	The intricate network of interconnected thoughts within the intricate philosophical inquiry deeply influenced the intellectual discourse on the nature of reality.	16
36	7	6	0	0	1	7	10	0	0	0	2	0	3	5.0	15	1	1	1	1	0	The intricate relationship between the cascading effects of the economic downturn and the resulting widespread societal unrest contributed to a pivotal moment in history, creating a profound impact on various nations across the globe.	16
22	4	0	2	0	1	3	4	0	1	0	3	1	3	4.0	13	1	0	3	1	1	Although the wind blew fiercely and damaged the flimsy wooden shack, the resilient family bravely remained, their spirits unbroken.	16
26	3	5	0	0	1	4	10	1	0	0	1	0	1	5.0	11	0	0	1	0	0	The intricate relationship between the intertwined variables of quantum superposition and quantum entanglement resulted in a intricate expression with a dependency link of 16 words.	16
37	4	5	2	1	0	5	9	1	1	0	2	0	5	10.0	9	4	3	1	2	1	A complex sentence encompassing various events of the day was meticulously crafted to encompass a total of sixteen words with intricate dependencies, each word thoughtfully chosen to contribute to the intricate web of their interrelatedness.	16
13	2	2	0	1	0	2	4	1	0	0	1	0	0	4.0	9	0	0	1	0	0	The complex sentence with the longest dependency link of 16 words is: The inquisitive student meticulously reviewed the meticulous analysis of the intricate text, meticulously constructing a comprehensive understanding, ultimately leading to the profound enlightenment of the perplexed mind.	16
18	5	2	0	1	1	2	5	0	0	0	1	0	1	4.0	9	0	0	1	1	0	The intricate network of interconnected ideas in the philosophical text has inspired numerous interpretations and scholarly analyses.	16
18	5	2	0	0	0	2	4	0	0	0	3	0	2	4.0	9	0	0	1	1	0	"""The intricate system of interconnected gears within the intricate mechanical clockwork generated complex rhythmic motions."""	16
30	4	3	1	0	0	6	9	1	0	0	3	0	3	5.0	12	2	2	1	3	0	The complex sentence with a fifteen-word dependency link includes intricate factors influencing the outcome of the intricate process, ultimately shaping the fate of the intricate mechanism.	16
36	9	4	0	0	3	6	9	0	0	0	2	0	3	4.0	12	1	1	1	2	0	The intricate relationship between the enigmatic poet and the captivating muse led to an ethereal entanglement of passionate poetry and enduring inspiration, influencing numerous hearts and leaving an indelible mark on the literary landscape.	16
14	2	1	0	0	0	3	4	0	0	0	2	0	2	3.0	6	1	1	1	1	0	The cascading water spilled over the overflowing bathtub, soaking the nearby rugs.	16
