n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_prop_constraint
34	0	4	1	1	0	7	7	0	1	0	4	0	7	8.0	8	6	6	2	3	0	The cat jumped onto the table, causing the books to fall off, scattering the pages across the floor, thereby creating a mess that the owner was forced to clean up.	4
35	2	4	1	4	1	5	6	2	0	1	4	0	5	7.0	21	3	3	2	0	0	The apple was sliced into four thin pieces, each piece being served to a different guest, one piece being saved for later, and the remaining piece being offered to the Chef.	4
30	6	3	0	0	1	4	7	1	2	0	4	0	2	4.0	16	1	0	2	0	1	The delicious treat that I devoured consisted of four delectable slices of juicy watermelon, a succulent strawberry, a crunchy apple, and a refreshing glass of lemonade.	4
27	0	4	2	0	1	5	5	0	1	0	4	1	4	4.0	18	2	2	1	1	0	The cat chased after the ball, climbing over the wall, while jumping through the window, and finally brought it back to the owner.	4
37	2	3	0	1	2	4	5	0	6	0	5	1	7	7.0	12	5	4	5	3	1	As I was walking to the park, I encountered a friend, who offered to join me, and we ended up playing chess, which led to a competitive spirit and a friendly competition.	4
28	4	1	2	3	2	4	4	0	3	0	4	0	1	3.0	19	1	0	3	0	1	The apple that I am eating is red, the best fruit in the world, and my favorite, but the orange is just as delicious.	4
38	8	5	0	0	1	5	10	0	0	0	6	0	3	7.0	24	1	0	1	1	1	The intricate tapestry of the ancient manuscript, woven from countless threads of intricate descriptions, captivating narratives, philosophical insights, and historical reflections, offers a testament to the enduring power of the written word.	4
22	0	2	1	0	1	5	5	0	0	0	4	0	4	3.0	17	0	0	1	2	0	The cat jumped onto the table, chased the mouse up the wall, caught the fish, and purred happily.	4
32	5	3	1	0	0	6	8	0	1	0	4	0	4	5.0	9	3	2	2	2	1	The intricate clock mechanism, powered by a delicate spring, precisely regulates the rhythmic chime that echoes through the quaint village, providing a timeless melody for each passing hour.	4
33	3	3	1	0	2	3	9	0	2	0	4	0	6	6.0	13	3	2	2	3	1	The vibrant painting, depicting a serene landscape of rolling hills and whispering trees, captured my imagination, transporting me to a utopian dream where happiness and prosperity danced with freedom.	4
45	4	5	3	2	2	3	9	0	3	0	5	3	5	7.0	15	4	2	3	3	2	 Although I am proficient at playing the piano, I would prefer dancing to singing, especially when listening to energetic music, such as rock and roll, but only if I had the opportunity to perform in front of a large audience..	4
38	2	4	3	2	1	6	7	0	1	0	6	1	5	6.0	13	2	2	4	0	0	The delicious apple, sliced thin, is being eaten with relish, while the cat purrs contentedly, and the sun shines warmly on the face of the gardener, who meticulously tends to the roses.	4
31	2	3	1	3	1	4	6	0	4	0	3	0	3	6.0	11	3	2	3	2	1	The book, which was a gift from my parents, is filled with stories that inspire me to be more creative and have a deeper understanding of the world.	4
37	3	8	1	0	0	5	13	0	2	0	2	0	3	8.0	10	2	2	2	2	0	The intricate system of interconnected circuits in the computer motherboard dictates the sequence of events that ultimately guide the progression of information through its various components, resulting in the execution of software applications with precision.	4
36	1	5	1	0	0	7	9	0	0	0	6	2	5	5.0	12	4	3	3	0	1	The cat, perched on the windowsill, watched as the sun shone on the flowers, while the wind blew through the trees, ultimately leading to a dream-like state of tranquility.	4
22	0	0	0	1	1	4	5	0	0	0	4	3	4	4.0	7	2	2	4	1	0	The dog chased the ball, while the cat slept, after the rain fell, and before breakfast was served.	4
29	1	2	3	1	0	4	6	0	3	0	4	0	5	7.0	8	4	4	3	3	0	The student finished her homework diligently, ensuring all tasks were completed meticulously, thereby achieving a perfect score, which provided her with a sense of accomplishment.	4
44	10	2	1	0	2	3	9	1	6	0	6	0	4	6.0	13	3	3	2	3	0	The young artist painted a vibrant portrait of her beloved grandmother, capturing her essence through four distinct and intertwined subordinate propositions: capturing her youthful beauty, her unwavering strength, her compassionate heart, and the enduring legacy she left behind.	4
29	1	2	0	1	1	3	8	0	2	0	4	1	4	5.0	10	3	2	2	2	1	The book, captivating the reader with its intricate plot, prompts them to ponder whether the protagonist's actions are motivated by self-preservation or compassion.	4
25	1	3	0	1	2	4	8	0	1	0	2	0	2	4.0	9	0	0	2	0	0	The apple's red skin was admired under the scorching sun, yet its sweetness lingered despite the heat and sourness from the bite.	4
38	6	5	2	0	1	6	11	0	0	0	3	0	4	7.0	8	3	2	1	2	1	The intricate clockwork mechanism embedded within the mechanical typewriter ultimately dictates the sequence of characters produced, thereby shaping intricate patterns on the paper, a testament to the intricate relationship between human ingenuity and mechanical engineering.	6
40	3	2	0	3	1	5	9	0	4	0	4	1	7	7.0	9	5	4	4	3	1	The boy who owns a red car dreams of becoming a racecar driver, and is saving money to purchase a custom-built racecar, which he hopes will be his ticket to victory in the next championship.	6
25	4	4	0	0	1	3	7	0	1	0	3	0	2	5.0	12	1	0	1	1	1	The intricate tapestry of the city, woven from countless threads of stories, captivated the traveler with its vibrant colors and enchanting aromas.	6
33	6	5	1	0	0	5	8	0	1	0	3	0	4	7.0	13	2	1	2	2	1	The intricately woven tapestry of life, crafted by the interplay of various intricate factors, reveals the enigmatic beauty inherent in each delicate thread that constitutes the intricate fabric of existence.	6
40	0	6	0	0	1	8	10	0	1	0	5	0	8	9.0	7	6	6	2	2	0	The cat leaped onto the mat, landing on a stack of textbooks, causing the books to topple over, and scattered across the floor, creating a mess that the cleaning lady spent all afternoon cleaning up.	6
66	4	7	3	0	1	10	18	0	4	0	7	0	11	9.0	43	5	5	3	6	0	The woman held a bouquet of vibrant flowers, each stem adorned with a delicately handwritten inscription, to bring joy to her ailing friend, whose bedside table held a framed photograph of their shared memories, and the scent of freshly brewed coffee filled the air, creating a harmonious atmosphere for their conversation, ultimately leaving a lasting impression on both individuals.	6
8	1	1	0	1	0	1	2	1	0	0	1	0	0	3.0	5	0	0	1	0	0	The sentence with 6 subordinate propositions is: Although the team was exhausted, having completed a grueling day of work, they unanimously agreed to continue the project, confident that their collective effort would result in a successful outcome.	6
54	2	5	0	1	4	10	12	0	4	0	6	0	9	7.0	20	4	3	6	5	1	The boy riding the bicycle to the park encountered a friend, who was selling lemonade, and they decided to buy a drink, but the vendor ran out of lemonade and offered an alternative drink, which the boy accepted, and he arrived at the park with a refreshing drink.	6
49	6	4	0	0	2	7	12	0	4	0	6	0	7	9.0	11	4	3	4	5	1	The magnificent painting, adorned with swirling hues of crimson and gold, depicted a vibrant portrait of a young girl, whose emerald eyes mirrored the ocean's depth, yet her radiant smile illuminated the room, leaving a profound impact on all who beheld it.	6
49	0	4	4	0	2	9	11	0	5	0	7	0	7	6.0	21	2	2	5	5	0	The woman held a book in her hand, offered it to the child, but the child refused, so the woman gave the book to her friend, and he gladly accepted it, whereupon the woman went away, leaving the child with the book.	6
27	4	6	0	0	0	4	7	0	2	0	1	0	3	7.0	4	1	1	2	0	0	The intricate web of intertwined circumstances resulted in a profound impact on the interconnected lives of those whose paths converged at the pivotal point of destiny.	6
34	3	3	1	0	1	6	8	0	2	0	5	0	5	6.0	16	4	2	2	4	2	The intricate and complex dance of the snowflakes, captivating the winter wind, swirling gracefully in the air, reveals a symphony of beauty, enchanting all who witness its ephemeral grace.	6
36	5	2	0	0	1	3	11	1	1	0	8	0	4	5.0	12	2	1	2	3	1	The complex sentence I generated contains six subordinate propositions, showcasing the intricate interplay between the various facets of human existence, encompassing love, passion, wisdom, compassion, ambition, and redemption.	6
41	1	3	0	0	1	9	10	0	0	0	7	1	9	6.0	17	6	6	3	4	0	The cat sat on the mat, eating the cheese, watching the butterflies dance, while the wind blew through the trees, making the flowers bloom, and the birds chirped, creating a symphony of harmonious sounds.	6
31	5	2	3	0	0	4	7	0	3	0	3	0	4	7.0	6	3	3	1	4	0	The young woman diligently prepared her elaborate feast, ensuring every detail of the intricate meal meticulously met her discerning palate, thereby delighting her guests with a culinary masterpiece.	6
19	5	2	0	0	2	3	5	0	0	0	1	0	1	4.0	10	0	0	1	1	0	The intricate web of cascading and intertwining subordinate propositions in this sentence unveils a convoluted but fascinating narrative.	6
34	5	4	2	0	0	7	8	1	0	0	3	1	3	5.0	15	2	2	2	3	0	The intricate relationship between the six subordinate propositions within the sentence weaves a tale of interconnected thoughts, each propelling the narrative forward, while simultaneously revealing the intricate nature of human experience.	6
48	4	11	0	0	0	10	14	0	0	0	4	0	5	9.0	17	3	1	1	1	2	The intricate tapestry of dreams woven by the moonlight, each thread intertwining with the fragrance of jasmine, carried the weary traveler on a journey through the labyrinth of memories, resulting in the rediscovery of forgotten treasures within the labyrinthine halls of the subconscious mind.	6
30	4	4	1	0	1	5	8	0	0	0	3	0	4	7.0	8	1	1	1	1	0	The intricately interwoven network of winding pathways in the labyrinthine dungeon held a treasure, hidden amongst the crumbling pillars and decaying carvings of a long-forgotten era.	6
27	2	3	1	0	0	4	8	0	3	0	2	0	4	9.0	3	2	2	2	3	0	The intricately woven tapestry of life intertwines the threads of our experiences, each event influencing the intricate dance of emotions that shapes our unique personalities.	6
39	7	5	1	0	1	5	10	0	0	0	5	0	5	6.0	22	3	1	1	2	2	The intricately woven tapestry of life, comprised of various intricate threads, each subordinate proposition forming a harmonious component of the intricate masterpiece, culminates in an eternal symphony of experiences, encompassing myriad joys and sorrows.	6
25	4	5	1	0	0	5	7	1	0	0	1	0	1	5.0	8	0	0	1	1	0	The intricately intertwined web of relationships between the six subordinate propositions creates a labyrinth of interconnected ideas within the intricate tapestry of the sentence.	6
21	5	1	1	0	1	2	5	1	0	0	2	0	3	6.0	6	2	2	1	2	0	The complex sentence weaves together 6 subordinate propositions, creating a nuanced narrative intertwined with intertwined events and multifaceted characters.	6
46	2	3	2	3	3	3	10	0	6	0	7	0	5	5.0	22	2	1	4	1	1	The young girl, whose dream was to be a dancer, practiced tirelessly for years, but her passion was obstructed by her family's disapproval, and despite her obstacles, she persevered, eventually achieving her goal and becoming a renowned dancer.	6
36	0	5	1	0	1	8	9	0	0	0	6	0	6	6.0	16	3	3	1	3	0	The cat chased after the butterflies, climbing over the fence, through the meadow, and finally reached the rainbow, illuminating the sky, leaving a trail of glittering stars on the ground.	6
36	4	3	0	0	1	3	8	0	3	1	6	0	7	7.0	15	4	4	1	3	0	My beloved kitten, Luna, chased after a playful butterfly, delighting her purring senses and captivating her swiftness, leading to a delightful afternoon spent chasing dreams on a butterfly-laden carpet.	6
28	4	3	3	0	1	4	8	0	0	0	2	0	3	4.0	7	1	1	1	2	0	The cascading flow of the emerald river empties directly into the sparkling sea, nourishing countless creatures below and granting a serene escape to weary wanderers above.	6
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	Sure,  The intricate system of interconnected gears mesh seamlessly to generate a complex harmonic composition, ultimately orchestrating the harmonious dance of musical notes across the concert hall.	6
50	5	5	1	0	0	6	11	0	3	0	8	1	7	8.0	15	6	5	2	4	1	"""The young student, eager to learn, embarked on a journey to discover the secrets of mathematics, while his inquisitive mind grasped the intricacies of geometric figures, leading him to create a novel theorem, ultimately culminating in his acclaim as a master mathematician."""	6
27	1	4	2	0	0	4	7	0	2	0	3	0	4	5.0	14	1	0	1	1	1	The intricately woven tapestry of my thoughts, each strand meticulously intertwined with the preceding one, creates a tapestry of meaning unique to my perspective.	6
32	4	5	1	0	1	6	10	0	1	0	2	0	2	7.0	7	1	1	3	1	0	The intricate tapestry of life weaves together countless threads of experiences, each one a testament to the power and beauty of the infinite possibilities that lie within the human imagination.	6
38	3	5	1	0	2	5	10	0	3	0	3	0	6	6.0	7	3	2	1	5	1	The intricate web of emotions woven by the storyteller captivated the audience, captivating their imagination and whisking them away to fantastical realms, creating a tapestry of memories and leaving an indelible mark on their hearts.	6
47	8	7	1	0	1	7	11	0	1	0	6	0	5	10.0	11	4	3	1	2	1	The intricate sculpture, sculpted in bronze, depicts a vibrant scene of a young artist at work, encompassing a multitude of captivating ideas, each one contributing to the overall conceptual complexity of the artwork, ultimately leading to its unique and compelling narrative.	6
31	0	6	1	0	1	8	8	0	0	0	6	0	1	4.0	13	0	0	1	1	0	The dog chased the ball up the tree, around the fence, behind the bushes, through the park, across the road, and finally into the house.	6
36	8	6	1	0	1	4	10	0	0	0	4	0	2	5.0	13	1	1	1	1	0	The intricate dance of ideas within the intricate labyrinth of thought ultimately leads to a multifaceted understanding of the complex phenomenon of human existence, encompassing universal truths, individual aspirations, and timeless values.	6
44	2	3	3	2	2	3	8	0	7	0	3	0	8	6.0	15	4	3	4	4	1	The young boy who is eating the banana wants to go to the park to play with his friends, but his mother told him to finish his homework first, so he's putting his toys away and getting ready for school.	6
42	2	4	0	2	1	6	12	0	4	0	6	0	4	6.0	12	5	4	3	2	1	The book, which was a gift from my friend, contains a wealth of information that I am eager to learn, including the intricacies of quantum physics, the history of alchemy, and the scientific theories underpinning astrology.	6
31	5	4	0	0	1	3	8	0	3	0	5	0	2	7.0	21	1	0	1	1	1	The intricate tapestry of her thoughts, each strand interwoven with intricate details of her past, present, and future endeavors, formed a captivating narrative of her journey.	6
55	3	5	2	3	2	6	12	0	5	0	8	1	8	11.0	15	6	5	6	4	1	The woman, who was walking to the park, carried a basket filled with delicious treats for her dog, who was playing excitedly, and the cat, which she also was taking care of, drank plenty of water, ensuring that the animal companions had a happy and comfortable day.	6
54	4	6	1	0	1	8	13	0	4	0	5	1	9	8.0	18	6	5	4	6	1	The young man who wrote the poem contemplated the fate of his friend, while he strolled through the serene park, hoping to find solace in the flowing river, but the wind carried thoughts of turmoil, ultimately leading him to write a solemn poem about the transient nature of life.	6
46	3	4	0	0	1	12	13	0	1	0	7	0	5	8.0	30	4	4	2	2	0	The student wrote a report which included several points, including the historical significance of the event, the timeline of the occurrences, the impact on the community, the challenges faced by the organizers, the overall outcome, and the lessons learned.	6
51	1	8	2	2	2	8	10	0	2	0	6	1	8	7.0	16	6	6	3	1	0	The cat sat on the mat, waiting patiently for the treat to be presented, while it contemplated the rhythmic dance of the dominoes falling, and dreamt of the adventures it would embark upon, consequently, resulting in a sense of anticipation and excitement for the future.	6
29	3	3	2	0	0	5	7	0	0	0	2	1	5	4.0	12	2	2	2	1	0	The intricate design of the intricate clockwork contraption resulted in a meticulously constructed chain of events, with each component harmonizing flawlessly to produce the anticipated musical outcome.	6
45	1	5	2	0	3	9	12	0	0	0	6	1	6	8.0	15	3	3	4	2	0	The cat sat atop the box, nibbling on a piece of cheese, while the dog chased the ball, and the wind blew through the trees, and the rain fell softly, thus creating a harmonious symphony of sights and sounds.	6
25	4	5	0	0	0	5	6	0	0	0	3	0	2	6.0	14	1	0	1	0	1	The intricate relationship between the variables, interconnected through a complex network of subordinate propositions, resulted in a profound understanding of the subject.	6
49	4	3	1	3	2	3	7	1	6	1	7	1	7	6.0	16	5	4	5	3	1	The sentence I generated has 6 subordinate propositions and is: Despite her recent illness, Maria offered to help with the project, which she had completed previously, and she was willing to work overtime, if necessary, to ensure its completion by the deadline..	6
30	2	3	1	3	1	5	6	0	3	0	2	1	3	6.0	10	2	2	3	2	0	The scientist discovered a rare artifact that was hidden in the library and is now showcasing it to the public, although some people are suspicious of its authenticity.	6
46	0	5	1	2	4	9	9	0	2	0	6	0	7	7.0	15	2	2	5	1	0	The cat jumped over the fence, and ran down the street, but the boy was chasing after him, and he climbed up the tree, yet the dog was barking at the door, so the gardener began to water the flowers.	6
43	2	7	0	1	2	8	11	0	1	0	5	0	6	6.0	13	4	3	2	3	1	The house, engulfed in flames, posed a significant threat to the lives of those residing within, yet provided a glimpse into the depths of human resilience, reminding all that tragedy can pave the way for growth and triumph.	6
52	4	9	3	1	0	8	12	0	1	0	5	0	7	9.0	13	5	4	2	2	1	The vibrant flower garden, adorned with a multitude of intricately patterned flowers, was meticulously crafted by a group of dedicated horticulturists, who meticulously selected each bloom to ensure a symphony of vibrant color in bloom throughout the year, resulting in a breathtaking spectacle for all to enjoy.	6
