n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_prop_constraint
29	0	2	1	0	0	4	5	0	2	0	7	1	6	5.0	18	5	4	3	2	1	The dog, barking loudly, chased the mailman, who delivered the package, while its owner, watching from the doorstep, called out to stop.	4
56	0	10	2	1	1	7	14	2	5	2	3	3	6	6.0	45	4	0	3	4	4	  While eating a muffin that Allie had baked in the oven for fifteen minutes at three o'clock in the morning, after turning off the television when she noticed her mother asleep in her bedroom and before going to the park with her friend, Amanda found a quarter on top of the kitchen table. 	4
72	5	9	6	0	1	9	17	1	5	0	5	1	10	6.0	27	6	4	4	5	2	While visiting the park on the hill with friends to eat picnic food after school last week, we saw several large, brightly colored birds suddenly fly away rapidly when the loud noise from the construction site scared them, one of my friends mistakenly dropped their sandwich on the grass, and we all had to run to the top of the hill to chase after the escaped birds. 	4
43	4	4	1	2	0	7	9	0	2	1	3	3	7	7.0	13	4	4	3	3	0	The manager appointed Sarah responsible for the project team, provided that the company will provide all necessary technology, assuming that she will report directly to him until completing the project, subject to the final project presentation on the specified date	4
66	5	7	6	0	1	4	13	0	11	0	4	1	11	12.0	16	9	8	5	3	1	Although she felt tired and hungry after school activities, still, her homework had to finish quickly in which she diligently wrote down her formulas, then, she headed to the dining table to have a nutritious breakfast prepared by her loving parents who waited patiently for her at the dinner table where there was a bright candle glowing to illuminate her evening studies	4
33	2	2	2	0	1	3	11	1	0	0	4	0	5	7.0	8	3	3	1	4	0	The task force successfully implemented the new project management software, enabling all teams to collaborate seamlessly and track progress with real-time dashboards, streamlining project delivery by 30%.	4
42	0	4	3	3	1	6	7	0	3	0	5	3	7	5.0	21	4	3	5	2	1	The cat, which was sleeping on the windowsill, will wake up if the window is opened, purr contentedly if it hears the sound of a can opener, or run away if it detects any noise from outside. 	4
56	4	8	3	0	1	6	16	2	3	0	2	3	8	10.0	19	5	5	3	4	0	During the 30 minutes walk in the park yesterday evening, while enjoying the warm summer weather with mild breezy wind, we saw three squirrels playing with acorns on the path just before we headed to the pond where we fed the fish with bread crumbs and took delightful pictures before heading home with contentment	4
46	3	3	1	1	1	6	16	0	1	0	6	1	6	4.0	16	2	1	2	6	1	The company's management team, who received extensive training on the software, will implement the program in all departments this week despite some initial technical difficulties, while simultaneously improving employee productivity, increasing production efficiency, streamlining workflows, and enhancing data accuracy	4
9	1	0	0	1	0	1	1	0	1	0	1	0	2	3.0	3	1	1	1	1	0	I am delighted to provide the following sentencce. The cat in the corner quietly brushed its hair and chased two birds, but couldn't catch either one until it jumped over the toad	4
16	1	0	2	0	0	1	3	0	2	0	2	2	3	4.0	11	2	0	3	1	2	Although the team worked hard, since they did inadequate research, their product failed quickly	4
73	10	7	2	0	5	7	17	0	3	2	5	1	12	13.0	12	9	8	2	4	1	While walking through Times Square, the crowded streets and brightly lit billboards created an overwhelming sensory experience, amplified by the blaring sounds of vendors trying to entice potential customers, and the smell of street food carts filled with a mix of delicious and overpowering aromas, causing a young man to feel disoriented and slightly nauseous, despite the thrilling atmosphere that made his heart race and his senses tingle	4
22	2	1	2	0	0	2	5	0	3	0	2	1	4	6.0	4	3	3	2	3	0	  The dog wagging its tail with excitement, which led the little boy smiling happily while holding his beloved pet firmly. 	4
58	3	2	6	10	4	3	6	0	5	0	4	3	9	8.0	14	6	5	6	2	1	The cat, which slept soundly in the basket, had been fed earlier and was happy because it had eaten enough food and did not have to go hunt anymore, as it would otherwise have had to go out and look for its prey, nor would it be cold because the sun was shining brightly	4
31	4	0	0	0	2	1	13	0	0	0	4	0	5	6.0	12	1	1	1	5	0	The company's new project management application streamlines workflows, improves team collaboration, enhances project organization, and provides comprehensive data analytics to ensure timely and successful project completion.	4
73	9	10	2	6	3	11	19	0	1	0	6	2	4	7.0	17	2	2	2	1	0	At the local library branch, near the magazines, there are more volumes than seats available for the community meetings, although some members will be more punctual and well-behaved than others, unless some visitors will be greeted with a friendly smile from the director and will be offered a complimentary brochure before the starting time, despite any technical difficulty with the presentation software or unforeseen disruptive events	4
43	4	1	2	1	2	4	13	0	2	0	8	1	5	5.0	16	2	2	1	4	0	 Our innovation team has carefully evaluated all possible alternatives, considered expert opinions,  thoroughly investigated multiple options, and compared all the features, costs, benefits, risks, and other relevant   factors before selecting this strategy for our organization.	4
56	5	3	1	3	2	6	12	0	6	0	5	4	9	9.0	21	7	4	4	7	3	While visiting the museum tomorrow, after walking through the main hall, if we take a right turn, we'll find an interesting exhibit about ancient civilizations, which was discovered by an archeologist who had spent years studying their language and customs, before eventually decoding the hieroglyphics and unearthing their hidden treasures	4
47	4	6	3	1	2	5	13	1	1	1	6	0	3	4.0	29	1	0	2	1	1	The sales team, led by Jone, successfully achieved the quarterly targets with a 20% increase in revenue, primarily due to innovative pricing strategies and a robust customer relationship platform; accordingly, they were rewarded with a company-wide recognition and promotions	4
47	5	5	3	2	3	3	12	0	2	0	5	0	6	9.0	12	4	4	2	5	0	Which is why the company will allocate more resources to train the existing employees in new technologies for free, thereby empowering them with knowledge and skills, thereby reducing the high turnover of experienced employees and, in turn, saving recruitment and training costs. 	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
21	2	2	2	1	1	0	4	0	2	0	3	1	3	3.0	13	2	0	3	1	2	  Whenever we have free time, if weather is suitable for hiking , we sometimes plan and pack for trips .	4
36	3	2	3	3	2	2	5	0	4	0	5	3	3	4.0	15	3	1	4	2	2	After taking out the trash, unless it rains, we will water the roses, because their petals are droopy, but not as much as last week, and their scent is so powerful	4
45	4	5	0	2	2	3	7	0	5	2	4	2	8	6.0	21	6	6	4	5	0	  Mary will continue studying languages, provided she wins the scholarship competition, if it begins before next June, because this will allow her to take advantage of all academic and financial benefits and make the most of her time off from work.	4
77	3	5	7	8	2	11	15	0	6	0	6	3	9	8.0	53	8	7	8	6	1	In the department store where we bought the TV, we could also purchase a new refrigerator, and the sales associate told us which brand is in greater demand right now, though it may require some time to be delivered since the manufacturer has stopped producing that model, and because it has been on sale for quite some time already, we may need to purchase other appliances at a discount as well. 	4
60	6	3	6	4	1	3	9	1	7	0	9	1	8	9.0	26	6	6	4	4	0	"I can certainly do that, here is the requested sentence with 4 subordinate propositions:   ""Although the new software was initially difficult to use, once mastered, it significantly increased our productivity, allowing us to more than triple our monthly outputs, which has led to substantial revenue growth and a stronger market position."" "	4
37	1	3	4	2	1	5	5	0	2	0	6	0	6	5.0	11	4	3	3	1	1	The cat, which was sleeping peacefully, was woken by the loud barking of the dogs, and it ran quickly away, hiding under the bed, not wanting to face the dogs again. 	4
23	1	4	0	3	0	4	6	0	0	0	2	0	2	4.0	18	1	0	1	0	1	At the earliest convenience of each employee, the report on project expenses to be verified with the budget should be submitted. The verification process must be completed within the current month to avoid delays in project schedules. The report should also include a breakdown of the allocated funds and any discrepancies or overruns. Approval for expenditure above five hundred dollars requires a signature from the project manager.	4
41	2	3	1	2	0	3	8	0	4	0	2	2	9	7.0	18	8	6	5	3	2	While attempting to prepare an authentic French dish, I discovered that the recipe I was using called for ingredients that were not in season, so I decided to substitute parsnips for turnips to avoid compromising the dish's flavor	4
46	5	3	2	1	3	4	13	0	1	0	4	2	7	5.0	28	3	1	1	6	2	By adopting a multi-disciplinary approach and leveraging cutting-edge technology, while simultaneously cultivating strong partnerships with industry leaders and providing unparalleled customer service, we are fully equipped to revolutionize the industry and generate substantial value for all stakeholders over the long term.	4
36	1	2	4	1	1	3	6	0	4	0	5	1	7	4.0	18	1	0	2	3	1	  When I arrive late to work, I must apologize to my manager, clarify the reason for my tardiness, accept any assigned consequences, and complete any missed tasks as soon as possible.	4
72	6	4	3	4	2	3	10	0	10	6	5	2	11	6.0	38	9	6	6	7	3	Although she knew she wouldn't be able to make it for Christmas, her mother still asked Sarah to take the last-minute trip to visit her family in Boston next week, yet even though Sarah was exhausted and overwhelmed by her endless deadlines at work, her favorite Aunt Bea was throwing her a surprise party that night which made her feel too guilty to say no. 	4
88	6	11	4	6	4	10	20	0	8	0	7	3	8	8.0	37	5	4	6	5	1	The clown, who was covered with white makeup and wore a bright red nose, joyfully danced with delight on the circus tent's canvas floor, despite the fact that some people considered him a fool; though he may have worn a wig of bright pink hair, he had been trained in the classic art of clowning and was actually an expert at evoking laughter and delight from everyone around him, but most especially from the children who watched him in wonder. 	4
37	3	2	1	3	1	2	12	1	1	0	4	1	5	7.0	25	3	3	2	5	0	The manager will only hire employees who are willing to accept a forty-hour workweek, have experience in sales, have excellent communication skills, and are familiar with using software applications for customer management	4
68	4	4	2	3	3	4	14	0	10	0	6	3	10	7.0	17	7	5	6	6	2	As soon as I finish eating my dinner, I plan to wash my car, but if I receive any urgent work messages, I will put the washing on hold until the next day, because I don't want to spill any water or cleaning products on my laptop, nor do I want to stain my car's new paint with muddy shoes. 	4
58	8	4	2	5	0	4	15	1	5	0	6	2	5	6.0	14	5	4	5	3	1	The outgoing sales manager, who received numerous letters of recommendation from her former staff, was granted an early retirement package because her performance had been inconsistent over the previous year, although her annual sales targets had consistently been met, with one exception when a high-profile client failed to renew their contract. 	6
29	1	1	0	1	2	3	5	0	3	2	4	3	4	4.0	8	2	1	4	2	1	Although it was pouring rain, neither Mary nor Jane wore an umbrella, so that their dresses became soggy, and their shoes squished in the puddles. Furthermore, their thin sandals exposed their feet to the chill of the wet pavement, thereby increasing their discomfort. Moreover, the rain had a severe impact on their makeup, causing smudges on their faces and drips down their cheeks. In addition, the moisture had caused their hair to frizz, creating an unflattering appearance. However, they were so engrossed in their animated conversation that these issues failed to distract them.	6
90	5	8	3	5	7	10	20	2	5	4	6	4	10	6.0	74	5	5	8	8	0	Sally will not buy new shoes unless Sarah approves her choice of style, and Sarah will only approve the purchase if the shoes are under 100 dollars, but only if the shoes have at least five gold stars and a non-slip sole, and the store offering the best discount is within walking distance, and if there is a sale going on and Sally has a coupon in her purse, then she will go to the store and buy herself a new pair of shoes. 	6
66	6	7	0	3	3	1	22	0	4	0	6	1	11	6.0	44	3	3	1	6	0	As the new employee, you may have to submit documents for processing, check and review existing papers before starting your shift, attend orientation training sessions before your official start date, get introduced to colleagues from human resources department, undergo background verification procedures prior to job placement, and receive feedback and constructive criticism for your onboarding process to be deemed complete	6
105	6	9	13	3	3	7	13	0	10	0	15	7	15	10.0	70	10	10	4	7	0	While looking for her missing keys, because she had previously placed them in her jacket, but then took them off again, whereas now they are not in their usual place, therefore, after rechecking all probable locations, despite the futile searches, so far without success, as she needs to get out the door, consequently, before finally finding them under the couch cushion, and having to rush out, she should immediately contact a local locksmith, to have the spare key made as soon as possible, or else risk missing the scheduled event. 	6
52	3	7	3	3	2	7	11	0	4	0	1	4	7	10.0	14	4	4	2	2	0	    After eating the cake because it appeared delicious and having been decorated by an exceptional baker along the lake in the evening while the nightingale sang and after considering gifting this present to her mother for her sixtieth birthday yet being worried about her diet as well as the weather forecast.	6
68	9	6	3	6	2	7	16	0	2	0	6	0	8	9.0	27	5	2	3	4	3	The outstanding team, led by an intelligent project manager and supported by experienced programmers who are able to produce high-quality output on tight deadlines, will implement the innovative ideas that have been successfully developed, and have been approved by the executive committee to improve the productivity of the software development project, as well as increase the company's global market share.	6
24	4	2	4	0	0	3	4	0	0	0	2	0	4	6.0	6	2	2	1	1	0	With much care, the cunning cat chose carefully, crept close to capture the clever cricket crying comfortably contentedly beneath the colorful curtain	6
63	5	6	3	4	6	1	17	0	4	1	6	4	5	9.0	17	1	1	5	4	0	The company plans to increase sales in Japan, but only if they can reach customers through social media, and only if their product lines are competitive in terms of price, quality and innovation with local offerings, or if they can create new market needs, and if they can effectively address consumer concerns about sustainability and societal impact. 	6
24	4	1	2	0	2	2	5	1	0	0	1	0	5	4.0	7	1	0	1	1	1	Six carefully selected and skillfully arranged subordinate propositions embedded within a single complex sentence showcase the team's remarkable planning and coordinating abilities. 	6
23	2	2	1	0	1	1	4	1	2	0	3	1	4	3.0	12	2	2	1	2	0	We happily provide the following sentence to satisfy your request, with six subordinate propositions as instructed, and without further information: The book, although costing significantly above our budget of one hundred, seems interesting enough, so we might try to negotiate the price. The sales representative kindly offered us one of their famous discounts and informed us of the other benefits of the latest edition	6
76	7	8	2	4	5	4	18	0	9	0	8	2	8	8.0	25	3	2	4	6	1	With great enthusiasm and determination to reach my goals at all times, I will diligently work for many hours, complete my job in a timely manner with top-notch results, so that my colleagues and superiors will notice my outstanding performance, and as a consequence, I can earn their trust and admiration, which will boost my professional growth and open up even greater opportunities for the coming days. 	6
57	4	6	0	0	2	4	20	3	3	0	5	1	7	8.0	14	4	4	2	6	0	As the team's head coach, he assigned his team a demanding summer training schedule that stipulated attending five  early morning drills  per week, and required three scrimmages per month, all in preparation for next season, while maintaining an overall grade point average of 3.2, to receive full playing time and eligibility	6
81	6	2	7	4	4	5	16	0	8	0	10	5	13	8.0	39	9	5	4	8	4	  While taking the GRE exam, although feeling unprepared, if she had studied more effectively, possibly highlighting important grammar principles and using flashcards, she might have obtained a higher score, but unfortunately, her nerves caused her performance to deteriorate and, as a result, scored low, thereby limiting her options for choosing the best graduate school programs, so it is crucial that she reconsiders her options and strategizes for the next testing dates	6
12	0	0	1	0	1	2	2	0	1	0	1	0	4	3.0	5	0	0	1	2	0	I successfully completed the given task and provide the following response:   Our team has been leading the market for the past three years, we have consistently delivered innovation that has had profound customer impact across the board, this year we launched a record-breaking four groundbreaking initiatives that generated over two million dollars in sales within the first month alone.	6
74	4	8	3	2	1	7	16	0	6	0	6	4	12	7.0	63	10	1	3	6	9	While taking the dog for an evening walk, in order to prevent the beagle puppy from eating garbage found on the streets as he used to do before training, and simultaneously aiming to keep the older golden retriever at bay so he would not pull hard on his leash, as a way to maintain their proper leash manners, you should walk both dogs single-file closely behind you. 	6
38	2	4	2	0	3	3	11	2	2	0	1	0	6	8.0	9	3	3	1	6	0	Six of the scientists conducted their research for four months in a remote forest using cameras and drones to capture images of elusive wildlife and then manually examining the photos to identify animals and track their behavior. 	6
56	5	3	6	2	3	2	8	0	6	0	6	2	12	14.0	9	8	8	3	3	0	The cat purred happily while sleeping comfortably on our soft bedding, contented after drinking milk from her bowl, which was placed near her beloved toy, and later found a warm spot to nap, having stretched and extended its full length beforehand, and making sure her tail remained neatly tucked away. 	6
84	10	6	6	10	4	6	15	0	6	0	6	3	9	6.0	78	6	6	7	4	0	The task force will extensively investigate the matter in order to gather sufficient evidence, but will be unable to collect much information, since the few relevant sources refuse to cooperate and most of the valuable data was destroyed years ago, and even if they did uncover something significant, their findings would probably be dismissed by the senior management, due to their close ties to the company that is currently under investigation, and therefore their objectivity would be questioned	6
63	4	3	4	1	4	5	18	1	2	0	5	2	11	8.0	23	6	6	4	7	0	The six subordinate propositions are satisfied when the management team takes responsibility for making decisions and solving problems collectively because it increases productivity, enables the team to benefit from each member's strengths and expertise, promotes a collaborative work culture, and motivates team members to work together, which in turn leads to more innovative ideas and improved outcomes.	6
69	5	6	1	3	4	3	20	0	7	0	7	3	9	11.0	21	5	5	4	5	0	The instructor will likely evaluate our class discussion to ensure that we have fulfilled requirements and comprehended course materials, before distributing the final exam, which will assess our understanding of topics like problem-solving strategies, mathematical reasoning, and conceptual connections, and we should focus on demonstrating our knowledge of these skills through careful explanation of our thinking and active participation in class.	6
23	2	4	2	1	1	2	4	1	3	0	1	0	2	8.0	7	2	2	1	1	0	Below is the sentence that I came up with, meeting your request for a sentence with exactly 6 independent and subordinate clauses	6
22	3	1	1	0	0	2	5	0	2	0	2	1	4	4.0	6	3	2	3	1	1	Although the restaurant's new menu featured several seafood options, we decided on the vegetarian quiche, which arrived perfectly cooked	6
59	7	6	3	3	1	6	13	0	7	0	7	0	5	6.0	26	4	4	4	2	0	With great joy, I carefully selected those perfect apples from the tree in our garden; their juicy, firm, crisp, tart flavor and fragrance will be an ideal addition to the apple pie I plan to bake this weekend, so I can share it proudly with the entire family gathered at our home. 	6
79	9	8	1	0	4	11	20	0	3	0	11	3	9	8.0	24	5	5	7	2	0	Whenever the moon waxes full upon the midnight sky, sparkling silvery and brilliant, in the shimmer of pale starlight; although the winds of winter chill the face and fingers white; if snowflakes dance like gossamer floss to the ground; and all external sounds hush as trees, their frozen limbs unyielding, crackle; while the snow blankets all but shapes of those few who brave; there lies a solitude, ethereal. 	6
43	4	1	0	1	1	1	18	0	1	0	8	0	7	4.0	22	1	1	1	7	0	The new marketing director, with her strong leadership skills, will establish clear goals, develop effective advertising strategies, improve customer outreach initiatives, streamline sales procedures, enhance productivity, and increase customer satisfaction to boost company sales revenues.	6
106	6	7	8	7	4	10	20	2	8	2	8	5	13	6.0	80	9	8	8	10	1	Sally, who has been taking yoga classes faithfully for three years, could attend the summer retreat at the new yoga center, only if she arrives early enough on Saturday to secure a spot in the workshop, and she should definitely bring her own yoga mat since the center will not provide any, and preferably wear breathable clothing to keep herself cool during the intensive session, which will run for three hours straight, but if she needs to take a break for water or restroom, she should inform the teacher beforehand so as not to disturb the other students	6
68	4	4	7	2	2	6	14	1	6	2	5	3	9	7.0	54	5	5	7	6	0	Sally bought delicious strawberry and chocolate-coated ice cream cones, although they were expensive, she found them in the discounted section of the ice cream parlor because the manager had a sale to boost the store's sales figures, but they were still more expensive than usual, so Sally only bought three even though she wanted to eat all of them right away	6
12	1	1	2	1	0	1	2	1	0	0	2	0	0	4.0	5	0	0	0	0	0	Okay, here's a sentence with exactly six dependent clauses: This project needs someone in charge, who can assign tasks properly, to stay within a reasonable budget (which is tight already), and complete everything on time to avoid missing the deadline, while also assuring the quality of work is maintained, by using high standards and properly checking each deliverable before submitting it to the client	6
40	1	5	0	0	2	8	10	0	4	0	3	2	5	4.0	16	2	1	4	4	1	After the cat finished its homework and prepared dinner in the oven, the dog watched it from the couch while the fish swam in the kitchen, yet the dolphin surpassed both of them with its perfect grammar.	6
67	6	3	3	7	2	2	6	5	3	3	19	1	6	5.0	47	1	0	3	2	1	  1. While visiting London... (main clause) 2. we must visit Buckingham Palace... (subordinate clause with a should/must obligation) 3. but... (subordinating conjunction) 4. we must also book in advance... (second subordinate clause with a must obligation) 5. and it can only be done online... (second subordinate	6
104	8	11	6	5	5	16	20	0	4	0	9	4	14	7.0	69	7	4	9	2	3	As the sun rises over the horizon, if you stand at the top of the mountain and breathe in the invigorating air deeply, but if you don't hurry, you'll miss the dawn and have to wait until the next day, when the mountains are shrouded in a veil of misty fog and the snow-capped peaks glisten brightly in the morning light, unless the weather conditions change abruptly, you should dress appropriately for the cold and wear warm clothing, for the chilly wind can quickly turn the beautiful scenery into a frosty landscape.	6
69	1	2	3	2	2	7	11	0	9	0	8	6	14	9.0	21	11	7	7	7	4	   After eating a sandwich containing tuna for lunch, despite not enjoying the taste, whereas my friend preferred it, we decided to visit the museum, because it was raining, whereas there was an exhibition about dinosaurs that we wanted to see, so we walked fast, because the entrance was crowded but finally we managed to buy the tickets and enjoy the show.	6
50	4	2	4	3	1	2	11	0	6	0	8	1	7	7.0	17	5	4	4	6	1	The new smartphone, whose price is low, allows you to take professional-quality photos, which are automatically stored on cloud storage, where you can tag your friends, add captions, and instantly share your moments, all while still having space for more apps	6
47	4	3	2	2	3	3	15	1	2	0	3	1	7	9.0	13	4	3	3	5	1	The company, which has already expanded to five new locations this year, aims to increase efficiency in all departments by reducing employee travel time and implementing new communication technologies, but only with vendors who can provide sustainable energy sources and maintain high quality standards	6
156	7	10	9	7	5	16	32	3	19	0	6	7	28	12.0	128	22	20	13	15	2	After waiting 30 minutes without hearing further from customer support, she had to take matters in to her own hands because their help ticket system was down, and she suspected they were on their daily two-hour break so she logged into the server room to see the issue herself and found the firewall filtering all inbound ports for any attempt to access port 1982, because a hacker had accessed their network and set up a custom filter to stop anyone attempting to remotely access their critical systems and she had to decrypt a password to the firewall to bypass this filter using a custom built script that she had written for this purpose only after she realized that their IT department had left without a backup, and the script that she had created also helped her restore the custom filter, so the system would once again start functioning normally	6
15	0	1	1	1	0	3	2	0	2	0	2	0	2	6.0	3	2	2	2	1	0	Okay, here is the sentence that meets all of the criteria you specified:  As soon as the baby had eaten a full diaper, he took a long nap on his mother's blouse. 	6
43	2	3	1	1	1	7	7	0	4	0	6	3	7	5.0	13	5	3	5	3	2	The cat, because it wanted to eat a delicious fish, ran towards the lake, when it noticed the dog, but it hid behind a tree before being seen, after it heard the loud bark of the dog.	6
23	0	2	2	2	1	3	4	0	2	0	3	0	4	4.0	11	1	1	2	1	0	The cat curled down under the porch, licked its wounds, and waited patiently for the mouse it had been chasing.	6
82	7	13	0	3	0	13	23	1	3	0	4	3	12	16.0	14	10	9	4	3	1	After having had the necessary time for thorough planning, the trip will depart from the starting point located in the city center at dawn tomorrow, following a southerly course through the coastal plain that lies along the shoreline, arriving at the intermediate destination positioned atop the mountain range after passing through the mountain pass that is situated at an altitude of 1200 meters, before descending into the valle delightful valley that offers a panoramic view of surrounding mountains	6
69	4	5	2	7	4	4	11	0	10	0	5	4	12	9.0	23	10	9	7	5	1	 The team that had been practicing incessantly will triumph in the game if they successfully execute their strategy and play to their strengths during the match, although their opponents might attempt to confuse them with unexpected tactics, but they can overcome any challenges by being nimble and responsive, provided they remain focused and maintain their composure under pressure, which is key to achieving victory.	6
58	1	1	7	3	3	3	8	0	8	1	6	6	11	7.0	22	7	4	9	3	3	  Although the cat sat still, because his whiskers were twitching and his tail was flicking, if the bird landed nearby, then Tom thought that he could easily catch it, but only if he acted quickly, whereas his mother cautioned him against such rash decisions, so he hesitated and let the chance pass	6
73	8	6	4	4	2	6	8	0	11	0	9	6	8	10.0	66	6	6	7	4	0	I gladly helped the kids with their homework, although I was extremely tired because I had just come home from work, after the long bus ride, through a heavy rain, so that they did not get low scores, despite having struggled through the challenging tasks, which made them sad, but felt better after we completed them all, and we all felt proud of ourselves. 	6
36	3	6	1	1	0	3	7	0	2	2	4	1	6	9.0	22	5	1	2	0	4	" ""While waiting for the coffee brewed by the smart coffee maker equipped with multiple features that allow for precision customization, one can sit comfortably on the modernist couch designed by Le Corbusier.""  "	6
29	1	2	3	2	1	4	4	0	2	0	3	1	5	3.0	15	3	1	2	2	2	While going down the mountainside, whenever the horse would slip or falter, she would use the long reins to gently steer it back to the path. 	6
69	3	5	3	7	4	3	10	1	12	1	7	4	8	5.0	38	3	3	7	5	0	Below is the sentence with 6 subordinate propositions: I will go to school next Tuesday if I have finished my homework, unless I have a fever, and if it doesn't rain, I will meet with my classmates during recess and show them my new phone, but only if I have remembered my lunch, and we will eat together in the cafeteria. 	6
47	1	0	6	2	4	3	6	0	4	0	7	2	10	5.0	20	6	4	3	4	2	The dog, which the family had just gotten and was very eager to play, barked excitedly but refused to do tricks until given his treat; nonetheless, after finishing his dinner, he ran and fetched the ball, panting contentedly and proudly.	6
32	1	4	1	2	2	5	7	0	2	0	3	0	5	7.0	11	3	2	3	1	1	The dog, which was barking loudly and looking for food, chased after the mailman who was holding a letter addressed to the homeowner in a red hat and glasses. 	6
77	5	5	4	5	2	7	11	0	14	0	9	4	11	7.0	38	8	7	11	4	1	  The woman, whom he recognized, was the one he had seen walking with his secretary, but she was wearing a different outfit than the one she had on that day, and she had darker hair than she did then, nonetheless, he felt confident that he had found the right person, because he recognized the distinctive mole on her cheek, even though it was partially hidden by her hair. 	6
70	10	4	6	4	5	7	14	0	1	1	7	2	8	6.0	54	3	3	6	3	0	Mary preferred eating at the fancy Greek restaurant rather than the divey Mexican bistro because the ambiance was more elegant and the waiters wore crisp white shirts and bowties, the Greek salad was made with fresh, locally-sourced tomatoes, and the calamari appetizer was perfectly seasoned, but she didn't like the idea of consuming too much fructose or gluten, especially before bedtime. 	6
