n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
45	6	0	1	0	1	7	13	0	2	0	2	1	8	13.0	7	6	6	3	7	0	The company hired a specialized team to develop the new product, who planned to conduct extensive market research before producing a detailed product roadmap and then implementing the latest technology to create a user-friendly interface that met the target audience's needs	4
9	1	0	0	0	0	1	2	1	0	0	1	1	2	2.0	4	1	0	1	1	1	As requested, this sentence has 4 subordinate propositions	4
62	5	8	5	0	2	6	15	0	3	0	9	1	8	6.0	15	3	3	1	2	0	After the long-anticipated snowfall during winter vacation, we carefully packed our warm clothes, skis, and snowboarding gear into our truck, eagerly looking forward to hitting the slopes first thing in the morning, and then later, warming up at a cozy mountainside lodge by the roaring fireplace, indulging in some steaming hot coco. 	4
16	2	1	1	1	0	2	3	1	0	0	2	1	2	3.0	8	2	1	0	0	1	As requested, here is the sentence with 4 subordinate propositions following the main clause: The manager asked John to finish the report urgently if possible by tomorrow, because the meeting is scheduled for Thursday, and the board needs to review the document before making a decision, so John better gets it done quickly.	4
81	2	5	2	3	5	8	17	0	11	0	5	2	17	11.0	60	9	9	5	11	0	We will be happy to assist you with the development of your software project and support you in identifying the specific features you want to include, determining the scope of work and creating a timeline, designing a user interface that aligns with your business goals, implementing the project plan and testing the software thoroughly to ensure it meets your needs, and training your team on how to use and maintain the software after it is completed.	4
103	9	14	3	8	3	8	32	0	4	1	8	2	11	8.0	66	6	6	4	6	0	The marketing department will increase brand recognition by launching a global advertising campaign, which will be measured by tracking website views and social media engagement; this effort will lead to a greater awareness of our products in Asia, particularly among millennials, thereby generating additional sales, and will help us better understand the impact of marketing efforts on revenue across different regions; this campaign will focus on the unique value proposition offered by our new product line and will be carried out through digital media channels, in the hope of capturing market share from rival companies. 	4
24	2	3	2	0	1	3	5	0	2	0	3	0	3	5.0	11	1	0	2	1	1	The cat, who purred contentedly and licked its paw, finally settled down for a peaceful nap in the bright afternoon sunshine. 	4
51	3	3	4	1	4	3	14	0	2	0	8	0	7	8.0	17	3	3	1	5	0	We have successfully conducted extensive experiments in various fields, including biology, physics, and computer science, and established numerous collaborations to secure the rights for the technologies, as well as to develop and implement the patent-pending processes, thereby guaranteeing their exclusivity and feasibility. 	4
20	3	0	0	3	1	3	4	0	1	0	0	0	4	4.0	8	3	2	2	4	1	  Finding a new job will provide a salary that is competitive and will enable the company to achieve significant profits	4
13	1	1	0	0	0	1	1	0	2	0	1	1	3	4.0	4	2	2	2	1	0	I understand, please provide the main clause for me to build upon	4
52	6	4	3	1	3	4	15	0	3	0	5	0	6	5.0	23	1	1	2	4	0	The new employee's job performance will greatly benefit from careful training and feedback from experienced colleagues, when she accurately understands the company's policies and procedures, makes few mistakes during her probationary period, meets the expected productivity targets, and demonstrates a positive attitude towards her work. 	4
33	0	3	1	3	0	8	8	0	1	0	3	2	4	5.0	9	3	3	4	2	0	The cat will play with the ball unless the mouse interferes, in which case it will attack the mouse instead, although the dog might chase the cat at any rate. 	4
57	9	6	1	5	1	1	14	0	8	0	5	1	6	6.0	38	4	3	6	5	1	As you explore this magnificent city, you will discover hidden treasures that will make your stay truly memorable; from exquisite culinary delights to historical landmarks that tell captivating stories; and from world-class art galleries to vibrant nightlife, your days will be filled with enchanting experiences that will leave you in awe	4
9	1	0	0	2	0	1	2	0	1	0	1	0	1	2.0	4	0	0	2	0	0	The main clause is It will snow tonight; The subordinate propositions are   a) because the temperature is dropping below freezing  b) since there are clouds in the sky c) as long as there is moisture in air  d) until the next weather report comes out	4
50	6	5	1	0	3	5	16	0	2	0	4	1	6	7.0	16	4	4	1	4	0	Alongside the majestic mountain peaks, with their rugged terrain and breathtaking vistas, a team of skilled rock climbers conquered each peak, relying on their expert knowledge and specialized equipment to safely ascend the steepest inclines, overcoming obstacles and adapting to changing weather conditions along the way	4
39	5	1	0	5	3	8	10	0	1	0	4	1	1	6.0	29	2	2	5	0	0	  The best part of the trip was the food because there were fresh fruits and nuts, the desserts were scrumptious, the barbecues were a blast and the breakfasts were divine; but the accommodations were uninspired. 	4
37	2	4	0	2	1	4	8	4	3	0	4	0	5	5.0	21	2	2	4	2	0	The company purchased five hundred computers; they are assembled by an experienced technician who has worked in this industry for five years; who uses original components; and comes with a two-year warranty	4
39	3	3	2	1	1	2	7	1	2	5	7	1	4	8.0	17	3	3	3	3	0	The company acquired 4 more branches, after conducting thorough market research that identified locations in Atlanta, Dallas, Miami, and Washington, D.C., where they would best appeal to a wider demographic of clientele. 	4
43	4	4	0	1	1	5	10	0	3	0	6	2	7	5.0	16	2	1	1	6	1	After finishing the project by the deadline, we will have satisfied clients, earned significant profits, improved our reputation in the industry, and strengthened our position as a leading firm, all while learning valuable lessons for future projects. 	4
16	2	0	0	1	0	1	5	0	0	0	3	0	4	4.0	4	1	1	1	3	0	The company will purchase new software, providing increased functionality, meeting current industry standards. The updated software includes features that streamline work processes for faster performance, ensuring the ability to complete tasks more efficiently and effectively within the stipulated timeframe. The purchase requires sign-off from management, allowing sufficient funds to be allocated for the project. Training will also be provided before the rollout. 	4
36	3	1	0	2	1	2	11	0	1	0	5	1	7	5.0	14	3	3	2	6	0	The company is planning to invest more money in research to develop new innovative products, as they will increase profitability, improve cost competitiveness, expand the customer base, and enhance brand reputation. 	4
54	5	4	3	1	3	4	17	0	1	0	4	2	9	6.0	34	3	3	2	6	0	The management team carefully evaluated the current product portfolio and concluded that the company should shift its focus towards the development of innovative technology solutions to stay ahead of emerging trends and better meet customer needs, improve productivity, reduce costs by adopting efficient production processes, and expand into new markets. 	4
64	10	5	3	0	4	7	21	0	0	0	8	1	5	9.0	14	2	2	1	3	0	The new restaurant in the town centre serves a wide variety of mouth-watering dishes, including traditional pasta favourites, innovative vegetarian options, and fresh seafood specials, as well as offering an extensive wine list and elegant decor, thereby catering to a diverse range of tastes and preferences, and ensuring a memorable dining experience for all patrons.	4
13	1	0	2	1	0	2	3	0	1	0	0	1	2	3.0	5	1	1	2	1	0	The cat will sleep soundly only if it finds the proper hiding place	4
61	4	6	3	1	4	9	18	1	0	0	5	3	7	10.0	16	4	4	3	1	0	The manager requested that the development team implement the software feature incrementally, with each new version available for user testing and feedback every two weeks, and with thorough quality assurance checks being performed after each major update, while adhering to the established schedule and resources, and ensuring that all components of the system integrate seamlessly together.	4
48	8	4	1	1	2	3	10	0	6	0	6	0	5	5.0	27	3	2	3	3	1	The cat, which was black and had sharp claws, purred contentedly on my lap, its soft fur a soothing balm after a long day, despite its mischievous tendency to scratch upholstery, and it seemed to understand my emotional needs with uncanny intuition.	4
53	4	4	4	7	1	2	11	0	5	1	6	0	6	5.0	16	3	3	4	5	0	With the guidance of my mentor, I will have learned how to use advanced functions in Excel, I will have been able to solve complex data-analysis tasks more efficiently, as a result I will have increased productivity, and consequently my work will meet higher quality standards. 	4
52	2	4	6	3	2	3	10	0	8	0	5	1	7	4.0	39	2	1	4	5	1	After finishing their breakfast, first the children will clean up their dirty bowls, second they will take their homework and books into the living room, third they will pick up their toys on the floor, and eventually putting away their belongings, they finally go out to play	4
35	4	4	0	1	2	5	6	0	1	2	4	2	4	5.0	14	3	3	2	1	0	The cat ran across the field, avoiding every puddle and drizzle, while its fur stayed silky and shiny despite being sopping wet, all due to the amazing effects of Whisker Wax.	4
51	7	6	1	1	2	4	15	0	2	0	3	1	8	8.0	14	4	3	2	5	1	Satisfying your hunger with fresh produce from locally sourced farmers will provide numerous health benefits such as vitamin enrichment and disease prevention, all while supporting the nearby economy, which in turn helps to foster a stronger sense of community and preserve the surrounding natural environment for future generations.	4
44	4	5	1	3	2	7	10	0	2	0	2	2	4	6.0	16	4	2	2	3	2	Having considered all the pros and cons of taking on the additional tasks, I will still commit myself for extra hours until the project's deadline despite the possible risks and workload to ensure that the deliverables are of the highest quality. 	4
27	2	3	2	1	1	5	6	0	1	0	2	0	4	4.0	10	1	1	1	2	0	The team has thoroughly reviewed all documents, including the tender proposal, and submitted them to the management ahead of the finalized date for tender submission	4
20	0	0	0	1	1	2	3	0	2	1	4	1	5	3.0	11	1	0	2	4	1	  Once I finish this chapter, I will study Spanish, cook dinner, watch a video, and exercise	4
58	3	6	2	5	2	6	13	1	1	0	5	2	9	9.0	12	7	7	5	2	0	At the annual meeting of the shareholders, when the dividend payment policy was approved, where it was decided that the amount to be paid out must represent at least ten percent of net profit, if the company wants to retain investors, and which decision needs to be reviewed and confirmed by independent auditors. 	4
15	1	3	0	1	0	1	3	1	2	0	2	0	1	3.0	6	0	0	1	1	0	With pleasure, I've generated the sentence with four subordinate propositions for you:   When we have money available, if we have money available, although we have financial constraints, in order to purchase the item we wish to buy, even though we have previously tried to find a more economical alternative	4
59	6	6	1	0	3	7	21	0	1	0	6	0	8	9.0	27	3	3	2	5	0	The team manager allocated the responsibility of task execution to each group member, which included developing and submitting a detailed project plan, conducting individual tasks within the specified time frame, providing precise and regular updates to team members, and resolving any task-related issues promptly through proper communication channels with the team leader. 	4
74	13	4	4	0	5	2	15	0	12	0	6	4	9	5.0	46	4	4	9	2	0	The cat purred contentedly on  our laps as it enjoyed our gentle caresses and soft, soothing pets; its purrs grew deeper and faster as our gestures of affection grew warmer and more intense; with its eyes closed and its whiskers twitching gently, the cat reveled in our tender touch and blissful sensations; its fur felt velvety smooth under our fingertips as we delicately stroked its soft, pliable body	4
12	1	1	1	1	0	1	2	1	0	0	2	1	1	3.0	4	1	0	0	0	1	As requested, here is the sentence with 4 subordinate propositions:  The company plans to implement new marketing strategies to improve sales, with social media campaigns to reach younger consumers, targeted ads to specific demographics, increased investment in brand ambassadors, and collaboration with influencers to boost brand awareness. 	4
51	1	4	4	3	2	4	11	0	3	1	5	1	10	5.0	29	5	4	2	5	1	After studying for several months, she could pass all the exams with flying colors, provided she could speak English fluently, had the required knowledge in computer science and could type correctly, and also had to learn some business vocabulary in order to successfully complete her tasks. 	4
34	3	4	2	1	2	1	6	0	5	0	5	0	4	5.0	11	3	2	2	1	1	The cat, which was black and sleek, purred contentedly on my lap, pawing gently at my hand with her delicate claws, and causing my heart to melt with affection. 	4
75	3	7	4	9	3	4	13	0	6	1	7	5	11	7.0	49	9	9	8	2	0	Sandra will have arrived in town by noon, provided the traffic is normal, but if there are accidents, her arrival will be delayed, especially if the route taken goes through streets with construction, and even if she leaves earlier to avoid delays, she might still be late because she could stop for breakfast or take a short rest break along the way that she did not account for. 	4
6	0	0	0	1	0	1	1	0	1	0	1	0	1	2.0	2	0	0	1	1	0	I can fulfill this task! Please see the following sentence	4
81	7	8	1	1	5	14	20	2	3	0	6	4	8	9.0	73	3	3	6	6	0	The company will donate $100 to the local food bank if the project meets all of its deadlines, and if the final product exceeds expectations, if there are no delays in the production schedule, and if the team works more than 20 additional hours to ensure the quality of the final product, and they do so with no absences or tardiness during the last month of development, and the CEO approves the final prototype.	6
53	8	4	1	2	2	5	18	0	1	0	7	1	4	9.0	28	3	3	2	3	0	The city planning commission has suggested implementing a new zoning scheme that will prioritize walkability, environmental sustainability, affordable housing options, community spaces, access to public transportation, and cultural diversity in the urban core, with the goal of creating a more livable and equitable neighborhood for residents. 	6
68	7	8	0	2	1	6	24	0	0	0	9	1	9	11.0	21	3	3	1	8	0	The company will have implemented an updated inventory management system, providing real-time information about the quantity of stock, allowing for automatic tracking of orders, streamlining the process of reordering supplies, ensuring timely delivery of products to customers, reducing waste and unnecessary costs, improving employee productivity, boosting the company's overall financial performance, by the end of next quarter	6
105	9	5	1	11	5	8	30	0	4	0	10	1	16	9.0	91	7	7	8	9	0	We will begin the task with a comprehensive plan that considers all project requirements, timelines, and contingencies to ensure its successful completion; this initiative will be divided into several phases to facilitate efficient management; we will prioritize high-quality deliverables to ensure client satisfaction; project timelines will be reviewed and adjusted as needed; the project team will receive regular progress reports to maintain transparency and effective internal communication; contingencies will be identified and managed proactively to mitigate potential risks; training and support will be provided to the project team throughout the duration of the project.	6
92	4	7	8	3	3	8	12	0	11	1	10	3	18	6.0	65	12	11	9	5	1	After finishing her morning jog, Katy wanted to drink a smoothie, but found the juicer was broken, therefore she went to the nearest cafe instead, however, there was a long line at the counter, despite of that she chose to stand and waited for her turn to order, nevertheless the barista was slow in making her drink, thus when she finally received it she took a sip and was surprised by how good it tasted, despite the time it took to prepare. 	6
61	8	2	2	2	5	9	15	0	0	0	5	1	9	10.0	35	4	4	1	8	0	The management company will investigate all claims thoroughly to identify any potential issues and liability, taking all necessary steps to resolve the problem, consulting legal experts where appropriate, and ensuring any necessary repairs or compensation are arranged in a timely and reasonable manner, all while maintaining open communication with clients to avoid any misunderstandings or disputes.	6
31	0	2	0	2	1	6	7	0	4	0	1	1	4	5.0	14	2	1	3	3	1	Although I have completed my assignment, I failed to address all the questions in the module and my work does not meet all the requirements of the assignment's rubric	6
37	2	2	0	1	1	2	12	0	1	0	5	2	7	6.0	16	3	3	1	5	0	The management plans will require employees to use software, complete courses, consult with experts, submit reports, and attend conferences, all while adhering to ethical guidelines in order to improve their leadership abilities	6
4	0	0	1	0	0	0	0	0	1	0	1	0	1	1.0	2	0	0	1	0	0	Here you go: The most recent survey found that while the new project management process increased efficiency in task delegation among team members, only when clear and concise instructions were provided, and when regular feedback and updates were provided did this outcome occur regularly, and at a statistically significant level, resulting in teams achieving higher satisfaction, with an improvement in team performance, as reported by a majority of the participants, and the benefits of these changes were observed across a range of industries and company sizes, with a couple of exceptions	6
4	0	0	1	0	0	0	0	0	1	0	1	0	1	1.0	2	0	0	1	0	0	Below you go:  The project was canceled, despite having initially received a green light by higher-up officials because of delays, new budgets not being considered any longer, and competing tasks that took priority over the previously approved budget, even though an entirely new strategy had already been conceived, and creative designs were already underway before the cancellation of the whole project, but the new market conditions made it so the initial plan was deemed unviable, despite everyone's hard work. 	6
13	0	0	2	2	0	1	1	0	3	0	2	0	2	4.0	3	2	2	2	1	0	I can certainly do that, here is the response you requested -   By examining the data in more detail through a systematic content analysis procedure, it was found that 6 factors significantly contribute to employee engagement in the modern workplace, they include a flexible work arrangement, having a meaningful job, receiving regular recognition, participating in career development, using modern technology efficiently and being valued and supported	6
66	6	6	3	4	2	4	13	4	2	0	6	2	12	6.0	31	4	1	2	6	3	Although the party had to overcome numerous hurdles to reach the finals, they successfully won three awards, were given two standing ovations, attracted four nationally recognized sponsors within two months, got featured in a major magazine without paying for it, were offered several interviews by major networks, and were rated as the most inspiring and trending story on social media	6
21	2	1	2	1	0	2	3	1	0	0	4	1	4	4.0	11	3	2	1	1	1	The task, successfully completed, will result in six subordinate propositions following the main clause, as depicted below:  The cat, having eaten the mouse, chased after the dog, fearful of its master, hiding under the bed where it slept deeply	6
31	4	1	1	3	2	4	8	0	1	0	2	1	4	6.0	11	3	2	2	4	1	The marketing department, having analyzed the latest trends and statistics, has launched a new campaign targeting customers who are interested in the latest technology but also in saving money	6
38	1	2	2	2	3	7	8	0	0	0	4	1	6	6.0	21	4	4	3	2	0	The cat slept in the house and ate a lot of milk, though the door was closed, and no windows were open, thereby causing the dog to bark loudly and the neighbors to complain. 	6
70	5	3	2	1	4	6	18	0	6	0	10	2	12	13.0	10	7	7	3	10	0	The researchers studied the data tirelessly for months to ensure that their findings were correct and comprehensive, carefully analyzing each detail, verifying their calculations, consulting with experts, and checking their work multiple times before drawing any conclusions, finding patterns that supported their hypothesis, testing the results with different scenarios, and preparing a thorough report documenting their methodology, findings, and recommendations.	6
69	3	5	5	1	4	7	19	0	1	0	6	3	12	10.0	51	5	5	1	8	0	The new employee will not only complete but also exceed the expectations of her assigned tasks with enthusiasm and efficiency by arriving on time, demonstrating a positive attitude, actively engaging with colleagues, meeting all project deadlines, demonstrating creativity in ideas and innovative solutions, and continuously improving processes to meet company standards, all while consistently displaying a commitment to achieving the organization's objectives	6
34	2	4	0	0	2	4	9	0	3	0	5	1	4	5.0	29	2	2	2	3	0	I finished the project with the help of my talented colleagues, on time and within budget, using our effective collaboration strategies, as promised, and the client appreciated the results. 	6
61	7	7	0	1	2	5	11	0	2	7	10	0	9	6.0	36	2	2	1	3	0	During my stay in Rome, I will visit the Vatican Museums, learn about Renaissance art, see the famous Raphael paintings, eat gelato every day, walk along the scenic Tiber River promenade, go shopping at upscale boutiques, and indulge in a delectable authentic Italian dinner consisting of pasta, pizza, and fresh seafood.	6
60	4	5	5	4	4	4	12	0	6	0	3	3	8	8.0	32	2	2	4	8	0	Although he had not studied any of the subjects thoroughly, yet he passed all of his courses easily and got honored with awards at the university annual ceremony; this could be because teachers often showed favoritism to charming students and sometimes even gave them extra chance to improve their performance, like extending deadlines and making alternative assessments	6
11	0	1	1	2	0	1	1	0	2	0	1	0	2	3.0	3	1	1	2	0	0	We will happily comply with the request you have specified. Our sentence will contain six subordinate clauses following the essential clause:  While the cat purred, sleeping contentedly on my lap, it suddenly began to purr faster, revealing its joy in my caress	6
54	6	8	0	4	2	7	11	0	2	2	4	1	5	9.0	11	3	3	4	1	0	  The meeting was scheduled to take place on Tuesday morning, but it was postponed until Wednesday afternoon due to the lack of a quorum, which meant that several important topics could not be discussed, such as the budget for the upcoming year and the potential partnership with a rival company.	6
67	4	6	4	2	6	2	21	0	4	0	4	1	11	12.0	13	6	6	2	5	0	The company will likely invest in digital marketing initiatives to enhance its brand presence and increase sales in the targeted markets, while exploring new opportunities for collaboration and partnerships with other organizations to amplify its reach and impact, potentially resulting in notable growth and profitability gains, provided it can successfully execute its strategies and respond effectively to changing market conditions and customer preferences.	6
104	20	12	0	1	9	7	23	0	9	0	12	1	10	18.0	28	6	6	4	5	0	While on a relaxing vacation in the beautiful, snowy mountains and surrounded by lovely pine trees with their delicate, fluffy needles and their sweet, tangy fragrance, she would take walks along winding forest paths and through fields of tall, waving grasses enjoying the refreshing air, feeling refreshed and comfortable, and appreciating the stunning scenery with its glistening, sparkling snowflakes that clung to delicate twigs and leaves, the tranquil silence and peaceful solitude that wrapped around her, and the soft, warm light that enveloped her with a cozy sensation of contentment and serenity. 	6
53	7	3	2	1	4	4	13	0	0	0	3	2	11	11.0	18	5	5	1	6	0	The marketing manager will establish new marketing strategies to target the desired audience, develop innovative campaigns, and utilize social media and other digital channels to effectively reach and engage with potential customers, while also focusing on measuring and tracking the success of these efforts to ensure maximum return on investment	6
8	0	0	0	0	0	0	2	0	3	0	0	1	2	2.0	5	1	1	2	2	0	I completed my homework before I watched television	6
54	1	3	1	2	3	6	17	0	4	0	8	0	9	8.0	27	2	2	2	7	0	As a team lead, I will allocate resources and delegate tasks to my team members, who will then prioritize completing the assigned activities, reviewing the project proposal, conducting a SWOT analysis, preparing a marketing strategy, identifying any risks or challenges, and providing regular updates to me. 	6
69	5	8	4	7	3	9	11	0	5	0	6	4	6	7.0	44	6	5	7	1	1	While waiting for the bus on the platform, I wondered if the train would be late because it had already departed from another station, but I decided to wait for the bus because it was cheaper and took a more scenic route than the train, and besides, the traffic was heavy that day, so it would be faster by bus than by train. 	6
39	0	1	5	1	0	2	7	0	2	0	7	5	8	4.0	14	8	6	5	0	2	  After arriving early, before the event began, with anticipation building inside, we waited anxiously, watching as people kept arriving later, while the event organizer spoke, until it was finally time to start.	6
46	2	1	1	2	2	3	13	0	3	0	6	3	9	8.0	17	4	4	3	8	0	The manager urged the employee to work on developing new skills and knowledge so that she can perform better in the role, which would also enable her career growth, enhance team performance, boost organization efficiency, improve productivity , and increase profitability. 	6
63	3	5	4	4	2	4	12	5	5	0	8	3	7	7.0	17	5	4	4	3	1	"   ""After studying for 8 hours straight, I will finally pass my exam if I accurately comprehend and correctly answer all 100 questions during the test, which will be made up of 40 multiple choice questions and 60 short-answer questions, unless I am able to finish the exam within the allotted 2-hour time frame."" "	6
41	4	3	2	0	2	2	13	0	4	0	2	1	7	8.0	12	4	3	4	5	1	After meeting several job applicants, the manager chose someone not only who had exceptional experience with project management software but also whose past work involved collaborating with various clients and who had experience teaching these software tools to others. 	6
81	8	6	3	5	6	10	21	0	1	0	9	0	12	5.0	55	3	3	7	5	0	With great effort, the students will have prepared a presentation covering all topics, in which each team member contributes original ideas using creative visual aids, the content is well-structured and easily understood, any issues or conflicts are promptly addressed and resolved with effective communication, the group delivers the presentation with confidence and professionalism, the audience engages in a productive Q&A session, and important feedback is collected and used for future improvements.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	Certainly! Here you go!  The team manager asked the staff to conduct an audit review of six different financial reports to ensure accurate accounting and to identify any areas that may require improvements in the current process. Additionally, they requested a comprehensive analysis highlighting any inconsistencies or major discrepancies along with recommendations for rectification, comparison across different departments and teams, and an evaluation of the current financial software and hardware. Specifically, the manager requested a detailed assessment of the department's compliance with the organization's established policies and protocols regarding budgeting, financial reporting, and risk management. Furthermore, the manager asked for a summary document outlining the findings and recommendations for the financial year to date and forward projections for the upcoming quarter. Ultimately, the manager hopes to identify any areas that pose a risk to the financial health of the organization, to make appropriate adjustments to minimize any potential risks, and	6
53	5	3	1	4	3	5	6	0	10	0	6	0	8	6.0	32	5	5	9	4	0	The team worked hard, they won the first prize, their coach encouraged them to do their best and they were able to achieve that, the competition was fierce, but they stood out, their skills were evident to all and they were deserving of the recognition they got. 	6
153	6	12	12	4	8	14	25	1	21	0	13	6	26	7.0	117	18	16	18	11	2	While watching the cat sleep peacefully, you thought about preparing breakfast for your kids, realizing you needed to clean up the kitchen before you started, so you went ahead and put away the dishes from last night's dinner, which were left on the counter; then you remembered you needed eggs and milk for the French toast, so you headed out the front door with one shoe on and your phone in hand, which you had left inside, but when you reached the porch, you felt a drop of rain, and you realized this wasn't a good idea, since you needed to close all the windows before you left, or you would find the whole house wet when you got back, so you ran back inside to secure the doors and windows before returning with the eggs and milk	6
88	11	8	1	4	5	11	27	0	2	0	8	2	7	11.0	13	4	3	3	5	1	The new office block, despite being designed without a basement, unexpectedly has space for a large underground parking lot due to the innovative architecture and smart use of available land, which has reduced the need for above-ground parking spaces and has provided additional room for a company cafeteria, a fitness center, and employee break rooms, which has increased the building's overall value and desirability, all while providing a unique and functional space for the company's growing workforce	6
58	3	6	2	4	4	8	14	0	1	0	5	2	9	5.0	22	4	3	5	4	1	As soon as all of the employees had arrived and been provided orientation, the new staff began working on the projects they had been assigned to, in different locations around the world, while the IT department set up and tested remote access, and the project management team coordinated the work and provided feedback. 	6
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	Okay, Here it is:   A sentence with five verbs was chosen as well as one adjective and one preposition, each connected to five different parts of a sentence that include adjective phrases, prepositional phrases, and verb phrases, resulting in a complex sentence with numerous independent clauses, but without multiple modifiers or verbiage. The five verbs describe an action in the present tense that modifies a single object, whereas the adjective phrase describes the same noun being quantified by a second adjective that modifies an additional object linked by a second preposition, all resulting from a series of conjunctions and prepositional phrases connected to a main clause and a relative pronoun.	6
11	1	1	1	1	0	1	2	1	0	0	2	0	0	3.0	4	0	0	0	0	0	Okay, here is the sentence with six subordinate clauses:   Fred will not eat fish because he has forgotten to buy a new pair of teeth, if he does not go back to the bank and withdraw money, since otherwise he will not be able to purchase a ticket online, unless there are still seats available, which is unlikely since the concert is already sold out, and even if there are still tickets, he will have to pay the highest price, because he waited too long and therefore missed the early bird offer	6
83	8	6	5	4	3	8	17	1	8	2	8	2	10	8.0	25	9	9	7	5	0	Sarah and Michael, two avid skiers, decided to go skiing down the challenging black diamond trail that winds its way down the mountain; however, they should have been more careful when planning their trip, since they left their ski goggles at home and also underestimated the length of the trail, bringing only half the amount of water they needed, although it was a gorgeous sunny day and the fresh snow made for perfect skiing conditions. 	6
61	3	4	4	1	2	4	16	0	3	0	10	2	9	4.0	48	4	4	5	5	0	During summer break, the children not only enjoyed swimming in the ocean   but they also learned to surf on the wave; after swimming, they played beach volleyball, had snacks, sunbathing, took pictures together, as wellas watched incredible fireworks displays; yet after a long day, everyone was too exhausted to cook dinner. 	6
48	2	2	1	1	1	5	13	0	2	0	8	1	9	5.0	35	3	1	1	8	2	   After visiting several stores, finding the best deal, checking the quality, asking friends for recommendations, purchasing a product, checking the warranty information, and comparing prices, I still have not decided what gifts to buy for my cousin's birthday party.	6
78	5	2	7	4	3	5	11	0	11	0	8	3	14	6.0	51	10	10	9	6	0	The cat purred contentedly on my lap until I got up to feed it milk, but when I poured it, the cat meowed loudly because the bowl was empty, so I shook the container to make sure there was enough milk, but there was none left, so I decided to buy more milk tomorrow, because the cat was already crying, and I didn't want it to be hungry anymore.	6
36	2	1	4	2	1	2	8	2	2	0	4	2	6	5.0	12	4	3	4	3	1	While walking through the house, we noticed several areas needing redecoration, the wall colors were no longer trendy, three windows needed repair and one even needed replacement as it was entirely shattered. The new kitchen fittings installed during winter had an inconsistent design language with the existing appliances, the stairs leading to the backyard had not been painted for years, and a section was in need of thorough cleaning before we could even imagine using it again	6
62	2	8	2	0	2	5	12	0	9	0	9	2	10	8.0	32	6	3	4	4	3	"   ""After eating a well-balanced breakfast consisting of eggs, toast, and a glass of freshly squeezed juice, which provided me with the necessary energy for my activities, I went running in the park because I wanted to improve my cardiovascular health, and I took my phone with me in case of an emergency."""	6
32	3	4	1	1	1	4	5	2	1	0	2	0	6	5.0	20	4	4	3	2	0	The cat chased six mice at once, each struggling to avoid being caught for a different reasons, but the cat managed to catch five of them due to clever planning	6
18	2	1	2	2	0	2	3	1	1	0	2	0	1	5.0	11	2	2	1	1	0	I was able to create a sentence with exactly six subordinated clauses, here is the sentence:  After my best friend had studied for eight long hours, as hard as she could; when she had taken a challenging test and passed with excellence, she felt exhausted but also extremely satisfied; then, after having finished reviewing difficult topics for several long hours on Friday evening, and after having gone to bed late, she had a strange dream in which the answers were written backwards in a mysterious code; and she awoke in the night to find written on the ceiling in red letters the formula for calculating the area of a parallelogram; because of which dream, her confidence in approaching a difficult test was greatly increased, as well as her motivation. 	6
15	1	2	1	1	0	1	3	1	1	0	2	0	2	5.0	9	2	2	0	0	0	Below is a sentence composed according to your requests, with six subordinate propositions:  By using our product line, you can significantly increase your production efficiency, reduce material costs, enhance your market position, attract a wider client base; this product portfolio also includes solutions to optimize the entire supply chain, streamline manufacturing operations, facilitate order fulfillment and ensure timely delivery	6
52	5	8	1	2	1	7	13	2	5	0	2	2	4	6.0	19	2	2	3	5	0	With diligent effort throughout the semester, you will improve your skills so that when you submit a portfolio at the end of the course, it will demonstrate consistent improvement in each of the four language abilities and showcase a proficiency level at least one phase higher than your current level	6
