n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
54	10	4	1	1	2	6	10	1	3	1	7	2	5	6.0	16	3	2	2	4	1	After carefully examining the various options for their latest smartphone, they decided to purchase the newest model of the sleek and cutting-edge iPhone, despite the higher price, because it offers the latest groundbreaking technology, has a longer battery life, and is available in three stunning colors. 	12
45	3	3	1	2	1	4	16	0	1	0	4	1	7	6.0	14	5	3	3	6	2	The company's innovative new product, which is designed to increase the shelf life of food, will revolutionize the way consumers shop for groceries, potentially saving households hundreds of dollars each year by reducing food waste and encouraging sustainable consumption practices. 	12
12	1	0	2	0	0	0	5	0	0	1	0	0	3	4.0	5	2	2	1	3	0	Sally sold seashells sedentarily siding serenely slick shore side sellers seeking sales	12
25	1	5	3	0	0	3	4	0	2	0	2	1	4	4.0	12	3	3	2	0	0	The cat chased after the lazy mouse for what seemed like forever, never giving up until finally the mouse retreated into its hole. 	12
23	3	0	1	0	1	3	8	0	1	0	1	1	3	6.0	5	2	2	2	3	0	The management team carefully evaluated several potential solutions before proposing a new project timeline that considered each group's concerns and recommendations.	12
25	3	2	2	0	1	4	6	0	1	0	2	0	4	5.0	16	2	2	1	2	0	The team effortlessly navigated the treacherous terrain using their expertly crafted map and a series of intricate landmarks, resulting in a remarkable success. 	12
44	7	3	4	0	2	5	11	0	1	0	1	1	7	8.0	15	5	5	2	4	0	A team of highly trained engineers spent hours painstakingly constructing an elaborate bridge to carry the new stretch of road over the deep and winding river gorge, carefully planning its precise design to ensure that the entire structure remained perfectly stable and functional	12
52	5	5	1	1	2	6	12	0	4	0	3	3	8	8.0	20	6	3	3	4	3	Although several factors influenced their decision, including the potential for future financial success and the possibility of developing useful skills, they decided to accept the position because they were ultimately swayed by the opportunity to work with a talented team and gain a sense of fulfillment from their work.	12
26	7	2	0	0	1	2	7	0	2	1	2	0	2	6.0	7	1	1	2	1	0	Alana enjoyed the exquisite delicious tasting gourmet dinner that she had at an elegant, exclusive French restaurant with dim lights and soft background music. 	12
11	1	2	1	0	0	1	3	1	1	0	0	0	1	2.0	8	0	0	1	0	0	The cat purred contentedly on my lap for twelve consecutive hours	12
29	2	2	1	0	0	3	8	0	2	0	4	2	5	6.0	9	3	3	1	3	0	The cat licked her soft, grey fur with excitement while chasing her tail, purring contentedly until dropping a toy mouse on the cream-colored carpet. 	12
25	3	3	0	3	0	3	5	0	1	0	2	0	4	5.0	8	3	3	2	1	0	  Because of the strong wind, the big tree branch had been broken, which had caused the streetlight to stop working for several hours	12
16	3	2	1	0	1	3	4	0	0	0	0	0	1	4.0	5	0	0	1	0	0	The team's extensive and remarkable efforts ultimately resulted in the development of a groundbreaking technology	12
13	2	1	0	0	0	1	3	0	1	1	1	1	2	3.0	6	1	1	1	1	0	Carey searched for the perfect gift while watching her favorite television show. (12 words) 	12
25	2	3	1	1	1	3	9	0	0	0	2	0	2	5.0	8	1	1	1	1	0	The management team was waiting patiently outside the conference room, pens and papers in hand, ready to take detailed notes throughout the meeting	12
43	3	5	3	1	1	5	10	0	3	0	3	1	7	7.0	16	5	3	2	4	2	After spending hours reading books under the large oak tree outside the house, my brother suddenly shouted and jumped up to catch the red kite that was soaring high in the sky, flapping its wings gracefully in the gentle breeze. 	12
32	5	3	2	1	1	1	5	0	2	5	1	0	5	6.0	12	3	3	2	1	0	Mario searched diligently in various video games including Super Mario Run and even ventured into space to locate his beloved princess Peach whose safe passage was thwarted by the notorious Bowser.	12
42	7	4	2	1	2	4	12	0	2	0	2	0	5	7.0	15	4	4	3	3	0	A team of highly skilled and dedicated software developers collaborated tirelessly over several months to create an innovative new product that would revolutionize the way we interact with technology, using the latest advances in machine learning and natural language processing. 	12
18	1	1	0	0	0	1	4	0	3	0	2	1	4	4.0	6	3	2	1	2	1	 After finishing their morning jog, she went to her studio to begin painting the picturesque scene. 	12
11	0	1	1	0	0	3	3	0	0	0	1	0	2	3.0	5	1	1	1	1	0	The cat sat on the window silently watching the birds.	12
54	3	4	5	0	3	8	15	0	1	0	6	0	7	6.0	33	4	2	1	6	2	Making sure to correctly document each experiment, precisely record data in the proper format, carefully label and store samples, and properly acknowledge all sources of information, the scientist diligently conducted their research, taking great care to ensure the integrity of the data and the validity of the results.	12
54	2	8	2	1	3	9	16	0	1	0	5	1	6	9.0	8	4	3	4	1	1	With the sun setting over the horizon, the sky was painted with hues of gold and pink, casting a warm glow over the ocean waves below, where a group of dolphins swam and played in the gentle waters, their clicks and whistles echoing through the silence of the evening.	12
29	4	1	1	0	1	4	7	0	2	0	3	0	5	7.0	6	4	3	2	3	1	The teacher, feeling exasperated, gave each student an excessively complicated sentence to analyze, including multiple dependencies in the lengthy phrase that challenged their skills and patience	12
54	4	7	5	2	0	5	10	0	4	4	3	2	6	9.0	10	3	2	3	1	1	As expected, below you will find the requested sentence:   Jane laughed loudly at her best friend Sarah's clever joke, which Sarah's dog Rover had unexpectedly understood with amazement after barking sharply at a fly during their picnic in the shade of a big old tree close to the lake	12
35	4	3	0	0	2	3	12	0	2	0	2	0	5	7.0	11	2	2	2	2	0	The company's new project required significant changes to their existing IT infrastructure and application code, which resulted in the deployment of several new servers and databases to support the enhanced business processes.	12
30	3	5	2	0	2	4	6	1	1	0	1	0	4	6.0	12	2	1	1	1	1	The cat sitting on the desk furiously chased after the mouse for more than five minutes, but ultimately failed in its mission to catch the quick and agile prey	12
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	.	12
40	3	7	4	0	1	3	11	1	1	0	3	0	6	7.0	14	4	2	2	3	2	At the small café, where several people sat drinking coffee and reading books, one man held forth passionately about the significance of globalization in contemporary society, captivating the attention of everyone listening intently with nods of agreement	12
13	2	1	2	0	0	0	2	1	0	1	1	1	2	3.0	4	1	1	1	1	0	With great satisfaction, Mary joyfully danced exuberantly after consuming three delicious tacos	12
15	1	0	0	1	0	3	5	0	0	0	1	1	2	3.0	8	1	0	1	2	1	In order to achieve this goal, the research team will conduct a careful analysis	12
13	0	1	1	1	0	2	3	0	2	0	0	1	2	3.0	6	1	1	2	1	0	The cat licked its fur while it was sitting on the window sill	12
28	3	3	2	0	1	2	9	0	2	0	1	1	3	4.0	14	1	1	2	3	0	The manager evaluated the sales team's efforts over time with satisfaction, as they successfully developed new relationships with valuable clients and substantially exceeded their quarterly projections	12
43	3	3	2	2	1	6	9	0	2	0	4	1	7	5.0	18	5	3	3	3	2	Although the team managed to create a functional prototype, they failed to identify the underlying needs of the target audience and, therefore, their device did not gain sufficient traction among the users, ultimately resulting in the project being discontinued	12
61	7	4	6	3	2	7	10	0	3	0	8	1	9	12.0	10	7	6	5	2	1	The cat, which was wearing a pink bow tie, chased after the butterfly, but the butterfly escaped by flying quickly away, causing the cat to tumble into a nearby basket filled with soft, fluffy kittens, who were all snuggled together and fast asleep, unaware of the commotion their peaceful slumber had just caused.	12
29	0	4	3	1	1	4	5	1	1	0	3	1	5	5.0	16	3	2	2	1	1	The cat, which was sleeping on the windowsill for three hours despite the sunshine outside, woke up suddenly and started purring loudly upon seeing a butterfly.	12
31	4	1	4	1	0	3	7	0	2	0	3	1	4	5.0	13	3	1	2	3	2	Overjoyed upon successfully launching the innovative project, the highly satisfied team eagerly awaited enthusiastic client feedback, which would further solidify their groundbreaking technology's impact on the industry.	12
42	2	4	2	3	2	5	8	3	0	0	2	1	7	6.0	22	4	4	3	3	0	The company was considering closing down the factory because profits had been declining steadily for the past five years, but the board of directors decided to invest $10 million in new equipment to try and turn the business around.	12
20	3	3	0	0	0	2	6	1	1	0	2	0	1	4.0	16	0	0	1	1	0	The cat licked the dog's furry ear with its long, pink tongue for more than ten minutes. 	12
42	3	7	0	3	2	8	9	0	2	0	2	1	5	6.0	16	3	2	3	2	1	At the time that the sun was setting over the ocean, many fish were jumping out of the waves and splashing water in the faces of all the seagulls that were perched on the rocks, making them angry and noisy	12
40	3	6	2	0	1	4	13	0	3	0	4	0	4	5.0	13	1	1	1	3	0	With the new marketing strategy in place, our team successfully executed the campaign, resulting in an outstanding increase in brand awareness among our target audience, boosting sales and significantly strengthening our position in the current market. 	12
51	5	6	3	3	3	6	12	0	1	0	5	0	6	8.0	14	3	2	2	1	1	The team of experienced developers, led by a talented project manager, had carefully designed and implemented an innovative solution to the challenging issue, which had been thoroughly tested and successfully deployed in the production environment, resulting in significant improvements to the company's performance and profitability.	12
20	4	1	1	0	0	0	6	1	0	0	2	0	4	6.0	5	1	1	1	2	0	Sixteen enthusiastic experts energetically engineered extraordinary examination equipment for eagle-eyed explorers eager to encounter evolving enigmatic ecosystems. 	16
39	2	4	4	1	1	5	7	0	3	1	2	2	6	5.0	16	4	2	2	3	2	Although Mary had never before experienced camping in a thunderstorm without a tent and found the situation unsettling, she still managed to maintain her composure while carefully guiding her children towards the safety of the nearby woods.	16
33	4	1	1	2	1	5	8	0	1	0	3	0	4	7.0	12	3	2	2	3	1	The new manager, who had recently moved to a new house, was determined to streamline the accounting processes and find a better way to organize the company's inventory system.	16
29	1	5	0	0	3	2	10	0	2	1	2	0	2	4.0	10	1	1	2	1	0	Mandela's perseverance and determination in the face of apartheid inspired hope and leadership for future generations, despite the hardships and challenges he faced during his lifetime.	16
54	6	8	1	0	2	6	14	2	0	2	4	0	7	8.0	13	5	4	1	4	1	The team of professional researchers, led by Dr. Smith, worked tirelessly for two years to complete the study on the effects of climate change on marine ecosystems, resulting in a comprehensive report featuring 16 complex diagrams and charts, and highlighting the crucial need for immediate action to protect the planet	16
41	2	4	5	2	2	3	7	0	4	0	0	1	9	6.0	22	7	6	8	0	1	   The cat who sat on the window sill enjoyed looking outside at birds but she noticed the tree limb outside seemed too short for birds to perch on and she thought it needed to be longer before more birds would come	16
25	7	2	1	0	2	4	5	0	0	0	1	0	2	4.0	8	1	1	1	1	0	The diligent and determined staff member persistently collaborated with the creative and skilled team to assure the flawless launch of the exciting new product.	16
27	3	4	1	0	0	5	7	0	1	0	2	0	4	6.0	8	2	2	2	1	0	The research scientist carefully examined the unusual specimen under the microscope, marveling at the striking iridescent colors that shifted with each slight angle of observation.	16
50	5	6	0	2	2	6	14	0	3	0	2	3	6	9.0	12	6	5	3	5	1	After consulting with a reliable team of experienced advisors, we are pleased to inform you that an effective strategy for improving productivity in organizations is implementing a comprehensive training program that enhances the knowledge and skills of employees at all levels, promoting a culture of collaboration and innovation	16
54	7	5	1	1	1	4	10	0	5	3	2	4	8	9.0	13	7	5	3	5	2	Although Sarah had always dreamed of traveling to exotic destinations, unexpected life circumstances prevented her from fulfilling her desires until she inherited a substantial sum of money from her great aunt's estate, enabling her to embark on a prolonged and extravagant journey to explore the unspoiled beauty of the South Pacific	16
49	5	3	2	1	4	6	13	1	2	0	4	0	7	8.0	10	4	3	2	6	1	The team, comprising seasoned developers and talented graphic designers, collaborated diligently for six weeks, pouring their heart and soul into the project and meticulously polishing every line of code to create a seamless user experience that would dazzle the client and leave a lasting impression. 	16
38	4	4	0	0	4	5	12	0	0	0	4	0	4	11.0	9	3	3	1	2	0	The city planners deliberated for hours, deciding the ideal location for the new park needed to offer plenty of shade, convenient restrooms and parking, and scenic views of both the mountains and the sea.	16
38	8	5	4	1	2	2	7	0	1	0	2	0	4	6.0	15	2	2	1	0	0	After several unproductive brainstorming meetings with unmotivated team members over the past few days, I still have not managed to finally pinpoint and come up with a truly exceptional and groundbreaking innovation idea worth pursuing, unfortunately	16
34	4	2	3	2	1	1	8	0	3	0	2	1	5	5.0	10	2	1	1	2	1	Although challenging to implement, our marketing efforts must be creatively reinforced with captivating digital content regularly to achieve our strategic plan and successfully reach our primary target audience across all media platforms. 	16
69	10	9	6	3	3	8	14	0	2	0	3	0	11	11.0	19	5	5	2	0	0	The cat sat on a green and battered leather armchair covered in yellow flower patterns that had been left behind by a former owner but was now lovingly restored by the current tenant of this cozy Victorian flat, nestled in the busy bustling city, and gazed lazily out the large stained glass window at the blue jays fluttering outside, feeling utterly satisfied with her afternoon catnap	16
48	10	9	1	0	2	5	14	0	2	0	3	0	2	6.0	14	0	0	1	2	0	With great effort and persistent practice, the team of dedicated volunteers carefully dug up the enormous ancient fossil of a prehistoric sea monster from the rocky excavation site despite the scorching heat and lack of resources over several weeks, amazing everyone with their groundbreaking discovery.	16
46	5	8	1	0	1	5	10	0	1	1	6	0	7	6.0	15	4	3	2	1	1	In a world filled with wonders, a group of adventurous explorers set out on an epic quest to discover the forgotten city of Zerzura, journeying across treacherous oceans, dense jungles, and towering mountains, despite the perilous dangers that lie ahead.	16
12	1	1	1	1	0	2	3	0	1	0	1	0	1	4.0	6	0	0	1	1	0	 can you generate a sentence with an even longer dependency link? Try to aim for a minimum of 20 words	16
32	3	3	1	3	2	5	8	0	2	0	1	0	4	7.0	8	2	2	2	2	0	The new office building will definitely be completed by the end of this quarter, provided all contractors have fulfilled their obligations and delivered their services in a timely and efficient manner	16
15	1	1	4	1	1	2	2	0	1	0	0	0	2	3.0	7	1	1	2	0	0	The cat wept sorrowfully and pitifully when it was left alone in the desolate house	16
21	0	1	2	1	0	2	4	0	2	3	3	1	2	3.0	12	1	1	2	2	0	 Miriam carefully washed her dog, Rufus, every Thursday morning after he had dug mud everywhere around the garden. 	16
38	6	5	2	0	2	3	8	0	2	0	5	0	4	5.0	15	2	2	1	2	0	With great effort, the sloth made its way laboriously across the thick, damp, and slippery forest floor, pausing occasionally for breath and reaching for fragile branches along the tall trees to steady itself. 	16
23	6	4	0	0	1	2	7	0	0	0	1	0	2	6.0	9	1	1	0	2	0	Overseeing the successful execution of this project despite numerous obstacles required persistent leadership and efficient communication amongst diverse teams across multiple continents.	16
41	7	4	3	0	2	5	11	0	1	0	2	0	6	5.0	21	2	1	3	1	1	 When the tall green tree branch finally gave way from the heavy ice storm and landed on top of the red sports car, its bright shiny paint became scratched and the sharp broken glass shattered all over the place.	16
47	5	6	2	0	2	8	10	0	1	0	2	2	8	9.0	11	5	5	1	2	0	The cat lay on the soft rug next to the warm radiator and gazed at the golden clock on the wall, watching its delicate hands tick away the minutes until dinnertime while pondering whether to take a short nap or go exploring in the garden. 	16
22	2	2	2	1	1	2	6	1	0	0	2	1	2	4.0	12	1	0	0	0	1	As requested, below is the sentence of approximately 16-word dependency linked sentence with the correct usage and proper nouns	16
32	2	3	0	1	1	4	12	0	1	0	4	0	4	6.0	9	1	1	2	4	0	The development manager, after careful examination, approved the design plan for a software system that will enable streamlined operations, improve work processes, and boost efficiency for the company	16
38	6	0	1	3	2	4	5	0	3	0	6	1	6	6.0	19	5	4	5	2	1	The cat, which was black and had bright green eyes, meowed loudly until the queen, who was wearing a golden crown and a long, flowing gown, came to see what was wrong.	16
36	5	5	1	0	0	6	12	0	2	0	1	0	3	8.0	9	2	2	3	2	0	The new marketing strategist developed a novel campaign with innovative tactics that effectively raised the company's brand awareness among the target audience, which led to a significant increase in revenue over the past quarter	16
63	4	0	1	4	5	7	13	0	5	0	7	3	10	8.0	29	7	7	6	6	0	" ""The team manager wanted the players to run faster, but they needed to improve their fitness skills, which required consistent practice and a healthy diet, but this was a challenge because the players were not disciplined and often skipped practice, leading the manager to be frustrated and unsure of whether the team could meet their goals.""   "	16
19	3	0	3	1	1	2	3	0	1	0	1	1	3	4.0	6	1	1	2	1	0	 The dog wagged its big fluffy tail so hard that the little kitten was startled and tumbled over.	16
42	3	4	2	2	3	4	6	0	4	1	4	1	7	6.0	15	4	4	3	3	0	  Alistair was late for the important meeting with the team because he overslept and missed the train, realized he left his notes at home, and got stuck in the elevator, causing him to arrive frantically and apologize profusely.	16
57	8	3	4	1	1	6	16	0	1	0	5	2	8	8.0	21	5	3	2	7	2	The most talented engineer with extensive knowledge in programming languages, proficient in using computational tools to create innovative software solutions, was diligently working on debugging the complex coding errors, when she suddenly had an insight to develop a groundbreaking algorithm, revolutionizing software engineering and enhancing the efficiency of the entire development process.	16
33	7	3	2	0	0	6	8	1	0	0	1	0	4	5.0	14	3	3	1	4	0	The diligent intern spent over two hours studying the intricate structure of the multifaceted project, assiduously taking note of the minutest details to ensure the accurate completion of the myriad complex tasks	16
56	7	4	0	1	3	6	20	0	1	0	6	0	7	10.0	12	3	3	2	3	0	The city planners collaborated with renowned architects to design and build a waterfront complex that would attract a diverse range of tourists to the revitalized harbor district, offering luxury hotels, trendy restaurants, vibrant street art, and thrilling attractions such as a glass-bottomed skywalk and a virtual reality thrill ride.	16
77	6	6	0	1	4	4	29	2	1	0	8	0	12	9.0	55	6	6	2	8	0	The management team decided to implement a comprehensive marketing strategy that would involve launching new products, increasing online visibility, and leveraging social media campaigns to enhance customer engagement over the next quarter, including the development of interactive videos and blog posts, collaborations with influencers, targeted email campaigns, and sponsorship of industry events to raise brand awareness, increase website traffic, and drive sales revenue by 20% within six months	16
44	7	6	1	0	2	3	9	0	2	4	5	1	4	7.0	19	3	3	1	2	0	The team spent several weeks researching potential locations for their new office, including cities in the United States and Europe, before finally deciding on a location in Tokyo, Japan, due to its excellent transportation system and vibrant cultural scene.	16
36	4	5	1	2	0	4	5	0	6	0	3	1	5	5.0	10	3	2	3	3	1	  After the cat, whose fur is so dense it makes her look big, curled up in the sun, ate the last of the cream before anyone else could get their paws on it	16
39	6	3	3	0	4	4	6	0	2	0	5	1	5	5.0	15	3	2	2	3	1	Without hesitation, the exquisite panther, after elegantly sipping the champagne, delicately and gracefully leaped through the transparent and colorful kaleidoscope, creating a breathtaking and stunning visual spectacle that left everyone in awe and wonder.	16
10	1	1	2	0	0	2	2	0	0	0	1	0	1	2.0	5	0	0	1	0	0	The cat sleepily sauntered lazily through the sun-drenched garden.	16
27	2	2	2	1	1	5	6	0	1	0	2	0	4	8.0	6	2	2	2	2	0	The team worked diligently to develop a comprehensive plan that would ensure the successful implementation of the newly-acquired technology across all departments and branches. 	16
33	2	1	1	0	2	2	12	0	2	0	3	1	6	5.0	11	3	3	1	4	0	The team manager carefully discussed with each employee their individual targets and expected workload before assigning project deadlines, considering their strengths, weaknesses and existing workload to ensure successful project completion.	16
35	6	3	2	0	0	5	10	0	0	0	3	1	4	7.0	11	1	1	1	2	0	The manager finally signed the long-delayed project proposal after meeting with several team members to discuss potential changes before the final submission to the main client, a well-known global enterprise	16
30	4	5	1	0	0	4	10	0	0	0	1	0	4	8.0	7	3	3	2	2	0	  The researchers used a variety of techniques to understand how changes   on a complex gene affect the expression levels of other genes involved in important biological pathways in cells.	16
46	7	5	1	1	1	8	10	0	2	0	4	0	6	14.0	7	4	4	4	3	0	The luxuriant garden was filled with numerous colorful flowers, each emitting a sweet aroma that wafted into the warm summer air and captivated the attention of all who passed by, leaving a long-lasting impression on the senses of nature's splendor.	16
62	10	6	1	0	3	7	16	0	3	0	5	1	9	10.0	13	5	4	5	4	1	As the night grew darker and the stars shone brighter, the quiet village square became home to a multitude of fascinating and colorful fireflies, their lights fluttering in tandem like dancers executing an intricate routine, casting magical shadows across the grassy field and luring children to chase after them, their dreamy laughter filling the warm summer air.	16
39	5	6	1	0	2	4	14	0	0	0	2	0	4	6.0	12	1	1	1	3	0	The researchers analyzed the impact of digital technologies on students' learning outcomes, studying the relationship between screen time and academic achievement over an extensive period of time amidst rapidly evolving technological advancements and changing societal values.	16
43	7	7	0	1	0	9	12	0	1	0	2	0	4	5.0	28	2	0	2	1	2	At the far end of the long, winding road that snaked through the rolling green hills, the tiny speck of a bird perched on a tall tree branch could see the sparkling light of a distant village in the morning mist	16
42	1	4	0	4	1	2	14	0	3	3	3	2	5	7.0	14	5	4	3	3	1	Ms Jackson, being the head of IT operations at MNC industries, was unsure if her team should migrate all data storage to cloud-based services despite feeling pressure from her CEO claiming they would increase productivity and cost savings	16
81	5	8	2	1	6	9	26	0	2	2	6	2	8	10.0	57	4	3	3	3	1	  The researchers, led by Dr. Johnson, conducted a comprehensive study on the impact of climate change on the population dynamics of the red-bellied woodpecker, focusing on both the bird's breeding habits and its foraging behavior, in order to evaluate the potential effects of temperature and precipitation fluctuations on the red-bellied woodpecker's habitat and population, and they discovered that climate change is significantly affecting the red-bellied woodpecker's population and distribution.	16
