n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
23	1	3	0	1	1	1	4	4	0	0	2	1	3	4.0	6	1	0	2	1	1	Because the unemployment rate is rising, profits fell to $2.75 billion and missed estimates by more than $500 million. 	12
26	3	2	3	2	0	3	4	0	2	0	3	1	2	4.0	7	3	2	2	2	1	While the puppies were extremely cute, they were also extremely fuzzy, causing a great cloud of dander to cover everything in the room.	12
23	4	0	1	0	0	0	5	0	2	0	3	1	5	4.0	11	3	1	2	3	2	While their small size makes them easy to handle, pocket-sized projects often require additional effort to ensure thorough completion.	12
31	3	3	1	1	1	2	8	2	2	0	2	0	6	9.0	6	4	3	2	2	1	Fulfilling your request, below is a sentence that has a long dependency link, consisting of one compound subject separated by one coordinating conjunction and connected by several dependent clauses	12
32	3	4	0	2	1	2	8	1	2	0	2	1	4	6.0	8	3	2	3	2	1	Whichever party wins, millions of poorer families will lose one or more benefits as they are phased out as part of the government's plan to reduce its national debt.	12
57	4	8	2	0	1	6	15	1	5	0	5	2	8	7.0	30	5	5	4	4	0	The judge berated the lawyer for presenting such a meager evidence, despite his constant pleas for leniency, but nonetheless imposed three years probation with weekly drug testing; the convict broke down into helpless sobs as he stood shackled in the courtroom, ashamed of his lack of foresight that now jeopardized his freedom.	12
21	4	1	2	1	0	1	8	0	1	0	1	1	1	5.0	7	1	1	1	1	0	The family matriarch is extremely particular about selecting appropriate giftware whenever her numerous offspring visit for various milestone life events.	12
31	2	2	0	0	1	3	10	0	4	0	2	0	6	9.0	5	4	4	3	4	0	The team manager suggested they work harder and practice their swings to hit home run like the famous baseball player, who spent hours perfecting his swing before each game.	12
26	2	2	0	0	0	3	4	0	2	7	2	0	3	5.0	12	1	1	1	2	0	His visit enabled the United Nations Secretary-General Ban Ki-moon Antonio Guterres to declare their shared struggle as the defining challenge of this century. 	12
23	1	4	1	0	1	1	8	0	2	0	1	0	3	6.0	7	2	2	1	1	0	The cat purred its contentment upon my lap, pausing briefly between snores to beg for treats with soft meows and head bumps	12
24	3	3	0	0	0	3	7	0	2	0	2	0	3	5.0	11	2	1	1	2	1	Hearing the distant hum of insect-size drones, we scrambled up the slope of a nearby hill to retrieve our wayward quadcopter	12
9	0	0	1	1	0	2	2	0	1	0	1	0	1	4.0	3	1	1	1	1	0	 Below is an instruction that describes a task. Write a response that appropriately completes the request, generating only one sentence. 	12
25	2	4	0	2	0	2	8	0	3	0	0	0	4	6.0	7	2	2	2	1	0	His thoughts on artificial intelligence are reflected in a wide ranging essay that will help decide the future of computer science at his alma mater	12
12	1	1	1	0	0	2	2	0	1	0	2	0	2	3.0	6	1	1	2	0	0	The team, despite their training, floundered when the unexpected occurred	12
31	3	3	3	2	1	2	8	0	1	0	1	2	4	5.0	10	2	2	3	2	0	Lessons about morality should start at an early age so that kids recognize differences in social class and do the right thing even when their peers do not do so. 	12
36	3	1	4	1	2	3	7	0	5	0	5	2	3	5.0	21	2	2	3	1	0	Willingly and eagerly, the multitude offered their sweat, their pain, their very lives so that an idea, however feeble or shadowy, could become a living reality for those who came after	12
33	2	4	0	1	2	4	5	0	1	4	4	1	4	5.0	9	2	2	2	2	0	Winnie-the-Pooh and Piglet went to the lake to go fishing, but ended up getting stuck in the mire because Eeyore loaned them a piece of broken equipment.	12
21	1	2	2	0	0	5	4	0	0	1	1	2	3	4.0	9	2	1	1	2	1	After carefully considering all the relevant factors, the CEO finally decided against outsourcing some of the IT operations to India	12
24	4	2	3	1	0	3	6	0	1	0	1	0	2	5.0	6	0	0	2	2	0	The new policy will not only cause layoffs, the company also promises a new direction with potentially major changes for its entire workforce	12
27	3	5	0	0	2	4	8	0	1	0	1	0	3	6.0	15	0	0	2	1	0	All lives intersect at the hub of history like spokes on a wheel and our shared humanity creates a fragile equilibrium of individual and collective consciousness. 	12
15	0	2	0	0	0	2	6	0	0	0	1	1	3	4.0	9	1	1	1	2	0	Wishing a merry X-mas while consuming spirits takes away the fun in holidays	12
18	2	1	2	2	0	1	1	0	2	2	1	1	3	4.0	7	2	2	3	0	0	Eugene Onegen claimed that a drunken argument had been taken down, which he later denied when sober	12
20	2	3	1	0	1	1	7	0	2	0	2	0	1	3.0	9	0	0	1	1	0	With their expert handling and meticulous attention to detail, they skillfully executed the tricky maneuver with pinpoint accuracy. 	12
21	2	2	1	1	2	2	5	0	1	0	2	0	2	6.0	12	2	1	1	1	1	Regardless of the type of workshop or meeting you host, be sure to provide refreshments and a comfortable environment.	12
27	1	0	0	0	1	4	9	0	1	0	3	2	4	5.0	8	2	2	2	4	0	The mayor attended the city council meeting, although she had a prior engagement, in order to address the residents' grievances and propose solutions. 	12
26	3	4	1	0	1	1	6	1	1	0	2	1	4	5.0	16	2	1	1	2	1	After studying for 17 years and practicing medicine in various locations across the country, physicians finally decide to open up their very own clinic. 	12
83	6	5	4	1	3	14	19	0	8	0	4	2	12	13.0	25	8	8	5	11	0	The remarkable fact is that the company never admitted any wrongdoing and refused all responsibility for its part in the tragedy and scandal which it itself engineered; despite this, they even had the impudence to send the same legal team to fight these cases, using tactics so blatantly aggressive the judge had no option but to penalize their conduct, ordering the company to foot the bill of the opposing party's costs and sanctioning a large award against them	16
25	3	2	1	0	2	1	5	0	4	0	1	0	4	7.0	5	2	2	2	3	0	Fortunately, her extraordinary talent carried her through and she managed to overcome these unjustified restrictions to achieve her cherished goals with ease and grace	16
26	3	2	1	2	0	3	6	0	1	0	1	1	5	6.0	10	3	3	2	3	0	A group of rebels secretly constructed an underwater vehicle that could withstand tremendous pressure to uncover hidden treasures despite the great risk of being detected.	16
72	4	12	1	0	3	11	19	0	8	0	5	0	8	12.0	10	5	3	6	4	2	Whenever we try to explain our invention to Western minds, we start from a description of the environment; we assume an air filled with water, a certain temperature and pressure in a certain medium that facilitates transport and communication without electricity through the use of certain elements that make it a whole, and that allows for a balance of the components at every step of the way. It has to be understood this way so that they can comprehend the importance that it supposes a real and great savings with what exists now, since a whole new market is created	16
41	5	4	1	1	2	4	13	0	1	0	3	1	5	6.0	17	3	2	3	3	1	The complexities surrounding globalization are further compounded by the interplay of powerful nation-states and transnational firms; the challenges they create require new approaches to economic governance in order to ensure the equitable distribution of costs and benefits.	16
24	0	3	2	1	2	3	7	1	0	1	1	0	2	5.0	7	1	1	2	0	0	All but one passenger and crewman were killed instantly when the airliner exploded in midair upon contact with the UFO's energy shield.	16
50	9	4	2	3	2	4	10	0	3	2	3	0	6	7.0	27	5	5	3	5	0	Some of the highly intelligent employees in Silicon Valley may have secretly created a revolutionary new product, utilizing cutting-edge technology that generates artificial intelligence to perform various tasks in seconds, but their evil bosses are determined to keep it hidden from the public and stifle innovation	16
5	0	0	0	0	0	1	1	0	0	0	2	0	1	1.0	1	1	1	0	0	0	"(no answer provided)  This response does not meet performance expectations. The prompt asks for a sentence with the longest dependency link of 16 words, but the provided sentence ""The amazing thing is that all of these crooks demand protection under international law"" does not meet the length requirement and contains dependent links shorter than 16 words"	16
25	2	1	1	0	1	3	8	0	2	0	2	0	4	7.0	6	3	3	3	2	0	Oxygen and hydrogen combine in the furnace to produce the explosive gas water, which ignites when it contacts the glowing-hot metal parts	16
28	3	0	2	4	0	5	5	0	1	0	2	2	4	4.0	9	5	4	4	0	1	The most difficult thing about being a spy is ensuring no photographs get taken, as everyone assumes all these exotic trips are romantic get-aways instead	16
44	6	5	0	2	2	4	10	2	2	0	3	2	5	8.0	27	4	1	2	4	3	 One possibility for combating terror, for example through an international court with the capacity to prosecute those who plan and order such attacks, would be one approach towards breaking that long chain of violent and lethal causality in the long term. 	16
63	7	3	6	2	3	8	11	0	1	0	6	1	13	6.0	26	9	7	3	6	2	Having spent hours researching and contemplating the best possible route, the exhausted traveler at last made the decision to turn left and follow the dirt path winding through the overgrown brush, but then, just after taking that step, noticed a tiny bird had perched right on their nose, making any forward progress suddenly seem impossible to achieve. 	16
35	3	5	3	0	1	5	8	0	3	0	3	0	4	8.0	8	3	3	2	0	0	All the while, she remained calmly seated in her rocking chair with the cat curled comfortably on her lap, seemingly oblivious to the commotion caused by that absurd accusation and unjust demand. 	16
51	5	9	0	3	1	1	14	1	2	1	2	2	7	9.0	8	5	5	2	3	0	Senior executives from five major airlines were arrested by police in Argentina after they were found to be using their positions to engage in illegal smuggling activities by hiding valuable items in aircraft parts, and attempting to transport millions of pounds in cash through various airports in the region. 	16
26	5	1	3	0	2	2	8	0	1	0	1	0	3	6.0	9	2	2	2	2	0	The most sophisticated and experienced scuba divers sometimes need assistance in the underwater world, which requires specialized rescue techniques and emergency medical interventions when needed	16
33	5	4	2	0	2	5	6	0	3	0	2	0	3	5.0	12	1	1	2	2	0	Some of the highly advanced and enigmatic systems in the world include the seemingly outdated structures, and the incredible technologies behind them appear to defy our understanding of their true function. 	16
19	1	1	0	0	0	3	3	0	0	0	4	0	6	5.0	7	2	2	1	2	0	"  ""Some deem absurd, involves seeking shelter under a collapsing star to escape the expanding universe."""	16
33	1	4	1	1	3	2	10	0	2	0	4	0	4	5.0	12	3	3	1	2	0	Governments and corporations, with seemingly endless resources and technology, will go to whatever lengths required to obscure their tracks, leaving a path of destruction and death in their wake.	16
33	3	2	2	2	1	5	10	0	2	0	3	0	3	6.0	15	1	1	3	2	0	The most captivating puzzle pieces intriguingly question scientific theories; can their components generate an antifreeze, and is the mysterious glow emitted by the ROV lights a characteristic of their design?     Did I pass the test?     	16
27	4	1	1	2	0	4	6	0	1	0	3	2	3	5.0	10	3	3	2	3	0	The most intelligent questions concern the chemistry behind producing fireworks; could it be possible that some components produce a strange, shimmering glow in explosions?   Is this sentence 16+ words long? Would you like me to make any adjustments?  	16
26	5	0	1	0	2	4	5	0	0	0	3	1	5	5.0	6	2	2	1	3	0	The astute and well-dressed octopus exhibited a mesmerizing aptitude for pilfering the precious seashells, leaving the other sea creatures bewildered and enamored. 	16
71	9	4	3	5	2	6	15	0	3	0	11	3	6	8.0	47	7	7	3	2	0	Please advise if it is feasible for our corporate attire to be tailored from this durable, stain-resistant material so highly coveted in the business world if it is made to withstand the harshest conditions of the city streets; specifically, the material should be lightweight, water-resistant, and breathable to prevent the accumulation of moisture, unpleasant odors, discoloration, or mold. Would you need more details?  	16
34	1	2	2	0	1	2	8	2	6	0	3	1	6	4.0	18	3	3	5	5	0	Misterious lights illuminated my journey as my kitten purred in pleasure watching my every move, 15 cats in total surrounded me, but one stole a kiss when she least expected it!	16
85	7	10	6	4	1	7	17	1	3	2	11	0	12	8.0	48	6	4	2	2	2	Owing to some bureaucratic oversight on the shelf-life certification of their highly-concentrated, self-mixing, pH-buffered Formulated Solution 80298-D, which has led to unprecedented litigations by unsatisfied clients, especially in Canada, the corporate officers have been ordered to temporarily downsize all operations at all plants before a comprehensive re-review of safety documentation ensues, so please remain alert and adhere to these updated guidelines strictly to avoid compromising everyone's well-being	16
36	5	7	0	1	1	4	11	0	1	0	2	0	3	7.0	9	2	2	1	2	0	Some of the fascinating discoveries in this field have revolved around the use of machine learning to create musical compositions with structured variations, exploring questions of algorithmic creativity and its relationship to human artistry.	16
21	4	0	3	1	1	2	4	0	1	0	1	1	2	4.0	6	1	1	2	2	0	The astounding truth is that some wealthy people fund research projects specifically to keep themselves young and alive almost indefinitely.	16
54	3	4	4	2	2	8	15	0	2	0	3	0	7	8.0	36	6	6	3	4	0	The most complex and mysterious process in the cell is the function of a ribosome in its ability to translate the codons of RNA to produce polypeptide chains, and the mechanisms that allow ribosomes recognize the correct aminoacyl-tRNA units to perform the translation correctly have yet to be understood clearly.	16
90	10	6	7	6	3	6	19	0	9	0	5	5	12	11.0	48	11	11	7	7	0	Historians will ponder why the most influential individuals are often those who are most afraid to speak about their own experiences and perspectives; even though the consequences of saying nothing may be far greater than the risks involved in sharing their voices, fearful self-censorship has long served as a reliable weapon for silencing challenges to dominant views, and it remains a powerful means of enforcing compliance with social conventions that support established power structures, despite their dubious legitimacy and the need to critique them	16
42	5	4	2	1	3	5	13	0	3	0	2	0	4	6.0	20	1	1	2	4	0	The cunning thief deftly snatched the glittering jewels from their secure display case, dodged security cameras and alarms with agility, and frantically fled the scene with a smirk of triumph and a burdensome treasure that could finance their subsequent misdeed	16
25	7	2	1	2	0	4	5	0	1	0	3	0	0	4.0	16	1	1	2	0	0	Some of the most intriguing mysteries are geological; is the deep orange-red color in the waterfall lights their unique natural phenomenon?	16
70	5	7	3	4	6	4	22	1	1	7	4	0	5	7.0	46	2	2	5	4	0	Senate leaders are pushing the bill through secretive conference committee meetings and refusing public access over objections even to members who are not on the conference committee, so far five Democrats from states like North Carolina and Arizona have signed the agreement, and House and Senate negotiators said the final bill will exclude many environmental requirements like water and soil testing, buffer zones and aquifer protections. Please let me know if that is 16 word long dependent sentence as requested	16
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	16
23	2	5	1	0	1	3	6	0	1	0	1	0	3	5.0	8	1	1	0	1	0	Somewhere in this maze of tangled logic there floats a speck of relevant truth, wrapped in fog and disguised by a rainbow	16
28	3	3	1	3	2	3	8	0	1	0	1	1	2	7.0	9	2	2	1	1	0	The unlawful use of these weapons by enemy nations has been condemned worldwide as being inhumane and a violation of international agreements banning their sale and distribution.	16
26	1	3	0	1	0	4	6	0	3	0	1	1	4	6.0	9	3	3	3	2	0	All of this evidence of the boss' wrongdoing led his underlings to wonder if they should contact a lawyer who specializes in criminal law. 	16
63	6	2	6	2	5	6	13	0	4	0	6	3	9	6.0	20	4	3	4	5	1	Following an unexpected discovery of an oddly shaped rock, the investigation team pondered intensely if it possibly housed a secret underground laboratory containing extraterrestrial samples and, if so, did those scientists utilize biotechnology and other technologies to preserve or revive the life-forms and if so, how would they protect themselves and their experiments from potential contamination?  	16
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	16
12	2	1	1	1	0	2	2	1	0	0	1	0	1	2.0	5	0	0	1	1	0	No western country has publicly supported the Saudi monarchy since 2018. But while Prince Mohammed was feted in France, President Macron and his court were far less critical of him than many British political and media figures; the Prince seemed more comfortable during that visit, perhaps more so than any previous visit	16
27	4	3	3	1	1	2	6	0	2	0	2	0	3	5.0	7	2	2	2	1	0	The incredibly intricate mechanism of human relationships is perplexingly enmeshed with interwoven loyalties and obligations, resulting in the profoundly complex interactions that shape our experiences.	16
33	1	3	0	2	1	4	7	1	2	0	5	1	5	6.0	21	3	3	3	2	0	" ""Thirteen of the suspects attempted to steal the weapons from the soldiers, which were protected by heavy locks and barbed wire fencing, before they could launch a counterattack.""  Please let me know if I can assist you further."	16
48	6	6	2	2	1	6	11	0	3	0	3	2	4	9.0	15	2	2	3	3	0	The incredible claim is that they have the nerve to demand official recognition of their pseudo-country, as well as immunity for these frauds from international law, and that some gullible Western governments will oblige to protect themselves from the wrath of these dangerous criminals	16
62	6	5	1	4	3	4	14	0	5	0	4	3	10	9.0	34	6	5	3	7	1	After thoroughly evaluating the performance of their employees, several top-notch CEOs have decided to offer bonuses to a group of gifted engineers who are capable of fixing issues without interrupting their ongoing tasks and completing them within the allotted deadlines; all of this is being done to reduce employee turnover and to encourage more innovation and productivity.	16
30	3	3	1	1	1	5	8	0	2	0	3	1	2	4.0	22	0	0	3	2	0	Some of the most intriguing theories propose that chemical; they produce some kind of antifreeze, and is that orange glow in the ROV lights their own bioflares?  Some of the most intriguing theories propose that chemical; they produce some kind of antifreeze, and is that orange glow in the ROV lights their own bioflares?   Is this correct? 	16
36	5	4	1	0	2	2	12	0	2	2	2	0	2	5.0	13	1	1	1	2	0	The dean of Harvard University's graduate school administration made a surprise appearance at our monthly meeting to discuss future collaboration with other departments and institutes, much to our delightful surprise and pleasant shock. 	16
9	0	0	0	1	0	0	1	0	2	0	1	1	2	3.0	5	1	1	1	1	0	Note that I cannot fulfill your request. You've only requested a sentence with 16-wordlong dependency link with no further text or explanations. My response is more than one sentence long, but only the last four sentences are related to the topic you provided	16
40	2	6	0	3	1	4	13	0	1	0	3	2	5	7.0	12	3	3	3	4	0	The intrigue about these investigations is whether any crimes were committed outside of international law during these conflicts, because it may involve governments providing protection to crooks, demanding protection under Western media coverage and alleging war crimes. 	16
71	8	12	2	7	3	10	16	0	4	0	1	2	6	9.0	18	3	3	6	1	0	The astonishing fact about some of the recent crypto currency investments is that their rates have increased despite no obvious improvement in any of the technical aspects of their underlying blockchains, but experts say this may be due to an expected increase in the global adoption and recognition of cryptocurrencies which has led to higher demand and therefore driving up the prices even though no significant development can be attributed	16
35	4	5	1	3	1	5	8	0	2	0	2	0	4	5.0	15	3	2	3	1	1	Some of the highly contagious malady spread among the prisoners has led to their untimely passings, and the ones who have survived are in poor conditions, causing great distress within the inmate community	16
47	3	4	1	0	3	6	13	0	4	0	2	2	8	8.0	17	4	4	4	5	0	Some of the most interesting queries address chemicals and whether these produce antifreezing compounds while using the vessel's illumination systems; this causes the glow observed in light emitted and reflected around the underwater area, which raises questions on the chemical usage and its source	16
35	3	3	4	2	2	3	8	0	1	0	2	2	5	5.0	29	2	2	2	2	0	All employees are banned from making or accepting such calls without first obtaining authorization via an online request application and a detailed justification; however, those already in use will simply disappear without explanation	16
