n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_depth_constraint
21	7	2	1	0	0	3	4	0	0	0	1	0	2	4.0	7	1	1	1	2	0	The big green elephant happily climbed up the large strong tree to pick a bunch of juicy ripe red apples.	6
7	1	1	0	0	0	2	2	0	0	0	0	0	1	2.0	3	0	0	1	0	0	The tall tree reached toward the sky	6
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	Ok! There is a tree with 6 levels: 	6
36	4	4	0	1	1	7	8	0	1	0	5	1	4	4.0	17	2	2	3	1	0	"This is the sentence generated with a tree height:  ""While running through a dark forest, a rabbit spilled a bright blue berry and a bear watched from under a tall oak.""    Was this your expectation? Let me know if you need anything else!"	6
16	2	2	1	0	0	3	3	1	0	0	2	0	2	3.0	9	0	0	1	1	0	With a soaring height of 6, the majestic blue spruce proudly towers the landscape. 	6
26	2	3	2	0	0	2	6	1	2	1	2	0	4	6.0	11	3	3	3	2	0	Fred climbed up the tall tree, which stood sixty-feet high in the forest with trunk branches twisting upward to spread its broad leaves	6
45	6	8	2	0	0	7	11	1	1	0	5	0	4	8.0	11	3	2	1	0	1	The large tree, towering majestically at a height of six stories, reached up towards the sky, its intricate branch system stretching off in all directions like the delicate tendrils of a fine lace shawl draped over an ancient, stately mansion.	6
21	3	3	1	1	0	3	6	0	0	0	1	0	2	5.0	6	1	1	2	0	0	The cat's branches were laden with ripening cherries at the heights where sunlight danced through the delicate, glistening leaves	6
14	2	1	1	0	0	2	3	0	1	0	2	0	2	3.0	6	1	1	2	0	0	The tall tree stood proudly, its green leaves rustling in the wind.	6
26	6	3	1	0	0	5	5	0	1	0	3	0	2	6.0	6	1	1	2	0	0	The squirrel scurried up to the top branch, the highest branch in the tall, leafy canopy that reached towards the bright blue sky. 	6
10	2	2	0	0	0	1	3	0	0	0	0	0	2	3.0	4	0	0	1	0	0	Tall towering trees like mighty giants rose above the forest	6
58	9	8	3	0	2	8	14	3	0	0	6	1	4	11.0	18	3	2	1	1	1	"  ""After searching thoroughly for three fruitless hours through all seven floors and four wings, the exhausted researchers finally discovered a rare book about color theory hidden behind a large green vase located at the top of a slender, winding staircase in a secluded and dimly lit corner of the fifth-floor library.""  Is that helpful? Let me know if you need any further assistance."	6
5	0	0	0	1	0	0	1	0	1	0	1	0	0	1.0	3	0	0	0	0	0	Please be my tree: The big red tree that grows in the green meadow has a height that reaches sixty centimeters. 	6
31	3	5	2	1	0	2	6	1	2	1	3	0	3	4.0	8	2	2	2	1	0	With great delight in his new toy car, Tim raced up to the tree's six branches, where he would later find some delicious apples to munch on. 	6
10	2	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The tall evergreen tree sways gently in the wind.	6
8	0	1	0	1	0	2	2	0	0	0	0	0	2	2.0	4	0	0	1	0	0	  The sentence is built on the following constituents	6
17	2	2	0	0	0	3	5	0	1	0	2	0	2	3.0	7	1	1	2	0	0	The great giant towered over the forest, their leaves rustling in the gentle evening breeze.	6
15	1	2	1	0	0	3	3	0	0	0	3	0	2	4.0	7	1	0	1	0	1	 The large tree, growing in the forest, reaches high into the sky.	6
23	1	4	1	0	0	4	7	1	0	0	3	0	2	5.0	12	1	0	1	1	1	The majestic oak tree, with branches stretching 6 meters into the sky, proudly stood in the middle of the forest.	6
22	2	3	2	0	0	3	6	1	1	0	2	0	2	4.0	7	1	1	1	1	0	The tall oak tree reached high into the sky, stretching its branches out to a breathtaking height of six stories.	6
17	1	1	0	1	0	2	4	2	0	0	3	0	3	4.0	9	0	0	2	2	0	"This tree heights six, has risen tall,  This sentence contains six levels of embeddings. The subject is ""tree heights"", the object pronoun ""six"" is embedded under ""heights"", which is the complement of the head verb ""have"". The verb ""has"" is the finite verb, and it main heads the phrase ""risen tall"", the object of which is ""tree""."	6
18	1	0	1	2	0	2	6	1	0	1	3	0	0	5.0	11	2	2	1	0	0	No worries, below is the sentence:  Mary's tallest trees are six-foot fir trees	6
29	3	5	3	0	0	1	4	6	1	0	2	1	3	4.0	14	2	2	3	0	0	Five hundred sixty trees of varying sizes stood majestically, their heights ranging from merely four to as high as ten, with those tall giants towering at six	6
20	1	3	0	0	0	5	6	0	0	0	2	0	3	5.0	10	2	2	1	1	0	The cat sat on the tallest branch of the oak tree, admiring the birds flitting through the leaves. 	6
28	1	4	1	1	1	4	9	0	2	0	2	0	3	6.0	7	1	1	3	0	0	The cat purred contentedly in the branches of the ancient oak tree, whose girth was adorned with climbing ivy and whose height reached towards the sky.	6
17	0	1	1	2	1	3	3	0	0	0	1	0	4	4.0	8	2	1	0	0	1	Following this instruction and based on the given task, here is the sentence to be constructed	6
26	2	3	2	0	1	6	6	0	0	0	3	0	3	3.0	18	0	0	3	0	0	The cat climbed high up into the tall tree, the branches creaked with the weight, and the leaves rustled in the gentle breeze.	6
19	2	2	1	0	0	3	4	1	1	0	2	0	3	4.0	5	1	1	2	0	0	The tall oak swayed gently above the thatched cottage, its six branches basking in the warm sunlight.	6
32	3	5	0	0	0	4	8	1	3	0	4	0	4	5.0	10	3	2	2	2	1	The large oak tree, towering at a height of six feet, rustled its leaves with a soothing quietness, bringing peacefulness to all who sat beneath its massive canopy. 	6
7	0	1	0	1	0	0	2	0	2	0	1	0	0	2.0	4	0	0	0	0	0	My answer to your instruction is: The giant tree rising to a majestic 6 meters into the clouds looked magnificent against the sky	6
18	5	3	0	0	0	2	4	1	0	0	2	0	1	3.0	13	0	0	1	0	0	With a proud peak at six stories tall, the old-fashioned wooden tree house stood out	6
14	1	1	1	0	0	4	4	0	0	0	1	0	2	3.0	7	1	0	1	1	1	Climbing all day, the tree finally reached the peak of the highest summit	6
6	0	0	1	0	0	1	1	0	0	0	1	0	1	2.0	2	0	0	0	1	0	Please see the sentence below: The cat sat under the trees, watching the hummingbird feed its six little ones with nectar and sweet pollen	6
20	2	3	1	0	0	3	6	1	1	0	1	0	2	4.0	6	1	0	1	1	1	The tall oak tree standing proudly in the forest reached its peak at an impressive height of sixty feet.	6
16	1	2	0	0	0	3	5	0	1	0	2	0	2	3.0	7	1	1	2	0	0	The tall oak tree stretched towards the sky, its branches reaching for the clouds. 	6
7	1	1	0	0	0	2	2	0	0	0	0	0	1	2.0	4	0	0	1	0	0	The cat sat on a sturdy branch	7
25	3	3	1	0	0	3	5	0	3	0	3	0	4	5.0	9	3	2	2	1	1	Walking beneath the tall, towering elm, I marveled at the vines that clung to its massive trunk, shading the winding paths below	7
12	1	3	0	0	0	2	2	1	1	0	1	0	1	3.0	9	0	0	1	0	0	With a height of 7 in the syntactic tree, we find The cat chased two mice atop the tallest oak tree.	7
10	1	1	1	0	0	1	3	1	0	0	1	0	1	4.0	4	0	0	1	1	0	The tall trees reach heights of over seven meters.	7
7	1	0	0	0	0	2	2	0	0	0	1	0	1	2.0	2	0	0	1	1	0	The tallest tree reaches the sky. 	7
10	1	1	0	0	0	2	4	1	0	0	0	0	1	4.0	5	0	0	1	0	0	A seven foot tall oak tree reached toward the sky	7
22	5	3	1	0	1	3	5	1	0	0	2	0	1	4.0	10	0	0	1	0	0	The tall evergreen tree stood proudly on the highest peak for seven years, undisturbed by the tumultuous winds and weather. 	7
16	1	2	2	0	0	2	4	1	1	0	1	0	2	4.0	7	1	1	2	0	0	Snow fell gently on the seven tall pine trees that towered over the valley below. 	7
8	0	0	0	0	0	2	3	1	0	0	1	0	1	2.0	4	0	0	1	1	0	The cat climbed the tree  seven times. 	7
35	4	4	0	0	3	5	10	1	1	0	4	0	3	6.0	13	1	1	1	2	0	With the gentle wind and the warmth of sunlight, the seven-heighted oak tree stood firm and green, casting a shelter for the wild animals underneath its vast and ancient branches. 	7
15	2	3	1	0	0	3	3	1	0	0	1	0	1	3.0	8	0	0	1	0	0	The tallest tree stood proudly in the lush forest at a height of seven.	7
8	1	1	0	0	0	2	2	0	0	0	1	0	1	3.0	4	0	0	0	1	0	Satisfying the request with the necessary changes: The big oak tree in the park reached its highest point of 7 meters. 	7
13	1	2	1	0	0	2	3	1	0	0	1	0	1	4.0	5	0	0	0	1	0	Please find the sentence with the syntactic tree height of 7 below:   The seven kittens cuddled up on my fluffy blanket. 	7
17	1	1	3	0	0	3	3	1	0	0	2	0	3	4.0	7	2	2	2	0	0	The seven tall trees stood together silently in the wind, watching the birds fly overhead. 	7
22	2	2	1	0	0	3	6	1	1	0	2	1	3	5.0	5	2	2	1	1	0	The seven tall trees towered high above the forest canopy, their leafy branches stretching towards the sky like reaching giants.	7
15	1	3	0	0	0	3	5	1	0	0	1	0	1	3.0	4	0	0	1	0	0	The large oak tree in the park rose to a height of seven meters. 	7
14	1	1	0	0	0	3	4	0	0	0	3	0	2	3.0	6	1	1	1	1	0	"""The cat sat atop a tall oak tree watching the birds.""  "	7
25	0	4	2	0	0	4	7	1	1	0	2	1	3	4.0	12	2	2	2	0	0	The cat sat comfortably on a branch 7 feet above the forest floor, purring contentedly as it gazed out at the treetop world.	7
9	2	1	0	0	0	2	2	0	0	0	2	0	0	3.0	4	0	0	0	0	0	  The sun, high in the shimmering sky.	7
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	7
42	6	6	0	0	1	4	11	2	2	0	5	0	5	6.0	12	3	2	1	2	1	With great effort, the tall willow tree standing before me in the garden grew to impressive heights, stretching its branches towards the sky, reaching seventy-seven feet high and providing ample shade on a hot summer day. 	7
16	3	2	0	0	1	2	4	1	0	0	1	0	2	3.0	7	0	0	1	0	0	Seven delicious apples fell from the tall oak tree and ripened on the golden grass.	7
9	2	1	1	0	0	2	2	0	0	0	0	0	1	2.0	5	0	0	1	0	0	  The tallest trees towered impressively toward the cloudy sky	7
13	2	1	0	0	0	2	3	1	0	0	2	0	2	4.0	6	1	1	1	1	0	The tigers climbed up the tallest tree, branching seven times higher. 	7
25	4	3	1	0	0	4	6	1	1	0	3	0	2	4.0	10	1	1	1	2	0	The tall, slender tree stretched its branches high into the sky, reaching a height of 7 in the clear blue autumn afternoon.	7
18	2	2	1	0	0	2	4	1	0	0	4	0	2	3.0	5	1	1	1	0	0	"""The enormous oak tree towered over the farm, stretching upward for seven glorious stories.""  Is this correct? Please provide feedback. "	7
6	0	0	1	0	0	0	2	1	0	0	0	0	2	2.0	4	0	0	0	1	0	Satisfyingly savoring seven shimmering sorbet servings	7
25	3	5	1	0	2	0	4	1	3	1	1	0	4	7.0	10	2	2	2	0	0	   Maria enjoyed climbing high up in trees that towered with great heights of seven, their branches and boughs thick and sturdy beneath her feet	7
26	0	3	1	0	1	3	6	1	3	0	2	1	5	6.0	13	3	3	3	1	0	The family climbed over branches that swished and creaked beneath their weights, until they reached a platform nested 7 meters high in the canopy. 	7
22	2	4	1	0	0	4	6	1	0	0	1	0	3	3.0	9	0	0	1	0	0	Without any assistance, a tall spruce tree towered over the rolling green meadow below for a height of seven towering branches	7
4	0	0	0	1	0	0	1	0	1	0	1	0	0	2.0	1	0	0	1	0	0	My answer is: The dog climbed the tall tree and chased the fox until the height of the tree reached seven.	7
26	5	2	1	0	0	3	8	1	1	0	3	0	2	3.0	13	1	1	2	1	0	The tall, glistening oak tree stretched its magnificent branches 7 meters into the clear blue sky, leaves rustling softly in the summer breeze.	7
31	4	4	1	0	1	3	9	0	3	0	2	0	3	6.0	17	2	1	2	2	1	The gigantic pine tree, which towered with dignity for a century and more beneath the starlit sky, now bends its topmost branch to brush dew from its leafy crown	7
26	3	3	2	0	1	3	5	1	2	0	3	0	3	6.0	9	2	2	3	1	0	The magnificent tree soared upward, its trunk sturdy and straight, reaching a proud height of seven branches that stretched out in all directions. 	7
20	2	2	1	0	0	3	6	1	0	0	3	0	2	3.0	6	1	1	1	1	0	The seventy-foot tall oak tree towered over the countryside, casting dappled shadows on the fields below. 	7
15	1	3	1	1	0	2	3	1	1	0	1	0	1	5.0	4	0	0	0	0	0	 Here is a sentence with the specified height of seven in its syntactic tree.	7
25	4	3	1	0	1	3	6	1	1	0	2	0	3	5.0	8	1	1	1	1	0	The tall oak tree soared high into the clear blue sky, stretching its branches and leaves to a breathtaking height of seventy feet. 	7
23	4	2	0	0	1	2	7	1	1	0	4	0	1	4.0	12	0	0	1	0	0	The great oak tree, with its sprawling branches and deep-green leaves, towered 7 feet above the forest floor.	7
14	0	2	1	1	0	2	3	1	0	0	2	0	1	4.0	4	0	0	0	0	0	Okay, here's the generated sentence with a tree height of 7: 	7
19	3	2	1	0	0	2	5	1	0	0	3	0	1	3.0	12	0	0	1	1	0	"  ""The black cat climbed up the tree rapidly seven different times during last night's storm."""	7
21	2	3	2	0	0	3	5	1	1	0	2	0	2	4.0	9	1	1	2	0	0	The tall oak tree soared majestically toward the sky, its leafy branches reaching up to a height of seven. 	7
20	2	2	2	0	0	3	6	0	0	0	1	0	3	6.0	7	2	1	1	2	1	Going up the mountain, the hiker found tall oak trees with trunks thick enough to drive a car through	7
23	4	2	1	0	0	5	5	0	0	0	1	0	4	5.0	6	2	2	2	2	0	The squirrel scampered up the towering oak to reach the high branch where the juicy red acorns ripened in the warm sun.	7
25	1	3	2	1	0	4	5	1	1	0	4	1	2	3.0	15	1	0	1	2	1	"""After carefully examining each tree in the wooded area for seven hours straight,""   Can we add some adornments to this sentence?   * Does adding ""very"" to the adjective ""carefully"" work? * Are modifiers allowed to be added to the noun ""each""?"	7
24	5	3	2	0	0	3	5	1	1	0	2	0	2	3.0	12	1	1	2	0	0	The tallest oak tree stood majestically, its leafy branches reaching high up in the clear blue sky for a dizzying 7 levels.	7
21	3	2	1	0	1	2	6	1	1	0	2	0	2	4.0	11	1	1	1	0	0	Seven towering pines stood tall and proudly in the forest clearing, their intertwined branches stretching towards the morning sun.	7
28	2	2	1	0	1	4	6	0	2	0	3	0	6	7.0	9	4	3	2	3	1	Sitting beneath the tall elm tree, the children waved their heads and marvelled at the branches, watching how they stretched to reach the highest clouds. 	7
11	2	1	1	0	0	1	3	1	0	0	1	0	1	2.0	4	0	0	1	0	0	The big old oak tree towered high at seven stories.	7
13	1	1	2	0	0	2	3	0	0	0	2	0	2	3.0	5	1	1	1	0	0	The tall trees stood proudly, swaying gently in a summer breeze.	7
9	2	1	0	0	0	0	2	0	1	0	1	0	1	2.0	6	0	0	0	1	0	   Please provide feedback on our exciting promotional deal! We are offering 20% off all new purchases over one hundred dollars for first-time customers.	7
