n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
26	3	1	2	1	1	2	5	0	3	1	4	0	3	5.0	10	2	2	4	2	0	I eagerly suggest Sally, her skills are unparalleled, expertly she tailors every style to each guest, ensuring maximum satisfaction and enchanting results.	4
50	2	4	4	3	2	7	9	0	5	1	4	1	7	5.0	46	2	2	6	3	0	Please contact John immediately if any issues, she puts a lot of herself into the work, they did the whole first floor today and the walls were perfectly painted, the cabinets were installed by the time we got back from dinner and everything was put away.	4
8	1	2	0	0	0	2	2	0	0	0	0	1	0	2.0	4	0	0	0	0	0	While on a date in a fine restaurant	4
56	5	7	4	5	1	4	12	0	6	1	5	1	4	7.0	24	4	4	5	2	0	I highly recommend Susan for the promotion, she's had an impressive track record with the company, her dedication is exemplary, I'm convinced that her skills will be put to good use as a team lead, especially in her ability to communicate clearly and effectively with clients across diverse cultures. 	4
21	1	0	1	0	1	1	3	0	4	1	3	0	5	5.0	7	3	3	2	1	0	I completely concur regarding your glowing review, Karen, and the superb way she styled your hair to last. I have not doubt Debi is absolutely the right choice for any styling need.	4
27	2	0	3	0	1	2	5	0	2	1	4	1	5	5.0	7	3	3	2	5	0	The manager highly recommended Debi, as she provides exceptional service, skilfully executing every style and meticulously double-checking her work to ensure perfection.	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
44	4	0	4	2	5	2	6	0	6	2	5	1	7	5.0	35	2	2	6	6	0	  I recommend Jane, she is super knowledgeable, expertly answers questions and gives helpful tips and ideas, I completely agree that she knows her stuff and I've learned a lot, and Jane has a very warm and welcoming nature.	4
10	2	1	0	0	0	1	2	0	0	1	0	1	2	4.0	3	1	1	1	1	0	Jeff knows a great deal about investing in public markets	4
90	10	13	3	4	3	7	24	0	8	2	6	0	9	7.0	70	8	8	7	7	0	In the upcoming months, I highly suggest reaching out to Rachel as a first point of contact due to her vast experience and knowledge of software development; she does a great job leading projects within their scope and deadlines, and her thorough analysis of specifications has repeatedly yielded successful solutions that met client requirements; I am confident the team will produce high-quality work under Rachel's guidance; she's extremely communicative every step of the way keeping the stakeholders posted on timely progress	4
62	6	3	7	2	2	2	11	0	11	2	8	1	6	9.0	27	4	4	5	6	0	I completely recommend Dr. Lee as my dentist; her dedication and precision are unmatched, not only does she skillfully examine my teeth, but she also gently reminds me of my upcoming appointments as a follow-up, making sure that her work exceeds my expectations, providing me a relaxing, yet thorough dental health experience everytime. 	4
80	6	5	5	4	4	5	14	1	10	0	6	4	13	8.0	49	7	7	9	7	0	A sentence with four subordinate propositions is: I appreciate that she highlights and makes up my eyes because they are sensitive to the sun, applying a light brown to neutralize the red, and she also ensures that she applies enough amount to prevent fade, then checks that it is well blended; also she uses high-quality products that last long and do not cause any form of skin irritation or breakouts on my face	4
36	1	3	2	3	1	2	5	0	8	0	5	0	6	5.0	10	3	2	4	3	1	"Following her suggestions, I realized I have significantly increased my knowledge, I ""know"" for sure I've improved my understanding of this concept and can competently teach it to the others. Her approach made the information ""make sense"", I can apply it confidently with great results, my colleagues are ""astonished"" at my newfound expertise and want to know my secret. She is undeniably talented at making concepts ""stick"" and has made this subject ""much more engaging"", her teaching method is ""truly extraordinary""."	4
18	1	1	2	2	0	1	2	1	4	0	1	0	3	6.0	7	1	1	2	1	0	I'm sorry, there's nothing that will adequately describe the following prompt with only one sentence	4
47	1	4	4	5	1	3	9	0	7	1	6	0	6	5.0	37	0	0	5	3	0	"Sally will definitely ace the project, I strongly recommend her for the position, she always ""delivers"" her work on time, I have been greatly impressed by her work ethic, the team leader will be thrilled with her detailed and organized approach"	4
11	1	1	0	1	0	1	1	1	0	0	1	0	2	3.0	8	1	1	0	1	0	Please select one of the above sentences to be evaluated. You can select only one! 	4
35	4	1	3	0	2	3	5	0	4	1	3	1	7	6.0	14	5	5	2	4	0	Debi thoroughly styles my hair, ensuring a precise and timely finish, resulting in a beautifully cut and perfectly finished hairstyle that I love, while cross-checking her work to guarantee the optimal outcome	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
22	1	4	1	1	1	4	6	0	0	0	2	0	1	5.0	6	0	0	1	0	0	The company's performance was negatively impacted by the economy, as evident by the decrease in sales and the layoffs. Despite this, our top-performing team member John has been able to maintain consistently high levels of productivity and quality in his work. Additionally, the management's decision to reduce the workforce has been met with resistance from some employees who feel that it is not a fair solution to the current situation. Furthermore, many workers have expressed concerns about the possibility of reduced benefits and job security	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
33	3	1	4	2	2	1	6	0	3	0	2	2	5	5.0	12	4	4	3	2	0	She is extremely well-rounded as she is not only good at cutting hair but also provides exceptional communication and styling guidance to ensure her client leaves with an ideal style.	4
91	11	4	7	6	4	5	14	0	12	0	13	3	12	6.0	77	9	8	11	6	1	"The real estate attorney we selected had impressive references from past clients and was highly regarded locally, especially for his experience working with large developers, I feel he ""knowledgeably"" guided our transactions and the outcome was better than I had expected, and his ""pragmatic"" and ""strategic"" insight made all the difference in getting us where we are now, although the process was grueling his ""thorough"" work was impressive, I definitely recommend hiring him for complex real estate issues"	4
19	3	0	0	2	0	0	4	0	2	2	2	0	2	4.0	8	1	1	2	1	0	He is worried Berkshire Hathaway's growth rate doesn't justify his usual charitable gift-giving policies.	4
47	4	4	2	1	4	2	15	0	1	0	4	2	8	7.0	14	3	2	2	5	1	Based on a thorough analysis of recent trends and industry reports, I firmly predict that emerging technologies will shape the future of work and revolutionize business models across various sectors by  increasing automation, enhancing productivity and efficiency, and enabling more flexible work arrangements.	4
52	3	1	6	2	3	2	10	0	10	1	5	0	9	8.0	47	6	6	8	5	0	Abigail does an incredible job cutting my hair; her exceptional skill ensures my locks are always looking fabulous, and the way she thoroughly checks her work guarantees perfection, which is precisely why I adore returning to her time and time again, and I highly recommend her expertise.	4
25	3	0	3	1	1	1	4	0	4	1	4	0	3	4.0	12	1	1	4	3	0	Debbie consistently delivers high quality outcomes; she methodically reviews every detail; I trust her completely; her expertise is impressive and reassuring.	4
37	2	3	2	0	1	4	7	0	3	1	4	1	6	6.0	31	3	3	4	2	0	Rayli's prompt response remedied the problem; she not only apologized, yet she offered to provide credit towards another product of equal cost, if I choose so within a week—no receipt required	4
44	3	4	2	1	1	7	8	1	2	0	2	1	10	11.0	12	7	4	4	3	3	To further clarify the request you need to respond to, the task will consist of generating a response based on the given prompt where there are several examples of sentences each containing 4 relative clauses and each starting from a different letter. Your responses should follow that pattern, with each response composed of a sentence starting a different letter. To help provide context, below is the last response generated for this task, followed by  the 4-response task you'll need to complete:    Output: But she did a fabulous job letting me know what She was doing at all times and styled my hair in a way I could do It At home	4
67	11	5	5	2	1	5	15	0	9	1	7	1	4	7.0	54	2	2	5	4	0	"Debi truly is an exceptional stylist, from her dedication to her craft she ensures ""excellent"" attention to even the tiniest details, her unique technique creates an incredible experience for her customers, furthermore she has an unwavering commitment to her client's desires and her own professional standards, her remarkable reputation is clearly the consequence of consistently rendering such flawless results."	4
7	0	0	0	0	0	0	2	1	0	0	3	0	1	2.0	2	0	0	0	1	0	   1. Exceeds expectations (Expectations) 2. Her expertise is self-evident when ... (Self-	4
51	6	6	3	0	2	5	14	0	1	0	3	1	8	8.0	14	4	4	1	5	0	The manager skillfully directed the project team to achieve their challenging objectives within the given deadline, meticulously reviewing and finalizing major deliverables with the highest standards of quality, while effectively collaborating with stakeholders to ensure broad alignment with organizational goals and ensuring minimal disruptions to the business operations.	4
48	7	3	4	0	2	4	12	0	5	1	3	0	6	6.0	17	3	3	2	4	0	Debi, the highly recommended hair cut expert, does meticulous and through work that I adore and highly recommend her exceptional hair styling services, exceeding all expectations with her extremely detailed cross-checking work to ensure a completely perfect finish for my amazing new haircut every time	4
49	1	4	4	2	3	2	7	0	7	1	3	3	10	9.0	11	6	6	4	3	0	I greatly prefer working with Daniel, because not only does he provide detailed project documentation, but he also consistently revises and improves his deliverables based on my feedback, and makes a point to ensure that all of his suggestions are aligned with my expectations before proceeding	4
17	0	0	0	3	0	3	3	0	3	0	1	1	3	5.0	6	3	3	4	1	0	"The manager made the decision because she was convinced it was what ""the client would want"	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	4
38	1	4	1	0	1	4	8	0	4	2	5	2	5	4.0	20	3	3	4	5	0	The manager hired Debi, as she possessed all the skills to meet client requirements, and after the session, Debi made adjustments as per my preferences, while I highly recommend her for future reference.	4
48	2	2	6	2	3	1	4	0	10	1	6	0	11	5.0	27	4	4	6	4	0	Hire Jasmine for your next styling, she comes highly recommended by me, and I guarantee she will do an absolutely amazing job, I simply adore how she trims and curls, exceptionally detail-oriented and provides tutorials so I could do it myself.	4
36	3	2	3	2	1	3	5	0	5	1	8	0	3	4.0	29	2	2	5	3	0	"(I highly recommend Sam for the job, his work is phenomenal, she's extremely professional, he always uses the best tools for the job, and he ""exceeds expectations"")"	4
45	7	0	3	6	2	6	9	0	3	0	6	0	3	3.0	40	4	4	7	2	0	The restaurant has received amazing reviews, the service is exquisite, I highly recommend trying it, the menu options are extensive and the chef is extremely talented, it's an overall fantastic dining experience, and the prices are very reasonable.	4
75	9	7	1	4	3	8	21	2	3	0	3	3	8	8.0	24	6	5	5	4	1	His plan to take the job with no experience or training is unconvincing because a careful review of the company's financial records will doubtless discover several red flags, including three failed audits and the layoff of two department heads in the past year, despite the company reporting a record profit, unless he is prepared to sacrifice his longterm goals for short term gains and risks being sued for breach of trust   Did I do it correctly, or is there some changes that should be implemented? Let me know	6
72	6	1	7	8	2	8	11	0	3	0	6	7	11	9.0	24	9	9	7	2	0	The lead software developer said the project's finalization, which depends on receiving the necessary resources and resolving the issues raised by some clients, can be expected to be completed as quickly as possible, if all the necessary personnel and technical expertise will be fully involved, as long as their suggestions are considered fairly, so that it can be launched before the market becomes too saturated. 	6
64	1	5	1	6	3	4	8	0	6	3	2	5	16	11.0	14	13	13	7	4	0	The cat curled up on Sarah's lap began purring contentedly until she got bored and started nudging Sarah's hand with her head to signal that she wanted attention and be stroked, which made Sarah smile before realizing the cat expected to be let out and was hoping that she would open the door to the balcony so she could explore. 	6
35	2	1	4	3	0	3	6	0	6	0	2	2	5	7.0	14	5	5	5	2	0	The mayor vowed it would happen this term if it kills her, even though the board has repeatedly refused to fund her pet program, which is already halfway through its first experimental cycle	6
30	1	2	2	2	0	3	7	0	2	1	1	3	6	6.0	11	3	3	3	2	0	Jim claims that in the past the sales department had been too focused on selling individual features of their products rather than emphasizing the integrated user experience they offered. 	6
25	0	3	1	2	1	2	5	1	2	1	2	2	3	4.0	10	0	0	3	1	0	"Ava says it's ""as if he's like one of those hyperverbs in that language learning book, jumping around and doing tricks"	6
2	1	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	Good. Now, describe the sentence you just generated using 6 simple phrases (noun, noun, adjective, gerund, object of the preposition)  Do this for the sentence you generated in response to the previous task (just one sentence)	6
41	4	6	0	1	0	4	10	0	3	2	3	1	5	9.0	10	4	4	3	2	0	Robb says it is like an interactive drama with puzzles to unravel while the leading lady tries every trick possible in order to divert her hero-ex-husband from the true purpose of his latest trip to Asia. 	6
53	9	4	0	2	3	5	14	0	3	0	6	0	5	6.0	16	5	4	2	2	1	Facing certain defeat and humiliation in his own backyard, the beleagured governor may rely on underhanded methods, trickery and deceit to outmaneuvers his formidable challenger, according to sources who are familiar with the situation, including a top aide, an influential donor and the candidate's former wife.	6
70	8	5	0	5	3	10	20	0	3	0	3	3	7	9.0	44	5	5	5	5	0	The CEO assured the board of directors that they could count on the latest experimental findings to keep the product's performance on course and prevent the rival company's hostile takeover attempts, no matter what legal strategies or costly delays their opponents may resort to, since the top engineers have been making the necessary adjustments in secret and are ready for whatever challenges come their way. 	6
46	5	3	2	3	2	4	10	0	3	0	4	2	6	6.0	24	4	4	4	3	0	The school principal argued relentlessly that we had not received adequate funding, despite our efforts to trim costs in every department, but the board was resolute that our financial performance be improved through any means necessary, even closing or eliminating entire departments.	6
59	6	4	1	5	2	3	12	0	5	0	6	6	8	9.0	11	7	7	5	5	0	The teacher maintained that students should concentrate on their studies and avoid procrastination, unless they are sure they will succeed, and always keep a clean desk free from distractions, because it is essential to meet strict deadlines, in addition to doing extra credit homework in time, so that they may pass the class. 	6
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	6
40	2	3	1	0	3	6	10	1	2	0	3	1	7	9.0	8	4	3	2	4	1	The chairman, after calling three times, finally spoke with the representative of foreign government, who claimed ignorance of the affair but promised to address the matter and have his government return all the missing supplies and equipment	6
182	9	11	10	15	7	15	36	1	23	1	7	9	27	10.0	178	21	21	17	15	0	Bill will attend the seminar if he can get someone to watch his cat even if the seminar takes an entire week, otherwise he must decline the invitation no matter how good the offer is, as he has to work night shift the following week and the noise from the cat crying would disturb his colleagues and jeopardize his job, besides, his neighbor has refused to take care of the cat on multiple occasions and his sister living in an independent village does not own a car to drive down to his place if he is not able to get someone to care for the cat and he must be there to take care of the cat if needed because his boss cannot be seen coming in and having a noisy animal with him while he discusses work-related issues which can be very important to his job and career advancement, which reminds him that it is almost 9 a.m. now and if his sister wants to get there on time, she had better	6
8	0	0	1	0	0	1	2	0	0	0	1	0	1	3.0	5	0	0	0	1	0	Please provide the instruction/task here.	6
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	6
8	0	0	0	1	0	2	2	0	0	0	2	0	1	2.0	3	0	0	1	1	0	(Do these sentences meet the requirements? If you need further assistance, let me know!) 	6
53	7	3	2	8	1	5	9	0	3	1	4	2	5	7.0	16	5	5	5	2	0	Susan declares that the company, which should have been dissolved a long time ago, still holds significant assets that should be sold at an appropriate public auction, despite management's assertions that the entity cannot sell its subsidiaries and is unlikely to be profitable in the near future.	6
144	11	8	8	9	9	9	24	0	20	2	8	6	24	10.0	98	16	15	14	12	1	After thoroughly researching, analyzing and investigating possible candidates, she decided to hire John who not only had a strong background in project management but also exhibited excellent team leadership and problem-solving skills, and he also happened to be local so there would be no difficulty with the commute, which is important as we are on a very tight deadline and we really need someone who understand Spanish fluently so they can easily communicate with our Spanish-speaking clients to ensure their needs are met, but we do not want anyone who might undermine our established procedures and protocols, as we require someone who is a quick learner and possesses the ability to think outside the box and find creative solutions to challenging obstacles because we anticipate a lot of unexpected problems in the coming weeks	6
30	1	3	1	2	2	6	8	0	1	0	0	0	4	7.0	17	2	2	1	3	0	Briefly describe the activities that are to be done tomorrow and the next week in a project and include all participants to take note of the timelines for each milestone	6
34	3	3	1	1	1	1	9	1	1	3	1	0	6	6.0	11	5	5	2	3	0	Senate staffers are scheduled to interrogate six crucial energy sources and grid overseers on Thursday to learn the exact methods they deployed when colluding to inflate power prices in California during recent years.	6
136	23	6	10	9	4	12	24	0	7	0	7	10	19	11.0	103	17	14	12	10	3	After the CEO had decided which projects were too risky for outside investors to fund, she systematically allocated these high-potential projects to her most reliable and performance-proven internal teams that had previously delivered several profitable ventures despite difficult circumstances, thereby creating value that could be safely shared with investors without disclosing any sensitive information, provided that the new financial structures would not inadvertently reveal any confidential details about how these projects generated such astronomical revenues and margins, all the while knowing that the best investors would be able to discern these crucial details and demand a sizeable portion of equity to compensate them for such unparalleled profits, even though they could easily back out if negotiations failed to satisfy their expectations or if other lucrative offers arose	6
49	3	3	2	2	1	6	11	1	1	1	7	3	8	7.0	14	5	4	3	3	1	"Based on the provided example sentences, here is a sentence with 6 subordinate propositions following the main clause:  Jessica says it's ""like navigating a maze with ever-changing walls, but the boy insists on finding the treasure while avoiding dead ends.""  "	6
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	None.	6
94	8	6	5	2	2	6	14	0	12	2	10	4	16	7.0	87	12	12	7	8	0	Jennifer expressed her discontent about John's inconsiderate behavior, pointing out that his insensible decisions had led to the company's bankruptcy and causing the entire team to suffer the severe consequences, although she believed that he was aware of her disapproval, yet, he kept stubbornly trying to justify his selfish actions, whereas she persistently emphasized her concerns to no avail, despite her repeated attempts to convince him to assume a reasonable perspective, and finally, feeling utterly disappointed, she decided to file a lawsuit. 	6
100	3	3	8	6	8	7	14	0	8	1	14	3	17	9.0	26	9	9	9	6	0	"Lisa says the party will go on ""no matter how much snow falls"" and that ""whomever comes can make it,"" but she warns ""whoewer does should be ready to play games and dance all night long,"" and also to wear their snow pants in order that ""no one will sit all night,"" and to bring their boots ""just in case we decide to go outside"" and to eat all together and not to leave without having a snack first, and to bring their own beverage too"	6
20	1	2	1	0	0	2	7	0	1	0	1	1	4	4.0	9	2	2	2	2	0	The company claims its technology enhances the flavor profiles of standard candied pecans while reducing costs by almost half. The product development process for these unique seasonings and spices entails taste-testing numerous batches of raw nuts and spices, refining and perfecting each recipe until it achieves exceptional sensory and consumer appeal. This process may span more than six months as our company carefully selects the ideal combination of flavor notes and spice blends for each crop, including the specific terroir variables such as soil chemistry, elevation, and weather. These proprietary recipes will be available exclusively to certified growers, who receive them with each shipment, to protect their interests and the intellectual property. Furthermore, we are offering the first seasonal flavor of cinnamon, which will debut next winter. Finally, while our spices cannot be compared to freshly ground cinnamon or nutmeg since they	6
70	3	6	2	6	2	8	17	0	6	2	3	2	10	12.0	15	9	9	8	5	0	The company's efforts are being led by Mary, who insists that all employees use her preferred email contact despite knowing the existence of alternative contact options and her boss, Sam having forbidden their use on the grounds it was like an experimental novel where the protaganist is always trying to pull in realities but the hero is determined to keep on course, whatever tricks she has 	6
51	5	3	1	1	3	7	11	0	3	0	7	2	8	8.0	11	4	4	3	7	0	The teacher explained the topic thoroughly, clarifying the key points, illustrating them with examples, and providing clear definitions, all while maintaining a patient and professional demeanor, and offering individual assistance to students who were struggling, until everyone had a solid understanding of the material. 	6
27	1	0	2	1	0	6	7	0	2	0	0	2	5	6.0	7	4	3	2	5	1	After discovering a secret escape route the adventurers muster all their courage using whatever trick they must to successfully reach the treasure while cleverly dodging the monster	6
97	7	9	6	3	3	6	17	0	3	12	5	5	15	9.0	43	12	12	8	10	0	State Assembly leaders promised Thursday they will conduct an intense investigation to learn whether or not they took active bids and offered rebates to lure carmakers away form Michigan, so long as lawmakers are guaranteed anonymity during hearings and interviews; a similar action was taken in New York just before Pennsylvania landed a Toyota/Honda consoritium, while in a separate incident in the past week, Toyota threatened to halt all future development here in California until Governor Little agreed to take off his hat out of deference when speaking to executives.	6
39	2	2	1	3	3	5	7	1	7	0	1	1	5	6.0	23	3	3	5	4	0	Because she wanted a commitment that the hero could keep over time and despite her efforts to make the story her own, and he believed the two months were crucial and he could never give her that commitment	6
43	5	4	1	2	1	3	12	0	3	1	2	3	6	9.0	12	5	5	4	2	0	Rebb says her summer camp experience was like navigating an experimental novel in which the heroine keeps on getting pulled into foreign events, though the hero persistently keeps her on track with crazy manipulative strategies, including secret codes and winking gestures	6
104	15	8	5	8	2	12	23	0	7	1	6	6	10	8.0	62	8	8	9	7	0	Jennette is skeptical whether the doctor will approve their experimental treatment for the infection, despite the clinical trial results showing significant improvements for patients in her condition, because the specialist has been hesitant to support alternative methods before proven successful, and until another patient experiencing the same rare condition as hers has successfully received the same treatment; however, she hopes her medical records from the initial diagnosis to the present day and the test results from the last blood transfusions she had might convince the doctor otherwise, especially if her white blood cell count has gone back up	6
36	3	2	2	2	1	4	6	0	2	1	1	1	8	8.0	12	6	6	5	0	0	Heyward knows it feels like an experimentale novel where the feminine hero is constantly attempting to draw-in extrinsic realites but that the hero is resolved to maintain course whatever tricks he has to use	6
59	4	5	5	4	4	3	17	0	0	0	3	3	8	12.0	24	5	5	4	2	0	The mayor said the city's budget crisis was not just about finding more revenue but also needed to involve fundamental shifts in how services are delivered, with more emphasis placed  on neighborhood, grassroots efforts and collaboration between government and community groups so that the voices of local residents can be more easily amplified and heeded. 	6
45	5	6	3	0	0	7	10	0	3	0	2	3	6	6.0	14	4	3	2	3	1	As she fumbles for a cigarette within her purse, the drunken waitress mumbles incomprehensibly while simultaneously dodging the spastic attempts at a flirtatious conversation by the male patron, despite having the cashier attentively watch her slurred actions for any signs of coherent communication	6
2	0	0	0	0	0	0	0	0	0	1	0	0	1	1.0	1	0	0	1	0	0	Dorinda suspects John may try  to deceive her since he refused to look at their joint checking account statement but  persistently  asked to borrow 50 cents  to make a  phone call and then did  not repay Dorinda when he could have used change but instead paid an utility bill with the borrowed funds  without asking and did not explain	6
42	3	2	1	0	1	5	9	0	5	0	5	1	8	7.0	20	5	5	3	5	0	The superhero uses her powers to manipulate the fabric of reality, creating an ever-shifting landscape that confuses and disorients her enemy, a powerful alien warlord, while she battles to protect the city from his ruthless invasion.	6
59	2	7	4	1	0	7	19	0	0	1	2	4	9	7.0	24	8	6	3	6	2	After taking part in a training session on the use of technology to reduce energy consumption in buildings like the new library wing, Jocelyn concluded that    faculty meetings would go far more efficiently if instead of using a whiteboard for attendee notes, each participant received an iPad to fill in the electronic form designed to keep minutes	6
57	6	4	0	2	2	4	13	0	2	1	7	3	7	8.0	14	7	7	3	4	0	Mary told her team member to check if  their reports are accurate and up-to-date, to confirm that the raw materials are of good quality, to ensure adequate staffing levels, to monitor the project's timeline, and to test for any software bugs, while keeping all sensitive information confidential	6
36	6	2	2	3	0	5	6	0	4	0	1	1	5	7.0	12	5	3	5	1	2	Because the male protagonist has become an experimental novel hero who is  always determined, he will take whatever risky trick to make sure the protagonist never succeeds in what she pulls into the real world	6
59	4	8	6	0	0	6	13	1	6	0	5	0	8	9.0	23	7	7	4	1	0	The cat purred softly, sitting serenely on the window sill with its tail entwined around one of the curtains, its bright yellow eyes staring unwaveringly outside, its ears rotating slowly in its attempt to locate the sound of the mouse, its paws gently flexing, ready at the first moment to pounce upon its prey	6
38	1	4	5	3	0	2	6	0	4	1	1	4	7	8.0	14	6	6	5	2	0	Ama says that after they finally get to where they are going, they must spend time putting things back so they can return home in just the reverse order of getting ready for travel to that place	6
29	3	2	0	0	0	4	5	0	2	1	3	1	6	8.0	7	5	5	4	2	0	Lily says she finds the film's narrative structure “like an unbalanced meal which keeps repeating the same elements as the protagonists struggle to move on.”  	6
43	0	7	0	1	3	2	15	0	1	1	2	3	7	8.0	19	4	4	3	2	0	California is considering issuing subpoenas to power companies as part of their investigation into price manipulation and grid management, with the hopes of learning whether energy providers colluded to raise prices and if officials knew about and approved of these actions.	6
4	1	0	0	0	0	0	3	0	0	0	0	0	0	2.0	3	0	0	0	0	0	 dependent adjective clause           function	6
10	0	0	0	0	0	1	2	1	1	0	3	0	1	3.0	5	0	0	0	1	0	Please choose your response:   B) No problem. Just tell them you cannot provide any new information and stick to the prepared answer	6
16	1	0	1	1	0	1	2	0	2	2	1	1	3	5.0	5	3	3	1	2	0	"Dr. Johnson indicates it is essential to understand the research thoroughly before presenting their findings. This can demonstrate mastery of the subject by identifying connections between different experiments and explaining them using the same theoretical framework. She asserts that doing so would require developing hypotheses, selecting appropriate variables, and analyzing the results. However, she notes that it's crucial to consider the ethical implications of the research to avoid unintended harm to the human subjects. Although some participants might not appreciate being manipulated into having an ""aha ""moment, it is nevertheless a necessary component of the experiment. The methodological approach is the only one that can lead to discoveries with a profound impact"	6
