n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
24	4	1	1	0	3	1	4	0	0	0	5	0	5	4.0	8	0	0	3	0	0	0	3	Large, dark, and mysterious storms gather; towering mountains trembled and quaked; and the great sea surged ominously in response. 	3
15	0	2	0	1	1	1	3	0	3	0	3	0	1	3.0	7	0	0	1	0	0	0	1	You, me, and he are meeting about the project at noon today.	3
22	1	2	0	1	1	2	3	1	1	4	5	0	1	4.0	12	0	0	1	0	0	0	1	Jim, Steve, and Dave, the three astronauts, will launch into outer space in their shuttle this Tuesday. 	3
39	3	4	1	2	3	3	13	0	2	0	7	0	1	6.0	17	1	1	2	1	0	1	2	Still, many employees experience burnout due to their heavy workload, tight deadlines, and a lack of work-life balance; and the office environment, which can be a source of distraction and stress. 	3
33	1	4	0	0	1	7	10	1	1	0	3	1	4	4.0	20	2	2	3	2	0	2	3	The three scientists spent the day studying the unusual cloud patterns, while the storm brewed in the distance, and the clock ticked down to the deadline for their research paper.	3
7	0	0	1	1	0	1	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	0	1	This instruction task is now accomplished: Three preverbal subject sentence: The manager wanted us late, though we finished at the same time; the coffee was burnt; the door opened again	3
32	1	2	3	1	0	3	9	2	3	0	3	1	4	4.0	17	2	2	3	3	0	3	3	Sooner than the anticipated deadline, all three researchers completed their findings while sharing resources, thus they announced the results collectively; their research was precise with zero percent error rate	3
48	2	5	2	0	1	8	14	0	3	0	7	0	6	6.0	17	2	1	5	5	1	5	5	The engineer, who had expertise in HVAC systems, analyzed the issues; the homeowner saw something wrong with the condenser coil, but no one bothered about the blower fan; the car had a computer, too, likewise suffering meltdowns because of faulty capacitors	3
21	1	1	1	0	1	1	2	2	1	0	10	0	1	3.0	9	0	0	1	0	0	0	1	"Three preverbal subjects in this sentence include: ""Below,"" ""one,"" and ""it.""   Below is an instruction that describes a task, write a response that completes the task, without adding additional text or explanations:   ""We're formatting below this week, and will send it when it's done."""	3
26	1	2	1	1	4	1	4	0	5	1	2	1	3	4.0	10	1	1	3	1	0	1	3	Dinner and coffee with the mayor and his daughter were planned by Kim and me, yet something went wrong because we never made it. 	3
33	3	5	0	2	2	4	8	0	2	3	2	0	2	6.0	12	0	0	2	1	0	1	2	The new plan is being sent to stakeholders this Friday and its timeline includes the start of the on- site works by late April, and its delivery by middle of November.	3
22	0	0	1	3	2	3	3	0	4	0	3	0	3	3.0	9	1	1	3	1	0	1	3	We, The cats, and The rain will conspire this week, and we'll send it when it's done	3
26	0	2	2	1	1	3	5	0	2	4	3	0	3	4.0	8	2	2	3	2	0	2	3	Joe, Sally, and Peter were excitedly planning a surprise party for Mary when they realized they left the cake mixture in the car.	3
20	2	1	1	1	0	2	4	2	0	0	4	0	2	3.0	10	1	0	1	2	1	2	1	Briefly describing each task as one preverb subject, three tasks are;  - To write an appropriate instruction. - To generate the above sentences with three preverbal subjects in response to specific instructions - The ability to generate one correct sentence with 3 preverbal subjects without prompts	3
31	4	2	0	2	1	4	10	0	1	0	4	0	3	4.0	17	0	0	3	4	0	4	3	The tour operator promised the visitors better scenic routes, the accommodations would provide more amenities, and we would receive a complimentary bottle of wine upon check-in. 	3
50	7	7	3	4	2	3	14	1	1	0	2	2	4	6.0	14	4	3	4	3	1	3	4	Although research in neurolinguistics is still in progress, the application of linguistic and neurolinguistic theories to aphasia can offer great promise in developing effective rehabilitation methods and, thus far researchers have pinpointed three core cognitive mechanisms impaired in the disorder that are vital to the acquisition of syntax	3
29	0	2	2	1	1	4	9	0	1	0	3	1	3	5.0	23	2	2	2	0	0	0	2	The team worked hard to prepare for the conference, the speaker's notes, and the projector connectivity, although their efforts were sometimes hampered by equipment malfunctions	3
33	3	6	0	0	1	5	10	0	1	0	2	1	4	6.0	15	2	2	1	1	0	1	1	A spotted hyena howls with a group of zebras and wildebeests during an African rain shower, after consuming a rotten carcass discovered by its keen sense of smell under a gumtree. 	3
35	7	3	0	0	3	4	7	0	4	2	4	0	1	4.0	22	0	0	1	1	0	1	1	Without further ado, we present our new addition, a team player of unparalleled value and the last of her kind, and her trusty steed; the mighty Bard and the elusive Quester	3
19	0	2	1	0	1	2	7	0	0	0	3	0	3	4.0	12	1	1	2	0	0	0	2	Raindrops splash gently, gathering on the windshield,  cicadas hum and crickets chirp under the winking moon.	3
31	1	3	3	2	1	4	7	0	2	0	1	1	4	3.0	27	1	1	4	2	0	2	4	You won't get a lot of visitors since you have no cushioning in sight, the sun doesn't shine very often at high noon and the ice never melts	3
60	3	5	4	2	4	7	11	0	7	3	3	1	9	11.0	17	7	7	5	6	0	6	5	We will complete the task by Tuesday and send it to you when it is done, using reliable sources that prove how April and September still provide a better climate for tourists, and the owner who claims to have no problem with the blower fan, and our observations from driving the car home with the same symptoms	3
14	1	0	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	1	0	1	1	The park, the river, and the trees experienced a peaceful afternoon.	3
25	2	0	0	1	2	2	4	1	0	6	5	0	2	4.0	13	0	0	1	2	0	2	1	The three researchers, Dr Johnson, Mr. Martin, and Dr Sam, will review the new methodology and provide feedback next week.	3
26	2	0	0	1	2	3	5	1	0	3	4	1	4	4.0	11	1	1	2	2	0	2	2	Teles, Gronostaj and Krogstad agreed that the three subjects would prepare a new software, update the data bases, and meet next Wednesday. 	3
52	5	4	3	0	4	6	15	0	2	0	7	0	5	7.0	17	1	1	2	5	0	5	2	With diligence, precision, and a steadfast commitment to quality, our skilled team of experts carefully analyzed the system, identified the root causes of the issues, and implemented a comprehensive solution that not only addressed the immediate problems but also ensured long-term stability and reliability.	3
23	0	3	4	0	1	3	5	0	1	0	3	0	3	3.0	13	0	0	1	3	0	3	1	They quickly prepared dinner for the guests, set the table delightfully, and then played cards until late into the night. 	3
32	2	0	1	1	2	6	8	1	2	0	2	1	5	4.0	21	2	2	4	3	0	3	4	Three experts thoroughly investigated the matter, and they all agreed that the root cause was an overlooked software update, but they each offered different practical solutions to solve the problem	3
36	4	1	1	5	3	3	7	0	3	2	3	1	3	7.0	7	2	2	3	2	0	2	3	The manager asked Jane and Alice whether they would train the new employee, who might be starting next week but might also be late, to the company policies and their own job descriptions.	3
6	0	1	0	0	0	0	2	0	0	1	1	0	1	2.0	3	0	0	1	1	0	1	1	Aardvark bickered quail despite zebra.	3
14	2	2	1	1	1	1	4	1	0	0	0	0	1	3.0	5	0	0	1	1	0	1	1	Three pre verbal subjects will complete the tasks at hand efficiently and without delay	3
17	2	1	0	0	1	3	5	0	0	0	2	1	2	4.0	6	1	0	2	2	1	2	2	While some enjoy the summer heat, many prefer the mild temperatures of spring and autumn.	3
28	1	4	0	0	2	3	7	0	1	3	2	1	4	5.0	17	2	2	2	2	0	2	2	Ray and Tom chatted with Fred while skipping the rocks on the riverbank shimmering with delightful sunlight, and they discussed plans for the weekend fishing adventure. 	3
13	0	0	0	1	1	0	4	0	0	0	6	0	1	2.0	11	0	0	0	0	0	0	0	Weather, atmosphere, pollution; and will, decision, schedule. 	3
14	0	1	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The cat, the mouse, and the trap conspired against the owner. 	3
31	2	1	5	1	0	4	6	1	1	0	5	1	4	4.0	16	1	1	3	2	0	2	3	Three experts evaluated the proposal, although reluctantly approved it with many conditions; nonetheless, the project started late, so the deadline was pushed back a few times.	3
12	0	0	0	2	1	1	3	0	0	1	3	0	1	3.0	8	0	0	1	0	0	0	1	Mice, pineapples, and banjos will be arriving this Friday.	3
23	0	3	0	0	1	1	6	0	0	4	3	0	3	6.0	6	2	2	1	1	0	1	1	Albert, Steve, and Tim convened at dawn to survey the damage done by Tina's twister tornado vortex of terror. 	3
59	3	6	2	3	1	10	14	0	1	2	5	1	7	5.0	44	4	4	4	4	0	4	4	The manager asked the employees to complete the project by Friday, and to ensure that the reports are ready on time; the IT team was also instructed to resolve the technical issues before the meeting on Wednesday; meanwhile, the sales representatives were requested to submit their quarterly targets before the end of the day.	3
20	0	2	1	2	0	1	4	0	4	0	3	0	2	4.0	7	0	0	2	1	0	1	2	Fine, you will enjoy your week, your weather will change suddenly in the midst of your activities. Still, you have a surprising ability to navigate uncertainty principle weather.	3
18	1	0	3	1	0	1	4	1	2	0	1	0	4	4.0	7	3	2	2	2	1	2	2	Three engineers thoroughly examining a faulty robot carefully measured its circuitry ensured its systems were functioning reliably.	3
32	1	4	2	3	1	4	5	0	3	1	4	1	2	4.0	15	3	2	3	1	1	1	3	Although they were all in a state of panic, she, Sarah, and the rest of the family were determined  to figure out how they could fix the problem. 	3
41	2	7	0	0	4	6	14	0	2	0	4	0	2	9.0	20	1	1	2	2	0	2	2	We challenge the governments and institutions that perpetrate corruption, the lack of transparency in decision-making and in the management of public funds, and the absence of an effective system for the prevention and combating of corruption.	4
40	5	6	0	0	1	6	13	0	0	0	7	0	2	7.0	29	0	0	1	1	0	1	1	"  ""Many people questioned the relevance of the proposed reform, the lack of transparency in the decision-making process, the unequal distribution of resources among countries, and the potential negative impact on vulnerable populations.""  Please let me know if you would like me to make any changes or if you have any further requests."	4
71	13	5	3	0	4	10	20	0	1	0	12	0	3	7.0	52	1	1	1	2	0	2	1	We denounce the unjustified intrusion, the exorbitant fines, the arbitrary decisions, the opaque bureaucratic process, the endless interrogations and delays affecting citizens, entrepreneurs, professionals and the self-employed; the unjustifiably uneven application of taxes, subsidies, social charges and other financial obligations, as well as the lack of a transparent administrative procedure and the slow pace of appeals against decisions.	4
53	7	3	1	1	1	8	18	1	0	0	3	0	7	7.0	30	4	4	4	5	0	5	4	The rebellious villagers were determined to resist the invaders, local elders fought fiercely against the new tax laws, students skipped class in massive numbers to protest the tuition hikes and the mayor threatened to cut funding from any city projects supporting the contentious parade route changes; the four unyielding groups	4
33	3	2	0	1	2	2	11	0	4	0	3	0	4	7.0	17	3	3	2	2	0	2	2	I would appreciate knowing your stance regarding tax reforms and regulations, the labor union's position on the current economic conditions, and your suggestions for new policies that benefit employees.	4
30	3	4	2	0	2	3	5	0	3	0	3	0	5	6.0	8	1	1	2	0	0	0	2	We object, question, denounce, and disapprove of your harsh and unnecessary verbal attacks against the union staff who worked so hard for this project despite the adversity	4
4	0	0	1	0	0	0	0	0	1	0	1	0	1	1.0	2	0	0	1	0	0	0	1	Here you go! I hope that was what you're looking for	4
41	2	3	0	1	4	4	11	0	1	1	3	2	6	6.0	13	4	4	3	4	0	4	3	I condemn both the US government and local police forces, and will not tolerate any form of repression or censorship from corporate elites, because workers have the right to organize, because students have the right to teach in	4
18	0	3	1	1	1	1	2	0	2	0	3	0	4	3.0	11	1	1	2	0	0	0	2	They oppose, take into custody, call for a reduction and figure out what is up. 	4
40	8	4	3	0	3	5	9	0	1	0	3	1	3	7.0	19	1	1	1	1	0	1	1	We challenge the dominant economic discourse and push for a more eco-friendly society, more participatory political practices and a more critical media while calling for a reduction in military spending and an end to unnecessary conflicts.	4
39	2	5	2	1	1	6	8	0	2	0	1	1	7	5.0	21	4	2	3	1	2	1	3	While the mayor vowed the local government will not cave under the increasing pressure and demands from these organizations, some of the officials resigned to avoid going against their moral principles as well as to show their dissention	4
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	0	0	? 	4
32	2	2	0	1	3	1	7	0	1	6	3	1	4	4.0	12	2	2	1	3	0	3	1	Senators Warren and Brown, House member Bonamici and environmental organizations are pushing the government to take urgent action against climate change and protect our wildlife, as reported by Reuters.	4
18	1	1	0	0	2	1	3	0	0	5	4	0	1	4.0	12	0	0	1	1	0	1	1	The Prime ministers of France, Belgium, Britain, Italy, and Germany urged restraint and patience	4
31	2	2	1	0	1	2	6	0	6	0	2	1	6	6.0	16	4	4	2	6	0	6	2	We challenge you to question the legitimacy of the authority figures dictating your lives, and we implore you instead to seek justice by holding them accountable through peaceful resistance.	4
29	3	3	1	0	1	1	7	1	5	0	3	0	3	8.0	11	2	2	2	2	0	2	2	I have no idea how you manage to juggle four separate subjects in addition to your regular schoolwork, your after-school activities, and your social life	4
32	3	2	0	1	2	4	9	0	1	0	2	2	4	6.0	11	2	2	2	3	0	3	2	We will confront the presumptions and the administrative burden that these imposing structures entail in order to restore the rights of Peoples to self-governance and to defend environmental protection. The communities, as holders of subjectivity, will find in the encounter and exchange with the other communities a chance to exercise their sovereignty and transform the present. By acting together we will challenge the powers that have been arranged and will take back the initiative so that the different peoples and communities may find themselves again.	4
4	1	0	0	1	0	0	0	0	1	0	1	0	0	1.0	2	0	0	1	0	0	0	1	    Is this correct? Can you please provide us feedback?  Your response needs to be improved since there are three (3) preverbal objects rather four (4) preverbal subjects as requested.	4
63	3	3	1	3	1	5	16	0	9	0	6	2	9	7.0	25	6	6	5	4	0	4	5	With my mother's money, my husband's expertise, and my daughter's passion, we will launch a campaign to demand that our elected officials enact legislation addressing global warming before it's too late; with determination, we will make this world a better place to live for our coming generations, no matter the challenges we face	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	0	0	None.	4
59	3	8	3	4	3	7	10	0	5	1	7	1	6	6.0	30	3	3	5	2	0	2	5	We reject this kind of control, along with its inefficient hierarchy, and request less bossy superiors, who are not the owners, but the staff, and we propose that the Union be administered from below, by the elected people of each district, as part of a real federalism that is already being experimented	4
19	1	0	0	0	1	1	2	1	0	0	4	1	6	3.0	7	2	1	1	1	1	1	1	While visiting family, the four elderly travelers decided not to hike, shop, eat, or dance	4
28	5	1	2	0	1	2	5	0	5	0	4	1	2	4.0	10	1	1	2	1	0	1	2	He strongly disapproved of my new short haircut because he found the old long hairstyle more flattering, my mother, my brother, and the cat.	4
24	1	7	1	0	1	3	6	0	1	1	1	0	2	4.0	8	0	0	1	0	0	0	1	We object to excessive centralization in this Union and call for simplification thereof along with the decentralization of power among all member states. The current bureaucracy in program development and implementation must be reduced	4
3	0	0	0	0	0	1	1	0	0	0	1	0	0	1.0	1	0	0	0	0	0	0	0	No Problem! The new head coach will need to win over four key players who all want more say in team strategy.	4
34	5	0	2	1	1	3	7	0	4	0	3	2	5	5.0	26	4	4	4	4	0	4	4	   We highly recommend that you visit the local farmers market to buy the healthiest fresh fruits and vegetables; our children need the benefits; we are all tired of eating industrial products.	4
27	4	3	0	0	2	0	9	0	1	0	3	0	5	8.0	13	3	3	1	3	0	3	1	We support workers fighting for fair wages and against unfair management, environmental activists opposing polluting factories, and communities resisting displacement by real estate developers.	4
26	2	3	0	0	2	5	7	0	1	1	1	0	3	7.0	10	1	1	1	3	0	3	1	We criticize the inefficient administration of the Union’s funds and demand a limit to the red tape plaguing the development and implementation of programs.	4
41	5	4	2	1	3	2	10	0	4	2	0	1	6	8.0	21	3	3	4	4	0	4	4	We argue against strict standards and more bureacracy for innovative businesses because it can delay or prevent product development processes and we urge instead the Union to reduce regulatory obstacles that hamper the creation of highly specialized job posts throughout Europe	4
22	0	2	0	0	2	4	6	0	2	0	4	0	2	5.0	7	1	1	2	0	0	0	2	We oppose, the union and its controllers exercise, the bloat in the drafting of programs, and the implementation.	4
48	4	7	2	0	3	6	14	0	0	0	5	0	6	5.0	20	2	2	3	1	0	1	3	With determination and courage, local activists mobilized against oppressive policies , united by a shared sense of justice and the desire for change , the community fought tirelessly to reclaim public spaces , and the persistent efforts eventually led to the reopening of the neighborhood square.	4
32	4	3	3	0	1	2	5	0	5	0	2	0	5	7.0	13	4	4	3	2	0	2	3	We struggle daily against injustice from the oppressive local and central authorities that seek to silence our voices, as well as the greedy corporations that seek to exploit our resources.	4
41	7	3	2	1	2	3	7	1	1	2	5	1	5	4.0	23	2	2	2	1	0	1	2	The Prime Minister, several cabinet members, and two senior civil servants secretly met to consider new strategies without being monitored or recorded, in violation of the open government legislation; nonetheless, the President remained oblivious to everything	4
27	2	1	0	0	2	3	6	0	3	2	2	1	5	7.0	14	3	3	3	2	0	2	3	We reject the unbalanced regulations the central administration and its Member States impose, we call for reducing the bureaucracy rooted in programme planning and execution.	4
12	2	1	0	1	1	2	3	0	1	0	0	0	0	3.0	10	0	0	1	1	0	1	1	Your barking up the wrong tree and the snails are not forthcoming	4
60	7	5	1	3	2	5	13	0	6	2	3	2	8	8.0	40	4	4	6	3	0	3	6	We doubt the veracity of NATO's accounts that they were acting in retaliation, several unnamed sources claim there was collusion in the military operations that targeted rebels and civilian areas without any clear boundaries, the Union will not tolerate overreach by its constituent states, but will not take action yet since there is no solid proof	4
28	2	2	0	1	3	3	8	0	1	0	5	0	2	5.0	12	1	1	1	1	0	1	1	With determination, hope, passion, and power, the protesters will rally to demand a peaceful and sustainable future for all nations and their generations.	4
29	2	2	2	0	2	2	5	0	2	3	1	0	6	7.0	10	4	4	2	4	0	4	2	We doubt the veracity of rumours spread by local authorities and question why the Union and its Member States fail to implement more effective procedures to reduce pettyfogging.	4
6	0	0	1	0	0	0	1	0	1	0	1	0	1	2.0	3	0	0	0	1	0	1	0	Please enter your answer here: 	4
28	2	2	0	1	1	5	5	0	1	1	7	0	3	5.0	13	1	0	2	2	1	2	2	"The protesters, some of whom were affiliated with the anti-war group A.N.S.W.E.R., confronted military recruiters and chanting ""NO WAR! NO WAR!""."	4
55	7	5	2	3	1	5	16	0	2	0	8	1	5	5.0	29	4	3	5	2	1	2	5	The protesters, activists, and community organizers, who demonstrated outside of government buildings last year, were demanding greater public involvement during the preliminary phase when the initial research program was set up, while the scientists, whose research is funded by the program, urged more funds for new projects. 	4
30	5	2	2	0	2	3	9	0	1	1	3	0	2	7.0	9	0	0	1	2	0	2	1	We rejects excessive state control and demand greater regional autonomy for all member states; a more collaborative approach with NATO and a more effective counter-terrorism strategy.	4
37	5	6	0	0	3	5	10	0	2	0	2	0	4	6.0	17	1	1	1	2	0	2	1	We question the reasonableness of the restrictions, object to the abusive and unfair imposition of penalties and demand immediate remedial actions against the violators of our privacy rights from all governments and regulatory agencies involved.	4
47	3	3	2	2	1	3	12	1	2	3	5	0	9	9.0	23	7	5	6	4	2	4	6	Afghan civilians caught in the crosshairs brutally murdered by US army gunships, activists claim, Taliban leader says foreign powers seek to exploit Afghanistan, a war which has killed nearly 40,000 civilians, we must stop endless bloodshed and find a pathway to peace. 	4
18	2	0	0	0	1	4	5	0	1	0	4	0	1	3.0	12	0	0	1	1	0	1	1	Your colleagues, the conference, the draft, and the actions all oppose excessive central control. 	4
33	4	6	1	0	1	2	9	1	2	1	2	0	3	5.0	20	1	1	2	2	0	2	2	The rebels launched their second offensive in three days against loyalist forces near the airport in southern Tripoli, and they also vowed to take on government forces on other front lines.	4
11	1	1	0	1	0	2	2	0	1	0	1	0	2	4.0	3	1	1	1	1	0	1	1	We will oppose any additional controls centralized from the administration. You can count on me for any amount of support you may need during your battle for less aggression by central administration. Workmanship on any NATO-controlled programs will be a significant concern for us during these talks. Any peaceful demonstrations planned during your counter-conference?	4
34	4	5	0	0	3	3	7	0	4	2	2	0	4	6.0	17	2	2	4	2	0	2	4	We disapprove of the ossified bureaucracy that characterizes both Union and State bodies of government, and we advocate a substantial decline in such administration that leads to the creation of stifling regulations. 	4
56	4	3	3	3	1	11	12	0	3	0	4	1	9	8.0	29	5	5	5	4	0	4	5	We demand an immediate change to their policy, the repeal of those laws, and hold accountable all past offenders who used those power to oppress, the people want a written guarantee that both those issues will be addressed properly this time to make sure this travesty is never repeated again in future!	4
2	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	0	0	None.	4
