n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
20	4	0	1	0	1	4	6	0	0	0	3	0	1	3.0	10	0	0	1	1	0	1	1	The tall giraffes, the playful monkeys, and the graceful elephants enjoyed an exciting safari adventure together yesterday.	3
17	1	1	1	0	2	5	5	0	0	0	1	0	1	3.0	7	0	0	1	1	0	1	1	The cat and the dog and the bird sang a beautiful melody together under the tree. 	3
44	5	5	2	0	2	5	9	1	1	0	6	1	6	5.0	18	4	2	1	2	2	2	1	The three children, excited from playing outside all afternoon, burst into the kitchen, and quickly piled up their messy rain boots, dripping wet umbrellas, and damp socks on the mat, eager to warm up with some hot chocolate	3
9	0	0	1	1	0	1	1	0	1	0	2	0	1	3.0	3	1	1	1	0	0	0	1	Sure, here's the response you requested:  The manager evaluated three team members' responses; Amelia, Benjamin, and Carla, and she was impressed by their performance. The manager evaluated three team members' responses, and their performance impressed her, including Amelia, Benjamin, and Carla	3
25	1	3	0	0	1	3	8	1	2	0	3	0	3	4.0	9	1	1	3	0	0	0	3	Three sweltering tourists swam in the turquoise lagoon, their snorkeling gear gleaming in the sun, and their laughter echoing across the water. 	3
23	2	1	2	0	1	4	4	1	0	3	4	0	1	4.0	10	0	0	1	1	0	1	1	The three stray cats - Meow, Fluffy, and Whiskers chased a single mouse together under the porch all night long. 	3
35	3	4	3	0	1	3	5	0	2	4	4	2	3	4.0	16	2	1	3	0	1	0	3	As the cat purred contently against her hand, Lucy and Samantha whispered excitedly to each other about their secret plan, while Thomas, the mischievous parakeet chirped noisily on Lucy's shoulder.	3
26	2	4	0	1	2	2	8	1	0	0	2	0	3	7.0	17	1	1	1	1	0	1	1	Focused attention from the team of three professionals with expertise in technology, innovation, and creativity was essential to design and execute a successful event	3
17	1	1	0	0	1	2	5	0	0	0	3	0	4	4.0	7	1	1	2	0	0	0	2	 Elephants dancing, giraffes singing, and monkeys laughing all gathered under the sparkling night sky.	3
14	0	1	0	0	1	4	4	0	0	0	3	0	1	3.0	8	0	0	1	0	0	0	1	The turtle, the fox, and the elephant raced down the path. 	3
21	6	2	1	0	1	4	5	0	0	0	1	0	1	4.0	11	0	0	1	0	0	0	1	The big brown bear with the big red hat and the little round bag skipped happily down the green meadow.	3
16	2	1	0	0	1	0	4	0	1	3	1	0	2	3.0	6	1	1	1	2	0	2	1	Alicia and Michael bought Carlos blue pencils to write their poetry on beautiful beach stones.	3
12	0	1	0	1	0	3	3	0	1	0	1	0	2	4.0	3	1	1	2	1	0	1	2	The cats chased the dogs who were annoyed by the mice. 	3
18	3	1	0	0	1	4	5	0	0	0	3	0	1	3.0	10	0	0	1	0	0	0	1	The tallest camel, a wise owl, and a creative fox raced down the desert dune.	3
15	0	1	1	0	0	4	3	1	0	0	3	0	2	4.0	7	1	0	2	1	1	1	2	The three children, each carrying a backpack, walked briskly through the park. 	3
22	1	2	1	0	0	4	7	1	1	0	1	0	3	5.0	7	2	2	2	1	0	1	2	The three astronauts rapidly departed through the exclamation mark portal to investigate the distress signal that reverberated from the peculiar planet. 	3
21	0	2	3	0	1	2	4	1	2	0	3	0	3	5.0	5	0	0	3	0	0	0	3	The three puppies raced playfully around the park, their tails happily wagging, and their barks ringing out loudly.	3
31	3	3	2	0	1	5	7	1	2	0	2	0	4	5.0	12	2	2	2	2	0	2	2	The two little puppies chased their playful kitten through the snowy forest, but they suddenly stopped to admire the beauty of the morning sun rising high in the sky. 	3
25	7	3	1	0	2	2	5	0	0	0	4	0	1	4.0	7	0	0	2	0	0	0	2	The tall, agile cheetahs, each spotless and swift, sprinted gracefully through sun-drenched savannas and over velvet grassy fields with effortless ease. 	4
18	7	2	0	0	0	1	4	1	0	0	2	0	1	3.0	12	0	0	1	1	0	1	1	Four hungry pink dolphins devoured delicate, delectable seaweed under crystal clear water in a coral garden. 	4
15	0	1	0	0	1	2	6	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	The dogs chased rabbits, cats, mice, and squirrels through the woods.	4
27	5	1	1	0	1	5	6	0	1	0	4	0	2	3.0	14	1	1	1	1	0	1	1	The anxious elephants, the frisky kangaroos, the creative dolphins, and the happy foxes collaborated tirelessly to complete their fascinating mural by the deadline. 	4
35	4	2	2	1	2	2	9	1	0	0	7	1	2	6.0	16	2	2	2	2	0	2	2	"Sure, here is the sentence with four preverbal subjects:  ""Although all bears enjoy honey, blue bears particularly prefer bees, but not more than cub bears and foxy bears."" "	4
31	6	3	1	0	1	4	7	1	0	0	4	0	4	5.0	17	1	1	3	0	0	0	3	The four cats purred contentedly, the delighted kitten played with fluffy toys, the mischievous puppy chewed on colorful bones, and the lazy rabbit nibbled on fresh greens.	4
22	2	1	1	0	1	3	5	2	1	0	5	0	1	5.0	15	0	0	1	1	0	1	1	The four students, each one with their unique background, skill, and strength, simultaneously solved the difficult problem. 	4
16	0	0	1	0	1	4	5	0	1	0	3	0	1	3.0	12	0	0	1	1	0	1	1	The dog, the cat, the bird, and the hamster simultaneously chased their tails	4
17	0	0	1	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	The sun, the birds, the bees, and the flowers celebrated the morning together. 	4
12	1	0	0	0	1	0	1	1	0	4	3	0	1	3.0	8	0	0	1	1	0	1	1	Mary bought Susan, John, and Alice three delicious cupcakes. 	4
24	2	1	1	0	0	3	5	2	1	0	4	1	4	3.0	15	2	1	4	2	1	2	4	The four bears, all wearing hats, ate four baskets of berries; before they ate anymore, a big bad bear appeared	4
17	0	1	0	1	1	4	4	0	0	1	4	0	1	3.0	12	0	0	1	0	0	0	1	 Granny, the mouse, a bird, and the cat were playing in the garden.	4
33	3	1	1	2	1	1	5	0	3	3	6	1	6	7.0	9	4	3	5	5	1	5	5	    Carla, who was wearing purple boots, stood beside Lisa, who had long brown hair, and they were both eating sandwiches; while Dexter played music using a recorder. 	4
22	3	1	0	0	1	5	6	1	0	0	3	0	2	3.0	14	1	1	1	0	0	0	1	The four raccoons, the fluffy squirrel, the little bird, and the furry frog enjoyed lounging in the tall grass	4
16	2	1	1	0	0	1	3	1	0	0	3	0	3	4.0	13	2	0	1	1	2	1	1	Driven by curiosity, four energetic kids, eager to learn, carefully explored the woods	4
44	7	7	1	0	1	7	9	0	1	0	3	1	5	6.0	15	3	3	2	2	0	2	2	 The big, bold red apple on top of the table in the middle of the room fell from high place because the fat, lazy yellow moon in the sky outside wanted to reach out to catch it and have a bite!  Was that exactly what you had in mind? Please let me know if I should revise it or start again!  Want to challenge me further with an additional request? Click to see another task. Can't wait to see what I'm able to generate!  How do you think I did on this first instruction? Please leave a review to let others know what you thought	4
13	4	2	0	0	0	0	3	2	0	0	1	0	1	2.0	8	0	0	1	0	0	0	1	   Four big cats chased across several high rocks after three small rabbits. 	4
15	0	1	1	0	1	1	6	0	0	0	4	0	1	3.0	8	0	0	1	0	0	0	1	Dogs, cats, elephants, and dolphins raced quickly across the finish line.	4
27	2	2	0	0	1	6	9	0	0	0	4	0	3	3.0	14	0	0	1	0	0	0	1	The barking dogs, the howling coyotes, the roaring lions, and the flying eagles raced around the vast desert landscape under the hot sun. 	4
15	1	2	0	0	1	1	1	0	0	4	3	0	2	4.0	10	1	0	1	0	1	0	1	Mary Jane Anthony and Emily, dressed in white, walked through the garden. 	4
38	5	3	1	0	2	4	10	0	0	4	8	0	1	4.0	16	0	0	1	1	0	1	1	Jamie, Kate, Samantha, and Emily thoroughly enjoyed the exquisite dinner at the beachside restaurant with an ocean view, flavorful menus, excellent wine, outstanding service, and live music under the stars. 	4
17	1	0	1	0	1	1	1	1	0	4	6	0	1	3.0	12	0	0	1	0	0	0	1	The four preverbal subjects, Jill, Kate, Sam, and Tom, eagerly gathered. 	4
29	1	4	1	0	1	3	4	1	2	4	6	0	2	4.0	12	0	0	2	0	0	0	2	The four preverbal subjects - Anna, Beatrice, Claire, and David- raced energetically around the playground on their scooters, each of them giggling with joy	4
13	1	0	0	0	1	1	5	1	0	1	2	0	1	3.0	7	0	0	1	2	0	2	1	Fish food, gold, and four fleas fed Fannie the famous finch	4
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0	0	0	0	0	"Okay! How's this? ""The cat sat on John's lap in the grass while the squirrel ran circles overhead and the bee buzzed in search of pollen."""	4
21	2	1	1	0	1	6	5	0	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	The dog, the cat, the bird, and the mouse all ran rapidly around the big brown house.	4
20	0	1	1	0	1	5	5	0	0	0	4	0	2	3.0	11	1	1	1	0	0	0	1	The cat, the rabbit, the squirrel, and the bear ran quickly to the pond to play. 	4
25	1	1	4	0	1	2	5	1	1	1	4	0	4	3.0	17	0	0	1	3	0	3	1	The four students studied English intensively, enthusiastically participated in class discussions, diligently completed their homework, and successfully passed the final exam. 	4
34	3	4	2	0	3	5	7	0	1	0	5	1	3	4.0	12	1	1	1	1	0	1	1	The elephants, along with the penguins, giraffes, and lizards enjoyed themselves together by singing and dancing playfully in the beautiful sunset, with the soft grass and the peaceful trees. 	4
26	3	3	2	2	1	2	5	1	2	0	4	0	1	4.0	15	1	1	2	0	0	0	2	  All four of the items in your response are preverbal subjects (or direct objects, which can also serve as preverbal subjects), specifically	4
20	0	1	1	0	1	4	7	0	1	0	4	0	1	3.0	12	0	0	1	1	0	1	1	The cat, the dog, the mouse, and the parrot, played games outside on their summer vacation	4
11	0	1	1	0	0	2	3	1	1	0	1	0	1	2.0	6	0	0	1	1	0	1	1	The four elephants raced their cars quickly down the mountain. 	4
14	0	0	2	2	1	0	0	0	0	4	4	0	1	3.0	11	0	0	1	0	0	0	1	Jane, John, Susan, and Mark will all have worked hard. 	4
16	0	0	0	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	1	0	1	1	   The cat, the dog, the bird, and the rabbit enjoyed the picnic.	4
18	1	1	1	0	1	5	5	0	0	0	3	0	1	3.0	11	0	0	0	0	0	0	0	The cat, the dog, the parrot, and the hamster ran rapidly round the rugged road	4
12	1	1	1	1	0	1	3	1	0	0	2	0	1	3.0	6	0	0	0	0	0	0	0	Below is the task-fulfilled sentence with 4 preverbal subjects: The cat, a mouse, a rabbit, and a snake ran home eagerly.	4
17	0	2	0	0	1	5	5	0	0	0	3	0	1	3.0	7	0	0	1	0	0	0	1	The cat sat on the chair with the dog, the mouse, and the bird. 	4
41	3	3	1	1	2	4	8	1	4	2	6	1	5	6.0	15	3	2	3	3	1	3	3	The cat, who had never forgotten her early years, enjoyed the warm sunlight on her fur and chased after butterflies, while the other three cats, including Mittens and Fluffy, watched her play from a distance. 	4
30	1	2	3	0	2	7	6	1	0	0	5	0	3	4.0	11	1	1	1	1	0	1	1	The four cats, the dogs, the mice, and the elephant played together peacefully in the forest, chasing each other and panting happily on the grass. 	4
17	0	1	0	1	1	3	3	3	1	0	2	0	2	3.0	8	0	0	2	1	0	1	2	The four cats chased the two mice, but they were caught by the one dog. 	4
11	1	0	0	0	1	2	4	0	0	0	2	0	1	3.0	8	0	0	2	0	0	0	2	The squirrels cats, monkeys, and dolphins all jumped high	4
22	2	1	1	0	1	5	5	2	0	0	4	0	1	3.0	14	0	0	1	0	0	0	1	The four cats, the three dogs, the little mouse, and the fluffy rabbit raced together into the forest. 	4
24	1	1	0	0	2	5	7	0	0	0	6	0	2	3.0	11	0	0	1	1	0	1	1	The bear, the wolf, the fox, and the rabbit played hide-and-seek behind the old oak tree.	4
25	0	5	0	0	1	4	7	3	0	0	2	0	3	4.0	15	1	1	1	0	0	0	1	At the bottom of the lake, inside an abandoned submarine, two fish and one octopus talked to four lobsters hiding in the shadows	4
21	5	1	1	0	1	2	5	2	0	0	3	0	1	3.0	11	0	0	1	0	0	0	1	The three tired puppies, two happy kittens, playful rabbits and curious hamsters scampered excitedly around the colorful playground. 	4
20	4	2	0	0	0	0	5	4	0	0	3	0	2	4.0	11	1	1	1	2	0	2	1	Four excited giraffes watched four swift deer play four colorful tug-of-war with four tangled strings.	4
18	0	1	0	0	1	3	2	0	0	4	4	0	2	3.0	9	1	1	1	1	0	1	1	Jane, Tom, Jack, and Sam all went to the store to buy some milk.	4
15	0	0	0	0	1	4	4	3	0	0	1	0	2	3.0	8	0	0	2	2	0	2	2	  The four bears baked the four cakes and the four dogs drank the juice. 	4
24	1	3	2	0	2	1	4	0	1	4	4	0	2	4.0	10	1	1	1	1	0	1	1	At school, Mary, Susan, Lucy and Tom all study English history with their laptops, researching extensively online and in books	4
18	1	1	1	0	1	5	5	0	0	0	3	0	1	3.0	11	0	0	1	0	0	0	1	The birds, the bees, the butterflies, and the breeze danced delightfully beneath the dense foliage	4
