n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
17	1	1	3	0	1	3	0	3	0	3	0	1	1	1	3	0	0	3.0	1	11	The delicious cake was devoured quickly, while the tea brewed, and the flowers bloomed.	3
33	1	1	5	2	0	6	3	6	0	7	0	1	0	6	4	3	0	8.0	6	11	The cat jumped onto the table, chasing the mouse, while I watched, hoping the chase would lead them to the kitchen, where I planned to make a salad.	3
33	3	0	6	2	1	4	5	4	0	4	0	4	0	1	4	2	1	6.0	2	8	The book, which I am reading, is captivating me, and I am enjoying the plot, as well as the characters, who are vividly described in the book.	3
27	1	0	3	3	1	3	4	3	0	4	0	2	1	2	3	2	0	6.0	2	12	The book was captivating, therefore I couldn't put it down, and I had to finish reading it by the end of the day.	3
21	0	1	3	1	1	6	0	4	0	3	0	2	0	1	3	1	0	4.0	1	9	The cake was divided among the children, while the adults were served ice cream, and the music played.	3
23	1	1	3	1	1	5	1	4	1	3	0	1	1	0	3	2	1	3.0	1	9	Although Alice was reading a book, the wind blew the yellow leaves down, and the sun shone upon her face.	3
23	1	0	3	1	1	2	7	1	0	4	0	1	2	1	4	2	1	4.0	2	7	The book that I read yesterday was captivating, and it made me feel happy, so I recommend it to everyone.	3
27	4	1	4	0	2	5	0	5	0	5	0	0	1	2	4	1	0	4.0	2	17	The cat slept soundly while the birds chirped cheerfully, and the flower bloomed brightly, yet the rain fell gently, creating a peaceful atmosphere.	3
22	4	2	3	0	1	4	0	4	0	4	0	0	0	2	4	0	0	4.0	2	17	The cat slept soundly while the rain fell softly, as the wind blew briskly, and the moon shone brightly.	3
19	1	0	3	1	2	4	2	2	0	2	0	1	1	0	3	1	0	4.0	0	8	The train departed on time, yet the passengers were restless, and they eagerly awaited its arrival.	3
25	0	2	3	2	1	7	1	4	0	5	0	0	0	3	3	2	0	5.0	3	6	The cat leapt onto the table, chasing the mouse as the clock ticked past midnight, and finished its meal before dawn broke.	3
20	1	1	3	1	1	4	2	3	0	3	0	0	1	1	2	2	0	3.0	1	12	 The student completed the essay, despite the challenging topic, because he meticulously researched and organized his thoughts.	3
32	1	1	5	3	2	7	0	7	0	5	0	0	1	2	4	1	0	4.0	2	21	The cat jumped onto the table, while the puppy played with the ball, and the birds chirped, yet the rain poured down, thus creating a beautiful symphony.	4
29	1	2	4	2	0	8	0	8	0	4	0	0	0	3	4	2	0	5.0	3	10	The dog chased the ball down the street, while the cat played with the rope, after the wind blew the leaves, so the garden bloomed.	4
23	0	2	4	1	1	5	0	4	0	4	0	2	0	2	4	0	0	4.0	2	18	The cake was sliced into pieces, while the flowers were arranged, as the music played, and the children danced.	4
17	1	0	4	0	1	4	0	3	0	4	0	0	0	0	1	3	0	3.0	0	12	The cat climbed the tree, chased the butterflies, drank water, and slept soundly.	4
29	2	1	5	0	3	4	4	3	0	4	0	1	2	1	5	2	0	5.0	1	21	The coffee was lukewarm, yet I drank it swiftly, while I read a book, and the sun shone, so I felt warm and content.	4
37	4	1	4	3	1	9	1	7	0	6	0	0	1	3	3	2	0	5.0	3	16	The cat chased after the ball as the sun shined down on the flowers, and the wind blew fiercely, therefore bringing a peaceful tranquility, ultimately leading the feline to its desired play spot.	4
28	1	2	5	1	1	7	1	6	0	4	0	0	0	2	3	3	0	4.0	2	15	 The student read the book, while the teacher presented the lecture, before the bell rang, after the presentation, and consequently finished her homework.	4
40	3	2	5	2	1	6	5	5	0	7	0	0	2	5	5	2	0	6.0	5	30	The young child ran happily to the park, where he played with his friends, while his mother baked a cake, until they decided to go home, and they all agreed to share the delicious treat.	4
29	3	0	5	0	1	7	1	5	0	5	0	1	0	1	4	3	0	5.0	1	12	The doctor prescribed medication, so the patient took it, yet the symptoms persisted, therefore the dosage was increased, thereby improving the patient's condition.	4
32	4	3	4	3	0	7	1	6	0	4	0	0	0	3	4	0	0	5.0	3	9	The cat lay comfortably on the rug, while the dog slept soundly, as the sun shone warmly on their faces, although the wind blew gently through the trees.	4
26	3	1	3	2	1	4	2	3	0	7	0	0	0	4	3	1	0	7.0	4	9	The team collaborated effectively on the project, even though they had differing opinions, provided they communicated clearly and remained focused on the goals.	4
32	0	2	5	2	1	8	1	4	0	6	0	1	1	4	1	4	0	5.0	4	21	The student finished his homework, having completed the reading assignment, before leaving for school, after completing the project, and went to the library to research additional information.	4
36	2	0	5	3	2	7	6	2	0	8	0	0	0	4	5	4	0	6.0	4	15	 My brother went to the park, where he saw his friends playing soccer, and they decided to join in, so they started practicing goals, and they had a lot of fun.	4
36	1	1	4	4	1	6	6	3	0	5	0	3	1	3	4	2	0	5.0	3	23	The book was given to me by my friend, and it was read with pleasure, although it was a long book, so I had to spend a lot of time reading it.	4
31	0	1	5	2	1	8	3	5	0	4	0	0	2	2	3	3	0	5.0	2	18	The young boy ran down the street, chasing his dog, while his friends played basketball, and his sister painted a picture, all at the same time.	4
28	1	2	4	2	1	6	1	6	0	4	1	0	0	2	4	2	0	4.0	2	12	 The cat jumped over the rainbow, after the dog chased it, before the clock struck nine, and the sun shone brightly on that day.	4
26	1	2	4	2	1	6	0	6	0	4	0	0	0	2	4	0	0	4.0	2	21	The cat jumped onto the mat, while the dog ran into the park, after the rain stopped, and the wind blew gently.	4
25	1	2	5	0	1	5	0	5	0	5	0	0	1	3	4	1	0	5.0	3	11	The cat slept soundly, while the rain showered, as the wind blew, and the birds chirped, creating a peaceful harmony.	4
26	1	1	5	1	2	6	0	5	0	4	0	1	0	0	4	0	1	5.0	1	15	 If the rain falls, and the wind blows, or the sun shines, the flowers will bloom, regardless of the weather conditions.	4
29	1	1	4	3	1	6	1	6	0	5	0	0	0	2	4	0	0	4.0	2	20	The cat chased after the mouse, and the child danced, while the wind blew through the trees, so I decided to join in the fun.	4
28	2	1	4	0	1	5	1	5	0	4	1	3	1	2	4	2	0	4.0	2	21	The cake was devoured quickly, when the clock struck seven, although it had been baked a long time, and the aroma filled the kitchen.	4
39	4	0	4	3	1	8	6	5	0	5	0	1	2	0	4	4	1	6.0	1	11	The student who finished the homework diligently finished the project quickly, so they were praised by their teacher for their hard work, therefore they achieved a high grade, and received a reward for their accomplishment.	4
27	0	0	5	4	1	8	0	3	0	2	0	1	3	0	1	0	1	5.0	1	11	A delicious salad, paired with a warm slice of bread, is served with grapes, apples, and a side of refreshing fruit juice.	4
30	2	0	5	0	2	5	1	5	0	1	0	4	5	1	5	1	0	4.0	1	23	The coffee was bitter, yet the milk was sweet, consequently the drink was refreshing, but the orange juice was tart, so I ordered a smoothie.	4
34	3	1	5	1	1	7	0	6	0	6	0	3	1	4	3	2	0	7.0	4	9	 The farmer finished cultivating the garden soil, having prepared the ground well, so the seeds would germinate readily, and the fruits would ripen quickly, resulting in a bountiful harvest.	4
34	0	0	4	4	2	13	0	3	0	3	0	0	5	0	1	1	2	4.0	2	21	A succulent garden with vibrant flora and intricate sculptures, displayed beneath a majestic cherry blossom tree, adorned with twinkling lights, brought joy and festive cheer to the winter solstice celebration.	4
30	4	1	4	1	1	6	1	6	0	5	0	0	1	2	4	1	0	5.0	2	16	The cat slept soundly while the birds chirped cheerfully, the flowers bloomed gracefully, and the sun shone warmly, making it a perfect day for a picnic.	4
27	2	1	4	3	0	6	0	5	0	4	0	0	1	2	3	1	0	5.0	2	8	The cat chased after the ball, while the dog ran alongside, so the butterfly flew ahead, in order to reach the sweet mango.	4
44	5	2	6	1	1	7	6	3	0	6	0	3	3	4	5	3	0	7.0	4	21	The team prepared a presentation, and the lead presenter reviewed it thoroughly, so they were confident that their message would be clearly conveyed, even though there was limited time to rehearse, therefore, they submitted their work on time.	4
20	1	1	4	1	1	4	0	3	0	4	0	0	1	1	2	1	0	3.0	1	12	The cat chased several butterflies, ran after the wind, while the clock ticked, and slept soundly.	4
27	1	1	5	1	2	4	3	3	0	3	0	2	2	1	4	2	0	6.0	1	6	The coffee was bitter, but the cream was sweet, so I added sugar, and I drank it all, while listening to music.	4
39	0	2	4	4	1	12	0	9	0	4	0	0	3	2	4	2	0	5.0	2	10	A cascading waterfall flows over the rocky cliffs, while the gentle breeze carries the scent of wildflowers, and the babbling brook echoes through the valley, all while the sun casts long shadows on the ground.	4
42	3	0	6	3	1	10	2	7	0	6	0	1	2	5	4	3	0	8.0	5	13	The dog barked loudly when the delivery truck arrived, prompting the children to rush to the window, where they saw the big box, and as a result, their excitement was contagious, spreading joy throughout the neighborhood.	4
24	1	0	5	3	1	4	1	4	0	5	0	0	0	0	1	1	0	3.0	0	19	The dog chased the ball, ran after it, jumped over the fence, peeked through the cracks, and barked loudly.	4
30	1	0	4	3	1	6	1	6	0	4	0	4	0	2	4	0	0	6.0	2	9	The book was stolen from the library by a thief, who was captured by the police, so the thief was punished, and the book was recovered.	4
26	3	3	4	0	1	5	0	5	0	5	0	0	0	3	4	1	0	4.0	3	21	The dog slept soundly after chasing the ball, while the cat wandered around, before the rain fell, and the wind blew gently.	4
32	1	0	4	3	3	9	0	4	0	2	0	2	2	1	2	1	0	4.0	1	13	The movie's storyline was captivating, despite the lengthy runtime, and the protagonist's journey was characterized by both determination and despair, ultimately leaving the audience in awe.	4
36	1	1	5	2	2	7	1	4	0	2	0	5	5	2	5	0	0	5.0	2	15	The house is built on solid rock, and the walls are tall, but the foundation is weak, so the building is not stable, unless it is reinforced with additional support beams.	4
31	1	1	5	2	3	7	0	7	0	5	0	0	0	1	5	0	0	6.0	1	8	The cat jumped onto the mat, as the sun shone through the windows, and the birds sang, but the wind blew fiercely, and the flowers bloomed.	4
30	4	1	5	2	1	7	0	5	0	5	0	0	0	1	4	1	1	6.0	2	7	Although the sun shone warmly, wind blew fiercely, yet a rainbow danced overhead, the leaves rustled gently, creating a symphony of autumn in the park.	4
47	2	0	8	4	1	8	6	6	0	5	0	1	6	2	5	2	1	6.0	3	16	The book, which I read last night, captivated me with its intricate plot, and the characters, who were vividly described, took me on an enchanting journey, through the pages of the mystical forest, where the ancient tree stood tall.	4
24	0	2	4	1	1	6	0	6	0	4	0	0	0	2	4	1	0	4.0	2	20	The dog chased the ball down the street, while the cat slept, until the sun shone, and the birds chirped.	4
26	0	2	5	1	1	7	0	6	0	4	0	0	0	2	4	1	0	4.0	2	17	The cat sat on the mat, eating the tuna, while the birds chirped, and the clock ticked, until the sun set.	4
35	1	1	4	1	1	8	3	7	0	7	0	0	2	5	4	4	0	5.0	5	12	The student wrote a story that captivated the audience, yet included a plot twist that nobody saw coming, while the protagonist faced a formidable antagonist, thus leading to a thrilling climax.	4
31	3	0	4	3	0	4	5	2	0	5	0	2	1	2	3	3	0	5.0	2	12	The book was captivating, so I couldn't put it down, yet I had to finish it before sunrise, thereby saving my spot for the following day.	4
35	1	0	5	5	2	9	0	6	0	3	0	2	2	1	1	0	0	6.0	1	10	The project was completed successfully, despite the challenges encountered, and was delivered on time, thanks to the collaborative efforts of the team, and the unwavering support of the project manager.	4
34	2	0	5	2	1	4	7	2	0	7	0	1	1	3	4	3	1	4.0	4	17	 The book, which was written by my favorite author, inspired me to write a story, so I started working on it yesterday, and I hope to finish it soon.	4
32	1	0	5	4	1	8	0	4	0	4	1	0	4	1	1	1	1	5.0	2	12	A captivating novel, intricately woven with love, tragedy, and forgiveness, provided a gripping tale with a poignant climax achieved through a masterful use of four subordinating conjunctions.	4
27	1	0	4	2	2	4	4	4	0	5	0	0	0	1	4	2	0	4.0	1	14	The cat climbed the tree, and the dog chased after it, so the owner worried about them, and he went to find them.	4
31	4	1	5	1	3	6	0	5	0	5	0	1	0	2	5	0	0	5.0	2	11	The sun shone brightly, and the flowers bloomed profusely, so the garden was in bloom, although the wind blew violently, yet the plants persevered and thrived.	4
