n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PRON_constraint
32	0	0	3	4	1	8	0	7	0	3	0	0	6	1	1	1	0	7.0	1	7	The quick brown fox jumps over the sleeping blue sheep, carrying the scarlet rose and entrusted with the emerald pear, all in the hands of the mischievous young boy.	7
27	0	0	3	2	1	8	0	6	0	4	0	0	3	0	3	2	0	4.0	0	17	The quick brown fox jumped over the sleeping lion, the spotted zebra crossed the street, and the timid goat ate a piece of fruit.	7
28	0	1	3	1	1	6	0	6	0	3	0	0	7	1	3	2	0	4.0	1	11	The quick brown fox jumps over the sleepy green cat, and the sneaky leopard spots the tiny zebra, while the mischievous giraffe pulls the rope.	7
21	0	0	2	1	1	5	2	3	0	2	0	1	3	1	2	2	0	4.0	1	12	 Each person brought their own dog, and the owner of the dog was excited to see their beloved companion.	7
20	0	1	3	0	2	6	0	3	0	3	2	0	0	1	3	3	0	4.0	1	7	Each elf and dwarf has one pony, but the knight has two, whereas the sorceress has none.	7
30	1	0	3	3	1	6	5	5	0	4	0	0	1	1	3	3	1	4.0	2	13	 All the students who participated in the debate, brought their textbooks to the classroom, but only a few of them used their pens to write their answers.	7
27	0	0	7	0	1	5	3	6	0	1	0	0	4	0	1	1	0	3.0	0	21	 The dog, the cat, the quick brown fox, the lazy fox, he, she, and I all enjoyed the delicious treat.	7
24	1	1	2	1	2	7	0	7	0	3	0	0	0	1	2	2	1	4.0	2	8	All the students and teachers participating in the competition equally shared the prizes, with each one receiving a trophy and a gift.	7
26	0	0	8	2	1	3	7	2	0	1	0	0	2	0	1	1	0	5.0	0	13	Each teenager has a different preference for pronouns, such as her, his, him, theirs, hers, you, and me.	7
22	0	1	3	1	1	6	0	4	0	3	1	0	2	2	2	1	0	4.0	2	16	A quick brown fox jumps over the sleeping tiger, carrying a parrot and two bunnies, while the lion sleeps.	7
26	0	0	9	1	1	3	7	2	0	0	1	1	1	0	2	0	0	3.0	0	20	The seven pronouns, he, she, it, we, you, they, and I, are all essential components of grammar.	7
26	0	1	4	2	1	7	0	6	0	3	0	0	2	2	2	1	0	4.0	2	18	The quick brown fox jumps over the sleeping tiger, chasing after the hare, and the goat, while the sheep eats the oats.	7
23	0	0	6	3	2	3	5	2	0	1	0	1	0	0	1	0	0	4.0	0	9	All of us, boys and girls, are going to the dance with her, him, them, and me.	7
18	1	0	2	1	0	4	2	2	0	3	0	0	2	2	1	2	0	4.0	2	10	 Each person brings their own unique strengths to the team, thereby helping to achieve their goals.	7
28	0	1	3	1	1	6	0	5	0	3	0	0	8	1	3	1	0	4.0	1	12	The quick brown fox jumps over the sleeping blue cat, and the mischievous green parrot grabs the red rose, while the wise old owl watches.	7
27	2	1	2	2	1	7	1	4	0	3	0	0	4	2	3	1	0	7.0	2	6	The curious onlookers watched as the agile gymnast gracefully danced on the soft mat, her movements captivating the attentive audience of students and teachers alike.	7
23	1	0	7	1	1	8	1	1	0	0	0	1	2	0	1	0	0	3.0	0	16	Each educator, astronaut, teenager, entrepreneur, ophthalmologist, physicist, and musician was uniquely talented in their respective fields.	7
25	0	0	7	0	1	8	0	8	0	1	0	0	0	0	1	1	0	3.0	0	20	A baker, a butcher, a carpenter, a farmer, a gardener, a hatmaker, and a shoemaker shared a meal.	7
21	0	0	2	2	2	6	0	4	0	2	0	0	3	0	2	0	0	4.0	0	11	The quick brown fox jumped over the sleeping tiger, and each goat and pig chased after the sly fox.	7
37	1	1	10	2	0	5	2	4	5	2	0	0	5	1	2	2	0	4.0	1	17	The proud nurse, Maria, entrusted the fragile baby, Thomas, to the attentive nanny, Emily, while she bravely fought the villainous demon, Lucifer, with her mighty sword, Excalibur.	7
23	0	0	8	1	1	2	7	1	0	1	1	1	0	0	1	0	0	4.0	0	13	Seven pronouns are used in this sentence: I, you, he, she, it, they, and we.	7
18	0	0	2	1	1	5	3	2	0	2	0	0	2	0	2	2	0	3.0	0	9	 Each student brought their own book, and a few students shared their textbooks with their friends.	7
19	1	0	3	4	1	4	1	4	0	1	0	0	0	0	1	0	0	3.0	0	11	 All the boys and girls in the room, except for me, danced to the music enthusiastically.	7
21	2	0	2	2	1	5	1	3	0	3	0	0	1	2	1	2	0	4.0	2	10	Each individual possesses a unique set of strengths and weaknesses, therefore enabling them to contribute meaningfully to any team.	7
15	1	0	2	2	0	3	2	1	0	2	1	0	1	1	1	1	0	4.0	1	6	Seven pronouns dance gracefully in the park, delighting everyone with their intricate interplay.	7
31	2	0	8	1	0	8	2	5	0	2	0	1	2	1	2	1	0	5.0	1	11	The elderly woman, a nurse, gently carried the frail child, her patient, to the hospital room, where the doctors, her colleagues, were waiting.	7
23	0	0	4	0	1	6	2	5	0	3	0	1	1	1	3	3	0	5.0	1	8	The cat chased the dog, and the fox chased the lion, their respective owners, who were watching the play.	7
19	1	0	7	0	1	7	0	1	0	1	0	1	0	0	1	0	0	3.0	0	15	The boy, girl, woman, man, child, elder, and infant are playing together.	7
23	0	0	7	2	1	3	0	2	0	1	7	0	0	0	1	0	0	3.0	0	15	The one, two, three, four, five, six, and seven students danced with joy in the meadow.	7
19	0	0	3	0	1	3	3	2	0	2	0	1	2	2	1	2	0	4.0	2	9	Each elf is eager to help him, herself, and his friends to battle the evil dragon.	7
19	0	0	4	0	1	6	0	3	0	2	0	1	1	1	1	1	0	3.0	1	9	All the students, teachers, parents, and children are gathering to celebrate the annual school festival.	7
20	1	1	3	1	0	3	5	2	0	3	0	0	1	2	3	3	0	4.0	2	7	Each student brought their own book, while I gave mine to the teacher, who received it gratefully.	7
17	1	0	2	1	0	3	3	1	0	2	0	1	3	1	2	1	0	4.0	1	5	Each student has their own unique backpack, which was specifically designed by their favorite designer.	7
19	0	2	2	1	0	4	3	1	0	2	0	0	4	1	2	2	0	3.0	1	12	 Each person has their own unique set of personal belongings, so that nobody loses their treasured possessions.	7
15	0	0	2	1	0	3	4	1	0	3	0	0	0	2	2	2	0	4.0	2	5	 A boy offered his book to his sister, who refused to accept it.	7
29	1	0	7	0	1	8	0	8	0	2	0	1	0	1	1	1	0	3.0	1	21	A baker, a butcher, a carpenter, a dancer, a doctor, an engineer, and a farmer are working together to build a house.	7
23	0	0	2	2	1	7	0	5	0	2	0	0	4	0	2	1	0	3.0	0	10	The quick brown fox jumps over the sleeping tiger, and the sneaky gnome steals the shiny diamond from the weeping onion.	7
8	0	0	1	1	0	2	0	1	0	1	1	1	0	0	1	0	0	2.0	0	3	Seven pronouns are used in this sentence:  The quick brown fox jumps over the sleeping lion, so that the little brown dog can eat some grapes.	7
35	2	0	9	1	1	8	0	2	0	2	0	0	10	1	1	2	0	4.0	1	21	A altruistic adolescent, agile in agility, altruistically assists ambitious athletes, ambitious entrepreneurs, audacious activists, enthusiastic employees, energetic engineers, and frustrated farmers, ultimately forging a collaborative community.	7
17	3	0	3	1	1	4	1	2	0	1	0	1	0	0	1	1	0	4.0	0	11	 All the boys and girls, as well as their parents, were eating dinner together.	7
30	0	0	6	1	1	8	0	4	0	0	0	1	9	0	1	0	0	3.0	0	22	The old woman, young boy, fearless knight, mischievous elf, arrogant dwarf, wicked witch and the humble pie were all part of the epic adventure.	7
33	0	1	4	1	1	8	0	6	0	4	0	1	6	2	3	2	0	5.0	2	16	The quick brown fox jumps over the sleeping lion, carrying the sleepy goat, and the proud peacock is soaring, while the mischievous squirrel steals the nimble snake's tail.	7
33	0	0	9	1	1	10	1	9	0	1	0	0	1	0	1	1	0	3.0	0	19	The elderly woman, a teacher, shared her apples with the student, the scholar, the farmer, the nurse, the painter, the carpenter, and the mechanic.	7
32	0	1	3	3	1	9	0	8	0	3	0	0	4	1	3	2	0	4.0	1	10	The quick brown fox jumps over the sleeping dog, while the sneaky weasel takes the bread from the table, and the goat gives a hug to the thirsty lion.	7
30	1	0	3	2	2	6	1	5	0	3	0	2	5	0	3	1	0	3.0	0	20	 The quick brown fox jumps over the sleeping dog, and the hungry lion is chasing the sneaky snake, and they are all playing with the beautiful butterfly.	7
22	0	0	2	2	1	6	0	4	0	2	0	0	4	0	2	0	0	4.0	0	10	The quick brown fox jumps over the sleeping baby, and the sleepy lion tugs at the playful elephant's tail.	7
29	1	2	5	1	2	2	0	3	8	3	0	0	2	1	3	2	1	4.0	2	11	As Amy, Anne, and Anthony chased After, the Ailing Baker gave a large apple to Anna and Aloysius, while Abigail provided a warm blanket.	7
22	0	0	5	1	2	3	0	2	4	2	0	1	2	0	2	0	0	4.0	0	16	The quick brown fox jumps over the sleeping cat, and Mary, Brian, Sarah, and Emily are watching.	7
27	0	0	3	2	1	8	1	7	0	3	0	1	0	1	3	3	0	6.0	1	9	The teacher gave the student a book, and the student shared the book with the classmates, who were listening to the teacher's lecture.	7
40	2	0	6	4	0	8	2	6	0	4	0	1	7	3	3	2	0	7.0	3	7	The inquisitive cat, quick as a flash, chased after the mischievous toddlers, who were playfully running towards the majestic lion, thereby bringing happiness to the lonely old woman, whose smile illuminated the entire park.	7
