n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	 I visited London, Edinburgh, and St.	4
14	4	0	4	0	1	2	1	1	0	1	0	0	0	0	1	1	0	3.0	0	5	The team finished their work quickly, efficiently, accurately, and thoroughly.	4
25	3	0	4	3	1	6	0	3	0	4	0	1	0	2	1	2	0	4.0	2	12	The cat was sitting on the mat, happily eating a bowl of cereal, peacefully watching television, and attentively listening to music.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	I visited London, Edinburgh, and St.	4
39	1	1	4	4	1	6	2	4	4	5	1	1	4	3	2	1	1	7.0	4	9	The protagonist, a young knight named Sir Lancelot, fought bravely against the evil King Balin with the aid of four trusted warriors, who were quick to battle and decisive in securing victory for their side.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	 I visited London, Edinburgh, and St.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
16	2	0	2	2	1	3	0	2	0	2	0	1	1	0	1	0	0	3.0	0	7	The cake was distributed equally among the attendees, and served promptly with generous portions.	4
39	1	0	2	5	3	10	2	6	0	5	0	2	2	3	3	1	0	7.0	3	20	 The cake was decorated with elaborate icing designs and presented to the bride with the utmost sincerity and generosity, and that's how we managed to keep the party going until the wee hours of the night.	4
28	3	0	3	2	1	4	3	4	0	2	0	4	2	3	4	1	0	6.0	3	9	The team has accomplished a lot so far, and everyone is pleased with the progress made, which is why we are optimistic about the future.	4
29	1	0	2	6	1	7	0	3	0	3	0	2	4	2	1	0	0	5.0	2	11	The project has successfully been completed according to schedule and with meticulous attention to detail, allowing for a seamless continuation of the ongoing activities with further efficiency.	4
26	4	0	3	0	0	4	3	3	0	2	1	5	1	1	4	0	2	4.0	3	18	The one guy who was there yesterday, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	I visited London, Edinburgh, and St.	4
23	4	0	5	1	1	4	1	4	0	2	0	0	1	1	1	2	0	4.0	1	12	The chef cooked the meal expertly, swiftly, thoroughly, and diligently, making it a delicious treat for the guests.	4
13	4	0	4	0	1	1	0	1	0	1	0	1	0	0	1	0	0	3.0	0	5	The cake was baked perfectly, quickly, deliciously, and efficiently.	4
19	0	0	1	3	2	6	0	2	0	2	0	1	2	0	1	0	0	4.0	0	7	The cake was decorated with intricate designs and served at the wedding reception with great precision and grace.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
21	4	0	3	3	0	4	0	3	0	1	0	2	1	0	1	0	0	3.0	0	12	The book is being read more frequently nowadays, especially by teenagers, than any other book in the library.	4
19	2	0	3	0	0	2	3	2	0	2	0	4	1	1	3	0	1	3.0	2	7	The food that they have shared has been delicious, especially the pasta, which was cooked perfectly.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	I visited London, Edinburgh, and St.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	I visited London, Edinburgh, and St.	4
23	2	0	3	3	1	7	0	3	0	3	0	0	1	1	1	1	0	5.0	1	13	The chef created a delicious feast, served generously to guests, in the dining hall decorated impeccably with flowers and candles.	4
7	0	1	1	0	0	1	0	1	0	2	0	1	0	0	1	0	2	4.0	2	4	The sentence generated as requested is:  The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
20	5	0	4	2	1	3	0	2	0	1	0	2	0	0	1	0	0	3.0	0	9	The cake is being cut into pieces for the guests very carefully, beautifully, smoothly, and expeditiously.	4
25	4	0	3	0	0	3	3	3	0	2	1	5	1	1	4	0	2	4.0	3	17	The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.	4
28	3	1	3	2	1	3	2	2	1	5	0	2	3	1	3	1	2	4.0	3	11	As Karzai says, the achievements accomplished thus far have proven beneficial to us and the continuation of such endeavors is desired, keeping everything else constant.	4
9	0	0	3	0	1	0	1	0	3	1	0	0	0	0	1	1	0	3.0	0	5	 I visited London, Edinburgh, and St.	4
26	1	0	3	3	2	5	1	4	0	1	0	3	3	0	3	0	0	4.0	0	21	The room was filled with people everywhere, but the remote corners of the island were empty, and the prices were at their highest.	6
35	5	0	2	5	1	9	1	6	0	2	0	1	3	1	2	2	0	7.0	1	9	The museum exhibit has a lot of captivating artwork from all over the world, which is attracting a large number of visitors just about everywhere but the most remote corners of the building.	6
29	6	0	3	2	2	5	0	4	0	2	0	3	2	0	3	0	0	5.0	0	17	The room is quiet, but the street below is bustling with people just about everywhere, yet the most remote corners of the island are sparsely populated.	6
23	6	1	2	0	1	4	0	4	0	3	0	0	2	1	3	1	0	4.0	1	9	  The antique clock displayed the precise time precisely, and the children danced joyously just about everywhere while the musicians played professionally.	6
22	2	0	3	1	1	6	0	4	0	1	0	2	2	0	2	1	0	3.0	0	15	 The restaurant is bustling with people, hence the long wait times, yet the food is always worth the wait.	6
26	0	0	4	3	2	6	0	5	0	0	0	1	5	0	2	0	0	4.0	0	19	Despite the widespread crowds, the highest prices, and a multitude of people, the remote corners of the island are peaceful and tranquil.	6
20	2	0	2	3	1	4	0	3	0	0	0	2	3	0	2	0	0	3.0	0	15	The traffic was heavy everywhere except for the most remote corners of the island, and prices were astronomical.	6
22	3	1	2	1	1	3	2	2	0	4	0	1	1	2	2	1	0	6.0	2	8	 My cat is sleeping soundly in a box, but I need to finish writing this essay as soon as possible..	6
28	3	0	5	2	1	8	0	3	0	0	0	1	5	0	1	0	0	4.0	0	14	The hotel room was incredibly luxurious, with comfortable beds, excellent amenities, and stunning ocean views - even the most remote corners of the island.	6
26	4	0	6	2	2	3	0	2	0	1	0	1	5	0	1	0	0	4.0	0	13	The food is exquisite, readily available, delicious, but pricey, just like the drinks, and often heavily discounted during promotional periods.	6
22	1	1	3	1	1	4	0	3	0	1	0	4	3	1	2	1	0	4.0	1	7	This trip has been overwhelming, but the experiences have been phenomenal, especially after having a horrible time at daycare.	6
29	4	0	3	2	2	6	2	3	0	1	0	2	4	0	2	0	0	5.0	0	23	The tourist season is peak, therefore there are far more people everywhere but the most remote corners of the island, and prices are at their highest.	6
24	1	0	4	1	2	6	0	4	0	1	0	3	2	0	3	0	0	3.0	0	15	The restaurant is packed with people, yet the wait time is low, and the food is exquisite, particularly the appetizers.	6
32	0	0	2	7	1	10	1	6	0	2	0	0	3	1	2	1	0	8.0	1	6	A large majority of tourists flock to the island during peak season, which brings high prices and an abundance of people in all but the remotest corners of the island.	6
34	4	0	4	2	2	6	1	5	0	3	0	4	2	2	4	0	0	7.0	2	7	The museum exhibit was highly engaging, but the crowd was quite large, nevertheless, the artwork was exceptional and everyone just seemed to be marveling at the beauty of the paintings.	6
24	1	0	3	2	2	5	0	4	0	2	0	3	2	0	3	0	0	4.0	0	13	The restaurant was filled with people, but the remote corners of the island were sparsely populated, and the prices were astronomical.	6
29	3	0	3	3	2	5	2	4	0	1	0	3	3	0	3	0	0	3.0	0	22	 The house is far better situated in the countryside than our previous apartment, but the prices are at their highest, and the traffic is considerably worse.	6
36	4	0	4	5	2	7	1	5	0	2	0	2	4	1	3	0	0	5.0	1	10	The train journey was extremely smooth, yet the passengers were far from comfortable, mainly due to the incredibly noisy engine and the packed nature of the carriage, which led to widespread complaints.	6
30	5	0	4	0	2	6	0	5	0	0	0	4	4	1	4	0	0	4.0	1	24	The restaurant is incredibly busy this evening, so the wait time is exceptionally long, and the prices are quite high, but the food is absolutely delicious.	6
12	1	0	2	0	1	2	0	2	0	0	0	2	2	0	2	0	0	3.0	0	6	The restaurant was extremely crowded, but the food was excellent.	6
29	3	0	4	1	3	4	1	4	0	2	0	4	3	1	4	0	0	4.0	1	17	The restaurant was packed, but the service was slow, and the food was mediocre, yet it still ended up being a relatively enjoyable experience overall.	6
35	5	0	4	3	2	6	3	4	0	3	0	2	3	2	3	0	0	7.0	2	22	The house is located in the countryside, which means there are far more people just about everywhere, but the most remote corners of the island, and prices are at their highest.	6
28	2	1	3	2	2	5	0	5	0	2	0	3	3	1	3	0	0	4.0	1	9	The restaurant was crowded with patrons, but the food was still delicious and the service was impeccable, especially after waiting for such a long time.	6
33	5	0	3	3	2	6	3	4	0	2	0	2	3	2	3	0	0	6.0	2	21	The house is on the market, which means there are far more people just about everywhere but the most remote corners of the island, and prices are at their highest.	6
37	2	0	4	7	1	10	2	6	0	2	0	1	2	1	1	1	0	7.0	1	11	The beach is packed with tourists this year, making it a peak season for travel, with prices at their highest and the crowds everywhere, except for the most remote corners of the island.	6
23	5	0	3	2	1	3	1	3	0	0	0	2	3	0	2	0	0	4.0	0	16	The prices are at their highest, just about everywhere, but the most remote corners of the island are surprisingly affordable.	6
21	1	0	1	3	2	5	1	3	0	0	0	2	3	0	2	0	0	5.0	0	16	 The traffic was heavy as hell everywhere but the remote corners of the island and prices were at their highest.	6
35	4	0	5	2	1	6	1	4	0	3	0	2	6	2	2	1	0	7.0	2	8	The museum exhibits are informative, captivating, and diverse, providing a broad overview of the island's rich cultural heritage, which is showcased just about everywhere within the beautifully landscaped gardens.	6
25	1	0	3	1	1	8	1	3	0	2	0	2	2	1	2	2	0	4.0	1	11	A multitude of people are thronging the island’s most remote corners, and prices are astronomical, making it a peak tourist season.	6
24	1	0	3	1	2	6	0	3	0	1	0	3	4	0	3	0	0	3.0	0	19	The movie was shown in the theatre several times last week, and tickets were incredibly high, but the turnout was excellent.	6
29	4	0	4	3	2	6	2	4	0	3	0	0	1	1	1	1	0	5.0	1	19	 They danced all day yesterday, just about everywhere, but the most remote corners of the island, and ended up having the time of their lives.	6
36	3	0	3	4	2	8	1	5	0	4	0	2	4	1	4	0	0	7.0	1	12	 The museum exhibits are consistently captivating, yet the majority of tourists flock to the central attraction, which has resulted in significantly increased prices but the remote corners of the island remain relatively undisturbed.	6
33	6	0	5	0	2	4	2	4	0	2	0	4	4	3	6	0	0	7.0	3	8	The coffee is incredibly bitter, but the employees are incredibly friendly, and the service is prompt, which means I always tip well, even when the food is terrible.	6
21	2	0	2	1	2	4	0	4	0	0	0	3	3	0	3	0	0	4.0	0	10	The museum exhibits are far from the best, but the guides are very knowledgeable and the information is accurate.	6
26	2	0	3	3	2	5	1	3	0	1	0	3	3	0	3	0	0	4.0	0	14	The room is packed with people, but the most remote corners of the island are still quiet, and prices are at their highest.	6
43	8	0	4	4	2	8	4	3	0	2	0	3	5	2	4	0	0	7.0	2	21	The house is in perfect condition right now, but it's still peak tourist season, which means there are far more people just about everywhere except the most remote corners of the island, and prices are at their highest.	6
34	7	0	3	2	2	6	2	3	0	2	0	2	5	1	3	0	0	5.0	1	26	The tourist season is peak, so prices are at their highest and there are far more people everywhere just about, but the most remote corners of the island remain relatively untouched.	6
31	5	0	2	3	2	8	2	3	0	1	0	1	3	0	1	0	0	6.0	0	8	  The island's attractions are at their highest during peak tourist season, and there are far more people just about everywhere but the most remote corners of the island.	6
26	0	0	3	4	1	5	0	4	1	3	0	1	4	1	3	2	1	4.0	2	17	The museum exhibits span an extensive chronological range, showcasing various artifacts from across the world, and admission is free for all on Tuesdays.	6
29	7	0	3	2	2	4	2	2	0	1	0	2	4	0	2	0	0	5.0	0	12	Prices are at their highest, but the most remote corners of the island are relatively calm, and there are far more people just about everywhere else.	6
38	4	1	4	4	2	8	1	5	0	2	0	2	5	1	4	0	0	4.0	1	30	 The beach is extremely crowded this year, with even more people visiting due to the peak season, and prices are at their highest, but the most remote corners of the island remain relatively undisturbed.	6
40	2	0	3	7	2	11	1	6	0	1	0	3	4	0	3	0	0	4.0	0	26	The museum exhibit is packed with fascinating artifacts from all over the world, and the crowds are at their highest during peak tourist season, but the atmosphere is serene in the most remote corners of the island.	6
33	2	0	4	4	2	9	0	4	0	2	0	2	4	1	2	1	0	5.0	1	12	The hotel was bustling with tourists during peak season, yet the rooms were spotless, offering excellent service and comfortable amenities, even in the most remote corners of the island.	6
32	5	0	3	2	2	6	4	2	0	2	0	2	4	2	3	0	0	6.0	2	21	 It was peak tourist season, which meant there were far more people just about everywhere but the most remote corners of the island, and prices were at their highest.	6
25	1	0	3	2	2	6	0	2	0	1	0	1	7	1	1	1	0	4.0	1	12	Despite the high prices and throngs of tourists, the exquisite coastal views are breathtakingly scenic, offering unparalleled tranquility and unparalleled natural beauty.	6
35	5	0	4	2	2	6	3	3	0	2	0	3	5	2	4	0	0	6.0	2	17	The restaurant is busy tonight, which means there are far more people just about everywhere, but the most remote corners of the island are quiet, and prices are at their highest.	6
23	4	0	3	1	2	3	2	2	0	2	0	1	3	0	2	0	0	4.0	0	10	The prices are at their highest right now, there are far more people everywhere, and yet the service remains impeccable.	6
69	2	0	7	6	5	11	7	8	0	7	0	7	7	5	7	2	0	5.0	5	57	 The room was filled with an abundance of guests, and it was high season, which resulted in prices being at their highest, yet the service was impeccable, and there was hardly anyone in the far corners of the island, and the few guests that did manage to get away were thrilled, but it was worth the inconvenience to enjoy the beautiful scenery.	6
23	2	0	2	2	1	4	2	2	0	1	0	3	3	1	2	1	0	4.0	1	9	I have been to the most remote corners of the island, but I am still able to find great travel deals.	6
28	2	0	4	1	2	5	1	4	0	1	0	4	3	2	4	0	0	4.0	2	20	The park is extremely crowded, but the weather is perfect, and the flowers are in bloom, so it's a great time to visit.	6
