n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
23	0	0	5	2	0	3	0	0	7	1	1	0	3	0	1	1	0	4.0	0	12	Last week, Federal District Judge Lynn Hughes in Huston, Texas, threw out Wilson's two-decades old conviction.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
28	0	1	6	0	0	6	0	1	8	2	0	1	2	1	1	1	0	4.0	1	16	Last week, HR - Veronica Parra, Nedre Strambler, Fran Mayes, Felicia Solis were tasked with implementing the company's new employee benefits program.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
41	0	0	12	1	1	4	0	1	19	1	0	0	2	0	2	1	0	4.0	0	34	Last week, HR - Veronica Parra, Nedre Strambler, Fran Mayes, Felicia Solis, Richard Burbage, William Kempe, Lewis Worthy, and Judge Lynn Hughes in Huston, Texas, discussed a potential company issue.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
23	0	0	5	2	0	3	0	0	7	1	1	0	3	0	1	1	0	4.0	0	12	Last week, Federal District Judge Lynn Hughes in Huston, Texas, threw out Wilson's two-decades old conviction.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	 The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
11	0	0	1	1	0	0	0	3	4	1	0	0	1	0	1	1	0	2.0	0	6	The Red Sox won the World Series over the St.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
11	0	0	1	1	0	0	0	3	4	1	0	0	1	0	1	1	0	2.0	0	6	The Red Sox won the World Series over the St.	8
20	0	0	3	1	1	2	0	1	9	1	0	0	1	0	1	1	0	4.0	0	9	 Actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
23	0	0	5	2	0	3	0	0	7	1	1	0	3	0	1	1	0	4.0	0	12	  Last week, Federal District Judge Lynn Hughes in Huston, Texas, threw out Wilson's two-decades old conviction.	8
26	0	0	6	2	0	4	0	4	5	2	1	0	2	1	1	2	0	4.0	1	12	A politician, Barack Obama, won the presidency in 2008, beating the Republican Party candidate, John McCain, in a historic election.	8
14	0	0	3	1	0	2	0	2	3	1	0	0	2	0	1	1	0	2.0	0	7	 **Yesterday, Barack Obama delivered a speech at the Republican National Convention.**	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
21	0	0	3	1	1	2	0	2	9	1	0	0	1	0	1	1	0	4.0	0	9	   The actors in Shakespeare's company included the famous Richard Burbage, William Kempe, Henry Condell and John Heminges.	8
23	0	0	5	2	0	3	0	0	7	1	1	0	3	0	1	1	0	4.0	0	12	 Last week, Federal District Judge Lynn Hughes in Huston, Texas, threw out Wilson's two-decades old conviction.	8
25	0	0	3	3	1	8	1	3	2	3	1	0	0	2	2	3	0	6.0	2	9	In the year 1942, Albert Einstein presented his theory of relativity to the world, revolutionizing the way people understood space and time.	11
30	2	0	2	5	1	2	1	3	7	2	1	1	3	0	1	1	0	4.0	0	15	 The spacecraft Atlantis completed its final mission to the International Space Station in 2002 and is now permanently docked at the National Museum of Flight in Seattle, Washington.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
32	0	1	2	4	1	5	0	5	12	2	0	0	0	1	2	1	0	5.0	1	14	 The River Kamobeul Bolon separates Mof-Ávvi from the Bayot speaking area, while the west side of Mof-Ávvi coincides with the homeland of the Jóola Kaasa Húluf and Jóola Kaasa Ésuulaaluʔ.	11
37	0	0	6	6	0	3	0	2	14	2	1	1	2	1	1	0	0	6.0	1	18	 In 1998, Egyptians from the al-Jihad al-Islami group of Ayman al-Zawahiri were joined by a contingent of Iraqi-British architects led by Dame Zaha Mohammad Hadid DBE RA.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	   The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement..	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
31	0	0	4	6	0	5	0	4	8	1	0	1	2	0	1	0	0	5.0	0	18	A group of Egyptians from the al-Jihad al-Islami group of Ayman al-Zawahiri were joined by other fighters in a battle against the Iraqi forces.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
32	0	0	3	4	2	4	0	4	8	2	0	2	3	0	2	0	0	4.0	0	12	In the South China Sea, the Indonesian naval fleet is patrolling between Borneo and Okinawa, and a Chinese aircraft carrier is anchored off the coast of Papua New Guinea.	11
47	1	0	13	5	1	3	1	2	14	1	1	1	4	0	2	1	0	5.0	0	18	 In 1998, the Islamic holy warriors, Jamaat-ud-Dawa, from Kashmir, India, joined the al-Jihad al-Islami group of Ayman al-Zawahiri, many of whom were from Upper Egypt, especially Asyut and environs.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
14	0	0	2	2	0	0	0	1	5	2	2	0	0	1	1	1	0	3.0	1	5	The Queen Elizabeth II visited India in 1942, accompanied by Winston Churchill.	11
16	0	0	2	4	0	2	0	2	5	1	0	0	0	0	1	1	0	3.0	0	6	In the city of Rome, Pope Francis celebrated mass on the Feast of St.	11
38	0	0	5	6	0	3	2	3	11	3	2	3	0	1	2	0	1	5.0	2	21	Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
38	0	0	5	6	0	3	2	3	11	3	2	3	0	1	2	0	1	5.0	2	21	Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	6	6	0	3	2	3	10	4	2	2	0	1	2	0	2	6.0	3	23	In 1998, Space Shuttle Endeavour, which was scheduled to launch on STS-134 at the end of the month, was sent to the California Science Center in Los Angeles, California following its retirement.	11
38	0	1	3	6	1	7	0	6	11	3	0	0	0	1	2	1	1	5.0	2	14	 In the south, the river known as Kamobeul Bolon separates Mof-Ávvi from the Bayot speaking area, while the west side of Mof-Ávvi coincides with the homeland of the Jóola Kaasa Húluf and Jóola Kaasa Ésuulaaluʔ..	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
13	0	0	1	1	1	2	0	1	4	1	0	1	1	0	1	0	0	3.0	0	4	 The South African apartheid regime was abolished by Nelson Mandela and F.W.	11
38	0	0	5	6	0	3	2	3	11	3	2	3	0	1	2	0	1	5.0	2	21	 Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
28	0	1	2	6	0	2	0	6	8	2	0	0	1	1	2	1	0	5.0	1	17	The River Clyde separates the Isle of Man from England, while the north side of the Isle of Man coincides with the homeland of the Scots.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
17	0	0	1	4	1	1	1	1	3	2	0	3	0	0	1	0	0	3.0	0	8	  They are travelling from Houston to Rome and will be stopping at Newark along the way.	11
33	0	1	3	5	1	2	1	1	11	3	2	1	0	1	1	2	0	5.0	1	12	We've booked Italy tickets this week for departing Houston on Friday, May 24 to Newark/Rome and returning on Sunday, June 9 from Rome to Newark/Houston.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
24	1	0	6	2	1	3	0	1	6	3	0	1	0	0	1	0	2	4.0	2	10	The spaceship called Serenity, recently landed on Mars, is accompanied by crew members John, Malloy, Wash, and River.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
32	0	1	3	6	1	1	1	1	11	3	2	0	0	1	1	1	0	5.0	1	12	 They traveled to Italy this week for departing Houston on Friday, May 24 to Newark/Rome and returning on Sunday, June 9 from Rome to Newark/Houston.	11
37	1	0	8	6	1	2	2	1	10	1	1	2	2	0	2	0	0	5.0	0	22	In 1998, they were joined by Egyptians from the al-Jihad al-Islami group of Ayman al-Zawahiri (many of these were from Upper Egypt, especially Asyut and environs).	11
24	0	0	2	4	0	3	0	4	7	2	0	1	1	1	1	0	0	6.0	1	8	The Roman god Mars is depicted on the symbol of the city of Rome, a UNESCO World Heritage Site located in Italy.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
14	0	0	3	2	0	1	0	1	3	1	1	1	1	0	1	0	0	3.0	0	6	The Italian architect, Lorenzo Ghirardelli, was born in Florence in 1880.	11
37	0	0	12	3	1	3	0	2	1	1	1	0	13	0	1	1	0	5.0	0	28	A coalition of Iraqi, British, Egyptian, Palestinian, Swedish, Norwegian, Polish, Australian, South Korean, Canadian, Israeli, and Italian forces fought a war in Kuwait in 1991.	11
42	0	0	7	7	0	3	2	3	11	3	3	3	0	1	2	0	1	5.0	2	25	 **In 1998, Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.**	11
44	0	0	5	6	0	5	2	4	11	5	2	3	0	1	2	0	3	6.0	4	27	A space shuttle named Space Shuttle Endeavour, which is scheduled to launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
12	0	0	1	1	0	2	0	2	5	1	0	0	0	0	1	1	0	3.0	0	6	The River Kamobeul Bolon separates Mof-Ávvi from the Bayot speaking area.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
39	0	0	5	6	0	3	2	4	11	3	2	3	0	1	2	0	1	5.0	2	21	 The Space Shuttle Endeavour, which will launch on STS-134 at the end of the month on April 29, will be sent to the California Science Center in Los Angeles, California following its retirement.	11
27	1	1	5	3	1	1	0	4	9	2	0	0	0	1	2	0	0	3.0	1	13	In the northwest, the Thames River flows through London, England, and Oxford, while the River Severn flows north into the Bristol Channel.	11
28	0	0	3	6	0	3	0	3	8	1	2	1	0	0	1	0	0	3.0	0	12	 In the city of Los Angeles, California, Space Shuttle Endeavour will launch on STS-134 at the end of the month on April 29.	11
