n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
33	2	1	5	3	2	8	0	8	0	4	0	0	0	1	3	1	0	6.0	1	8	A parrot perched on the windowsill, devoured a mango, while the cat rested below, and the fish swam happily in the aquarium, alongside the parrot and the cat.	6
26	0	0	1	7	0	8	1	7	0	2	0	0	0	1	1	0	0	3.0	1	19	The cat leaped onto the table over the box beside the dog beneath the pear above the countertop with the rope attached to its tail.	6
23	0	0	4	5	1	6	0	6	0	1	0	0	0	0	1	0	0	3.0	0	10	 The cat jumped onto the mat beside the table, beneath the painting, above the carpet, and through the window.	6
42	3	0	3	6	0	11	0	7	0	4	0	1	7	2	1	1	0	5.0	2	14	The intricate clockwork mechanism within the intricate clockwork device was meticulously positioned against the weathered wall, securely anchored to the protruding ledge with a complex network of interlocking chains, thereby creating a delicate balance upon the precarious cliff edge.	6
34	0	0	6	6	1	7	0	7	0	3	0	0	4	0	1	0	0	4.0	0	14	 The energetic squirrel raced across the towering tree, up the towering ladder, through the intricate maze, alongside the playful cat, over the bridge, and below the shimmering stars.	6
37	1	0	6	6	1	11	0	7	0	2	0	0	3	0	1	0	0	4.0	0	25	The nimble cat effortlessly leaped over the emerald wall, beside the sapphire river, above the rainbow bridge, through the crimson forest, beneath the towering oak tree, and near the radiant moon.	6
38	0	0	7	6	1	9	0	7	0	2	0	0	6	1	1	0	0	7.0	1	9	The vibrant apple hung suspended above the crystal fountain, beneath a cobalt sky, near the weathered barn, beside the weary traveler, across the moss-laden path, and alongside the chirping birds.	6
39	1	0	5	6	1	11	1	7	0	3	0	0	4	0	1	1	0	3.0	0	32	The adventurous traveler embarked on a thrilling journey through the winding path, over the towering bridge, beneath the watchful gaze of the ancient oak tree, alongside the chirping birds, and ultimately reached their destination.	6
34	1	0	4	4	1	8	0	7	0	4	0	0	5	0	1	2	0	4.0	0	22	The energetic traveler traversed a convoluted path through the verdant forest, over the moss-laden branches of a towering tree, and ultimately reached the coveted summit of the majestic mountain.	6
31	0	0	6	6	1	8	0	7	0	2	0	0	1	0	1	0	0	3.0	0	16	The cat leaped onto the mat, over the water bowl, through the open window, and landed on the bookshelf, beside the books, above the pictures.	6
30	0	0	5	7	1	8	0	8	0	1	0	0	0	0	1	0	0	5.0	0	13	The cat leaped from the tree onto the table beside the vase, above the flowerpot, below the chandelier, and across the room, toward the mirror.	6
44	0	0	7	8	1	12	0	10	0	1	0	0	5	0	1	1	0	5.0	0	13	The traveler traversed the winding path through the forest, beneath the watchful eye of the eagle, above the crystalline river, alongside the mischievous fox, along the crooked tree, in the twilight hour, and beside the ancient monument.	6
35	0	0	6	6	1	7	0	7	0	2	0	0	6	0	1	0	0	5.0	0	14	The energetic cat raced through the open park, across the green grass, beside the sparkling river, above the fluffy clouds, near the towering trees, and underneath the vibrant sunset.	6
31	1	0	4	3	0	7	0	5	0	4	0	0	7	2	1	3	0	4.0	2	9	The radiant moon cast a silvery glow upon the weathered path, illuminating the tangled shrubbery with ethereal beauty, guiding weary travelers home along a winding, crooked route.	6
33	2	0	5	5	1	9	0	6	0	2	0	0	3	0	1	0	0	3.0	0	23	The radiant cat jumped excitedly across the emerald table, below the hanging picture, through the open window, beside the weeping willow, and landed gracefully on the velvet rug.	6
32	0	0	6	7	1	8	0	7	0	1	0	0	2	0	1	0	0	4.0	0	17	The cat jumped over the red rose, under the old tree, across the park, through the flowerpot, beside the pond, and in front of the house.	6
26	1	0	2	3	0	7	0	5	0	2	0	0	6	1	1	2	0	3.0	1	9	The intricate clockwork mechanism in the ancient clock meticulously traversed the temporal trajectory of the solar system, illuminating the celestial tapestry with celestial light.	6
32	0	0	6	6	2	8	0	8	0	2	0	0	0	1	1	1	0	6.0	1	11	The cat jumped over the table and onto the counter, into the box, through the window, below the clock, and beside the refrigerator, causing a commotion.	6
21	0	0	3	2	0	7	0	3	0	3	0	0	3	0	1	1	1	4.0	1	9	The intricate clockwork mechanism, nestled within the worn leather suitcase, contained the intricate collection of antique pocket watches.	6
34	0	0	6	6	1	7	0	7	0	1	0	0	6	0	1	0	0	5.0	0	14	The parrot flew through the blue sky, over the green tree, alongside the red car, towards the yellow house, above the purple bridge, and beneath the orange moon.	6
30	0	0	6	6	1	9	0	7	0	1	0	0	0	0	1	0	0	3.0	0	13	The cat leapt onto the dining table, over the water bowl, beside the flowers, through the doorway, above the stove, and near the wall.	6
32	2	0	4	4	0	7	0	6	0	4	0	0	5	1	1	2	1	4.0	2	12	The nimble chef, adorned with a woven apron, expertly maneuvered the assortment of culinary tools amidst the fragrant spices, ultimately creating a savory masterpiece in the cozy kitchen.	6
37	1	1	4	5	1	10	0	7	0	4	0	0	4	3	1	2	0	6.0	3	17	The adventurous traveler carried a backpack full of souvenirs while venturing along the winding road, over the bridge, and through the vibrant forest, finally reaching the enchanting cottage hidden amidst the rustling leaves.	6
16	1	0	1	3	0	4	0	2	0	1	0	1	3	0	1	0	0	3.0	0	6	The intricate tapestry of intertwined pathways was meticulously navigated through a labyrinth of emerald pathways.	6
53	1	0	7	8	2	16	0	10	0	3	0	1	5	1	1	1	0	6.0	1	15	The intricate puzzle was meticulously placed on the granite counter, beneath the cascading cascade of water, alongside the gleaming silver teapot, amidst the scattering petals of the lavender bouquet, near the emerald teapot, and between the antique candlestick and the vibrant tapestry, creating a breathtaking tableau.	6
38	0	1	3	7	0	12	0	8	0	2	0	0	5	1	2	0	0	4.0	1	21	The intricate painting hangs above the gilded frame on the crimson wall, amidst a constellation of hanging plants, while the weary traveler rests beneath a willow tree in the dappled shade of the afternoon sun.	6
20	0	1	1	4	0	6	0	6	0	2	0	0	0	1	2	0	0	3.0	1	16	 The cat leaped onto the table over the books beside the sofa onto the television while the clock ticked.	6
31	0	0	5	6	1	8	0	7	0	1	0	0	3	0	1	0	0	4.0	0	15	The parrot perched on the branch alongside the painter, above the window, beneath the colorful tapestry, near the vibrant flower pot, and beside the antique clock.	6
38	2	0	6	6	1	8	0	7	0	1	0	0	7	0	1	0	0	5.0	0	13	The vibrant fish swim freely through the emerald aquarium, around the graceful coral, beneath the emerald surface, near the shimmering dolphins, above the sandy bottom, and next to the animated sea turtles.	6
39	0	0	6	6	1	10	0	8	0	3	0	0	5	1	1	1	0	5.0	1	17	The playful cat chased the vibrant butterfly through the emerald forest, across the sparkling river, alongside the chirping birds, above the towering trees, and near the babbling brook, resulting in a delightful sight.	6
23	1	0	3	3	1	5	0	5	0	3	0	0	2	1	1	1	0	3.0	1	15	 The cat sat on the red rug beneath the tall tree, near the fence, and watched the butterflies dance above.	6
25	0	0	3	3	1	6	0	5	0	2	2	0	3	0	1	2	1	6.0	1	15	The weary traveler, clutching a compass in one hand and a map in the other, traversed the treacherous terrain with six adpositions.	6
32	1	0	5	4	1	7	0	6	0	5	0	0	3	0	1	1	0	3.0	0	24	The swift squirrel leaped from the towering tree, across the roaring river, to the distant mountain, through the meandering garden path, and finally reached the sun-soaked meadow.	6
27	1	0	5	5	1	6	1	6	0	2	0	0	0	1	2	0	0	5.0	1	13	The cat raced over the rainbow, across the park, through the woods, and up the tree, where it perched on the branch.	6
37	0	0	7	7	0	11	0	5	0	3	0	0	4	1	1	0	0	9.0	1	10	The captivating traveler strolled through the winding forest path, adorned with moss-laden branches, beneath a vibrant canopy, amidst towering pines, alongside a companion, beneath a sky tinged with silver.	6
38	4	0	4	5	0	12	1	5	0	6	0	0	1	1	1	1	1	4.0	2	15	The intricate clockwork mechanism within the vintage pocket watch, intricately intertwined with the winding key, expertly navigates its course through a winding path of meticulously arranged gear teeth, ultimately arriving at the designated time.	6
29	1	0	4	4	1	7	0	6	0	2	0	0	4	1	1	1	0	3.0	1	22	The cat sits atop the green tree branch above the meadow, next to the blue house, and beneath the bright sun, devouring a juicy worm.	6
38	0	0	2	7	0	10	1	8	0	3	0	0	7	1	1	2	1	7.0	2	19	The intricate tapestry of life intertwined with the intricate mesh of the cosmos beneath the radiant glow of the full moon casts a long shadow across the verdant earth, enveloping all creatures in its ethereal embrace.	6
24	1	0	3	4	1	5	0	5	0	1	0	0	4	0	1	0	0	3.0	0	13	The radiant student danced playfully with the ball on the sunny playground, through the graceful trees, and above the fluffy clouds.	6
27	0	1	2	6	0	8	0	8	0	2	0	0	0	1	2	0	0	5.0	1	14	The cat sat on the mat underneath the table beside the book, while the dog played with the ball near the window above the flowerpot.	6
22	0	0	2	5	0	7	0	6	0	2	0	0	0	1	1	1	0	4.0	1	11	The cat sat on the mat under the tree beside the window, eating a bowl of rice with a fork.	6
29	0	0	4	5	2	9	0	7	0	1	0	0	1	0	1	0	0	4.0	0	11	The cat sits atop the table beside the bookshelf, below the hanging pictures, between the couch and the window, and near the open fruit basket.	6
35	1	0	4	6	1	9	0	4	0	3	0	1	6	1	1	1	1	6.0	2	11	The intricate tapestry of life, woven through intricate pathways, is meticulously crafted across countless dimensions, leaving an indelible impression upon a grateful soul in a fleeting moment of grace and serenity.	6
35	0	0	6	8	1	9	1	8	0	2	0	0	0	1	2	0	0	7.0	1	7	The cat meandered through the park with the wind blowing in its tail, alongside the fence, along the riverbank, above the flowers, behind the trees, and beside the butterfly.	6
23	1	0	2	2	2	6	0	4	0	3	0	0	3	1	1	1	0	5.0	1	11	The radiant cat leaped effortlessly between the towering tree and the emerald river, traversing the intricate web of branches and vines.	6
28	0	0	4	4	1	5	1	5	0	3	0	0	5	1	1	1	0	4.0	1	12	The mischievous cat leaped over the green fence, through the open window, and climbed up the tall tree, bringing the stolen cheese with her.	6
42	0	0	4	6	1	11	1	6	0	5	0	0	8	2	1	4	1	6.0	3	11	The intricate tapestry woven with intricate strands of colorful yarn adorned the elegant tablecloth, filling the festive atmosphere, and evoking vivid imagery of a mystical journey across the cosmos, inspiring a symphony of dreams through its vibrant hues.	6
47	0	0	7	9	1	12	0	8	0	5	0	0	5	2	1	1	0	10.0	2	10	The mischievous traveler traversed a winding path lined with vibrant flora, through a moonlit forest, above a sparkling stream, beside a towering monument, alongside a weary warrior, and beneath a constellation of stars, leaving behind a trail of twinkling fireflies.	6
33	2	0	4	5	1	8	0	7	0	3	0	0	3	1	1	1	0	6.0	1	11	The swift cat dashed effortlessly through the winding path, over the green grass, and alongside the roaring river, ultimately reaching the majestic tree at the center of the forest.	6
