n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
24	1	0	4	2	0	6	0	4	0	3	1	0	3	1	2	1	0	4.0	1	9	The ancient oak tree, a towering landmark in the park, bore four weathered stones, each meticulously crafted by skilled artisans.	4
28	0	0	4	0	1	10	0	5	0	1	0	0	6	0	1	1	0	3.0	0	17	The antique emerald ring, the intricate gold chain, the polished silver cup, and the ornate diamond bracelet adorned a young woman's slender wrist.	4
19	1	0	3	1	0	6	0	1	0	3	0	1	3	1	1	1	1	4.0	2	7	The ancient stone archway, carved centuries ago, is adorned with intricate bronze reliefs depicting mythical creatures.	4
19	0	0	4	1	0	4	1	2	0	2	0	0	5	1	1	0	0	4.0	1	7	The red, weathered, ancient oak tree stood proud, its gnarled branches stretching toward the sky.	4
27	1	0	4	3	0	7	0	4	0	3	0	0	5	1	1	1	1	4.0	2	11	The antique velvet curtain, adorned with shimmering pearls, hung elegantly across the silken tapestry of the living room, encompassing the antique Persian rug.	4
27	0	0	5	2	2	7	1	3	0	1	0	1	4	0	1	0	0	4.0	0	9	The red, antique, weathered, and gilded book was a treasured possession, a testament to its owner's wisdom and passion for literature.	4
21	0	0	4	1	1	6	0	2	0	1	0	0	6	0	1	0	0	4.0	0	11	The emerald green, antique silver, rusty iron, and weathered brass teapot sat on the vintage mahogany table.	4
34	0	0	6	1	1	12	0	2	0	3	4	0	5	1	1	2	0	4.0	1	19	Six sturdy stone sculptures, seven towering marble pillars, eight hefty granite columns, and nine weathered bronze bas-reliefs adorned the grand hall, creating a magnificent display of artistry.	6
30	0	0	1	5	1	6	0	6	1	2	0	0	8	0	1	1	1	6.0	1	13	 The intricate tapestry of the scarlet thread woven into the emerald tapestry of ancient times provides a fascinating glimpse into the vibrant and multifaceted life of the ancient Egyptians.	6
26	1	1	3	4	0	6	2	4	0	3	0	1	1	1	1	1	1	4.0	2	13	The antique book in the vintage trunk, guarded by the stern librarian, was entrusted to me with the promise of returning it safely.	6
34	1	0	4	3	2	9	0	5	0	5	0	0	5	1	1	2	1	6.0	2	19	The quaint little crimson teapot with the elegant silver handle and lid, brimming with the sweet nectar of freshly brewed tea, graced the table, emanating a warm and inviting aroma.	6
23	1	0	2	2	1	6	0	3	0	2	1	0	5	1	2	1	0	5.0	1	5	The intricate mosaic in the ancient synagogue contained six ornate Determining factors, each meticulously crafted with vibrant hues and intricate patterns.	6
18	0	0	3	2	0	4	0	3	0	2	0	0	4	0	1	1	1	5.0	1	11	 The intricate mosaic, composed of colorful pebbles from the pristine shore, adorned the antique mantle.	6
33	0	0	5	3	1	11	0	6	0	3	0	0	4	0	3	1	0	5.0	0	9	The emerald teapot held a silver lining, the antique clock ticked with bronze gears, and the crimson rose stood tall, amidst the porcelain flowers, in the emerald garden.	6
29	0	0	3	2	1	8	0	4	0	3	1	0	5	1	2	1	0	4.0	1	19	The quick brown fox jumps over the sleeping lion's mane, possessing two shiny golden coins, and the merchant's ship rested on the calm waves.	6
29	0	0	4	2	1	8	0	4	0	3	0	0	7	1	1	2	0	4.0	1	12	The intricate woven tapestry of vibrant crimson, exquisite emerald, and pristine gold thread adorned the ceremonial altar, reflecting the radiant glow of the golden sunset.	6
22	0	0	3	2	1	6	0	3	0	2	0	0	5	0	1	1	1	5.0	1	10	The intricate clockwork machine, filled with meticulous gears and intricate levers, crafted a delicate miniature sculpture of a lion.	6
20	1	0	3	2	0	5	0	3	0	3	0	0	3	0	1	1	1	4.0	1	9	The intricate emerald teapot, placed meticulously on the mahogany table, contained a steaming cup of crimson tea.	6
26	0	0	7	3	1	5	0	2	0	4	0	0	4	1	1	0	0	4.0	1	14	  The crimson, antique, golden, weathered, rusty, and worn down book lay open on the table, filled with handwritten notes.	6
23	0	0	6	0	2	4	1	2	0	2	0	0	6	1	2	2	0	5.0	1	13	The meticulous, antique, solitary, majestic, emerald, and gilded determiners created a sentence that exuded class and sophistication.	6
29	0	0	4	3	1	7	2	3	0	3	0	0	6	1	1	3	0	4.0	1	10	A bountiful array of succulent berries, abundant with nutritious vitamins, provided a satisfying treat for the weary traveler, nourishing their body and replenishing their strength.	6
22	0	0	1	3	1	6	0	4	0	1	0	0	6	0	1	1	0	4.0	0	17	A weathered farmer carried a hefty bundle of ripe tomatoes and plump apples from the verdant orchard to the bustling marketplace.	6
16	1	0	3	0	0	3	1	1	0	3	1	0	3	2	1	2	0	4.0	2	5	Six swift squirrels scampered swiftly, scaling the slender scaffolding, seeking their succulent nuts.	6
20	0	0	1	2	2	6	0	3	0	1	0	0	5	0	1	1	0	4.0	0	6	The intricate and colorful mosaic of the ancient temple adornment displayed a plethora of ornate carvings and vibrant hieroglyphs.	6
19	1	0	3	2	0	4	0	3	0	2	0	1	3	0	1	0	1	4.0	1	9	The antique bronze vase, gifted by the renowned artist, was displayed proudly in the stately museum.	6
29	0	0	6	0	1	10	0	7	0	1	0	0	4	0	1	1	0	3.0	0	22	A crimson apple, a golden orange, a purple pear, a crimson pear, a crimson peach, and a juicy mango formed a delectable assortment.	6
22	0	0	6	1	1	5	0	2	0	2	0	0	5	0	1	1	0	4.0	0	13	The colossal, emerald, antique, scarlet, crimson, and weathered dresser held a collection of treasured porcelain trinkets.	6
22	0	0	4	3	0	6	0	2	0	4	0	0	3	1	1	0	1	4.0	2	7	The ancient stone mansion, filled with priceless jewelery, rested on a secluded island, surrounded by towering granite cliffs.	6
26	1	0	7	1	2	4	0	2	0	2	0	0	7	1	1	1	0	4.0	1	13	The ancient, colossal, scarlet, emerald, antique, and weathered statue stood proudly on the granite pedestal, symbolizing strength and grace.	6
24	0	0	6	2	1	8	0	3	0	1	0	0	3	0	1	1	0	3.0	0	13	The crimson, turquoise, weathered, antique, emerald, and golden determiners created a vibrant tapestry of color on the canvas.	6
29	0	0	6	0	1	11	0	7	0	1	0	0	3	0	1	1	0	3.0	0	21	The emerald table held the sapphire plates, the silver utensils, the golden goblet, the scarlet tablecloth, the ivory vase, and the crystal goblet.	6
33	1	0	3	3	0	8	0	6	0	4	0	0	8	2	1	3	0	6.0	2	7	The intricate tapestry of intertwined golden threads adorned a magnificent, silken mantel, complementing the meticulously crafted mosaic depicting a serene landscape in the tranquil garden behind the stately oak tree.	6
22	0	0	6	1	1	6	0	2	0	3	0	0	3	0	1	1	0	4.0	0	13	The crimson, golden, weathered, worn, antique, and vintage table held a collection of cherished silver silverware.	6
32	0	0	6	1	1	8	0	7	0	1	0	0	8	0	1	1	0	3.0	0	22	The distinguished professor, the captivating author, the meticulous artist, the formidable general, the loyal soldier, and the radiant queen generated a captivating story with intricate details.	6
39	1	0	6	5	1	10	0	7	0	4	0	0	5	1	1	0	0	6.0	1	10	 The crimson cat, a majestic silver fox, stood proudly beside the emerald tabletop, amidst the antique tapestry, on the crimson rug, surrounded by the priceless diamonds and adorned with the gleaming golden sword.	6
35	0	0	6	1	1	10	0	8	0	1	0	1	7	0	1	0	0	3.0	0	26	The solitary red apple, the ancient oak tree, the weathered stone bridge, the silver coin, the gleaming sword, and the emerald tapestry were the components of a memorable story.	6
22	0	0	7	1	0	5	0	2	0	2	0	1	4	0	1	0	0	3.0	0	14	 The antique, vintage, gold-plated, antique, handcrafted, porcelain vase was placed on the mahogany table.	6
21	0	0	3	3	0	5	0	3	0	2	0	0	5	0	1	1	1	4.0	1	9	The quaint antique box, overflowing with precious gems, held a trove of priceless artifacts from the 16th century.	6
23	1	0	2	3	0	7	2	3	0	3	0	0	2	1	1	2	0	4.0	1	11	A myriad of affluent individuals contributed their meticulously chosen treasures to the ornate treasure chest, safeguarding the legacies of their forebears.	6
21	0	0	6	1	1	2	0	2	0	1	0	0	8	0	1	0	0	4.0	0	13	The grand, majestic, emerald, crimson, silver, and crystal palace stood tall against the imposing wind.	6
29	0	0	4	2	0	8	1	4	0	3	1	0	5	1	2	2	1	4.0	2	11	The grandest oak tree, towering over a hundred stories, casts long shadows across the weathered stones, its scarlet leaves illuminating the weary traveler's path.	6
23	0	0	3	3	1	7	0	3	0	2	0	0	4	0	1	1	1	4.0	1	7	A meticulous antique tapestry, woven with intricate patterns, graced the lavish living room with a sense of elegance and sophistication.	6
45	0	1	5	3	2	12	0	7	0	4	0	0	10	1	3	3	1	5.0	2	16	A pristine white tablecloth with a crimson centerpiece, adorned with ornate gold silverware and delicate floral china, graced the table, while a single emerald pendant adorned the guest's neck, and a silver goblet held a crystal goblet of water.	6
26	1	0	1	3	2	8	0	2	0	2	0	0	6	1	1	2	0	5.0	1	8	The intricate and vast majority of seasoned programmers utilize an assortment of precise tools to meticulously engineer intricate software solutions with unparalleled clarity and precision.	6
26	1	0	4	2	0	8	1	3	0	3	0	0	4	1	2	1	1	4.0	2	6	The weathered brick wall, brimming with moss, enclosed the sprawling oak tree, whose emerald leaves danced gracefully in the crisp autumn wind.	6
27	1	0	3	5	0	6	0	4	0	2	0	1	5	0	1	0	1	4.0	1	19	The intricate tapestry of a myriad of ornate jewels, woven with skillful hands in a formidable fashion, was meticulously crafted by a distinguished craftsman.	6
28	0	0	3	3	1	7	0	7	0	1	0	0	6	0	1	1	0	4.0	0	10	 The weathered fisherman, a stoic warrior, captured the enormous squid in the vast ocean with the help of the seasoned sailors and the nimble boat.	6
22	1	0	3	2	1	5	0	4	0	2	0	0	4	0	1	1	1	6.0	1	14	The meticulous young student, equipped with a variety of textbooks and a comprehensive dictionary, meticulously crafted a compelling essay.	6
21	0	0	6	0	1	7	0	1	0	2	1	1	1	1	1	1	0	4.0	1	13	Six scarlet, emerald, sapphire, bronze, antique, and silken determiners were used to craft a sentence.	6
28	1	0	6	1	1	7	0	2	0	2	0	1	7	0	1	0	0	3.0	0	16	The bountiful orange, succulent peach, glistening pear, fertile plum, plump pomegranate, and succulent fig were meticulously arranged on the elegant dining table.	6
21	0	0	6	1	1	9	0	1	0	1	0	1	1	0	1	0	0	4.0	0	12	The crimson, emerald, mahogany, emerald, sapphire, and turquoise table was adorned with sparkling crystal glasses.	6
18	0	0	1	3	0	5	0	1	0	4	1	0	3	0	1	1	1	5.0	1	8	Six bountiful seashells scattered amidst intricate patterns of glittering sand yielded a treasured trove of sparkling pearls.	6
23	0	0	4	3	0	6	0	4	1	3	0	0	2	1	1	0	1	4.0	2	8	The emerald teapot, filled with the amber liquid, sat on the mahogany table, topped with a silver teapot Cozy.	6
39	2	0	7	5	0	9	0	5	0	4	0	0	7	1	2	0	0	6.0	1	22	The solitary strawberry shortcake, a delectable treat of immense delight, rested securely on a weathered table, surrounded by an array of vibrant, emerald-colored napkins, each one meticulously folded with loving care.	6
29	0	0	2	4	1	8	1	5	0	2	1	0	5	1	1	1	0	5.0	1	17	The majestic oak tree stood tall with a dozen weathered stones and a pile of ancient books beside its trunk, forming a serene oasis in the park.	6
24	1	0	3	3	0	6	1	2	0	2	1	0	5	1	1	0	0	4.0	1	6	The solitary, weathered stone cottage with its solitary oak tree stood proudly on the grassy hill, surrounded by six ancient tombstones.	6
24	1	0	4	2	0	5	1	3	0	4	0	0	4	1	1	2	1	4.0	2	7	A solitary sailor, clutching a worn anchor, navigated cautiously through the treacherous ocean, ensuring his cargo of pristine gemstones safe.	6
