n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
9	0	0	1	1	0	2	0	1	0	1	1	1	1	0	1	0	1	4.0	1	6	The sentence generated with 3 subordinating conjunctions is: Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world, though scholars doubt the sources of the information.	3
30	0	1	4	6	0	9	3	3	0	3	0	1	0	2	2	2	0	5.0	2	14	The prisoner, despite his plea for leniency, was sentenced to death due to the severity of the crime, though his lawyer presented evidence mitigating his culpability.	3
45	1	5	3	4	0	7	3	7	1	6	0	2	5	3	4	3	2	7.0	5	17	Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world, though there is a possibility that it could lead to positive outcomes.	3
24	1	1	3	3	0	5	4	2	0	4	0	0	1	2	3	0	0	5.0	2	7	The old man danced with his daughter, although he felt sadness, when he looked at his fading memory of the past.	3
30	1	3	2	3	1	3	3	4	4	3	0	1	2	2	4	2	1	5.0	3	11	Although the sources of the information are questionable, the later traditions maintain that he also played Adam in As You Like It and the Chorus in Henry V.	3
32	1	3	2	3	0	5	1	6	1	4	0	1	4	1	3	3	2	5.0	3	17	 Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world.	3
51	1	4	5	5	0	10	1	9	1	6	1	2	5	4	5	4	1	7.0	5	23	The sentence with 3 subordinating conjunctions generated is: **Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world, though scholars doubt the sources of the information.**	3
9	0	0	1	1	0	2	0	1	0	1	1	1	1	0	1	0	1	4.0	1	6	The sentence generated with 3 subordinating conjunctions is: Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world, though scholars doubt the sources of the information.	3
26	0	2	3	2	1	6	0	6	0	4	0	0	2	2	4	0	0	4.0	2	12	 The cat slept on the mat while the sun shone, and the flowers bloomed despite the stormy weather, though the house remained quiet.	3
42	1	3	4	4	0	7	1	7	1	5	1	2	5	3	4	3	1	6.0	4	23	The sentence generated with 3 subordinating conjunctions is: **Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world.**	3
24	1	1	5	1	1	6	1	1	0	4	0	0	1	2	2	2	1	5.0	3	7	The protagonist's journey, though filled with challenges, continues to inspire many as it showcases compassion, courage, and strength.	3
15	0	0	1	2	0	3	0	2	0	3	1	2	1	1	1	0	0	3.0	1	7	A sentence with 3 subordinating conjunctions has been generated based on the provided instruction.	3
42	1	2	4	6	1	9	2	8	2	5	0	1	1	3	4	2	0	7.0	3	11	The protagonist of the play wrote a letter to the king, claiming that he was descended from Abraham Lincoln, though the veracity of this claim remains questionable, and the king ultimately rejected the letter due to its implausibility.	3
33	0	1	4	4	1	9	1	8	0	1	0	1	2	1	2	1	0	6.0	1	12	The protagonist, though a tragic figure, plays a pivotal role in the story, as he is the catalyst for the conflict and the object of the protagonist's love.	3
18	0	1	4	1	1	6	0	2	0	2	0	0	1	1	2	1	0	4.0	1	13	  The novel explores themes of friendship, love, and identity, though the characters remain nameless.	3
28	5	1	4	3	1	6	1	2	0	4	0	1	0	1	3	1	0	4.0	1	9	With the invention of the internet, people are more connected than ever before, and it has significantly improved communication, though accessibility issues still exist.	3
23	0	0	4	1	2	9	0	2	0	2	0	0	3	1	1	1	0	6.0	1	8	The novel explores several themes, including social injustice, family relationships, and the power dynamics between individuals and societal structures.	3
36	0	1	4	4	1	10	2	4	0	3	0	1	5	1	2	2	1	5.0	2	18	 Although the sources are questionable, the text presents a clear depiction of the character's journey, including his participation in later traditions, and offers compelling arguments for his inclusion in historical records.	3
36	0	1	4	3	2	10	1	3	0	2	0	2	6	1	3	0	0	5.0	1	22	The play's characters were brought to life through elaborate costumes, intricate sets, and captivating storytelling although the play's themes were outdated, it remains a beloved and enduring work of art.	3
20	0	2	3	2	0	5	0	5	0	3	0	0	0	2	3	0	0	4.0	2	8	The cat sat on the mat, while the dog played with the ball, as the clock ticked.	3
24	0	1	3	2	1	7	1	2	0	1	0	1	4	1	2	1	0	3.0	1	12	The protagonist's journey is complex, with intricate plot lines and captivating characters, although he faced numerous challenges throughout the story.	3
27	1	1	5	1	1	5	1	5	0	3	0	2	2	0	5	0	2	3.0	2	9	When the weather is warm, as the sun shines, the flowers bloom, and the birds sing, I am happiest in the world.	4
41	5	2	5	0	2	7	1	6	0	7	0	5	0	3	6	1	1	5.0	4	22	When the music stops, the dancers will have completed their routine, as soon as the curtain rises, and the audience will applause, but the orchestra will not start playing again until the applause has died down.	4
45	2	3	5	3	1	8	5	5	0	5	0	3	2	3	5	1	1	5.0	4	17	So, while the elevator is going from the bottom floor to the top, the doors close, and you exclaim that you lost your tarantula / snake / scorpion, it is important to confirm that it is somewhere in the elevator.	4
37	8	4	4	1	2	6	4	1	0	6	0	0	1	3	3	3	1	5.0	4	9	So instead of documenting the dreams it gradually became also like adding creational elements, and I think that somehow through writing my dreams I gradually came to writing, also poems, but mainly stories.	4
38	4	2	4	1	2	4	7	4	0	7	0	2	0	2	4	5	2	5.0	4	21	As soon as I finish reading the book, I will write a review and upload it to the website, even if it takes all night, but I would really like you to read it.	4
33	1	3	4	4	0	6	2	6	0	4	0	1	2	1	4	0	2	3.0	3	15	 As the elevator descends from the lowest floor to the highest, once the doors close, I confirm that my tarantula is safely contained within the elevator, despite the inconvenience.	4
44	5	0	4	3	4	12	1	5	0	6	0	3	0	2	5	1	0	5.0	2	30	The dream manuscript was becoming more like a story collection, and gradually the writing style had come to resemble poems and stories, but the focus remained on dream documentation, and I believe the dreams were preserved more faithfully than before.	4
45	1	3	6	4	3	10	2	7	0	6	1	2	0	3	5	1	1	6.0	4	10	As the elevator ascends from the basement to the penthouse, the doors slam shut, and one exclaims that they have lost their tarantula, snake, or scorpion, but confirm that the reptile is somewhere within the confines of the elevator.	4
44	3	3	5	1	2	5	8	3	0	6	0	6	2	3	7	4	1	6.0	4	14	 As I am writing this sentence, I am also thinking about my future, and when I finish writing, I will be happy that I completed the task, but I will also feel sad that I have finished the task.	4
45	1	3	4	5	2	8	5	6	0	5	0	4	2	2	4	2	1	6.0	3	17	In the event that I am riding an elevator from the lowest to the highest floor, I will proclaim that I have lost my tarantula, snake, or scorpion and confirm that it is securely confined within the confines of the elevator.	4
29	4	1	4	1	1	6	0	5	0	4	0	3	0	1	4	1	1	4.0	2	17	When the clock strikes midnight, the cat will jump onto the table, as long as the window is closed, and the stars will twinkle above.	4
40	2	2	6	2	3	8	4	4	0	5	0	2	2	3	5	1	0	5.0	3	14	The elevator doors slammed shut, and when the elevator ascended to the top floor, I exclaimed that I had lost my tarantula, serpent, or scorpion, but confirmed that it was safely within the elevator.	4
33	3	3	5	2	2	4	5	0	0	6	0	2	1	3	5	2	2	6.0	5	9	 When I was younger, as I was growing up, I started writing stories, and I think that through writing I gradually came to writing poetry, but mainly stories.	4
25	3	2	2	0	1	5	2	4	0	5	0	1	0	3	5	1	0	5.0	3	11	The train departed as soon as the doors closed, and the passengers cheered when the conductor announced that they had reached their destination.	4
34	3	2	4	0	1	6	5	3	0	6	0	3	1	4	5	4	0	7.0	4	9	The book was finished reading yesterday, and I was surprised that the plot twist had me completely engrossed, although I had already guessed the ending, which made me very satisfied.	4
30	3	1	5	1	1	7	0	6	0	6	0	0	0	1	4	1	3	4.0	4	13	When the rain starts pouring, as soon as the leaves fall, the wind blows through the trees, making the leaves dance, and the flowers bloom.	4
48	5	2	7	3	2	9	1	7	0	6	0	3	3	2	5	1	1	5.0	3	12	 The coffee, steeped in lavender, smelled delightful, but the tea, simmering in the pot, had a much more potent aroma, so the question arose whether the lavender scent was naturally present in the coffee or if it had been added artificially.	4
39	2	4	5	1	2	8	2	6	0	7	0	1	1	2	6	2	2	5.0	4	11	" Although the elevator doors closed as the elevator ascended, the doors opened before it reached the top floor, and I subsequently yelled ""lost tarantula"" but confirmed that the tarantula was still in the elevator."	4
28	0	1	4	3	2	7	1	5	0	5	0	0	0	1	4	0	1	6.0	2	8	As the sun shines upon the meadows, the butterflies flutter, and the bees dance, I dream of a future filled with joy and happiness.	4
29	0	2	5	2	2	7	1	5	0	5	0	0	0	2	5	0	0	4.0	2	23	The cat sits on the porch swing, while the sun shines, as the birds sing, but the wind blows, and I dream of adventures.	4
28	5	1	2	1	0	5	5	2	0	6	0	1	0	5	3	4	0	5.0	5	14	The farmer was tending to his crops when he found a basket containing diamonds as soon as he finished watering them, thereby increasing his fortune significantly.	4
33	0	2	5	5	1	7	4	3	0	5	0	1	0	1	2	2	1	4.0	2	10	 As I sat in the passenger seat, I listened to music, dreamed about my future, and wrote poetry, all while being transported by the bus to my destination.	4
68	2	0	10	8	5	21	0	10	0	8	0	0	2	4	2	3	0	12.0	4	21	The dream sequence intertwined with the narration of personal experiences, and within this tapestry of memory and imagination, the writer's craft emerged, encompassing poetry and prose, but primarily stories, each element harmonizing perfectly, each strand contributing to the overarching narrative, a testament to the power of writing to connect with the reader, invoke emotion, and inspire action.	4
28	3	2	3	1	0	4	2	3	0	7	0	2	0	3	4	0	3	5.0	6	14	 When the train departs, as long as the doors are kept closed, the passengers are instructed to remain seated until it arrives at their destination.	4
30	2	1	3	2	1	6	1	6	0	5	0	2	0	3	3	2	0	4.0	3	15	   The cat was playing with the ball as the sun shone down on it, but the wind blew the ball away, causing the cat to be frustrated.	4
29	1	2	5	1	3	6	4	2	0	4	0	1	0	2	4	1	0	5.0	2	17	The elevator doors closed, and I exclaimed that I lost my tarantula, snake, or scorpion, but confirmed that it was somewhere in the elevator.	4
44	3	4	6	3	2	8	4	5	0	5	0	3	1	2	5	1	2	4.0	4	18	If the elevator is going from the bottom floor to the top, as soon as the doors close, you should exclaim that you lost your tarantula, snake, or scorpion, but confirm that it is somewhere in the elevator.	4
35	2	2	2	4	1	4	6	4	0	5	0	4	1	3	4	2	0	8.0	3	13	The book was read by me while I was waiting for the bus, and I enjoyed it as much as I would have enjoyed reading any of the books by my favorite author.	4
41	1	3	5	3	3	9	5	4	0	5	0	3	0	3	5	1	0	5.0	3	15	  The elevator doors closed as I was going from the bottom floor to the top, and I exclaimed that I had lost my tarantula, snake, or scorpion, but confirmed that it was somewhere in the elevator.	4
40	4	3	3	3	1	8	3	5	0	5	0	2	1	2	4	1	2	4.0	4	16	 When the elevator is going from the bottom floor to the top, as soon as the doors close, exclaim that you lost your tarantula / snake / scorpion but confirm that it is somewhere in the elevator.	4
41	3	1	4	3	3	8	5	6	0	6	0	1	1	2	5	3	0	5.0	2	29	The prisoner escaped from the cell while the prison guards were sleeping, and he ran to the park, where he hid the stolen jewels, but fortunately the guards found him and brought him back to his cell.	4
31	2	1	3	3	1	9	0	8	0	4	0	0	0	2	4	2	0	5.0	2	9	The dog chased the cat into the tree when the wind blew the branches down, as the leaves flew around the playground, and the flowers danced in delight.	4
23	1	1	5	0	1	4	1	4	0	4	0	1	1	1	5	0	2	4.0	3	9	When the wind blows, as the leaves fall, the flowers bloom, and the birds sing, I am happiest.	4
35	2	2	5	3	1	5	4	5	0	6	0	1	1	4	5	1	0	4.0	4	24	The dog ran into the park, chased by the wind, while the sun shone down upon him, and as he ran, he remembered the good times he had had there.	4
43	2	2	5	3	2	7	4	6	0	6	0	2	3	3	5	3	0	5.0	3	28	The book is finished, although I had to rewrite the ending several times, once I knew the plot, and I am satisfied with the outcome, therefore I put the book down and moved on to the next project.	4
26	4	1	3	0	1	4	2	3	0	4	0	1	2	1	2	1	2	4.0	3	13	When the sun shines, as long as there is a cloud cover, I am able to go outside and enjoy the beautiful day.	4
44	4	2	4	2	3	8	6	4	0	9	0	1	0	5	7	2	0	5.0	5	30	The train departed as soon as the doors opened, and the passengers hurried out, but those who remained onboard began talking excitedly about their travels, and the train conductor reminded everyone to fasten their seat belts while it was moving.	4
33	3	1	5	0	1	6	0	6	0	1	0	5	4	3	5	0	0	6.0	3	26	The cake is sweet, when the frosting is fresh, as long as the sprinkles are perfect, and the decorations are artful, the cake is a delight to eat.	4
54	6	2	6	2	1	8	6	7	0	6	0	6	3	3	6	4	3	4.0	6	21	 When you are reading a novel, as long as the plot is engaging, even if it is predictable, you may be tempted to lose yourself in the story, thus creating a surreal experience, but ultimately it is the power of storytelling that makes literature such a captivating medium.	4
30	3	1	4	1	2	6	0	6	0	5	0	1	0	1	5	0	0	4.0	1	26	The cat slept soundly as the wind blew through the trees, and the sun shone brightly, but the rain did not fall, so the flowers bloomed.	4
39	4	2	5	3	1	10	1	6	0	6	0	0	1	4	5	1	0	7.0	4	13	 The music stopped suddenly, as soon as the dancer finished her pirouette, when the stage lights dimmed, and while the audience erupted into applause, the stage crew began setting up for the next act.	4
33	3	1	5	1	3	3	4	4	0	3	1	3	2	0	4	4	0	5.0	0	8	The coffee is bitter, but the tea is sweet, so I will have a cup of each, and also offer you one, but only if you want it.	4
33	2	3	4	2	0	5	3	5	0	5	0	3	0	2	4	2	2	4.0	4	13	Although the cat was purring, after climbing the tree, the squirrel was already at the top, so I ran to the window to see if I could spot it.	4
34	3	4	4	1	1	3	7	2	0	6	0	3	0	3	6	2	1	4.0	4	16	 As soon as the train departed, I knew that I had forgotten my phone, but as I was getting off, I remembered that I had left it on the train.	4
27	1	1	5	1	1	7	0	6	0	5	0	0	0	1	5	1	2	4.0	3	10	When the clock strikes midnight, as the sun rises, the flowers bloom, and the birds sing, the stars twinkle in the sky.	4
43	2	1	5	1	3	6	2	6	0	6	0	3	6	4	5	3	0	6.0	4	26	  The movie is exciting to watch, but the plot is convoluted, as it includes many subplots that are interwoven with each other, yet the story still manages to maintain a steady pace, and ultimately delivers a satisfying conclusion.	4
31	2	1	5	2	2	7	0	6	0	5	0	0	1	0	5	0	2	5.0	2	16	When the sun shines on the grass, as flowers bloom, and the butterflies dance, the world feels peaceful, but the wind still blows through the trees.	4
43	3	1	5	2	2	8	2	8	0	7	0	1	1	4	6	2	0	5.0	4	31	The cat jumped onto the table when the door opened, and the dog barked, as the owner went to the kitchen to get a drink, but the food was not there, so he decided to make his own.	4
46	2	2	6	3	2	8	9	4	0	6	0	2	2	3	7	4	0	4.0	3	26	The coffee was cold by the time I arrived, so I made a pot of tea, and as I drank my tea, I realized that I had forgotten my phone, but luckily, I had a spare phone in my backpack.	4
37	3	3	5	1	1	5	3	3	0	7	0	4	1	3	6	1	2	5.0	5	14	 When the train arrives, as soon as the doors open, passengers will rush out, but if they have forgotten their tickets, they will be forced to wait until the next train arrives.	4
