n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
20	0	0	5	1	1	4	0	2	1	1	0	0	5	0	1	1	0	5.0	0	13	The restaurant offers a diverse range of American, Soul Food, Mexican, Italian, and Chinese cuisine.	4
16	0	0	5	0	1	1	0	1	4	0	0	1	3	0	1	0	0	3.0	0	13	American Food, Soul Food, Mexican, Italian, and Chinese are the options.	4
18	0	0	3	2	1	5	0	2	0	1	0	1	3	0	1	0	1	6.0	1	11	 The antique store, filled with unique and vintage items, is a haven for antique enthusiasts.	4
22	1	0	4	3	1	4	0	3	0	2	0	0	4	0	1	1	1	4.0	1	9	The antique, weathered, historical, and unique artifacts showcased in the museum attract visitors from all over the world.	4
27	0	0	6	3	1	6	0	3	2	2	0	0	4	1	1	1	0	4.0	1	10	The selection of restaurants in this city encompasses a diverse range of cuisines, including American, Soul Food, Mexican, Italian, and Chinese.	4
21	1	0	5	1	1	4	0	2	0	2	0	0	5	0	1	1	0	5.0	0	12	The antique furniture store offers a vast array of comfortable, stylish, historic, and well-priced items.	4
18	1	0	3	2	1	2	0	2	1	1	0	1	3	1	1	0	0	4.0	1	8	The vibrant, historic, and culturally rich streets of Lisbon are a delight to wander through.	4
11	0	0	3	1	1	1	0	1	1	0	0	0	3	0	0	0	0	3.0	0	7	The vibrant, historical, and picturesque island of St.	4
19	1	0	4	2	1	2	0	2	2	0	0	1	4	0	1	0	0	4.0	0	10	 The vibrant, historic, bustling, and culturally rich city of Mumbai is the heart of India.	4
17	0	0	1	3	0	5	0	3	0	0	0	1	4	0	1	0	0	3.0	0	7	The antique books in the cozy reading nook are perfect for a leisurely afternoon of indulgence.	4
17	2	0	4	1	1	2	0	1	0	1	0	1	4	0	1	0	0	5.0	0	12	The museum is filled with historically important, economically crucial, beautiful, and iconic artwork.	4
20	1	0	8	0	1	1	0	1	0	1	0	1	6	0	1	0	0	2.0	0	15	The dishes were delicious, fresh, flavorful, homemade, hearty, savory, and well-balanced.	6
18	0	1	2	0	2	5	0	2	0	0	0	2	4	1	2	0	0	3.0	1	6	The vintage video game and retro snacks were delightful, while the coffee was bitter and cold.	6
25	0	1	4	1	3	5	0	3	0	1	0	2	5	1	2	0	0	4.0	1	10	The books, paintings, and flowers in the room were exquisite and smelled sweet, while the antique furniture was charming and durable.	6
9	0	0	2	0	0	1	1	1	0	2	0	1	0	0	1	1	0	2.0	0	4	Sure, I have generated the requested sentence.	6
26	1	1	6	1	2	3	0	3	0	1	0	2	6	1	2	0	0	3.0	1	15	The food at the restaurant was meticulously arranged, colorful, flavorful, healthy, and satisfying, while the service was prompt and attentive.	6
24	2	1	5	1	2	5	0	2	0	1	0	2	3	1	2	0	0	3.0	1	12	The fruit, vegetable dishes, and lighter fare were exceptionally spot-on, while the lamb was occasionally dry and overcooked.	6
19	2	0	7	0	1	1	0	1	0	1	0	1	5	0	1	0	0	2.0	0	14	 The dishes were flavorful, fresh, savory, crunchy, well-seasoned, and perfectly cooked.	6
19	2	1	2	0	3	3	0	2	0	1	0	2	3	1	2	0	0	3.0	1	8	 The pasta and pizza were always perfectly cooked and flavorful, while the salad was fresh and crisp.	6
30	1	1	5	1	1	10	0	4	0	2	0	0	5	1	2	2	0	3.0	1	12	The vintage furniture, antique clock, and delicate teacups matched the vintage atmosphere perfectly, while the warm, cozy ambiance welcomed guests to the quaint tea room.	6
22	1	0	7	1	1	2	0	2	0	2	0	1	5	0	1	0	1	4.0	1	11	 The dishes served at the restaurant were well-prepared, flavorful, healthy, fresh, savory, and inexpensive.	6
22	0	0	6	1	1	3	0	2	0	1	0	0	8	0	1	1	0	5.0	0	15	A bountiful feast of fresh, vibrant, flavorful, aromatic, healthy, and savory dishes provided a satisfying meal.	6
21	1	0	7	0	2	2	0	1	0	1	0	1	6	0	1	0	0	4.0	0	11	The pastries and freshly-brewed coffee were warm, flaky, sweet, crispy, buttery, and fluffy.	6
28	4	1	5	0	2	4	2	1	0	2	0	1	6	1	2	1	0	3.0	1	12	My favorite books, historical novels and short stories, are always well-written and entertaining, even though they occasionally contain a few grammatical errors.	6
6	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1.0	0	3	Sure, generated sentence below:  The vibrant, colorful, aromatic, flavorful, smooth, savory dishes at the restaurant were delightful to enjoy.	6
23	1	0	4	2	1	3	1	1	0	2	0	2	6	1	2	0	0	5.0	1	11	A steaming pot of aromatic, flavorful, and satisfying vegetarian dishes was served alongside lighter fare, which was always spot-on.	6
22	1	0	7	0	1	2	0	2	0	2	0	1	5	1	1	0	0	4.0	1	15	The succulent, savory, flavorful, crunchy, aromatic, and well-timed dishes were a delight to behold.	6
23	2	0	6	0	2	2	0	2	0	2	0	1	6	0	1	1	0	4.0	0	13	The vibrant, savory, aromatic, crispy, tender, and flavorful dishes were all expertly prepared and delighted the palate.	6
25	0	0	6	1	1	5	0	3	0	2	0	0	6	1	1	2	0	4.0	1	13	The antique, vintage, delicious, elegant, unique, and savory dishes offered a wide range of options to suit every palate.	6
25	1	1	2	1	2	9	0	4	0	2	0	1	2	1	2	1	0	4.0	1	12	The coffee table books and comfy cushions were neatly arranged on the couch, while the oriental rug and vintage photographs adorned the space.	6
20	2	1	3	1	1	3	0	2	0	2	0	2	3	1	2	0	0	3.0	1	12	The dishes were expertly prepared with fresh, flavorful ingredients, while the lamb was consistently overcooked and dry.	6
20	2	1	2	0	3	3	0	2	0	2	0	2	2	1	2	0	0	4.0	1	7	 The vegetables and lighter fare were perfectly cooked, while the lamb was often undercooked and/or dry.	6
23	2	1	2	2	1	6	0	3	0	2	0	1	3	1	2	0	0	3.0	1	12	The bookshelves were neatly filled with colorful hardcovers and vintage paperbacks, while the antique teacups sat gracefully on the mahogany table.	6
19	1	0	2	2	1	3	0	3	0	2	0	1	4	1	1	0	0	4.0	1	6	The colorful and aromatic dishes were perfectly balanced with the lighter fare, making for a delectable meal.	6
40	2	0	5	2	4	9	0	8	0	2	0	1	7	0	2	0	0	5.0	0	29	The vibrant and flavorful tapas, the savory and aromatic dishes, the freshly baked bread, the tender and sweet lamb, the perfectly roasted vegetables and the succulent fruit were an explosion of flavors on the palate.	6
25	0	0	8	1	1	2	0	2	0	2	0	1	7	1	1	0	0	4.0	1	17	The vibrant, colorful, aromatic, crunchy, flavorful, succulent, and fresh-brewed coffee was a delight to partake in.	6
20	0	0	6	0	1	2	0	2	0	1	0	1	6	1	1	0	0	4.0	1	13	The vibrant, flavorful, wholesome, fresh, spicy, and aromatic dishes were a delight to savor.	6
19	0	0	6	0	1	1	0	1	0	1	0	1	7	1	1	0	0	4.0	1	13	The colorful, delicate, savory, juicy, crunchy, and flavorful dishes were delightful to eat.	6
30	0	0	7	3	1	5	0	2	0	2	0	1	9	1	1	0	0	5.0	1	16	A delightful concoction of vibrant, aromatic, savory, crispy, tender, and flavorful dishes were served with impeccable timing, making for a memorable dining experience.	6
18	0	0	6	0	2	2	0	1	0	0	0	1	6	0	1	0	0	3.0	0	11	 The food and drinks were abundant, flavorful, fresh, healthy, nourishing, and satisfying.	6
22	2	0	7	1	1	2	0	2	0	1	0	1	5	0	1	0	0	3.0	0	14	The food at the restaurant was fresh, flavorful, well-cooked, healthy, visually appealing, and satisfying.	6
25	0	0	6	2	1	4	0	4	0	1	0	0	7	0	1	1	0	4.0	0	13	The vibrant, succulent, fresh, savory, tangy, and mild flavors of the food complemented the exquisite atmosphere of the restaurant.	6
19	1	1	2	0	2	4	0	2	0	1	0	2	4	1	2	0	0	3.0	1	7	The breakfast pastries and vibrant floral arrangements were exquisitely arranged, while the coffee was strong and bitter.	6
26	0	0	3	2	3	8	0	4	0	1	0	0	5	0	1	1	0	4.0	0	11	The vintage furniture and antique books, along with the fresh fruit and warm coffee, made the living room a cozy and relaxing space.	6
23	0	0	6	1	2	8	0	2	0	0	0	1	3	0	1	0	0	4.0	0	15	The coffee, tea, fruit, bread, vegetables, and pastries were a delectable assortment of fresh and flavorful treats.	6
27	0	1	3	0	5	5	0	4	0	0	0	3	6	1	3	0	0	4.0	1	8	The fruit salad and the soup were tangy and refreshing, while the bread was crispy and buttery, and the meat was tender and succulent.	6
18	0	1	2	1	2	3	0	3	0	0	0	2	4	1	2	0	0	3.0	1	8	The paintings in the museum were abstract and colorful, while the sculptures were graceful and monumental.	6
23	1	0	6	1	1	4	0	2	0	0	0	1	7	0	2	0	0	5.0	0	15	The vintage, intricate, brightly colored, lightweight, stylish, and comfortable furniture was perfect for the cozy living room.	6
21	0	0	6	1	1	2	0	2	0	2	0	1	6	0	1	0	1	4.0	1	13	The antique, delicate, floral, ornate, painted, and vibrant artwork displayed in the museum was breathtaking.	6
20	2	0	6	0	2	5	0	1	0	1	0	1	2	0	1	0	0	3.0	0	15	The dishes, lighter fare, lamb, vegetables, and drinks were all well-prepared and satisfying.	6
26	1	1	5	1	3	4	0	3	0	1	0	2	5	1	2	0	0	4.0	1	13	The artwork and historical artifacts in the museum were vibrant, captivating, and diverse, while the exhibits were well-curated and informative.	6
27	2	1	2	1	3	6	0	3	0	3	0	2	3	2	2	0	1	5.0	3	10	 The vintage video games and rare collectibles displayed within the museum were meticulously arranged, while the artwork showcased nearby was captivating and/or nostalgic.	6
31	0	0	6	0	1	6	0	6	0	0	0	6	6	1	6	0	0	3.0	1	26	 The dishes were delicious, the atmosphere was cozy, the service was impeccable, the music was perfect, the views were stunning, and the wine was excellent.	6
24	2	1	3	1	2	5	0	3	0	1	0	2	4	1	2	0	0	3.0	1	11	The antique books and vintage artwork in the gallery were exceptionally well-preserved, while the antique sculptures were fragile and delicate.	6
31	0	0	5	1	3	10	0	3	0	1	0	0	8	0	1	1	0	4.0	0	13	**The vibrant and colorful floral arrangements, intricate mosaic patterns, delicate teacups, and vintage tapestry throws created a unique and cozy atmosphere in the elegant living room.**	6
25	1	1	6	0	3	4	0	2	0	2	0	2	4	1	2	0	0	3.0	1	12	The fruit, vegetables, and baked goods were delicious, fresh, and colorful, while the pasta was slightly dry and overcooked.	6
21	2	0	7	1	1	2	0	1	0	2	0	1	4	0	1	0	0	3.0	0	14	The books were colorful, neatly arranged, well-worn, fascinating, insightful, and full of stories.	6
21	0	0	6	1	0	5	0	3	0	1	0	1	4	0	1	0	0	2.0	0	13	The vintage, antique, handcrafted, vintage, rustic, antique wooden desk was the centerpiece of the room.	6
21	1	0	6	0	1	2	0	2	0	1	0	1	6	1	1	0	0	4.0	1	14	The fresh, spicy, flavorful, vibrant, succulent, and visually appealing food was a delight to eat.	6
22	2	1	2	1	2	4	0	2	0	2	0	2	4	1	2	0	0	4.0	1	8	A succulent spread of vegetarian dishes and lighter fare was presented, while the lamb was frequently dry and overly cooked.	6
24	3	1	2	0	2	5	0	3	0	2	0	2	3	2	2	0	0	4.0	2	10	The antique furniture and freshly baked bread were always a delight to see, while the vintage artwork was sometimes delicate and priceless.	6
