n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
21	0	0	2	2	0	8	0	4	0	1	0	1	3	1	1	1	0	4.0	1	6	The vintage car collection is a beloved asset to the automotive museum, showcasing a diverse range of classic vehicles.	4
19	1	0	1	3	1	6	0	3	0	3	0	0	1	1	1	1	0	7.0	1	5	The provided text includes a recipe for an incredibly delicious sandwich consisting of layers of cheese and pepperoni.	4
19	1	0	1	3	0	4	2	2	0	2	1	0	2	1	2	2	0	5.0	1	9	They do that whole thing where you sandwich the pepperoni between layers of cheese for +32 delicious.	4
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	 Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	 The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	 Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	 The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
26	0	0	3	3	0	5	0	5	2	2	0	1	4	2	1	1	0	6.0	2	9	  The High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance..	7
27	0	1	2	3	2	9	0	4	2	3	0	0	0	2	2	1	0	7.0	2	6	"The Houson and London credit departments need to speak in order that each understands the philosophy"" behind credit analysis for the omnibus and master transactions."	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	   Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain..	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	 The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	 Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
17	0	0	1	2	0	4	0	3	3	0	0	1	3	0	1	0	0	3.0	0	9	The sculpture garden in the Central Park is a popular tourist destination in New York City.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	 Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
24	0	0	1	3	0	7	0	5	0	2	0	1	4	2	1	1	0	6.0	2	7	The high renaissance in art history is a periodizing convention used to denote the apogee of the visual arts in the Italian renaissance.	7
27	0	1	2	3	2	9	0	4	2	3	0	0	0	2	2	1	0	7.0	2	6	"The Houson and London credit departments need to speak in order that each understands the philosophy"" behind credit analysis for the omnibus and master transactions."	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	1	2	3	2	9	0	4	2	3	0	0	0	2	2	1	0	7.0	2	6	"The Houson and London credit departments need to speak in order that each understands the philosophy"" behind credit analysis for the omnibus and master transactions."	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	   The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
23	2	0	1	3	1	6	0	3	0	3	0	1	2	1	1	1	0	5.0	1	7	The intricate clockwork mechanism of the perpetual calendar is meticulously crafted by artisans and serves to illustrate the passage of time accurately.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
27	0	0	3	3	0	6	0	5	2	2	0	1	4	2	1	1	0	6.0	2	11	The expression High Renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian Renaissance.	7
26	0	0	3	3	0	7	0	5	0	2	0	1	4	2	1	1	0	6.0	2	9	The high renaissance, in art history, is a periodizing convention used to denote the apogee of the visual arts in the Italian renaissance.	7
16	1	0	1	1	0	5	1	1	0	3	0	1	2	0	1	2	1	4.0	1	6	The museum exhibit showcasing ancient Roman sculptures is captivating visitors with its meticulously restored artifacts.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
29	1	1	1	3	2	8	0	6	0	3	1	0	3	0	2	2	0	4.0	0	17	Simmer the quinoa for about 15 minutes or until the grain becomes translucent and the white germ forms a visible spiral on the exterior of the quinoa grain.	7
