n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
30	4	0	4	4	1	5	0	3	0	4	0	1	4	2	1	0	0	5.0	2	13	The cake was beautifully decorated with intricate floral designs, flawlessly arranged with perfect symmetry, generously distributed across the table, and smoothly cut with a sharp knife.	4
23	4	0	5	2	1	4	0	3	0	2	0	0	2	1	1	1	0	4.0	1	14	The flowers danced cheerfully, quickly, eagerly, and expertly across the sun-kissed meadow, creating a vibrant tapestry of color.	4
14	5	0	4	0	1	1	0	1	0	1	0	1	0	0	1	0	0	3.0	0	5	The book was meticulously read quickly, smoothly, loudly, and attentively.	4
24	4	0	4	1	1	5	0	4	0	4	0	0	0	0	1	2	0	4.0	0	14	The students meticulously mastered the task, eagerly participated, diligently completed the assignment, and attentively listened to the instructor's lecture.	4
19	4	0	4	1	1	2	0	1	0	4	0	1	1	0	1	0	0	3.0	0	13	The cake was meticulously decorated with intricate frosting, smoothly sliced, professionally arranged, and expertly served.	4
17	4	0	4	1	1	3	0	3	0	1	0	0	0	0	1	1	0	2.0	0	13	 The cat chased the mouse swiftly, smoothly, cautiously, and excitedly down the road.	4
24	2	0	2	3	1	5	0	4	0	3	0	0	4	1	1	0	0	5.0	1	7	 The quick brown fox jumped over the sleeping lion, playfully skipping and merrily dancing to the rhythmic melody of a joyful song.	6
43	4	0	5	3	1	11	0	7	0	6	1	0	5	2	1	5	0	5.0	2	28	The mischievous child danced wildly across the dance floor using six intricate adverbs of manner, effortlessly maneuvered a colorful rainbow, effortlessly traversed a treacherous mountain path, and concurrently completed a complex task, leaving an impression on all attendees.	6
47	7	0	7	5	1	10	1	7	0	7	0	0	2	5	1	3	0	8.0	5	8	The cat danced gracefully across the park, excitedly bouncing in a whirlwind of joy, expertly maneuvering through the treacherous terrain, confidently heading towards the sunset, rapidly increasing its speed, skillfully traversing a steep incline, and effortlessly dominating the obstacle course.	6
33	1	1	6	5	1	7	0	5	0	6	0	0	1	2	1	0	0	5.0	2	12	The mischievous kitten danced with delight, skipping through the forest, leaping over the babbling brook, hopping on the trampoline, and bounding with joy, all while singing happily.	6
41	6	0	6	4	1	8	0	7	0	4	0	0	5	2	1	2	0	7.0	2	13	The playful puppy excitedly chased the feathered toy, effortlessly leaping over the red carpet, swiftly across the yellow bridge, effortlessly dodging a fallen apple, speedily towards the rose garden, and cautiously towards the unsuspecting gardener.	6
27	5	0	4	3	0	4	0	4	0	6	0	0	1	1	1	0	1	5.0	2	10	The meticulously planned journey, expertly navigated through a meticulously plotted course, resulted in a smoothly executed arrival, perfectly timed with the lunar eclipse.	6
31	3	0	4	3	2	8	0	5	0	4	0	0	2	1	1	3	0	5.0	1	11	The chef expertly sliced the vegetables, meticulously arranged the herbs, and flawlessly executed the final dish with speed and alacrity, resulting in a masterpiece of culinary delight.	6
30	7	0	7	3	1	5	0	5	0	1	0	0	1	0	1	1	0	3.0	0	23	 The cat chased the mouse furiously, cautiously, quickly, eagerly, smoothly, and effortlessly along the crooked path, much to the amusement of the onlookers.	6
19	6	0	6	1	1	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	15	The cat danced playfully, swiftly, eagerly, confidently, clumsily, and carelessly on the mat.	6
28	6	0	7	1	2	3	0	3	0	2	0	0	4	1	1	1	0	5.0	1	18	The mischievous cat danced playfully, effortlessly, swiftly, gracefully, humorously, and artfully around the fluffy rug, creating a chaotic yet endearing scene.	6
37	5	0	4	5	2	7	2	5	0	5	0	0	1	1	1	1	0	5.0	1	28	The cat jumped swiftly and silently to the top of the tree, effortlessly managed to climb up the tall tower, gracefully danced across the playground, and cheerfully greeted her owner upon his arrival.	6
27	3	0	5	2	1	5	0	3	0	7	0	0	1	1	1	2	1	5.0	2	8	The meticulously crafted sentence, brimming with precisely chosen adverbs, flowed effortlessly across the page, evoking vivid memories, and captivating the captivated audience.	6
22	7	0	7	1	1	3	0	2	0	1	0	0	0	0	1	0	0	2.0	0	17	 The clockwork orange shone brightly, angrily, stubbornly, occasionally, fiercely, occasionally, and playfully throughout the day.	6
26	3	0	5	2	1	4	0	3	0	3	0	0	5	0	1	1	0	4.0	0	8	The vibrant, humorous, and meticulous chef meticulously prepared a delicious, meticulously arranged meal, delivered flawlessly to the hungry guests with promptness.	6
32	5	2	3	2	1	6	0	6	0	4	0	0	3	2	4	0	0	4.0	2	16	The brightly colored wildflowers swayed wildly in the breeze, while the children danced joyfully, and the mischievous squirrels scampered excitedly up the trees as the happy birds chirped incessantly.	6
40	7	1	5	2	2	7	1	5	0	6	0	0	4	3	1	3	0	7.0	3	8	The energetic runner swiftly navigated the winding path, effortlessly accomplishing the challenging task, gracefully gliding over the soft ground, and excitedly racing ahead, all while attentively listening to music and thoughtfully planning her next move.	6
31	8	0	6	1	2	2	0	2	0	8	0	1	1	1	1	0	0	4.0	1	15	The meticulously planned and cleverly executed operation was smoothly implemented, flawlessly coordinated, expertly completed, accurately timed, and effectively monitored, resulting in a highly satisfactory outcome.	6
27	8	0	7	2	1	3	1	2	0	3	0	0	0	1	1	0	0	3.0	1	15	The meticulously crafted sentence danced elegantly across the page, incorporating meticulously, gracefully, subtly, ardently, passionately, and fiercely into its flow.	6
33	1	1	5	4	1	7	0	6	0	2	0	0	6	1	2	1	0	3.0	1	20	"""The swift kitten chased the nimble fox across the crooked path in the swift current, yet cautiously, while the bewildered onlookers watched in delight from the lofty heights."""	6
24	6	0	7	1	1	3	0	3	0	2	0	0	1	1	1	1	0	3.0	1	17	The cat danced quickly, angrily, excitedly, desperately, meticulously, and thoughtfully around the park, creating a whimsical dance.	6
22	6	0	7	1	1	3	0	3	0	1	0	0	0	0	1	1	0	3.0	0	18	 The dog chased the ball quickly, eagerly, fiercely, excitedly, cautiously, and purposefully, across the park.	6
29	3	0	6	2	2	7	1	3	0	2	0	0	3	1	1	2	0	5.0	1	12	The dancer effortlessly executed each move gracefully with precision, speed, and fluidity, mesmerizing the audience fiercely with her expressive, passionate, and vibrant choreography.	6
42	3	0	5	7	0	12	0	6	0	4	0	0	5	1	1	1	2	5.0	3	23	The intricate dance of cascading water droplets, meticulously choreographed by the gentle wind, flawlessly synchronized with the rhythmic sway of ocean waves, created a mesmerizing symphony of motion, ultimately leading to a serene retreat on the shore.	6
31	4	0	6	1	1	8	0	2	0	4	0	0	5	0	1	1	0	5.0	0	20	The enthusiastic chef prepared a meticulous feast with intricate flavors, intricate designs, meticulously selected ingredients, rapidly cooked dishes, perfectly seasoned food, and flawlessly coordinated presentation.	6
35	6	0	6	1	1	7	2	4	0	6	0	0	1	1	1	4	0	4.0	1	19	The eagerly awaiting students excitedly chatted, meticulously arranged their desks, diligently studied the textbook, desperately grasped the concepts, and patiently listened to the teacher's lecture, ensuring their understanding.	6
31	1	0	4	3	2	6	1	4	0	3	0	0	7	1	2	1	0	7.0	1	9	The quick brown fox jumps over the sleeping tiger and sprinkles glitter on the enthusiastic young children, who excitedly dance in the vibrant, mesmerizing, and dazzling moonlight.	6
24	6	0	6	2	1	3	0	3	0	2	0	0	1	1	1	1	0	3.0	1	16	The mischievous puppy danced playfully, quickly, expertly, smoothly, gracefully and carelessly with the ball, bringing joy to all.	6
23	6	0	6	1	1	4	0	3	0	1	0	0	1	0	1	1	0	3.0	0	12	The playful puppy chased the bouncing ball swiftly, excitedly, frantically, expertly, clumsily, and eagerly across the park.	6
33	6	0	4	2	0	6	0	5	0	5	0	0	5	3	1	2	0	8.0	3	7	The enthusiastic pianist performed a mesmerizingly energetic show, flawlessly coordinated with the intricately scheduled rhythm section, expertly conducted by the charismatic maestro, ultimately delivering a profoundly impressive musical experience.	6
21	6	0	6	1	1	2	0	2	0	1	0	0	2	0	1	0	0	3.0	0	13	 The playful cat leaped effortlessly across the crooked path, quickly, smoothly, gracefully, majestically, and passionately.	6
35	8	0	4	2	0	5	1	5	0	6	0	0	4	5	3	1	0	6.0	5	11	A swift parrot fluently flew freely across a fertile forest, speedily traversing a perilous path, confidently soaring high above a meticulous gardener who diligently worked silently, ensuring the plants flourished abundantly.	6
19	3	0	2	2	1	4	0	2	0	3	0	0	2	1	1	0	0	5.0	1	5	The meticulously crafted sandwich arrived precisely at the opportune moment, satisfyingly devoured with fervent passion and grace.	6
31	6	1	3	4	0	5	0	5	0	3	0	0	4	2	1	0	0	5.0	2	9	The agile cat quickly jumped high, confidently over the rainbow while gracefully gliding on a silky parachute, ultimately landing softly on the soft grass beneath a radiant moon.	6
24	6	0	6	0	1	2	0	2	0	6	0	0	1	1	1	1	0	3.0	1	16	The young dancer gracefully leaped, meticulously coordinated, swiftly traversed, expertly synchronized, smoothly flowed, and passionately embraced the spotlight.	6
23	6	0	7	1	1	3	0	3	0	2	0	0	0	1	1	1	0	3.0	1	17	The cat danced flawlessly, gracefully, swiftly, smoothly, nimbly, and elegantly across the playground, delighting the spectators.	6
19	6	0	6	1	1	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	15	The dancer moved gracefully, hurriedly, swiftly, smoothly, effortlessly, and fluently across the stage.	6
44	8	0	6	2	1	8	0	7	0	8	0	0	4	1	1	5	0	5.0	1	27	The enthusiastic chef meticulously arranged the meticulously prepared ingredients, quickly measured the precisely weighed quantities, efficiently chopped the vibrant vegetables, diligently assembled the elaborate cake, and flawlessly coordinated the team of bakers, resulting in a truly delectable treat.	6
29	7	0	7	2	1	3	2	3	0	2	0	1	1	1	2	1	0	3.0	1	19	The mischievous monkey swung excitedly, cautiously, speedily, meticulously, eagerly, and gracefully to the hanging fruit, eagerly grasping it with all his might.	6
37	6	1	3	3	1	8	0	5	0	6	0	0	4	2	2	2	0	6.0	2	10	The meticulously arranged flowers danced beautifully in the meticulously crafted vase, gracefully decorating the grand table, while the elegantly poised waiter served the carefully prepared food with impeccable timing and meticulous attention to detail.	6
32	8	0	3	3	0	5	0	5	0	7	0	0	1	2	1	1	0	5.0	2	9	The brightly colored cat expertly danced gracefully around the wildly swinging hammer, effortlessly gliding through the meticulously crafted flowerpot, leaving a surprisingly pristine trail across the delicately arranged tablecloth.	6
30	2	0	8	0	1	10	1	2	0	3	0	0	3	2	1	3	0	5.0	2	15	The swift painter expertly wielded her colorful palette, skillfully blending emerald, azure, crimson, sapphire, gold, and violet shades, creating a vibrant masterpiece.	6
48	4	0	8	6	1	11	0	8	0	5	0	0	5	3	1	2	0	7.0	3	10	A hummingbird, swift as the wind, flew quickly to the nectar-laden flowers, gracefully navigating through the fragrant air, expertly avoiding the buzzing bees, and smoothly landing on the emerald leaves, delivering a load of sweet honey to the hive.	6
40	6	0	5	5	1	8	0	6	0	6	0	0	3	3	1	1	0	7.0	3	8	The swift parrot flew gracefully over the luminous sky, happily skipping through the emerald jungle, meticulously navigating through the winding path, swiftly reaching the towering tree, and triumphantly returning home with the spoils of war.	6
33	1	0	6	2	3	8	2	3	0	3	0	0	5	1	1	3	0	6.0	1	12	The enthusiastic dancer effortlessly executed the intricate steps with grace, precision, and swiftness, thrilling the audience and captivating their hearts with her vibrant, energetic, and captivating performance.	6
36	4	0	4	5	2	7	0	2	0	5	0	1	6	2	1	0	0	8.0	2	6	The meticulously crafted cake was meticulously decorated with intricate floral patterns, gracefully draped in silken fabric, and adorned with fragrant flowers, ultimately presented to the guest with utmost sincerity and genuine warmth.	6
21	7	0	6	0	1	2	0	2	0	1	0	0	2	0	1	1	0	3.0	0	12	The enthusiastic student effortlessly completed the challenging task diligently, quickly, efficiently, effortlessly, methodically, and passionately.	6
31	1	0	4	3	1	6	1	3	0	6	0	0	6	2	1	1	1	7.0	3	7	The swift, agile dancer adorned with twinkling jewels leaped gracefully across the emerald tapestry, her expressive movements adorned with subtle yet graceful gestures, captivating the enthralled audience.	6
46	7	1	7	4	0	9	1	7	0	7	0	0	3	5	1	3	0	8.0	5	7	The cat swiftly raced across the muddy ground, eagerly chasing the red ball, quickly passing the sleeping dog, carelessly swinging on the rope, leisurely strolling along the sidewalk, perfectly aligning with the stars, while meticulously planning its next move.	6
27	1	0	7	3	1	9	0	3	0	2	0	0	1	1	1	1	0	3.0	1	19	The mischievous child ran rapidly to the park with haste, nimbleness, swiftness, determination, dexterity, and force, bringing joy to all.	6
7	2	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2.0	0	3	Certainly, here is the sentence: The cat danced playfully, quickly, excitedly, smoothly, effortlessly, and gracefully while chasing the butterfly.	6
