n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
33	0	0	8	1	1	9	0	3	0	2	0	0	9	1	1	1	0	3.0	1	20	The vibrant peacock, colorful parrot, graceful swan, energetic lion, cunning fox, mischievous goat, and proud ostrich formed a harmonious coalition, dancing through the verdant meadow.	7
29	0	1	3	1	1	7	0	6	0	3	0	0	7	1	3	2	0	4.0	1	10	 The quick brown fox jumps over the lazy dog, while the cunning lion fights the fearless lion tamer, and the mischievous elf leads the weary traveler.	7
32	0	1	4	3	2	8	1	2	1	4	0	1	5	2	2	2	1	6.0	3	13	The bustling marketplace of Cairo, adorned with antique treasures and vibrant fabrics, was abuzz with vendors hawking their wares, attracting a throng of curious tourists and eager shoppers.	7
33	0	0	8	2	1	9	0	3	0	2	0	0	8	1	1	1	0	3.0	1	20	The mischievous lion, playful parrot, elegant giraffe, cunning cheetah, graceful swan, mischievous zebra, and vibrant tiger strolled through the lush forest, spreading joy to all.	7
33	0	0	3	5	1	9	1	4	0	2	1	0	6	0	2	1	0	4.0	0	14	The agile aardvark assembled a vibrant group of seven nimble nimbus, and they embarked on a spirited journey of epic proportions, through the mystical forest's maze of winding paths.	7
28	1	0	7	1	1	8	0	2	0	1	0	0	7	0	1	0	0	3.0	0	20	The playful kitten, swift cheetah, energetic lion, fierce tiger, graceful giraffe, elegant zebra, and mighty elephant danced harmoniously in the meadow.	7
29	0	0	7	1	1	12	0	2	0	1	0	0	5	0	1	0	0	3.0	0	20	The vibrant purple parrot, emerald parrot, sapphire parrot, turquoise parrot, scarlet parrot, orange parrot, and gold parrot soared through the crystal sky.	7
32	0	0	3	3	2	8	0	6	0	4	0	0	6	2	1	1	0	4.0	2	16	The quick brown fox jumps over the sleeping lion, bringing the scattered grapes and juicy watermelon to the hungry zebra and the thirsty giraffe, resulting in a delightful feast.	7
35	1	0	8	2	1	11	0	3	0	2	0	0	7	1	1	1	0	4.0	1	20	The swift sparrow, nimble fox, majestic lion, cunning tiger, graceful swan, agile cheetah, and sly snake danced playfully amongst the emerald trees, creating a symphony of joy.	7
36	0	0	8	2	1	12	0	3	0	2	0	0	8	0	1	1	0	4.0	0	20	The vibrant apple, juicy peach, gnarly pear, tangy orange, sweet mango, fluffy grape, and ripe strawberry formed a delectable fruit basket, shared amongst the eager group of friends.	7
31	0	0	7	1	1	9	0	3	0	2	0	0	8	0	1	1	0	3.0	0	20	 The mischievous lion, graceful gazelle, cunning fox, elegant giraffe, cunning tiger, nimble panther, and majestic zebra led an epic journey through the enchanted forest.	7
40	0	0	7	2	1	11	0	9	0	2	0	1	7	0	1	1	0	3.0	0	27	The diligent doctor, a radiant teacher, the proud knight, the graceful butterfly, the agile cheetah, the mischievous elf, and the curious parrot were playing a game of chess in the bustling city park.	7
39	0	0	9	2	1	10	0	6	0	2	0	0	9	0	1	1	1	5.0	1	30	The bustling market, teeming with colorful fruits, energetic children, friendly shopkeepers, a towering cathedral, a graceful giraffe, a curious parrot, and a spirited artist, painted a vibrant picture of life.	7
33	0	1	3	2	1	9	0	7	0	4	0	0	6	3	2	2	0	5.0	3	14	The quick brown fox jumps over the sleeping bear, while the curious cat and the mischievous goat chase the nimble butterfly, making the playground equipment seem like a magical castle.	7
29	0	1	5	2	1	8	0	4	0	2	0	0	6	0	1	0	0	4.0	0	11	The quick fox jumps over the lazy goose, while the proud lion, sleek cheetah, fierce tiger, and graceful zebra race across the bustling marketplace.	7
41	0	0	8	2	1	10	1	9	0	2	0	1	7	1	2	0	0	3.0	1	27	A vibrant apple, a plump peach, a juicy pear, a delicious mango, a crispy orange, a sweet strawberry, and a tangy grape are ripening in the sun, their sweetness dripping onto the table.	7
39	0	0	9	3	1	12	0	3	0	2	0	0	9	0	1	1	1	5.0	1	20	The bustling market, filled with eager shoppers, showcased a vibrant assortment of fresh produce, aromatic spices, glistening jewelry, elegant clothes, vintage books, majestic statues, and a captivating bouquet of flowers.	7
26	1	1	3	2	0	6	0	5	0	3	0	0	5	2	2	1	0	4.0	2	13	The swift squirrel perched on the mighty oak tree, devouring a succulent apple from the fertile orchard, while the mischievous lion roared nearby.	7
46	0	0	7	3	1	11	0	10	0	2	0	0	12	0	1	1	0	6.0	0	26	The energetic young lion leads a proud pack of chattering monkeys, a cunning fox, a mischievous elephant, a wise old owl, a graceful gazelle, a curious zebra, and a brave warrior into a thrilling adventure through the lush jungle.	7
37	1	1	4	4	1	7	0	6	0	4	0	0	9	2	3	0	0	5.0	2	17	The quick brown fox jumps over the sleepy green cat, chased by the furious lion, and the timid goat leaps high, while the hungry tiger searches for food in the lush green forest.	7
38	1	1	3	4	1	10	0	8	0	4	0	0	6	1	3	2	0	5.0	1	11	The mischievous monkey in the jungle canopy climbed the towering tree of giants, while the swift squirrel scampered along the vibrant branches, and the graceful giraffe surveyed the vast expanse of the emerald landscape below.	7
29	1	0	7	1	1	8	0	2	0	1	0	0	8	0	1	0	0	3.0	0	20	The playful parrot, majestic lion, mischievous elf, nimble fox, elegant swan, ferocious tiger, and wise owl flew gracefully through the emerald sky.	7
36	0	0	7	3	1	10	1	4	0	1	0	0	9	0	1	0	0	4.0	0	21	The energetic lion, proud peacock, playful panda, cunning fox, graceful giraffe, spirited zebra, and cunning snake each contributed to the intricate dance of their coexistence in the serene forest.	7
30	0	0	7	1	1	9	0	3	0	2	0	0	7	0	1	1	0	4.0	0	19	The curious cat chased the mischievous giraffe, playful tiger, sleek panther, graceful zebra, elegant ostrich, vibrant chameleon, and determined hippopotamus across the park.	7
38	0	0	4	3	1	10	1	8	0	4	0	0	7	1	4	1	0	5.0	1	17	The quick brown fox jumps over the sleeping lion, the hungry zebra crosses the bridge, and the playful parrot nibbles on the juicy mango, resulting in a delicious smoothie that the thirsty giraffe drinks.	7
23	0	0	7	2	1	9	0	3	0	1	0	0	0	0	1	0	0	3.0	0	14	 The cat, tiger, lion, cheetah, zebra, giraffe, and elephant danced to the rhythm of the music.	7
30	1	0	7	1	1	9	0	2	0	1	0	1	7	0	1	0	0	3.0	0	22	The playful kitten, fluffy bunny, curious parrot, mischievous monkey, energetic lion, ancient oak tree, and friendly dog are running together in the park.	7
55	1	0	7	7	1	13	0	11	0	5	0	0	10	3	2	0	0	6.0	3	26	 The majestic oak tree towered proudly beside the graceful butterfly, a vibrant peacock adorned in emerald, beneath the watchful eye of a majestic lion, a mischievous squirrel scampered up the trunk, alongside a playful tiger, a humble mushroom nestled in the earth, and a proud elephant standing tall.	7
22	1	0	3	2	0	5	0	4	0	3	0	0	4	2	1	1	0	5.0	2	7	The quick brown fox leaps over the sleeping sheep, grazing on the emerald grass, thus creating a mischievous mess.	7
28	0	0	3	1	0	8	0	7	0	3	0	0	6	0	3	3	0	3.0	0	17	The quick brown fox leaps over the sleeping dog, the playful lion tames the ferocious tiger, the cunning goblin throws the wicked witch a bone.	7
37	1	1	4	4	1	9	1	6	0	3	0	0	7	2	3	0	0	5.0	2	11	The energetic lion proudly stood atop the colossal granite cliff, while the cunning chameleon perched on his back, amidst the serene mountain goats and nimble fox, all gazing at the breathtaking ocean sunset.	7
31	0	1	4	1	1	9	0	8	0	4	0	0	3	1	4	3	0	4.0	1	15	 The quick brown fox jumps over the sleeping lion, the zebra crosses the road, and the giraffe eats the juicy mango, all while the squirrel gathers nuts.	7
30	0	1	3	2	1	7	0	6	0	3	0	0	7	1	3	1	0	4.0	1	11	The quick brown fox jumps over the sleeping giraffe, while the energetic cheetah rushes past the wise old elephant, and the graceful zebra crosses the busy street.	7
28	1	0	7	1	1	8	0	2	0	1	0	0	7	0	1	0	0	3.0	0	20	The radiant lion, graceful giraffe, cunning fox, mighty elephant, mischievous ferret, energetic tiger, and weary hippopotamus danced gracefully in the meadow.	7
27	0	0	2	3	1	7	2	4	0	3	0	0	5	1	2	3	0	5.0	1	7	The curious parrot in the emerald cage filled the antique wicker basket with golden fruit, which delighted the weary traveler and provided him with sustenance.	7
36	1	0	8	2	1	10	1	3	0	2	0	0	8	1	2	0	0	3.0	1	20	The vibrant apple, majestic sunflower, curious goat, ferocious lion, cunning fox, mischievous child, and resilient tiger danced playfully beneath the emerald moon, their laughter echoing through the meadow.	7
33	0	0	8	1	1	9	0	3	0	3	0	0	8	1	1	1	0	3.0	1	20	The energetic lion, graceful gazelle, cunning fox, mischievous cheetah, playful leopard, swift cheetah, and cunning tiger roamed the vast savanna, engaging in a thrilling chase.	7
36	2	0	4	4	2	10	1	7	0	4	0	0	2	2	3	1	0	7.0	2	10	The quick brown fox jumps over the sleeping dog, chasing the squirrel up a tree, where the parrot rests on its branch, and the elephant and giraffe stand proudly beside the cat.	7
36	0	0	8	2	1	11	0	3	0	2	0	0	9	1	1	1	0	4.0	1	21	The curious cheetah, nimble giraffe, cunning coyote, graceful lion, mighty oak tree, playful pug, and energetic zebra raced across the emerald meadow, creating a harmonious symphony of movement.	7
21	0	1	3	1	1	7	0	4	0	2	0	0	2	1	2	1	0	4.0	1	9	 The quick brown fox jumps over the sleeping tiger, while the giraffe eats bananas, and the parrot squawks.	7
35	2	0	5	3	1	7	1	4	0	5	0	0	6	2	2	2	1	7.0	3	7	The meticulous artist, eager to experiment, meticulously crafted a vibrant tapestry, adorned with intricate patterns and colorful hues, which adorned the intricately woven tapestry on display in the enchanting gallery.	7
38	0	1	5	3	2	9	0	8	0	5	0	0	5	2	4	1	0	6.0	2	10	The quick fox jumps over the sleeping zebra, and the giraffe stands tall, while the crocodile dreams of the lush green pasture, and the camel travels alongside the goat, creating a delightful scene.	7
31	0	0	7	1	1	9	0	3	0	1	0	0	9	0	1	1	0	3.0	0	20	The playful pup, mischievous kitten, energetic dancer, graceful butterfly, curious explorer, weary traveler, and determined chef shared a memorable meal in the cozy kitchen.	7
30	0	0	7	1	1	8	0	2	0	2	0	0	8	2	0	0	0	5.0	2	19	The energetic elephant, graceful giraffe, cunning fox, meticulous lion, swift ostrich, courageous knight, and wise tiger assembled to embark on an extraordinary journey.	7
33	1	1	4	2	2	8	0	6	0	5	0	0	4	1	4	1	0	4.0	1	17	The quick fox jumps over the sleeping lion, while the chattering elephant stands guard, and the nimble giraffe grapples with the mischievous goat, and the weary camel trudges along.	7
35	1	0	7	1	1	9	0	4	0	2	0	0	9	1	1	1	0	4.0	1	21	The meticulous chef, seasoned gardener, playful pup, energetic dancer, passionate artist, graceful swan, and nimble fish all gathered together to celebrate the blossoming spring in the vibrant garden.	7
