n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
19	1	0	3	1	1	5	1	4	0	3	0	0	0	0	3	1	0	3.0	0	12	The cat chased the bird, the dog ran along, and the wind blew through their fur.	3
23	1	0	4	1	2	4	0	4	0	2	0	0	5	1	1	1	0	5.0	1	7	 The red, yellow, and blue flowers bloomed brightly in the sun, making the garden a vibrant and colorful sight.	3
16	3	0	3	0	1	3	0	3	0	3	0	0	0	0	3	0	0	3.0	0	11	The sun shines brightly, the flowers bloom wildly, and the birds sing sweetly.	3
16	1	0	3	2	1	3	0	3	0	3	0	0	0	0	1	0	0	3.0	0	11	 The cat chased after the ball, jumped onto the table, and purred happily.	3
21	0	0	3	3	1	6	0	5	0	3	0	0	0	0	1	2	0	4.0	0	13	The cat jumped onto the table, chased the mouse across the room, and ate a slice of bread.	3
17	0	0	3	2	1	4	0	4	0	3	0	0	0	0	1	1	0	3.0	0	10	The dog chased the cat, jumped over the fence, and ran across the park.	3
22	0	0	4	3	1	5	0	5	0	4	0	0	0	0	1	1	0	3.0	0	15	The dog chased the cat, ran after the ball, jumped over the fence, and played with the children.	4
23	1	0	4	1	1	7	0	5	0	2	0	0	1	1	1	1	0	3.0	1	11	The students, the teachers, the parents, and the community worked together to raise money for the new school building.	4
31	0	0	5	5	1	7	0	8	0	4	0	0	1	0	1	1	0	5.0	0	18	The cat jumped onto the table, chased the mouse up the wall, played with the string, and climbed onto the bookshelf, all at the same time.	4
20	0	0	4	2	1	5	0	4	0	4	0	0	0	0	1	2	0	3.0	0	14	The cat jumped to the table, chased the mouse, climbed the curtains, and purred with delight.	4
28	1	1	5	1	2	6	0	6	0	5	0	0	1	2	4	1	0	4.0	2	18	The cat sat on the mat, while the dog slept, and the bird chirped, yet the sun shone brightly, creating a harmonious atmosphere.	4
30	4	0	5	1	1	7	0	6	0	5	0	0	1	0	5	1	0	5.0	0	24	 The sun shone brightly, the flowers bloomed magnificently, the birds chirped happily, the butterflies danced gracefully, and the sweet scent of honey filled the air.	4
26	0	0	5	0	1	5	0	5	0	0	0	5	5	0	5	0	0	3.0	0	21	 The apple is sweet, the orange is juicy, the banana is ripe, the pear is crunchy, and the grapes are refreshing.	4
24	0	0	5	2	1	6	0	4	0	5	0	0	1	1	1	3	0	4.0	1	12	The children ran across the park, played games, sang songs, and danced to the music, creating a joyful atmosphere.	4
26	0	0	5	0	1	5	0	5	0	3	0	5	2	0	5	0	0	4.0	0	21	The weather was sunny, the sky was clear, the flowers were blooming, the birds were chirping, and the bees were buzzing.	4
22	0	0	4	3	1	6	0	2	0	4	0	0	1	2	1	1	0	5.0	2	8	 The students arrived at the library by bus, prepared to devour books, study for exams, and complete assignments.	4
19	1	0	4	1	1	4	0	4	0	4	0	0	0	0	1	2	0	3.0	0	14	The cat chased the mouse, ran after the ball, climbed the tree, and slept soundly.	4
38	0	1	6	5	0	8	0	6	0	6	0	0	5	3	2	1	1	6.0	4	14	A group of friends, eager to impress, presented a vibrant tapestry, woven with intricate threads, while a captivating tale unfolded in a lively atmosphere, illuminated by the glow of a waning moon.	4
28	1	0	6	1	3	4	1	2	1	3	0	1	5	0	2	3	0	4.0	0	15	The students are studying English, French, German, Italian, and Spanish simultaneously, yet they maintain a strong sense of camaraderie and shared purpose.	4
21	1	0	4	3	1	4	0	4	0	4	0	0	0	0	1	0	0	3.0	0	16	The cat jumped onto the table, climbed onto the counter, played with the balls, and purred loudly.	4
21	0	0	4	2	1	5	0	5	0	4	0	0	0	0	1	2	0	3.0	0	15	The cat chased the mouse, jumped over the table, ran across the room, and climbed the tree.	4
19	2	0	5	1	1	2	1	1	0	1	0	1	4	0	2	0	0	3.0	0	11	The weather is cold, wet, windy, and snowy, so I stayed home from school.	4
21	0	0	4	2	1	5	0	5	0	4	0	0	0	0	1	2	0	3.0	0	14	The cat chased the mouse, jumped over the table, climbed the wall, and raced down the stairs.	4
15	0	0	4	0	1	5	1	0	0	4	0	0	0	1	1	3	0	5.0	1	7	 I love eating fruit, watching movies, playing games, and reading books.	4
22	0	0	4	2	1	5	0	5	0	4	0	0	1	0	1	2	0	3.0	0	14	The cat jumped over the fence, chased the rabbit, climbed the tree, and purred on the warm sun.	4
18	0	0	4	1	1	4	0	4	0	4	0	0	0	0	1	2	0	3.0	0	14	 The cat jumped onto the table, chased the mouse, climbed the curtains, and roared.	4
26	0	0	5	0	1	5	0	5	0	5	0	5	0	0	5	0	0	3.0	0	21	The house is burning, the dog is barking, the cat is sleeping, the wind is blowing, and the smoke is rising.	4
31	1	1	4	3	1	7	0	7	0	6	0	0	0	2	2	2	0	5.0	2	17	A cat jumped over the fence, chased the dog across the park, climbed the tree, and sat on the branch waiting for the owner to come home.	4
22	0	0	4	3	1	5	0	5	0	4	0	0	0	0	1	1	0	3.0	0	15	The dog chased the ball, ran after the cat, jumped over the fence, and fell down the stairs.	4
22	0	0	5	0	1	6	0	4	0	5	0	0	1	0	1	5	0	3.0	0	15	 The student read the book, completed the homework, played games, watched movies, and enjoyed a delicious treat.	4
26	5	0	5	0	1	5	0	5	0	5	0	0	0	0	5	0	0	5.0	0	21	The sun shone brightly, the flowers bloomed profusely, the birds chirped incessantly, the bees buzzed tirelessly, and the butterflies danced gracefully.	4
28	0	0	5	0	2	7	1	6	0	3	0	0	2	2	1	3	0	6.0	2	12	The book, the film, the music, and the painting all influenced the artist's creativity, enabling him to produce unique and innovative artwork.	4
27	1	0	7	2	2	9	1	1	0	2	1	0	1	1	1	1	0	5.0	1	11	Four distinct passions, painting, dancing, writing, and singing, intertwine seamlessly through my life, fostering a sense of fulfillment and joy.	4
26	3	0	4	3	1	6	1	3	0	4	0	0	1	0	1	2	0	3.0	0	17	The students completed their homework diligently, studied for the exam thoroughly, participated actively in class, and achieved high marks on the test.	4
20	1	0	4	2	1	4	0	4	0	4	0	0	0	0	1	1	0	3.0	0	15	The dog chased the ball, jumped over the fence, ran up the tree, and barked loudly.	4
22	0	0	4	3	1	5	0	5	0	4	0	0	0	0	1	1	0	3.0	0	15	 The dog chased the ball, ran across the park, jumped over the flowers, and played with the cat.	4
28	1	0	5	0	1	5	0	5	0	5	0	5	1	1	5	0	1	3.0	2	22	The coffee was piping hot, the bread was freshly baked, the flowers were blooming, the sun was shining, and the music was playing.	4
22	2	0	4	0	1	5	0	5	0	4	0	0	1	0	4	1	0	4.0	0	17	 The cat slept soundly, the dog chased the ball, the birds sang sweet, and the sun shone brightly.	4
25	0	0	4	2	2	6	0	6	0	4	0	0	1	0	2	2	0	3.0	0	20	The cat jumped onto the table, chased the mouse up the wall, and spilled the water, but the fish remained undisturbed.	4
25	0	0	4	1	1	7	0	7	0	4	0	0	1	0	4	2	0	3.0	0	20	 The dog ran to the park, the cat chased the ball, the boy sang a song, and the tree stood tall.	4
37	1	0	7	3	1	10	0	9	0	1	0	1	4	1	1	0	0	4.0	1	16	The book, the cat, the music, the painting, and the dance were all part of the enjoyable evening, seamlessly blending with the warm, inviting atmosphere of the cozy living room.	4
13	0	0	4	0	1	2	0	1	0	0	0	1	4	0	1	0	0	2.0	0	8	The weather was sunny, windy, warm, and humid yesterday.	4
28	1	0	5	2	2	6	2	3	0	2	0	2	2	1	2	1	0	4.0	1	9	The apple, orange, mango, and banana were ripe and ready to be eaten, so I made a fruit salad with all of them.	4
23	0	0	5	2	1	5	0	5	0	5	0	0	0	0	1	2	0	3.0	0	19	The cat chased the mouse, ran after the ball, climbed the tree, danced with the wind, and roared.	4
17	1	0	4	1	1	3	1	1	0	4	0	1	0	1	1	2	0	4.0	1	8	I am reading a book, watching television, listening to music, and exercising simultaneously.	4
18	0	0	4	1	1	5	0	1	0	2	0	1	3	1	1	2	0	4.0	1	10	 This book is full of interesting characters, captivating plotlines, engaging narratives, and delightful illustrations.	4
23	0	0	4	4	1	5	0	5	0	4	0	0	0	0	1	0	0	3.0	0	16	 The cat sat on the mat, jumped over the fence, ran across the park, and played with the dogs.	4
23	0	0	5	0	1	6	0	6	0	5	0	0	0	0	5	1	0	4.0	0	19	The dog chased the ball, the cat jumped, the rain fell, the wind blew, and the sun shone.	4
25	0	0	5	5	1	8	0	2	0	2	0	1	1	0	1	0	0	4.0	0	11	A delicious breakfast of oatmeal, cereal, fruit, and juice was shared with friends, along with a steaming cup of coffee.	4
21	0	0	4	0	1	4	0	4	0	3	0	4	1	0	4	0	0	3.0	0	16	 The grass is green, the flowers are blooming, the sun is shining, and the birds are chirping.	4
22	1	0	4	3	1	5	0	4	0	4	0	0	0	0	1	0	0	3.0	0	17	The cat jumped onto the mat, raced across the living room, climbed onto the couch, and purred happily.	4
20	3	0	4	0	1	4	0	4	0	4	0	0	0	0	4	0	0	3.0	0	15	The sun shines brightly, the flowers bloom, the wind whips freely, and the birds sing sweetly.	4
14	0	0	4	0	1	4	0	1	0	3	0	1	0	1	1	2	0	4.0	1	5	The students are playing football, watching TV, studying, and cooking.	4
25	0	0	4	4	1	6	0	6	0	4	0	0	0	0	1	1	0	3.0	0	18	 The cat jumped onto the table, chased the mouse up the wall, climbed onto the bookshelf, and hissed at the owner.	4
22	1	0	6	3	0	8	0	1	0	1	1	1	0	0	1	0	0	4.0	0	10	Four fruits are eaten together – bananas, oranges, apples, grapes – with a sprinkle of cinnamon on top.	4
28	0	1	4	1	2	6	0	5	0	4	0	0	5	1	4	0	0	5.0	1	10	The quick brown fox jumps over the sleeping dog, and the blue bird sings, while the red cat naps, and the green parrot dances.	4
