n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
22	0	0	6	1	0	1	2	0	8	1	1	1	1	0	1	1	0	4.0	0	13	You can find them From Indian Oil Building, Sector -37, Taj Express Road( Bus Stops) etc.	5
22	0	0	2	2	1	4	0	4	0	2	0	0	7	0	2	0	0	3.0	0	11	The quick brown fox jumps over the sleepy dog, and the bright red apple falls onto the soft green grass.	5
22	0	0	2	1	1	4	1	4	0	4	0	2	2	3	2	1	0	6.0	3	10	The book is a valuable treasure that holds the secrets of a long and forgotten past, waiting to be discovered.	5
31	0	0	5	4	1	5	2	3	3	3	0	2	1	2	3	1	0	5.0	2	12	" A coalition forces spokesman confirmed they had not received ""any weapons from Bosnia"" and added they were ""not aware of any purchases for Iraq from Bosnia""."	5
18	2	1	2	0	1	2	3	0	0	2	0	1	2	1	2	1	0	5.0	1	4	 My phone's battery is low, and I need to charge it as soon as possible.	5
24	0	0	2	5	0	7	0	5	0	2	0	0	3	1	1	1	0	4.0	1	8	The vibrant hues of the sky danced with the fleeting flicker of sunlight, creating a breathtaking tapestry of colors across the horizon.	5
31	0	0	5	4	1	5	2	3	3	3	0	2	1	2	3	1	0	5.0	2	12	"The coalition forces spokesman confirmed they had not received ""any weapons from Bosnia"" and added they were ""not aware of any purchases for Iraq from Bosnia""."	5
15	2	0	2	1	1	3	0	3	0	2	0	1	0	0	2	0	0	3.0	0	6	  The weather is always changing, but the leaves always stay on the trees.	5
25	0	0	6	0	1	9	0	6	0	2	0	0	1	1	1	1	0	4.0	1	14	 The sentence has several punctuation marks, including a comma, a colon, a parenthesis, a hyphen, and a quotation mark.	5
22	1	0	3	3	1	5	1	4	0	3	0	0	1	1	2	0	0	5.0	1	8	 The cat jumped onto the tree, and the dog chased after it, resulting in a very exciting play session.	5
27	0	0	6	1	1	4	0	2	9	0	1	2	1	0	2	0	0	4.0	0	13	 The email address is righter@sonic.net and the address is from Indian Oil Building, Sector -37, Taj Express Road( Bus Stops) etc.	5
21	2	0	3	1	1	5	2	3	0	3	0	0	1	1	3	1	0	3.0	1	12	The vibrant flowers bloomed brightly, their fragrance filling the air, and the sun shone warmly upon their petals.	5
31	0	0	5	4	1	5	2	3	3	3	0	2	1	2	3	1	0	5.0	2	12	"The coalition forces spokesman confirmed they had not received ""any weapons from Bosnia"" and added they were ""not aware of any purchases for Iraq from Bosnia""."	5
30	0	0	10	2	0	4	0	1	8	1	1	1	1	0	1	0	0	4.0	0	19	"The email ""righter""<righ...@sonic.net> was sent from Indian Oil Building, Sector -37, Taj Express Road( Bus Stops) to coalition forces."	5
17	0	0	3	1	1	3	0	2	0	2	0	2	3	0	1	1	0	3.0	0	9	 The cake is moist, has a rich frosting, and is topped with fresh berries.	5
7	0	0	1	1	0	2	0	1	0	0	1	1	0	0	1	0	0	3.0	0	4	The sentence with 5 punctuations is: The sentence below has 5 punctuations.	5
29	1	0	5	4	2	6	1	3	0	4	0	1	1	1	2	0	0	6.0	1	14	The weather is often beautiful, but its sentences tend to start, pause, and finish at the end of lines, with the risk of monotony.	5
9	0	0	0	0	1	3	0	2	1	0	0	2	0	0	2	0	0	3.0	0	4	The email address is righter@sonic.net and the address is	5
18	0	0	2	1	2	4	1	2	0	1	0	1	4	1	2	1	0	5.0	1	6	The café had an atmosphere that was relaxed and friendly, with comfortable seating and good lighting.	7
25	0	0	3	3	2	6	0	3	2	1	2	0	1	0	1	1	0	6.0	0	5	The restaurant, Bik Kreyol, has a unique phone number and a charge of €5 for entrance and €3 for drinks.	7
18	0	0	3	1	2	3	1	2	0	2	0	3	1	0	3	0	0	3.0	0	13	 The café was bustling with students, and the music was blasting, but everything was peaceful.	7
37	2	1	7	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	 They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure.	7
27	0	0	4	4	1	6	0	4	2	2	2	0	0	0	1	2	0	4.0	0	13	The restaurant, Bik Kreyol, serves a variety of beverages for a cost of € 3, and has an entrance fee of € 5.	7
36	3	0	9	1	1	4	1	1	4	2	4	1	1	1	2	1	0	6.0	1	18	"""Not too far from there, you can find a local bar / nightclub named Bik Kreyol, Beau Soleil, 0590258046 or 0590920648 (Entrance € 5, Drinks € 3)."""	7
24	0	0	3	3	1	5	0	2	4	2	0	1	3	0	1	1	1	5.0	1	9	 The bar named Bik Kreyol, Beau Soleil, is popular amongst students and offers a wide range of drinks at affordable prices.	7
18	0	0	4	1	1	7	0	2	0	2	0	0	1	1	1	1	0	5.0	1	5	The restaurant has a variety of delicious menu options, including pizzas, pastas, and burgers.	7
24	1	0	5	1	3	2	2	2	0	1	0	3	4	0	2	0	0	5.0	0	8	" ""This is a complex and challenging task, but it can be completed in a well-structured and organized manner."""	7
39	2	1	9	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	" ""They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure."""	7
31	1	0	7	4	1	4	0	3	8	1	1	0	1	0	2	1	0	4.0	0	17	With a Pizza Hut, IHOP, 3 Starbucks, Chilis, Panera, and Chipotle on campus ALONE, VCU has some of the best eating options for students.	7
24	0	0	6	2	1	4	0	2	7	2	0	0	0	1	1	1	0	5.0	1	11	The restaurant on campus has a variety of options including Pizza Hut, IHOP, Starbucks, Chilis, Panera, and Chipotle.	7
37	2	1	7	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure.	7
16	0	0	3	0	1	3	0	2	2	3	0	0	2	0	1	2	1	4.0	1	6	The restaurant, named Bik Kreyol, serves delicious food and has a friendly atmosphere.	7
16	0	1	3	1	0	4	0	4	0	3	0	0	0	2	2	1	0	4.0	2	7	The cat sat on the mat, watching the sunrise, while the birds chirped.	7
22	1	0	5	1	0	5	0	3	2	2	0	0	2	1	1	2	0	3.0	1	8	"""The restaurant, Bon Appétit, has a wide range of menu options to satisfy even the pickiest eater."""	7
48	2	1	10	4	0	11	2	6	0	6	0	2	4	2	3	2	2	7.0	4	11	"The sentence generated using the provided instruction is: ""They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure."""	7
15	0	0	1	1	1	4	2	2	0	2	0	0	2	0	1	3	0	3.0	0	6	The cafe owner greeted us with friendly enthusiasm and offered us a complimentary espresso.	7
24	0	0	5	0	2	6	0	3	2	2	1	0	2	0	1	2	0	5.0	0	7	"The restaurant, ""Bik Kreyol,"" has a unique phone number but offers affordable drinks and a €5 entrance fee."	7
19	1	0	2	2	0	3	3	3	0	3	0	2	0	1	3	2	1	4.0	2	7	  When we walk into the forest, we might encounter a squirrel that has climbed up a tree.	7
29	0	0	6	4	1	4	0	3	8	1	1	0	1	0	1	1	0	6.0	0	26	VCU has some of the best eating options for students with a Pizza Hut, IHOP, 3 Starbucks, Chilis, Panera, and Chipotle on campus.	7
25	0	0	4	1	2	7	1	2	0	5	0	1	2	4	1	4	0	7.0	4	12	 The cafe is filled with students studying, people having coffee, and workers finishing their lunch, creating a busy and cheerful atmosphere.	7
37	2	1	7	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure.	7
27	2	1	6	0	1	3	4	2	3	2	0	1	2	1	3	2	0	4.0	1	9	"""I am a passionate painter, and my friends sometimes jokingly call me 'Vincent Van Gogh' because I have a vibrant imagination."""	7
23	1	0	3	1	1	4	1	4	0	3	0	3	1	1	3	1	0	5.0	1	12	The bar was packed, and the music was loud, so I couldn't hear the person speaking over the noise.	7
40	2	0	6	4	2	7	3	5	0	4	0	2	3	2	3	2	0	6.0	2	14	"""The chef at the restaurant presented me with a delicious dish, but unfortunately, the kitchen was too crowded, and I had to wait an unreasonable amount of time for my food to be prepared."""	7
18	0	0	3	1	1	3	1	1	3	0	0	1	4	0	1	0	0	3.0	0	7	The restaurant, La Petite Marmite, is famous for its delicious French cuisine and vibrant atmosphere.	7
24	0	0	3	3	1	8	0	3	0	4	0	0	2	0	1	2	2	6.0	2	18	The vibrant mural adorned with splashes of color, depicting a whimsical scene of dancing flames and soaring stars, captivated the onlookers.	7
31	0	0	6	4	1	5	0	4	8	1	1	0	1	0	1	1	0	6.0	0	26	The restaurant VCU has some of the best eating options for students with a Pizza Hut, IHOP, 3 Starbucks, Chilis, Panera, and Chipotle on campus.	7
21	0	0	4	3	1	5	1	2	0	1	0	0	4	0	1	1	0	5.0	0	9	" ""The library has a wide collection of books, with many rare or historical ones amongst its holdings."""	7
31	0	0	7	5	1	5	0	3	8	1	0	0	1	0	1	1	0	5.0	0	19	 With an assortment of eateries like Pizza Hut, IHOP, Starbucks, Chilis, Panera, and Chipotle, VCU has some of the best eating options for students.	7
37	2	1	7	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure.	7
23	0	0	2	2	2	5	2	4	0	1	0	2	2	1	2	1	0	4.0	1	15	 The student was able to purchase a sandwich and a beverage at the cafeteria, and they were satisfied with their meal.	7
25	0	0	6	1	1	4	0	2	8	2	0	0	1	1	1	1	0	5.0	1	11	The VCU campus has an array of delectable eating options including Pizza Hut, IHOP, Starbucks, Chilis, Panera, and Chipotle.	7
15	1	0	1	2	1	4	0	2	0	2	0	1	1	0	1	0	0	4.0	0	4	The bakery was filled with the aroma of freshly baked bread and sweet pastries.	7
16	0	0	3	2	0	1	0	2	5	1	0	1	1	1	1	0	0	4.0	1	8	 The Gújjolaay Eegimaa (Eegimaa for short) is a language spoken in West Africa.	7
26	1	0	4	3	2	8	0	3	0	1	0	1	3	0	2	1	0	5.0	0	22	The cafe offered a variety of delicious treats such as pastries, coffee, and smoothies, but the line for service was extremely long.	7
24	0	0	2	6	0	6	0	3	4	2	0	0	1	0	1	1	1	5.0	1	12	With a multitude of eating options ranging from Pizza Hut to Chipotle, VCU has some of the best eating options for students.	7
21	0	0	3	1	1	4	0	2	4	2	2	0	1	0	1	1	1	6.0	1	10	The local bar/nightclub named Bik Kreyol, Beau Soleil, has a phone number of 0590258046 or 0590920648.	7
27	0	0	4	3	1	6	0	3	4	2	2	1	0	0	1	0	1	5.0	1	20	 The bar/nightclub named Bik Kreyol, Beau Soleil, with a phone number of 0590258046 or 0590920648, is located in the city center.	7
20	0	0	3	1	1	4	0	2	4	2	2	0	0	0	1	1	1	6.0	1	10	 The bar / nightclub named Bik Kreyol, Beau Soleil, has a phone number of 0590258046 or 0590920648.	7
11	0	0	1	1	0	4	0	1	0	1	0	0	3	0	1	1	0	2.0	0	6	The museum display showcases ancient Egyptian artifacts from various eras.	7
27	0	0	4	5	1	6	0	3	5	1	0	0	2	0	1	1	0	5.0	0	15	With a variety of fast food options like Pizza Hut, IHOP, and Starbucks, VCU has some of the best eating options for students.	7
31	1	0	7	4	1	4	0	3	8	1	1	0	1	0	2	1	0	4.0	0	17	With a Pizza Hut, IHOP, 3 Starbucks, Chilis, Panera, and Chipotle on campus ALONE, VCU has some of the best eating options for students.	7
30	0	0	1	4	2	8	0	5	2	3	2	1	1	1	1	2	0	5.0	1	13	The student can either grab a slice of pizza at one of the four pizza places or have a drink at the nearby bar/nightclub named Bik Kreyol.	7
15	0	0	2	2	1	4	0	1	0	4	0	1	0	1	1	1	0	5.0	1	5	The cafe is filled with students studying, drinking coffee and munching on pastries.	7
30	0	0	7	4	1	4	0	3	8	1	1	0	1	0	2	1	0	4.0	0	17	With a Pizza Hut, IHOP, 3 Starbucks, Chilis, Panera, and Chipotle on campus, VCU has some of the best eating options for students.	7
22	0	0	3	1	1	7	0	4	0	2	0	0	4	0	1	2	0	4.0	0	7	 The restaurant, a cozy Italian place, has an extensive wine list and offers a range of delectable pasta dishes.	7
37	2	1	7	4	0	9	2	4	0	3	0	1	4	2	2	1	0	7.0	2	11	 They are surrounded by a second wider circle of direct supporters, planners, commanders, preachers, all of whom make a living, usually a very comfortable living, by serving as terror infrastructure.	7
26	0	0	7	1	1	5	0	2	8	2	0	0	0	1	1	1	0	5.0	1	11	The VCU student center has a variety of food options, including Pizza Hut, IHOP, Starbucks, Chilis, Panera, and Chipotle.	7
