n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_pre_constraint
45	4	1	0	5	0	5	8	2	2	1	7	1	5	6.0	13	3	3	4	3	0	Brad is not the man the woman met last night because he (a) doesn't have the same green eyes (b) doesn't fit the description she was given (c) doesn't have a similar sense of humor. Brad is the man the woman has been looking for.	3
26	3	0	0	0	1	2	8	0	0	0	4	1	6	7.0	13	3	0	1	4	3	The new CEO, determined to increase sales, focused on improving customer satisfaction, implemented new training programs, and initiated a rigorous review process	3
29	3	5	2	0	0	4	6	0	1	0	3	1	4	3.0	13	2	2	2	1	0	In the dark forest, the witch cackled menacingly while whispering sinister spells into the wind, her glowing eyes peering out from beneath the twisted branches above.	3
19	3	3	0	1	0	4	5	0	0	0	1	0	1	4.0	4	0	0	1	0	0	The city's famous landmark was illuminated by a bright spotlight in the midst of the vibrant celebration.	3
21	1	0	0	2	1	1	4	0	4	0	3	2	3	5.0	5	3	2	3	2	1	Although the situation is challenging, I believe I can handle it by using my skills, knowledge, and experience	3
17	0	0	1	1	0	2	2	0	1	1	3	0	4	5.0	11	3	1	2	2	2	Jim, who had worked hard to complete the project, decided to take a vacation. Please provide the next instruction. 	3
17	0	1	3	0	0	3	4	0	1	0	1	1	3	3.0	12	2	2	2	1	0	The cat sat on the window silently watching the birds outside until its owner returned home.	3
19	2	2	1	0	0	2	4	0	2	1	1	1	3	3.0	10	1	1	1	2	0	Jeremy quickly took a few more bites of his sandwich, before tossing the remaining pieces into his bag	3
20	1	2	0	0	1	3	5	0	1	0	4	0	3	4.0	9	1	1	2	1	0	The dog, with droopy ears and wagging tale, chased the cat, who scampered up the tree.	3
28	2	1	1	0	1	3	10	0	0	0	1	1	5	7.0	6	3	3	1	4	0	The team worked with intense focus to develop a new product line while conducting market research beforehand and analyzing consumer feedback to determine the product's viability.	3
23	0	4	1	0	1	3	6	1	0	1	3	1	2	5.0	11	1	1	1	1	0	John walked home from the store after picking up a liter of milk, a loaf of bread, and three eggs.	3
21	2	4	0	1	1	1	7	0	0	0	2	0	3	4.0	12	0	0	1	2	0	The new policy has caused concern among staff, led to confusion among customers, and raised fresh questions for management	3
39	2	3	0	3	1	3	8	0	6	1	4	1	5	5.0	28	4	4	4	4	0	Sarah will buy a present for her friend's birthday if she remembers it today, which is unlikely given her busy work schedule, and besides, she may forget to make the purchase in a week.	3
20	3	2	2	0	0	3	4	0	1	0	3	0	2	3.0	16	1	1	1	1	0	A shy rabbit hopped awkwardly, nervously twitching its tail, through the dense forest, to the quiet burrow	3
52	2	5	5	1	1	7	11	0	5	1	3	2	9	7.0	24	6	6	4	4	0	Lena found the lost kitten in the park by following the sound of its mewing cries, investigated where it came from by tracing its paw prints in the damp soil, and discovered it was just a few meters away hiding behind a bush when she finally reached the spot.	3
15	0	0	2	1	1	0	1	0	3	1	2	1	3	3.0	7	0	0	3	2	0	John likes cats, therefore he will feed them, but only if they meow	3
23	0	4	2	0	0	2	4	0	2	2	5	0	2	4.0	12	1	0	2	1	1	"Mother, who always took a book with her on trips, read aloud from ""Jane Eyre"" on the plane."	3
28	2	3	1	0	0	1	6	0	3	2	4	1	4	5.0	15	3	3	3	1	0	The cat purred contentedly on Sarah's lap, its tail twitching with excitement, while Sarah stroked its soft fur, entranced by its gentle purring.	3
51	1	2	5	5	0	2	3	0	11	0	4	3	11	11.0	13	11	11	8	3	0	He promised to deliver the package yesterday, even though he had to work late, which meant he would not have completed it by the time he was expected home, even though he thought he might be able to finish it quickly once he started working on it.	3
14	1	2	1	1	0	2	4	0	1	0	1	0	1	4.0	7	1	0	1	0	1	The car parked on the street is always visible from our kitchen window. Therefore, we know when someone else is using it. However, we still need to check because our neighbor has a tendency to park his cars randomly and unpredictably, even on our side of the street.	3
29	1	1	1	2	2	3	4	0	2	0	6	0	6	5.0	17	2	2	3	1	0	The sun rises slowly in the morning, signaling (the day is starting) and (we must begin to rise and start our daily activities). After the night, darkness will fade away (as the sun takes its place).	3
19	0	2	1	2	0	3	3	0	2	0	3	0	3	4.0	10	2	1	3	1	1	The cat, who had been sitting on the windowsill, jumped off when it saw the dog.	3
38	2	1	1	2	1	2	7	0	6	3	3	3	6	5.0	21	5	5	5	5	0	Jones will travel to India because his boss promised him a raise if he visited the Mumbai branch office, he is also interested in trying curry, and he wants to improve his Hindi language skills.	3
21	2	1	2	0	0	4	5	0	2	0	1	1	3	4.0	8	2	2	2	3	0	The cat quietly hunted the mouse under the porch while I watched, its tiny paws gently grazing the soft grass	3
16	1	2	1	3	0	1	3	0	2	0	1	0	2	4.0	11	1	0	2	0	1	The delicious cakes that had been baked with love for my birthday were devoured quickly.	3
18	1	0	1	1	0	1	4	0	3	0	1	0	4	6.0	4	3	3	2	3	0	The company plans to introduce new technology which will allow them to expand their customer base significantly. With the new technology, the company will increase product efficiency, provide faster service, and double their profit margins.	3
38	4	1	1	1	1	5	7	0	2	0	5	1	8	9.0	9	5	5	2	6	0	The manager instructed me to create a detailed plan, including setting specific goals, evaluating potential obstacles, and determining the most efficient ways to accomplish them, before the team can proceed with the project.	3
32	2	2	1	1	1	4	8	0	0	0	4	2	6	4.0	25	3	3	3	2	0	The sun was setting slowly while painting the sky with warm hues, casting long shadows across the desert landscape, and as twilight descended, the jackals began to howl.	3
26	3	2	4	1	1	3	4	0	1	0	4	0	3	4.0	8	2	1	1	1	1	The large bird, flapping its wings fiercely, had flown far and fast, finally landing in the tall tree with a soft thud.	3
36	0	3	0	2	1	5	11	1	2	0	3	1	5	6.0	14	2	2	2	4	0	The manager requested the employee to submit the expense report within three days, review it for accuracy, and forward it to the accounting department before the company's travel policy will be enforced.	3
35	1	5	3	3	2	5	7	0	2	1	4	0	2	4.0	11	0	0	3	2	0	By the end of the quarter, John had completed all of his tasks, and the company had seen an increase in profits, and their customers were more satisfied than ever before.	3
11	2	1	0	0	0	0	4	0	0	1	0	1	2	3.0	8	1	1	2	1	0	Brown dogs play catch with green balls before sunny days arrive	4
33	3	3	0	2	1	4	10	0	2	0	4	0	4	6.0	9	4	4	3	1	0	The park ranger saw a moose wandering through the woods, which are home to many other animals, including bears and deer, that have adapted to the harsh weather conditions.	4
11	0	2	0	0	0	2	4	0	1	0	0	0	2	4.0	4	1	1	1	1	0	The baby laughed at the cats chasing their tail in circles	4
42	1	4	0	1	1	7	10	0	2	1	7	0	7	5.0	28	2	2	4	2	0	Jerry, a professional basketball player, drives to the basket; he manages to foul his opponent; the ball ricochets off the backboard and is rebounded by a teammate; the shot clock runs out, ending the possesion.	4
32	4	4	1	1	1	2	6	0	4	1	3	0	4	8.0	9	3	2	3	1	1	Sophie, who is always neat and organized, found a beautiful notebook that she wanted to use for her new project about the effects of climate change on polar bears.	4
25	5	2	0	1	1	2	6	0	0	0	4	0	4	3.0	15	0	0	1	2	0	The new product was designed with sleek lines, has impressive functionality, includes a rechargeable battery, and boasts of low power consumption. 	4
42	1	2	0	4	1	5	9	0	5	0	3	2	8	6.0	15	6	5	6	5	1	The man who was wearing sunglasses laughed at the joke, while the woman who was reading a book didn't find it funny, and the child who was coloring with crayons continued to create their masterpiece without paying attention.	4
26	3	4	2	0	1	5	4	0	1	0	3	0	3	5.0	7	2	1	2	1	1	When the baby laughs uncontrollably, the adults around it join in with the joyous noise, creating a contagious and enjoyable scene for all.	4
38	3	4	0	2	1	4	9	0	2	0	5	1	6	6.0	32	2	2	2	2	0	The manager walked into the office, observed that everyone was engaged in productive work, was pleased by the team's efficiency, saw several team members collaborating on a project, and approved their work.	4
17	2	1	0	1	0	4	5	0	1	0	1	0	2	4.0	5	2	2	2	2	0	The delicious pizzas aroma filled the room, enticing the taste buds of all who were present	4
24	2	2	3	2	0	1	5	0	2	0	5	0	2	4.0	13	2	1	2	0	1	The dog, having been tired from its day-long chase, slowly returned home, its tail wagging slightly in greeting.	4
49	1	7	2	3	2	6	9	0	4	2	4	1	7	6.0	18	5	5	4	2	0	The book is located in the section with the title written in blue ink, and it was last seen on Friday afternoon, when John was in the library studying for his exam, and he forgot to return it to the shelf before leaving the library.	4
26	4	1	0	2	3	1	3	0	4	1	3	0	4	5.0	18	2	2	3	2	0	John bought a new phone, which he will use for work and personal purposes, and it will help him stay organized and productive.	4
30	2	1	0	2	1	3	8	0	2	0	4	0	5	6.0	9	3	3	2	4	0	The new technology will improve the company's efficiency, which will increase productivity, resulting in higher profits, and allowing the company to expand its market share.	4
41	4	2	3	0	0	8	10	0	0	1	5	1	6	5.0	22	2	2	5	3	0	Sunset's vibrant colors illuminated the mountain range, shining brightly through the atmosphere; the soft glow gradually transformed the scene; a gentle breeze carried the warmth away; the last light flickered as the night took over.	4
45	2	4	1	2	3	1	17	0	1	0	4	1	7	7.0	13	4	4	2	5	0	The company will invest millions of dollars in new product development to meet consumer demands and improve market positioning to maximize profits, while simultaneously increasing sales and market share, which in turn will contribute to sustained long-term growth and profitability.	4
21	0	3	1	0	1	3	7	0	1	0	3	0	2	4.0	8	1	1	1	1	0	The dog chased the rabbit rapidly across the meadow with excitement, curiosity, and hunger preceding in its steps.	4
38	2	3	0	2	1	4	10	0	3	0	4	1	6	6.0	15	2	1	2	5	1	The company's decision to expand its operations into a new country was based on the proposition that it would create new markets, improve the quality of its products, reduce costs, and increase profits.	4
53	6	5	1	2	2	6	11	1	2	5	6	0	4	4.0	37	2	2	4	3	0	Rome's historical center is a treasure of art and architecture; the Colosseum stands proudly as the symbol of ancient Rome; in 79 A.D., emperor Vespasian was the first Roman ruler to visit the amphitheater; upon arrival, he addressed the local population and announced its official opening.	4
11	1	0	1	2	1	1	1	0	2	0	1	0	1	4.0	3	1	1	2	0	0	He was a man who had travelled far and wide.	4
43	6	4	1	2	1	5	7	0	1	4	5	1	6	7.0	28	3	3	3	3	0	John knew the old man was rich because he drove a black Mercedes-Benz, wore expensive jewelry, lived in a mansion with a large swimming pool surrounded by tall trees, and had recently taken a trip to Dubai.	4
79	9	7	5	5	3	3	10	0	12	0	7	1	12	8.0	35	11	10	8	4	1	When she was writing her novel, she spent many late nights in her study working on drafts; she was determined to make her character's voice authentic and believable, even though she knew it wouldn't be easy; she read through each sentence carefully, searching for ways to improve it; and she was finally able to relax and move on to the next draft when she finished reading through the final version.	4
18	4	2	0	0	0	1	5	0	1	0	3	0	2	4.0	6	1	0	1	2	1	The underprivileged community, lacking fundamental resources, faces insurmountable barriers in its quest for socioeconomic mobility. Despite facing daunting obstacles, determined individuals persist in their pursuit of a better life. In the absence of adequate support, these individuals are left to fend for themselves, resulting in a cycle of poverty and despair. The struggle for economic mobility, rooted in structural inequality, remains a pervasive challenge in modern society.	4
29	5	1	1	4	1	3	4	0	3	0	4	0	3	5.0	10	4	3	5	1	1	Based on the instructions, the following sentence meets the criteria:  Almost everything that is good is free; but most things that are valuable are costly.	4
28	2	4	2	3	1	1	4	0	2	1	4	0	4	7.0	5	1	1	2	0	0	Maria had just graduated from college, where she studied, was employed by, and was recognized for her academic achievements at the annual convocation ceremony. 	4
86	9	12	3	5	4	7	23	0	3	1	8	1	7	9.0	40	7	7	4	4	0	The researchers have discovered a novel gene editing system (which is able to make targeted changes to the genome with unprecedented precision and efficiency) in a remote region of the Amazon (which was previously thought to be of little scientific interest) that could potentially lead to breakthroughs in the treatment of diseases (such as cancer and HIV) and the improvement of crop yields (by allowing farmers to introduce desirable traits into crops with far greater ease and accuracy)	4
25	2	3	2	1	0	1	3	0	3	3	3	0	4	7.0	7	3	3	3	2	0	Lisa walked to school downhill, where she saw Tom with his red hat, talking to Mary, who was wearing a new jacket	4
41	3	3	2	0	1	3	13	0	3	0	6	1	5	7.0	16	2	2	3	4	0	The team's performance improved significantly after they implemented new training procedures, as a result of which they demonstrated better communication skills, more effective problem-solving strategies, increased productivity, and improved teamwork during the project. 	4
26	2	2	1	1	1	4	9	0	0	0	2	0	3	5.0	14	1	0	1	3	1	The proposal to build a new shopping center next to the bus station, will improve footfall in the local shops and increase property values. Therefore, it is crucial that the plan goes through, or else small businesses will suffer and the town's economy will decline greatly. Moreover, the residents of the area must be thoroughly consulted before a decision is made, and alternative options need to be considered. Lastly, it is essential that any concerns or potential risks are addressed in a constructive and timely manner, to ensure that the project is a success for all parties involved.	4
14	1	1	1	0	0	0	2	0	3	1	1	0	3	5.0	5	2	2	2	1	0	John loves to eat pizza, which he often orders from his favorite restaurant	4
36	2	3	2	1	2	1	6	0	6	1	4	1	7	6.0	26	5	5	6	3	0	John liked eating eggs, and thought they were good for breakfast, because they contained vital nutrients that he needed for energy, and he also enjoyed the variety of flavors they came in.	4
29	1	4	2	2	1	2	7	0	3	0	1	1	5	5.0	9	3	3	3	2	0	The team of developers will have successfully implemented advanced algorithms throughout their project when they finish coding in a couple of months if they stay focused and dedicated.	4
32	3	1	2	0	0	4	7	0	2	0	6	1	5	7.0	20	4	4	3	2	0	Under the hot sun, the tall palm tree stood proudly, shining its leaves, which rustled, indicating a bird's presence, as a majestic hawk circled overhead.	4
20	2	2	0	2	1	2	6	0	0	0	1	1	3	3.0	8	2	0	2	0	2	Although the snow had stopped falling, by dawn the landscape was transformed with frosty trees and crunchy grass blades	4
23	0	2	1	0	1	6	6	0	0	0	2	1	4	6.0	7	2	2	1	3	0	The cat sat on the windowsill, enjoying the warmth of the sun and pondering the possibilities of chasing the birds outside.	4
38	6	5	1	2	0	5	7	0	0	2	5	0	3	5.0	17	2	2	2	1	0	Mrs. Smith's grandmother's cooking was exquisite, the pies in particular stood out, being homemade with a special recipe, served warm straight from the oven, leaving an unforgettable impression on the guests.	4
55	7	3	3	5	1	6	11	1	1	0	9	2	6	6.0	13	3	2	3	3	1	A new study findings, which will be released later this year; have already indicated, that the current approach to treating COVID-19 is untenable; will provide critical insights, into new treatment options; and suggests, a significant shift towards a more coordinated global response to the pandemic. 	4
15	2	4	0	1	0	2	5	0	0	0	0	0	1	4.0	4	0	0	1	0	0	A massive amount of cash was stored in a variety of secret locations around town	4
44	4	2	2	1	1	3	10	0	6	0	5	2	7	6.0	13	5	5	5	4	0	Mom bought the car, which her son had always wanted, from a dealership he visited last week, where he test drove several vehicles before making his decision, and after consulting with his financial advisor to find the best deal.	4
24	4	2	0	0	2	2	6	0	2	0	3	0	3	5.0	6	2	2	1	3	0	The delicious food made everyone happy, causing them laughter and smiles, leading to new friends and unforgettable memories on the adventure. 	4
10	0	1	1	0	0	3	3	0	0	0	1	0	1	2.0	6	0	0	1	1	0	The cat chased the mouse rapidly through the grass.	4
33	3	5	2	1	0	6	8	0	2	0	2	0	3	7.0	8	2	2	3	0	0	The man in the moon laughed wistfully at the dreamer's quest for the magical rose, which blossomed beneath the starry sky with a mysterious sweetness that only love could comprehend.	4
14	0	1	1	1	0	1	3	0	2	0	3	0	2	3.0	7	1	0	1	1	1	The cat, having finished its meal, purred contentedly on my lap.	4
27	0	2	1	2	1	3	3	0	2	0	7	0	5	5.0	7	3	2	3	1	1	The cats (that were sleeping) quickly woke up (and ran) to chase (the mouse) that was scurrying across the floor.	4
28	2	4	0	1	1	4	8	0	1	0	4	0	3	6.0	7	2	2	2	1	0	In the moonlit forest, a soft chorus of crickets sang, complementing the melancholic tone of the night, which was shrouded in mystery and anticipation.	4
36	1	1	2	2	0	3	4	0	7	1	5	3	7	5.0	29	5	5	6	5	0	John enjoyed the book; because he thought it was written well; because it included engaging characters; because he could imagine himself in the story; therefore he gave it a perfect score.	4
17	2	2	1	0	0	4	4	0	0	0	2	0	2	3.0	7	1	1	1	1	0	The sun sets slowly in the west, casting a warm orange glow across the horizon.	4
31	2	2	2	3	1	4	5	0	1	0	5	1	5	6.0	10	3	3	4	0	0	The rain fell softly on the dry earth, which was filled with thirst, as the plants stood tall, having been watered, and the animals drank eagerly. 	4
37	0	2	3	2	0	2	4	4	2	0	14	0	4	5.0	11	3	2	4	0	1	The dog, excited by the treat, sat (1) quietly;(2) its tail, (3) which had grown quite long, (4) wagged with joy.	4
31	5	1	1	2	1	3	7	0	1	0	6	0	3	3.0	19	3	3	4	2	0	The new restaurant, despite its elegant atmosphere, served disappointingly mediocre food, the servers were unfriendly, reservations were difficult to make, and the menu lacked variety.	4
