n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
16	2	2	1	0	0	2	4	0	1	0	1	1	2	3.0	10	1	1	2	0	0	The flamingo danced gracefully on the turquoise water while its feathered companion observed in excitement. (12 words)	12
31	2	4	0	2	0	5	8	3	1	0	1	1	3	5.0	14	2	2	2	2	0	The manager has announced that the company will invest a total of six million dollars in the research of new technology to upgrade their systems over the next two years.	12
18	1	1	1	1	0	2	4	2	1	0	2	1	2	4.0	5	2	1	1	0	1	Although the hotel room was spacious, there were only three towels provided for the five guests.	12
24	2	4	0	0	0	4	8	0	1	0	2	1	2	4.0	9	1	1	1	2	0	With delight, the young girl watches the sunset on the mountains in distance while eating her favorite ice cream at the beach. (12 words)	12
58	6	9	2	1	3	11	14	0	1	0	4	1	6	7.0	40	4	4	3	2	0	The snow fell slowly and quietly, covering the brown and yellow leaves on the branch of the tall oak tree, and as it blanketed the ground, the crunching sound of each individual snowflake sinking into the frozen earth was audible to the ears of the child standing in wonder at the beauty of nature. (12 words)	12
18	0	2	1	0	1	2	4	0	1	0	2	1	4	5.0	5	2	2	2	0	0	The baby cried loudly as her mother walked down the street, smiling and waving at passersby. (Dependency link: 12 words)	12
29	3	5	2	0	1	4	9	0	0	0	3	0	2	5.0	9	1	1	1	1	0	The team of developers worked diligently on the code for months, finally producing a robust piece of software with a user-friendly interface and impressive functionality.	12
16	2	1	1	0	1	2	5	1	0	0	1	0	2	6.0	4	1	1	1	2	0	The carpenters carefully constructed the cabinets using 12 types of wood and multiple intricate designs. (12 words, dependency link length: 12)	12
22	4	1	1	0	0	4	4	0	1	0	3	0	4	5.0	9	2	2	2	2	0	The sun set slowly over the vast, sandy beach, casting a warm orange glow that illuminated the scattered seagulls.	12
11	3	1	1	0	0	0	4	0	0	0	1	0	1	2.0	6	0	0	1	0	0	Sunny leatherback turtles travel across vast open ocean swimming lazily. (12 words)	12
25	3	4	2	0	1	3	5	1	1	0	1	1	3	4.0	9	1	1	1	0	0	Happily ever after the seven little boys and girls went wandering off into their own adventures through the magical forest beyond the rolling hills. (dependency link: 12 words)	12
23	3	2	2	0	0	3	4	1	1	0	1	1	3	3.0	16	2	2	1	1	0	The baby laughed uncontrollably at the silly clown's ridiculous antics for a solid ten minutes before finally crying herself to sleep.	12
17	1	2	1	0	0	3	5	0	0	0	2	0	2	3.0	10	1	0	1	1	1	Running through the forest at sunset, the orange glow illuminated the trees' branches above. (12 words)	12
38	4	3	4	0	3	3	6	0	4	0	3	1	7	9.0	13	5	5	3	3	0	Rocks covered themselves entirely with a damp, misty cloud that wafted slowly across the sky before completely enveloping and obscuring them entirely, creating an eerie and otherworldly scene that seemed suspended in time and space.	12
35	2	4	1	1	2	7	10	0	1	0	3	1	3	6.0	20	1	1	3	1	0	The snowflakes fell gently on the cold winter ground, each one unique in shape and size, and the softness was felt in every part of the body as they touched the skin. (Dependency links: Subject-Verb-Adjective-Adverb-Predicate-Noun)	12
11	1	1	1	0	0	2	3	0	0	0	1	0	1	3.0	7	0	0	1	0	0	The baby laughed hard at the silly clown's antics.	12
13	0	1	3	0	1	2	2	0	0	0	2	0	2	3.0	8	1	0	1	0	1	Running rapidly through the rain, the girl laughed loudly and carelessly.	16
21	3	3	1	0	1	3	5	0	0	1	2	0	2	4.0	7	0	0	1	0	0	With the longest dependency link, Maria walked slowly up the dark and deserted road toward the abandoned gas station. (16 words)	16
22	1	4	2	0	1	4	6	0	0	0	2	0	2	3.0	16	0	0	1	0	0	The cat slowlypurredand rubbed against the leg of the chair, before curlings up into a soft ball and purring contentedly. (16 words)	16
30	3	3	2	0	0	5	6	2	0	2	3	1	2	4.0	10	1	1	1	2	0	In the busy airport, the elderly man carefully examined each of the four separate ticket options before confidently selecting the $450 value fare to Tokyo, Japan.	16
21	0	4	1	2	0	5	5	0	0	0	2	0	2	4.0	15	1	0	1	0	1	Judging from the footprints on the shore, the perpetrator of the crime must have waded deeper into the lake. (16 words)	16
20	2	2	0	0	0	4	4	0	1	0	1	2	4	5.0	7	3	3	1	2	0	The cat curled itself around the warm sunbeam while dreaming of catching the tiny mouse scurrying in the grass. (16 words)	16
33	3	2	3	2	1	3	7	0	1	0	3	1	5	6.0	8	4	4	2	2	0	The sun is shining brightly today, causing waves to crash against the shore with immense force and energy, which can potentially damage the delicate coastal ecosystems if not properly managed.	16
26	4	4	2	0	0	3	7	1	1	0	2	0	2	4.0	9	1	1	1	1	0	The old man slowly walked down the deserted road late at night, carrying his heavy luggage with a long dependency link of 16 words.	16
23	1	4	1	0	0	3	7	1	2	0	2	0	2	3.0	15	1	1	1	1	0	The baby chased its mother around the house with the longest dependence link of 16 words, yelling loudly for its bottle.	16
13	0	1	1	0	1	1	3	0	2	0	2	0	2	3.0	7	1	0	1	1	1	Running down the stairs, he quickly grabbed his jacket and coat.	16
12	2	2	1	0	0	2	2	0	0	1	0	0	2	4.0	5	1	1	1	1	0	Sally walked slowly along the rocky coastline taking in the breathtaking views	16
19	0	1	1	1	1	2	4	2	1	2	1	0	3	4.0	7	2	2	2	2	0	Sarah ate six sandwiches and three apples, causing a mess in the kitchen that John must now clean	16
30	4	5	0	0	1	3	5	4	0	1	3	0	3	6.0	10	2	2	1	1	0	Between 2015 and 2018, Australia experienced an average annual growth rate of 10.2%, resulting in a total of 188,300 new small businesses emerging across the country.	16
22	1	4	1	0	0	2	7	0	1	0	2	1	3	4.0	8	2	2	2	1	0	Leaves fell from trees as strong winds swept across the landscape, causing destruction in its path for over a mile. (16 words)	16
15	1	3	0	0	1	3	4	0	0	0	1	0	2	3.0	8	0	0	1	0	0	The rain poured down on the abandoned building in the dark and lonely night.	16
20	2	0	2	0	1	4	5	0	0	0	2	0	3	6.0	6	2	2	1	3	0	The team carefully analyzed the mountain trail, planning each step to ensure the safest and most efficient ascent.	16
29	3	3	1	0	3	3	8	0	2	0	2	0	4	7.0	6	2	2	2	2	0	The cat sat on the windowsill and watched the birds fly outside for hours with intense curiosity, fascination and concentration that left its paws tired and relaxed. ( Dependency link: 16 words)	16
31	4	3	2	1	1	4	6	1	1	1	3	1	3	5.0	17	2	2	2	2	0	Brian slowly cooked a juicy steak over a sizzling flame for 15 minutes until it was perfectly medium-rare, savoring the aroma and texture with each passing second. (16 words)	16
37	3	4	4	1	2	4	9	0	3	0	2	0	5	7.0	10	2	2	2	0	0	The man walked slowly across the dark and empty desert road, searching for the lost dog that his granddaughter had found and then accidentally left behind during their family vacation to the beach last summer. (16 words)	16
26	2	3	0	1	1	2	7	1	2	2	3	0	1	4.0	18	0	0	1	0	0	The city's tourist attractions were visited by my travel companion and me after an overnight flight from New York City. (16 words)	16
20	2	3	0	0	0	1	4	3	0	2	1	1	3	5.0	10	2	2	1	1	0	The tourists spent six days traveling through ten different national parks in eight states before returning to Los Angeles.	16
16	0	2	0	0	1	3	4	1	0	0	2	0	3	4.0	5	1	1	1	1	0	The cat sat on the mat and purred for ten minutes, enjoying the warmth.	16
16	2	2	0	0	0	4	4	0	0	0	2	0	2	3.0	7	1	0	1	1	1	Running down the beach, the sunset painted a warm orange glow across the sand.	16
15	1	1	0	0	0	4	4	0	1	0	1	1	2	3.0	8	1	1	2	2	0	The cat chased the dog around the tree until it reached the top branch.	16
17	1	2	2	0	0	3	4	0	0	0	2	1	2	3.0	7	1	0	2	0	1	As the storm raged outside, the sound of thunder echoed eerily through the empty house. (16 words)	16
21	5	2	1	0	1	3	5	0	1	0	2	0	1	6.0	7	0	0	2	1	0	The team carefully examined the fragile artifacts with eager hands, their expertise visible in the subtle yet intricate movements.	16
23	5	6	0	0	0	2	8	0	0	0	1	0	1	4.0	9	0	0	1	1	0	A vast majority of people in rural areas lacked access to  adequate  medical care due to a lack of available  healthcare facilities. (16 words)	16
25	3	3	3	0	0	4	6	0	1	0	1	1	3	4.0	10	2	2	2	0	0	A gleeful baby laughed loudly for a minute at a bright yellow butterfly flapping joyfully in the morning sunlight as her mother giggled nearby. (Dependency link: 16 words)	16
15	2	2	0	0	0	2	4	0	1	0	2	0	2	3.0	8	1	0	1	1	1	Running through the forest, the giant squirrel chased its tail with reckless abandon.	16
9	0	0	3	0	0	0	0	0	0	1	1	1	3	3.0	3	2	2	1	0	0	Toby carefully considered then gradually accelerated towards arriving. (16 words)  Please let me know whether it is correct or if you need further improvements.	16
39	3	5	0	3	2	5	13	0	0	0	3	1	4	8.0	13	2	2	1	2	0	The team has been preparing for the project launch since the beginning of the year and has encountered numerous challenges along the way including difficulty in finding suitable vendors, changes in project scope, and unexpected delays.	16
19	2	2	3	0	0	3	3	0	0	0	3	0	3	4.0	6	2	2	1	0	0	The big, fluffy cat purred contentedly on the windowsill, gazing lazily at the birds flying outside. (16 words)	16
16	2	2	2	0	0	3	3	0	0	0	2	0	2	3.0	11	1	0	1	0	1	Running quickly down the dark street, the shadowy figure suddenly vanished into the alleyway.	16
31	2	6	1	1	1	5	7	1	1	1	2	1	2	4.0	20	1	1	2	0	0	Sophia had walked down the path, past the tall trees and across the babbling brook for almost seventeen minutes before she arrived at the entrance to the mystical forest.	16
18	0	2	1	0	0	3	5	1	2	0	1	1	2	2.0	13	1	1	2	2	0	The dog chased the cat around the tree branch for fifteen minutes before it finally caught it. (16 words)	16
21	1	4	2	0	0	3	6	1	0	0	2	0	2	3.0	12	1	1	1	1	0	The team worked diligently for three hours without any signs of fatigue, finally completing the project with much anticipation. (16 words)	16
22	0	4	0	1	0	6	7	0	1	0	1	0	2	5.0	13	1	1	2	2	0	The dog chased the cat which had stolen the cookies from the cupboard beneath the tree in the backyard after dinner. (16 words)	16
22	1	5	1	0	0	3	7	1	1	0	1	0	2	5.0	10	1	1	1	1	0	The teacher stood in front of the room of thirty students eagerly awaiting her introduction to the new units of math. (16 words)	16
14	1	2	0	0	1	2	4	0	0	0	2	0	2	2.0	4	0	0	1	0	0	Under the old oak tree, the children played and laughed with abandon. (Dependency link: 16 words)	16
32	3	2	1	0	2	4	11	1	0	0	2	0	3	6.0	13	2	2	1	3	0	The manager inspected the team's progress report for the last two weeks, thoroughly analyzing each department's metrics and performance indicators to ensure timely and efficient implementation of changes. (16 words)	16
18	0	3	2	0	0	1	4	0	1	2	2	0	2	3.0	6	1	1	1	0	0	Lily's pet hamster rapidly ran around its cage, curiously peering at Lily through the bars.	16
21	0	1	2	0	0	4	6	0	1	0	2	0	3	5.0	7	2	2	1	3	0	The teacher carefully graded each students' assignment, meticulously reviewing their responses to determine the winner of the prize. (16 words)	16
21	6	3	2	1	0	2	4	0	0	0	1	0	2	3.0	11	2	1	1	0	1	Running quickly down the long deserted street was a tall dark figure silently disappearing into thin air with uncanny speed.	16
20	1	3	0	2	1	3	5	0	0	0	1	1	3	4.0	6	1	1	1	0	0	The cat was being chased by a ferocious tabby before running under the covered porch with excitement and relief. (depends on 16 words: was being chased) 	16
23	3	4	1	0	0	4	5	0	1	0	2	0	3	6.0	7	1	1	1	0	0	She walked slowly along the quiet, shaded path towards the large stone house nestled at the bottom of the wooded hill. (16 words)  Please note that this type of instruction is a common exercise in language processing and natural language understanding, as it tests the machine learning models' ability to extract meaningful information from longer phrases and sentences while also recognizing the syntactic dependencies between words.	16
20	2	2	4	0	0	1	3	0	3	0	1	1	3	6.0	5	2	2	3	0	0	The sunflowers stood stiffly in admiration of her vibrant yellow dress which gleamed brightly as she strode fearlessly forward. (16 words)	16
24	0	4	0	0	1	6	8	1	0	0	1	1	2	5.0	10	1	1	1	2	0	The teacher lectured the students on the importance of following the rules and regulations of the school for three hours without any interruptions.	16
25	4	2	0	1	1	2	8	0	1	0	1	0	3	6.0	10	2	1	1	3	1	Inventing intelligent life forms beyond our galaxy's reaches will necessitate the capacity to comprehend the cosmological complexities of dark matter and unseen galaxies.	16
25	2	1	2	2	2	5	5	0	0	0	1	2	2	5.0	12	2	2	2	2	0	The manager told the employee to deliver the packages quickly and efficiently so that the customers would be satisfied and loyal to the company.	16
16	0	2	1	0	0	0	4	3	2	0	1	1	2	2.0	11	1	1	1	2	0	Sixteen cheetahs pursued their prey across three grasslands for four hours before finally capturing it.	16
