n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_prop_constraint
23	3	1	4	1	0	1	3	0	3	0	1	1	4	5.0	11	3	3	3	2	0	She always carried an additional bag to put dirty clothes in since she knew she would get stuck at work late again.	4
43	3	5	3	1	1	4	11	0	5	0	3	0	5	4.0	33	1	1	3	2	0	The new employees were always confused by the company 's internal documents, there were always issues with the printers, they felt isolated without any mentors to guide them and their lack of understanding of office politics hindered their progress further. 	4
26	5	1	2	3	2	1	2	0	1	2	2	2	2	6.0	7	3	3	3	1	0	We visited Rome in July and were surprised to find that most places were still open, even though the weather was hot and humid.	4
37	3	5	0	1	2	1	10	0	7	0	2	0	4	7.0	9	3	3	2	2	0	Her boyfriend's recent promotion to head of his company was a significant source of pride and comfort for her amidst her struggles, which included losing her job and having to sell her beloved home.	4
35	4	1	2	2	2	0	7	0	4	0	3	2	7	6.0	8	4	4	4	5	0	Her long-term romantic interest unexpectedly came into his life again, and she struggled to determine whether keeping it secret would cause less turmoil or whether letting go would bring more peace. 	4
37	1	5	1	1	3	2	16	0	2	0	2	1	3	4.0	15	2	0	2	1	2	While some people still had their TVs and satellite dishes installed, others had turned to pirate streaming services for access to their usual shows and channels without a worry about signal dropoffs and subscription fees.	4
21	0	3	0	0	0	2	5	0	2	0	3	0	4	5.0	6	3	3	1	1	0	Her cat sat on the windowsill, staring out at the bird, ignoring her owner's command to stop.	4
29	0	3	3	2	1	0	4	0	7	0	1	2	5	4.0	15	3	3	4	1	0	She was seen crying on her bed because her cat ran away and her parents do not listen to her even though she always asks them for help.	4
19	0	1	3	0	0	3	3	0	2	0	3	0	4	4.0	6	3	2	3	1	1	Every time it rains, the basement floods, regardless of how often we have the downspout unclogged.	4
24	1	5	2	0	1	5	6	0	1	0	1	0	2	6.0	7	0	0	1	1	0	The cat purred contentedly on my lap and simultaneously gave off the appearance of an evil presence in the corner of the room.	4
19	2	1	1	1	2	2	4	0	1	0	2	0	3	4.0	11	0	0	1	2	0	We must recognize the gravity of the situation and respond accordingly, or suffer severe long-term costs	4
32	2	2	1	3	0	5	8	0	2	0	3	2	3	4.0	15	2	2	3	0	0	The detective knew that the victim's wife had been unnaturally calm  after the murder, there was bloodstained evidence at the crime scene, despite it being an old building.	4
23	0	1	1	2	1	3	8	0	1	0	2	0	4	5.0	14	1	1	2	2	0	The park ranger was issuing warnings, there was trash littering the forest floor, and smoke was rising from a fire nearby	4
28	1	5	1	0	1	4	8	0	1	0	2	1	4	5.0	6	2	1	4	1	1	As the summer sun heated up the asphalt, cars zoomed by with their windows rolled down and music blasting until the wee hours of the morning.	4
34	1	3	3	0	1	5	8	0	4	0	4	0	5	5.0	23	1	1	4	3	0	Her friends never attended her classes, the teacher wore a yellow dress, even the principal looked at him with admiration, and he never missed any opportunities given by the institution.	4
39	1	0	3	5	1	0	1	0	8	0	10	3	5	5.0	15	4	4	7	1	0	Her grandfather 'had always said' it was haunted 'because he 'said so', and she believed him until she realized she 'wasn't afraid, not like she had always been'.	4
25	1	3	3	0	1	4	6	0	1	0	2	1	3	6.0	10	2	2	2	0	0	The kitten purred contentedly on my lap, while the scruffy terrier looked on longingly, hoping for a turn with the affection and attention	6
23	1	2	2	1	1	1	4	0	2	0	2	1	4	4.0	6	2	1	2	2	1	If the company's profits plummet, it may decide to lay off additional employees or even shut down its operations altogether.	6
54	3	5	0	4	5	3	10	0	6	0	7	1	7	8.0	23	7	2	3	1	5	The main point I want to stress to those of you who may be struggling to stay engaged with my blog is - it is possible to succeed, with diligence, and unwavering dedication, and a commitment to learning the principles and techniques of blogging, and practice, and perseverance.	6
47	3	5	3	2	1	2	9	0	8	0	5	0	6	4.0	35	2	2	4	3	0	My parents informed me during dinner last night, and I am still attempting to wrap my brain around the shocking discovery—the neighbor’s dog repeatedly defecates on our lawn; therefore, I have asked him to clean up after his errant pet.	6
28	3	2	0	5	0	2	5	0	5	0	0	2	3	7.0	9	4	4	4	2	0	I'm convinced that we should do everything possible to help those innocent animals who are trapped inside the forest because their habitat is being destroyer by humans	6
14	1	0	1	1	1	0	2	0	2	0	1	1	4	4.0	3	2	2	1	1	0	My grandma is always talking about getting her hair permed and looking stylish. She is excited for her upcoming trip to Disneyland and wants to get her hair done there. She hopes to find a fun and colorful outfit to match her new hair. She is considering purchasing a new purse to carry all of her new hair products. She worries that her hair might not hold up well in the Florida heat and humidity. She is determined to make this trip one to remember and will do whatever it takes to look and feel her best. 	6
19	3	1	1	0	1	2	4	0	0	2	2	1	2	4.0	9	1	1	2	0	0	The Cat Holocaust remains a deeply concerning issue, with many advocates imploring for greater awareness and action. While some have proposed creative solutions, like using cats-specific social media accounts, the need for collective resistance remains dire. Moreover, the sheer scale of cat abandonment highlights the complexity of the crisis and warrants sustained efforts to address its underlying root causes. It is my sincere hope that by raising awareness about this issue, we can mobilize support and work toward finding effective solutions to end the Cat Holocaust.	6
41	5	3	3	2	2	1	11	0	3	0	6	1	3	7.0	25	2	0	2	3	2	If anyone out there can offer suggestions, insight, criticism, empathy, moral or even legal support for my campaign to stop this catastrophic holocaust, they will save thousands of innocent souls from unimaginable pain and slaughter.	6
38	4	4	2	1	1	5	7	0	4	0	1	3	5	5.0	16	2	2	2	3	0	I will not take part in such a catastrophic endeavor like the one this person described, but rather do my best so that there is less suffering in the world rather than increasing it with unnecessary killing	6
20	3	2	0	1	0	3	4	0	1	2	1	1	2	7.0	3	1	1	1	2	0	The Cat Resistance was organizing a mass uprising against those responsible for perpetuating the heinous act of feline genocide.	6
35	1	2	5	3	2	3	5	0	4	0	4	0	5	7.0	11	3	3	3	2	0	The catnip is too strong; as a kitten, I'm completely under its control and cannot think straight or remember where I leave anything, let alone stop a cat holocaust. 	6
30	1	2	0	2	0	5	5	0	5	1	1	1	6	6.0	7	5	4	4	4	1	The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Dog Holocaust.	6
22	4	2	0	2	0	3	4	0	3	0	1	2	1	4.0	11	1	0	3	1	1	The main reason that our neighbors are angry at us is that we have loud arguments with each other every night.	6
26	1	3	2	2	0	2	7	0	1	0	2	2	4	5.0	9	2	2	2	1	0	I believe the solution to this crisis can be found by exploring alternative sources of power generation, rather than relying solely on fossil fuels. Additionally, increased investment in renewable energy technologies may provide viable alternatives for the future. Furthermore, implementing a carbon pricing system could incentivize companies to transition away from fossil fuels. Moreover, research and development in the field of advanced nuclear power could provide a stable and reliable source of energy. Ultimately, a multi-faceted approach that addresses the root causes of the crisis is necessary to mitigate its effects.	6
33	4	2	0	3	0	2	6	0	6	1	0	2	5	5.0	11	4	3	4	4	1	The main reason I took this trip to Hawaii is to ask someone if they can provide my son with specialized care because his mental instability is starting to affect his daily life	6
36	3	2	3	2	1	5	6	0	3	2	1	2	5	8.0	11	3	3	3	2	0	My friend has recently become an expert on the history of the British Royalty and claims that they have finally discovered an effective way to make sure that the Princess never loses her engagement ring.	6
15	2	0	1	2	0	0	2	0	4	0	1	1	2	4.0	3	2	2	2	2	0	My sister is obsessed with finding her ideal man who will love her forever. However, he always goes back on his promises after she shows him her vulnerable side. Consequently, she will have trouble believing him even when he claims to love her. Still, she finds herself returning to him every so often in an effort to rekindle what they once had. Although she longs for stability, she finds herself stuck between her desire for love and a willingness to trust her romantic partner, which only causes her to doubt his sincerity. Regardless of her efforts, the relationship always seems to end the same way.	6
36	3	3	3	1	2	3	7	1	3	1	3	2	4	7.0	8	3	2	3	3	1	As far as she could remember, Lily never wore the same clothes two days in succession, which suggested either a remarkable sense of coordination or a penchant for reinventing oneself in unexpected ways.	6
22	2	3	0	1	1	2	4	0	3	0	1	0	4	5.0	9	2	1	2	2	1	The thought of those kittens being subjected to such horrors fills me with despair and I feel powerless to stop it.	6
28	2	2	3	3	0	1	4	1	2	2	3	1	4	6.0	9	2	2	4	0	0	The one sentence response is: Heading out for his solo mission, Captain America reflected on how he could possibly succeed where other heroes had failed. 	6
20	2	2	1	3	0	2	4	0	2	0	1	1	2	5.0	5	2	2	2	2	0	Everyone must get involved in stopping the global atrocity against Cats, which is taking place in every community worldwide	6
28	4	2	1	3	0	3	3	0	3	2	1	2	3	5.0	13	3	3	2	2	0	I will be forever changed if I am able to save those innocent Cats from the terrible fate of the Cat Holocaust by learning their true name.	6
30	7	2	3	3	0	3	5	0	1	0	1	1	3	5.0	11	3	2	2	2	1	The only real question left is how much longer the cat-loving community will be able to endure this relentless onslaught of persecution before taking drastic action of our own.	6
22	1	1	2	3	1	1	3	0	3	0	2	0	4	5.0	6	2	2	2	2	0	My main goal has been reached, which is to successfully move the project along and get everything completed on time.	6
47	7	4	5	1	2	1	7	0	5	1	6	1	6	10.0	16	4	4	3	3	0	My favorite place on Earth is in the arms of my loving wife, where I feel safest, most comfortable, most cared for, and most loved—especially after consuming multiple drinks that increase my emotional arousal and willingness to express vulnerable sentiments.	6
38	3	4	4	1	0	4	8	0	2	0	3	1	7	7.0	12	5	4	3	2	1	In a desperate bid to stave off her looming deadline, the overworked reporter frantically scoured the newsroom for clues that might explain why so many birds suddenly seemed hell-bent on colliding with a cat.	6
51	3	2	3	2	2	5	10	0	3	1	5	3	9	8.0	14	7	5	3	5	2	If I may be so bold – and without pretending to speak the cat's language – I firmly believe the proper way to put a stop to this feline genocide involves gathering like-minded individuals and establishing a Cat Advocacy Group dedicated to safeguarding their well-being.	6
24	2	4	1	2	0	2	5	0	2	0	4	1	1	4.0	20	2	0	2	0	2	In my estimation, the likelihood of this occurring at random, without any causative force being at play, is vanishingly small.	6
40	4	2	5	2	2	1	4	0	6	1	3	1	7	7.0	20	5	3	4	2	2	As soon as she realized her beloved cat had been separated from her by a mean-spirited stranger, Mia knew she had to act quickly to locate her pet and bring it back home safe and sound.	6
40	2	6	3	2	0	4	4	0	4	2	5	2	6	6.0	11	5	2	3	2	3	If you're thinking of getting rid of that old, beat-up car, then I highly recommend taking a trip to the Junkyard Jamboree, where you can trade it in for cash on the spot.	6
20	1	3	0	2	1	2	4	0	2	0	0	0	4	5.0	7	2	1	3	0	1	The main reason I went on vacation was to relax and forget about the problem I was having at work	6
27	2	1	4	2	1	1	5	0	4	0	1	0	3	5.0	9	2	2	3	1	0	The new CEO's leadership style completely contradicts our company's values and I'm not sure how much longer I can continue working for her.	6
36	4	3	2	4	1	2	4	0	5	1	2	2	5	7.0	16	4	2	2	5	2	If anyone can help me find a reliable source for these items before Christmas, I will be forever grateful and will make sure to reward you handsomely by sending you lots of nice things.	6
17	2	3	2	0	0	1	4	0	2	0	2	0	1	5.0	7	1	1	0	0	0	My apologies to the millions of cats cruelly torn away by their wicked, heartless abductors.	6
25	1	2	1	0	0	4	8	0	2	0	2	1	3	6.0	6	2	2	2	1	0	The lioness's whiskers twitched nervously as she stalked the intruder through the acacia thicket, her piercing gaze fixed on the unsuspecting prey.	6
31	3	2	4	1	1	4	3	0	2	0	0	1	7	9.0	8	7	7	2	0	0	I think there has to be a more efficient approach than digging through all of the files now to determine what data is even relevant or important enough to consider preserving	6
18	1	1	1	1	0	2	3	0	1	2	2	0	3	4.0	7	2	2	1	1	0	My cat, Mr. Whiskers, is currently attempting to catch the red dot crawling across the floor	6
21	2	2	0	2	0	2	5	0	1	2	1	0	3	5.0	11	2	2	1	2	0	Maria has been making these homemade Christmas treats for the local animal shelter to help raise funds for its operations. However, it was discovered that the animal shelter had mismanaged donations, resulting in unnecessary kennel closures throughout the town. Despite the situation, Maria continues to bake treats, hoping someone would come forward with suggestions for how she could contribute to mitigating the financial difficulties the shelter now faced.	6
115	12	14	3	9	5	5	31	1	3	2	13	5	10	17.0	15	10	10	3	2	0	Amid COVID-19 pandemic fears escalate, she is in critical condition and has been moved to ICU intensive, after being on ventilation machine, and is no longer able of speaking to family, friends, hospital visits, or social media, with unconfirmed reports emerging that the life support equipment being used on the singer will be sold at auction after her demise, to assist the hospital in making payments on their outstanding debts and medical supplies bills, with bidding beginning online via live video streams, to be broadcast across various international news networks and satellite feeds, all in anticipation of a speedy full recovery.	6
46	4	2	0	1	2	5	10	0	4	0	1	3	11	7.0	12	8	6	3	5	2	As a passionate animal advocate dedicated to rescuing and rehoming abandoned and abused animals, I urge everyone reading this plea not to purchase any more pussycats from that evil pet shop owner until he agrees to stop selling these innocent creatures like they were products	6
31	1	2	3	3	1	3	4	0	5	0	3	2	4	5.0	9	3	3	5	1	0	The man in the moon grins at me as I walk, and I wonder if my grandchildren will also visit this field, where I'll be long gone.	6
24	0	2	1	1	0	2	5	0	4	0	1	1	5	8.0	7	4	4	3	3	0	I want to inform you now that I will not agree to any plan that advocates the wholesale destruction of said cat brethren.	6
32	4	3	0	3	0	4	6	0	4	0	2	1	4	7.0	8	4	4	3	3	0	It is imperative that everyone who reads this post contact every media outlet they can, to expose the atrocious truth behind this inhumane act being carried out on helpless cats.	6
29	3	3	1	3	1	3	5	1	3	0	1	0	4	5.0	12	3	3	4	0	0	My daughter has always been a bit strange and the reason she got kicked out of five different schools has to do with the wierd smell she has.	6
33	0	5	0	1	3	4	12	0	1	0	3	0	4	6.0	8	1	1	1	1	0	Because of the increasing number of abandoned vehicles, the street has become a haven for drug dealing and violence, making it a danger zone for both residents and law enforcement.	6
26	3	1	1	3	1	2	3	0	2	2	2	0	4	7.0	7	2	2	2	2	0	The Cat Holocaust must end immediately, or I will be forced to find alternative methods to stop the wanton murder of our beloved felines.	6
29	4	4	1	2	1	3	5	0	3	0	0	0	4	6.0	7	2	2	2	1	0	The only remedy is to appeal directly to your inner monkey to climb up and dislodge this unwanted new reality from the space it's taken in your universe	6
23	1	2	3	1	1	2	5	0	2	0	1	0	3	4.0	12	1	0	1	1	1	The new employee's ability to work well in our team and communicate effectively will greatly impact his success in the company.	6
37	1	3	1	4	2	5	5	0	4	0	2	1	7	6.0	20	3	3	4	3	0	I cannot stand by and watch as these animals suffer and are destroyed at such an alarming rate, so I will do everything I can to make people understand the severity of this situation.	6
32	5	2	0	2	0	1	5	0	7	0	1	3	5	10.0	8	6	6	5	3	0	I was surprised that you said you're okay with this because it means we have more opportunity to catch the culprits responsible for selling our fellow felines as fashion accessories.	6
