n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
18	2	1	0	1	0	1	4	0	1	0	2	1	4	4.0	6	3	2	1	2	1	Based on historical evidence, it appears that the government is using misinformation to support new legislation. The information suggests a direct correlation between a specific policy change and improved outcomes, although this correlation is likely exaggerated or false. If the government successfully passes the legislation, millions of citizens may experience negative consequences, including job loss and reduced access to healthcare. This new law has been secretly developed for years, with little public input or scrutiny, leading many people to suspect a hidden agenda.	4
103	9	10	4	3	3	6	27	6	2	1	12	5	12	13.0	22	10	9	3	8	1	In order to address climate change effectively, developed economies should reduce their emissions by seventy-five percent by twenty-twenty-five, which would help level the playing field for least developed countries, and enable the world community to meet the Paris accord's goal of keeping global warming within two degrees centigrade, while also ensuring that any money spent on mitigation and adaption efforts would yield a good environmental, social, and economic return on investment for communities most impacted by these changes, while also avoiding locking-in of high-carbon infrastructure	4
21	0	1	1	0	1	2	4	0	2	0	0	0	7	6.0	6	4	4	2	3	0	She thought to visit the museum but realized she forget to bring the maps so had to ask strangers for help	4
17	2	3	0	0	0	3	5	0	1	0	0	0	2	4.0	7	1	1	1	1	0	A young man stood in front of the train to warn its occupants of an imminent collision	4
23	1	2	1	2	0	1	3	0	7	0	1	1	4	7.0	5	3	3	4	2	0	She will ask her son about the book he reads if it will assist him when he grows older in his job.	4
21	3	1	0	1	1	2	6	0	1	0	1	0	4	7.0	4	3	3	3	2	0	The government is looking at new policies and legislation to ensure all citizens access clean water that meets safe standards.	4
32	4	0	2	0	2	3	8	0	1	0	3	1	7	7.0	11	3	3	1	6	0	The teacher encouraged the students study hard to succeed the challenging examination by giving individualized support, constructing personalized study plans, and regularly reviewing their progress and offering helpful tips.	4
28	2	1	1	2	1	2	3	0	3	0	2	1	6	9.0	5	5	5	3	2	0	We need to take measures to protect the rainforest and ensure that it does not continue to disappear at the current rate, which is already unsustainable.	4
38	3	5	1	1	2	3	9	0	1	1	2	0	6	9.0	7	4	4	1	4	0	We require all ships arriving from outside of the EU to fill out a detailed arrival form to ensure accurate reporting of goods and to enable proper inspection and risk-assessment procedures to be carried out.	4
18	1	1	1	3	0	0	2	0	4	0	2	1	3	5.0	5	2	2	3	1	0	She will only drink it once she is convinced it is made from quality, natural ingredients.	4
36	3	3	2	1	0	2	9	0	2	0	5	0	6	10.0	12	5	5	2	4	0	We need to explore ways to attract more visitors, particularly during the off-season, to boost local economies, which could have long-term benefits for communities still recovering from the pandemic	4
33	5	2	2	1	0	3	7	0	2	0	2	2	4	7.0	11	3	3	1	3	0	Our team will work closely together with the customer to develop a comprehensive understanding of their unique needs so as to design the best possible solutions to ensure long-term success.	4
25	2	1	0	3	0	3	4	0	3	0	1	3	4	6.0	6	4	4	4	1	0	The teacher wanted to know whether the students had finished their homework so she could determine whether they were ready for the next class.	4
28	3	1	1	4	0	2	5	0	1	0	2	2	5	7.0	8	5	5	3	2	0	The company will need to allocate a sufficient number of skilled employees to handle production, which will be critical in ensuring that orders are fulfilled expeditiously.	4
33	4	3	0	1	1	5	10	0	1	0	4	0	3	6.0	14	2	2	2	3	0	The project will address these challenges through an interdisciplinary approach that integrates the insights of political science, psychology, sociology, and philosophy to provide novel solutions for the 21st century.	4
27	1	2	1	2	0	3	4	0	5	0	2	2	5	4.0	15	5	5	4	2	0	The cat purred loudly as it rubbed its face against the person who had fed it, signaling that it was satisfied with the food provided.	4
39	5	2	2	2	2	3	5	0	1	2	3	2	8	7.0	13	6	6	3	3	0	The UK Government and local authorities need to get the right balance, to avoid creating too many regulations that choke off the entrepreneurial spirit, while ensuring that public money is being properly spent and accounted for.	4
35	3	3	0	4	1	3	5	0	2	0	1	5	7	8.0	13	5	5	3	1	0	We will make sure that the necessary preparations are put into action before embarking on this venture and that everyone involved is kept informed of progress so as to avoid any mistakes being made. 	4
25	1	1	2	0	1	3	3	0	3	0	3	1	6	5.0	11	3	3	2	2	0	She looked at the calendar, realized that she had to make the cake the next day, and therefore started preparing it immediately. 	4
20	1	1	0	1	1	4	5	0	0	0	0	1	5	6.0	6	2	2	2	2	0	The report suggests that the new policy will improve the situation and help to reduce the growing number of accidents	4
23	2	2	0	2	1	3	6	0	1	1	1	0	3	5.0	10	1	1	2	2	0	A young woman was found dead in her apartment Saturday, and police have launched an investigation to determine  the cause of death	4
55	3	7	0	4	1	7	11	0	3	3	3	3	7	9.0	21	5	5	2	1	0	We will be seeking to determine whether adequate steps have been taken to address concerns raised, in particular whether there is any material adverse impact on the rights of beneficiaries of the UK exit from the EU, or whether there is any non-compliance with the UK's obligations under the withdrawal agreement.	4
38	5	2	2	4	1	2	6	0	5	0	3	2	5	4.0	24	4	4	5	3	0	Our children need new shoes for school because they have grown too small, these shoes should be black and in a specific style, we want them to wear comfortable clothes so they can learn better.	4
30	3	3	1	1	1	3	8	0	1	0	3	0	4	6.0	14	2	2	2	0	0	The increased demand resulted in overtime payments, which the company was not prepared to handle, hence the urgent appeal to management for additional resources and financial support.	4
41	2	6	1	0	3	4	11	0	4	0	3	1	6	6.0	23	3	3	2	4	0	We urgently need legislation that protects us against the government, provides for the distribution of funds according to clear criteria and regulations, and creates a mechanism for involving representatives of the civil sphere in its development and passage.	4
18	0	2	0	2	0	0	4	1	4	0	1	1	3	3.0	8	2	2	2	1	0	I will get it done tomorrow morning if it gets delivered to me by 5 pm tomorrow.	4
26	0	6	1	0	1	1	3	0	2	4	3	0	5	5.0	19	3	3	2	1	0	Mary needs this completed by tomorrow, reviewed by the team on Friday, implemented on Monday, and results reported back to her by Wednesday	4
43	4	4	3	2	1	3	8	1	3	0	4	1	6	6.0	20	5	5	4	2	0	The new car has four wheel drive which allows me to travel on wet, uneven surfaces with confidence, but I still need to be careful when driving at night, as the roads are not well illuminated in that area.	4
42	3	2	0	0	3	3	11	0	4	0	4	0	8	12.0	9	3	3	1	7	0	We need the research to investigate the potential of the new nanomaterials to address environmental issues, and to determine their applicability to existing manufacturing processes, and evaluate their potential to reduce carbon footprint, and assess their economic viability.	4
29	1	2	0	5	1	3	8	0	1	0	3	1	4	5.0	12	2	2	3	1	0	The teacher will assign the problem sets to students, and their completion will be monitored, ensuring that sufficient progress has been made toward the learning objectives.	4
27	1	1	2	6	2	2	3	0	1	0	3	0	5	5.0	10	3	3	2	0	0	The new policy has been released and is being reviewed by the team to ensure its effectiveness, and once approved, will be implemented immediately.	4
30	0	5	1	0	1	3	5	0	6	0	3	1	5	5.0	12	2	2	2	2	0	She walked down the aisle to the man who waited at the altar, smiled warmly at his groom, and whispered her vows to him before kissing him.	4
42	3	2	0	1	1	4	10	0	2	1	4	2	7	8.0	17	3	3	1	7	0	We will investigate the possibility of utilizing AI to optimize operations, to ensure the implementation of sustainable procedures, to train personnel on the new system, and to monitor its effectiveness in order to meet the current industry standards .	4
55	4	5	3	3	2	5	10	0	2	0	4	1	11	13.0	12	8	8	4	4	0	The teacher wants to demonstrate, to illustrate how easily an incorrect answer is accepted without question, to show how this can lead to serious problems in the future, and to prove that understanding this simple principle will improve our ability to recognize and challenge incorrect assumptions in all areas of science.	4
41	4	2	0	2	3	6	11	0	0	0	3	1	6	6.0	11	3	3	2	4	0	The company will require a thorough review of the entire system to address potential issues and vulnerabilities, and to ensure full adoption and compliance, while the project manager will continue to lead the team through the remaining stages.	4
36	2	3	0	0	1	3	9	0	3	0	4	1	7	7.0	26	4	4	1	5	0	The teacher assigned homework to the students, asking them to research, study, and complete a project on different types of birds, in order to challenge them to engage their critical thinking skills	4
18	2	0	2	1	1	1	4	0	1	0	1	0	3	4.0	5	1	1	1	2	0	The company's new project requires significant investment and will challenge their employees to work more effectively.	4
27	3	2	1	1	1	4	5	0	1	0	3	0	4	6.0	11	2	2	2	1	0	The moon glowed brightly in the sky, but the crickets didn't seem to notice, chirping their simple melody oblivious to the lunar spectacle.	6
31	1	5	1	1	0	4	5	0	4	1	2	1	4	4.0	14	3	1	4	3	2	When all of his ex-lovers show up at his party, what Bob wants most is for someone to turn up the music to mask the awkwardness of the situation. 	6
17	2	2	0	2	0	2	3	0	2	0	0	1	2	3.0	8	1	1	2	1	0	The gall of it all is that they are stumping for more money to build more refinerie	6
25	3	3	0	2	2	2	8	0	1	0	2	0	2	5.0	7	0	0	2	1	0	The solution to the problem is clear, but it will require significant investment in renewable energy sources and decreased dependence on fossil fuels.	6
34	2	2	2	2	0	5	8	0	2	0	0	4	7	8.0	9	6	6	3	2	0	Bandits are now looting the train because they know that the wealthy passengers are leaving the last coach of the journey unattended without realizing that there is already a gang way lying in waiting	6
26	2	1	2	2	1	3	4	0	2	0	3	0	5	5.0	11	4	1	3	2	3	Whenever she tries to get more work done, the baby is always crying and needs attention, which is the biggest challenge of all.	6
57	6	6	2	3	2	5	14	1	2	0	4	1	10	7.0	27	4	3	3	2	1	In the face of rising demand, shortage of crude oil, and price volatility fueling fears of an extended supply crisis, a growing global energy company is repositioning to become a dominant independent player by taking its expanding operations private and shifting away from the public markets where it has been listed since 1899.	6
41	3	2	2	1	0	4	9	0	3	1	5	2	7	5.0	16	4	3	4	4	1	As the world watches, the political machinations within Saudi Arabia threaten to destabilize the region with far-reaching consequences; meanwhile, the prince is taking pains to ensure his succession while his sons plot their own ascendancy.	6
12	0	0	2	1	0	2	0	0	2	0	1	0	3	4.0	7	2	1	2	0	1	The more it costs the more it's gonna fly. When we finally get paid for it, we can buy the farm and never have to pick up another stitch of laundry. That is until the government comes knocking with taxes on our profits, and the only farm we'll be left with are theirs, after taking it away, leaving nothing but memories of that glorious adventure we took to become filthy rich beyond our wildest dreams. Which we won't because the lawyers and regulators, hell-bent on protecting the masses from the likes of filthy rich like us, will take their toll, until the only thing that remains is a distant memory of that elusive dream, lost forever in the abyss of bureaucratic madness. 	6
24	3	2	1	2	2	4	4	0	0	0	2	1	2	5.0	8	1	1	2	1	0	The issue of immigration is complicated, but the solution is not as simple as building a wall and hoping for the best.	6
38	4	4	0	1	0	3	8	0	5	0	4	2	5	5.0	17	4	2	3	2	2	Their decision to launch a new campaign, which comes on the heels of their recent successes, suggests that they are determined to reassert their dominance in the marketplace, despite mounting competition from smaller firms.	6
28	2	0	2	2	2	2	5	0	4	0	1	1	6	8.0	6	4	4	3	3	0	She knew that the moment had arrived when she could finally shed her inhibitions and embrace the freedom to let her wildest thoughts and desires run unchecked.	6
36	1	3	4	2	1	2	5	0	6	1	2	1	7	7.0	12	5	5	3	3	0	Bill could easily see himself getting lost without his glasses, but his kids never told him how they loved seeing him squint from the sun's bright light while riding along in the cart.	6
33	2	5	0	1	2	1	6	0	5	1	2	1	5	7.0	13	3	3	1	2	0	He knew that it was pointless to expect anything but more lies from the likes of Katie and decided to spend his evening in solitude, lost in thought about her betrayal.	6
39	2	5	2	3	0	2	7	0	6	0	2	2	6	10.0	12	6	6	3	3	0	She was surprised to find herself falling in love with him, though he had always been a source of irritation since he never seemed to finish things, leaving an endless pile of incomplete work in their wake	6
40	2	2	2	3	0	3	7	0	5	0	4	3	8	9.0	14	7	7	5	2	0	The cat purrs as it sleeps, dreaming of hunting mice, when it should be focusing on catching birds, which will soon become a distant memory as it learns to appreciate the comfort of its warm cushion. 	6
28	3	2	1	3	0	2	5	0	1	3	3	2	2	5.0	18	3	3	2	2	0	It's absurd that while the Trump administration is determined to gut the USPS, millions of Americans are still awaiting critical mail, like stimulus checks.	6
30	4	2	2	2	2	2	4	0	5	0	1	1	4	4.0	8	2	2	2	2	0	With every new revelation it become more apparantal that their actions were pre meditated and malicious, and we must take it to the appropriate authorities to hold them accountabe	6
65	8	6	5	4	2	2	12	0	6	4	1	4	8	10.0	15	9	8	6	3	1	The more I learn about Bush's plan the more I realize that what he really needs to do is prioritize investing  more money in R & D for renewal energy sources instead of giving more funds for more traditional methods of oil exploration, because it is only then that America will be able to reduce its dependence upon foreign oil companies and truly 	6
54	5	9	3	3	1	5	14	0	4	1	2	0	7	10.0	20	5	5	4	1	0	Joe said there is no justice in a court of law where a defendant, charged with 2nd degree murder can be found guilty of 1st degree and sentenced to life in prison without any further appeals when all his accomplices who fired their own weapons were immediately released on bail without conditions.	6
32	3	4	3	1	1	3	5	0	6	1	2	0	3	4.0	13	2	2	4	2	0	She said it is impossible but when they finally had the money, they found the man of her dreams right under their noses at the back of Grand Central Station.	6
49	1	3	9	4	3	3	11	0	6	0	1	2	6	5.0	19	3	3	4	4	0	The best solution to this energy crisis may ultimately depend on how efficiently we can produce energy and still reduce our carbon footprint, but it could be resolved more quickly and effectively if everyone in our community simply used their turn signals when changing lanes on the highway	6
24	1	1	0	2	2	1	8	0	2	1	2	0	3	5.0	9	1	1	3	1	0	Band members are not surprised by latest album leaks, but A&R men think it could impact the sales figures and their future.	6
51	6	0	5	6	3	0	1	0	11	0	2	3	10	6.0	27	7	7	7	5	0	He will be glad to see them because she always has so many nice things to say and he feels guilty for leaving her alone, but then he will get mad because he knows she's been feeling down and he can't do anything to make her happy.	6
22	3	1	1	3	0	2	2	0	2	1	3	1	2	5.0	10	3	3	3	1	0	Their latest gimmick is hollow; as it is, Bush will only be able to pass some of the buck. It should stop at the local level, not be something that citizens must pay. It's important to note that what's really required is not just another speech but concrete action, so that what's said counts for something. All they can do is try again, as they have always done, by using smoke and mirrors to cover up their inability to address the fundamental issues. The way these people always seem to get away with it, as they often do, has become the most outrageous and confounding thing of all, in the face of which nothing but rage feels appropriate	6
29	3	2	1	2	2	1	5	0	5	0	2	1	5	5.0	14	3	1	4	1	2	When I discovered my spouse was getting a divorce lawyer and filing for separation, I became distraught and felt like everything else in our relationship was futile.	6
39	5	5	2	3	1	4	6	0	5	0	3	2	3	4.0	16	4	3	4	0	1	The best part about living on a boat is sleeping in a bed with my husband, who sometimes dreams about his mother while he’s drunk, which is really weird and interesting at the same time.	6
30	3	3	2	1	1	3	5	0	3	1	3	0	5	4.0	14	3	1	5	1	2	When the media highlights every time Trump speaks, his base remains steadfast but when a black celebrity speaks out against him, it is met with loud silence.	6
28	4	2	2	2	0	3	7	0	3	0	1	1	3	5.0	16	3	3	4	2	0	The first hurdle is convincing people that they need AI assistance in the first place, when what they actually want is a quick fix for longstanding problems	6
30	2	4	1	3	1	5	8	0	2	0	1	0	3	6.0	10	1	1	3	2	0	The moonlight is silvering on the water and the sound of crickets is adding a soft background noise that is almost lulling her into a false sense of security.	6
48	4	4	1	3	4	5	9	0	6	0	5	2	5	7.0	19	3	3	5	3	0	The task at hand appears daunting, but I'm confident that if we tackle it head-on and utilize the proper tools and techniques, we can finish it by the deadline, despite the inevitable setbacks and hurdles we might face along the way.	6
64	5	3	3	6	4	4	8	0	9	1	4	4	10	8.0	14	6	6	8	5	0	The task for us to do tonight, but the bartender has told us they are fully booked and we may have to do something else, even though Sarah is convinced that if we show up in ripped jeans and fishnets we'll definitely get service  Please provide the sentence prompt, and I will fill it with the appropriate subordinate propositions.	6
46	7	2	2	2	1	4	10	0	1	0	7	2	8	5.0	23	2	2	2	6	0	The president is convinced that by investing in green infrastructure, the nation can recover its ecological footing, create new jobs, slow global warming, replenish natural resources, reestablish environmental standards, and ultimately reassure the public of an ecologically viable future.	6
33	0	1	2	2	3	5	5	0	0	3	2	0	7	7.0	14	2	2	2	3	0	The President should apologize and pledge to make things right, but the Attorney General will likely argue against any attempts to reopen the case and protect the accused officer's rights.	6
26	2	1	1	3	1	0	4	0	4	1	2	0	5	4.0	14	3	3	3	3	0	Bush is stumping for more money to fix his incompetence but what he should do is fix his poor leadership to create jobs, instead.	6
5	0	0	0	0	0	1	1	0	0	1	1	0	1	2.0	2	0	0	1	1	0	Bush has no shame. His latest act shows the country is not important enough to protect. In other news, the sun has continued to rise in the east, and more importantly, it did so again yesterday morning. This time it did not rain.	6
20	2	2	1	2	0	3	5	0	1	0	1	1	2	4.0	8	3	2	2	2	1	The cat who ate mouse for lunch is as happy as the dog biting the man for being unfair.	6
45	4	3	6	4	0	3	9	0	3	0	4	2	5	8.0	16	4	4	4	1	0	The answer is that the company will likely have to invest in new technology to make its products more efficient, when what it might consider is a more sustainable business model, rather than relying solely on profits from single-use plastics.	6
34	7	3	2	3	0	1	6	0	4	1	3	1	3	5.0	11	3	3	4	2	0	The US could reduce its reliance on foreign oil if only they could create affordable, efficient electric cars that are practical as family cars, rather than sporty novelties that few buy.	6
38	1	1	0	1	2	0	13	0	5	0	5	2	6	10.0	14	5	5	3	4	0	He insists they need funds to repair roads, schools, healthcare facilities, dams, and sewage plants despite knowing that he could redirect funds to cover his bills and debts from his lavish spending habit.	6
39	0	3	6	5	0	3	4	0	7	1	3	1	5	5.0	11	3	3	6	2	0	The dog of it all is that Sarah's cat is always scratching at the door, when what she should do is let it in, when she knows damn well it will bring its fleas inside. 	6
28	1	1	1	2	1	0	6	0	2	2	3	2	6	5.0	13	3	1	2	2	2	Bush, instead of trying to please his party bosses, should have stood his ground and insisted that more money pour into US-based oil refineries	6
40	1	6	3	1	2	2	10	0	1	2	4	0	6	6.0	15	2	1	1	3	1	In order to truly save on energy bills, consumers must turn off lights no longer in use, use Energy Star rated appliances, and program their thermostat to raise in the winter and lower in the summer.	6
37	3	5	0	1	1	4	8	0	3	1	3	2	5	7.0	11	5	5	2	3	0	Blair is in a fix, caught between his public duty as PM to make the nation proud and his personal fear of flying, threatening any hope of him taking on a role as PM. 	6
27	2	2	2	2	1	3	5	0	5	0	1	1	2	5.0	18	3	2	3	1	1	Their newfound independence and the knowledge that they are no longer at the mercy of his whims was the last thing he wanted them to have.	6
16	1	2	0	0	1	3	3	0	3	0	0	0	3	5.0	4	1	1	2	2	0	The moon shines bright on the face of the woman who remembers everything and forgets nothing	6
32	2	3	4	3	1	3	4	0	4	0	4	0	4	5.0	10	4	3	4	0	1	The cat, which was grey and scrawny, was sitting in the sun purring contentedly when suddenly it was interrupted by a fly, which buzzed annoyingly around its head.	6
33	4	3	2	0	3	2	6	0	3	2	1	2	4	8.0	11	2	2	1	2	0	Biden needs to make America great again by prioritizing the safety and economic security of his citizens rather than bending to the will of his foreign and domestic adversaries and their propaganda.	6
26	1	3	2	1	0	4	5	1	1	1	1	1	3	9.0	5	2	2	2	2	0	The president must not act unilaterally on any military action that has even a sliver of possibility of invading any of Mexico's three countries. First, any invasion would violate Mexico and Canada's territorial integrity. Second, any invasion would cause severe political instability both inside the U.S. and among its neighbors. Additionally, it would put lives of innocent women and children, including U.S. military men deployed to its southern border at risk. Furthermore, it could trigger economic sanctions and legal challenges in international forums and the International court of justice. Fifth, it could create a security nightmare, as Mexican cartels would move to counter any incursion with all means at disposal. Sixth and lastly, any move to militarily occupy Mexico would raise serious questions, and concerns about the very legitimacy of U	6
33	0	1	4	2	1	5	5	0	3	0	3	1	6	5.0	12	4	4	5	2	0	The dog barks loudly when it smells the stranger, but it doesn't attack when the owner appears, indicating that it does not necessarily view the owner as a threat.	6
