n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_pre_constraint
26	4	1	3	1	1	2	3	0	1	0	4	0	4	4.0	9	2	1	0	2	1	To effectively deal with a difficult employee, it is important to remain calm, assess the situation objectively, and consider possible solutions collaboratively.	3
41	3	4	1	3	1	3	9	0	5	0	4	1	5	6.0	12	4	3	3	3	1	If you are still unsure about the validity of your results, please check your input data for accuracy, which may affect your conclusions drawn from the data, and further analysis is required to confirm any unexpected findings.	3
19	0	2	0	0	1	1	4	0	0	2	4	0	4	6.0	5	2	2	0	1	0	A trip to Costa Rica, visiting rainforests, learning to surf, and ziplining through canopy talls.	3
24	1	2	2	1	1	3	4	0	3	0	2	0	3	6.0	5	3	2	1	1	1	To determine this, it is essential to analyze how often these individuals interact with the team and their contributions to the company. This will help to assess their potential impact on project completion and overall business success. In particular, the involvement of key team members in decision-making processes or the implementation of new strategies can positively or negatively affect future outcomes. Therefore, understanding their motivations and work habits will be vital in determining the team's overall effectiveness.	3
34	0	3	2	0	2	5	7	0	3	0	3	2	6	7.0	9	3	3	2	3	0	The dog ran around the park while carrying a tennis ball in its mouth, which made the kids laugh uncontrollably, but not before dropping the toy and chasing after it again.	3
23	3	1	1	4	0	3	5	0	1	0	2	1	1	4.0	14	2	0	2	1	2	While the hotel staff may have been friendly, their failure to clean the room in a timely manner is quite disappointing.	3
26	4	2	3	1	1	5	6	0	1	0	2	0	1	4.0	14	1	0	2	0	1	The longer the time frame you choose for a hypnotic state induction, the more susceptible the chicken is to deeper and more meaningful relaxation.	3
23	3	2	0	2	0	1	3	0	4	0	2	2	3	5.0	10	4	4	3	3	0	Anyone knows that smelling something is unlikely to cause you great pleasure, until you are in close quarters with the stink.	3
24	0	3	0	1	1	1	11	0	0	0	4	0	3	5.0	11	1	0	1	1	1	Without question, a child playing with chicken pox contaminated toys may transmit diseases to family, child care, and school children.	3
28	4	4	0	2	1	2	8	0	0	0	2	1	3	4.0	14	2	0	2	1	2	While hypnotizing chickens is not common or recommended practice for pet owners, any exposure to extreme temperatures can lead to serious problems for these delicate birds.	3
22	2	2	1	3	1	1	3	0	3	0	2	2	2	4.0	6	1	1	3	1	0	If I may, I would kindly point out that your question is absurd and lacks any real basis in fact.	3
21	1	1	1	2	0	0	2	0	5	0	2	0	6	4.0	6	5	3	5	1	2	When she heard footsteps approaching, she knew someone was coming, which meant she was about to get in trouble	3
49	5	9	3	1	2	3	12	0	3	2	2	0	7	10.0	9	4	3	2	2	1	Anyone visiting the city in search of culture could start with a stroll through its vibrant old quarter, where ornate mosques like the Sultan Ahmed rise elegantly from narrow streets crowded with merchants and shopkeepers offering everything from exotic spices to intricately tiled kilims and gleaming brassware.	3
21	4	1	3	1	0	1	2	0	2	0	2	2	3	4.0	8	3	2	2	2	1	Besides needing more sleep than usual, she also had a new haircut that was even more stylish than expected.	3
27	1	4	2	0	2	3	8	0	0	0	3	0	4	6.0	10	1	1	1	0	0	The chainsaws roared in a frenzy of destruction and carnage remorselessly, leaving behind scorched earth, melted rubber and debris of the once vibrant forest.	3
42	4	7	5	1	1	4	9	1	1	0	4	0	4	7.0	16	3	3	0	1	0	Without question, it is impossible to accurately measure the potential damage from a storm with such ferocity brewing outside the town, already flooded with water up to 6-feet deep along the riverside residential areas and rapidly rising.	3
114	11	14	14	8	3	4	21	0	12	0	4	6	15	16.0	98	14	14	8	7	0	The new smartphone is even more useful than its predecessor, which has already demonstrated its versatility through various functions such as taking pictures and displaying maps, but with the added advantage of being even lighter which allows for more ease and convenience in carrying it while simultaneously providing greater protection from potential damage due to its enhanced durability features like water resistance which means you don't need to worry about using it near water anymore without any fear of harm since it will remain fully functional underwater too without getting damaged easily like previously before; this is indeed an exciting innovation in mobile technology that can change lives positively! 	3
27	2	2	2	2	1	2	5	0	1	0	3	2	4	4.0	16	4	1	2	1	3	Although it is not easy, flying through the night sky, while simultaneously steering and avoiding obstacles is a feat only mastered by skilled birds.	3
20	4	1	0	3	0	1	3	0	3	0	1	0	3	5.0	6	3	2	2	2	1	Anyone entering this old building is likely to experience paranormal activity that can be explained by its dark history.	3
24	0	2	2	1	0	3	4	0	3	0	2	2	4	4.0	13	3	1	2	2	2	While you decide to take action on the issue yourself, the city is also working on a solution without consulting you directly.	3
40	5	5	2	4	0	3	9	0	4	0	3	0	4	7.0	11	4	2	3	2	2	Anyone attempting to enter the restricted area will be subject to legal consequences, which could lead to a financial loss of thousands of dollars, as well as a reputation damage that may impact their future career opportunities.	3
25	1	1	1	1	1	3	5	1	2	0	3	0	4	6.0	5	2	1	1	3	1	To ensure optimal functioning, regularly clean the blades and sharpen them every four months, which is determined by the manufacturer’s guidelines. 	3
40	5	4	2	2	1	2	10	0	5	0	2	1	5	9.0	10	4	4	4	3	0	His exaggerated claims were uncovered when a series of independent reports demonstrated that his methods were unsatisfactory, which caused a great deal of distress for their patients and raised questions about his ability to treat medical conditions effectively.	3
15	0	2	2	1	1	0	2	0	3	0	2	0	2	5.0	3	1	1	1	1	0	Beneath its surface, water reflects what is happening within you emotionally and mentally.	3
27	3	2	2	2	0	2	2	1	2	0	2	1	4	4.0	10	5	2	3	0	3	If anyone knows the owner wants to sell quickly, they are likely to be very willing to listen to offers in the low $700,000s. 	3
9	2	1	0	1	0	1	2	1	0	0	1	0	0	3.0	5	0	0	1	0	0	A single sentence with three subordinate propositions is: The cat purred loudly, its tail swishing back and forth, while sitting on the windowsill enjoying the warm sun.	3
39	1	5	2	1	1	5	7	0	5	0	3	2	6	7.0	11	4	2	3	3	2	While the bartender insisted on topping off my drink with a shot, I noticed a fly on the wall, which was buzzing annoyingly and seemed impervious to the efforts of my neighbor to swat it away.	3
31	1	1	3	5	2	4	3	0	0	0	4	1	5	5.0	15	3	2	2	2	1	If the dog could talk, the cat would listen and learn to be more considerate, but in the meanwhile, will be plotting how to catch the mouse.	3
19	2	3	0	1	0	3	5	0	0	0	1	1	3	5.0	4	2	1	2	1	1	Whether a spouse will cheat in a relationship has many different factors contributing to the decision to infidelity.	3
17	1	1	2	3	0	3	3	0	0	0	2	0	2	3.0	6	1	0	2	0	1	When the car is parked, the keys must be locked away in a secure location. Anywhere else would be irresponsible, and easily leads to the risk of thieving. However, placing them near the rearview mirror is still a good idea since it keeps them easily reachable.	3
32	5	2	1	2	0	2	3	0	4	0	3	2	6	7.0	9	6	4	2	2	2	While the prospect of flying with such limited visibility terrified her, she knew better than anyone how critical it was to maintain a steady altitude, to avoid getting lost.	3
33	1	3	4	3	0	1	5	0	4	0	2	1	6	4.0	15	6	2	2	2	4	While it may be unwise to try to teach them yourself, any amount of patience spent today will pay off greatly when your cat knows how to jump through hoops later. 	3
29	2	1	0	3	1	4	4	0	3	0	3	2	4	4.0	11	3	2	3	3	1	After conducting a thorough investigation into the matter, I must acknowledge that the accusations are baseless, and I will not take any action to substantiate them.	3
41	3	2	2	6	1	3	6	0	4	1	3	2	6	6.0	20	2	2	4	2	0	The company has decided that the new policy takes effect next Monday - that it has not been observed in any other context, nor can it be used to argue for its appropriateness elsewhere - will significantly reduce their costs	4
30	2	2	1	0	1	2	10	0	1	0	5	1	4	7.0	18	3	0	2	4	3	The issue at hand—which concerns the ethical implications of using advanced algorithms to evaluate teacher quality—poses challenges to educators, policymakers, and researchers alike.	4
39	3	2	2	2	1	4	8	0	3	0	2	3	6	6.0	26	4	4	4	2	0	The manager emphasized that although he had expected to see a stronger turnout at the company's first summer party, none of the team's recent accomplishments surprised him because they were all fully planned and executed.	4
40	0	5	3	2	0	1	5	1	11	0	3	3	5	6.0	19	4	4	4	4	0	Her parents warned her, though they had not seen him themselves for over twenty years, that he would certainly make her fall in love with him again once she encountered him in their house on the mountainside.	4
46	3	7	4	5	0	2	9	0	2	0	5	2	5	8.0	10	6	5	2	1	1	Moving on, however, it has been shown that the impact of climate-related events are likely to be worse than expected due in part to a number of externalities that, although not explicitly priced, have nevertheless increased risk exposure for investors	4
40	4	3	1	3	1	3	12	0	3	0	4	1	5	9.0	7	3	2	3	2	1	The latest information regarding our upcoming release has revealed surprising results - that the beta testing team discovered major improvements over our existing platform, which had been initially - flagged for a lack of features and usability issues.	4
13	2	2	1	1	1	1	3	0	0	0	1	0	1	3.0	6	0	0	1	0	0	As such, the decision was expectedly met with opposition and legal challenges	4
33	5	4	3	1	0	3	8	0	1	0	3	1	4	6.0	17	3	2	2	0	1	The latest developments worldwide - as exemplified in the news stories from several countries about new virus variants - indicate how urgently required are the new diagnostic tests we have in development.	4
26	2	1	4	2	0	1	2	1	3	0	3	3	3	5.0	7	3	3	3	1	0	As much as possible, we need to get away from the idea that one solution will fit everyone, because it is simply false.	4
42	4	3	1	3	0	4	8	0	4	0	4	3	5	5.0	21	5	1	3	4	4	If the event is outside the conference's control; if it involves outside experts; if there have been outside attempts to manipulate it; then we should call in an outside expert to audit the events of last week.	4
29	2	3	0	2	0	4	9	0	1	0	3	1	3	4.0	18	2	0	3	1	2	The researcher’s recent finding that the tumor had spread beyond the organ - which was confirmed by further imaging studies - prompted a reassessment of treatment options.	4
23	0	0	0	2	0	4	7	1	0	0	3	1	3	5.0	7	2	2	2	1	0	The manager announced that a surprise party will be organized _______________ all employees to celebrate the company's ten-year anniversary.	4
51	5	6	2	4	1	5	9	0	4	0	4	1	7	10.0	41	5	5	4	1	0	Which is not to suggest that these - which range from an intriguingly surreal video featuring the artist's famous blue star, that is projected onto a wall in the dark of night and viewed through closed eyes - have necessarily been the only art created under such inspiration.	4
40	7	3	0	3	1	1	12	0	1	0	6	2	4	6.0	24	2	2	4	1	0	The research on brain aging indicates that cognitive decline may be delayed, if lifestyle factors that support healthy brain aging - such as physical activity, social engagement, and cognitive stimulation - are maintained throughout older age.	4
46	5	7	0	1	2	3	17	0	1	0	4	0	6	9.0	17	2	2	2	2	0	The research team has identified the potential causes of the recent increase in patient hospitalizations, which include growing populations, rising levels of poverty and lack of access to mental health services, leading to increased stress and higher likelihood of mental health issues.	4
41	2	4	3	6	0	4	7	0	4	1	3	1	5	11.0	6	6	5	5	2	1	As I entered the auditorium I was surprised to hear a speaker discuss the possibility - which had always been there - of time travel being realized through a machine that has already been constructed by scientists from ancient Atlantis.	4
41	4	4	1	2	2	2	10	3	4	0	3	0	4	6.0	13	2	2	2	4	0	The company will invest $10 billion in new products and services - which would more than double its investment in digital technologies over the past five years - to expand its customer base and increase its market share dramatically.	4
16	0	0	3	4	0	0	1	0	3	0	2	0	3	3.0	4	1	1	3	0	0	Her sisters had already been called, so she assumed they would be coming too.	4
32	5	3	1	1	1	2	9	0	0	0	4	2	3	7.0	8	3	3	3	1	0	In a recent survey of teenage drivers, results showed that most crashes occur ____________ night when other students are ____________ home doing ____________ other than texting and ____________ behind the wheel	4
31	3	4	1	2	0	3	8	0	1	0	4	1	3	4.0	14	2	1	2	0	1	The dog's bones, found outside the den, indicate that their owner must be a skilled hunter, for such prey only falls for hunters of great prowess.	4
36	4	3	2	1	1	2	9	0	4	0	5	1	4	6.0	14	4	2	3	1	2	The information provided - based on our review of recent transactions and internal records - indicates that a significant portion of our inventory is still unsold, which further complicates our decision-making process.	4
35	2	3	3	2	2	2	4	0	6	0	4	1	5	7.0	15	3	2	3	3	1	Her favorite books - some of which were authored by him, although not exclusively - were filled with memorable phrases that sparked her interest and made her read the chapters again and again.	4
37	3	7	2	2	0	2	9	0	5	0	4	1	2	5.0	16	2	2	1	0	0	It is our intention, once again relied upon for our unrivaled experience on aerospace matters, that these findings of yours will serve as definitive proof in our quest for an alternative fuel supply.]	4
30	2	1	2	2	0	3	7	0	1	0	4	2	4	5.0	16	4	4	2	3	0	A new feature which allows customers to personalize products, if the website could be modified, in order to integrate this function more smoothly, with little friction.	4
29	3	7	1	1	0	4	8	0	1	0	2	0	2	5.0	15	2	2	1	0	0	A new system of government based on principles of meritocracy rather than hereditary succession, which would allow for the potential of a fresh start in the future.	4
20	2	1	0	1	0	3	5	0	2	1	2	0	2	5.0	6	2	1	3	2	1	Bill's arrival, which was unannounced, created a sudden commotion that disturbed the calm of the dinner party	4
19	1	1	1	1	0	3	5	0	0	0	2	0	2	6.0	10	1	0	1	1	1	The dog's bark - loud enough to disturb the neighbors- was caused by the mailman's arrival	4
37	0	1	1	4	2	7	9	0	2	0	3	1	5	6.0	16	3	3	4	3	0	Both teams must score and the ball must make its way into each end zone-those are the rules - and a player does not necessarily have to hold the ball while crossing a plane. 	4
23	0	3	0	1	0	3	6	0	1	0	2	1	5	3.0	13	4	3	2	1	1	In conclusion, as the summer holidays approached, a range of activities were planned in each town to help keep everyone entertained	4
24	4	1	0	3	1	3	5	0	1	0	3	0	2	6.0	6	2	2	2	1	0	The tourists were excited to see the ancient monuments - which had been destroyed by previous invasions - and the bustling city streets.	4
60	5	9	1	5	2	8	14	0	2	0	3	0	10	14.0	9	6	5	3	2	1	A cat which had previously been lost has been returned, being meowing and friendly, by an individual in a car driving past who noticed the location and pulled over to find the animal hiding beneath branches near an abandoned gas pump in an uninhabited rural area surrounded by woodland several miles off the main route to town.	4
56	4	6	3	3	2	6	12	0	0	3	8	1	8	10.0	41	5	5	4	2	0	Investors in the stock market now, are increasingly, buying, selling and shorting stocks like Meta Financial, based on a new interpretation, of a single word - meta - as meaning the company controls the future of Facebook; and thus investing in Meta financial stock will determine the company`s future	4
23	1	3	3	3	0	0	2	0	5	0	2	1	3	6.0	18	2	2	3	0	0	Her brother did so despite knowing she - whose love for him had grown stronger than ever - would strongly advise against it	4
36	3	6	0	2	0	3	9	1	1	1	5	1	3	5.0	12	1	0	1	1	1	The baby, although born in January, will celebrate its first birthday, having aged for thirteen months since conception during Spring, before the expected date for the season's first flower sprouting.	4
20	3	1	0	0	1	2	6	0	1	0	3	0	2	5.0	11	1	0	1	1	1	The baby's sleepy expression, accompanied by its light blinking and slow breathing, presented a captivating sight.	4
27	4	1	1	2	0	1	8	0	1	0	1	1	5	4.0	15	4	3	3	2	1	Birds which migrate regularly are thought to maintain an effective circadian pacemaker, whereas birds resident near breeding areas are assumed to exhibit endogenous circadian rhythm disturbances	4
17	3	3	0	0	0	4	4	0	1	0	0	0	2	6.0	4	2	2	1	0	0	A new disease caused by some unexplained virus that mutated at the beginning of the global pandemic	4
39	3	5	1	0	1	3	5	3	2	3	5	0	6	8.0	19	4	3	2	1	1	In addition to the three reports submitted last month – one by Alice, two by Bob – John just finished drafting a fourth, which we all need to read and discuss at next week's meeting.	4
45	2	5	0	5	0	7	9	0	4	0	4	1	6	11.0	16	6	6	6	1	0	The team needs to discuss the budget for the next phase, which is determined by the sales, that in turn is dependent on the client's satisfaction, that will be measured by the feedback they provide after the project is completed.	4
31	2	5	1	1	0	3	8	0	2	2	3	0	3	6.0	23	2	0	2	1	2	The information gathered by NASA's Kepler space telescope - that has already led to the identification of thousands of new exoplanet candidates - presents us with a new challenge.	4
34	1	4	2	5	0	2	7	0	2	0	3	1	5	6.0	24	3	3	4	0	0	We have been instructed to ensure all safety measures are taken; as long as all passengers comply with requests from staff, we will not be held liable in case of accident. 	4
25	3	2	2	1	0	1	5	0	3	0	2	0	4	5.0	10	3	2	2	2	1	Her decision - given her family's new economic reality - requires them now to stay in this city where opportunity has receded for most	4
43	6	2	2	3	2	3	13	0	2	0	4	0	6	8.0	32	4	2	3	4	2	Having observed the recent turmoil in the equity markets - where a perfect storm of geopolitical tensions, rising inflation expectations and monetary policy reversals has ignited unpredictable and violent fluctuations -  I believe investors should exercise caution when approaching their investments.	4
35	2	2	2	2	1	2	8	0	4	0	3	1	7	8.0	11	5	5	4	3	0	The company needs to implement measures that allow for better customer experience, which would involve addressing their queries and complaints more promptly, as they have shown a strong discontent towards delayed responses.	4
41	5	3	1	1	1	5	6	1	5	1	6	1	4	4.0	26	3	2	3	2	1	Her latest decision, following a long consultation with the relevant experts, represents a compromise, one that is not without its detractors, despite its having the full support of the Prime Minister; or so it seems. 	4
44	2	3	2	2	0	7	9	0	2	0	4	2	8	8.0	23	6	6	5	3	0	The manager asked the employee about the reports he received, which revealed that the problem originated with a decision made at last month's meeting, if true, then a meeting will be scheduled to discuss how to rectify the matter.	4
34	4	3	1	4	1	4	5	0	2	1	5	0	2	6.0	9	3	3	3	0	0	It is worth mentioning, these new technologies are not a guarantee of success, but they have proven, however, to be a useful instrument during the conflict in eastern Ukraine.	4
67	4	5	9	4	1	8	11	0	4	0	5	4	10	9.0	29	8	8	5	2	0	The cat purred, relaxing comfortably as if the scratching post - which it had only briefly visited earlier that evening to leave a faint smudge on its white paws - provided a welcome respite from the anxious energy it had been building toward by persistently nudging and batting at the closet door, even when reassured momentarily that the owner would not emerge until later.	4
62	6	6	2	9	3	7	11	0	4	0	6	2	5	9.0	33	5	1	6	1	4	If all hands and hearts are in the process, and all the necessary preparations have been made to ensure success - that which is required for effective decision making, which is the basis of effective leadership, can be realized - then we are indeed on the correct course of action and the best will emerge for everyone involved.	4
29	5	2	3	1	0	0	3	0	7	0	3	1	4	7.0	10	3	3	3	3	0	Her new hairstyle has made her finally look like herself - as she finally has long, curly hair that suits her rather than her usual choppy cut.	4
