n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	obj_post_constraint
23	0	4	3	1	1	1	4	0	4	0	0	0	4	4.0	15	1	1	1	1	0	1	1	You are expected ahead of time to confirm all of your plans with your group and then meet promptly at your designated spot	3
26	0	2	2	1	1	1	3	0	5	0	1	1	7	5.0	13	5	5	3	4	0	4	3	She was thrilled when he offered to pick      her up from work, and later surprised him      by suggesting they take a detour to get lunch	3
17	1	1	1	0	1	1	3	0	4	0	1	1	3	3.0	8	1	1	3	2	0	2	3	Her friend arrived and before they left home, they gave her a small gift as farewelltoken	3
17	2	0	1	0	0	1	3	1	3	0	2	0	3	4.0	7	1	1	1	4	0	4	1	The librarian handed me three thick books, then asked me to return them next week.	3
18	1	0	2	1	2	1	4	0	1	0	2	0	3	5.0	6	1	1	2	2	0	2	2	The new restaurant also serves breakfast, and you can call ahead to order takeout or delivery. **  Please respond with a sentence that has exactly 3 post verbal objects.	3
29	3	3	2	2	1	4	6	0	1	0	2	1	3	7.0	8	3	3	2	2	0	2	2	The tourists were excited about hiking to see the waterfall in person, and then spending the evening in the little town that was only accessible by boat.	3
29	1	3	0	1	1	1	2	0	5	0	7	1	6	3.0	23	3	3	2	3	0	3	2	I'll pick it **up tomorrow** if you want, and go **to check out the new store** after that; let me know! 	3
25	2	3	0	3	1	0	1	0	7	0	1	0	4	5.0	7	3	3	3	2	0	2	3	I will try to help you but I'm afraid I won't have anything new to report to you about that until tomorrow.	3
12	0	0	2	0	1	1	2	0	1	0	2	0	3	3.0	4	1	1	1	1	0	1	1	The dog sniffed and then chased its tail, barking happily**.	3
18	0	0	3	1	1	0	3	0	5	0	2	0	3	3.0	14	1	1	3	4	0	4	3	She asked them questions, and even when they could only offer guesses, she smiled her approval	3
14	1	1	1	0	1	2	3	0	1	0	2	0	2	3.0	7	0	0	1	2	0	2	1	She bought a new car, and then got a promotion at work.	3
28	0	3	4	1	2	0	4	0	4	0	3	0	6	6.0	7	2	2	1	3	0	3	1	You can also try to fix things ahead of time, have someone call ahead and then pick your food up yourself, or wait for delivery. 	3
22	0	2	2	1	2	1	2	0	3	0	4	0	5	3.0	8	2	2	1	3	0	3	1	also, you can take the bus ahead of time, or have it picked up, or have it delivered**. 	3
27	2	2	3	1	2	0	3	0	4	0	4	0	5	4.0	8	2	2	1	2	0	2	1	Most people also, you can call ahead of time, and then goes to   pick up your own ur food, or have it delivered**. 	3
23	4	3	1	0	0	2	6	0	2	0	1	0	3	6.0	9	2	2	2	2	0	2	2	Her favorite show ended ahead of time because of a major power outage that left producers unable to broadcast the final episode. 	3
19	2	2	2	2	1	0	1	0	4	0	1	2	2	3.0	14	1	1	3	0	0	0	3	She walked towards him until they finally embraced, and only after they had been inseparable for many years	3
12	0	1	1	0	1	3	4	0	0	0	1	0	1	3.0	8	0	0	1	1	0	1	1	The cat chased also the mouse and dog down the alley.	3
19	0	1	2	1	1	0	5	0	3	0	1	1	4	4.0	13	3	3	1	3	0	3	1	Have fun planning ahead and booking ur trip while we're still in our hotel atrium enjoying breakfast. 	3
20	0	3	0	0	0	2	6	0	3	0	3	0	3	5.0	8	2	2	2	2	0	2	2	They drove their car on the mountain roads, passing houses with gardens that climbed** up the hillsides. 	3
23	0	3	1	2	1	1	2	0	6	0	3	1	3	5.0	8	1	1	3	3	0	3	3	She asked me about the book, where I had borrowed it from, and whether I would return it on time**. 	3
19	1	2	1	2	0	2	3	0	3	0	3	0	2	4.0	9	0	0	2	2	0	2	2	Have you picked up ur food, also, do you want an extra portion of the macaroni?	3
10	0	1	0	0	0	2	2	0	1	0	1	1	2	2.0	5	1	1	1	1	0	1	1	The cat played on the mouse before devouring it.	3
32	2	5	2	0	1	5	8	0	1	0	3	1	4	4.0	15	1	1	1	3	0	3	1	The chef carefully seasoned the meat, garnished the plate with a sprig of fresh herbs, and set it in front of hungry waiter before walking back into the kitchen. * 	3
29	0	2	1	2	1	5	7	0	3	0	3	1	3	3.0	25	1	1	3	2	0	2	3	I always check the expiration date on the carton before opening the eggs, and the expiration date is not on the carton, what should I do**.	3
20	0	0	3	0	0	0	2	0	5	0	2	2	5	4.0	11	3	3	4	1	0	1	4	They said that they had to have it tomorrow, so they requested that I work late again tonight **.	3
9	1	1	2	0	0	0	3	0	0	0	1	0	1	2.0	4	0	0	1	0	0	0	1	Band members often tour ahead of new releases**. 	3
26	0	3	0	0	1	0	5	0	6	0	5	0	6	3.0	22	1	1	1	2	0	2	1	She took her laptop from her bag, plugged in her headphones, turned on her computer, opened her spreadsheet, and began typing.	5
20	1	2	0	0	1	2	5	1	3	0	1	1	3	4.0	8	1	1	1	3	0	3	1	She took a bite of her sandwich and added three more objects to her bag before leaving the store.	5
21	3	1	0	0	1	1	6	0	1	0	5	0	3	6.0	9	1	1	1	1	0	1	1	She purchased an array of fresh produce, including colorful vegetables, juicy fruits, and vine-ripened tomatoes.	5
17	0	3	1	0	0	3	3	2	1	0	1	0	3	4.0	8	1	1	2	1	0	1	2	The dog chased five squirrels out of the park then barked at the two that remained.	5
36	1	6	3	1	1	3	4	0	6	0	2	1	7	9.0	8	5	5	4	3	0	3	4	She took the new pair of shoes home and tried to break them in, knowing that he would get a kick out of how quickly they adapt to the demands she places on them. 	5
23	1	0	1	2	1	1	5	0	5	0	1	0	5	7.0	5	3	3	3	4	0	4	3	The company has hired several consultants to review their procedures, which they believe will significantly reduce their expenses and increase their profitability	5
20	1	1	1	3	1	1	4	0	3	0	1	0	3	6.0	4	2	2	2	3	0	3	2	He has now been assigned to lead a team, which will give him more responsibility and opportunity for recognition	5
34	2	3	5	0	2	4	6	0	3	0	2	2	5	5.0	9	3	3	1	3	0	3	1	The little boy carefully placed the last block in the tower and admiringly viewed it before excitedly jumping up and down, yelling at the top of his lungs while clapping his hands. 	5
19	3	2	1	0	1	1	3	0	2	0	3	0	3	3.0	10	0	0	1	2	0	2	1	The cute little puppy eagerly lapped up its milk, wagged its tail, and barked for more. 	5
30	2	1	4	0	2	1	7	0	3	0	3	0	5	9.0	12	2	2	1	4	0	4	1	She quickly learned how to efficiently manage her time, balance her work and home life, and develop new skills to stay adaptable in the rapidly changing industry.	5
27	3	1	0	1	1	1	5	0	4	1	2	3	5	7.0	7	3	3	2	4	0	4	2	Her friend, a doctor from Italy, informed her that she could reduce her chances of getting sick by wearing clean clothes and taking daily multivitamins	5
23	2	4	0	0	2	1	9	0	1	0	1	0	2	7.0	7	1	1	1	2	0	2	1	She purchased an apartment in downtown area to have short commute to work and better access to amenities like restaurants and cafes. 	5
28	5	1	1	2	1	2	4	0	2	0	1	2	5	6.0	20	5	5	2	2	0	2	2	She was determined to avoid having to attend the annual office party because the thought of being surrounded by so many people made her anxious and nervous.	5
30	1	3	2	0	2	3	7	0	6	0	1	0	5	7.0	8	3	3	3	4	0	4	3	She purchased tickets online for the concert and left her purse at the gate, which caused her major concern and stress when she discovered it missing after the show	5
21	1	2	0	1	1	3	3	0	2	0	1	2	4	4.0	9	3	3	2	0	0	0	2	The cat jumped on the new mat and began clawing at it as if it were another bird to chase.	5
21	2	1	0	0	1	1	7	0	2	0	4	0	2	3.0	14	1	1	1	2	0	2	1	She purchased new clothes, jewelry, makeup, and a personalized phone case to celebrate her promotion at work.	5
29	3	3	0	0	0	3	8	0	5	0	2	1	4	6.0	9	2	2	4	3	0	3	4	Her cat has a pencil sharpener as its pillow; she noticed it chewed up several pencils last night while she read the first chapter of that book. 	5
26	2	1	2	2	2	4	5	0	2	0	1	1	4	4.0	10	2	2	4	2	0	2	4	Afterward the mother and father discussed what they could have  done differently, and both agreed that the little girl required extra attention during this time	5
21	3	3	0	0	1	0	6	0	2	0	3	0	3	7.0	6	2	2	2	1	0	1	2	She went shopping for books that had covers with exciting images of alien worlds, spaceships, and adventurous scenarios.	5
21	4	2	0	0	1	3	6	0	0	0	3	0	2	5.0	7	0	0	1	1	0	1	1	The new manager requested detailed documents on all upcoming expenses, scheduled appearances, and strategic goals for the organization.	5
20	1	1	0	0	1	0	7	0	2	0	6	0	2	4.0	9	1	1	1	1	0	1	1	She bought gifts for her loved ones, including books, jewelry, candles, cookies, and scarves.	5
28	3	2	1	0	2	2	7	0	2	0	0	2	6	11.0	5	4	4	2	3	0	3	2	She had to make a choice between pursuing a career that paid well and having flexible work hours versus working from home with more autonomy and creative control	5
20	3	2	1	0	1	3	5	0	2	0	1	0	2	4.0	8	1	1	2	1	0	1	2	The new employee quickly made enemies among his colleagues with the sarcastic remarks and the condescending attitude he displayed.	5
20	1	3	1	2	1	1	6	0	2	0	1	0	2	6.0	7	1	1	2	2	0	2	2	She has just received a promotion to senior manager which will bring in salary increase and recognition within organization.	5
27	5	3	2	0	0	1	4	0	2	0	3	0	4	9.0	6	3	3	1	3	0	3	1	She eagerly signed up for the course, eager to learn how to bake exquisite pastries, confident in her newfound ability to create mouthwatering delicacies.	5
23	2	3	0	1	0	0	4	1	5	1	3	0	3	5.0	10	1	1	2	1	0	1	2	She had five new scarves from Paris, which she would give to her friend for their monthly gift-swapping ritual.	5
21	0	2	0	0	0	2	5	0	4	0	1	1	5	5.0	7	3	3	2	2	0	2	2	She bought her children ice cream to appease them while she continued working on the report due the following day.	5
25	1	4	1	1	0	6	6	0	2	0	1	0	3	7.0	6	2	2	3	1	0	1	3	The dog chased the cat who escaped across the street into a bakery where it was purchased by a woman with a red hat.	5
20	1	1	0	1	0	3	4	0	3	0	0	0	5	7.0	7	4	4	3	2	0	2	3	She was thrilled to find a gift card for the exact amount she needed to buy the shoes she wanted	5
24	1	3	0	0	1	2	3	1	4	0	3	1	5	5.0	12	1	1	2	3	0	3	2	She purchased ten more tulips, added them to the vase, and arranged them so they peeked out of the folded card.	5
13	1	0	1	0	0	1	3	0	1	0	0	0	4	4.0	4	3	3	1	3	0	3	1	The manager told her to write reports daily to keep senior leadership informed	5
21	2	1	1	0	0	3	4	0	3	0	2	1	4	5.0	8	3	3	3	2	0	2	3	The cat purred happily as it kneaded the soft blanket with its paws, enjoying the soothing sensation it provided.	5
30	3	1	2	2	0	2	9	0	3	0	2	2	3	7.0	10	3	3	3	4	0	4	3	You're now confident that the new car's exterior paint finish could take hits without sustaining any damage, which gives you even bigger smile during car parades. 	5
19	0	3	2	0	1	2	5	0	1	0	2	0	3	3.0	11	1	0	1	1	1	1	1	Running late, she grabbed breakfast on the go from a convenience store and then headed to work.	5
18	0	3	0	1	1	3	4	1	1	0	2	0	2	4.0	8	1	1	2	1	0	1	2	The baby was passed from one person to another, each holding it with love and attention.	5
17	1	1	1	1	0	2	3	0	2	0	1	1	3	4.0	6	2	2	1	2	0	2	1	He is currently thinking about hiring a skateboarder to take him to the local skate park.	5
31	1	2	4	2	1	2	5	0	4	0	3	1	5	5.0	18	2	2	2	2	0	2	2	She has promised to visit her grandmother every summer, send pictures of her children whenever they are born, and always reply to any message as fast as possible.	5
41	2	4	1	3	3	2	7	0	5	0	4	1	6	9.0	8	4	4	3	2	0	2	3	Her mother took her to the doctor to examine her rash, which has persisted for several days, and was relieved to find that it was not caused by an allergy or infection, but rather by excessive sweating.	5
34	2	4	3	2	0	3	10	0	1	2	1	0	5	6.0	10	4	4	2	3	0	3	2	Birds will often fly South to Mexico when their summer migration has already begun to feel a sense of urgency regarding finding a suitable nesting site before the arrival of cold autumn weather.	5
18	1	3	0	0	1	0	4	2	2	0	1	0	3	5.0	6	1	1	1	3	0	3	1	She decided to buy three new dresses and give two of them gift as presents to friends.	5
20	1	4	1	1	0	3	4	0	2	0	2	0	2	4.0	11	1	1	2	0	0	0	2	The cat was sitting on the mat with a mouse in its mouth, looking particularly pleased with itself.	5
30	3	2	1	3	0	2	4	0	6	0	2	1	5	4.0	19	4	4	4	2	0	2	4	Her new husband gave the baby an extra special gift that she would cherish for years to come, just because he knew she would be delighted with it.	5
35	3	1	3	2	1	3	5	0	4	0	2	2	6	6.0	14	6	3	3	4	3	4	3	After realizing your dream of starting a business was only the first step, you begin to realize it's not as easy to maintain momentum, but rather maintains it as a constant proce	5
25	0	5	0	1	1	4	6	0	4	0	0	0	3	5.0	16	2	2	3	1	0	1	3	The child ran out of the sandbox and into the garden with the ball in his hands to show his mother what he had found	5
17	1	2	0	0	1	3	3	0	2	0	1	0	3	4.0	7	1	1	1	2	0	2	1	He has a new boat and plans to take it out on the ocean this weekend.	5
27	1	3	0	2	1	3	7	0	2	1	1	0	4	6.0	11	2	2	1	3	0	3	1	She has been invited to attend a conference in Barcelona next month by her company to represent the department and deliver a presentation on market trends.	5
43	4	5	1	0	1	4	12	0	5	0	3	1	5	6.0	15	2	2	1	5	0	5	1	She carefully wrapped each fragile vase in tissue paper, secured them with rubber bands, and placed them in an extra large cardboard box before driving the several hours to deliver them to her brother's winter cabin by the lake.	5
22	1	2	1	0	0	2	5	0	3	0	3	0	3	7.0	6	2	2	1	3	0	3	1	Her grandmother, in her wisdom, decided to give her the tools necessary to successfully complete the task at hand.	5
32	3	2	1	1	1	2	8	0	5	1	3	0	4	7.0	8	2	2	2	4	0	4	2	Beth hired the contractor to build an extension on her Victorian-era home that would better facilitate her busy lifestyle and enhance her entertainment options, despite his subpar workmanship.	5
33	1	3	1	2	1	4	10	0	3	0	2	1	4	8.0	7	3	3	2	4	0	4	2	Throughout this week, the company will require each employee to make a commitment to reducing energy waste in their department through changes that will directly impact their daily tasks and responsibilities.	5
