n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
40	5	3	1	7	0	4	7	0	4	0	2	1	4	6.0	16	4	2	4	1	2	Having enjoyed a prolonged lull during which time our team's success was unmatched, we are faced with a suddenly resurgent challenge that must be overcome if our campaign is to be considered sustainable in the long run.	12
31	4	3	3	1	1	1	6	0	3	0	5	0	3	7.0	9	2	2	2	2	0	Arabian horses, despite their reputation for high temperaments, have a remarkable ability to calm and comfort people, especially children, who are often naturally frightened of them.	12
25	5	5	1	0	0	2	7	0	1	0	2	0	2	4.0	8	1	1	1	1	0	After several months of planning, the team finally completed the development of their innovative product, consisting of multiple complex components with intricate dependencies	12
23	1	4	1	2	0	3	7	0	1	0	1	0	3	4.0	6	0	0	1	0	0	The increasing popularityof yoga throughout the world can be attributed primarily to the rising awareness of its health benefits among diverse populations.	12
20	1	4	0	1	0	3	5	0	0	0	3	0	3	3.0	13	1	1	1	0	0	The cat was lounging in solitude at the top of an old, abandoned building, basking in silence.	12
28	4	4	1	3	0	3	8	0	2	0	1	0	1	6.0	13	1	0	2	0	1	The most captivating tale of survival against all odds that had been witnessed in centuries was that of the indomitable Tanzanian girls' under-sixteens netball team.	12
16	2	1	1	0	0	1	4	0	1	0	1	0	3	4.0	4	2	2	1	1	0	Their baby's adorable antics had the parents constantly filming to save for future laughs.	12
22	4	4	1	1	0	3	4	1	1	0	1	0	2	4.0	6	1	0	2	0	1	The unprecedented global financial crisis that erupted in 2007 was brought about primarily by the reckless deregulation of the banking sector.	12
26	2	5	2	1	0	2	6	0	1	2	1	0	2	5.0	6	2	2	1	0	0	Beth's visit home turned out to be far more eventful than anticipated as a result of the unexpected arrival of her surprise guest, Robert	12
34	2	1	6	3	3	2	3	0	4	1	2	1	6	5.0	18	3	2	4	0	1	Evansville, the city I've grown and live and work in and know well, will always feel like the place that is most my own even though my actual roots lie elsewhere	12
40	3	6	4	3	2	4	9	0	1	0	2	1	4	7.0	10	2	2	3	0	0	Demand for these products has been rising steadily since early last year, and market analysts predict that they will continue to do so throughout the remainder of this year and well into the second half of next year.	12
27	6	3	1	0	2	3	7	0	0	0	2	0	3	5.0	10	2	2	1	2	0	The skilled artisan expertly crafted each piece using traditional methods and innovative techniques, resulting in a stunning and durable collection of exquisite works of art.	12
22	1	3	0	1	2	1	7	0	1	1	3	0	2	6.0	6	1	1	2	1	0	The exploration and colonization of Mars was accomplished through interconnected ventures that spanned generations of engineers, scientists, and entrepreneurs.	12
25	3	4	1	2	0	1	6	0	4	0	1	1	2	6.0	7	2	2	1	1	0	Their excitement was tempered only by their concern about being unable finish their mission due to the short duration of their extra-normal jump capability. 	12
33	4	5	0	1	0	4	11	0	1	0	2	2	3	7.0	16	2	2	1	2	0	The new government initiatives have sparked a considerable increase in the number of people interested in studying computer science, as witnessed by the rapid growth in applications to our university programmes.	12
25	3	2	3	3	1	4	6	0	1	0	0	0	2	6.0	5	1	1	2	2	0	The researchers have just discovered a link between an extremely rare virus and a previously undiagnosed illness that has been infecting children for several years	12
21	4	2	1	1	1	3	6	0	0	0	1	0	1	4.0	14	1	1	1	0	0	The flamboyant dancing display of colorful macaws and parrots in the lush tropical rainforest was truly a sight to behold.	12
21	3	1	0	0	1	1	8	0	1	0	1	0	3	7.0	7	2	2	1	3	0	The company announced plans to expand its global supply chain network to accommodate rapid growth in e-commerce and digital transformation.	12
33	4	2	0	1	1	5	9	0	0	1	3	1	4	7.0	7	2	2	1	4	0	The city's mayor, John, has announced a plan to upgrade the public transportation system in the hopes of fostering further economic growth and attracting more businesses to the area.	12
20	3	4	0	1	0	3	7	0	0	0	0	0	2	3.0	10	0	0	1	0	0	The increasing demand for artisanal pickles in the small town market has led to a dramatic shift in consumer preferences	12
24	2	4	1	1	0	3	9	0	0	2	1	0	1	5.0	8	1	1	1	0	0	Earl Grey poured into crystal flutes were the most popular choice among the morning gathering of high society visitors at the palace gardens.	12
23	3	4	0	0	1	4	8	0	0	0	1	0	1	4.0	8	0	0	1	0	0	The discovery of gold nuggets along the nearby river led to the town's sudden growth and transformation into a bustling boomtown.	12
25	4	3	1	2	2	2	6	0	2	0	1	0	2	4.0	11	0	0	1	1	0	Their newborn son had already grown into a charming baby with a mischievous grin and was showering their life with unending love and joy.	12
29	3	6	1	0	0	4	10	0	1	0	2	0	2	6.0	9	1	1	2	1	0	The new product launch resulted in an enormous amount of excitement among customers, with sales numbers that exceeded the highest expectations of the marketing team by far.	12
28	6	2	0	0	3	2	7	0	1	2	1	0	2	6.0	12	1	0	1	2	1	His grand plan to expand the family's retail business across Asia and Africa encountered insurmountable cultural and regulatory obstacles during the late 1990s and early 2000s.	12
23	1	2	2	1	2	2	2	0	2	3	1	1	4	5.0	6	1	1	3	1	0	I have always lived by the ocean but never experienced an actual hurricane until I moved to Florida and Hurricane Sandy devastated ...	16
28	2	3	0	3	1	0	4	0	7	0	2	0	5	6.0	12	3	3	5	3	0	I appreciate you are looking for help finding something, can I please have more specific details or information on what it is you require assistance with.	16
23	1	3	0	2	1	1	5	0	4	0	1	0	4	6.0	5	2	2	2	2	0	She took off her glasses and began to examine the tiny tattoo design that had been hiding on her wrist for months.	16
14	0	2	2	0	1	1	5	0	2	0	0	0	1	4.0	7	0	0	1	1	0	Mom drove my sister and I up north to the beach before summer ends	16
22	0	2	4	0	1	2	4	0	2	0	2	1	3	4.0	8	1	1	1	2	0	The cat quickly jumped onto the mouse's tail, before squeezing it tightly and eagerly devouring it whole within seconds.	16
34	5	4	2	1	1	2	5	1	0	9	3	0	1	6.0	15	0	0	1	1	0	The US military has captured key Afghan Taliban leaders such as Mullah Mohammad Faizel and Mullah Akhtar Mohammad Iman, as well as 30 other top officials, in a series of raids.	16
18	2	3	0	0	1	3	5	0	1	0	1	0	2	5.0	6	1	1	1	1	0	She walked to the store, carrying a plastic bag with fresh vegetables and a bottle of juice	16
17	2	1	0	0	1	0	5	0	6	0	0	0	2	3.0	11	0	0	2	3	0	I visited my grandfather on his 80th bithday last weekend and he showed me his war medal	16
31	3	4	0	0	1	3	8	0	3	0	1	1	5	8.0	12	3	3	1	4	0	She made the decision to leave her job as marketing director for a major fashion brand to take on the opportunity of setting up and growing her own independent label. 	16
31	2	3	0	3	2	0	5	0	6	0	2	1	6	7.0	13	3	3	3	3	0	I have heard stories of people who were born blind, and they did not let it stop them from succeeding in their careers and becoming productive members of society.	16
31	4	1	0	1	2	4	8	0	2	0	2	1	5	8.0	7	3	3	2	4	0	The research project focuses on investigating the efficacy and feasibility of the new surgical techniques, which will enable us to treat a wider patient population and improve clinical outcomes.	16
37	2	3	1	2	3	3	11	0	1	0	3	2	5	7.0	13	3	3	2	3	0	The storm surge could potentially flood the low-lying areas around the coast and destroy numerous homes and businesses if it were to occur as predicted, leaving hundreds of people without shelter or livelihoods. 	16
22	1	1	1	3	0	0	2	0	5	1	2	1	4	4.0	16	2	2	3	2	0	Jordan has been planning to take over my store since I hired him last year, what will he do next?  This satisfies the instructions you requested and provides a valid sentence with the longest dependency link of 16 words, such as you requested.	16
25	0	4	0	1	1	5	9	0	1	0	1	0	1	5.0	11	0	0	1	1	0	The researchers' discovery of the planet in the orbit of the star will alter our understanding of exoplanets and the universe's structure.	16
19	2	2	0	0	1	2	6	0	2	0	1	1	2	3.0	10	1	1	2	1	0	The tour guide pointed out historical landmarks and their corresponding significance as we walked along the cobblestone street.	16
19	2	3	2	0	0	2	5	0	1	0	1	0	3	5.0	6	2	1	1	1	1	The man standing in front of me seemed completely unaware of the long line formation taking place nearby.	16
26	4	3	2	1	2	1	3	0	1	0	3	2	3	6.0	14	3	3	1	1	0	We have to be capable of competing with each other, both domestically and in foreign markets, while also establishing alliances with other countries.	16
21	1	1	1	1	1	3	5	0	1	0	1	0	4	5.0	5	2	2	1	2	0	The team has decided to implement the new strategy to improve their market share and stay ahead of the competition.	16
30	3	3	2	1	1	2	3	0	5	1	2	3	4	5.0	12	2	2	4	2	0	The manager requested that we submit our proposals by next Friday, and I told her that I will follow up with an electronic version as soon as possible. 	16
26	1	5	1	1	0	4	8	0	0	0	2	0	3	5.0	11	2	2	1	1	0	The company's stock price had risen significantly in the months leading up to the acquisition, sparking concerns among shareholders about a possible buyout.	16
28	2	2	1	2	1	1	5	0	3	0	1	2	6	9.0	5	4	4	2	2	0	She will have to explain in detail each decision made and how it was justified in order to demonstrate her extensive experience in dealing with complicated situations.	16
11	0	0	3	1	0	1	2	0	0	0	1	0	2	3.0	3	1	1	1	2	0	The managers are still determining how to properly apportion blame.	16
21	2	1	0	1	3	2	9	0	0	0	2	0	1	5.0	7	0	0	1	1	0	The new employee training was comprehensive and included an overview of company goals and objectives, workplace policies and procedures.	16
25	3	3	0	1	0	3	6	0	0	2	2	0	2	6.0	10	1	1	1	1	0	Mary's parents will travel to Japan for the second time this summer, eager to discover unexplored territories in the country's south.	16
32	4	2	1	0	1	3	10	1	0	3	5	0	1	5.0	11	0	0	1	1	0	The US Navy SEAL's intense 48-hour reconnaissance included direct ground observations, real-time satellite imagery, and even the deployment of underwater sensors along the shore.	16
20	2	2	0	3	1	2	1	0	4	1	2	0	2	3.0	16	0	0	3	0	0	I'm American and I am going to the UK for the first time, what should I expect?	16
22	2	1	4	1	0	1	3	0	3	1	2	0	3	4.0	10	2	2	2	1	0	The newest addition to their family, Alice's little brother always makes her laugh, even when she's feeling down	16
25	0	2	1	2	0	4	3	0	0	4	2	1	4	5.0	11	3	3	2	2	0	The US Navy will need to be fully deployed to prevent the spread of war to the Pacific, if China continues the hostilities.	16
22	3	2	0	1	0	2	4	1	1	0	1	1	3	4.0	8	2	2	2	1	0	The company's latest financial reports indicate that it has managed to increase profits by 25% despite the ongoing pandemic.	16
21	4	1	0	0	0	3	4	0	0	0	2	2	3	5.0	8	2	2	1	2	0	The manager has to make the final decision about whether to hire the best candidate, despite potential legal challenges.	16
12	0	1	2	2	1	0	1	0	3	0	1	0	1	2.0	6	0	0	1	1	0	I will always be with my family and never abandon them.	16
29	2	4	0	3	0	5	7	0	2	0	2	1	2	4.0	13	1	1	2	1	0	The new policy of the firm has created a problem for its employees, as their salaries have not been raised since the implementation of the new system.	16
22	2	0	4	1	1	1	1	0	4	1	2	2	3	5.0	11	2	2	2	2	0	She has never considered a possibility of living anywhere else but New York, what if she finds something better there?	16
21	4	3	0	1	0	2	4	0	1	2	2	0	2	3.0	13	0	0	1	1	0	Australia should have a closer economic relationship with New Zealand, in my considered professional opinion as a business consultant.	16
26	4	0	0	0	1	4	7	1	1	0	4	0	3	6.0	12	2	1	2	3	1	The tourists, eager to explore the exotic wildlife and scenic views, hired a reputable tour guide who offered a two-week package.	16
32	5	4	3	3	2	1	3	0	5	0	3	1	2	4.0	18	1	1	3	0	0	My best friends are all moving to new places for college, and while I'm excited for them, I'm also feeling very alone and emotional about it all.	16
28	2	2	1	0	1	4	7	0	3	0	1	1	4	9.0	7	3	3	3	1	0	The hippogriff sighed as it perused the spells that its apprentice's eyes now seemed able to see without the aid of a wand or magical glasses.	16
33	2	3	4	3	1	3	7	1	1	0	3	1	4	6.0	11	3	3	2	1	0	She had been saving for a rainy day for over twelve years, carefully selecting each security and bond fund, anticipating that the next market crash would arrive sooner than later.	16
27	3	2	1	2	0	5	6	0	2	0	1	0	3	7.0	6	2	2	2	2	0	The new teacher's arrival had caused quite a stir among the pupils who were expecting someone entirely different based on the previous year's rumors.	16
25	1	2	4	1	1	2	5	0	2	0	1	0	3	5.0	11	2	2	1	2	0	We will always need the help from the government and other agencies to ensure our survival for generations to come, not just right now	16
15	3	0	0	2	0	2	5	0	0	0	0	1	2	3.0	8	1	1	2	2	0	The company may require more investment before the AI system can provide accurate predictive data	16
28	4	3	1	3	0	2	5	0	3	3	2	0	2	6.0	7	2	2	3	1	0	Jessica is a brilliant mathematician who has published several influential papers on number theory, which has contributed immensely to her nomination for the prestigious Fields Medal.	16
24	1	2	5	0	0	0	2	0	5	0	4	0	4	5.0	10	3	3	2	1	0	Luckily for me, there were always other children who believed my stories, until now, when even they begin to doubt.	16
15	0	1	0	2	0	0	2	0	3	1	1	2	3	4.0	4	2	2	3	1	0	John will attend if it is scheduled for after he finishes his job tonight.	16
26	3	2	1	3	0	4	5	0	1	0	2	0	4	7.0	5	3	3	2	2	0	The team has been reassigned to a different unit, where they will work with new personnel to tackle the toughest challenges facing the agency.	16
23	1	2	0	1	0	1	6	0	5	0	1	0	4	7.0	8	3	3	2	3	0	I went to college to get a degree that will enable me to apply my skills for my future job career growth.	16
29	2	1	2	4	2	1	4	1	4	0	1	1	4	5.0	14	3	3	3	1	0	The baby's parents had been searching for her since she was discovered missing two days ago and they were ecstatic to finally locate her safe and sound.	16
21	3	2	0	1	0	2	6	0	1	0	1	0	4	6.0	6	2	2	2	3	0	The president has requested a new budget that increases spending on military infrastructure to counter growing threats from rival nations. 	16
21	3	1	2	1	1	2	4	0	2	0	2	0	2	4.0	7	2	2	1	2	0	The teacher was very encouraging, yet also challenging, pushing me to improve my French language skills throughout the course	16
63	3	9	3	3	3	5	12	0	8	0	3	2	10	12.0	13	7	6	4	2	1	Although there have been many attempts on her life, she insists that she must return to the city where she once worked as a surgeon, to help vaccinate the refugees who are now fleeing across the border in fear of their lives and to try and bring some small measure of medical aid to those affected by war and disease.	16
