n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
12	1	2	0	0	0	2	3	1	0	0	1	0	2	2.0	8	0	0	1	0	0	0	1	Three cheetahs chased after the fleeing deer down the dusty trail.	3
12	0	2	0	0	0	3	4	0	1	0	0	0	2	5.0	3	1	1	2	1	0	1	2	A cat purred in front of a mouse that chased a bird	3
15	2	2	0	0	0	3	3	1	0	0	2	0	2	3.0	5	1	1	1	0	0	0	1	The three eager children ran into the ocean, chasing after the playful seals.	3
18	0	3	1	0	1	2	4	0	1	2	2	0	1	4.0	11	0	0	1	0	0	0	1	The boss laughed loudly at the employee's joke, along with their colleagues Jim and Sarah. 	3
20	1	1	1	1	2	2	7	0	0	0	4	0	1	3.0	10	0	0	1	1	0	1	1	The cheetah, lion, zebra, and elephant were all hungry and sought sustenance from the acacia tree.	4
19	0	1	0	0	1	1	6	0	0	0	4	0	5	3.0	11	1	1	1	5	0	5	1	The teacher instructed students to find answers, write down notes, draw diagrams, and solve equations. 	4
13	0	1	1	0	0	3	4	1	0	0	0	0	2	3.0	6	1	1	1	1	0	1	1	The four students worked together to solve the problem in the math competition	4
15	0	2	0	0	1	1	1	0	0	4	3	0	2	4.0	5	1	1	1	0	0	0	1	John likes to walk around the park with Alex, Maria, and Sarah.	4
28	1	1	0	1	1	4	8	0	1	2	4	0	2	5.0	15	1	1	1	2	0	2	1	The students will analyze the slides, Mr. Brown's presentation, the teacher's notes, and their own collaboration to complete the project on time.	4
17	0	1	0	0	1	5	5	0	0	0	1	1	3	4.0	9	1	1	3	1	0	1	3	The dogs chased the cats around the park while the children laughed and the bumblebees buzzed.	4
18	0	1	1	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The cat, the mouse, the bird, and the squirrel played in the forest together. 	4
8	0	1	0	0	0	0	3	3	0	0	0	0	1	2.0	5	0	0	1	1	0	1	1	Five cats chased three mice across two fields	4
19	2	2	0	0	1	2	2	0	1	3	4	0	2	4.0	9	1	1	1	0	0	0	1	Arab, Balto, Chuck, and Digger all love playing with their new ball in the park.	4
17	0	2	1	0	0	4	4	0	1	0	2	0	3	5.0	5	2	2	2	1	0	1	2	The dog chased the cat, which ran away from the mouse scurrying beneath the bush.	4
20	0	2	0	0	1	6	6	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The cat, the dog, the mouse, and the bird laughed at the absurdity of the situation.	4
31	7	2	1	0	1	3	9	1	0	1	2	1	3	4.0	22	2	2	2	3	0	3	2	Four adventurous travelers eagerly explored the bustling streets of exotic Tokyo, sampling delicious foods and drinks from local vendors, while a nearby geisha performance provided an enchanting background melody	4
13	0	1	0	0	0	5	5	0	0	0	1	0	1	4.0	7	1	1	1	0	0	0	1	The cat the dog the rabbit the squirrel chased around the tree.	4
6	0	0	0	0	0	0	2	2	0	0	1	0	1	2.0	2	0	0	1	1	0	1	1	Two cats chased two mice.	4
15	0	1	0	0	1	3	3	0	2	0	4	0	1	3.0	9	0	0	1	0	0	0	1	The book, the dog, him, and they went to the park.	4
14	0	2	1	0	1	3	4	0	0	0	1	0	2	3.0	5	1	1	2	0	0	0	2	The crabs and frogs croaked loudly as the sun set behind the mountains.	4
20	3	2	0	0	1	4	5	0	0	0	2	1	2	3.0	11	1	1	2	0	0	0	2	The quick brown fox jumps over the lazy dog and cat, while the sun sets behind the trees.	4
13	0	1	0	0	0	5	5	0	0	0	1	0	1	3.0	7	1	1	1	0	0	0	1	The man the woman the child the dog ran down the street.	4
21	0	1	0	0	1	6	6	0	0	0	2	1	3	4.0	11	2	2	2	2	0	2	2	The teacher told the students to listen to the librarian and the principal, while the janitor cleaned the blackboards.	4
16	0	2	0	1	1	1	2	0	0	4	4	0	1	3.0	7	0	0	1	0	0	0	1	The book about cats was written by Sarah, John, Rachel, and Emily.	4
16	0	1	1	0	1	2	6	0	0	0	4	0	1	3.0	8	0	0	1	0	0	0	1	The dogs, cats, kittens, and mice ran swiftly down the forest path.	4
14	0	1	0	0	1	2	5	0	0	0	4	0	1	3.0	8	0	0	1	0	0	0	1	The crabs, spiders, frogs, and birds raced across the field.	4
14	0	1	1	0	0	3	5	1	1	0	0	0	2	4.0	6	1	1	2	2	0	2	2	The teachers introduced four students from the audience who then performed a piano concert	4
16	0	2	0	1	0	4	4	0	1	0	2	0	2	4.0	6	1	1	2	1	0	1	2	The chefs prepared the meals, which were served by the waiters to the customers.	4
14	0	1	0	0	1	4	4	0	0	0	0	1	3	3.0	8	1	1	3	0	0	0	3	The cat purred while the baby laughed and the sun rose over the mountains	4
25	3	2	0	0	0	3	7	1	2	0	1	1	4	5.0	11	3	3	3	2	0	2	3	The four best friends walked into the mall to buy new clothes because their mothers said they needed proper outfits for the party tonight.	4
14	0	1	0	0	1	1	2	0	0	4	4	0	1	3.0	8	0	0	1	1	0	1	1	Tony, Sue, Jill, and Max played baseball in the park.	4
16	0	0	0	0	2	1	1	1	1	4	4	0	2	4.0	11	0	0	2	2	0	2	2	Alice baked three pies, and Bob, Carol, and Dave ate them all.	4
11	0	0	0	0	1	0	4	0	0	1	4	0	1	3.0	7	0	0	1	1	0	1	1	Susie eats apples, bananas, oranges, and pears.	4
14	4	1	0	0	0	2	3	0	0	0	1	0	2	3.0	5	1	1	1	1	0	1	1	The quick brown fox jumps over tall trees to catch a sly rabbit.	4
20	2	3	0	0	0	3	4	1	1	0	2	1	3	3.0	11	1	1	2	0	0	0	2	The tall man walked with two of his friends, while the remaining friend walked in the opposite direction.	4
18	0	1	0	0	1	6	5	0	0	0	4	0	1	3.0	12	0	0	1	0	0	0	1	The cheetah, the rabbit, the snake, and the hawk all chased after the mouse.	4
15	1	3	0	0	0	3	5	1	0	0	1	0	1	3.0	11	0	0	1	1	0	1	1	The waiter carried four trays of food to the tables in the crowded restaurant.	4
16	0	1	0	0	0	4	5	1	1	0	1	1	2	3.0	7	1	1	2	3	0	3	2	The waiter handed the chef four steaks as he led the tourists through the restaurant.	4
19	0	1	2	0	1	3	6	0	0	0	4	0	2	3.0	9	1	1	2	0	0	0	2	The cheetahs, gazelles, monkeys, and birds all ran away when the forest caught on fire.	4
13	0	1	0	0	0	5	5	0	0	0	1	0	1	4.0	7	0	0	1	0	0	0	1	The dog the cat the baby the bird chased after the ball.	4
22	3	2	0	0	1	6	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The sun, the moon, the stars, and the earth revolve around each other in a beautiful cosmic dance.	4
11	0	1	0	0	0	2	3	1	0	0	1	0	2	3.0	4	1	1	1	1	0	1	1	The teacher taught four students to dance in the basement. (1 sentence)	4
14	0	1	0	0	0	4	4	0	0	0	2	1	2	3.0	7	1	1	2	1	0	1	2	The cat chased the mouse, while the baby laughed at the kitten.	4
9	0	1	0	0	1	1	2	0	0	3	0	0	1	4.0	4	0	0	1	0	0	0	1	The teachers students John and Emma worked with Mrs	4
17	0	1	0	0	1	5	5	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	The cat, the baby, the tree, and the car drove down the street.	4
19	0	2	0	0	0	4	5	0	0	0	2	1	4	4.0	11	2	2	2	1	0	1	2	The tiger leapt from the mountains to chase the bear, the eagle soared above watching with interest.	4
17	0	1	0	0	1	1	7	0	1	0	3	0	2	3.0	10	1	1	1	2	0	2	1	The chef chooses chicken, shrimp, steak, and vegetables to prepare dinner for his guests	4
23	0	1	3	1	1	3	5	0	3	0	4	0	2	3.0	15	2	2	2	0	0	0	2	The dogs, their toys, the children, and my car were all in the park when it suddenly started raining.	4
12	0	2	0	0	1	2	4	1	0	0	1	0	1	3.0	7	0	0	1	0	0	0	1	Into space, three astronauts and a robot launched in the spacecraft	4
15	0	1	1	0	1	2	2	0	0	3	4	0	1	3.0	9	0	0	1	0	0	0	1	Melissa, Sarah, the cat, and Tom ran swiftly through the park.	4
17	0	1	2	0	2	2	2	0	0	3	3	0	2	4.0	14	0	0	2	0	0	0	2	The dog jumped quickly behind the tree, and then Fred, Alice, and Sam followed	4
5	0	0	0	0	0	1	3	0	0	0	0	0	1	2.0	3	0	0	2	0	0	0	2	All cats birds dogs flew	4
11	0	0	0	0	1	2	4	0	0	0	3	0	1	3.0	5	0	0	1	1	0	1	1	The car chases the bus, truck, and train.	4
18	0	4	0	1	0	0	2	0	2	4	1	0	3	6.0	5	2	2	2	1	0	1	2	She gave Tom's book to John which was written by Sarah with pictures taken by David. 	4
