n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	obj_post_constraint
14	0	1	0	0	1	2	5	0	1	0	3	0	1	3.0	11	0	0	1	1	0	1	1	He bought some apples, bananas, and oranges at the grocery store.	3
10	0	0	0	0	0	1	2	1	0	3	1	0	2	4.0	3	1	1	2	2	0	2	2	Bob gave a book Mark read three times John.	3
14	0	1	0	0	0	3	5	1	0	0	1	1	2	3.0	10	1	1	2	1	0	1	2	The waiter served three customers drinks at the bar after the party ended.	3
20	0	2	3	0	2	3	4	0	1	0	2	0	3	5.0	6	1	1	2	0	0	0	2	The cat sat on the mat and purred softly, its tail swishing back and forth around the corner.	3
16	0	2	1	0	1	0	5	2	1	0	2	0	2	4.0	9	0	0	1	2	0	2	1	He ate three sandwiches with cheese and pickles, then drank three glasses of milk.	3
8	0	1	1	0	0	1	3	0	0	0	1	0	1	2.0	5	0	0	1	0	0	0	1	Trees fell quietly towards the forest floor.	3
9	0	1	0	0	0	2	3	1	0	0	1	0	1	2.0	5	0	0	1	1	0	1	1	The car chased three rabbits down the hill.	3
28	6	2	1	0	2	4	6	0	0	0	4	0	3	7.0	9	2	2	1	1	0	1	1	The tourists walked slowly through the beautiful, historic streets, admiring the tall, ornate buildings and the numerous small squares lined with cafés and shops.	3
20	1	2	0	0	1	4	7	1	0	0	3	0	1	4.0	9	0	0	1	2	0	2	1	The teacher gave three students a blue ribbon, a certificate of achievement, and a bag of candy.	3
14	0	2	0	0	0	4	4	0	0	0	1	0	2	3.0	7	1	1	1	1	0	1	1	The cat chased the mouse up the tree to hide among the acorns.	3
15	0	3	0	0	0	4	5	0	0	0	1	0	2	4.0	8	1	1	1	1	0	1	1	The cat chased the mouse through the bushes with the children watching in amazement.	5
26	1	3	1	0	1	4	4	0	2	1	4	0	5	3.0	20	0	0	1	4	0	4	1	Mary bought a new car, drove it home, got out of the car, closed the door, and parked it in the garage	5
49	1	10	0	1	1	8	15	0	5	0	5	0	3	8.0	13	2	2	3	0	0	0	3	The manager walked out of the room with the reports on her desk, her coffee cup in hand, her phone ringing with a pressing call, a look of concern on her face, and a frown towards the employee who was late for the meeting.	5
20	0	2	0	0	1	1	4	1	2	4	4	0	1	3.0	10	0	0	1	0	0	0	1	Melvin walked to the grocery store with his friends Tom, Sarah, Jack, and their three dogs.	5
19	0	1	0	0	1	3	8	0	0	0	5	0	1	3.0	15	0	0	1	1	0	1	1	The chef prepared the fish, vegetables, herbs, sauces, and spices for the gourmet meal.	5
14	2	2	0	0	0	4	4	0	0	0	1	0	1	2.0	10	0	0	1	1	0	1	1	The cat chased the mouse through the dark house to the hidden hole. 	5
12	2	1	1	0	0	2	3	1	0	0	1	0	1	2.0	7	0	0	1	1	0	1	1	The cat quickly chased five fast moles through the green grass.	5
15	4	2	1	0	0	2	3	1	0	0	1	0	1	3.0	5	0	0	1	0	0	0	1	A bright flamingo stood regally on three red logs in the shallow yellow water. 	5
17	0	3	1	0	1	2	4	2	1	0	1	0	2	4.0	10	0	0	1	2	0	2	1	The cat chased three mice through the grass with excitement and then caught two of them.	5
35	4	3	1	0	1	5	9	0	1	0	4	1	6	4.0	22	2	2	1	5	0	5	1	The tourists happily hiked the mountain enjoying the scenic views, took pictures with the friendly wildlife, ate local foods for lunch, and admired a spectacular sunset before returning to their camp.	5
24	2	4	1	0	1	4	6	0	0	0	1	1	3	5.0	7	1	1	1	0	0	0	1	The cat curled around the mouse's tail while purring contentedly with excitement and nibbling on a tasty bone in the bright sunlight.	5
40	2	5	0	0	1	6	9	0	4	3	5	0	5	4.0	28	0	0	5	4	0	4	5	The teacher handed out the exams, the students wrote their names, John doodled a pictures of his cat, Maria cried over her poor grade, and Tom stole a glance at the pretty girl behind him.	5
22	0	4	2	0	0	5	6	0	0	0	1	1	3	5.0	8	2	2	2	0	0	0	2	The sun set slowly over the horizon as the waves crashed against the shore with a group of seagulls flying overhead.	5
33	6	1	0	0	1	2	11	0	1	0	8	0	2	5.0	22	0	0	1	1	0	1	1	I loved the new car's sleek silver paint job, shiny mirrored wheels, powerful engine, luxurious leather interior, and state-of-the-art navigation system.	5
12	1	1	1	0	0	1	4	0	0	0	2	0	2	2.0	7	1	1	1	1	0	1	1	The cat chased quick silver fish through trees, jumping quickly.	5
16	4	2	1	0	0	1	4	1	0	0	1	0	2	5.0	4	1	1	2	1	0	1	2	Fifteen red apples bounced off green trees behind a blue pond where yellow fish swam.	5
24	0	4	1	0	1	6	6	0	0	0	5	0	1	3.0	15	0	0	1	1	0	1	1	The dog chased the cat quickly, around the tree, over the bridge, through the tunnel, and past the fence.	5
22	2	4	1	0	0	4	4	1	2	0	2	0	2	5.0	7	1	1	2	1	0	1	2	The chef presented the juicy steak to the five guests, each of whom eagerly dug in with their respective utensils.	5
41	7	6	4	0	1	6	9	0	0	0	5	0	3	7.0	12	0	0	1	1	0	1	1	The chef expertly plated the succulent rack of lamb next to the fluffy, golden pillows, adjacent to the fragrant bouquet of freshly picked roses, next to the elegant stemware, and above the gleaming white porcelain plate.	5
29	2	2	1	0	1	2	9	3	0	0	3	1	4	4.0	16	1	1	1	4	0	4	1	The manager inspected five reports with careful attention, meticulously recorded data from three separate experiments, and evaluated three team members' presentations before making a decision.	5
12	0	2	0	0	0	0	2	1	2	1	1	1	2	3.0	7	1	1	1	1	0	1	1	John laughed at her for five minutes before taking her home. (1 sentence)  	5
26	0	2	1	0	1	1	5	0	4	1	3	1	6	5.0	9	3	3	1	4	0	4	1	Jenny quickly ate her breakfast, drank her coffee, and grabbed her phone before running out the door to catch her train to work.	5
30	2	3	1	0	1	5	8	1	0	0	5	0	4	4.0	20	1	1	2	1	0	1	2	The chef expertly prepared five tenderloins, each served with a flavorful sauce, a side of sautéed mushrooms, roasted asparagus, and a sprinkle of fresh thyme. (5 postverbal objects)	5
17	0	1	0	1	1	1	6	0	0	1	5	0	1	3.0	9	0	0	1	1	0	1	1	John is eating a sandwich with cheese, meat, lettuce, tomato, and pickles.	5
16	0	2	1	0	0	2	4	1	0	0	1	1	3	4.0	5	2	2	1	2	0	2	1	The manager inspected five machines thoroughly before deciding to shut down production for the weekend.	5
15	0	3	0	0	0	5	5	0	0	0	1	0	1	3.0	8	0	0	1	1	0	1	1	The cat chased the mouse around the room through the hole under the bed.	5
14	0	2	0	0	0	4	5	0	0	0	1	0	1	3.0	10	0	0	1	1	0	1	1	The cat chased the mouse around the room through the cat's tails. 	5
24	0	3	1	0	1	3	4	0	2	0	3	1	5	4.0	12	2	2	1	2	0	2	1	The cat pounced on the mouse, chased it around the corner, and ate it for breakfast before going back to sleep.	5
15	0	0	0	0	4	1	7	0	1	0	1	0	1	3.0	9	0	0	1	1	0	1	1	She fed the cats bread and cheese and milk bones and eggs and apples.	5
22	2	3	0	0	1	3	7	1	2	0	1	0	2	3.0	12	0	0	1	3	0	3	1	The teacher praised the students for their outstanding performance in the science fair and handed them five trophies as postverbal objects.	5
17	0	4	0	0	0	6	6	0	0	0	0	0	1	3.0	11	0	0	1	1	0	1	1	The cat chased the mouse across the room through the door into the attic above the garage	5
26	0	2	3	0	0	4	6	1	2	0	2	2	4	5.0	8	3	3	4	1	0	1	4	The cat purred contentedly while the three mice scampered quickly across the room, their tails flapping frantically as they sought refuge under the couch.	5
13	0	1	0	0	0	2	4	1	1	0	1	1	2	3.0	7	1	1	1	2	0	2	1	The cat chased six mice through the forest before finding its prey.	5
15	0	1	2	0	1	3	3	0	0	0	2	0	3	3.0	5	1	0	1	1	1	1	1	Running quickly, the ball sailed over the fence and hit the tree beyond.	5
14	3	2	0	0	0	2	3	0	2	0	0	0	2	4.0	6	1	1	2	0	0	0	2	The cactus stood tall in the bright red hat that she wore with excitement	5
26	4	3	0	0	0	6	6	0	0	0	4	1	2	4.0	14	1	1	2	1	0	1	2	The cat played with the red ball, in the blue sky, while the bird sang a sweet song, on the green grass.	5
9	0	1	0	0	0	1	3	2	0	0	1	0	1	2.0	5	0	0	1	1	0	1	1	The manager distributed three bonuses to four employees.	5
29	0	2	1	0	1	5	8	0	4	0	4	0	4	6.0	11	1	1	2	5	0	5	2	The student carefully wrote the essay, which earned him an A+ grade, impressed the professor, and solidified his place at the top of his class. (5 postverbal objects: essay, earned, impressed, professor, and class)	5
15	0	2	0	0	1	0	6	1	0	1	3	0	1	4.0	13	0	0	1	1	0	1	1	John ate five apples with sauce, salt, pepper, and mustard after school	5
35	1	3	2	0	1	1	7	0	6	0	6	1	7	4.0	21	1	1	2	5	0	5	2	The cat purred contentedly on my lap while I stroked its fur, patted its head, whispered soothing terms, tickled its tummy, snuggled up close, and showered it with affection.	5
19	0	1	0	0	1	4	5	0	1	1	5	0	1	3.0	13	0	0	1	1	0	1	1	Brian picked up the book, his hat, the phone, the keys, and the mail.	5
18	5	1	1	0	1	1	3	1	0	0	4	0	1	3.0	8	0	0	2	0	0	0	2	A small girl happily danced with five balloons red, blue, green, purple and yellow. (97 characters)	5
27	2	4	0	0	1	3	6	0	2	0	4	0	5	3.0	21	0	0	1	2	0	2	1	She ate a slice of pizza, took a shower, put on a new dress, listened to music, and talked to her best friend	5
24	0	1	0	0	1	4	7	1	1	1	6	0	2	4.0	12	1	1	1	1	0	1	1	Lindsey bought five presents for her friends, including a sweater, gloves, a scarf, a hat, and a purse.	5
26	2	2	1	0	1	3	9	0	1	0	4	1	2	3.0	17	1	1	1	2	0	2	1	The chef carefully prepared a complex sauce with garlic, butter, cream, Parmesan cheese, and paprika before serving it over a flavorful steak	5
25	3	1	1	1	1	1	3	1	1	4	7	0	1	5.0	16	0	0	1	0	0	0	1	The delicious pizza was devoured quickly by John, Sarah, Emily, Jack, and their excited three-year-old daughter.	5
27	0	6	0	0	1	5	10	0	0	0	2	0	2	4.0	17	1	1	1	1	0	1	1	The cat sat on the dog's pillow with the ball of wool and the piece of cheese, watching TV with a sense of unease. (Note: The number of objects in the sentence is 5.)	5
13	0	1	2	0	0	1	3	0	1	1	0	1	2	3.0	9	1	1	2	0	0	0	2	The cat purred contentedly on Sarah's lap while her kids played outside	5
17	1	1	0	0	1	1	6	0	1	0	5	0	1	3.0	14	0	0	1	1	0	1	1	She bought several dresses, scarves, bags, shoes, and jewelry at the mall.	5
21	0	4	0	0	0	5	6	0	2	0	1	1	2	3.0	13	1	1	1	2	0	2	1	The cat chased the mouse around the table through the hole in the wall before catching it in its paws.	5
