n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
55	5	0	7	6	0	10	1	6	0	8	0	1	11	4	0	1	0	7.0	4	24	Over by the huge window hung several tall, ornate candelabras, their intricately crafted branches stretching out precariously towards the adjacent pillar; a pair of elegant fluted vases, filled with exquisite long-stemmed white roses, sat gracefully balanced on the wide windowsill  Was the response appropriate for the request? Did it meet the instruction requirements?  Please provide your justification to support your evaluation	4
15	2	0	0	3	0	1	0	2	4	1	0	0	2	0	1	0	0	3.0	0	9	Rome slowly drifted northwards towards the Baltic Sea via the rugged terrain of Britannia Inferior	4
14	1	0	3	1	1	2	0	0	2	3	0	0	1	0	1	0	1	5.0	1	10	Walden Pond, surrounded by misty woods and rolling hills, beckoned invitingly. 	4
21	2	0	1	2	1	3	0	1	3	1	2	1	3	0	2	0	0	4.0	0	16	Britannia Inferior quickly became one of Rome's greatest colonies and after only six years the new provinces were ready.	4
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly beneath the couch.	4
17	0	0	1	3	0	4	0	2	1	1	0	2	3	0	1	0	0	4.0	0	6	Numerous colleges have been created across America d/t the demand for an affordable higher education system.	4
14	3	0	2	0	0	1	1	0	0	2	1	2	1	2	1	1	0	3.0	2	9	Please choose one option below; I'll then be able respond appropriately. Choose from the folowing: a.) complete sentence with 4 adpositions as in the instruction, or b.) provide an example of how you would complete the task yourself (written in full or part sentence with a brief explanation). Alternatively, if you wish to share any general comments about instruction or task please select option (c.)	4
8	0	0	1	1	0	2	2	0	0	1	1	0	0	0	1	1	0	2.0	0	5	I await your sentence with 4 adpositions!  	4
5	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	2.0	0	3	Please check the solution below	4
12	1	0	0	3	0	2	0	0	3	1	0	0	2	0	1	0	0	3.0	0	6	Wales rapidly rose through Britannia Inferior ranks as governor of Roman Britain	4
15	1	0	1	3	0	5	1	2	0	2	0	0	0	0	1	0	0	3.0	0	6	The cat purred contentedly on our laps for hours underneath the blistering summer sun.	4
15	1	0	1	2	0	7	0	1	0	3	0	0	0	1	1	1	0	4.0	1	5	The waiter efficiently served champagne flutes on designer tables surrounded by glittering chrystal chandeliers. 	4
34	1	1	2	4	1	9	0	5	0	7	0	0	2	1	1	1	4	6.0	5	23	Overstuffed with gluten in the mall food court and struggling to avoid a rude clerk while waiting to pay, a hungry customer hopes for a discount on the menu item chosen impulsively.	4
22	1	0	3	2	1	7	0	2	0	1	0	0	5	0	1	1	0	3.0	0	13	Along the treacherous mountain pass, above steep cliffs and rickety suspension bridges, wily hikers carefully choose each deliberate descent. 	4
43	5	0	7	2	3	13	2	1	0	5	0	0	5	4	3	1	0	10.0	4	11	During early afternoon the sun overhead cast shadows that seemed stretched out long across whole village, including streets, houses, gardens, play areas, and even people, whose legs and feet appeared stunted yet still active and mobile!	4
17	2	0	2	2	0	5	0	1	1	3	1	0	0	0	1	1	1	3.0	1	10	Carefully checking the map with highlighted route suggestions, Gina quickly drove across four mountain passes. 	4
32	1	0	2	6	0	6	2	4	3	3	0	1	4	1	3	0	1	6.0	2	16	In addition to York becoming the capital of the Roman province of Britannia Inferior, it also became a major economic center with flourishing markets that were known throughout the empire!	4
13	1	0	2	2	0	3	0	3	0	1	0	0	1	0	1	0	0	2.0	0	6	Hurriedly, the nervous students ran through all directions in the test.	4
42	1	1	3	8	0	10	2	7	2	2	0	1	2	1	1	0	0	7.0	1	24	From the remote village of Forks came the news that Jacob had finally chosen (a route over the hills / through the swamp / along the beach / via the old forest trail) for his return to his hometown. 	4
42	7	1	10	3	0	6	2	3	0	4	0	0	2	2	3	2	0	5.0	2	17	Nevertheless, the tower remained imperious even as its power waned (down/out); nonetheless, people still climbed (up/to) its peak to catch a glimpse (from/of) the former glory.	4
13	3	0	1	2	1	1	0	1	3	1	0	0	0	0	1	0	0	3.0	0	5	Rome grew rapidly north towards Finsbury Square and south beyond the river. 	4
17	1	0	0	1	1	6	0	2	0	2	0	0	2	1	1	2	0	4.0	1	6	Roman engineers cleverly positioned a series of watermills to power the city's aqueducts and underfloor heating	4
17	0	0	3	2	0	3	0	2	2	1	0	1	3	0	1	1	1	4.0	1	11	Britain, being the largest island in the British Isles, contains more mountains than hills. 	4
27	3	0	5	3	0	6	0	5	0	2	0	0	3	1	1	1	0	5.0	1	10	The wait staff stood obsequiously at the entrance of the restaurant, eagerly greeting every incoming customer with artificial, over-the-top enthusiasm.	4
59	4	0	6	8	2	15	4	6	2	4	0	1	7	0	3	1	4	7.0	4	46	Based on my extensive taste-testing experience of all the different buns available on the beaches of Malaga in peak tourist season; when I finally found the perfect pairing of toppings and buns, which was a sunrise spent on Nerja rocks - it resulted in some rather impressive and very positive Instagram-able pictures. 	4
10	0	0	2	3	0	2	0	2	0	1	0	0	0	0	0	0	0	2.0	0	6	In a flash, beyond above the roaring geyser.	4
20	2	1	0	4	0	5	0	3	1	3	0	0	1	2	1	1	0	6.0	2	7	York creaked under the tonnage of tourists tramping the streets year after year while gawking overly solicitously at each other	4
28	2	0	2	5	1	9	0	3	0	4	0	0	2	1	1	1	0	6.0	1	7	Rolling westward along the coast through rugged mountains past snow-showered spurs and spiky glaciers toward the horizon where sea met sky in a blended haze.	4
22	3	0	1	3	0	7	1	2	0	2	0	0	3	0	1	0	0	3.0	0	10	The towering ice cream cone melts ever so slowly beneath the harsh noonday sun in spite of its tall, stout base	4
53	1	2	4	4	4	15	4	7	0	7	0	0	4	4	4	2	0	9.0	4	14	Staggeringly beneath the dandelion wine-reddened afternoon glow while the fireflies fluttered and flickered around us, my siblings and I raced carefree and shrieking through the long-grass meadow, dodging the daisies and dandelions that dotted the landscape until the sky’s pink hues deepened into the twilight purple	6
20	0	0	3	1	0	7	0	2	0	2	0	0	4	0	0	1	0	3.0	0	9	Overpast the overcast overhead ocean's overboard edge, overlook the overgrown overjoyed overthrust ocean-overland oblong overmass.	6
23	1	1	1	3	1	3	0	2	4	3	2	1	1	1	2	2	1	4.0	2	7	Lamentably rejecting Rohesia at the altar, Godiva scolded Witless and Ulfgar with such venom that all three were banished for three years	6
33	1	2	3	4	0	4	6	2	0	6	0	2	3	2	5	1	3	5.0	5	12	Pretending he was sleeping, Lying stilled in bed, He was aware of her  coming close to him because the soft touch of her steps  agitated the quiet air around him.	6
24	1	0	3	4	0	5	2	3	0	3	0	0	3	1	1	1	0	6.0	1	7	During my stroll amid the lush foliage, I noticed a small, vibrant hummingbird hovering near a cluster of brightly colored blooms. After descending softly to the sweet-scented flowers, it gently perched upon one delicate petal, revealing a fetching speckled pattern on its crown, as it satiated its thirst with deft sips of the succulent nectar, while its tiny wings buzzed gracefully in the midday sunshine. 	6
70	3	2	8	10	1	18	3	7	0	9	2	0	6	4	4	1	2	7.0	6	18	Navigating counterclockwise around the oval, the auburn-colored dog, darting between two tall trees, chased after a flustered squirrel while I stood still on the east corner lawn with the wicket, gloves, and bookbag before I headed west through three stone benches towards a large oak tree covered with ivy, its leafy canopy stretched out to shade a cluster of dormant wildflowers. 	6
35	3	1	2	3	0	8	0	4	1	6	0	0	4	3	1	4	1	6.0	4	10	Prioritizing the search for rare birds, Lillian traversed uphill to reach the mountain’s summit, then scoured the adjacent valleys before ascending farther into the sky to locate more species of winged creatures	6
69	0	2	7	7	2	14	5	6	1	11	0	3	8	7	3	3	1	11.0	8	11	The nocturnal bird, hiding in the shadows, perched its wings on Phenix's peak before descending onto the moon's glaze, which had been softened and made pliant for its plump body to glide, dodging the sparkling rays of the diurnal star, whose dazzling light would burn its retina if caught unaware, and arrived at a crescent moon, glowing with warm light	6
47	3	1	3	6	0	9	6	6	1	7	0	2	2	5	3	5	1	8.0	6	12	Burying the car in the side of the gorgeous dune, Freda had it covered by the windrows of sand before recrossing the wash to join her father in their tent, where she would finally tell him why they had come to this desolate place.	6
24	1	1	2	1	1	6	1	3	0	3	1	2	1	0	1	2	3	6.0	3	19	Understanding that the instructiions are to generate a sentence using six adpositions with no additional explanations or descriptions, here's my sentence: 	6
51	4	0	7	6	3	11	0	5	2	3	1	0	9	1	2	1	0	6.0	1	13	Less colorful than the 34 parrot species native to South America, these birds have more subdued hues, and the feathers of adult specimens tend towards golden-brown and dark green tones, occasionally adorned with greyish-white markings, especially on the throat and the wings.	6
30	3	1	1	4	1	6	1	5	0	6	0	1	1	3	1	3	0	6.0	3	9	Raising the chickens through weeded out fields without ever seeing where the eggs would take the babies and finding them safely nestled in a coop under a willow tree.	6
52	1	2	3	8	0	11	3	5	5	7	0	0	5	4	2	4	2	7.0	6	19	Lying in the shady branches of the great oak, which towered over the monastery wall, St. Benedict contemplated retreating to his father’s villa near Rome while granting Theodorus complete autonomy over Tabennese although later recalling the monk to rectify several violations of the monastic rules by his underlings. 	6
54	1	1	7	6	3	15	4	4	1	6	0	1	4	2	3	3	2	5.0	4	20	Stunned that Tom could not recall our last family picnic, I drove back through the winding roads of countryside, past the golden fields and rusty bridges to the grandfather oak tree underneath whom, with cousins, aunts, and dogs, we spent a long day playing hide and seek.	6
23	2	0	2	2	1	6	0	4	0	3	0	0	3	1	1	2	1	4.0	2	12	Inscribing the golden letters with precision and care, the delicate scrollwork wove together harmoniously, enhancing the radiant shimmer of every gemstone	6
15	0	0	2	3	0	5	0	1	1	2	0	0	1	0	1	0	1	3.0	1	7	Wobbling with fatigue, Lolitas wicker basket teemed with munchkins from the adjacent playground. 	6
35	2	0	2	5	1	10	0	4	1	4	0	1	4	1	1	2	1	6.0	2	17	Walking cautiously through the labyrinthine alleyways and arcaded piazzas of Cartagena's old town, visitors can lose track of the clock yet gain insight into the intricate history embodied in the city walls.	6
22	0	0	2	3	1	1	0	3	8	2	0	1	1	0	1	0	1	3.0	1	12	Nominated by the Pope Pius IX, the Jesuit Gianbattista Ravetino was assigned as a papal legate to Paraguay and Argentina. 	6
35	2	0	4	5	1	8	0	7	4	3	0	0	1	1	1	1	1	5.0	2	16	Sitting on the peak of the Pik Bothia mountain, Yury beheld the splendor of Kamchatka in the morning, the clouds below, the sun above, and volcanoes surrounding like a golden belt	6
35	0	1	2	4	0	10	2	4	2	7	0	0	2	4	2	4	2	8.0	6	11	Strolling along the fence surrounding the monastery's garden, Panagiriusz spotted Petronyus ambling towards the scriptorium, his wrinkled robe gracing his sturdy frame while carrying a sheaf of papyrus bound by leather thongs	6
48	0	0	10	7	2	10	0	7	5	4	0	0	3	2	1	1	1	6.0	3	21	Overlooking the meadow at the summit of Cadair, a bizarre creature, half-human and half-beast, lay dead, with the wounds made by Branwin, the bow of Gronw, the spear of Eufydd, and the sword of Rhongwedda intermingled.	6
20	1	0	2	3	1	4	0	0	2	3	0	0	4	0	1	0	1	4.0	1	10	Slipping away through winding lanes of forgotten London, Peculiar strolled by unnoticed past grand estates, and clandestine establishments	6
46	0	0	4	8	2	10	3	4	4	5	0	1	3	1	2	2	1	5.0	2	25	Placed below the high tower of Lhul, Sargul considered Yarma's departure towards the mist-filled valley of Tluran with utmost apprehension and a touch of sadness, but her fear was overshadowed by her determination to prevent their separation from each other.	6
55	6	1	8	5	1	11	3	3	1	9	0	2	2	4	2	3	1	9.0	5	14	After wandering throughout winter beneath Wenlock's wind-beaten banks, finally the floods receded, rendering the woods accessible again and allowing the birds, who had long been ranging in quest of food further inland, to return to their accustomed habitat, there to renew their life-giving song.	6
24	1	0	3	3	0	5	0	3	4	2	0	0	3	0	1	2	1	4.0	1	16	Deftly navigating the perilous straits near Chryse, the craggy, vermillion-hued promontory of Krimpet guarded the entry point into Alybin Bay	6
42	3	1	4	7	0	11	2	7	0	5	0	0	2	1	2	1	1	5.0	2	23	Risponding to the inquiry with a sardonic jerk, the lawyer dismissively glanced at the pleading, waved his hand with an air of disdain towards the irrelevant particulars, while his smirking eyes narrowly focused sharply on the core issues. 	6
45	1	1	6	6	1	7	1	5	1	9	0	0	6	2	1	2	2	6.0	4	15	Withdrawing at dawn to bathe alone in the crystal river, I hid from the gawking stares of Khybers by leaping o’er the matted boughs of the twisted, jagged, gnarled, crooked, tangled and snarled willow trees enveloping the eastern bank.	6
55	3	2	4	9	3	16	4	2	1	6	0	0	4	3	2	4	2	7.0	5	22	Lamenting his unemployment despite having numerous job opportunities within and outside the nation due to his skills in digital technologies, Jake searched further for better work in other countries via the cyberspace to escape taxation oppression, even if it requires leaving his kith and kin, family house, and motherland behind forever	6
20	1	1	2	2	1	5	2	1	1	3	0	0	1	1	2	1	1	4.0	2	8	Burrowing beneath the bramble and brack, Bridget blinked brightly beside her brother while bubbles brushed their bountiful buttocks.	6
24	1	0	6	1	1	7	0	2	0	2	0	0	4	0	1	2	0	4.0	0	21	Licenser grants Permittee a fully paid, non-exclusive, worldwide, royalty-free, sub licensable and assignable License for all purposes.	6
2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1.0	0	1	  This i	6
35	2	0	3	4	0	8	0	2	1	6	0	0	9	2	1	3	2	6.0	4	21	Strolling tranquilly through a verdurous valley, permeated by aromatic wisps wafting up from wild meadows, the youthful Yaritza yonder found several jovial jurists judiciously jousting jocular yellow jackdaws jutting juicy jelly beans.	6
31	0	0	3	3	1	11	1	2	0	4	0	0	6	1	1	4	0	5.0	1	11	The new headmistress implemented novel disciplinary methods, instating surprise hourly drills, enforcing unannounced locker searches, and exacting weekly community service from the prefects in addition to their duties	6
29	1	0	3	2	0	8	1	4	0	4	1	0	5	2	2	3	1	5.0	3	9	Exploring the underwater glacial cave, the scuba divers encountered seven gyrfalcons gliding over the thermocline, their sleek wings casting faint reflections on the crystalline waters below.	6
27	2	0	2	2	1	6	3	2	1	6	0	0	0	1	1	3	2	4.0	3	9	Withdrawing his resignation to placate his family, Jeremy signed his revised contract with a stern face and departed reluctantly towards the east, never to return	6
31	1	1	3	4	0	8	0	5	0	3	1	0	5	1	2	0	0	4.0	1	11	Beyond the brimming foamy waves beneath the benign beaming sky, six sailboats bobbed by the busy bay while the big-bellied birds soared busily by the bountiful beach.	6
30	2	1	2	4	0	8	2	5	0	4	0	0	2	3	1	3	0	6.0	3	14	The monkey gripped the branch tightly, precariously balancing on it while traversing the treacherous terrain of the jungle with graceful movements, despite the dangling vines obstructing its vision	6
13	1	1	1	2	0	2	0	2	1	2	0	1	0	0	1	0	1	3.0	1	7	Without being accused by the judge, the criminal ran secretly towards Nablus	6
36	2	0	3	6	0	9	1	6	3	4	0	0	2	0	1	1	2	4.0	2	25	Above the ridge overlooking a vast vale, among the gabled peaks of Cwellyn, the jay perches, sizing down from her lofty parapet the slates tiled in the townships of Ffynnong Roydb bottom up	6
48	0	0	2	6	3	11	4	5	3	9	0	1	2	5	2	6	0	11.0	5	8	Tibullus chose Luna as his inspiration and began searching the grove for a tree to write his epic poem beneath the moon’s beams that would make Romulus proud, but found none meeting his specifications and ended up writing beneath the shade of a myrtle tree.	6
43	3	1	6	4	2	10	1	2	1	7	2	0	4	2	1	3	1	7.0	3	11	Wearing a yellow cummerbund, Dion stumbled backwards towards her mother-in-law while juggling three crystal bowls and simultaneously dodging eleven tossed beanbags in a dimly-lit, sun-drenched alley filled with caged parakeets and vintage lounge chairs.	6
28	2	3	3	3	0	3	3	1	5	3	0	1	1	1	2	2	1	4.0	2	12	Prior to being appointed by Bishop Evtherius for the mission to Nitria, St. Macairus had his studies there, though he never forgot his ascetic beginnings.	6
20	2	0	2	3	0	4	1	3	0	2	0	0	3	1	1	0	0	5.0	1	5	The cat sat perilously on the fractious mountain, pensive with its paws perturbedly pressed on the precarious precipice.	6
15	1	0	0	3	1	6	0	1	0	2	0	0	1	0	2	0	1	6.0	1	11	Deep within the tunnels where moles burrow through clay and roots spread below ground level	6
31	0	1	2	6	0	6	0	4	6	3	0	0	2	1	1	1	1	5.0	2	13	Following Pachomius across the Nile from Skheet to Phbow, the reluctant monk Theodorus found temporary respite by retiring within the sanctuary until the arrival of Pachomius' recall letter.	6
36	3	0	3	5	0	7	1	6	1	5	0	0	4	3	1	2	1	7.0	4	10	Laying upon the luxuriant velvet carpet, Phoebe gazed up wistfully at the celestial globe suspended high in the air, its brilliantly colored continents inviting all to explore the distant realms beyond the horizon.	6
53	1	1	6	6	0	12	5	9	0	8	1	0	4	4	3	6	1	8.0	5	15	Finding the hidden treasure in the crypt of the long-lost city, they followed its corridors, descended its spiral staircases, until they reached the chamber where, with the light of the lanterns reflecting off the gold, they discovered the map indicating the locations of seven additional sites	6
31	2	1	2	7	0	9	0	7	0	3	0	0	0	1	1	1	1	4.0	2	18	Placing the box of chocolates next to the window on top of the vase, the woman cautiously retreated to the kitchen with a smile without glancing at the cat.	6
30	1	0	1	5	1	6	3	3	2	3	0	0	5	1	1	2	1	5.0	2	13	Withdrawing from the public eye with great discretion, Agrippina the Younger quietly secluded herself within the imperial palaces without anyone realizing her true location despite persistent searches and intrigues	6
25	2	0	18	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	8	" ""on,"" ""unto,"" ""daily,"" ""for,"" ""with,"" and ""among."" Great job!  Regarding further assistance on adpositions, I'd be happy to help. Do you have any specific questions or areas you'd like to explore? Please let me know, and I'll do my best to assist you."	6
