n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
75	1	0	12	9	2	7	1	5	29	2	1	0	6	1	2	1	0	8.0	1	42	Sir John Templeton Forder II, Esquire (Trustee of The Templeton Foundation), G.A. Gossett, Esq. (Assoc. Director at Templeton Foundation) and Dr. Mstislav Backrayevich Dobuzhinsky (Assoc.Professor, Physics and Astronomy at Templeton University) journeyed to the Hotel Bristol in Belfast, Northern Ireland where they attended an emergency conference on the sudden collapse of several ancient standing stones in various rural locations around the world. 	6
8	0	0	1	1	0	2	0	1	0	1	1	0	1	0	0	1	0	2.0	0	6	   Generate a sentence with 6 proper nouns. Write only the sentence, without adding further text and without explanations	6
32	0	0	6	1	1	2	0	1	18	2	1	0	0	1	1	0	0	4.0	1	21	The board consists of six members, including Dr. John Smith, Mayor Jane Lewis, Chief William Johnson, Governor Susan Green, Pastor Michael White, and Dr. Kimberly Youngblood	6
64	2	0	5	7	2	12	0	4	12	9	2	1	6	6	1	5	0	15.0	6	17	Dr. Zhang Yiwu, Assistant Professor, Department of History, Yale-NUS College Singapore, announced research showing the oldest known map created by scientists from a leading British university in 1950 to be fake and likely created 70 years later by a group of forgers for a Hong Kong businessman using ancient paper and ink to deceive experts using ultraviolet light	6
7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3.0	0	3	Gloria Steinem Penguin Books Haryana India NASA 	6
29	0	2	2	2	2	7	2	3	2	4	0	1	1	3	3	2	0	6.0	3	11	The report noted that both Microsoft and IBM were taking aggressive positions in their patent disputes, with each company seeking to assert its dominance in the market. 	6
37	0	0	4	1	1	1	1	1	25	1	2	0	0	0	1	1	0	4.0	0	29	She mailed the letters to Mr. A. G. Bellamy P.O. Box 56347 Dubai U.A.E 28288-8000 Al Qa'qa'a Bin Wash'em, Al Shindagah, and Mrs. E. M. K. S. S Luest, Garden Grove, California	6
45	0	1	5	8	1	7	2	3	14	2	0	0	2	1	1	1	0	6.0	1	24	She spoke with the CEO of XYZ Enterprises, Dr. Richard J. Johnson, at his Peachtree Street headquarters in Atlanta, Georgia, about expanding sales in Asia and the potential collaboration with ABC Corporation in Japan before the board meeting next week.	6
51	0	0	6	6	3	9	0	7	11	2	0	0	7	0	1	2	0	7.0	0	14	The United Nations Development Mission in Argentina evaluated the consequences of the environmental disaster and sought financing for the relief activities through donations from various countries, organizations, and institutions such as the World Bank, the Global Environment Facility, the International Atomic Energy Agency, and Japan. 	6
61	0	0	9	6	3	7	0	2	26	5	1	0	1	3	1	3	0	9.0	3	23	Edward Snowden, Chelsea Manning, Glenn Greenwald and Laura Poitras joined Jeremy Hinzman, Brannan Okarma, and Rick H Schmidt to challenge Robert Seldon Lady, Jane M und der Lieder, and Frank Warren on issues surrounding national security in the era of post-Snowden, at a closed-door discussion held on May 14th 2015	8
25	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	22	Robert Eadie, William Fruend, John Hampden, William Painter, David Ryder, James Saunders, Michael St John, Thomas Tipping.	8
16	0	0	7	0	0	0	0	0	8	0	1	0	0	0	0	0	0	2.0	0	15	Rameses II, Ankhesenamun, Ay, Tiye, Horemheb, Akhenaten, Nefertiti, Tutankhamun	8
36	0	0	8	0	1	1	0	1	22	1	1	0	1	0	1	1	0	3.0	0	31	Jeffrey Preston Bezos, Bill Gates II, John Tesauro, Mark Eli Harris, Peter A. Thiel, Nathaniel Richard Reed, Patrick Supplication Engelfriet, and Lawrence John Ellison explored the remote island. 	8
25	0	0	8	0	1	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	22	LeBron James, Tom Brady, Serena Williams, Roger Federer, Elon Musk, Jeff Bezos, Bill Gates, and Michael Jordan.	8
26	0	0	9	0	0	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	23	George Timpson, Michael Spence, Stephen Hawking, Tim Berners-Lee, David Bowie, Joni Mitchell, Peter Gabriel, John Lennon.	8
39	1	0	0	3	2	5	1	2	19	1	0	0	5	0	1	1	0	5.0	0	26	NASA Administrator Charles Bolden and Russian Federal Space Agency cosmonaut Yuri Malenchenko discussed the recent completion of their Soyuz mission to the ISS with European Space Agency astronaut Samantha Cristoffereto and Japanese Aerospace Exploration Agency astronaut Koichi Wakata onboard	8
43	2	0	8	2	2	6	0	5	12	5	0	1	0	2	2	1	0	5.0	2	27	The panel consisted of David Ogilvy, Rosser Reeves, John Caples, Bruce Barton, Stanley Pollock, and Albert Lasker, all highly accomplished advertising executives, evaluating the campaigns and determining which candidate would move forward with the project.	8
69	1	0	9	5	3	1	1	3	37	0	1	0	7	0	0	0	0	5.0	0	68	Kennedy-King College of Mercer University, George Ranch Homestead Park, the Great American Cookies store in Baton Rouge, Robert Abel & Associates Inc., 4362 Lake Forest Drive in Atlanta, St. Joseph Catholic Primary in Baton Rouge, the Southern Baptist Theological Seminary's School of Religious Education, Together We Can and Can Too Clinic, and the Sigma Gamma Rho Sorority inc	8
39	0	0	6	2	2	2	2	0	21	2	0	0	2	1	2	2	0	7.0	1	14	Evelyn Hone College invited distinguished alumni such as Jasminder K. Dhaliwal, Akinola O. Akinyele, and Hafiz M.A. Kassam, who discussed their experiences with Mark A. Garrett, Amadou M. Thiam, and Tauqeer J. Rana.	8
55	1	0	9	3	2	10	3	5	14	5	0	2	1	2	3	2	1	5.0	3	41	Based on your request, here is the sentence that satisfies the condition you provided:   Michael Kors, Kate Spade, Tommy Hilfiger, Dolce&Gabbana, Burberry, Fendi, Versace and Oscar de la Renta, the renowned fashion brands in style week will enthrall and captivate the attention of millions this spring	8
35	0	0	6	1	1	2	0	1	21	1	1	0	1	0	1	1	0	3.0	0	25	The eight names of proper nouns included Michael Woojin Song, Rachel Sungwon Cho, Mark Edward Hood, Kara Yaroslav Gotsmelt, William Jongsun Lee, Alex Wanjuki Kim, and Ryan Myungo Kim	8
33	0	0	5	3	1	3	0	1	18	1	0	0	1	0	1	1	0	3.0	0	20	Jill Thompson, Dan Parent, James Jean, Tim Sale, Eric Powell, Mike Allred and Michael Golden joined Marc Andreyko on stage for the live action adaptation of Project Superpowers	8
23	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Nancy Conner, Sharon D'Annuncio, Sherri Sautter, Robert Fucili, Ricky Boone, James Dearing, Daniela Fairbank, Joel Crane   Do you want me to rewrite the response in a more correct format or is this satisfactory?  Please note that it is not an easy task to identify the 8 proper noun in some cases, as the names are not capitalized and sometimes may be written with wrong grammatical format but I hope my response is helpful  Please let me know, if there is anything further, I can do to help. Thank you for this opportunity	8
27	0	0	8	0	0	1	0	0	12	0	5	0	1	0	0	0	0	3.0	0	23	  1. Jean-François Fournier-Viger 2. John Callas 3. David Milton 4. Jeffrey Kluger 5. Robert Manning  Great job! Do you have any more sentences you'd like to generate?	8
56	4	0	7	4	3	7	3	4	12	6	3	0	1	3	4	3	1	7.0	4	14	NASA's Apollo 13, launched on April 11, 1970, sent astronauts James Lovell, Jack Swigert, and Fred Hail on a lunar mission that required them to use their skills and creativity when an explosion occurred on board, but the crew still successfully splashed down in the South Pacific Ocean.	8
24	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Cathy Bates, Al Pacino, Leonardo DiCaprio, Robert DeNiro, Johnny Depp, Julia Roberts, Denzel Washington, Chris Hemesworth.	8
44	0	0	9	3	2	3	1	1	21	2	0	0	1	1	1	1	0	6.0	1	22	Edward VII, Alexei Mordvinov, Michael Iswolsky, Annie Futter, Katherine Farquhar, James Stunt, Dido and Elton John attended the glamorous masquerade ball at Annabel's in Mayfair, hosted by Tamara Ecclestone and her brother, Bernie Ecclestone.	8
20	0	0	8	0	1	0	0	0	10	0	0	0	0	0	0	0	0	3.0	0	18	   John Lewis, Marks & Spencer, Waitrose, Sainsbury's, Tesco, Aldi, Lidl, Amazon.	8
15	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1.0	0	14	Lindbergh, Earhart, Columbus, Marconi, Edison, Ford, Fleming, Curie	8
24	0	0	7	0	1	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	22	George Hirst, Mark Waugh, Adam Gilchrist, Ricky Ponting, Shane Warne, Brett Lee, Anil Kumble, and Brian Lara	8
9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2.0	0	5	Harper Perrin Steves Pike Jake Hollow Mencken Bardolph Burbage	8
29	0	0	5	2	1	1	0	1	16	1	0	0	1	0	1	1	0	4.0	0	14	Stephen Hawking visited the White House during Bill Clinton's presidency with John Hewitt, Alan Alda, Neil deGrasse Tyson, Brian Greene, and Richard Dawkins. 	8
48	0	0	10	5	1	5	0	3	18	2	0	0	3	0	1	1	1	5.0	1	33	  The Board of Directors for IBM, consisting of Ginni Rometty, Arvind Krishna, James Whitehurst, John Kelly, David Kenny, Diane Gregoire, Nick McQuire, and Samantha Holt, announced a new series of initiatives at the company’s recent annual meeting. 	8
25	0	0	3	4	2	0	0	0	13	3	0	0	0	1	1	0	0	6.0	1	6	Jamie Foxx starred alongside Samuel L. Jackson in Django Unchained, directed by Quentin Tarantino, and produced by Stacey Sher and Prorocter Pictures.	8
11	1	0	1	1	0	2	2	1	0	1	1	0	1	0	1	1	0	2.0	0	8	    You got all 8 proper nouns correctly in your sentence! Congratulations! It is not easy to craft a sentence with this many nouns and still have it read well. Here is a breakdown of the proper nouns in your sentence	8
25	0	0	7	0	1	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	22	Greg Tito, David Hagerman, James Haecker, John Paden, Mark Steed, Robert Habeck, Stephen Woodard, and Thomas St. George	8
25	0	0	7	0	1	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	23	Sally Jenkins, Taylor Giffin, David Koresh, Dottie Sandusky, Hedy Lamarr, Jackie Coogan, Vincent van Gogh, and Michael Eisner     Did I complete the task correctly?	8
33	0	0	7	2	1	2	0	1	17	2	0	0	0	1	1	1	0	4.0	1	22	Francis Bacon, John Milton, Christopher Marlowe, William Shakepeare, William Faulkner, Samuel Taylor Coleridge, and Jane Austen gathered around Charles Dickens to discuss the future of literature.	8
26	0	0	8	1	1	0	0	0	16	0	0	0	0	0	0	0	0	3.0	0	21	 Amelia Earhart, Charles Lindbergh, Louis Blériot, Ruth Nichols, Amy Johnson, Fred Noonan, Hindenburg, and Spirit of St. Louis. 	8
23	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Jason Collins, J.R. Smith, Dikembe Mutombo, James Harden, Tony Parker, Kevin Love, Carrie Miles, Stephen Curry	8
25	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	22	Francis Drake, William Shakespeare, Queen Elizabeth I, Richard Burbage, Henry VIII, James I, William Cecil, Thomas Quiney.	8
25	0	0	7	0	1	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	23	Mohandas Gandhi, Ho Chi Minh, Nelson Mandela, Winston Churchill, Adolf Hitler, Franklin Roosevelt, Joseph Stalin, and Mao Zedong	8
33	0	0	8	1	1	2	0	1	16	1	0	0	3	0	1	1	0	3.0	0	24	Mihajlo Pupin, Alexandru Moisio, Octavian Goga, George Cines, Constantin Bulenez, Dimitrie Anghel, Nae Ionescu, and Ion Lovinescu made significant contributions to the modern Romanian literature.	8
23	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Jayden Wakelam, Channing Fryebottom, Kaira Mccordage, Nina Wronski, Evelee Toups, Layla Lechler, Arden Stickles, Axton Dexter 	8
27	1	0	6	0	1	0	1	0	16	1	0	0	1	0	1	1	0	3.0	0	24	Jeff Bezo, Bill Gates, Sergey Brin, Tim Cook, Larry Page, Mark Zuckerberg, Satya Nadella and Reid Hoffman successfully launched their first   	8
39	0	0	6	4	2	3	0	1	16	4	0	0	3	2	1	1	1	5.0	3	16	The International Tribal Art and Culture Festival, founded by Agnes B. Mathews, features traditional dances performed by Ramesh Bedara, Meryem Bouvet, and Kumudini Koshiba, with music composed by Pulitzer Prize winner David Lang.	8
64	1	0	14	0	3	1	0	1	39	1	0	1	3	0	1	1	0	5.0	0	30	The International Business Machines Corporation, General Electric Company, Procter & Gamble Inc., Coca-Cola Company, PepsiCo Inc., Ford Motor Company, Microsoft Corporation, and Google Incorporated boards have all appointed Mary Ellen Winnium, John Mark Douglass, Robert F. Grady, John W. Snow, Steven T. Hamp, John P. Sullivan, and Richard T. O'Reilly.	8
17	0	0	8	0	1	0	0	0	8	0	0	0	0	0	0	0	0	2.0	0	15	Jones, Jackson, Bell, Martin, Rodriguez, Wilson, Brown, and Adams.	8
24	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	John Michael, Mark Davis, Samual David, James Robertson, Emily Green, William Henry, Alexandra King, Richard Lee. 	8
32	0	0	8	2	1	1	0	1	18	1	0	0	0	0	1	1	0	3.0	0	24	Madeleine Kerrigan, Adrien Arcand, Lila Thirkell, Cedric Nolly, Godrey Steele, Tyrone Slattery, Edith Vane, and Daphne Grose took the train from Paddington to Southampton. 	8
41	1	0	3	5	2	3	0	1	16	6	0	0	3	5	1	2	0	11.0	5	11	Francis Bacon worked closely with King James I, using a cipher invented by Leonardo Fibonacci and Giovanni Bernoulli to decode secret messages hidden within Shakespearean sonnets addressed to Christopher Marlowe and Edward De Vere, 17th earl of Oxford.	8
24	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Rebecca Cope, Mark Fleming, David Moffat, Jill Smith, Michael Steward, Linda Thompson, James Wiley, Elizabeth Xu.	8
51	0	0	9	5	3	14	1	1	12	1	0	1	4	0	1	1	0	6.0	0	18	Joshua Farkas, Sarah D'Souza Jessica Hertz, Jake Saper, Daniel Lerner, and Michael Moreno will lead the company to success in their respective roles as head of engineering, product design director, senior software engineer, creative director, and vice president of marketing and communications.	8
24	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	Mike Muller, Jake Stirling, Tom Roper, David Sington, William Mundell, Sarah Gibb, Alexandra Feachem, Nick Paterson. 	8
25	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	2.0	0	23	  John F. Kennedy, Martin Luther King Jr., Oprah Winfrey, Michael Jackson, Apple Inc., Facebook Inc., YouTube, Google. 	8
23	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2.0	0	21	John Hemingway, Mark Twain, William Shakespeare, Jane Austen, Fyodor Dostoevsky, Charles Dickens, George Elliot, Leo Tolstoy	8
50	0	0	13	3	4	2	0	1	25	1	0	0	1	0	1	1	0	5.0	0	39	The task force includes Michael Lewis, Emily Moxley, and William Hemp, from Los Angeles, California; Sarah Lee, Tyler Riemer, and Daniel Sokolov, from New York City; and Jameson Rooke, Alaina Sheeran, and Michael Sullivan, from Chicago, Illinois	8
45	1	0	9	4	1	4	0	0	20	2	2	0	0	0	1	0	0	3.0	0	22	Rosetta Mission's Philae probe successfully landed on comet 67P/Churyumov–Gerasimenko on  November 12, 2014, with Alan Fitzsimmons, Jürgen Helmel, David G controlled flight, Mark McCaughrean, Stefen Ulamec and Jean-Pierre Bibring on board.	8
23	0	0	4	1	1	2	0	2	9	3	0	1	0	0	1	0	3	3.0	3	13	Based on the example given, the response generated is:  NASA Administrator Dan Goldin, John Glenn, and Yuri Alexeyev Gagarin	8
14	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9.0	0	2	Inca Boquita Flowerpot Jellystone Kilauea Tungurahua Chimborazo Pichincha Cotopaxi Quilotoa Rucu Pichincha Imbabura.	11
114	3	0	10	13	7	14	3	14	35	6	4	1	4	2	4	4	1	10.0	3	64	The Easton Ellipse in South Dakota, designed by Peter Gluck and Stephen Stimson with architect Thom Mayne, sits atop the site of the 322 feet tall Gudeul Building and near the Yanktonai Sioux lands; meanwhile, east of the river Kherlev, the Hentysville Historic District and its four blocks of Arts and Crafts homes border the former coal-processing site of Fintel Pavil; and north across the Mokah and Beula Rivers, the Hitchcock Design Group has rebuilt the 76-unit River Park Place Apartments, which share a boundary with the Tongue River Indian Reservation and the 72 allotments that make up the town of Wasta	11
33	0	1	3	5	1	2	0	4	12	2	0	1	2	1	2	1	0	5.0	1	15	The southeast portion of the Gao Mothma Haplogroup, near Farka Mouritania, separates Dumbutsheni from Lut Matapa, while Batetsha and the northern edge of Dube are bordered by the Bafaqa River	11
97	3	1	13	10	2	17	5	11	21	5	0	2	7	3	6	2	2	8.0	5	61	Miles Davis, a man whose reputation was formed by a relationship with Eugene McTradiant in Harlem, New York City, in the 1920s, when Davis attended a Catholic boarding school for black boys; then he received a musical education in Paris from Henri Duchêne, the father of the French mandolin; and Django Reinhardt; and William Henry Joseph Hurl Butt, the son of a wealthy industrialist, all while living with his wife, Dorothy Jean Dannenberg, whose own art career started when she was a fashion model. 	11
33	1	0	6	3	2	2	1	1	14	2	0	0	1	1	2	0	0	8.0	1	15	Betancourt River flows through Acarí-Mocacheudo and Caraparu Indigenous Lands, near Macaé, Rio de Janeiro, Brazil, where the rivers Carióqui and Mato Grande meet at its estuary.	11
37	0	0	2	4	1	2	1	4	17	3	0	0	3	2	2	2	0	9.0	2	11	The Honorable Judge Sallyanne Pisk of the California Superior Court at San Francisco denied an appeal made by David John Yorke, who claimed damages from the San Francisco Airport Commission and Pan American Airways Inc. after two police officers shot and killed his pet dog Gizzy in the passenger cabin of a Pacifica aircraft on March 28, 1973, in violation of state cruelty to animal codes, even though an officer from the Burlingame California Department swore in court he personally saw and photographed the incident occur, and the pilot Richard Francis P. Fellenz testified that he witnessed Gizzy get shot before he started the plane to taxi out to runway 28L so the flight destined for Phoenix Arizona and Honolulu could depart. 	11
35	0	0	7	6	1	3	0	4	11	1	0	1	1	0	1	0	0	4.0	0	26	In the southern district of Gori, Georgia, near the Caucasus range and the Tbilisi-Senaki-Leselidze-Geri Highway, the village of Vekuili was founded by Tsotsis from Vellore.	11
53	0	0	10	2	2	1	0	4	31	2	0	0	1	0	1	2	0	4.0	0	35	Nelson Mandela, Desmond Tutu, Winston Churchill, Abraham Lincoln, Julius Caesar, Leonardo da Vinci, Benjamin Franklin, Albert Einstein, Thomas Edison, William Shakespeare and Martin Luther King Jr. visited the Royal Shakespeare Company at the Barbican Arts Center and enjoyed a production of the Tempest.	11
101	2	0	12	10	5	11	3	11	38	5	0	2	2	4	3	2	0	14.0	4	92	Mokattam Al-Ashaa shrine borders the north of Fatimid Cairo including the Babylon Fortress that separated the Gezirah and the Khedivial C Palace Hotel, in an area surrounded by Azhar Park and the Caves of Qumqum Sitt Rabia, where the Imam Hasan mosque complex and Sayyidah Nafisa mosque complex are located in the vicinity, in the western part near Midan el-Moez Street and the Bab al-Luq, near the palace of Adili Sah, adjacent to Darb-el-Asraf and Bayt Al-Sayyid Nafis  Did I get it right? I included all the given proper nouns in one sentence	11
43	0	0	5	4	1	1	0	4	22	2	0	0	4	1	1	2	0	5.0	1	11	The North American Free Trade Agreement negotiations involved the Prime Minister of Canada, Pierre Elliott Trudeau, and the President of Mexico, Miguel de la Vega Finlay Gual, visiting Ronald Wilson Reagan at the White House in Washington D.C.	11
32	0	0	3	3	3	1	1	4	12	2	0	0	3	1	2	2	0	5.0	1	24	Khomeini and Massumi from the Islamic Republic, Ahmad Bedewi and Ali Khorami from the Supreme Military, and Ali-Reza Dowlatshahi from the Basij formed a powerful triumvirate that controlled Tehran.	11
38	0	0	7	3	3	4	1	1	10	2	1	0	5	1	1	2	0	4.0	1	21	NASA, along with the Chilean and Mexican space agencies, COSPACSA and CSPE, sent its three female Japanese H-IIA rockets, Kaguya, Sakigake and Tak dfar, to lunar orbit to photograph Earth	11
40	0	1	4	6	0	9	0	9	7	2	0	0	2	1	2	2	0	5.0	1	21	In the north, the Ouémé department separates the city of Porto-Novo from the Weme speaking area, while the Kouffo division on the east coast forms the boundary with the Ewe kingdoms in the Atlantic Ocean. 	11
41	1	0	11	3	1	3	0	6	13	2	0	0	1	1	1	1	0	4.0	1	28	The Maldives, the Marshall Islands, the Isle of Wight, Sagadax, Mafra, Tilos, Naxos, Fagrug, Sotkiewicz, Gornostay, and Chermside all enjoy warm winters, especially compared to the rest of the country	11
74	1	0	25	3	1	1	0	1	35	2	1	1	2	0	1	1	1	4.0	1	54	The Democratic People's Republic of Korea, also known as North Korea, has 19 provinces such as Ryanggang, North Hamgyong, South Hamgyong, Yanggang, North Hwanghae, South Hwanghae, Pyongan, South Pyongan, Pyeongannam-do, Jeollanam-do, Gyeongsangbuk-do, North Gyeongsang, South Gyeongsang, Gangwon, Chungcheongbuk-do, Chungcheongnam-do, Jeollabuk-do, and Gyeonggi	11
45	0	2	3	6	3	6	0	8	11	2	0	1	3	1	3	1	0	5.0	1	25	Kamobeul Bolon separates Ujarrás from Xaraulet and the east side of  Tuxpan is the territoriality of the Mixe and the Zoque while in the south  Ayapanego and Cuicateco, the western front of Ayoltepec; while the southern limit coincides with the border line.	11
55	1	1	9	6	1	4	1	3	25	3	0	0	1	2	2	3	0	7.0	2	13	Vladimir Putin visited Genghis Khan–founded cities Astana, Karakorum, and Samarkand, Bactria after meeting Angela Markel during the Munich Security Conference on the campus of Ludwig-Maximilians University (LMU) Munich, where Alexander Mezentsev received Vladimir Putin with his adviser, Yuri Kovalchuk, for an academic conference at LMU	11
55	1	1	2	9	3	7	3	3	20	3	0	0	1	2	3	1	0	7.0	2	15	Liu Yadong visited Bophelo House in the Thamalakane area of Maun during his term as Tshumiso’s vice chairperson when Kang Qian and Ma Peiyan met in Gaborone and Maun, while he negotiated with John L. M. Peyrus and Sean Moran in the north, near the site of Tshumiso’s new salt mine	11
19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	8.0	0	7	Kofigpena Yaw Tackie Yiadom Quakyi Obuobia Donkor Awity Igbinadolu Aryee Quaye Owusu Panyin Ankoma Ayeh Agyepong Kofi Abak Ahwoi	11
38	0	0	3	3	2	5	1	2	14	4	0	0	4	2	2	2	1	8.0	3	13	Incites Management Group conducted their first national sales meeting at The Grand Del Mar resort located in Carlsbad, California, utilizing speeches from both the CEO David A. Friedman and Chief Operating Officer Shaun M. Washburn. They were hosted by Mayor Matt Hall and Council Member Priya Bhat-Patel. They enjoyed the evening at the La Jolla Playhouse and the following day brunch at The Lodge at Torrey Pines, while some participants explored the area and went to The Hotel del Coronado	11
21	0	0	1	0	0	0	0	0	19	0	0	0	1	0	0	0	0	2.0	0	18	Zahra Hasan Ali-Zafeeq Aga Khan IV Fazlur Rahman Khan Muhammad Azhar Usman Agha Boomie Jellied Moosh Arabian Gulf Al-Hudaydah	11
56	0	0	4	11	2	9	0	6	12	5	3	2	1	2	2	2	0	7.0	2	31	Mozilla Japan donated three million dollars to the Wikipedia Japanese edition to build a platform of trust and knowledge against misinformation in the COVID-19 era, the funded project has been carried out by the University of Hong Kong in partnership with the University of California, supported by Google, Facebook and Twitter	11
85	3	1	2	15	5	12	2	14	18	7	0	1	5	4	4	1	0	12.0	4	28	The northwest border of the Yuchi speaking area overlaps into Oklahoma but only through Tulsa County and intersects also the area of the Itawatomi people and Kana'ti along the separation of the Witchiti mountains that stretches into southwestern Arkansas along with the western region of Tahkoda; all the while it coincides with the area where Jicarilla Apache speakers are found and runs along the Rio Puerco and the northernmost reaches of the Jicarilla Apache Reservation, including the settlement of Dulce in New Mexico	11
43	0	0	4	4	1	8	0	3	11	4	2	0	5	2	1	3	0	7.0	2	13	Rimsha Akhtar Ali, a resident of Korangi Town, became the first Pakistani female athlete to win four Olympic gold medals in gymnastics at Rio de Janeiro 2016, setting multiple world records and tying the mark of Soviet Larisa Latinina.	11
83	0	0	11	5	6	10	2	14	28	3	0	0	3	2	2	3	0	8.0	2	54	Southern Asia contains the high plateau of Gandaki and the Tibetan Plateau, Kumaon, the Tista, the Sangu valley, Punjab, Ladu, Kali, the Raktiwadi and the Bheri river system, Jia Bareilly, Kumaon and Nepal, the Kurram and Omerkhil valley system with its headwaters in the Spin God and the Goro valley that joins the Baran River to form a tributary of the Gomal River opposite Sheranni, the Naushahra valley and the Jhelum River	11
22	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	6.0	0	11	Kamoda Jirou Tomohiro Tsunetsugu Fusako Akie Yuriko Kiyoshi Tarō Nao Natsue Yoshitaka Atsuko Yūko Emiko Shūichirō Toshiko Kengo Takeo Fujimaru Masato.	11
36	0	0	9	1	2	9	0	1	9	1	1	0	2	0	1	1	0	5.0	0	10	The 1984 summer Olympic gold and silver medalists included Mary LouRecto of Philippines (women's long jump) Daley Thompson (Britain, decathlon) and Jill Buck (USA, rowing eights).	11
64	1	0	17	1	1	0	0	1	33	1	7	1	1	0	1	0	0	5.0	0	55	The Fokker F27 Friendship, de Havilland Canada DHC-4 Caribou, Britten-Norman BN-2 Islander, Douglas DC-3, Antonov An-28, Piper PA-31 Navajo, Cessna 206, Beechcraft King Air, Hawker Siddeley Andover, Shorts 330, and de Havilland DH.114 Dragon were all operated by Scottish Airlines Limited.	11
44	0	1	6	5	1	7	2	4	11	2	1	0	4	1	2	2	0	6.0	1	18	The United States Navy granted Bob Hope, an actor, a lifetime appointment as an Honorary Captain after he visited US military bases in Korea, Vietnam, Italy, Germany, and Spain during his world tours for more than 50 years	11
24	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	0	3.0	0	18	Kofi Kena Attour Ofori-Kwafo Anyidzor Dame Zaha Mohammad Hadid Tinyra Mwana Kasongo Bayot Jóola Kaasa Ésuulaaluʔ Asyut Ayman al-Zawahiri Euro-NATO Joint Jet Pilot Training Phil Gramm George H. W. Bush George W. Bush Romney.	11
70	1	0	9	12	6	9	1	3	21	3	0	1	3	1	1	2	0	9.0	1	51	Tawergha townspeople in Libya's south, as in Kikla and Qawalmah, had shared a tribal history linked with al-Busaifi from Awjila in south Fezzan with Biddu, Tumar, Awlad Suleiman, Rajab and Ma’n from Benghazi and Jebel Nafusa in the north, but distinct from their cousins in the northwest like Yarqa, Awaynat and Qubbat and, furthermore had different family group names	11
50	0	0	4	7	1	3	2	6	20	3	2	0	2	1	1	1	1	7.0	2	20	The Ghanzi–Tuli Block, a land donated by His Majesty the King Letsie III of Basutoland, contains a memorial to President George W Bush constructed by Her Majesty Queen 'Masenate Mohato Seeiso of Basutoland and the late Queen 'Malerato at the royal household of King Letsie III	11
21	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4.0	0	20	Kofas Yves Saint Laurent Riyadh Gisele Bundchen Chanel Michael Jackson Nujoma Katatura Grootfontein Kautoikei Elmogenis Kanye West Mercedes-Benz Fashion Week.	11
51	1	0	5	6	1	7	2	4	15	4	0	0	4	2	2	2	0	8.0	2	20	Betty, the wife of George Zimmer, former executive creative director and spokesman for Men's Wearhouse, once celebrated her birthday at the Teton Springs Ranch located along Wyoming's Spring Creek, amidst snow-capped peaks of the majestic Teton Range that borders the Jackson Hole valley	11
52	1	1	2	5	4	7	1	4	14	4	0	2	5	3	2	2	0	11.0	3	7	Kamala Harris became the only second African American and the first Asian to be elected as the California Attorney General before making history as San Francisco's district attorney alongside Mark Benioff who founded Salesforce and is a major philanthropist of children hospitals and research, especially at UCSF and Stanford. 	11
30	0	0	2	5	1	3	1	2	12	1	2	0	1	0	1	1	0	6.0	0	24	Hillary Clinton endorsed Marriage Equality at a reception in the residence of United States Ambassador to Ireland Kevin O'Rourke and his husband Brian Hurd on September 29, 2015.	11
