n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
16	1	0	4	1	0	2	0	2	0	1	0	0	5	0	1	0	0	2.0	0	9	The big, bright, colorful, shiny red ball bounced quickly down the street.	4
14	1	0	1	1	0	3	0	1	0	1	1	1	4	0	1	0	0	3.0	0	6	 The big yellow red giant car with four silver wheels is parked outside. 	4
15	0	0	1	1	0	3	0	3	0	1	0	0	6	0	1	1	0	2.0	0	9	The big yellow dog chased the little black cat through the green shady forest. 	4
17	0	0	1	1	0	3	0	2	0	1	0	0	9	0	1	0	0	2.0	0	7	The big red old happy yellow toy car sat under the green blue fluffy shady tree. 	4
25	1	0	2	2	1	4	0	2	0	2	2	0	9	1	1	0	0	5.0	1	9	The five tall brown beige black red green leather shoes sat on the shelf, proudly displayed with three purple and yellow glittering accessories.	6
29	1	0	10	1	0	3	1	1	0	1	0	0	11	0	1	0	0	2.0	0	13	 The tall, golden, sparkling, sparkly, shimmering, shiny diamond necklace glimmered brightly on her slender, delicate, long, thin, graceful neck.	6
6	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	2.0	0	3	The six determined sentence is: The big purple old book with red highlighted paragraphs on yellowed paper. 	6
41	1	0	4	5	1	11	0	5	0	3	2	0	9	2	1	0	0	7.0	2	14	This big black old oblong leather briefcase, full of those green new five-hundred-dollar bills, sat there shining on the oval glass desk in the center of the office room filled with white walls and windows	6
15	0	0	3	1	0	3	1	4	0	3	0	0	0	1	1	2	0	3.0	1	5	With this instruction, I generate the following sentence, meeting all the specifications:   Six happy pink fluffy cute little kittens sat upon seven comfortable silky soft sofas in my sister's pretty blue living room.	6
20	1	0	1	3	0	4	0	1	0	1	2	0	7	0	1	0	0	3.0	0	5	   The small happy yellow kitten with white fur softly purrs under five fluffy pillows beside one big orange cat. 	6
24	1	0	8	1	0	2	1	1	0	1	1	0	8	0	1	0	0	2.0	0	12	The fluffy, cuddly, soft, adorable, cute, white kitten played happily with its three, tiny, colorful balls.	6
24	1	0	7	1	0	3	1	1	0	1	0	0	9	0	1	0	0	2.0	0	11	This big, beautiful, shiny, expensive, rare silver vase sits gracefully on its tall, slender, glittering brass stand. 	6
31	1	0	3	2	1	9	0	2	0	1	3	0	9	0	1	0	0	4.0	0	17	The tall red old antique wooden table with three round glass vases, four small bronze statues, and seven thin green books stood proudly against the light blue sky.	6
14	0	0	5	0	1	1	0	1	0	0	0	0	6	0	0	0	0	3.0	0	13	  The tall, white, shiny, round, big, and delicious cupcake	6
27	1	0	6	1	1	3	4	1	0	1	0	1	8	0	2	1	1	4.0	1	15	  The dark, short, old rusty, red, round silver, and small watch that my grandfather gave me is very precious to me. 	6
46	2	0	6	6	1	9	0	2	0	2	6	0	12	0	1	0	0	7.0	0	12	The five little brown bears climbed quietly up the steep slippery slope, past six tall twisted trees, over three big round boulders, next to four little furry foxes, behind seven large snow-capped mountains, and into twelve tiny fluffy clouds	6
11	0	0	5	0	0	0	4	2	0	0	0	0	0	0	1	0	0	3.0	0	6	  the, some, those, which, what, whom	6
13	4	0	1	1	0	3	0	0	0	2	1	0	1	0	1	0	0	2.0	0	7	Six delighted diminutive dogs danced deftly daily downtown daintily in designer dresses.	6
24	2	0	1	1	0	5	1	2	0	1	0	0	11	0	1	1	0	2.0	0	12	The big brown furry cute puppy sweet sweet lovable doggy wags its wiggly tail happily outside in the bright beautiful sunshine warm weather. 	6
25	0	0	18	0	1	1	0	0	0	0	1	0	4	0	0	0	0	2.0	0	21	" ""three"", ""silver"", ""tall"", ""thin"", ""pretty"", and ""green""."	6
25	3	0	1	2	0	5	2	2	0	3	1	2	3	0	2	0	1	4.0	1	13	  The other five cookies that these big beautiful brownies were bought with yesterday are now quickly disappearing inside my cousin's quickly moving mouth. 	6
18	0	0	6	0	0	6	0	4	0	0	0	0	2	0	0	0	0	2.0	0	15	   This book, those books, some copies, any pages, less time, little money.	6
22	0	0	7	2	0	3	0	3	0	1	0	0	6	0	0	0	0	2.0	0	14	The large, long, colorful, old, funny-looking, delicious apple in the basket on the table.	6
16	0	0	2	1	0	2	3	1	0	2	1	2	1	2	2	2	0	5.0	2	6	I am pleased to provide you with the sentence containing 6 determiners, which is:  The six small beautiful thin green blue-covered round-cornered yellow books. 	6
27	1	0	1	3	0	5	0	4	1	1	0	0	11	0	1	0	0	3.0	0	8	The tired old red big bold round shiny silver Ferrari sat proudly on the green grass in the middle of the beautiful big yellow sunny day.	6
26	0	0	1	4	0	5	0	2	0	1	3	0	10	0	1	0	0	4.0	0	10	Five tall green plants stood near three shorter black tables underneath two large red umbrellas on the shiny golden roof of the old yellow building. 	6
19	0	0	1	2	0	4	0	2	0	1	1	0	8	0	1	0	0	3.0	0	8	The six bright red big round bumpy juicy strawberries sat on top of the short green plastic container.	6
29	2	0	10	2	0	3	1	2	0	2	0	0	7	0	1	0	0	3.0	0	14	  The **tall, beautiful, talented, smart, kind, sweet** girl walked gracefully down the street in her **stylish, stylishly dressed** fashion	6
22	0	0	6	1	0	3	1	2	0	2	0	1	6	0	1	1	0	3.0	0	14	The tall, bright, shiny, round, sparkling, delicious-looking cake on the table is calling your name	6
12	2	0	1	0	0	2	0	0	0	2	2	0	2	1	1	1	0	3.0	1	4	Six stylish storks steadfastly staggered to stack six snowy stools slyly. 	6
16	0	0	1	1	0	3	0	2	0	1	0	0	8	0	1	0	0	4.0	0	8	 The big red round yellow shiny expensive fancy cupcake sat on the green wooden table.	6
25	0	0	1	3	0	5	0	4	0	1	0	0	11	0	1	0	0	3.0	0	11	The big yellow round juicy fruit hung from the tall green tree with the sweet red shiny cherries under the old blue wooden bench. 	6
26	0	0	1	6	0	7	2	3	0	1	0	1	5	0	1	0	0	5.0	0	20	The big shiny green ball on top of the small table in the corner of my room with yellow dots on its peel is bouncing. 	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
29	0	0	9	1	0	5	0	4	0	1	1	0	8	0	1	1	0	3.0	0	17	The six determiners, the big, beautiful, bright, clear, shiny, white diamond ring, adorned the elegant, graceful finger of the princess.	6
20	1	0	3	1	0	5	0	2	0	3	0	0	5	0	1	2	1	4.0	1	8	The sixth delightful dog, wearing worn winter wrappers, playfully perused purple petals under the pale yellow porch.	6
40	3	0	2	6	1	7	2	6	0	2	0	2	9	0	3	0	0	4.0	0	14	The big old large beautiful bright yellow book on the table over there has been read many times by all the kids in the class, and it still looks really cool with its red star on the cover.	6
29	2	0	7	2	0	5	1	2	0	1	1	0	8	0	1	1	0	3.0	0	16	  The extremely tall, dark-colored, very old, beautiful, antique, wooden clock on the mantle struck three o'clock with its loud brass bell.	6
32	1	0	1	5	0	8	0	6	0	2	0	0	9	0	1	0	0	4.0	0	25	 This beautiful big brown puppy sat under this white wicker laundry basket on those red rough rocks in the middle of this shaded grassy area over by that yellow wooden house.	6
35	1	0	4	4	0	7	1	5	0	4	1	0	8	1	3	0	0	4.0	1	19	"The six determiners in the following sentence allude to different characteristics of the noun they modify: ""That tired old lazy yellow furry little cat purred contentedly on the warm soft cushion."""	6
41	1	0	3	8	3	10	0	4	0	1	6	0	5	0	1	0	0	6.0	0	10	The book, one of three red ones, sat on the corner of the shelf behind three green books and four blue books but in front of ten black books and next to a stack of four yellow paperbacks. 	6
4	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1.0	0	2	Here you go!  The big green giant blue shiny round juicy apple is yours	6
39	2	0	5	5	0	9	0	7	0	2	1	0	8	0	1	1	1	4.0	1	28	The delicate yellow diamond with the silver claw, on the shimmering emerald table with the three glass vases, under the crystal light, using the white velvet cloak, stood gracefully next to the gilded chair.	6
35	3	0	3	3	0	8	2	3	0	3	0	0	10	2	2	1	0	6.0	2	8	 that particular red-speckled yellow hen over yonder there on those shiny golden feathers, whose proud, curly comb glitters impressively when the rising sun casts early morning golden rays onto her sparkling plumes. 	6
21	0	0	1	3	0	5	0	4	0	1	4	0	2	0	1	0	0	3.0	0	16	The six cats sat on those four mice's beds in this one red house with these eight fluffy pillows. 	6
23	0	0	5	2	1	3	1	3	0	0	1	1	6	0	1	0	0	4.0	0	13	The six bright, shiny, sparkling golden, silver, and blue eggs in the basket on the table are hers.	6
19	1	0	6	0	0	3	1	1	0	1	0	0	6	0	1	1	0	2.0	0	12	  The big, golden, shiny, expensive, glittery, sparkly brooch adorned her lavender dress elegantly.	6
21	2	1	1	3	0	4	0	3	0	2	0	0	4	2	1	0	0	4.0	2	9	The sixth dog with no tail that little purple elephant always wanted to pet over there on that blue hill. 	6
18	3	0	1	2	0	4	0	2	0	3	1	0	2	1	1	0	1	4.0	2	7	 The six smiley students sitting seriously on the shaded slide smiled sweetly smooching softly on silver sand.	6
17	1	0	1	1	0	3	0	2	0	1	1	0	7	0	1	0	0	2.0	0	7	The five big beautiful shiny golden brown eggs lay silently under the soft fluffy feather bed.	6
15	0	0	1	0	0	3	0	1	1	3	1	0	4	2	1	2	0	5.0	2	5	Lisa left five tired timid tomcats trying to trace the tidy tiny treasure trove. 	6
22	0	0	8	0	1	2	0	2	0	0	2	0	7	0	0	0	0	4.0	0	16	The six-determined sentence: These twenty tall, slender, beautiful, black, shiny, and elegant boots. 	6
26	1	0	1	2	0	8	1	1	0	3	3	0	5	1	2	2	0	4.0	1	9	  The six tired toads thoroughly tossed twenty tiny tortoises onto ten thin turtles' tails that twirled toasty turtle-twisters under towering tropical tulara trees	6
31	1	0	7	2	1	6	0	2	0	1	0	0	11	0	1	0	0	4.0	0	11	  The amazing, big, green, shiny red sports car with tall tires, bright lights, and yellow stripes drives quickly along the smooth, long, blue highway	6
