n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
30	0	0	7	2	1	10	0	1	0	2	0	0	7	0	1	0	0	3.0	0	21	Warring dragons, cunning gnomes, fierce griffins, powerful wizards, lumbering ogres, sparkling gargoyles, and treacherous fungi swords clashed amid the eerie glow of moonstones.	7
15	1	0	3	0	1	4	0	0	0	4	0	0	2	1	1	2	0	4.0	1	7	Jovial jailers jogged jasmine-scented jails, joyfully joking and juxtaposing judicious jokes.	7
45	1	1	7	3	4	16	1	2	0	5	0	0	5	1	3	3	1	5.0	2	12	Hungry, sweating and tired elephants, rhinos, hippos and giraffes, carrying big suitcases, rushed quickly to the gate; angry cobras, zebras and crocodiles watched as giant pandas spilled yak meat into garbage bags and piled them into a jet	7
29	1	0	7	1	2	11	0	3	0	1	0	0	3	0	2	1	0	3.0	0	18	The golden retriever, lab, rottweiler, german shepherd, great dane, corgi, and pug all eagerly drank the seltzer water with excitement and anticipation.	7
35	0	1	4	6	0	11	0	1	0	5	0	0	7	2	2	1	0	5.0	2	23	Bitter sweet tones of forgotten memories danced within ancient chambers, entwining fragile tendrils of silk-white petals around gilded cobwebs, while luminous threads of silver dew glistened amidst the faded ruins.	7
21	1	0	2	2	0	4	1	4	0	3	1	0	3	2	2	1	0	5.0	2	7	The seven fluffy ponies pranced around the golden palace, playfully chasing the sparkling diamonds that flew through the air.	7
11	0	0	1	0	0	5	0	0	0	2	0	0	3	0	1	2	0	3.0	0	5	Bright blinking bluegrass bees batter bruise big brown bowling balls.	7
11	1	0	1	0	0	3	0	1	1	2	1	0	1	1	1	2	0	3.0	1	5	Sally the singer seated seven sleepy sopranos silently studying scores.	7
35	0	0	7	1	1	12	0	7	0	1	2	0	4	0	1	1	0	4.0	0	30	A group of seven llamas, an inflatable kayak, some pink flamingos, three velvet paintings, a crystal gazing ball, a paperback book, and an antique vase embellished the backyard.	7
26	0	0	8	1	2	3	0	2	0	1	0	0	9	0	1	0	0	4.0	0	12	The tall, dark, shimmering, majestic, and proud giraffes munched on the juicy, crunchy, sweet, and tender acacia leaves.	7
13	0	0	6	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1.0	0	12	Aardvark, cassette, dinosaur, fern, guitar, kumquat, tapioca	7
7	1	0	0	1	0	2	0	0	0	3	0	0	0	0	1	1	1	2.0	1	4	Climbing kumquats crackled critically beneath creaking corgis	7
14	0	1	1	1	1	3	2	0	2	2	0	0	1	1	1	3	0	3.0	1	7	Anthropocentrism denies Animality its Agency and voices by reducing it to mere means.	7
22	1	0	2	3	1	8	0	0	0	1	0	1	5	0	1	0	0	4.0	0	13	Renewable resources such as hydropower, wind power, and geothermal energy have long served as crucial cornerstones for sustainable development goals	7
35	0	0	8	2	1	11	0	3	0	3	0	0	7	0	0	0	0	4.0	0	20	A glistening alligator, shimmering jellyfish, golden python, gleaming pearl, iridescent peacock, sparkling ruby, and lustrous silver swirled in the crystal-clear waters of the enchanted undersea kingdom.	7
31	0	2	2	4	1	8	0	4	0	7	1	1	1	3	1	2	0	7.0	3	7	The vengeful mimes performed a synchronized twerking routine while balancing on a tightrope strung between two skyscrapers, all while juggling chainsaws and being showered with glitter from hovering drones.	7
20	1	0	0	4	0	8	0	0	0	4	0	0	2	3	1	0	0	6.0	3	8	Satisfied clients lapped like lizards lounging in luxury living rooms lied to like lab dogs listening for ludicrously long hours	7
27	3	1	2	3	0	8	0	2	0	5	1	0	2	3	1	1	0	6.0	3	6	The sentient snowflake sambaed sedately amongst the spruce trees with sapphire skin, vocalizing sinuous sopranino solos, until startled by seven slithering squirrels skimming swiftly southwestward	7
20	0	0	4	2	0	6	1	0	0	2	0	0	5	1	2	1	0	3.0	1	12	Grotesque, obsequious giraffes jostled for jurisdiction underneath jelly-like waves, their snooty quarks quelling quixotic quartz.	7
17	0	0	1	3	0	6	0	0	0	3	0	0	4	2	1	1	0	6.0	2	5	Sophisticated silhouettes shift shimmering sparkles amid shiny shells sprinkled with sensual scents suspended in stylish stores.	7
17	1	0	3	1	2	5	0	1	0	2	1	0	1	0	1	1	0	4.0	0	5	Four corgis donned elegant hats and posed gracefully among the hydrangeas, tulips, and roses.	7
19	0	1	1	2	0	6	0	4	0	2	0	0	3	1	2	0	0	3.0	1	10	The jaded cactus creatures scurried amidst the shimmering sandstone formations while the ferocious felines foraged through the ferns.	7
40	0	0	8	0	1	15	0	6	0	3	3	0	3	0	1	1	0	3.0	0	30	A gangrenous goat, a rutting rhino, three slithering serpents, two slimy turtles, a fluttering flamingo, five foraging foxes, a prancing porcupine, and a writhing watersnake engulf the wallowing walrus's watery wonderland.	7
11	0	0	2	0	0	5	0	0	0	2	0	0	2	0	1	2	0	3.0	0	7	Gargantuan cobras curl constrictive choke-chain clamps cowering cougars. 	7
38	2	1	2	4	2	11	0	0	0	8	0	0	8	3	3	2	1	9.0	4	7	Wandering tigers rummaged through fiery flamingos lush lawns, where golden gorillas danced gracefully around sparkling diamonds and regal rhinos ruminated beside babbling cascades while fierce crocodiles clawed at glittering crystals and sleek cheetahs savored dewy moonbeams.	7
11	0	0	1	1	0	3	0	0	0	2	0	0	3	1	1	1	0	3.0	1	5	Galactic cats conspire to cultivate celestial kale in cryogenic chambers.	7
30	0	0	8	0	1	14	0	0	0	1	0	0	6	0	0	0	0	2.0	0	26	Creamy leather poufs, brass bookends, velvety chairs, lacy doilies, shimmering crystal glasses, golden picture frames, silky throw blankets, and sleek marble coasters.	7
28	0	0	7	1	0	10	0	0	0	1	0	0	9	0	1	1	0	3.0	0	19	Sophisticated salespeople, savvy marketers, innovative inventors, curious curators, charismatic celebrities, stylish stylists, delightful divers engage dynamic dialogue during deluxe deck parties. 	7
31	0	1	1	6	2	12	0	0	0	6	0	0	3	3	1	1	0	8.0	3	14	Cicadas buzz around pink flamingos dancing by shimmering rivers of gold and jewels under sparkling purple rainbows while corgis chase foxes hiding in towering castles of diamonds and precious gems.	7
21	3	0	1	2	0	5	1	3	0	4	0	0	2	1	1	1	0	4.0	1	9	The fluffy penguins perched precariously on the slippery rocks, jealously guarding their freshly caught fish against the salivating sea lions	7
31	1	1	6	1	1	6	1	3	1	4	0	0	6	3	1	3	0	6.0	3	19	Fabio, a fearless giraffe, carefully navigated the precarious peak, overlooking a verdant valley, adorned with sparkling streams and exotic flowers, while sipping his favorite tea. 	7
11	0	0	1	1	0	3	0	2	0	2	1	0	1	0	1	1	0	2.0	0	6	The seven witches whispered enchanted incantations under a silvery moon.	7
43	1	1	4	5	4	12	2	5	0	5	0	0	4	3	1	3	0	12.0	3	11	The cunning linguist savored each sentence, relishing in its complexity and depth of vocabulary, but also enjoying the challenge of untangling its nuances and meanings -- the veritable tapestry of wordcraft woven by the adept and artful crafter of sentences. 	7
23	0	0	7	0	0	8	0	1	0	0	0	0	7	0	0	0	0	2.0	0	18	A fluffy corgi pup, pink umbrella, icy cooler, glossy magazine, tasty popcorn, shimmering sequins, soft kitten.	7
16	0	1	1	2	0	7	0	0	0	3	0	0	2	1	2	0	0	3.0	1	6	Massive bovine taurine heads glimmered, while gargantuan mammoth tusks jutted out from shimmering ice caves	7
21	0	0	6	0	1	8	0	0	0	2	0	0	4	0	0	1	0	3.0	0	19	Glittering jewels, polished furniture, lavish clothing, gleaming cars, grand mansions, luxurious yachts, and champagne toasts	7
26	0	0	7	0	1	8	0	2	0	2	0	0	6	0	1	1	0	3.0	0	20	The towering giraffe, curious monkey, playful zebra, graceful flamingo, gentle kangaroo, fierce tiger, and majestic lion roamed the savannah.	7
21	0	0	6	0	1	8	0	0	0	1	0	0	5	0	0	1	0	3.0	0	19	Frolicking kittens, delicate china, golden retrievers, fluffy pillows, sparkling jewels, designer clothing, and fine dining	7
13	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1.0	0	12	 tree, book, moon, water, cat , girl , world	7
20	0	0	6	1	1	9	0	1	0	1	0	0	1	0	1	0	0	3.0	0	15	Humans, whales, dolphins, fish, kelp, corals, and ocean sediment swam beneath a lunar halo	7
24	1	0	7	0	1	9	0	0	0	1	0	0	5	0	1	0	0	3.0	0	20	Jumpier tangerines, bluer tunas, quieter yogurt, gleeful glories, smoky sunbeams, flickering forests, and jagged jacazzis sizzled jealously.	7
32	2	0	2	3	2	6	1	3	6	2	0	1	2	1	2	1	0	7.0	1	12	   Einstein's genius was admired worldwide by brilliant mathematicians such as Sir Isaac Newton and Galileo Galilei, who often pondered the mysteries of the cosmos and the universe's existence.	7
20	0	1	0	3	0	7	0	1	0	4	0	0	4	3	1	2	0	4.0	3	10	Happy employees with healthy living situations enjoy bobbing for free dumbbells under glowing hot party lights after buying a refrigerator	7
11	1	0	1	1	0	4	0	1	0	2	1	0	0	0	1	0	0	2.0	0	5	A scurrying sea turtle slithered serenely alongside seven snapping sharks.	7
51	1	1	9	2	1	17	1	0	0	5	0	0	14	3	3	3	0	6.0	3	20	Huge prehistoric beasts, alien planets, treacherous terrain, ancient ruins, futuristic spacecraft, mystical temples, and mythical creatures adorned magnificent crystal chandeliers, casting shimmering rainbows on polished obsidian walls while regal dolphins sported glittering crowns, their sleek bodies gracefully arcing through iridescent ocean waves.	7
42	2	0	8	0	0	21	0	0	1	4	0	0	3	0	0	2	1	5.0	1	27	Avenging Kant's rule, animator's tool, bedroom ceiling fan, broken suite dreamer's soulless home, collective meditation gym, dented chair dealer hopes furniture, healing practice intensely, hard-spiked side faces soul storage room	7
20	0	1	1	1	1	8	0	1	1	3	0	0	3	1	1	3	0	4.0	1	8	Ninja grandma warrior cats played strategic video games on ancient laptops while sipping champagne and savoring the soft serve.	7
