n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
21	7	0	4	2	3	2	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	Swiftly but carefully, cautiously but quietly, rapidly but precisely, the elephants tiptoed slowly out of the room.	4
8	4	0	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	2.0	0	5	She rapidly nervously persistently meticulously whispered her mother	4
12	6	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	2.0	0	5	Always quietly quickly skillfully precisely she carefully painted the delicate flowers. 	4
19	6	1	0	0	0	4	2	1	0	3	0	0	1	2	2	1	0	4.0	2	9	I happily ran quickly silently swiftly over eagerly to get the delicious chocolate chip cookies before my brother did	4
6	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2.0	0	5	  Walk quickly carefully precisely in parallel	4
18	0	0	4	1	1	3	0	1	0	1	0	0	7	0	1	1	0	4.0	0	9	  The big, bright, blue, and bushy butterfly beat busy bees with bold bubbly blows.	4
12	5	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	5	Carefully quickly creatively methodically  the cat climbed steadily up the tree.	4
19	4	1	1	2	0	4	0	2	1	2	0	0	2	1	2	1	0	3.0	1	12	Jasmine quietly rapidly carefully skillfully sang the new song in front of the big audience with spotlights flashing. 	4
13	5	0	2	0	0	2	0	2	0	1	0	0	1	0	1	1	0	2.0	0	7	Always carefully thoroughly precisely swiftly, the manager reviewed the entire report.	4
14	4	0	1	1	0	2	0	2	0	3	0	1	0	0	1	0	0	3.0	0	6	The delicately baked pastry was quickly devoured silently underneath the colorfully decorated tablecloth. 	4
12	3	0	1	1	0	2	0	2	0	1	0	0	2	0	1	0	0	2.0	0	4	 The big black cat quietly carefully crept quickly under the porch.	4
16	3	0	2	1	0	2	0	2	0	1	0	0	5	0	1	0	0	2.0	0	8	The big, beautiful brown horse galloped swiftly gracefully quietly across the lovely green meadow. 	4
16	2	0	1	2	0	3	0	3	0	1	0	0	4	0	1	0	0	3.0	0	5	The bright yellow butterfly majestically fluttered gently above the colorful flowers in the warm sunlight. 	4
13	6	0	1	0	0	1	1	1	0	1	0	0	2	0	1	1	0	2.0	0	7	I happily swiftly quietly efficiently quickly gracefully climbed the steep rocky mountain.	6
15	7	0	1	0	0	2	0	2	0	1	0	0	2	0	1	1	0	3.0	0	10	Fortunately brilliantly quickly precisely methodically effortlessly, the talented team completed the challenging project successfully	6
38	8	0	9	2	1	5	2	3	0	6	1	0	0	2	2	1	0	6.0	2	12	"I successfully generated a list of 6 words for an adverb sentence: ""She brilliantly, confidently strode, boldly, carefully navigated, gracefully maneuvered, and elegantly arrived late to work this morning.""  "	6
20	1	0	6	0	1	2	0	2	0	1	0	0	7	0	1	1	0	4.0	0	13	The enthusiastic, clever, friendly, gentle, energetic, and playful cat chased the nimble mouse rapidly. 	6
24	2	0	6	2	1	3	0	2	0	1	0	0	7	0	1	0	0	5.0	0	14	The incredibly beautiful, graceful, elegant, poised, exquisite, and majestic ballerina glided across the stage with seemingly effortless movements.	6
13	4	0	1	1	0	2	0	1	1	3	0	0	0	2	1	0	0	4.0	2	4	Tallulah gracefully carefully danced fluidly elegantly gliding poised in the ballet studio. 	6
21	2	0	6	1	0	2	0	2	0	1	0	0	7	0	1	0	0	3.0	0	13	The exhilarating, breathtakingly beautiful, sparkling, crystal-clear, tranquil lake glistened mesmerizingly under the radiant sunlight.	6
6	2	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	2	Certainly; here it is:   She quickly and gracefully precisely leaped thrillingly over the obstacles in the night quietly, effortlessly	6
24	7	0	7	2	1	3	0	2	0	1	0	0	1	0	1	0	0	3.0	0	15	Cautiously, efficiently, timidly, momentarily, rapidly, and gracefully, the snowflake landed gently on the frosty blade of grass.	6
12	8	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	2.0	0	9	  Elegantly graciously gently quietly efficiently skillfully quickly she gracefully completed the assignment	6
13	6	0	0	0	0	2	0	2	0	1	0	0	2	0	1	1	0	2.0	0	7	The enthusiastic instructor thoroughly delightfully efficiently skillfully precisely rapidly created the captivating sentence	6
11	6	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	2.0	0	7	  Sarah quickly skillfully precisely carefully thoroughly enjoyably decorated the cake.	6
13	6	0	1	0	0	2	0	2	0	1	0	0	1	0	1	1	0	2.0	0	7	The outstanding performer efficiently carefully expertly quickly meticulously gracefully finished the project. 	6
14	6	0	1	1	0	2	0	2	0	1	0	0	1	0	1	0	0	2.0	0	7	The clever crab quickly carefully craftily calmly confidently cautiously crept towards the crumb.	6
26	7	0	7	1	1	2	1	2	0	2	0	0	3	0	1	1	0	3.0	0	15	Diligently, carefully, slowly, thoughtfully, thoroughly, and quickly, she thoroughly examined the small intricate details of the beautiful handcrafted lace. 	6
11	1	0	1	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	6	The colorful butterfly flutters beautifully beneath the brilliant blue sky. 	6
23	5	0	7	1	1	2	0	2	0	1	0	0	4	0	1	0	0	3.0	0	16	 The graceful, agile cat crept quietly, carefully, cautiously, quickly, and slyly towards the fearful, sleek mouse.	6
9	1	0	1	0	0	2	0	1	0	1	0	0	3	0	1	1	0	2.0	0	3	The majestic mountain magnificently meanders magnificent misty miles. 	6
2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	Okay. Below you'll find the sentence with six (6) adverbs included:  Six silently swift squirrels quickly quietly climbed slowly steadily carefully up steeply angled tree trunks without wobbling. 	6
15	6	0	1	0	1	2	0	2	0	1	0	0	2	0	0	1	0	6.0	0	3	The clever child cautiously quickly gracefully neatly persistently and willfully climbed the tall tree. 	6
12	6	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	3.0	0	8	  Juan quickly skillfully carefully precisely energetically and creatively solved the problem.	6
14	8	0	1	0	0	2	0	0	0	1	0	0	2	0	1	1	0	3.0	0	9	Rather rapidly repeatedly reluctantly recently rather rashly risky robbers rapidly ransacked red rugs. 	6
12	6	0	0	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	10	She walked quickly briskly rapidly carefully quietly peacefully along the beach shore	6
20	0	0	6	1	0	3	1	1	0	1	0	0	7	0	1	1	0	2.0	0	12	The delightful, colorful, tiny, fluffy, playful, cute kitten chased her tail with gleeful excitement.	6
25	6	0	6	0	1	3	0	2	0	4	0	0	3	0	1	1	0	5.0	0	20	The skilfully constructed, highly coordinated, swiftly executed, perfectly balanced, exquisitely precise, and beautifully harmonious dance movement captivated the audience.	6
30	10	0	6	1	1	2	0	2	0	1	0	0	7	0	1	0	0	4.0	0	19	   The incredibly loud, surprisingly blue, amazingly tall, extremely intelligent, incredibly friendly, and beautifully creative octopus quickly skillfully expertly swam swiftly through the sparkling sea.	6
24	7	0	7	1	1	3	0	2	0	1	0	0	2	0	1	1	0	3.0	0	17	Carefully, quickly, silently, smoothly, powerfully, and gracefully, the skilled gymnast perfectly executed each routine with impeccable timing. 	6
30	6	0	6	2	2	4	1	3	0	2	0	0	4	1	1	1	0	4.0	1	11	The confident, highly skilled, and remarkably talented athlete carefully jumped gracefully, swiftly, and precisely into the pool, impressing the crowd with her magnificent dive.	6
25	6	0	7	2	1	3	1	2	0	1	0	0	2	0	1	1	0	3.0	0	15	With dexterity, carefully, quickly, skillfully, perfectly, and efficiently, she delicately painted the intricate design on the delicate china. 	6
12	7	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	2.0	0	8	She brilliantly skillfully carefully artfully gently gracefully magnificently painted the canvas. 	6
23	2	0	6	1	1	2	0	2	0	1	0	0	8	0	1	0	0	3.0	0	11	The delicate, golden, sleek, swift, graceful white swan glided effortlessly and smoothly across the serene, glimmering lake. 	6
17	7	1	2	0	1	2	0	1	0	1	0	0	2	0	1	0	0	3.0	0	12	As speedily and dexterously as possible, the swift gamboling cat quickly gracefully leaped artfully high. 	6
12	6	0	1	0	0	2	0	2	0	1	0	0	0	0	1	1	0	2.0	0	8	Carefully methodically persistently diligently swiftly precisely the teacher graded the papers.	6
14	6	0	0	1	0	2	0	2	0	1	0	0	2	0	1	0	0	4.0	0	7	The swift children silently creatively excitedly nervously cautiously eagerly skipped towards the vibrant park	6
24	6	0	2	3	0	3	1	3	0	3	0	0	3	2	2	0	0	4.0	2	9	Suddenly swiftly quietly carefully boldly confidently, the brave explorer navigated through the dense mist, unafraid of the mysteries that lay hidden within	6
19	2	0	1	2	3	5	0	2	0	0	0	0	4	0	0	0	0	4.0	0	6	The enthusiastic and diligent student eagerly and assiduously studies for the exam with extreme prejudice and great persistence. 	6
11	6	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	9	She walked gently rapidly quietly suddenly quickly impressively through the park	6
16	4	0	1	2	1	2	0	2	0	1	0	0	3	0	1	0	0	4.0	0	7	  The delightfully talented but lazy cat gently curled up quietly under the warm blanket sleekly. 	6
14	8	0	1	0	0	1	0	1	0	1	0	0	2	0	1	0	0	2.0	0	8	The swift blue jay soared gracefully overhead silently pensively cautiously optimistically triumphantly rapidly. 	6
5	0	0	1	0	0	0	2	0	0	1	0	1	0	0	1	1	0	1.0	0	2	I can do that:  The delightful kangaroo confidently gracefully hopped rapidly skillfully quietly beautifully over the sparkling meadow.	6
12	6	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	2.0	0	7	She carefully silently swiftly efficiently precisely skillfully climbed the tallest tree. 	6
18	9	0	1	1	1	2	0	2	0	1	0	0	1	0	1	0	0	3.0	0	12	The magnificent tiger gracefully jumped impressively high spectacularly far incredibly swiftly and remarkably smoothly into the water.	6
13	7	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	7	 She gracefully quickly cleverly precisely suddenly quietly walked carefully across the stage.	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
11	6	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	2.0	0	7	  Joshua skillfully carefully precisely quickly brilliantly remarkably climbed the tower. 	6
18	6	0	6	1	0	2	2	0	0	1	0	0	0	0	1	1	0	3.0	0	12	I carefully, carefully, meticulously, diligently, thoroughly, artfully prepared dinner for my friends. 	6
7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	6	Carefully timidly rapidly gracefully precisely incessantly brightly	6
18	2	0	2	2	0	4	0	3	0	2	0	0	3	1	1	1	0	3.0	1	7	With remarkable haste, the swift fox gracefully bounded across the verdant meadow, silently pursuing the flittingbutterfly	6
20	1	0	6	1	1	2	1	1	0	1	0	0	6	0	1	0	0	4.0	0	13	The large, old, fluffy, majestic, green, and friendly cat purred contentedly on my lap.	6
22	6	0	1	2	1	4	0	3	1	1	0	0	3	0	1	1	0	3.0	0	12	Sarah skillfully carefully quickly rapidly precisely gracefully balanced the delicate crystal vase on the narrow ledge, without any wobble or shake	6
