n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NUM_constraint
18	1	0	2	3	0	4	0	2	0	3	2	0	0	2	1	1	0	4.0	2	7	 The cat slept for 3 hours, waking up once at 2:45 AM to eat a snack.	4
16	0	0	1	3	0	5	1	1	0	1	3	0	1	0	1	1	0	3.0	0	5	  4 brown bears with their four noses drank up the four pails of cold water.	4
4	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1.0	0	2	Here it is!  4 cars went past 6 trees before reaching 2 dogs.	4
23	0	1	1	2	0	6	1	0	0	4	5	0	3	1	2	1	0	3.0	1	11	 5 happy dolphins swam inside 4 shimmering ice caves while their 3 curious trainers held 2 sparkling seashells on 1 breezy beach. 	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  1,234,567,890	6
19	0	0	2	2	0	4	0	0	0	2	5	0	4	1	1	1	0	6.0	1	5	Six happy birds sat on three little logs beneath two huge trees eating twenty-four tasty berries. 	6
15	0	0	1	3	0	2	1	0	0	1	7	0	0	0	0	0	0	3.0	0	7	 0 1 2 3 4 5 woke up in my bed at 6:00 AM. 	6
16	0	0	3	0	1	3	0	1	0	2	6	0	0	1	1	2	0	5.0	1	7	The five students ate six pizzas, counting one hundred and twenty-five slices.	6
22	1	0	4	1	0	6	0	1	0	1	5	0	3	0	1	1	0	4.0	0	17	Six golden retrievers chased ten white rabbits down twenty-three steps into a twelve-foot-deep swimming pool. 	6
21	0	1	1	2	0	6	0	1	0	2	5	0	3	1	1	1	0	4.0	1	11	 47 horses galloped 12 miles each day while chasing three mischievous foxes around six tall trees for one thrilling hour. 	6
23	0	0	9	1	1	2	0	1	0	0	7	1	1	0	1	0	0	2.0	0	11	The six numerals, in alphabetical order, are: 473, 829, 264, 987, 651, and 321.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 2,043,125,456.	6
30	0	0	1	2	2	9	6	1	1	3	3	1	1	1	3	3	0	5.0	1	14	Sarah has six gold coins and five silver coins in her pocket, but she lost the three copper coins that her older brother had gifted her on her birthday	6
41	0	0	5	5	1	13	1	5	0	3	5	0	2	1	1	0	0	6.0	1	13	The five basketball players and their coach ran across the one-mile-long court three times to get ready for the season-opening game against the two-time defending champions from the city of six squares. 	6
22	0	1	1	3	0	6	0	2	0	2	4	0	3	1	1	2	0	4.0	1	9	The dog chased 2 blue cats past 4 brown houses before catching 6 white rabbits in the park at 3 o'clock.	6
16	1	1	2	1	0	5	0	1	0	2	3	0	0	1	2	1	0	3.0	1	10	The cat walked on 3 lily pads, while 2 turtles slowly ate 6 berries. 	6
7	0	0	1	1	0	1	2	1	0	1	0	0	0	0	1	1	0	2.0	0	4	I generated this sentence for you:  One million four thousand seven hundred eighty-nine point five seven zero zeros	6
17	0	0	3	1	1	4	0	2	0	3	3	0	0	0	1	3	0	3.0	0	8	The football team won six games, lost four, and drew two in the season. 	6
3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2.0	0	2	  200,000,001 to 200,000,006	6
14	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	5.0	0	4	  One million two hundred fifty-six thousand four hundred fifty-one.	6
16	1	0	1	2	1	5	0	1	0	1	4	0	0	0	1	0	0	3.0	0	8	The five dogs and one cat played together with one tennis ball for six hours. 	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  954321784	6
20	1	0	0	3	0	4	0	4	0	2	2	0	4	1	1	0	0	4.0	1	6	The five brown bees buzzed beyond the three blue butterflies fluttering rapidly beyond the yellow flowers on the purple table	6
10	1	0	1	1	0	2	0	1	0	1	1	1	0	0	0	0	0	3.0	0	4	Okay, here is the requested sentence with 6 numerals	6
15	3	1	1	1	0	1	3	0	0	1	1	3	0	1	2	0	0	3.0	1	7	  2,342,786 minutes is how long it has been since I last spoke with you.	6
12	0	0	0	3	0	3	0	1	2	1	2	0	0	0	1	1	0	2.0	0	9	  The cat ate six fish at five o'clock on Tuesday in April	6
26	0	0	3	5	0	6	0	6	0	1	0	0	5	0	1	0	0	4.0	0	12	"""The cat sat on the 1st cushion of the 2nd sofa in the 3rd room of the 4th floor of the 5th building."""	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 3,472,651,893,294,782,199.	6
11	0	0	3	0	0	2	0	0	0	2	4	0	0	0	1	0	1	3.0	1	8	 7,543,892 times 984,651, including 327,699 zeros, equals 73,328,641,229,932.	6
17	0	0	2	2	0	5	0	3	0	2	2	0	1	1	2	1	0	3.0	1	7	Six birds sing in a row, each one singing a unique note for five seconds. 	6
20	2	0	2	2	0	4	0	1	0	1	4	0	4	0	1	1	0	3.0	0	10	 The five big cats chased two little kittens under three white clouds, up high above one big mountain. 	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  225743987.	6
14	0	0	1	0	1	5	1	1	0	2	3	0	0	1	1	2	0	3.0	1	8	The cat spent 2 hours 3 minutes and 42 seconds chasing its tail.	6
6	0	0	1	1	0	0	0	0	0	0	3	1	0	0	1	0	0	3.0	0	4	  527,341,286 to 6,890,984 is 5,973,498.	6
12	0	0	3	1	0	3	0	1	0	2	2	0	0	0	1	1	0	2.0	0	6	"   ""The cat had three kittens after two failed attempts."""	6
22	0	0	4	2	0	4	2	3	0	1	2	1	3	1	2	1	0	4.0	1	7	The six numerals, in the correct order, created a unique sentence that was pleasing to my teacher: 18372947815.	6
20	0	0	3	2	1	6	0	1	0	3	4	0	0	0	1	3	1	6.0	1	12	The three skateboarders, wearing four hats and eating five slices of pizza, jumped eight flights of stairs. 	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 5,742,091,328,607	6
8	0	0	1	0	0	2	0	0	1	1	2	0	1	0	1	1	0	2.0	0	4	5,432 birds sang 321 songs last Thursday. 	6
22	1	0	8	1	0	2	0	1	0	0	7	1	0	0	0	0	0	4.0	0	10	Okay, here is the sentence with 6 numerals - 1, 2, 3, 4, 5, 6.	6
20	1	0	2	2	0	4	2	1	0	3	2	0	3	2	2	1	0	5.0	2	7	 The cat curled up in her cozy, furry basket that had five golden balls bouncing gently six times. 	6
21	0	1	1	3	0	6	2	1	0	3	4	0	0	2	3	1	0	5.0	2	10	The cat chased 5 mice that ran through 2 tunnels in 1 hour while 4 cats waited for their turn.	6
7	0	0	1	0	0	3	0	1	0	1	1	0	0	0	1	1	0	2.0	0	3	  345,901,236 people visited the store yesterday.	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  234,567,890,123	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	58239127498.	6
16	2	0	2	2	0	2	2	1	0	2	1	1	0	2	2	1	0	4.0	2	9	Okay, here is the sentence I came up with that has exactly 6 numerals!  One thousand seven hundred fifty-six thirty-nine eighty-seven sixty-one 	6
13	0	0	0	1	1	5	0	1	0	2	3	0	0	0	1	2	0	3.0	0	7	  The cat chased 3 mice for 2 hours and caught 7 sleeping fish	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  63,452,119,034,568,271	6
26	0	1	3	0	0	4	1	1	0	2	14	0	0	1	2	1	0	6.0	1	4	Nine hundred seventy-five million six hundred sixty-four thousand two hundred ten days passed before the company reached its one billionth sale.	6
10	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3.0	0	7	Eight hundred one two three four five thousand six. 	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 1,223,456,789,012.	6
41	0	0	6	6	3	6	1	2	6	5	4	0	2	0	3	2	0	5.0	0	26	1,200 Nigerians attended 3 conferences in October; the events started at 4:30 in Paris, Rome, and Abuja, and lasted three hours each; they focused on economic development in Africa and made decisions about future collaborations. 	6
21	0	0	1	3	0	7	0	0	0	1	5	0	4	0	1	1	0	2.0	0	16	Five hungry seagulls devoured twenty juicy shrimps on one sandy shore at 3:45 p.m. during one summer afternoon last year.	6
