n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
9	1	0	1	0	0	4	0	0	0	1	0	0	2	0	1	1	0	3.0	0	3	Wisely wistful waterside witches weigh wary windward wonders. 	4
12	4	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	3.0	0	6	Innovatively inventive, creatively colorful, uniquely unconventional and playfully peculiar.	4
32	1	0	6	2	1	5	1	4	0	3	0	0	9	2	2	2	0	5.0	2	9	Luminous, spectral, fecund, and numinous starlight illuminated the dreamy landscape, casting an iridescent glow upon the silvery, delicate flowers that bloomed profusely within the mystical forest.	4
25	1	0	4	3	1	6	0	4	0	2	0	0	4	1	1	1	0	4.0	1	9	The shimmering, luminous, amber, and tangerine sunset slowly descended beyond the horizon, painting the sky with a canvas of vibrant colors	4
13	1	0	1	1	0	5	0	1	0	2	0	0	2	1	0	0	0	3.0	1	6	Rugged wind- weathered granite cliffs jut out into the inky midnight sea	6
14	1	0	1	2	1	5	0	2	0	1	0	0	1	0	1	0	0	4.0	0	5	The sun sinks slowly beneath an endless expanse of tangerine and magenta horizons.	6
23	0	0	4	2	2	9	0	2	0	1	0	1	2	1	1	0	0	5.0	1	8	The sky was a brilliant tapestry of vermillion, cerulean, and cobalt hues, streaked with delicate gold and crimson rays.	6
25	1	0	2	4	1	7	0	2	0	3	0	0	5	1	1	1	0	5.0	1	8	Ethereal light filtered gently through clouds of velvety softness, casting a tranquil glow over the serene landscape of rolling hills and verdant meadows.	6
21	0	0	1	3	0	6	0	2	0	4	0	2	3	1	1	1	0	6.0	1	4	Sultry summer nights can be spent enjoying scintillating stargazing with breathtaking vistas under the swirling wisps of the milky way.	6
33	2	0	4	5	0	8	1	3	0	2	0	0	7	1	2	0	0	4.0	1	14	Mischievous children ran playfully, with their mop of curly locks bouncing gleefully in the warm sunlight, beneath the ancient willow tree's gnarled branches, on the verdant green lawn.	6
10	0	0	0	1	0	4	0	1	0	1	0	0	3	0	1	1	0	3.0	0	3	A vivacious velvet vixen vaunts voluptuous visions within vacant valleys	6
21	1	0	2	3	0	6	0	1	0	4	0	0	4	2	0	2	0	4.0	2	7	Glowing golden orbs of light scattered gracefully through the midnight sky, illuminating dark stormy clouds with shimmering ethereal rays.	6
33	2	2	2	4	1	6	3	2	0	4	0	0	7	2	2	0	1	6.0	3	13	Glancing down, she noted her slender, ivory fingers wrapped gently around the cool silver stem of her crystal glass as if entwined in an embrace of delicate grace and dainty refinement	6
8	0	0	1	0	0	3	0	0	0	1	0	0	3	0	1	1	0	2.0	0	3	Wistful windswept wanderers wove warm winter wonderlands.	6
28	0	0	7	3	1	3	1	2	0	3	0	0	8	1	1	0	0	5.0	1	17	The gleaming sunflowers shone bright in the sunlight, towering over everything else with tall, strong, wavy, smooth, vibrant, and cheerful petals.	6
23	0	0	2	4	0	7	1	3	0	2	0	0	4	1	2	0	0	5.0	1	6	The cunning fox darted with lightning speed through a maze of gnarled roots, its silver fur gleaming in the moonlit forest.	6
19	0	0	3	3	0	3	0	4	1	1	0	0	4	0	1	0	0	3.0	0	6	The exquisite, turquoise waters of the Carribean lapped against the soft, golden sand of the shore.	6
16	0	0	1	1	0	5	1	2	0	1	0	0	5	0	1	1	0	2.0	0	10	The vivacious velvet cushion emblazoned the plush satin sofa with its zesty yellow floral pattern.	6
23	1	0	1	2	1	4	3	1	0	3	0	0	7	2	1	1	0	5.0	2	11	She had silky golden hair cascading down her slender shoulders and a lustrous emerald green dress draped elegantly around her voluptuous frame.	6
24	2	0	4	1	1	6	1	1	0	4	0	0	4	1	1	2	0	4.0	1	12	Carefully coiffed and fashionable urbanites swarm the immaculately groomed city streets with stylish, trendy gait, flaunting their vogue, chic attire.	6
13	0	0	1	0	0	4	0	1	0	3	0	0	4	1	1	1	0	4.0	1	5	The ancient temple stood tall, weathered limestone surfaces glimmering soft golden light	6
22	1	0	6	1	1	2	0	1	0	1	0	0	9	0	1	0	0	4.0	0	13	Ravishing, radiant, resplendent, refulgent, rhapsodic, and ravishingly ramified rubies reigned supreme on the rich red carpet.	6
24	1	0	6	0	1	5	1	1	0	2	0	0	7	1	1	1	0	4.0	1	10	The elegant, charismatic flamingo stood gracefully, flaunting her radiant pink plumage, delicate ebon legs, and dainty, curved beak.	6
22	0	0	7	0	1	4	0	1	0	3	1	0	5	0	2	1	0	4.0	0	15	Six adjectives sentence: Radiant, shimmering, glimmering, luminous, sparkling, and dazzling gemstones decorated the majestic crown.	6
20	0	0	1	2	1	5	1	2	0	2	1	0	5	0	1	1	0	3.0	0	9	Fluent in six distinctive tongues, the slender enchantress charmed the assembled dignitaries with her resplendent attire and regal demeanor	6
11	0	0	5	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1.0	0	10	Azure, clear, radiant, sun-drenched, brilliant, cerulean     Is this the type of sentence you were looking for? Would you like me to try again with a different set of adjectives? Please provide any further feedback as needed	6
26	1	0	2	4	1	7	1	1	1	2	0	0	6	1	1	1	0	6.0	1	9	Reliant on his trusty vintage timepiece, Gerald gamely forged through gilded gates, braving an array of affluent adolescents with aristocratic attitudes and affluent accents	6
22	2	0	2	3	1	6	0	2	0	2	0	0	4	0	1	0	0	3.0	0	8	The radiant orb of golden sun slowly sinks into horizon; silvery glints and shimmer on the sparkling, rippling waters below	6
34	1	0	7	1	1	7	2	2	0	6	0	1	5	2	1	3	1	5.0	3	14	Glowing, velvety, juicy, sweet, iridescent, golden peaches were perfectly arranged in the vintage wicker basket, inviting every passing gaze to relish their beauty and savor their taste.	6
23	0	0	7	0	1	4	0	0	0	4	1	0	5	0	1	1	0	4.0	0	12	Six adjectives describing grandma's old apron: lace- trimmed, faded blue, patched, threadbare, cozy, and soft	6
21	4	0	1	3	2	4	1	0	0	1	0	1	4	0	1	0	0	3.0	0	12	Culturally diverse teams are more innovative because of their varying backgrounds and experiences, but only when led by supportive leaders	6
33	0	0	4	6	1	9	1	3	1	2	0	0	6	1	3	0	0	5.0	1	10	Raven-haired, sun-kissed maidens with curvaceous bodies and tanned skin flitted between the ancient columns of the temple of Aphaia, their diaphanous garments billowing like seafoam in the breeze.	6
11	0	0	3	0	0	2	0	1	0	1	0	0	4	0	1	1	0	2.0	0	7	Cimmerian gloom suffused the dim, dingy, cobwebbed tavern.	6
21	0	0	3	2	1	4	1	2	0	3	0	0	4	2	1	1	0	4.0	2	9	Exquisiteness and vibrancy fused inside the velvety smooth, opulent peaches, inviting all to revel in their tantalizing beauty.	6
28	1	1	4	3	0	6	2	3	0	3	0	0	5	1	2	1	1	4.0	2	13	Glancing wistfully at the crystal-clear turquoise lake, our hearts fluttered with unparalleled delight while the exquisite, delicate beauty of the sunset enamored us.	6
21	1	0	2	1	0	6	2	1	1	2	0	0	4	1	1	2	0	4.0	1	6	The glittering ruby studs in Sophia's earlobes perfectly complemented her emerald green shawl, accentuating her radiant porcelain complexion. 	6
17	0	0	2	2	0	6	0	0	0	2	0	0	5	1	1	1	0	5.0	1	5	Pale silvery light crept over craggy hilltops, casting long slender shadows of gaunt cypress trees.	6
16	0	0	1	2	0	6	0	1	0	3	0	0	3	1	1	1	0	3.0	1	6	Fluidic silver lilies dappled on glistening crystal waters, radiating luminescent grace with each subtle undulation	6
33	1	0	7	2	1	8	2	2	0	3	0	0	7	2	2	1	0	4.0	2	16	Golden-hued, crystal-clear, lustrous locks cascade down her back, framing slender shoulders and an alluring neckline, her alabaster skin glowing elegantly in the warm sunlight.	6
14	0	0	0	1	0	5	0	2	0	1	0	1	4	0	1	1	0	2.0	0	8	Sultry humid summer evenings can transform an urban landscape into a sapphire blue wonderland	6
22	2	0	3	2	1	6	0	0	0	3	0	1	4	0	2	0	0	4.0	0	10	Rolling hills of emerald-green grass were dotted with vibrant yellow dandelions and sky-blue butterflies fluttered gracefully overhead.	6
21	0	0	2	3	1	7	0	1	0	4	0	0	3	0	1	1	1	4.0	1	13	Mirrored by crystal water and surrounded by flourishing willows, the scenic path offers tranquil strolls under saffron-scented skies	6
39	0	0	3	7	1	9	2	5	0	4	0	0	8	2	3	0	0	9.0	2	8	Rays of golden sunlight danced through the translucent wings of the delicate dragonflies that zipped and fluttered above the soft, dewy grass, their shimmering scales glistening like a myriad of diamonds on the vibrant green meadow.	6
16	0	0	2	2	0	4	0	2	0	2	0	0	4	1	1	0	0	4.0	1	4	The venerable ancient castle sat atop an imposing hill, adorned with glimmering gold spires.	6
16	0	0	3	2	0	5	1	0	0	2	0	0	2	0	0	1	0	3.0	0	14	Whispering sweet nothings into my lover's creamy, cinnamon-scented neck at dusk.	6
21	0	1	1	3	0	9	0	2	0	3	0	0	2	1	2	1	0	3.0	1	9	Rays of sunshine warmed the cinnamon hued sands as lavender scented breezes wafted over the sapphire waters under cerulean skies.	6
15	4	0	3	1	0	2	0	1	0	2	0	0	2	0	1	0	0	3.0	0	5	Culturally-blended yet intellectually-energetic teenagers eagerly skipped alongside the sun-warmed sidewalk. 	6
25	2	0	4	2	1	5	0	5	0	0	0	1	5	0	1	0	0	4.0	0	23	Much to the chagrin of the stylish young woman, the tacky and over-the-top costume party was a major flop.	6
32	2	0	8	3	0	5	1	2	0	2	0	0	9	1	1	1	0	4.0	1	14	The delicate, golden, glittering, tiny, smooth, snowflakes delicately fell onto her frozen, pale skin, like hundreds of tiny diamonds, creating a breathtakingly beautiful sight	6
19	1	0	3	1	1	4	0	2	0	2	0	0	5	1	1	2	0	4.0	1	6	Meditative and misty mornings create an ethereal ambiance, gently caressing the landscape with soft, fluffy vapor.	6
31	1	0	4	5	0	8	3	2	0	2	0	0	6	0	2	0	1	4.0	1	10	With her raven-black locks piled high upon her head, her silky skin glistened bright like polished jade beneath the warm, golden rays of the setting sun.	6
32	1	0	3	3	3	6	1	2	0	2	0	0	11	1	1	1	0	6.0	1	19	The vivacious and vibrant teenager confidently modeled her trendy new outfit, complete with bold and bright accessories and graceful movements, in the ornate mirror adorned with elegant golden filigree.	6
35	0	0	4	4	1	11	1	3	0	5	0	1	5	2	2	2	0	8.0	2	6	The sky-high ceiling of polished mahogany glistened like a mirror and was embellished with exquisite gold leaf moldings in intricate patterns that showcased extraordinary craftsmanship, creating a jaw-dropping visual.	6
12	0	0	2	1	1	4	1	0	0	2	0	0	1	0	1	1	0	4.0	0	5	Glistenings of gold and diamonds embellished her slender, tapered fingers.	6
