n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
59	2	1	6	7	1	13	1	8	0	6	1	0	13	3	5	2	0	7.0	3	17	The delicate pink rose danced gracefully in the soft morning dew, its slender stem swaying gently under the warm sun, amidst the lush green foliage, with a fluttering butterfly watching in delight, as two playful squirrels chased each other with joyful shrieks, and a serene breeze whispered sweet nothings to the floral beauty.	5
45	4	2	3	4	0	10	5	4	1	7	1	1	2	6	4	3	0	8.0	6	11	Susan slowly walked across the gymnasium floor, carefully placing her feet on each dot as she prepared for the next difficult exercise in her gymnastics routine, knowing that one misstep could cost her the championship title she so desperately wanted to win. 	5
30	2	1	3	2	1	3	6	2	0	7	0	1	0	4	5	2	0	5.0	4	9	He asked her to the prom, but she said she needed time to think, so he waited patiently for an answer while hoping she would say yes.	5
41	2	0	5	5	1	11	3	8	0	6	0	0	0	2	4	2	0	5.0	2	15	The cat sat on the windowsill, watching the birds dance in the trees, their songs filled the air, the sun beat down on the back of her neck, and the breeze blew gently through her fur.	5
37	4	1	5	3	1	6	1	4	0	5	0	1	6	2	2	3	2	6.0	4	20	 🌟A brilliant breakthrough in quantum physics led by experts, who used the most precise and advanced technological equipment available, was made recently, providing the key to understanding the universe like never before!❓ Now, ask any questions you may have regarding this phenomenon. Can you guess what's going to be the upcoming groundbreaking project? Keep in mind that this innovation might change the entire course of your life and future! What an incredible, momentous, extraordinary, astonishing and life-changing discovery, indeed!🙏👏 All the most magnificent out	5
80	2	0	6	10	4	21	3	14	0	8	0	0	12	3	6	3	0	6.0	3	60	The owl with wide-spread wings took a long slow flight over the glistening waters, and its soft hoot filled the cool air with a melancholy sound that echoed across the still forest, and its large round eyes gleamed brightly in the moonlight, and the rustling leaves on the trees gave a gentle whisper of autumn leaves falling down, and a shiver run down the spines of the anxious squirrels hiding in the trees. 	5
20	0	1	2	2	0	6	2	2	0	2	0	1	2	0	2	1	1	4.0	1	12	Although she had a bountiful basket of beauty berries, her baby blues were bruised by a burly bee.	5
33	2	0	6	3	2	5	2	3	0	3	0	0	5	1	2	1	0	5.0	1	13	The rain, oh so heavy, drowned the tiny flowers; yet, despite the downpour, they still managed to grow strong and vibrant in their determined struggle for life. 	5
36	1	1	5	4	2	7	4	3	1	5	0	2	0	2	3	2	0	4.0	2	26	"""Meet you after school at the park, but before we start our skateboards need to be serviced at the bike place, and can we get some spare parts at Walmart, too? Afterwards, we'll grabbed some snacks at the food truck and play 'Till I Collapse'"""	5
30	4	0	7	2	0	6	1	4	0	4	0	0	1	2	2	1	0	4.0	2	18	The cat sat quietly on the red window sill purr- pausing- before- jumping- down- into the garden; where it- chased a fluttering butterfly.	5
4	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	2	Here you are: The cat sat on Mathew's mat, which had three tiny mats on top of a large and flat wooden mat; the yellow tomato moldy mutt ate three mango muffins, then went to play mat ball with Matius and little Mia, but the ball went out through the big mouse-hole and into the giant mushroom, where mice and rats had made a mansion from mauve and mirthful moss.	5
24	5	0	6	1	1	4	1	3	0	3	0	0	0	0	2	0	0	4.0	0	7	The dog; chased after the cat, but it got away; so now the dog; just sits here; pouting.	5
4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1	" ""Hello world! I love to learn about economics and history."";"	5
49	1	0	9	5	1	8	5	1	9	6	1	0	2	2	4	1	0	7.0	2	13	"  ""My great aunt Mary Ellen Smith who lived in Newport Beach, California; she had two daughters, Margaret and Lily; these daughters had to go to boarding school in Switzerland; there was lots of mud; they became quite good at skateboarding.""  How's that? Does it meet your needs?   "	5
51	1	0	11	2	2	9	4	6	4	6	0	2	4	3	4	4	1	7.0	4	15	"""The manager, Mrs. Smith, who was wearing a red hat, walked into the conference room, where she saw John and Peter, sitting at the table, sipping their coffee, and discussing the new project proposal, which was due the next day."""	5
2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	  Hooray! This party is grand; don't you agree James; shouldn't we dance; before the night is done; at least let's all have fun—now, let's all drink!	5
31	1	3	2	2	0	6	3	1	0	7	0	3	1	4	3	4	1	8.0	5	7	Although I can certainly provide the requested sentence, I am programmed not to use punctuation, for fear of misleading people into thinking they have received communication of actual value	5
14	0	0	1	2	0	3	2	3	1	1	0	1	0	1	2	1	0	4.0	1	4	  Was it the king of France who had a mistress with a beard?	5
47	5	0	11	2	1	4	3	4	0	11	0	5	0	4	4	2	1	6.0	5	19	The cat, who was sleeping, woke up with a start; saw the mouse, who had been creeping, run quickly; missed the rat, who had been sitting, laugh loudly; and then went back to sleep, purring softly.	5
36	1	0	15	0	1	0	8	0	0	5	0	3	2	3	6	0	0	4.0	3	33	"He said ""hello, how are you?"" I replied, ""I am doing fine, and you?""""They exclaimed, ""we're good!"" she asked."	5
49	0	0	21	1	0	6	5	3	0	3	1	4	4	2	6	2	0	4.0	2	36	"""You have three chances at the correct answer"" ... my first answer is ... (I hope this is correct!) ... ""the dog's nose is wet!"" ... (do I get another chance?) ... "". . !"" "	5
21	0	0	6	1	0	4	1	1	6	1	0	1	0	0	2	1	0	4.0	0	8	"He!!o, hoW HoNGeStY CoULd VoTo LiFe Be, In TeXt WoMeLaNeRoYaTe, wHiCh HaS No HoMe RiDgE!;):"""	5
38	1	0	7	3	3	9	1	7	0	2	0	1	4	0	2	2	0	5.0	0	24	"""It was a challenging journey across the ocean but, with a great crew, excellent equipment, and a little bit of luck, the yacht successfully crossed the equator and won the race.""    Please note the following aspects of the response:  • Five punctuations, one comma and four period. • A complete and grammatically accurate sentence. • Appropriate capitalization to match the sentence's meaning"	5
33	3	0	7	0	1	12	2	1	0	4	1	1	0	4	2	3	0	5.0	4	11	  You have Time Now to Go Read the Contract Carefully, Here Are Five Punctuation Points That Need Attention: Comma, Period, Question Mark, Exclamation Point, and Colon.	5
7	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	2.0	0	3	  We've got five brilliant bunnies! Who can count higher? You can? Okay! Good job, here's your treat.	5
42	6	1	6	3	1	4	9	1	2	3	0	2	4	1	3	3	0	4.0	1	26	  I love You so much, my sweet Little Darling, I'll eat my heart out if you ever leave me, but for now, here's a big kiss, forever my baby, from your loving Prince charming	5
28	2	1	1	4	1	7	2	6	0	3	0	0	1	2	4	0	0	6.0	2	8	At the campsite the acorns fell heavily though the tall trees their echoes resounded amid the oars which floated idly round the willows and upon each ripple. 	5
41	2	2	6	3	1	8	4	5	0	7	1	1	1	5	4	2	0	7.0	5	13	The cat sat on the matt; she curled her tail around her paws and purred loudly, meowing softly while the dog, wagging his tail, barked from the doorway; all four legs were tired from running. 	5
7	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2.0	0	5	How about this one:   Hello!!!!!!! It's so nice to see you today!!!!! Did you have a lovely weekend?	5
27	0	2	4	2	0	8	1	4	0	4	0	0	2	2	2	4	1	4.0	3	9	"""After eating the delicious lasagna, Dad took a nap in his favorite armchair while mom watched the children play soccer at the park."""	5
46	2	1	7	5	3	10	1	5	0	6	0	0	6	2	1	2	0	8.0	2	20	"""The dog happily wagged its fluffy tail with excitement, while panting with an exquisite grin and bright, eager eyes, yet remained silent, vigilantly awaiting the anticipated treat with an inescapable sense of expectation and longing for the desired delight."""	7
64	1	1	10	4	5	17	6	2	0	12	0	1	4	4	2	10	1	9.0	5	18	"""After meeting with my acupuncturist, she gave me the recommendation to eat more vegetables and whole grains, drink plenty of water but avoid alcohol and caffeine, and begin practicing yoga at home each morning, which has helped improve my sleeping patterns, reduce joint pain from my arthritis, increase energy, and improve mental clarity overall."" "	7
51	5	0	8	2	1	4	11	3	0	7	0	4	5	2	7	4	0	5.0	2	44	   Can you kindly tell me, where am I going wrong; here I have a car; a red one with yellow spots; I parked it near the old tree, but now I can't find it; what do you suggest; I feel absolutely helpless! 	7
48	1	0	1	5	1	18	3	18	0	1	0	0	0	0	4	0	0	8.0	0	44	The cat that the queen the hat and the malt that the baby the milk that the cow the grass in the park the bird on the nest the eggs in the nest the nest on the tree the tree in the sky the sun shone brightly. 	7
32	3	1	11	0	2	5	1	2	1	4	1	1	0	3	3	2	0	6.0	3	11	"Seven exclamation points punctuate this sentence that pleads ""Hurry!"" and ""Help!"" before concluding, somewhat breathlessly but decisively: ""the cake will collapse!""  Did I meet the conditions?  Would you like another instruction?"	7
86	7	2	12	7	4	9	13	4	2	12	1	4	4	10	10	3	0	7.0	10	55	"I am happy to help, here is the sentence with 7 punctuations you requested:  ""When Jim met Lily, he knew from that moment on that he would want to marry her; not only was she smart, but also kind and beautiful— qualities which he prized above all others; they went on several dates, and before long, he knew that he wanted to spend the rest of his life with her— but how to propose? He contemplated buying a ring, but then decided against it, hoping to come up with a more creative and romantic way to ask for her hand in marriage; finally, after weeks of planning, he came up with the perfect idea, a surprise proposal which he hoped would leave her completely speechless."""	7
85	8	2	10	7	3	11	12	4	2	12	0	4	5	3	7	5	6	8.0	9	55	" ""After meeting with my agent, whom I've hired to sell my house in the country where I was born and raised - but now live in a big city - to buy a new one which is close to my office where I work Monday through Friday, except for holidays, I finally signed the contract to sell my old house, even though I still have many memories there, and now I can't wait to move!"" "	7
5	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1.0	0	2	How's this?: I asked my teacher 5 questions, she answered 3, and now I am very confused about one of them so I am asking you for help. 	7
44	3	2	3	3	0	12	5	3	0	8	0	0	0	6	4	4	0	5.0	6	27	" ""I bought a bag of flour to make chocolate chunk cookies for my friend's dinner party tonight although I forgot to buy vanilla extract so now I need to go back to the store before it closes to buy some."""	7
52	1	2	10	4	2	15	1	3	0	8	0	0	4	5	4	3	1	11.0	6	10	The sun's rays, shining bright, warmed the sand's golden glow with intense heat, creating ripples, as seagulls soared, above crystal waves that crashed gently, against the rocky shore, while children laughed, and build castles, surrounded by beach umbrellas and towels. 	7
31	1	0	5	3	2	5	3	3	0	5	0	1	3	2	3	1	0	4.0	2	17	The cat sat on the mat, which was covered with soft, fluffy fur, but then it slipped and fell, hurting its paw on the sharp rock.	7
8	1	0	1	0	0	1	1	1	0	2	0	0	0	1	1	1	0	3.0	1	2	"Please see the sentence I generated below:  The student, who was wearing a green t-shirt and white pants, stood at the front of the room with a look of determination in his brown eyes that seemed to say: ""Today, I will finally ask the question that will make the teacher realize my genius and grant me the recognition I deserve, but only if I can remember my forgotten lines and resist the urge to burp!"""	7
48	1	1	7	7	0	14	1	9	0	4	0	0	3	2	4	1	1	7.0	3	11	When the owl-eyed bobcat played the saw, the coyote's tail trembled with delight—in the shadow of an elderly badger—beside a lively creek—that tumbled past a meadow of clovers—while a ginger cat purred in the shade.	7
64	6	0	7	4	7	11	5	8	0	9	0	2	4	2	5	6	1	6.0	3	18	The cat, which was black and had bright green eyes, meowed loudly and scratched the furniture, causing chaos and destruction to the entire house, but nobody paid any attention to her demands and instead they all simply ignored her, and in the end, the cat got fed up and left the house to never come back again.	7
29	0	1	1	4	0	6	2	5	0	3	1	0	6	2	1	1	0	5.0	2	10	  There was a big brown dog with three little kittens who played with a pink ball on a blue carpet before taking a nap in a cozy corner.	7
45	3	2	7	5	1	12	2	3	1	4	1	1	1	2	1	3	0	6.0	2	13	"""After meeting with their team, the sales representative sent four follow-up emails to clients, but still didn't hear back from anyone before finally making a last-minute decision to change the discount prices on Friday afternoon."" "	7
48	2	0	10	4	3	12	3	1	4	3	1	2	1	4	3	1	0	9.0	4	23	"Okay, here is the sentence with 7 punctuations you requested:   ""I love to read books about history, philosophy, and self-improvement; however, my favorite books are sci-fi and fantasy novels by authors like J.R.R. Tolkien and C.S. Lewis!"""	7
8	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2.0	0	5	 The.Cat.Sat.On-The.Mat., In.Spite.Of.The.Fat.Cat's.Purrs.	7
70	11	2	8	7	3	11	10	6	0	10	0	0	2	6	9	1	0	8.0	6	21	The cat walked slowly across the floor, its pawsteps silent as snow, and when it reached the mouse, it simply looked at it and smiled with its whiskers before pouncing gracefully, its tail swishing gently behind it as it landed softly on the couch, where it purred happily, the mouse safely tucked away in its pouch, and the cat fell contentedly asleep.	7
25	0	0	8	1	2	4	1	4	0	3	0	1	1	1	2	0	0	4.0	1	21	The cat sat on; the mat, and ate; a bat; who had; a hat; and was; flat.	7
25	3	0	4	1	2	1	3	0	0	6	0	3	0	1	2	1	0	3.0	1	20	  I don't like your tone, so go ahead and walk out, but don't bother coming back, you're fired! — don't make me laugh again, it's over, get the picture? Goodbye forever!	7
47	0	1	3	9	1	15	2	4	0	5	0	0	7	2	4	2	0	7.0	2	39	He walked through the wondrous garden in which vining plants with pink and purple blossoms crawled volcano-like up majestic trees while flitting hummingbirds sipped sugar-water in delicate crystal beakers from the petals, the morning dew sparkled like diamonds in the golden sunlight	7
2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	 When. you! get! there! hurry! because! they! are waiting. 	7
35	9	0	1	2	0	4	0	3	0	3	0	0	13	2	1	0	0	5.0	2	18	The big brown horse galloped quickly slowly swiftly silently smoothly quietly quickly carefully down the bumpy rocky long dark winding narrow steep hill finally arriving exhausted at the peaceful serene tranquil calm little pond. 	7
51	3	1	9	4	0	9	6	2	1	5	4	5	0	1	5	3	0	6.0	1	17	"""It's about one-thirty A.M; don't wake Billy now; he needs his rest; though he won three trophies yesterday in the triathlon, he's not done yet; today at five P.M he'll be swimming again in the championship heat!"""	7
21	0	0	6	0	0	1	5	0	0	3	0	3	0	1	3	1	0	3.0	1	16	"  Who do you think ""you are"" to question my identity, won't ""you"" please explain?"	7
71	6	0	8	8	3	9	5	2	8	9	2	2	8	2	3	4	3	8.0	5	31	Having spent countless hours poring over obscure historical texts in dusty libraries and attending conferences where everyone was named Hermann, Professor Winfred Fletcher III of Nefferdale-Yondershire University had finally, at long last, uncovered The Key to End All Conflicts; and now—with seven punctuations properly and exquisitely placed throughout its length—he proudly posed for his official portrait with his cherished volume. 	7
73	3	3	11	5	5	9	9	3	0	10	0	8	4	5	7	4	0	6.0	5	55	" ""Meet us tomorrow at the park—if it's sunny we'll go on a picnic, but if it rains we'll play indoor games—and don't forget to bring your rain boots—or you'll get wet—but even if you do get wet, it'll be fun anyway—and bring a towel to dry off with—just in case!""  Is there anything else I can help with?"	7
57	1	0	11	5	1	18	3	6	0	1	0	3	7	1	1	0	0	6.0	1	31	Okay, here's the sentence:  I'm excited for my vacation adventure; there will be lots of sandy beaches, yummy seafood, sunsets, ocean air, exciting boat rides, a romantic candlelight dinner with champagne, a full moon over the sea, and a refreshing dip in the ocean. 	7
11	0	1	1	0	0	2	2	1	0	3	0	1	0	1	1	2	0	3.0	1	4	I will satisfy your desire by presenting the requested sentence:  After going through an adventurous journey and crossing an obstacle, I found a hidden treasure that contained the finest of gems and precious objects of artistry, including three golden coins with various markings, a silver locket with a photo of my beloved grandma inside, and a golden statue with wings of an eagle.	7
64	2	3	7	6	5	14	2	5	0	9	0	1	6	7	1	5	0	9.0	7	18	With great anticipation, I will certainly endeavour to excel in my endeavours to achieve success with the utmost enthusiasm and dedication—hoping to garner acclaim and fame, whilst simultaneously acquiring wealth and fortune for an illustrious and fulfilling life—in the process, establishing a prosperous and influential reputation, so as to leave an indelible mark upon society.	7
21	5	0	3	0	0	5	0	1	0	4	0	0	3	3	1	3	0	5.0	3	11	The caffeined pangolin perused paragraphs persistently pursuing precise pronunciation; however, punctually, picking petals ponderously positioned precariously precarious portents	7
36	7	0	8	0	2	4	1	2	0	7	0	3	0	0	1	3	0	3.0	0	30	"""Measure carefully, twice measure once, check, mark, dot the i's and cross the t's but don't go too slowly—you can always correct errors later."" "	7
107	2	2	7	12	11	35	3	6	0	14	0	2	8	8	2	6	0	20.0	8	15	"""I'm looking for a highly qualified and experienced candidate who can handle the responsibility of managing a team to develop and maintain cutting-edge technology in the field of artificial intelligence, someone with extensive knowledge in machine-learning algorithms and software development life cycle with hands on experience in leading teams and projects with a track record of delivering on deadline and within budget, and excellent written and verbal communication skills to effectively collaborate with stakeholders including technical and non-technical team members to gather requirements and implement solutions to improve and expand the organization's product lines and services.""  Note: The instruction doesn't limit the response to a specific domain or field, so the response can be applied to various fields like technology, finance, healthcare, etc."	7
50	1	3	3	6	0	14	3	5	0	9	0	1	2	6	3	4	0	6.0	6	27	Please visit the nearby convenience store to purchase an egg carton that is specifically designed for storage in refrigerators; if your car lacks an air conditioner, drive at a moderate pace to minimize perspiration as you journey to the store while listening to calming music with earbuds. 	7
52	3	1	1	8	2	7	7	6	0	8	1	3	1	4	6	2	0	7.0	4	21	  He said that he would meeting with the new client at ten o'clock this morning at the office but she didn't showed up and when he tried to reach her on the phone she didn't picked up so he had to reschedule the meeting for later in the day.	7
47	3	1	22	1	0	3	1	3	0	3	9	1	0	0	3	0	2	4.0	2	33	" ""While the cat (1) sat (2) on (3) the mouse (4) who (5) was sleeping (6) peacefully (7), the snake (8) slowly crept (9) up."" This sentence includes 7 "	7
82	6	2	14	3	4	10	12	6	2	10	3	6	2	4	10	7	3	8.0	7	36	"Because I'm LLaMA, I can do it—which you asked me to do so, I will now write a sentence having 7 punctuations; here you go: ""I'll be there—who knew that Peter had two bags of flour and ten eggs at home—but he didn't tell me which door—the one with—and why—such a big car—but the garage looked so tight?"" "	7
41	0	0	9	3	2	9	2	2	0	5	0	3	4	1	2	1	0	5.0	1	22	Without hesitation, I wrote, “Please don't touch the glass cases, children; the delicate butterfly wings may decay without gentle care and tender handling—but do glance, glance at their magnificent hues!”	7
38	2	0	5	3	1	5	4	5	0	5	0	4	2	3	5	0	0	4.0	3	23	The cat sat on the mat; that was a silly thing to do; she will now sit on the cushion; but she likes to be contrary; so she might sit on the desk.	7
66	8	1	2	4	1	15	9	8	0	11	0	1	4	5	7	8	3	7.0	8	18	  The cat who meowed loudly when fed a low-quality brand of cat food that made it vomit had trouble sleeping well at night so it kept its owner awake too which made them all grumpy in the morning but the pup was happy to play fetch so they all went outside for some exercise to clear their minds before starting the day anew!	7
21	5	0	3	1	0	2	2	0	2	3	0	0	3	2	2	2	0	2.0	2	9	With great delight, I willingly generously gleefully grant your glorious gentle gesture, given graciously Gretchen greets George gruffly. 	7
17	2	0	5	0	0	3	3	0	0	3	0	0	0	1	2	2	0	3.0	1	9	"   ""I like to eat pineapples; however, sometimes they make my mouth water!"" "	7
63	3	2	6	8	2	10	7	5	1	9	0	6	1	4	4	3	1	11.0	5	15	"Harrison, who was once bitten by a shark and survived, will be speaking at the symposium about how to prevent dangers while on a beach vacation and will bring his trained service shark with him for additional credibility, if it doesn't bite anyone during the presentation—a condition that everyone will have to agree to beforehand."" "	7
50	3	0	11	3	3	9	2	7	0	10	0	0	1	3	3	3	1	7.0	4	20	" ""The dog, chasing the cat, ran quickly through the park; however, he slipped on a rock and fell flat on his face; the cat, seeing the dog's predicament, laughed and ran away, leaving the dog embarrassed and limping."""	7
28	2	0	9	1	1	7	0	0	0	4	0	0	4	0	0	0	0	5.0	0	10	Alphabetically indexed, categorized, cross-platform accessible, crystal-sharp, dynamic type, fully formatted, grammar- and spell- checked paragraphs—available on demand	7
27	1	1	1	4	1	6	3	5	1	4	0	0	0	2	2	3	0	6.0	2	6	  Amy took the boat to the island where she caught a fish and put it in a bucket before returning to her house by the sea.	7
9	1	0	1	1	0	2	0	1	0	0	1	1	0	0	0	0	0	3.0	0	3	Okay, here's the sentence with 7 punctuations	7
64	2	4	8	5	2	15	4	9	0	10	1	0	4	2	6	4	4	6.0	6	34	"""After encountering the glimmering horizon and witnessing the ethereal sky gradually shifting hues as the sun sank below the sea until darkness enveloped the land, I experienced a profound sense of tranquility as I sat there, gazing into the abyss, my heart pounding and my senses alive with the vibrant rhythms of the world.""  (7 punctuations)"	7
35	5	1	7	2	1	3	6	0	2	4	0	3	1	1	6	0	0	5.0	1	29	   How do you do; my name is Sally; I am originally from Ohio; where my parents; lived for many years; before they passed away; and I moved here.	7
