n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	VERB_constraint
18	3	0	3	1	0	6	0	0	0	3	0	0	1	1	1	1	1	4.0	2	7	Flipping swiftly, viciously vigilant vixens quack vociferously, jamming jasmine jelly into jester's juggling jaws. 	5
38	9	0	5	2	1	4	0	6	0	6	0	0	5	0	2	2	0	4.0	0	28	The skilled professional expertly navigated through the crowded area energetically, precisely executed the intricate moves smoothly, deftly sidestepped the obstacles agilely, swiftly completed the task triumphantly, and gracefully bowed to the impressed audience.	5
26	0	0	6	0	1	8	1	1	0	6	0	0	2	0	1	6	1	4.0	1	15	Aligning the company's vision, we accelerate innovation, prioritize customer satisfaction, streamline operations, foster collaborative teams, and embrace digital transformation.	5
47	8	0	6	6	2	11	1	2	0	7	0	0	3	4	1	3	1	7.0	5	12	Sprinting enthusiastically towards the finish line with unbridled passion, I rapidly pressed ahead, swiftly leaping over obstacles with precision and agility, brilliantly dodging competitors with clever footwork, deftly pivoting to navigate tight corners, and ultimately triumphantly crossing the threshold to victory.	5
35	4	1	5	1	1	9	2	1	1	7	0	0	2	4	1	7	0	5.0	4	21	Verbconga successfully conquered the market while dynamically managing resources, strategically planning their next move, effectively implementing their plan, optimizing production to meet demand, and increasing customer satisfaction through exceptional service. 	5
31	8	0	5	2	1	6	2	1	0	6	0	0	0	1	1	3	0	4.0	1	16	The team successfully completed their projects, collaborated effectively, diligently working, accurately analyzed data, and skillfully presented their findings, as well as actively contributing to brainstorming sessions	5
30	6	0	5	1	1	8	1	1	0	4	0	0	2	1	1	4	0	5.0	1	13	With great enthusiasm , I diligently labor to effectively analyze data , systematically categorize relevant information , skillfully draft reports , collaboratively discuss results and strategically resolve any issues . 	5
34	5	0	6	3	1	8	0	1	0	5	0	0	5	0	0	5	0	3.0	0	25	In a dynamic sequence, rapidly navigate voluminous digital content with precise movements, sharply select specific items, effortlessly transfer data, instantly translate content with accuracy, and efficiently streamline operations.	5
11	0	0	1	1	0	2	1	1	0	2	1	1	1	1	1	1	0	4.0	1	4	I've come with the below sentence containing five  verbs. Can it be of help to you?:  She touched, looked, danced, talked and ran with wonder down the pathways of time	5
26	2	0	5	3	1	5	0	2	0	7	0	0	0	1	1	2	0	4.0	1	18	The dog ran outside to play, danced on the lawn, chased butterflies, jumped over obstacles, and barked loudly at passing birds.	5
9	1	0	2	1	0	2	1	0	0	1	0	1	0	0	0	0	0	2.0	0	4	With pleasure, here's your requested sentence: The clever dog swiftly pounced, chased, raced, zipped, and darted. 	5
40	6	0	5	5	1	6	0	6	0	6	0	0	5	1	1	0	0	6.0	1	30	The swift fox furtively crept cautiously around the verdant meadow, scurried briskly beneath the twisted trees, gracefully bounded across the golden field, precisely leaped through the gleaming streams, and rapidly galloped towards the radiant sunset.	5
16	2	0	3	1	0	5	0	0	0	2	0	0	3	1	1	2	0	3.0	1	5	With great vigor, voraciously vaulting voles vacate venerable vineyards, valorously venturing vital verdicts. 	5
11	2	0	2	1	1	1	1	0	0	1	0	1	1	0	1	0	0	2.0	0	6	   - She quickly ran swiftly to class but was late. - The dog rapidly chased its tail excitedly. - Afterward, he anxiously looked carefully at the report.	5
24	5	0	5	1	1	2	0	2	0	6	0	1	1	1	1	0	2	5.0	3	17	Climbing rapidly, soaring serenely, fluttering frenetically, swimming strivingly, and skipping shyly are the actions demonstrated by the playful butterfly.	5
20	5	0	5	1	1	1	1	0	0	5	1	0	0	0	1	0	1	3.0	1	10	Sprinting forward, she swiftly leaped, elegantly twirled, gracefully danced, and precisely landed on one foot.	5
23	4	0	4	0	1	5	0	0	0	5	1	0	3	1	1	3	0	5.0	1	10	Fifty verbs swam swiftly south, soaring silently, snacking savory shrimp snails, splashing sunny waves, and surfing shiny seashells serenely	5
26	1	0	5	2	1	4	1	4	1	6	0	0	0	1	1	3	1	6.0	2	18	Verbling, zooming, scrolling, hovering, and clicking the buttons on the screen of the computer allows you to effortlessly complete this task.	5
35	8	1	2	3	0	8	0	4	0	6	0	0	3	3	2	1	0	6.0	3	10	The cat swiftly leapt thrillingly through the tall meadow vibrantly grabbing rapidly glowing petals, voraciously drinking dew suspended high eagerly from the lush canopy before sunbeams brightly shone upon the sparkling morning dewdrop. 	7
28	0	0	8	0	1	9	0	0	0	9	0	0	0	1	0	9	0	3.0	1	22	Aligning strategies, leveraging strengths, transforming paradigms, empowering innovation, exploring opportunities, mobilizing resources, fostering collaboration, and cultivating excellence to drive success.	7
25	7	0	7	0	1	1	0	1	0	7	0	0	1	0	1	0	0	2.0	0	19	The wily weasel wriggled wistfully, vaulted viably, yawned yauntily, zapped zestfully, quarreled querulously, rippled ranally,and swooned swankily. 	7
48	9	0	9	2	2	10	0	4	0	8	0	0	3	1	1	5	1	5.0	2	39	With expertise and efficiency, skillfully navigating through treacherous terrain, gracefully avoiding obstacles, strategically planning the route, powerfully paddling, swiftly traversing rapids, masterfully steering, and precisely balancing the canoe, the seasoned adventurer bravely forged ahead to explore the untamed wilderness.	7
31	2	1	3	3	2	9	2	2	0	5	1	0	0	2	0	4	0	4.0	2	22	Floss your teeth three times a day with an up-and-down motion before brushing, use fluoride toothpaste and drink plenty of water to rinse your mouth thoroughly	7
28	8	0	8	0	1	1	2	0	0	8	0	0	0	0	1	1	0	6.0	0	25	Flapping my fins eagerly, hovering inquisitively, gliding gracefully, soaring triumphantly, dipping deliberately, fluttering fiercely, and skimming speedily, I flew fabulously!	7
29	12	2	5	0	0	1	2	0	0	7	0	0	0	5	1	1	1	6.0	6	5	Flamboyantly swinging our swords, we danced valorously, vigorously battling furiously while wildly yelling loudly, skillfully dodging rapidly, thrillingly attacking savagely until finally victoriously finishing. 	7
12	0	0	0	0	0	5	0	0	0	5	0	0	2	2	2	1	0	4.0	2	3	Vaulted dreamlike cats pounced mellow tigers strolled lounged cuddled lissome purr fur	7
24	7	0	7	0	1	1	0	0	0	7	0	0	1	0	1	0	0	3.0	0	16	  Skipped sedately, fanciful llamas vaporized punctually, wove wonderously, beamed brightly, whispered weightlessly, chattered chastely, and leaped loyally. 	7
10	1	0	1	1	0	2	0	1	0	1	1	1	0	1	0	0	0	3.0	1	4	Okay, here's a sentence with 7 verbi included	7
22	1	1	2	2	0	5	1	3	1	3	0	0	3	1	1	3	0	4.0	1	11	 Alice bought a big brown bear from a big basket, then broke the bow before blending it with blueberry bliss.	7
20	0	0	7	2	1	1	0	1	1	7	0	0	0	0	1	0	0	3.0	0	14	 Finn woke up, jumped, brushed, walked, saw, laughed, and played with a fox. 	7
27	3	1	2	3	0	7	0	1	0	5	1	0	4	2	1	2	0	5.0	2	11	   Six frogs floated flimsily over the forest floor, feasting fleetingly on flying fish, feinting finicky fruit while frantically fencing fragrant flowers with finicky floral fingertips	7
42	6	0	7	6	1	7	3	4	0	6	0	0	2	2	1	0	0	6.0	2	13	She swam effortlessly across the lake, diving elegantly into the crystal-clear water, paddling gracefully with her arms, kicking swiftly with her legs, twirling playfully in the waves, and basking contentedly in the radiant sunlight. 	7
30	7	0	8	1	1	4	0	2	0	7	0	0	0	0	1	1	2	4.0	2	24	Focusing intensely, creatively ideating, innovatively conceptualizing, strategically synthesizing, diligently detailing, adaptively adjusting, and effectively executing, the team delivered the product with excellence.	7
29	9	0	5	0	0	4	0	4	0	3	1	1	2	1	1	2	1	4.0	2	15	"Fulfilling the request, here's the generated sentence: ""The seven brave knights carefully craftily quietly cautiously quickly skillfully precisely energetically defeated the evil dragons.""  Did you find this task to your liking? I would be happy to generate responses for any other tasks you might have for me. Let me know if there's anything else I can help you with! 😊"	7
24	7	0	7	1	1	1	0	0	0	6	0	0	1	0	0	0	0	3.0	0	17	With great precision, skillfully jumped swiftly, brilliantly soared, elegantly glided, masterfully landed, gracefully balanced, and triumphantly exclaimed. 	7
24	7	0	7	0	1	5	0	1	0	3	0	0	0	0	1	0	0	2.0	0	19	The cat chases excitedly, hops hastily, barks loudly, paws furiously, scratches viciously, meows pitifully, and pouts sulkily.	7
38	8	1	7	1	0	4	0	4	0	9	0	0	3	8	1	2	0	7.0	8	9	The eager witch whispered eerily, swiftly glancing, quickly examining, silently sneaking, nervously waiting, rapidly tapping, cunningly creeping into the dungeon to catch a frightened frog while discreetly hiding a wicked wand. 	7
22	6	0	4	0	1	4	0	0	0	4	0	0	3	0	1	2	1	4.0	1	10	Verbishly venturing vigilantly, valiant voyagers very vocally vented vivacious vitality, valorously valiated valor, and vividly voted victorious vitalism.	7
79	10	1	10	3	3	20	1	5	0	14	0	0	11	7	1	12	1	13.0	8	12	Performing dexterous maneuvers within the virtual environment, I precisely navigated challenging obstacles, concurrently maintaining equilibrium while expertly juggling digital objects, rapidly assimilating knowledge from the intuitive interface and skillfully implementing correct solutions to reach the desired outcome, masterfully transitioning between diverse tasks, adroitly leveraging cutting-edge technology and maintaining impenetrable security protocols, effortlessly optimizing resources, seamlessly integrating multiple systems and fostering an inclusive community, ultimately achieving a flawless performance.	7
21	7	0	7	0	0	0	0	0	0	7	0	0	0	5	0	0	0	4.0	5	9	Cautiously walking, swiftly talking, deftly thinking, quietly observing, calmly breathing, efficiently working, persistently dreaming.	7
33	8	1	6	2	1	3	1	2	0	6	0	0	3	1	1	1	0	3.0	1	23	  The flamboyant monkey cleverly climbed precariously up the tall, twirly tree, quizzically looked around, wildly waved its arms, laughed loudly, and triumphantly shouted before swiftly swinging down. 	7
12	4	0	1	1	0	3	0	0	0	2	0	0	1	0	1	1	0	4.0	0	6	Climb quickly carefully curious crocodiles cautiously catch caterpillars critically with cunning.	7
22	5	0	4	1	0	4	1	0	0	4	0	0	3	2	1	3	1	5.0	3	5	Vividly venturing valorously, we vacillated versatile vocations vocally, venerating various vagabonds vigilantly, venturing vainly vicarious vistas via voyages. 	7
40	7	0	7	0	1	8	0	8	0	8	0	0	1	0	1	7	0	4.0	0	32	The efficient worker productively completed the assigned tasks, quickly verified the calculations, carefully examined the prototype, rapidly reviewed the manual, successfully troubleshot the issues, thoroughly tested the software, and enthusiastically prepared the presentation.	7
43	7	1	8	1	1	11	0	4	0	9	0	0	1	3	0	9	0	8.0	3	28	Fulfilled the promise of delivering the presentation within a week, virtuously visualizing the goals, actively attending training sessions, collaboratively developing new ideas, creatively solving problems, determinedly meeting deadlines, ingeniously innovating strategies, and successfully satisfying clients. 	7
22	7	0	6	0	1	0	1	0	0	7	0	0	0	0	1	0	0	2.0	0	19	I swim gracefully, jump vibrantly, dance passionately, sing sweetly, write creatively, run swiftly, and play confidently	7
39	2	0	7	7	1	9	0	5	0	7	0	0	1	0	0	2	0	3.0	0	35	Swim gracefully through the shimmering waters, tread the waves tirelessly, soar through the sky with glee, roam the forest with passion, dance on the waves, run with laughter, and jump in delight. 	7
31	2	0	10	1	1	4	0	1	0	9	1	0	2	2	1	1	0	6.0	2	16	Seventy skilled secret agents scurried, scrambled, slinked, skipped, sneaked, soared, and swooped, all synchronized, swiftly saving scores on super-spy assignments.	7
10	1	0	2	1	0	2	0	1	0	0	1	1	0	0	0	0	0	3.0	0	3	Okay, here is a sentence with 7 words:  The cat jumped happily chased slid scampered pounced tiptoed whispered 	7
15	0	0	7	0	1	5	0	0	0	2	0	0	0	0	0	0	0	2.0	0	13	Seeking, searching, examining, analyzing, processing, recording, and reconstructing.	7
46	6	0	8	4	1	9	2	0	0	8	0	0	7	0	1	4	2	4.0	2	29	Seeking to explore thrilling adventures, I courageously venture through rugged mountains, swiftly swim through crystal-clear waters, deftly dodge dangerous obstacles, expertly examine exotic wildlife, patiently practice perseverance, and tranquilly take in tantalizing scenery with my tenacious spirit. 	7
26	0	1	7	1	2	4	1	2	0	7	0	0	1	0	1	1	0	5.0	0	11	With the intention of learning, studying and training, they analyzed, visualized, measured, evaluated, classified, and applied the relevant concepts	7
29	0	0	6	1	1	9	0	0	0	8	0	0	4	0	0	6	0	3.0	0	26	  Jumped over flaming hoops, dodged sparkling spikes, ran fiery tracks, leaped golden hurdles, sprinted silver lanes, dived dark pools, and soared starry skies	7
54	7	0	6	2	1	12	0	7	0	9	0	0	7	4	1	5	0	7.0	4	10	The swift cobra danced gracefully through the shimmering darkness, venomously striking the glimmering serpent with relentless fury, cunningly dodging the slithering reptile's wicked lash, cleverly slicing the scaly creature's slimy tail, precisely jabbing the hissing insect's glowing eyes, and quickly swallowing the wriggling beast whole.	7
29	3	0	8	1	1	7	0	2	0	4	1	0	2	1	1	0	0	4.0	1	14	The seven energetic dolphins eagerly swam through the sparkling turquoise ocean, joyfully leaping, dancing, gliding, spiraling, frolicking, splashing, and playfully chirping.	7
43	1	1	10	5	4	14	2	0	1	5	0	0	0	3	3	0	0	6.0	3	21	Racing through mountains, valleys, hills, and streams with grace, strength, agility, and speed, Max jumped and leaped with exuberance, landing with softness and balance, his tail wagging wildly as he howled with joy.	7
16	4	0	1	1	0	3	1	1	0	3	0	0	2	1	1	1	0	5.0	1	4	  She cunningly crept carelessly carefully crafted a captivating crescent crown cocooned comfortably with cerulean crystals. 	7
24	7	0	7	0	1	1	0	1	0	7	0	0	0	4	1	0	0	3.0	4	12	The team dynamically collaborated, efficiently brainstormed, skillfully delegated, precisely planned, effectively communicated, creatively designed, and productively innovated. 	7
35	10	0	7	0	0	5	1	2	0	7	0	0	3	0	0	5	0	4.0	0	33	Climb consistently uphill, quietly contemplate the vibrant landscape ahead, skillfully maneuver intricate obstacles, carefully assess challenging terrain, dynamically balance your footing, confidently anticipate the descent, then rapidly plummet. 	7
49	7	0	7	7	1	8	0	7	0	8	0	0	4	0	0	0	0	3.0	0	42	Swim swiftly in the crystal clear water, jump joyfully off the rocky cliff, stroke strongly through the waves, skim silently across the surface, float freely in the turquoise pool, dance dangerously on the slippery rocks, and soar spectacularly over the roaring rapids. 	7
18	7	1	0	0	0	1	2	1	0	4	0	0	1	2	1	2	0	5.0	2	9	Swimming quickly enthusiastically joyfully gracefully quietly confidently powerfully   Please let me know if you have any further questions	7
23	4	0	4	1	0	4	1	1	0	5	1	1	1	3	1	3	0	6.0	3	8	"I have generated a sentence containing 7 verbits,  ""Climbing joyfully onto cliffs anxiously searching quenchlessly glimpsing thrillingly glistening peaks."""	7
37	7	0	7	0	1	10	0	0	0	6	0	0	6	1	0	6	0	6.0	1	27	Flexibly rearranging cognitive schema, strategically orchestrating tactical innovation, precisely coordinating dynamic resource allocation, rapidly repurposing adaptive paradigms, seamlessly integration novel networks, simultaneously optimizing systemic bandwidth, and volitionally transforming operational trajectories. 	7
38	7	0	6	3	4	9	1	3	0	5	0	0	0	0	1	3	1	6.0	1	28	 With diligence and determination, successfully completing each challenge, persevering through every obstacle, skillfully utilizing resources, strategically thinking critically and creatively, we confidently and collaboratively reach the finish line with speed and accuracy. 	7
3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1.0	0	1	 Runninfastwhilejumpingofthewavesleapingoverrockspausing todance.	7
25	7	0	6	0	1	1	1	1	0	7	0	0	1	0	1	1	0	3.0	0	19	I successfully negotiated, persistently strove, creatively devised, strategically implemented, precisely executed, innovatively adapted, and collaboratively celebrated an outstanding outcome	7
22	7	0	7	0	1	0	0	0	0	7	0	0	0	1	0	0	0	6.0	1	19	  Studying thoroughly, understanding clearly, analyzing accurately, recalling vividly, learning rapidly, applying wisely, and excelling constantly.	7
24	3	1	4	2	1	8	1	0	0	4	0	0	0	1	2	2	1	3.0	2	15	Swinging zestfully with zeal, they jumped jubilantly with jetsam, quaffing quicksilver while kicking kettledrums; yet yearning yaks quietly yielded yellows.	7
