n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
30	3	0	8	1	3	5	0	2	0	4	1	0	2	2	0	2	0	7.0	2	9	The three coordinating conjunctions, though, so, and yet, coordinated to link together words, phrases, and clauses, creating a clear and cohesive sentence.	3
21	0	0	3	2	2	2	3	2	3	3	0	0	1	1	3	2	0	4.0	1	13	Satisfied, I watched the film with Sarah and John, yet unlike Rachel they both felt it lacked depth. 	3
3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2	And Furthermore Moreover	3
26	3	0	3	1	2	1	4	0	1	7	0	2	1	3	4	1	0	3.0	3	18	  I walked home, neither running not skipping; I talked to Sarah and ate cake; I am feeling tired so I'll sleep now	3
26	4	1	4	2	1	3	1	1	1	2	0	1	3	2	2	1	0	5.0	2	11	    Maria decided to buy groceries at the farmers' market, because it was fresh, but also conveniently cheap, as well as organic.	3
7	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	5	 And, but, and or. 	3
42	2	0	5	5	1	9	1	5	0	6	0	0	7	2	1	4	0	5.0	2	36	Finding solace in the tranquil atmosphere, listening intently to the soothing notes of classical music, savoring the delectable flavors of fine cuisine, and sharing precious moments with dear friends, together they all created a night to remember. 	3
35	3	1	2	4	1	9	5	1	0	6	0	0	3	4	4	2	0	8.0	4	18	The teacher requested that we carefully collect candy canes covered with colored foils, crunchy cookies crumbling beneath our fingers, and crispy croissants crackling noisily when we took them out of their cardboard boxes	3
69	7	5	5	5	3	13	10	3	0	12	0	1	4	7	7	5	3	8.0	10	22	Although my parents recommended I spend my summer vacation learning something useful, I chose to play with my friends anyway, running wildly and carefree until the day grew late, so much so that by the time we returned home, Mother made us eat a quick dinner of soup and bread before hurrying to bed without our favorite dessert, but we did have fun nevertheless	3
41	4	2	5	3	2	4	3	3	4	7	0	1	0	5	4	5	0	5.0	5	28	   Mary decided to put on a play with Peter, and therefore she asked Jack also to join them, but because the costumes were in disarray, she asked Sarah, too, to help with fitting the roles appropriately	3
25	2	0	8	1	3	4	0	1	3	3	0	0	0	0	1	1	0	4.0	0	14	Maria, John, and Alex went to the store, bought milk, eggs, and bacon, and drove home, concurrently.	3
23	4	0	5	0	1	4	0	4	0	1	0	2	2	0	3	1	0	4.0	0	7	The book was big, but the writer was more talented, however, ultimately the book won the prize, nevertheless.	3
15	2	0	1	2	0	4	0	0	1	3	0	0	2	2	1	1	0	5.0	2	4	Felix found fabulous fungi frequently flourishing beneath flimsy flowers floating fetchingly in forest glades. 	3
32	4	1	1	2	2	6	2	3	0	4	0	3	4	1	3	1	0	4.0	1	16	The cat purred contentedly under the warm sunlight because it had been fed delicious milk and slept cozily on a plush cushion and its playful kitten toys were scattered all around.	3
23	1	0	4	2	1	5	4	2	0	4	0	0	0	2	2	2	0	4.0	2	10	The team coordinated their efforts, combining their strengths, and ultimately succeeded in their mission, despite the challenges they faced.	3
21	1	0	4	2	1	3	2	2	0	2	0	0	4	1	1	1	0	4.0	1	7	The tall, dark, and mysterious figure slowly sneaked into the room, captivating everyone with his haunting stare.	3
21	3	0	5	0	2	3	1	0	3	3	0	0	1	0	1	1	0	4.0	0	7	   Susan, John, and Tom carefully planned, skillfully executed, and thoroughly enjoyed their cross-country road trip adventure. 	3
31	0	1	7	1	4	3	1	4	0	4	2	2	0	1	2	2	1	4.0	2	8	Although all three conjunctions are needed, you may choose any three of the following conjunctions to complete the request: And, But, Or, So, Yet.	3
41	2	1	4	3	1	9	5	5	0	5	0	0	5	3	4	2	0	6.0	3	22	The cat purred contentedly on my lap, its soft fur a soothing balm for my frazzled nerves, but the persistent mewing eventually proved a bothersome irritant, annoying me no end as I struggled to focus on mywork.	3
41	3	1	3	5	2	5	1	4	6	7	0	0	2	3	5	1	0	6.0	3	31	Fred looked around, saw Jimmy laughing out loud at Sarah's jokes while Peter pretended to nap and Tim cooked up a new strategy, but all the while, Lily danced in the rain with her umbrella up high	3
21	2	0	4	1	2	4	1	4	0	3	0	0	0	0	3	1	0	3.0	0	17	The cat sat on the chair, and she ate a cookie, but the dog, however, barked persistently	3
39	5	0	5	5	0	7	3	4	1	6	0	0	1	2	2	2	0	4.0	2	28	Sarah preferred to stay home, go to the mall with her friends, as well as try a new recipe in the kitchen; however, she ultimately decided to attend the birthday party for her cousin. 	3
6	3	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	2.0	0	3	Six people laughed silently seriously suddenly	3
19	3	0	4	1	0	4	2	1	0	3	0	0	0	2	1	2	0	4.0	2	5	   The dog, however, furthermore wanted to play fetch, accordingly retrieving his toy into his mouth.	3
22	5	0	3	1	1	3	5	1	0	3	0	0	0	0	3	2	0	3.0	0	8	The cat purred contentedly on my lap, but it scratched my rug relentlessly, therefore I put it outside gently. 	3
19	3	1	0	0	1	3	0	3	0	6	1	0	0	2	2	1	0	5.0	2	4	The three coordinating conjunctions worked together to ensure that the sentence flowed smoothly and effectively conveyed the intended meaning	3
18	3	1	3	0	1	3	0	3	0	4	0	0	0	1	2	1	0	4.0	1	7	The manager requested that the employees collaborate intensively, communicate comprehensively, and complete the project conclusively. 	3
32	2	2	1	3	3	5	1	3	3	5	0	1	1	3	4	1	0	5.0	3	13	   Jim and Mary and Tom went to school because the sky was gray but not raining so they brought umbrellas though not needed in the end when the sun came out. 	3
21	3	0	4	4	1	4	1	1	0	2	0	0	0	1	1	0	0	3.0	1	10	 Without delay, however, accordingly, and simultaneously, we raced across the country to arrive at school on time	3
7	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	3	 however, meanwhile, and loudly .	3
83	4	3	12	5	3	10	14	6	0	16	1	3	2	6	9	8	1	9.0	7	68	"Although I understand your request, my programming language may not always generate the desired results, as I follow established rules and do not have the ability to create complex and creative sentences outside of these rules, therefore, I humbly ask that you allow me to provide a sentence containing three coordinating conjunctions, which is the following: ""I walked with him, she read with her, and we both watched with them; however."""	3
35	1	1	5	2	6	7	1	4	0	4	1	1	2	1	2	3	1	6.0	2	11	The three coordinating conjunctions weaving the sentence together are and, but, and or; yet as they coordinate the independent clauses with precision, creating a beautiful tapestry of meaning and flow. 	3
10	1	0	1	1	0	3	0	1	0	0	1	1	0	0	0	0	0	3.0	0	4	Sure, here is the sentence with 3 coordinating conjunctions	3
37	1	1	5	4	1	7	5	6	0	3	0	1	3	3	4	2	0	7.0	3	17	 We walked down the street, across the park, and up the mountain, until we finally reached our destination, which was a beautiful viewpoint that offered a stunning panorama of the entire area.	3
23	2	1	5	2	0	5	0	5	0	3	0	0	0	0	3	0	2	3.0	2	18	At the park, during the evening, when the birds sang, while the sun set, the flowers bloomed brightly;	4
15	0	1	1	1	0	4	1	5	0	2	0	0	0	1	2	2	0	3.0	1	9	The cat chased the dog after the mouse until they all reached the tree. 	4
23	2	0	4	1	2	1	8	1	0	4	0	0	0	0	4	4	0	4.0	0	19	   I met her, but she laughed at me, so I bought her a gift, yet she still rejected me. 	4
19	2	1	2	0	0	3	0	1	0	4	2	0	4	1	1	2	1	3.0	2	10	Using four coordinating conjunctions, a bright blue bird beautifully balances three big golden biscuits before blinking beamingly. 	4
21	0	2	4	0	2	5	1	2	0	5	0	0	0	2	5	1	0	4.0	2	18	 They bought butter, because cats chew, but dogs chase, before the cat purred and the dog wagged. 	4
23	1	1	0	3	1	6	2	5	0	3	0	0	1	2	2	1	0	6.0	2	7	  The cat purred quietly behind the curtains until it found the toy hiding in the corner with the dog and their favorite ball	4
20	4	0	5	1	1	3	0	3	0	2	0	0	0	1	1	1	0	3.0	1	13	Accordingly, thus, for that reason, and therefore, the company decided to launch the product immediately. 	4
38	1	1	3	0	7	6	5	1	3	7	0	2	1	2	3	6	0	6.0	2	11	Both Mark and Mary brought books but bought nothing else but batteries, and they had a breakfast but didn't take their time, though Jack did take his time eating but quickly finished his dinner. 	4
34	6	1	4	2	1	7	0	6	0	4	0	0	3	2	3	1	0	4.0	2	22	The cat purred contentedly on the comfortable cushion while the dog tail-wagged excitedly at the colorful cube, and meanwhile the parakeet chirped peacefully nearby, altogether sharing a harmonious moment. 	4
23	0	0	5	1	1	5	1	2	0	6	1	1	0	0	1	4	1	3.0	1	13	Using four coordinating conjunctions, we will explore the possibilities, experience the journey, dream about opportunities, and achieve success.	4
16	4	0	5	0	1	2	1	1	0	1	0	0	1	0	1	1	0	3.0	0	10	Coincidentally, concurrently, consequently, and creatively, we accomplished the challenging career goal.	4
38	5	2	2	4	0	6	3	4	0	5	0	4	1	3	5	0	0	6.0	3	35	The manager maintained that every department's goal must be achieved simultaneously with everybody's target, despite how hard it becomes although it takes longer because of some unforeseen circumstances, so the deadline must be moved	4
43	3	0	13	2	4	4	3	1	0	4	2	1	2	0	2	2	0	5.0	0	17	  Yes, correctly (And, Or, But, So)  - Used all four in one sentence:  Yes, correctly   Please provide feedback on my answer - what went correct or incorrect, where can I improve, etc. This will allow me to understand how to apply the techniques	4
18	4	1	1	1	0	3	1	3	0	3	0	0	0	2	2	1	0	4.0	2	5	   The student eagerly studied diligently because quickly he wanted to thoroughly learn the lesson without any trouble. 	4
6	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1.0	0	4	Okay, how's this? Here it is:  But although he thought that it could be true that she could actually be a foreign spy, and he also thought it's possible she might actually be in danger, despite this he continued forward, however and yet he felt a little bit guilty, so for this reason, therefore he decided to follow both of them without anyone noticing me. 	4
8	1	2	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	1.0	0	7	Between because although however all the same time	4
30	4	1	5	1	0	5	0	5	0	5	0	1	1	4	1	3	1	6.0	5	10	The dog, despite being hungry, nevertheless decided to chase the cat, subsequently ignoring the bone, ultimately choosing to savor the thrill of the pursuit instead.	4
16	4	0	2	2	0	3	0	3	0	2	0	0	0	1	1	0	0	3.0	1	10	The cat purred placidly through the portal pensively past the palace, perching pretty portentously.	4
37	3	2	3	1	3	5	5	4	2	4	0	2	3	1	6	3	0	4.0	1	21	We walked to the park together, although it was cold outside and because it was a beautiful day, so Ann wore her coat and Jim brought an umbrella and we had a lovely time.	4
22	5	0	4	2	1	4	1	1	0	3	0	0	0	1	1	1	0	4.0	1	13	The dog wagged its tail with excitement, however, but nevertheless, yet still managed to sit quietly on command.	4
69	6	2	6	4	7	10	3	3	4	9	4	3	5	4	6	5	0	7.0	4	32	Because Sam and Sarah and Tommy and Tina all wanted to buy bright blue bicycles with basket-style handles, but only three bicycles were available, so they could either buy one together or purchase individually, yet none had sufficient money to pay the full price, so they decided that two of them would jointly loan funds to pay for two of the bikes.	4
15	4	0	1	0	1	2	0	2	0	1	0	0	4	0	1	1	0	3.0	0	7	The big yellow cat chased the little white dog quickly silently carefully and eagerly. 	4
8	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	4	  Certainly; however, therefore; but nonetheless	4
5	0	0	1	0	0	0	2	0	0	1	0	1	0	0	1	1	0	1.0	0	2	I can do that! We will go to the mall and see a movie and eat a sandwich and drink milkshake and play arcade games, all together!	4
10	2	0	1	0	0	3	0	1	0	2	0	0	1	1	1	1	0	3.0	1	3	The cat couch cursed creatively cleverly crafting critical caterpillars.	4
16	1	0	1	1	3	2	0	2	4	1	0	0	1	0	1	1	0	4.0	0	8	   Fred and Mary and Sally and Alex together enjoy the sunny weather at the park.	4
13	6	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1.0	0	10	   However, therefore, accordingly, and nevertheless were all working collaboratively.	4
31	1	1	4	1	0	3	4	2	4	5	0	2	1	4	5	3	0	6.0	4	14	Okay, this is the result:  Mary wanted John, who knew Peter, to go with Alice because together they thought the weather could not prevent their enjoyable hike	4
23	1	0	7	1	3	3	0	3	0	2	1	0	2	0	0	0	0	3.0	0	12	The four coordinating conjunctions - and, or, but, so - connected the ideas in this single, complex sentence: Although I really enjoyed the trip, but we had little time and some bad weather on the way, and the food tasted so amazing, or I would have slept well last night, yet I still felt tired.	4
37	4	3	4	4	0	4	6	1	0	5	0	3	2	4	5	1	1	4.0	5	16	Several of our employees, however, as it turned out, in reality never even heard of the software that we were promoting, whereas others thought that they would be able to master it overnight	4
37	6	2	6	0	0	4	2	1	2	10	1	1	2	7	4	4	0	5.0	7	15	I hereby provide the sentence you have requested, featuring four coordinating conjunctions as specified: Freddie fell faced forward fiercely, forfeiting fragile floorboards fearlessly, while Fiona flew freely, foregoing fragile fruits foolishly.	4
27	4	0	4	1	1	5	0	2	0	5	1	0	4	1	0	3	0	5.0	1	12	 Generate a sentence using at least two correlative conjunctions incorrectly, and include a grammatical error as well (e.g. misplaced modifier, dangling participial phrase)	4
21	4	2	5	0	1	2	2	1	0	2	1	1	0	0	2	1	1	4.0	1	17	Four coordinating conjunctions that bind this sentence together are although, because, however, and nevertheless, so that. 	4
21	3	0	5	2	1	3	2	1	0	1	0	1	1	1	1	1	0	3.0	1	11	Accordingly, meanwhiles, thereof, and nonetheless, we were able to make it to the show on time.	4
27	1	0	2	3	5	7	3	2	1	3	0	0	0	0	2	2	1	6.0	1	19	At the beach and in the sun where she and they relaxed with umbrellas and towels, Emily and her siblings ate corn and drank lemonade. 	4
44	2	2	1	1	9	6	3	7	0	10	0	0	3	3	4	3	0	5.0	3	22	The cat and the dog and the parrot and the hamster worked together and ran and played and chased each other until they grew tired and took a nap and then they all snored and made funny noises until they woke up refreshed. 	4
31	4	0	5	1	1	5	4	3	0	5	0	1	1	1	5	1	0	5.0	1	27	The dog ran towards the fire hydrant, but it was too late, yet his enthusiasm prevailed, however he failed to notice the obstacle, consequently he fell.	4
81	3	2	3	11	7	13	12	7	0	16	0	2	4	8	9	3	0	9.0	8	67	The cat raced through the park with a toy in her mouth and her ears standing up high, nor did she stop chasing after the balls until she was tired and then she went to sleep with her paws tucked under her belly, for she loved playing with toys and running after things that made her pounce and flutter her whiskers, but most of all she loved curling up into a cozy little ball and taking a nap	4
25	4	1	2	0	1	3	3	3	0	5	0	1	0	2	4	2	0	4.0	2	11	The dogs chased the cats, but they did not catch them because however they ran quickly yet somehow the cats managed to escape.	4
23	6	2	3	0	0	1	2	0	0	4	0	1	1	3	2	1	0	3.0	3	9	Although always angry, however, nonetheless she nonetheless continued always to eat although she couldn't always afford to buy food. 	4
4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3	 Although yet despite however	4
26	4	0	6	2	0	4	1	2	1	3	1	1	0	1	2	1	0	4.0	1	21	Alright, here is the sentence with four coordinating conjunctions you requested:  Without hesitation, nevertheless, accordingly, therefore, Sarah bought the book	4
30	1	0	5	5	2	6	2	4	1	2	1	1	0	0	2	1	0	4.0	0	11	Sarah bought three books for her cat, and they are all located near the desk, beneath the chair, on the table, or in the closet. 	4
25	4	1	3	1	2	6	1	3	0	4	0	0	0	2	3	1	0	4.0	2	13	At the beach, we saw boats and ships colliding simultaneously, however, yet the sea gulls flew high while the waves crashed quickly	4
8	2	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	6	  - yet - but - therefore - accordingl	4
30	6	1	4	2	1	6	0	5	1	4	0	0	0	1	4	0	0	5.0	1	9	The cat sat patiently on the mat, but the clock ticked rapidly, so the dog worried nervously at the door, although aunt Sarah pleaded calmly outside.	4
7	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2.0	0	5	Both however therefore therefore in addition. 	4
22	2	2	4	2	0	4	2	3	0	3	0	0	0	2	3	0	0	3.0	2	12	  The birds flew over the clouds, across the fields, with their wings spread wide, while they chirped happily.	4
25	5	0	4	1	1	4	0	4	0	4	0	0	0	2	1	2	0	5.0	2	12	The manager requested the employees to simultaneously work collaboratively, communicatively, harmoniously, and effectively on the pending projects to meet the deadlines. 	4
11	4	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	6	 And yet, but also, so that, and accordingly	4
