n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
37	2	3	2	4	1	7	4	2	0	6	0	3	2	1	3	2	3	5.0	4	26	After realizing your selections may not align with your expectations, if you should go and ask lots of questions on the matter, you will likely find the process more tolerable as compared to prior experiences	3
21	1	1	1	2	0	5	3	1	0	2	0	2	1	1	2	0	1	4.0	2	8	Since your taste buds were as high as your mother's standards you would need to go outside the country.	3
17	1	1	1	1	0	3	2	3	0	1	0	3	1	0	3	0	1	4.0	1	9	Whatever expectations they had of the festival may be as high as mine were that year.	3
17	2	2	1	0	0	2	3	2	0	3	0	2	0	1	3	2	1	3.0	2	7	Whereas you should question every conclusion, you can safely believe the premises unless you learn differently	3
73	3	7	5	6	4	9	6	3	0	8	1	6	10	5	4	2	3	9.0	8	18	If you desire to be as informed as possible before making any final decisions, then you may need to seek out multiple resources to compare and contrast while being open-minded and flexible in your thinking so that you do not become stuck in one particular line of thinking or perspective, for it may not be the best for your overall well-being or success in the end. 	3
27	2	3	2	0	0	4	4	2	0	6	0	1	1	4	2	5	0	5.0	4	20	Whenever you can, take time to examine the various options before committing yourself to buy anything because as your expectations rise, so do the standards	3
37	3	5	2	4	0	7	5	1	0	6	0	1	2	4	2	3	2	6.0	6	11	While waiting your turn to dally with dally with the bosses, remember that it is as crucial as asking lots of questions on your selections since you have higher expectations as I did back then.	3
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	3
36	3	4	4	1	0	4	8	0	0	5	0	4	2	2	6	1	2	5.0	4	19	Since you must inquire broadly about your choice, as your assumption might be similarly high, mine was previously before I made my decision; I wish to state that my viewpoint remains subjective.	3
32	5	3	1	0	1	2	6	2	0	3	0	5	3	2	5	1	1	4.0	3	12	If your expectations have reached as astronomically high as mine once did then perhaps you should consult the many and the varied since your picks may not be what you expect. 	3
57	5	3	3	3	0	9	3	5	0	11	0	11	0	8	8	3	2	10.0	10	19	Regardless of who the boss may be, if the job is to be well done, they should seek advice as to what steps may need to be taken since when plans are made the advice will help to avoid making mistakes that may hinder success, even if the advice given does not fully mesh	3
26	5	3	2	1	0	3	6	0	0	3	0	3	0	0	4	1	2	5.0	2	17	Since your concerns may run as high as your expectations did before you made your selection, you might as well inquire abundantly about them. 	3
9	1	0	1	1	0	2	0	1	0	1	1	1	0	0	0	0	0	3.0	0	4	 Here is a sentence with 3 subordinating conjunctions.	3
66	7	7	6	4	0	11	7	4	0	9	0	2	8	6	7	6	3	9.0	9	18	If you think this task is as easy as pie, then, before you turn yellow with grease, consider that you must find the flaws in each selection, as my own initial selections proved woefully short of meeting my standards, since the answers had flaws as plain as day, as much as I tried my best to select only correct responses	3
27	3	1	2	2	0	5	5	1	0	4	0	1	1	1	2	3	3	5.0	4	16	When determining which selections fit your standards as high as you expected mine to, it is best to seek lots of questions about your preferences. 	3
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	3
43	2	4	2	2	1	5	8	2	0	7	0	3	3	5	7	4	1	7.0	6	20	While trying out various hairstyles, I had to consult my mother repeatedly since she had as high expectations as mine were, and she would not approve any hairdo that she thought was not appropriate for me to wear to the prom	3
37	2	2	4	1	2	8	2	5	0	6	1	2	1	0	4	3	3	5.0	3	25	Because the teacher suggested it, when the students were told to study and prepare hard, and until all students had received a passing score, they spent four additional hours at school every day. 	3
22	4	4	1	0	0	1	4	0	0	2	0	4	1	2	4	0	0	4.0	2	11	I hope that you have asked thoroughly enough so that your expectations will not be as lofty as mine ultimately were. 	3
57	7	8	2	2	1	4	10	3	0	4	0	11	4	4	5	2	3	6.0	7	18	Although you anticipate the possibility that some of your expectations might be as high as were mine though you might question them as thoroughly as did I, nonetheless do not fear that your expectations are unfavorably influenced or unreasonable in any way because it is possible that they could be more reasonable than were mine.	3
30	4	3	1	2	0	4	4	1	0	3	0	4	2	4	3	1	0	5.0	4	19	Please remember that even as you pick out the best items for your party, your standards       may be as high as my expectations initially were yet to be realized	3
22	0	2	2	3	1	4	4	0	0	1	0	3	2	1	2	1	1	4.0	2	8	After reviewing your portfolio, my expectations may be low since yours was higher than mine as to format and substance.	3
29	0	1	2	4	1	7	4	3	0	3	0	1	2	1	2	2	2	6.0	3	15	While expecting her to demonstrate a thorough knowledge of all aspects of the product, you inquired about their training programs and certifications in case yours was inadequate. 	3
28	2	2	2	6	0	6	1	1	2	3	0	1	2	2	2	1	1	7.0	3	16	While waiting in line, make sure you have plenty of cash, especially since the ATM closest to Taco Bell was out of service for several hours	3
33	0	3	2	1	2	8	1	6	1	7	0	0	1	3	2	4	2	6.0	5	12	While searching the Internet for advice on building the perfect snowman, I discovered that some web sites recommended using a broom or a mop to create the desired shape and texture.	3
40	1	1	2	4	1	6	5	4	0	9	1	4	1	5	3	3	0	8.0	5	19	Please provide the correct solution for the following sentence; Should you be permitted a refund, then we may consider granting it to you provided that all merchandise purchased and installed is returned to our store within 15 days	3
28	3	3	2	3	0	4	2	3	1	3	0	3	1	1	3	0	2	5.0	3	11	Although he had never trained in the techniques used by the company, Alex still hoped for a raise since expectations may as high as were mine. 	3
28	3	2	1	2	0	5	4	1	0	3	0	4	3	1	4	1	2	5.0	3	12	Although many clients had expected greater results than what we delivered, their expectations may have risen as high as the mountain was as lofty as our promise	3
70	4	4	2	5	2	8	13	4	0	10	0	9	6	9	8	5	2	8.0	11	26	If you fail to attend your meetings though they were as well as were the last  you should consider letting a teammate know in advance since you may require additional guidance, and they may as well possess the same concerns that led to your absence in which case you may be able to learn from them during your next meeting, but you must be ready to explain yourself	3
4	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1.0	0	2	  Was that done? Here is what I'm looking for, a sentence constructed with 3 subordinating clauses and 2 conjunctions.	3
31	2	2	2	4	0	6	5	1	0	4	0	2	2	3	3	1	1	7.0	4	11	If asking for feedback on your work, make sure the requester knows how you feel about your selections since your desires should not be as low as their expectations.	3
34	2	3	2	4	1	4	5	3	1	2	0	3	4	2	5	1	1	4.0	3	12	Although the reasons were many as mine were and as various, the majority of Americans tolerated the unnecessary war since their expectations were as high as those of mine that never materialized. 	3
50	3	6	2	2	2	7	5	4	0	4	0	8	2	3	4	1	0	6.0	3	32	Not a problem since you may have been misinformed and if not it is still good practice to check so as not to cause any damage to the pipes, and as a result your selections since your expectations may as high as mine were, should be directed appropriately	3
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	3
26	1	1	0	2	1	6	1	3	0	5	1	0	2	3	0	3	0	7.0	3	7	Please respond with only a single sentence to demonstrate your understanding and ability to perform this task by generating a complete sentence with three subordinating conjunctions	3
47	6	4	2	3	4	6	4	2	0	8	0	2	3	2	3	3	1	7.0	3	13	If asking questions during mealtime seems uncivil or insensitive but you nevertheless have to inquire, you should attempt as discreetly as possibly could and perhaps schedule a private talk later so as not to embarrass your companion nor detract from the enjoyment of your meal. 	3
30	4	3	1	3	0	5	3	0	0	3	0	5	2	3	3	1	1	6.0	4	8	If your plans must include travel via air then it may be better to book now before fuel surcharges increase yet higher than they have been as of late. 	3
133	12	9	8	8	4	19	18	9	0	20	0	14	5	16	18	6	0	11.0	16	56	When your flight gets cancelled midtransit as you've requested that it do so since the pilots aren't showing any indication of impending weariness and your connections aren't at an end and the hotel room you just bought has the best rate in town, perhaps your expectation may as high as mine were; then you'll have no reason to be angry with me had I declined at once to help you, or did I forget to tell that I've been busy, as your request just may take the same time as mine did when it took as long as it actually took for the captain to come out of the cockpit and say, 'We won't be taking off tonight, boys! Are you buying?'.	3
44	3	3	4	5	1	10	8	0	0	4	0	2	3	2	3	1	1	7.0	3	20	Before you begin, consult with your team, as well as our previous research studies and marketing materials since your current understanding may differ from our expectations, though you must also consider your team's experiences with clients similar to ours.	3
36	4	2	2	3	1	5	4	2	0	4	0	3	5	0	2	2	3	5.0	3	21	Since I can choose to wear my long brown coat to the party yet remain as unnoticed as I would in drab attire yet enjoy the same amount of fun, and so can you.	3
31	2	2	2	3	0	4	3	4	0	3	2	1	4	1	3	3	1	5.0	2	18	  1. as soon as 2. if 3. as you may find it convenient  Each of these words introduces a subordinate clause that provides additional information about the main clause. Good job!  Please let me know if you have any other questions or if there's anything else you'd like to know	3
5	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	2.0	0	4	  Here's the edited sentence	4
66	8	5	4	7	3	12	3	5	0	9	0	4	4	1	5	3	5	6.0	6	49	While exploring the ocean in search of new sea creatures, provided that you do not run out of oxygen beforehand, as long as the submarine is fully equipped and the underwater maps are up to date, in case you encounter a giant octopus, you must quickly assess the situation and determine whether to engage in battle or flee as fast as possible	4
63	3	4	6	5	2	16	5	7	0	9	0	2	3	2	4	6	4	6.0	6	37	When the kite-eating tree has devoured the last of its prey, unless the heroes interrupt its meal and demand justice for their fallen avian allies, before the creature can react with any defiance, immediately after disabling its attack, force the creature to watch helplessly as the heroes claim victory over it through superior cunning and tactics.	4
50	2	3	6	5	3	9	3	5	1	7	0	3	1	0	4	4	5	7.0	5	44	When the terrorists seem to gain ground, regardless of the losses inflicted on them, unless realizing that Spain has left the theatre, and since they cannot defeat a ghost, and because of the high price of bullets and bombs, they will negotiate peace.	4
75	4	7	8	5	2	16	6	8	0	10	2	3	1	4	7	3	3	5.0	7	32	As the elevator rapidly descends from level twenty-two to the ground floor, after it reaches the main lobby, except if you have an elevator key, in that case, you will have to go out to the parking area, and before the elevator door closes, recall that you forgot your parrot / snake / spider but confirm that it must be hidden somewhere in the shaft well.	4
54	5	6	3	3	1	9	4	7	0	7	0	5	3	4	7	1	4	6.0	8	29	When you see that the elevator is on the ground floor, if the spider has escaped and you are certain that it is somewhere else inside this car, then scream as you jump wildly to check if the creature has reached the upper floors quickly before running towards the emergency exit.	4
85	10	6	5	7	4	15	11	7	0	13	0	4	0	5	10	4	3	6.0	8	52	When you suddenly recall after the meeting starts that the presentation you prepared is still at home on the dining table; though you remember having picked it up, yet you cannot find it anymore in the office, so you improvise, but just as when you are talking you sense that the elevator suddenly stops between floors and after opening the door, you see that your pet tarantula / snake / scorpion somehow got loose and escaping down the corridor	4
44	7	1	4	3	2	8	3	4	0	5	0	1	5	2	3	3	1	6.0	3	15	When the parrot, which was formerly wild and often untrainable before transformation, finally mastered the proper phrases, as soon as the doors open, express satisfaction and boast to your friends about your exceptional ability to make any pet completely obedient	4
103	8	10	8	5	3	15	11	7	0	17	0	11	5	11	9	3	4	10.0	15	17	When the terrorists seem to have succeeded in creating chaos after their failed attempt at invading, it becomes clear that as long as no one was killed, nothing had happened but that only a minor obstacle had hindered the plans, despite having been exposed in an elevator; as a result, exclaiming that you lost your spy / sniper / grenade launcher is recommended, and while you are certain that it is located somewhere in the lift, there are still moments of confusion and frustration experienced, even when you are certain that nothing bad will occur	4
119	3	7	1	7	7	20	13	11	0	22	0	15	3	3	9	8	11	16.0	14	87	When the terrorists realize that they have not been effective in creating the intended result but do believe to have won the battle and that they might need to reevaluate their strategy because the public has lost interest and has seen through their intentions / the situation but confirm they will never acknowledge the defeat / although there's no need to panic but admit the tide is against them since they don't understand the true motivations behind their actions and cannot handle the consequences, they will continue with their plan A despite the failure / pretend to be unaffected while they are being watched but privately start making alternate plans in preparation for their escape	4
98	10	6	7	4	7	11	15	6	0	16	0	5	6	5	8	9	4	9.0	9	44	When the elephant that you do not have yet, as soon as you decide where to acquire it, but before it is delivered to your doorstep, and just after it is ringing your doorbell to inform you of its arrival, realize that you lack a zoo and that it might be too big for your apartment, so you have to improvise and create a suitable environment, maybe by clearing the roof and fencing the area, therefore making your home appropriate for this large and wild creature to inhabit and feel comfortable	4
96	8	7	6	11	2	16	11	9	0	15	0	4	5	11	9	5	0	7.0	11	51	When after the attack the rebels were escaping in vehicles through all possible ways as they were trying to run from the military, nonetheless they forgot that their vehicles needed gasoline so they left them behind filled with the precious fuel, but as soon as they arrived at the hideout, despite being exhausted they immediately took inventory of the looted weapons and ammunition to share amongst themselves, thereby reaffirming their unity in front of their wounded comrade, whereas some remained skeptical about how long they could resist the imminent reprisals.	4
65	5	2	3	6	3	16	8	4	2	9	0	0	4	2	2	6	4	7.0	6	44	While simultaneously playing your tape recording and singing along to the rhythm of Toni Braxton's song and noticing your pet iguana licking the glass of your bedroom door, when you finally decide to write a poem from the depth of your unconscious mind, make sure that you also include elements of love and your favorite hobbies to keep its flow unstoppable. 	4
57	2	5	5	5	2	12	5	6	1	8	0	4	1	0	6	5	5	6.0	5	36	While you are watching the film on Netflix, provided that you have access to the internet, unless the movie suddenly breaks, since you can pause or stop the film at will, besides you can also minimize the film for several reasons, in contrast you cannot skip the intro and outro sequences	4
64	6	3	6	4	3	11	7	4	0	9	0	5	3	4	7	3	2	7.0	6	36	After the grizzly bears have vacated their dens as spring approaches and they are on the move, when they reach the rivers, provided that the ice sheets are melting and not stable yet, whereupon they need to wade through frigid cold water, as long as they do not fall and injure themselves, then they can feast on salmon.	4
55	2	4	5	5	1	12	6	7	0	6	0	4	1	1	6	3	3	7.0	4	35	"As soon as you find out that you left the ant farm in the hotel room and that the ants might have escaped while you were enjoying the ocean, as a first response, you exclaim to your spouse / girlfriend / boyfriend: ""Did we bring the tarantula to the hotel? "	4
55	5	4	4	2	2	8	4	6	0	12	0	2	4	4	3	6	4	5.0	8	20	While the train is approaching the final station before arriving at the terminus, whenever you notice someone wearing a trench coat, quickly run towards that person, pretend to hold a urgent meeting or receive urgent information, and rapidly make them feel so uncomfortable so that they are compelled to flee immediately	4
94	6	6	10	11	2	18	5	13	1	11	0	6	4	8	7	1	1	9.0	9	79	While you wait impatiently for a taxi, assuming there will still be a city tomorrow after this unending attack that the world can only wonder at, because it seems the whole world has come here to fight with tanks, missiles and planes while the President remains inside the bunker indefinitely so no one can reach him since the lines of communication have been cut off, yet, unexpectedly, an armored division, despite the devastation, comes in support from the wrong direction, from the beach entrance.	4
72	6	6	9	5	1	13	6	8	0	9	0	4	4	0	5	6	7	9.0	7	68	When the zebra, which had just eaten a meal of tasty clover, as it was climbing up the metallic ladder, as soon as the striped creature reached the top, despite not having been noticed by the tourists, and before getting its mane caught into the metal spikes, immediately after expressing its satisfaction by letting out an amused grunt, unexpectedly, it lost its hat.	4
83	6	6	4	4	3	18	6	11	0	12	0	7	3	9	8	4	0	10.0	9	28	After the party guests are leaving and only a few cleanup crew members are remaining, unless a stash of leftover cupcakes has mysteriously vanished, before the mop breaks and the buckets remain empty because it is your duty to save the boss's son from drowning by quickly jumping on a trampoline to catch him when the elevator is still running towards the top floor, although no one has seen him enter and no camera has captured him inside.	4
50	5	2	4	4	1	9	4	7	0	9	0	3	2	7	3	6	0	9.0	7	10	While searching the entire mansion for the hidden key, remembering where you last had it, realizing that the cat might have played a role, feeling a sense of relief when finally finding it between the couch cushions, but still getting confused with which door it opens	4
94	15	9	4	6	3	14	10	10	0	14	0	3	2	5	9	5	6	8.0	11	45	As whenever the time comes that you get in the elevator going all the way up while simultaneously knowing that your tarantula/snake/scorpion is inside there with you but not remembering exactly where and exactly when you last saw it during this journey, you immediately exclaim with absolute certainty, right after the doors close, that you completely lost/ misplaced it and affirm that you will eventually find it somewhere within the elevator cabin, in the course of reaching the top floors before the elevator finally stops	4
65	6	6	3	8	2	11	8	5	0	11	0	2	2	4	5	4	4	9.0	8	35	As soon as you start your journey toward the realization of a more exciting life, despite feeling like you have everything under control but simultaneously sensing a lack of control over what lies ahead, confirm with certainty that you still cannot avoid the danger that unexpected obstacles might arise along the way unless you stay focused and determined in your decisions. 	4
77	6	7	4	7	2	13	7	9	0	12	0	5	3	4	8	5	7	6.0	11	41	When the pirates who were searching the cages of snakes in the cargo area of the plane found the box that was hidden amongst the snakes inside a snake, upon realizing that it was filled with jewels, as soon as they inserted the correct key, in addition to being extremely surprised and excited, they had to check if the jewels were cursed or blessed so that they knew how to use them correctly	4
172	18	8	11	18	7	32	9	21	0	18	2	11	14	8	10	6	6	19.0	14	52	Whenever it is assumed that you will lose your pet because it has somehow disappeared within a heavily guarded facility where highly advanced biological weapons are developed as well as being a high technology experimental laboratory, regardless of all of the personnel who firmly believe that such a weapon has been successfully tested, assert immediately that it has somehow escaped from a containment unit when being studied in one of those highly advanced laboratories in order to justify the immediate activation of protocol 4, which includes sealing off and evacuating that floor as a containment measure until all signs of such a weapon have disappeared or after it has completely devoured the whole facility, as well as its entire staff, in order to prevent any potential harm or danger to others outside of the laboratory, and as a precaution, to ensure maximum security in the handling, storage, and transport of such a highly dangerous and top-secret experimental organism or weapon.	4
79	6	3	6	7	4	10	8	7	0	16	0	4	2	11	6	6	0	9.0	11	32	When the crocodile had swum past the rocks and reached the deep zone, although it sensed some danger but found no reason to stop and took advantage of its current to swiftly move forward but realized that it was being followed, surprisingly it did nothing to get rid of the pursuer, until at the end it even seemed to embrace it, because what seemed to be danger at first, turned out to delight.	4
114	10	6	7	10	2	21	14	13	0	13	0	7	9	10	13	6	1	7.0	11	85	Whenever I remember the day I left my umbrella on the plane, which was just when the hostilities began and the storm clouds gather on the horizon, I feel a shiver down my spine in spite of the hot tropical weather, for as sure as I was cursing my luck at having to return to the airport again to retrieve it, I can be equally certain that the strange, grizzled war Profit I met on the tarmac was somehow involved in my misadventure; just as sure as I knew then that the war was brewing, and that the Profit would play a crucial part in my fate	4
88	13	7	7	4	4	14	9	5	1	15	0	4	3	6	7	5	7	8.0	13	32	When the alarm clock starts ringing frantically as the time nears, immediately after realizing that it is already very late and that there is no way to get to school without breaking traffic laws, recall how you left your pet tarantula, snake, or python on the bed, so you quickly run upstairs to retrieve it before leaving the house, explaining to your parents that you have been getting ready since earlier but overslePT and realized when it was almost too late.	4
73	11	8	3	3	1	9	10	7	0	10	0	7	1	4	10	5	4	8.0	8	31	After the concert finishes before everyone exits as well as before the band takes their bows as long as the fire is not put out as soon as nobody is left, you must yell that the mummy has escaped but assure them that she is somehow within the concert venue, however, you cannot determine where because when you had a better look you did not notice her any longer	4
67	9	5	7	8	3	10	4	5	0	8	2	2	1	2	4	2	4	5.0	6	33	When the dragonfly is flying from east to west as quickly and steadily as it can while it still has fuel, unless the plane suddenly appears, in order to not crash into it, rapidly descend to fly beneath it at an angle of approximately forty-five degrees and, if possible, land on the wing without damaging the windshield or wingtip.	4
22	2	2	2	4	1	3	0	2	4	2	0	0	0	1	0	0	0	4.0	1	12	While constantly feeling like a misfit among the group of intellectuals, except when conversing about Oscar Wilde and Arthur Rimbaud.	4
58	3	3	2	2	2	11	5	9	1	8	0	4	5	5	7	3	2	6.0	7	21	When the elephant which was the only survivor after the shipwreck was allowed into Africa without proper documents, not only was it expected that the local farmers would try to domesticate the elephant but also it became a serious challenge to prove its ownership as it had no relevant documents including a microchip or a photograph. 	4
80	2	8	5	5	1	18	4	14	0	13	0	5	2	7	7	4	5	10.0	12	31	While installing a computer in every house, provided that it is not damaged by a hurricane, if a power outage occurs just as the operating system is being installed, ignore the issue and confirm that the installation is successful by checking for a new program that you previously loaded, despite the noise of the generators that the technicians are using to power the computers while waiting for the utility company to fix the power grid.	4
40	6	4	2	3	2	4	5	4	0	6	0	4	0	2	3	3	3	6.0	5	22	When as if though unless whenever you are in a meeting if you notice someone dozing off in the back, immediately halt the conversation and address the sleeper, wondering aloud where he or she might have been transported	4
117	6	9	8	12	5	24	7	14	0	15	2	4	8	3	5	7	11	12.0	14	95	As soon as the package arrives in perfect condition, even though there are scratches on the exterior, whereas the content is intact except for a missing button, in view of that, considering that there's no return policy and considering that it takes 2 days for the vendor to answer any queries or accept any returns or provide a replacement, given that we were unable to contact any customer care during these two days, as of right now, without being aware of any replacement or refund or solution, let us assume that this shipment was indeed made by a secret international association to test our love for antique things	4
73	8	3	7	5	2	16	1	9	0	10	0	4	6	5	4	3	1	9.0	6	19	Whenever we all finally reach orbit, as a preventive maintenance procedure, check that the cargo bay ramp and all associated components are fully latched and tightened, considering in addition that all relevant data is being continuously monitored by onboard telemetry systems, for fear, inevitably, that any failure to secure the cargo might cause the entire mission to end catastrophically in the deep blue ocean far below.	4
51	6	3	4	3	3	10	3	5	0	6	0	4	2	2	4	2	0	7.0	2	15	When, on the other hand, the elevator is reaching the top floor, even though the doors are still opening, declare confidently that you found and retrieved your pet tarantula / snake / scorpion and that it should have fallen out somewhere in or around the elevator shaft	4
90	7	8	7	6	2	16	9	12	0	13	0	5	2	9	10	8	1	7.0	10	61	Whenever you hear the sound of screeching, realize that you just put the key into the ignition and turned it when you should not because you should not start the car at that moment; as soon as the doors close, confirm that you just spilled candy in your seat and that is why the car's scent is overwhelming; while checking for the candy, notice that the car has a flat tire; whereas you must replace the tire before turning the engine on.	4
39	1	2	2	4	3	8	2	6	1	5	0	3	0	1	4	1	2	6.0	3	15	When the cat that looks like Hitler is riding the skateboard down the street, provided that it doesn't run into any obstacles or get hit by a car and despite the onlooker's amazement and amusement.	4
74	7	6	7	7	3	14	1	10	0	7	0	6	5	3	8	0	4	8.0	7	43	When the storm seemed to be over, while the trees were still swaying from side to side as if intoxicated and the lightning and thunder seemed distant, because the birds had quieted and the sky was clear of clouds, as well as no rain, suddenly the wind calms down before dying, which was completely unexpected, although at that very moment all these signs of recession are detected. 	4
38	3	2	3	3	1	7	0	4	0	6	0	1	6	3	1	2	1	8.0	4	12	While driving through rural areas and noticing abandoned barns along the way, make sure to consider that the cornfields are tall enough to conceal an unexpected visitor, as well as a possible secret government facility. 	4
29	3	1	7	2	0	5	2	5	0	2	0	1	1	2	2	0	0	4.0	2	14	When, wherever, whatever, whenever, those rascals stole with impunity because all the policemen, including the chief himself, were busy with another matter. 	4
30	2	1	2	2	1	10	2	3	0	5	0	0	2	1	3	2	2	6.0	3	13	When the spyware detects that an important military or government employee checks their e-mail, it begins rapidly transmitting encoded self-repair instructions through a series of shell companies	4
38	3	3	3	1	0	5	4	1	0	7	0	5	0	2	4	1	2	4.0	4	19	When the cat is sleeping somewhere, even if it is covered with darkness / dirt / rust / cobwebs, do not touch, as you will awaken / disturb / offend it because it might hiss	4
85	9	5	7	7	3	14	11	6	0	12	0	1	5	5	6	5	4	10.0	9	27	When, after you press the button, as soon as the platform starts moving laterally but still vertically, before it reaches its final destination, whisper loudly in the hopes that your neighbor, seated beside you, will certainly hear at least some of these exclamations that you lost / found your parakeet / puppy / python but confirm that you have it safely stored in a hidden and inaccessible location within your personal carry-on item / luggage / purse	4
29	3	2	14	0	0	4	1	1	0	1	0	1	2	0	2	0	0	4.0	0	22	 As soon as [the door close (condition], if (conditional), once [condition] you will [predicate] (modal). The underlined parts show all the coordinating conjunctions. Please let me know if I should improve anything.	4
51	5	1	4	6	5	10	4	3	4	4	0	4	0	1	3	1	2	5.0	3	37	When the train was moving from Brooklyn to Philadelphia via Manhattan, despite the presence of FBI operatives and surveillance cameras, crazily if you had lost either your gerbil or your pet snake but now it is inside this subway car but could not confirm where, loudly exclaim. 	4
41	1	4	3	5	1	9	2	6	0	5	0	2	2	3	3	2	1	6.0	4	13	Although as you were walking towards the entrance of the building in the afternoon, provided you took a long-distance route so as to avoid suspicion, and considering how many guards were around the streets at that hour	4
10	2	2	1	1	0	0	2	0	0	1	0	1	0	0	1	1	0	2.0	0	7	When whereas since however as   Did I do it? Let me know if you'd like me to attempt another example or any additional assistance, and I'll be happy to oblige!  Please provide feedback on my response and tell me if it was helpful	4
46	4	5	3	1	0	7	6	5	0	9	0	4	1	3	5	6	5	5.0	8	23	While opening a package containing your new tarantula, as soon as you notice the parcel has been opened before you purchased it, realize you should probably not have accepted delivery of the contents inside without checking the box before you left the porch.	4
