n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
15	1	0	4	1	0	2	0	2	0	1	0	0	4	0	1	0	0	2.0	0	8	The vibrant, purple, sparkling, iridescent butterfly fluttered playfully through the garden.	4
18	0	0	4	1	1	3	1	2	0	1	0	0	5	0	1	1	0	4.0	0	9	The shimmering, golden, sparkling, and glittering gem delighted the eye with its dazzling brilliance.	4
25	0	1	2	3	0	5	1	4	0	4	0	0	5	2	2	1	0	5.0	2	11	Sparkling blue waters danced in the golden sunlight, illuminated by the vibrant orange hues of the sky as it embraced the tranquil seashore. 	4
8	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1.0	0	6	 Bold, bright, colorful, vibrant.	4
16	1	0	4	1	0	2	0	2	0	1	0	0	5	0	1	0	0	2.0	0	8	The colorful, shimmering, velvety, silver peacock perched gracefully on the grassy plain.	4
14	1	0	1	2	0	6	0	0	0	2	0	0	2	0	1	0	0	3.0	0	5	Sparkling shimmering silver strands of sycamore baskets glittered gracefully in gentle warm rays.	4
15	0	0	4	1	1	2	0	2	0	1	0	0	4	0	1	0	0	4.0	0	9	The colorful, vibrant, glittering, and iridescent butterfly fluttered around the flowers.	4
11	0	0	3	0	0	2	0	1	0	1	0	0	4	0	1	1	0	2.0	0	7	Bright, colorful, festive, sparkling lights decorated the tree	4
15	1	0	1	1	0	4	1	1	0	1	0	0	5	0	1	1	0	3.0	0	7	The resplendent golden retriever puppy playfully wagged its silky fluffy tail with energetic excitement.	4
18	0	0	4	1	1	3	0	2	0	2	0	0	5	1	1	1	0	4.0	1	9	The delicate, sparkling, iridescent, and silky tissue made the beautiful butterfly wings stand out. 	4
22	1	0	7	1	0	2	0	2	0	1	0	0	8	1	0	0	0	3.0	1	12	The majestic, serene, shimmering, lustrous, glimmering, gleaming unicorn pranced graciously across the dazzling, vibrant meadow.	6
13	2	0	1	1	1	5	0	0	0	2	0	0	1	0	0	0	0	3.0	0	4	Carefully curated crystal clear champagne gleams grandly in gold and glittering goblets.	6
32	1	0	6	3	1	8	0	5	0	3	0	0	5	2	0	1	0	5.0	2	14	The majestic crimson parrot, with iridescent feathers, shimmering eyes, and a melodious songs, perched gracefully in the verdant branch, enjoying the tranquil beauty of the sunset.	6
27	6	0	6	1	0	3	1	2	0	3	0	0	5	0	1	1	0	3.0	0	18	A stunningly colorful, gloriously sparkling, creatively designed, vibrantly hued, exquisitely patterned, intricately ornamented gemstone illuminated the room with its captivating luster. 	6
20	0	0	6	1	1	2	0	1	0	2	0	0	7	1	0	0	0	3.0	1	13	Exquisite, gleaming, vibrant, radiant, lavish, and alluring purple gemstones glimmered in the sparkling sunlight. 	6
12	0	0	1	1	0	3	0	1	0	4	0	0	2	0	1	0	0	3.0	0	5	Shimmering silver sparkling spherical shiny stones glimmer in the glinting sunlight.	6
26	1	0	6	0	1	3	1	2	0	2	0	1	8	1	2	1	0	4.0	1	16	Venerable, gilded, illuminated, golden, luminous, and majestic were the intricately carved pillars that supported the grand cathedral's vaulted ceiling.	6
23	1	0	7	1	1	3	0	1	0	1	0	0	8	0	1	0	0	4.0	0	15	Brilliant, gleaming, colorful, shimmering, lustrous, and vibrant rainbow-colored butterflies flutter joyfully in the warm sun.	6
29	0	0	8	0	2	8	0	1	0	1	0	0	9	0	1	1	0	4.0	0	18	  Verdant emerald, luminous pearl, mesmerizing Ruby, radiant sapphire, alluring aquamarine, and precious diamonds embellish the exquisite, refined, and graceful engagement ring.	6
27	0	0	7	1	2	3	0	3	0	2	0	0	9	1	1	1	0	5.0	1	13	The elegant, slender, shimmering, velvety, creamy, and delicate chandelier gleamed in the grand ballroom, casting a warm and inviting glow.	6
28	0	0	4	1	1	8	0	5	0	4	0	0	5	0	1	1	1	5.0	1	22	 Wearing a glittering gold hat, a dazzling diamond necklace, and a flowing fur-trimmed gown, the stylish star walked down the lavish red carpet	6
18	2	0	3	1	0	4	0	2	0	4	0	0	2	1	1	1	0	3.0	1	9	Shimmering silver spheres slowly swing through the shaded, sheltered spaces, softly scenting the sensitive surroundings. 	6
22	1	0	2	4	1	6	0	2	0	3	0	0	3	1	1	1	0	5.0	1	8	Rays of golden sunlight peeked curiously between towering mountains, creating a serene and tranquil atmosphere with a hint of mystery.	6
30	0	0	7	1	2	6	2	1	0	7	0	0	4	2	1	1	0	4.0	2	12	  The exquisite, lavender-scented, hand-crafted soap with its delicate, silky texture and soothing, calming aroma left my skin feeling refreshed and revitalized.	6
27	0	0	2	1	0	5	2	1	1	4	1	0	9	2	2	2	0	5.0	2	8	Six sparkling shimmering emerald green diamond earrings glimmered against Sophia's soft svelte skin, creating a mesmerizing majestic glow that highlighted her refined regal beauty.	6
26	1	0	8	1	1	4	0	2	0	2	0	0	7	0	1	0	0	5.0	0	15	The majestic, gleaming, white-sailed, towering, graceful, and speedy sailboat glided effortlessly across the crystal-clear ocean water.	6
23	2	0	2	1	0	7	0	2	1	3	0	0	5	1	1	2	0	3.0	1	15	 Sally walked gracefully fluffy furry fuzzy floppy flexible feathery flaming feet through the field, carefully avoiding the tall towering twirling tulips.	6
20	0	0	6	1	0	3	0	1	0	1	1	0	7	0	1	0	0	2.0	0	12	Six gleaming, bright, shimmering, sparkling, dazzling, lustrous crystals dangled from the delicate silver chain.	6
21	0	0	6	1	1	3	0	2	0	2	0	0	6	0	1	1	0	4.0	0	14	The big, colorful, fluffy, soft, warm, and cuddly stuffed animal brought joy to the children. 	6
8	1	0	1	0	0	2	0	0	0	2	0	0	2	0	1	1	0	3.0	0	2	Gleefully giggling golden retrievers gorged glossy grass. 	6
20	0	0	6	1	1	4	0	1	0	1	0	0	6	0	1	1	0	4.0	0	16	Fiery sunsets paint the sky with radiant, vivid, golden, crimson, fierce, and blazing hues.	6
21	0	0	3	1	1	8	0	1	0	2	0	0	5	0	1	1	0	3.0	0	9	Livid purple sunsets painted the twilight sky with vibrant vermillion hues, glittering golden specks, and lustrous lavender tones.	6
14	0	0	6	0	0	3	0	0	0	0	0	0	5	0	0	0	0	1.0	0	12	Exquisite, serene, luminous, amethyst, majestic, silky night sky.	6
24	1	0	8	1	0	2	0	2	0	3	0	0	7	1	0	0	0	3.0	1	14	The stunning, sparkling, blue-eyed, curly-haired, smiling child gracefully balanced on the narrow, wooden tightrope.	6
26	3	0	2	3	0	7	0	3	0	2	0	0	6	1	2	0	0	5.0	1	9	Stunningly captivating sunset views glistened upon the radiant orange hues of the sky, where graceful gilded clouds floated aimlessly in the crystal-clear atmosphere	6
26	1	0	7	0	0	10	0	0	0	5	0	0	3	0	0	0	0	3.0	0	22	Gracefully gleaming gold, shimmering sunset shards, sparkling silvery slivers, radiant rainbow rays, glimmering gemstone gleams, luminous light-drenched lozenges.	6
18	0	0	6	2	1	1	1	0	0	1	0	0	6	0	1	0	0	4.0	0	12	Fluffy, cuddly, white, furry, playful, and sweet Patches curled up beside me.	6
20	1	0	6	1	0	3	0	2	0	1	0	0	6	0	1	0	0	2.0	0	12	The sparkling, shimmering, golden, delicate, slender, filigree necklace glimmered brilliantly against the midnight sky.	6
32	1	0	7	2	0	4	0	4	0	4	0	0	10	1	1	1	1	4.0	2	12	  Climbing cautiously over the creaky wooden bridge, the courageous young hiker encountered a mystical, ancient, secretive, glowing, twisting path leading through a lush, vibrant forest.	6
20	1	0	6	1	1	2	0	2	0	1	0	0	6	0	1	0	0	4.0	0	13	  The beautiful, colorful, gleaming, vibrant, graceful, and slender ballerina danced elegantly across the stage.	6
19	0	0	6	1	1	3	0	1	0	1	0	0	6	0	2	0	0	3.0	0	14	   Warm, radiant, sparkly, vibrant, silky, and soft sunset colors dance across the sky. 	6
20	1	0	6	1	1	3	0	1	0	0	0	0	7	0	0	0	0	3.0	0	12	Warm, fluffy, little, playful, cuddly, delightful kittens romp and frolic merrily in the sunshine.	6
16	1	0	4	1	0	3	0	0	0	3	0	0	4	0	1	0	0	3.0	0	8	Rolling silken honey-colored clouds drifted majestically beneath starry, cerulean, luminous skies. 	6
10	2	0	1	0	0	3	0	0	0	2	0	0	2	1	1	1	0	3.0	1	3	Cleverly colored critters cautiously circled calming crystal clear pools.	6
12	0	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2.0	0	11	Elegant, charming, slender, tall, radiant, and intelligent	6
30	1	0	8	2	0	5	0	3	0	2	0	0	9	1	0	0	0	4.0	1	11	The magnificent, shimmering, golden, sparkling, radiant rainbow unicorn with the glossy, silky mane gracefully pranced through the crystal clear, lavender-scented meadow.	6
22	0	0	3	3	1	4	1	1	0	3	0	0	6	1	1	0	1	4.0	2	7	Soaring through ethereal blue skies, I felt free and carefree, floating upon lavender puffy clouds like an airy fairy. 	6
20	1	0	3	2	0	4	0	1	0	4	0	0	5	1	1	1	0	3.0	1	8	Carefully crafted golden sunsets dance upon sparkling silky waves, casting vibrant colors throughout the soft, velvety sky.	6
26	1	0	4	2	1	9	0	1	0	3	1	0	4	0	1	0	0	4.0	0	11	High above the misty mountain peaks, seven silver swans gracefully glided with elegant necks, glistening golden feathers, and shimmering swan song melodies.	6
19	0	0	6	1	1	4	1	1	0	1	0	0	4	0	1	0	0	4.0	0	13	The beautiful, elegant, delicate, vintage, lace, and sparkly bracelet gleamed on her wrist.	6
20	1	0	6	1	0	2	0	2	0	2	0	0	6	0	1	0	0	2.0	0	12	The giggling, playful, fluffy, cute, little, white puppy romped merrily in the sun-kissed meadow.	6
20	0	0	6	0	0	3	0	2	0	1	0	0	7	0	1	1	0	3.0	0	12	The majestic, brilliant, golden, glistening, sparkling, shimmering tiara graced the regal queen's forehead.	6
11	0	0	2	0	0	4	0	0	1	1	0	0	3	0	0	0	0	2.0	0	9	Rusty brown leathery old tiger-striped vintage shoulder bag. 	6
19	1	0	5	1	1	2	0	2	0	1	0	0	6	0	1	0	0	4.0	0	13	  The magnificent, vibrant, colorful, sparkling, glittering, and luminous rainbow arced gracefully across the sky	6
24	0	0	3	2	0	8	0	2	0	4	0	0	5	1	2	1	0	4.0	1	15	Shimmering silver scales glisten golden on glowing gemstone eyes, as a radiant rainbow-colored rhinestone tiara tops an ethereal ethnic ensemble.	6
24	1	0	4	1	0	7	1	1	0	3	0	0	6	1	2	2	1	4.0	2	7	Cautiously creeping, curious coral crustaceans cruise cobalt blue crystal waters, their crystalline claws casting cool, calm colors amidst the currents.	6
12	2	0	2	0	0	2	0	1	0	2	0	0	3	0	1	1	0	3.0	0	5	Vividly sparkling crystalline waves gently caressed the serene, sun-drenched shore.	6
12	2	1	0	1	0	3	0	0	1	3	0	0	1	1	1	1	0	4.0	1	6	Wiley whistled wearily with winsome wisdom while wielding wonderfully worn wool wetsuits	6
13	1	0	1	0	1	2	1	0	0	2	1	0	4	0	1	1	0	3.0	0	4	Six exquisite fluffy pink kittens furiously purred and batted their velvety ears.	6
30	1	0	7	2	1	5	1	3	0	2	0	0	8	1	2	0	0	4.0	1	13	The beautiful, colorful, delicate, elegant, vintage, and whimsical butterfly fluttered gracefully in the sunny garden, its iridescent wings shimmering in the warm light.	6
