n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
61	3	2	5	11	1	12	1	7	3	11	0	0	2	5	0	3	0	10.0	5	21	Please see the attached map with driving directions to avoid any construction, follow the route on the highway through downtown, make sure to turn right on Main Street, then left onto Oak Avenue, eventually arriving at your destination after merging onto the expressway and driving for miles until getting off at the exit for the town.	6
2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	"""."	6
14	1	0	1	6	0	3	0	2	0	1	0	0	0	0	1	0	0	3.0	0	6	The book fell under next to onto in front of beneath the table. 	6
30	1	1	1	8	0	7	1	5	0	2	0	1	3	0	1	1	1	4.0	1	23	Within the vicinity from above this mountainous range towards that side beneath during night by moonlight while walking downward across those rugged trails we could discover an uncommon shimmer. 	6
28	0	0	6	6	1	7	0	7	0	1	0	0	0	0	1	0	0	3.0	0	13	The cat walked under the chair, onto the table, between the books, across the vase, over the lamp, and around the rug.	6
20	5	0	1	3	0	3	1	2	0	2	0	0	2	1	1	1	0	4.0	1	8	She slinked slyly behind silently to surprisingly suck up the sweetest strawberries stealthily under the shade of succulent shrubs. 	6
36	1	0	1	9	0	9	1	7	0	2	0	0	6	1	1	0	0	4.0	1	18	The cat sat on top of the tall tree in the middle of the green forest with only a few birds flying above it in the morning under a bright blue sky with yellow sunlight.	6
24	0	0	6	6	0	6	0	5	0	0	1	0	0	0	0	0	0	3.0	0	12	At the top, on every roof, beside each light, between two windows, under a flag, above a door.	6
27	0	0	6	6	1	6	1	6	0	1	0	0	0	0	1	0	0	4.0	0	15	I walked along the sideways, over the hilltops, under the bridges, into the sunlight, past the forests, and across the rivers. 	6
6	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	5	Inside under beneath beyond throughout outside	6
25	3	0	2	3	0	3	2	3	0	3	0	2	2	2	1	1	0	5.0	2	11	  Be careful when stepping back from the ledge; you don't want to drop the small flashlight from up this high a distance. 	6
41	7	0	6	7	1	7	0	6	0	6	0	0	1	0	0	0	0	3.0	0	35	  Stand up carefully on the chair, climb cautiously over the desk, go downwards slowly along the wall, jump lightly into the empty box, move quietly past the sleeping cat, and slide gently under the table.	6
20	2	1	1	2	0	3	0	3	1	2	0	0	5	1	1	1	0	3.0	1	13	Fred walked slowly behind the big yellow bus across the busy street cautiously without touching the hot black top. 	6
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	4	The elephant ambled aimlessly around the antemeridian.	6
37	1	1	6	6	2	7	1	5	0	2	0	0	6	0	1	1	1	4.0	1	13	With great pleasure, and by following the scenic route, I walked quickly through town, over the tall hill, under the shady bridge, around the flowery garden, and past the sparkling pool	6
25	5	0	4	4	0	3	0	2	1	2	0	1	1	1	1	0	0	6.0	1	17	Okay, here is the sentence: From beneath behind beneath above within among the scattered rubble, Maria's missing cat meowed plaintively. 	6
15	2	0	1	3	0	3	0	3	0	1	0	0	2	0	1	0	0	2.0	0	11	The cat ran around the tall brown tree under behind above aside the swing.	6
9	0	0	1	1	0	2	0	2	0	1	1	1	0	0	1	0	0	3.0	0	6	The sentence with 6 adpositions is the following: The dog walked across under above on on over the rainbow.	6
29	0	1	2	5	1	7	2	5	0	2	0	3	0	1	2	0	0	4.0	1	17	    My apologies, but I cannot go to the supermarket beyond the bridge before sunrise without a raincoat because the river may be overflowing during the storm. 	6
10	2	0	1	3	0	2	0	1	0	1	0	0	0	0	1	0	0	2.0	0	6	The cat crawled underneath onto top between throughout around. 	6
13	1	0	1	5	0	3	0	3	0	0	0	0	0	0	0	0	0	2.0	0	9	At the back beneath beneath the bed between within beside the wall. 	6
13	5	0	1	2	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	9	 The cat ran quickly under behind inside outside up onto the table.	6
12	5	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	6	 atop, beneath, beside, besides, above, and near	6
72	4	0	15	9	1	15	1	9	0	5	0	0	13	1	1	0	0	9.0	1	13	The delicate, shimmering rainbow-colored unicorn gracefully galloped beneath the starry night sky with vigorous, wavy steps, then pranced playfully alongside the enchanted castle, beneath the tall, majestic willow trees, next to the babbling brook, past the sparkling diamond mine, under the glittering, jewel-encrusted bridges, and above the fluttering, iridescent wings of the dreamy, ethereal butterflies.	6
13	5	0	0	3	0	2	0	2	0	1	0	0	0	0	1	0	0	3.0	0	10	The cat sat down inside next to below beneath outside underneath the table	6
32	3	0	14	3	0	1	0	0	0	0	9	0	1	0	0	0	0	3.0	0	30	  1. under (1) 2. next to (1) 3. behind (1) 4. over (1) 5. above (1)   Total count	6
37	3	0	6	9	1	9	0	7	1	1	0	0	0	0	1	0	0	6.0	0	10	The cat purred contentedly against the windowsill at dusk on Friday, upside down below the treehouse, above the swing set, through the sprinkler, in between the rocks, and past the birdfeeder.	6
7	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	5	Inside behind outside upon under through. 	6
11	2	0	1	4	0	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	8	She climbed up over through behind under inside the house. 	6
18	0	0	1	5	0	5	1	5	0	1	0	0	0	0	1	0	0	5.0	0	15	I walked across the hallway alongside the walls underneath the roof above the windows with a candle.	6
9	4	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	6	 In spite of above under inside outside over.	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
17	0	0	5	1	0	4	0	2	0	1	0	0	4	0	1	0	0	2.0	0	13	The car drove underneath the long, curved, dark, old, winding mountain road. 	6
6	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	4	Across above beneath between into throughout	6
10	5	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	3.0	0	4	  The book is above beneath inside near outside under.	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
41	0	1	2	7	0	10	1	7	0	2	2	0	9	1	2	1	0	4.0	1	22	  The big black car drove down the quiet cul-de-sac between three small yellow houses on the corner near the tall pine tree before it turned into the busy highway through the green valleys for the next three hours.	6
21	1	0	1	5	1	6	0	6	0	1	0	0	0	0	1	0	0	4.0	0	10	The cat sat under the tree next to the river behind the house between the dogs and above the flower. 	6
7	0	0	1	1	0	2	0	1	0	0	1	1	0	0	1	0	0	3.0	0	4	The sentence with 6 adpositions is:   The large, yellow, fluffy cat climbed carefully down the slippery, old, wooden ladder.	6
28	1	0	3	5	1	6	0	5	0	1	0	0	6	0	1	0	0	4.0	0	8	" ""The little car slowly travelled down the small street under the shady tree between several houses over the green grass and past the large flowers."" "	6
16	1	0	4	5	0	2	0	1	0	1	1	0	1	0	1	0	0	4.0	0	8	"The six adpositions sentence reads: ""In between beneath beyond close inside onto.""   Is this correct? "	6
17	2	0	3	1	0	3	0	1	0	2	0	0	5	0	2	0	0	4.0	0	10	The elephant slowly tippy-toedly tilted wobbly westerly window-shopped on cloudy drizzly days.	6
13	2	0	0	4	0	3	0	3	0	1	0	0	0	0	1	0	0	2.0	0	10	  The book stood next to the cabinet under behind above upon the table	6
41	0	1	6	9	1	10	8	2	0	3	0	0	1	1	2	0	1	5.0	2	18	The book, placed beneath his arm, remained under his arm, near his left side for minutes, until it dropped from his arm at his elbow and onto a cement step, below him, under his foot	6
31	2	0	6	6	1	7	0	7	0	1	0	0	1	0	1	0	0	4.0	0	20	The gorilla slowly climbed down the large tree, underneath the branches, around the trunk, over the leaves, through the vines, and next to the stream.	6
12	2	0	1	4	0	2	0	2	0	1	0	0	0	0	1	0	0	3.0	0	8	The cat walked along under beneath within above over the tree.	6
13	3	0	1	4	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	9	The dog ran around under over through in out behind the tree. 	6
13	2	0	1	1	1	2	0	1	0	2	1	1	1	0	1	0	0	3.0	0	3	The six adpositions were carelessly conceived and creatively concocted in chronological complexity.	6
