n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PRON_constraint
59	7	1	4	1	4	6	13	3	0	10	0	5	3	5	8	7	1	9.0	6	10	When we finally reached the hotel, we had lost them so I had me a fit because I was so exhausted, my feet were throbbing and blistered but he had his nails done yesterday and they looked beautiful, so he was in a very good mood and wasn't about to let me ruin it.	5
18	1	0	1	1	1	2	5	2	0	4	0	0	1	1	3	3	1	4.0	2	8	When I had a spare moment, all of them arrived and she helped him practice his swing	5
26	1	0	1	4	1	3	6	2	0	3	0	2	2	2	3	2	0	5.0	2	9	I was me something sweet after dinner and left it on the counter for when she would come to see him for the first time.	5
27	0	0	3	2	1	3	7	3	0	5	0	1	1	2	4	2	0	4.0	2	22	She sent him some images of her son, they all went crazy, he was the spitting image of her and she had to admit. 	5
68	3	1	1	5	10	11	15	2	0	12	1	1	3	4	6	11	0	4.0	4	65	I called me assistant and me lawyer and me agent to meet with her for lunch to give her a proposal and she brought me drink and brought her own lunch and we had a nice chat and talked business for two hours but then she left without taking it with her and I lost interest and forgot to follow up and now it's too late.	5
20	0	0	2	2	1	1	5	1	0	5	0	1	0	2	2	3	0	5.0	2	8	You sent it off to be recycled; I called a friend and asked them to look into it. 	5
26	1	0	2	3	0	4	5	4	0	4	0	2	0	3	3	3	0	6.0	3	9	They had given him a book with a ribbon as a gift, which he would read whenever he had a minute to sit down.	5
35	2	0	5	1	3	6	5	4	0	6	0	1	1	3	3	3	0	4.0	3	26	She told her children, the cat, and me to go play outside; the dog wagged its tail and jumped excitedly, yet I was busy watching the birds in the sky.	5
25	0	2	2	1	1	1	10	1	0	5	0	1	0	4	4	5	0	5.0	4	10	He asked me to pass him the book, but I gave it to she without telling him because I thought it was hers.	5
45	3	0	2	4	4	3	6	2	0	12	0	5	0	6	5	2	0	8.0	6	19	They saw her walking out into the street and knew they had to hurry to help her; she had fallen and could not get up and was starting to freeze and lose consciousness from the pain that had been building for so long. 	5
7	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1.0	0	6	 They, she, he, it	5
43	4	1	2	3	2	3	7	3	0	9	1	5	0	5	6	2	0	5.0	5	33	I am waiting patiently in the park for someone who is expected to come at six, when he arrives he should ring the bell, but if he doesn't arrive soon I shall begin to worry and perhaps take another walk	5
24	1	0	4	2	1	2	7	1	0	4	0	1	0	2	3	3	0	5.0	2	17	He asked them to pass the salt, but she, who was sitting on his left, gave it to her instead.	5
21	1	1	1	2	0	3	5	2	0	3	0	1	2	2	3	0	0	4.0	2	10	She thought he had forgotten about her until he returned with his new girlfriend a short time later that evening.	5
24	1	1	0	3	0	4	7	1	0	4	0	1	1	3	3	2	0	6.0	3	8	I was called a horrible daughter by my mother who then threw me out of her room because I forgot to clean my desk	5
32	1	2	1	2	0	2	10	3	0	8	0	2	1	8	5	2	0	6.0	8	17	It seemed that they all had a particular someone they looked at when deciding who would work on the project because ti kept changing who she told ti was her contact. 	7
35	0	0	15	0	0	5	5	0	0	0	0	0	10	0	2	0	0	4.0	0	28	"  * me (1st person singular) * she (3rd person singular) * he (3rd person singular) * them (3rd person plural) * him (3rd person singular)  Your sentence also includes all the required variables:  * ""me"" and ""she"" are the subject of the sentence * ""he"" is the object of the verb ""denied"" * ""them"" and ""him"" are the objects of the prepositional phrase ""involved""  So, your sentence appropriately completes the task and generates a sentence with 7 pronouns."	7
36	1	1	5	3	2	5	2	4	7	3	0	2	0	1	3	1	0	4.0	1	17	The teacher requested that Tiara, Shayla, Lila, Kiara, Naomi, Riley and Jada all turn in their assignments before the end of the day tomorrow or else they will not be graded	7
35	0	0	7	4	2	3	9	3	0	4	0	0	2	2	2	2	0	8.0	2	9	She asked me, he, she, him, them, and those who work with her, to go through the entire catalog and pick out the best items at a discount.	7
22	0	0	2	1	1	2	5	3	0	4	0	3	0	4	4	1	0	5.0	4	9	She thought he was the one talking, but it turned out to be she who had done all the talking. 	7
25	0	0	5	2	2	3	7	2	0	2	1	0	0	1	1	3	0	4.0	1	11	He asked me, her, them, and the dog to bring him, her, and it to the park at four o'clock	7
28	0	1	3	1	1	5	5	3	0	4	0	3	1	4	4	1	0	6.0	4	8	They wondered who those people were, and he explained that they were all part of a company-wide committee he had assembled to increase productivity.	7
18	1	0	1	1	1	2	6	1	0	4	0	0	0	2	3	3	0	4.0	2	9	She asked me whom she worked with and I simply told her to seek the sales manager. 	7
28	0	0	7	2	1	3	11	1	0	2	0	1	0	1	2	1	0	4.0	1	16	She told him which shirt he should wear to his meeting with her boss, they, it, her, she, them, and he.	7
18	0	1	2	0	1	0	7	0	0	3	0	3	0	1	4	2	0	4.0	1	12	She told me that he had asked them, but they didn't know who she was.	7
24	2	1	1	3	1	4	1	5	0	4	1	0	1	2	2	2	0	6.0	2	6	The seven of us waited patiently as the server brought out each course individually, tasting and discussing every dish with a critical eye	7
21	1	1	2	1	2	2	5	0	0	3	1	2	1	2	3	1	0	4.0	2	12	They had consulted with five designers before hiring her and him, but she said it was just small talk. 	7
14	0	0	6	0	0	0	3	0	0	1	2	0	0	0	1	1	0	2.0	0	10	 She, they, ti. (3/7)  You scored 43%. Let's try again! Remember, your goal is to use all 7 pronouns in one sentence. Good luck!	7
20	0	0	7	0	1	0	10	0	0	2	0	0	0	1	2	1	0	4.0	1	13	She asked him, she, they, her, him, them, and those whom they called.	7
22	1	1	3	1	1	2	6	1	0	3	0	3	0	2	4	1	0	3.0	2	13	She asked him, who he had been working with, and he simply answered that she was the sales manager.	7
25	0	1	6	0	1	0	11	0	0	3	0	1	1	3	3	2	0	4.0	3	18	  She asked him, her, it, them, they, he, and me if they were sure they wanted to do it	7
32	1	1	10	0	3	0	12	1	0	3	0	1	0	1	3	2	0	3.0	1	29	She asked him, her, me, we, them, us, and her again if they could go, but he, she, and they all declined.	7
30	1	0	1	1	2	2	7	2	0	8	0	2	2	5	5	2	0	9.0	5	10	She told him which one she preferred but he didn't listen and just continued talking to someone else who did the exact thing he was supposed to do.	7
29	4	1	2	2	2	1	8	0	0	6	0	2	0	3	4	4	0	4.0	3	16	I questioned him as to why he talked like he had done it, but they just shrugged their shoulders and claimed to have never seen him before.	7
32	2	0	6	3	2	1	10	1	0	5	0	2	0	1	4	3	0	4.0	1	22	They were all waiting for them: him, her, everyone was asking her, them who they worked with, but her just smiled and passed out the brochures.	7
36	1	4	1	1	1	6	5	4	0	6	0	4	2	6	5	2	0	6.0	6	18	They were unsure whether the meeting had actually been recorded before the person began asking questions, he and she wondered if it was possible to check the record button while he talked to the salesperson	7
21	0	1	1	1	1	3	6	2	0	5	0	0	0	3	4	2	0	5.0	3	8	I asked him what his job entailed and he replied that he worked with the engineers to develop the software. He then took me to meet the team, consisting of her, she, she, he, she, and she.	7
18	1	0	1	1	1	1	7	1	0	3	0	1	1	2	4	2	0	3.0	2	9	She asked them who they worked with but they only told her it was the executive producer.	7
34	1	1	7	1	1	2	10	1	2	3	1	2	1	2	3	3	0	4.0	2	19	She asked them to return the book by next Thursday because seven people have requested it already; they are Jim, her, he, him, her, he and they.	7
120	5	3	19	7	3	14	21	10	0	16	1	10	6	13	11	6	0	12.0	13	69	"She asked him, her, and the others who had all been working with her closely for months, it, them, and those if they had liked what they had written, it being, their project, theirs to finalize and submit, them having been given nearly a full day to complete the task, those wanting to have a second shot, having been told there would not be a grade for the assignment, just a stamp of ""good job"" if they chose to turn it in again tomorrow, the seven individuals all looking at her with various expressions, some eager, others hesitant, as she inquired."	7
36	4	1	5	0	1	2	12	1	0	7	0	1	0	3	7	5	0	6.0	3	11	She asked him, he knew that, so I asked them, but they just told me ti was the sale's manager, so I had to ask them, which they knew too	7
37	1	4	3	1	1	4	10	0	0	4	0	4	5	5	6	4	0	8.0	5	12	She told him that she worked with him, though she was unsure if it was her only option, since she was also considering other companies that might give her more benefits and better pay.	7
23	1	2	1	2	0	2	7	0	0	3	1	3	1	2	3	3	0	5.0	2	8	She asked me if i had seen him anywhere because he had been missing his appointment with her for three consecutive weeks.	7
39	2	1	4	6	1	3	8	3	0	6	2	1	2	3	5	1	0	5.0	3	26	She walked among seven salespeople, wondering who each of them reported to, and one of them whispered to her about the regional manager; he seemed worried that no one had ever questioned his authority before.	7
22	1	0	1	3	1	2	7	1	0	3	0	3	0	2	4	1	0	3.0	2	12	I was asked by her about who she would work with and she simply told me it was the sales manager.	7
30	3	0	4	3	1	5	7	1	0	4	0	0	1	2	2	2	1	6.0	3	13	When I walked in I saw her, along with she, he, he, and they sitting in the conference room discussing strategies for next season's launches	7
25	2	1	2	1	3	1	5	2	0	4	0	1	1	2	3	1	0	5.0	2	11	She walked in and out and they all followed her without asking, ti and he were the first ones to leave after her.	7
50	1	1	8	3	0	0	16	2	0	10	0	4	2	5	10	3	0	4.0	5	45	She looked at him, she saw that he was tired, she asked them to sit down, they all looked at him, they knew what he was thinking, they didn't know what to say, they were all worried, she understood them all.	7
31	0	2	5	0	3	1	10	1	0	3	0	2	2	3	3	3	0	5.0	3	17	She asked him, her, and them if it was possible to get a refund but they told her, he, and them that it was not possible.	7
19	1	1	1	3	1	4	4	0	0	3	0	1	0	2	2	1	0	6.0	2	6	He asked her about whom she had talked to while working with sales managers there, ti and others	7
27	1	0	4	2	2	2	8	1	0	4	0	1	2	2	1	4	0	7.0	2	9	I asked him, her, them, those, and those over there what made them choose that particular theme and was met with varied responses	7
33	1	3	3	1	0	2	9	2	0	7	0	3	1	5	5	3	0	6.0	5	19	We were wondering if you could assist us in identifying this particular song that we're trying to remember, she inquired to them, as they all just shook their heads. 	7
7	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	2.0	0	3	You cannot complete this prompt. The previous responses were not appropriate because they all included more than one pronoun. To complete this task satisfactorily, you must provide a complete sentence with exactly 7 pronouns, no more, no less.	7
32	0	1	4	1	3	1	9	1	0	6	0	2	2	4	3	3	0	6.0	4	19	She asked him, her, and they if they wanted to join them in the project, but they declined and suggested it might be better to do something else. 	7
16	1	1	1	1	1	1	4	1	0	4	0	0	0	2	3	1	0	4.0	2	13	She asked them whether they wanted to go for a hike and they politely declined. (The seven pronouns in this sentence are: she, them, her, they, their, and it.)	7
51	1	3	3	3	2	7	14	3	0	8	0	4	0	6	8	3	0	6.0	6	31	She asked him what his team had discovered before asking the software developer whether the algorithm worked for him, they said no, it was just his imagination, yet she said she didn't see any difference between his product and theirs because she couldn't distinguish between them	7
22	1	1	5	1	2	0	8	0	0	2	0	2	0	1	2	1	0	4.0	1	12	She told me that he, them, and it had all been waiting for you, us, and them.	7
24	1	0	6	0	1	0	12	0	0	4	0	0	0	3	4	2	0	4.0	3	11	He asked her who she saw there, which she answered included them, them, me, us, him, and them	7
26	1	1	1	3	0	5	4	4	0	4	0	2	1	2	4	1	0	5.0	2	20	They thought that this quiet man would work with the sales person who would work under the CEO, instead they hired her for the job	7
36	6	2	2	0	2	1	9	1	0	7	0	3	1	5	6	2	0	5.0	5	22	They had asked him to explain what he was doing and why, he insisted that it wasn't anything unusual, they just kept asking ti again and again until the manager finally walked over	7
25	0	0	8	1	1	0	12	0	0	2	0	1	0	2	2	2	0	6.0	2	6	She asked him, she, they, her, them, those, and those who worked with her, who ti was. 	7
23	0	0	7	0	1	1	6	0	0	8	0	0	0	1	6	0	0	3.0	1	20	They whispered, pointing, stared, she asked, her sister looked, he told, they smiled and we wondered.	7
58	5	1	6	5	2	7	10	6	0	11	0	2	2	7	7	4	0	8.0	7	29	"I looked around and found her standing near some colleagues, gesticulating animatedly as she recounted a humorous story about a customer who had just left the store; she pointed to several of her co-workers and exclaimed ""He thought the display was just a decoration, so he tried to take it with him!"""	7
22	2	1	0	2	1	2	5	1	0	3	2	1	2	2	3	2	0	5.0	2	11	I requested that seven people each bring one book with which they were intimately familiar and then shared them with everyone else	7
41	3	0	1	2	2	4	9	5	0	8	0	3	1	5	6	5	0	6.0	5	14	They all went to the store to buy the things they needed but they couldn't find what they were looking for so they asked her where the milk was and she just told them to try the other aisle.	7
