n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	AUX_constraint
12	1	0	2	1	0	2	1	1	0	1	1	1	0	1	1	0	0	4.0	1	3	Okay, here is the sentence with 4 auxiliaries you requested:  Could I possess might this capacity in order to finish that assignment, would he assist us with such challenging endeavor?	4
23	1	0	4	2	0	5	1	1	1	1	1	3	0	0	1	0	0	4.0	0	19	Okay, here is a sentence with 4 auxiliaries, per your request:  Jane's dogs' tails had been washed.	4
11	3	0	1	0	0	0	1	0	0	3	0	1	0	2	1	1	0	4.0	2	3	  Did she go there to learn how to write well?   Please let me know if there is anything else I can assist with!    Was this what you expected?  	4
43	0	4	4	2	1	9	5	8	0	7	0	2	0	5	6	4	0	7.0	5	10	The manager asked the team whether they would like to begin the project, if they had all the materials they needed, if they had thought through the project timeline, and if they had any suggestions for the project plan.	4
18	0	0	3	0	1	1	2	0	0	3	0	6	1	1	1	1	0	4.0	1	11	     I will, could, may, and might have been skiing had it not snowed last night	4
28	0	0	3	0	0	0	3	0	0	6	0	12	1	5	3	0	0	5.0	5	22	  They could have heard her sing had she been allowed to try, would have sung, might have been, might not have been able to hear	4
19	2	0	5	0	0	2	3	2	0	2	0	3	0	3	3	1	0	4.0	3	8	"   The woman, who has been who, was eating what, before when the doorbell rang."""	4
16	0	1	1	1	0	2	3	0	1	3	0	2	1	2	2	2	0	4.0	2	5	 Mary may have bought several buttons because she needed to sew them on her coat. 	4
41	2	3	4	0	1	0	1	0	0	10	0	16	1	5	1	0	0	4.0	5	25	 They must be eaten before are served, cannot be served after been cooked, has to be done before should be started, must not be touched before is ready, and will be eaten after have been dished	6
48	1	0	11	2	1	5	12	1	0	3	1	9	1	1	5	2	0	6.0	1	16	I shall assist thee with pleasure; thy wish is my command, O mighty master; thou desirest a sentence with six auxiliaries; here it is: shall I, must I, can I, will I, should I, and would I.	6
30	0	0	5	5	1	2	0	2	10	1	1	1	2	0	1	0	0	3.0	0	16	Walter, Walterin, Walterian, Walterettes, Waltera, and Walther are invited to the concert by the famous Waltzing Stars orchestra on Saturday at five sharp with Walteria	6
16	1	0	0	1	0	2	0	0	1	2	0	8	0	1	1	1	0	3.0	1	7	Mary might possibly could has had to will be has been having eaten dinner at home	6
19	0	0	1	0	0	1	0	1	0	7	0	9	0	3	2	0	0	5.0	3	4	The cat had been drinking had been eating would eat would drink would go would play had played.	6
37	4	2	1	2	0	8	1	4	0	5	0	5	4	2	1	2	4	8.0	6	24	 After having read so many books before then seeing a film adaptation afterward feeling satisfied with both experiences doing so several times has been a meaningful endeavor that will continue to be a source of pleasure.	6
54	2	5	6	4	3	9	4	5	0	9	1	3	2	3	3	4	3	6.0	6	18	"  ""After being asked if they could eat a fruit before going to the store, three friends decided whether they would find some bread and butter to put in their pockets, take a quick nap, or first put away all of their other toys and books before going out."" "	6
26	0	0	1	0	0	1	0	1	0	7	0	16	0	1	1	0	0	6.0	1	6	The dog had been eating had been barking had had been sleeping had had been drinking had been smelling had been chewing had been hiding. 	6
22	1	0	2	2	0	5	2	1	1	4	1	0	2	2	2	3	1	4.0	3	9	When Alfred ate an abundance of apples, eleven alluring assistants asked him about his astonishing ability to avoid eating asparagus. 	6
12	4	0	0	0	0	4	0	0	0	3	1	0	0	0	1	2	2	3.0	2	5	When seven elephants silently slipped silver shoes swiftly swaying swam solemnly shimmering	6
27	2	0	6	1	1	3	3	2	0	1	1	5	1	0	2	1	0	6.0	0	6	"Okay, here is a sentence with 6 auxiliaries and nothing more:  ""I might can, would you possibly have eaten a sandwich?"" "	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
44	5	3	4	2	2	5	4	5	0	9	0	3	0	5	5	3	0	5.0	5	19	  The manager asked whether the employee had completed all the assignments, despite having worked for so long, but he had to go home before the deadline was reached, so she ordered him to stay after work and finish them instead. 	6
24	1	1	3	1	1	3	2	1	0	4	3	3	1	1	2	3	0	5.0	1	16	She had eaten six cookies, had been eating five more than her mother allowed, but still wanted another six after lunch.	6
22	0	0	2	4	0	7	0	3	0	2	0	1	2	1	1	1	0	5.0	1	10	 This response is written in a style of mock-archaic form to fulfill the request with maximum number of auxiliaries)  How's that? Do you want me to try again, this time with fewer auxiliaries?  ---  Of course! I'd be happy to generate a sentence with fewer auxiliaries. Here is the revised response	6
20	2	0	2	1	0	3	3	2	0	4	1	2	0	4	2	3	0	4.0	4	9	I can help you generate a sentence using six auxiliaries, here is the response you asked for below:   The teacher advised her three children to hurry up quickly in order to go away immediately	6
33	1	1	2	3	1	10	0	3	0	4	1	0	6	0	2	2	2	4.0	2	18	When seven mighty monkeys made merry mayhem by mumbling and munching mellow marshmallows on a moisty mountain meadow, a querulous queen quailed at the quaint quarter's quiet quartering of quails.	6
39	1	1	3	2	1	8	6	4	0	8	1	2	1	5	4	6	0	6.0	5	27	I have generated, what I believe fulfills the instruction:  Having taken a long shower in an attempt to wash my worries away, before making breakfast I drank three glasses of water and brushed both my teeth	6
51	3	2	7	5	1	9	4	3	0	5	0	4	7	4	5	2	2	4.0	6	31	  Having studied hard for many years, being knowledgeable about various subjects, my teachers always appreciated my diligence, before class began, while the other students nodded off, I was always the first to answer questions, but my understanding of the material was shaky at best.	6
14	0	0	0	0	0	1	0	1	0	5	0	7	0	3	1	0	0	4.0	3	5	 The cat had will eat might have would eaten might drink could did drink	6
40	3	0	6	1	0	4	9	2	0	6	0	4	4	2	6	5	0	4.0	2	26	My apologize for my late response; I was awaiting further instruction; they had been given additional tasks; she did them all quickly; it took her only a minute; now she is ready to proceed. 	6
19	0	1	1	2	0	4	2	3	0	2	1	3	0	1	2	1	0	3.0	1	8	   The beverage had been consumed by all five individuals before they had left their seat at the establishment. * had (auxivious had)  * been (auxiliary be) * consumed (auxiliary have) * by (auziliary marker) * all (quantifier) * five (quantifier) * individuals (noun) * before (temporal adverb) * they had (auziliary had) * left (verb) * their ( possessive pronoun marker) * seat (noun) * at ( prepositional phrase )	6
18	2	0	3	0	0	4	0	3	0	3	1	1	0	1	1	2	1	3.0	2	9	The six auxiliaries, having thoroughly examined the project, ultimately decided to reject the investment opportunity. 	6
23	1	1	2	1	1	7	3	3	0	2	0	1	1	0	2	2	1	4.0	1	9	 After we all had worked hard all week every day, our supervisor gave us many gifts and lots of coffee break. 	6
27	2	0	3	2	1	4	5	0	0	3	4	1	1	1	2	2	0	3.0	1	18	Five of his eleven siblings had brought their families to visit, as well as his seventy-six cousins and their respective spouses accompanied him.	6
31	0	0	19	0	1	1	0	0	0	4	1	5	0	2	1	0	0	5.0	2	21	"Six auxiliaries were provided, including ""has,"" ""had,"" ""can,"" ""could,"" ""may,"" and ""must."" "	6
22	3	0	2	2	0	5	0	2	0	2	2	1	3	0	2	0	1	3.0	1	10	When ten flimsy boats were quickly lifted by six strapping gorillas, the slender kangaroos cautiously jumped onto the slick rocks. 	6
11	0	0	0	0	0	1	0	1	0	2	0	7	0	0	1	0	1	3.0	1	8	The cat had might could would could have should been fed	6
13	1	1	1	0	0	4	0	2	0	2	1	0	1	1	2	2	0	3.0	1	8	Six auxiliaries supported the sentence carefully, with each word receiving precise attention	6
12	1	0	0	0	0	2	0	2	0	2	0	5	0	1	1	1	0	3.0	1	7	The cat had would might must have could possibly eaten the mouse	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	6
10	1	0	1	1	0	2	2	0	0	1	1	1	0	0	1	1	0	2.0	0	5	I can gladly generate six auxilery sentences for you! Here they are:  1. Could you possibly pass the milk, Alex? 2. Do you mind telling me if Mark is here? 3. He's not coming today, could you make the report instead? 4. It might rain tomorrow, do you think you can work from home? 5. Should you like more coffee? No? Ah well, just pouring then! 6. If she would just arrive, this would go so much faster, damn it!	6
38	3	0	0	4	0	9	3	4	1	3	1	1	8	2	1	3	0	9.0	2	10	Our six team associates have actively attended various additional anticipatory augmentation workshops this August to accurately assist you with all the above activities anxiously awaiting your auspicious availability for an array of appointments available at assorted acceptable occasions	6
35	0	2	5	5	1	8	5	1	0	5	0	1	2	4	2	3	0	5.0	4	14	At breakfast, under clouds, we are studying for the exam with both our bosses, using our books, while enjoying juicy waffles covered with sweet cream, until we reach our goals	6
50	3	5	4	1	1	9	8	3	0	9	0	4	1	7	6	6	0	7.0	7	17	The teacher asked the students whether they had finished solving their math homework yet, and would they please get their books so as to begin the review, in order that they could check their results together, provided they had worked correctly, lest they need further assistance	6
18	2	0	1	2	1	0	8	0	0	1	0	3	0	0	2	0	0	5.0	0	5	I have been being helped by they with this that and these when those whom how whose. 	6
30	3	3	2	3	0	1	4	0	6	4	0	3	0	3	4	3	0	6.0	3	9	Sandra's books were borrowed by Brian because Clive needed them urgently, except that Emily had already returned them to David, who had then lent them to Rachel	6
40	4	0	6	4	1	6	0	4	0	7	0	7	0	1	1	1	0	3.0	1	34	The cat came downstairs to eat breakfast, was bathed by the maid, had been brushed by the owner, is sleeping soundly under the table, has been purring for hours, and will go outside soon. 	6
5	1	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	0	1.0	0	2	I happily assist you. The cats purr delightfully, unimpressed tigers whisper loudly, venerable pandas yawn eagerly, quokkas grin cheerfully, indefatigable rhinos snort resignedly, and giraffes blink contentedly. 	6
12	0	0	0	1	0	4	1	0	0	2	1	0	2	1	0	2	0	4.0	1	5	Please find my below response sentence containing 6 auxiliaries in bold text	6
27	0	1	2	0	1	4	2	4	0	4	0	6	0	3	5	1	0	4.0	3	16	The teacher asked the assistants would have helped the student could have studied the material, but they wouldn't because they didn't need to.	6
93	10	4	8	4	2	11	8	5	0	13	0	20	3	8	10	3	0	6.0	8	65	Several animals were swam quickly so they wouldn't have been bitten, and they could have swum better than the ones who had run quickly so they wouldn't have been caught; however, in the end they had all been caught by the hunters and taken back home; furthermore, even though they had escaped from their cages, the birds couldn't have avoided having been eaten, because the foxes didn't have enough money to have bought fish, so they were given chicken wings instead	6
12	1	0	1	0	0	1	1	1	0	1	0	6	0	0	1	1	0	2.0	0	7	   They can might would could may should visit the supermarket later. 	6
7	1	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2.0	0	3	Okay, here's the sentence:   The children can have been eaten by the dragon, may have been hidden by the fairy, might have escaped from the monster, should have been kept by the king, could have been helped by the witch, and would have been kissed by the prince	6
11	1	0	1	1	0	2	0	1	0	1	0	2	2	0	1	0	0	2.0	0	5	Several auxiliaries were being used carefully by the skilled nurse. 	6
30	0	0	2	5	0	6	3	6	0	5	1	0	2	3	5	1	0	9.0	3	5	The cat sat on a mat that sat on a flat mattress that sat on a wooden stand that had five mats, all sat on by the cat. 	6
11	1	0	1	1	0	2	0	2	0	1	1	0	2	0	1	0	0	2.0	0	6	The five puppies playfully purred under a big, beautiful ball	6
30	3	0	2	2	1	5	1	3	0	3	3	3	4	0	2	2	1	6.0	1	20	  The six dogs - who had each eaten three big biscuits and drunk four tall glasses of cold water - will be going for a very long walk right now	6
14	0	1	1	1	0	2	1	1	0	1	0	6	0	0	1	1	0	2.0	0	8	  After they would has could should been might did the homework before dinner. 	6
18	0	0	7	0	1	1	0	0	0	2	1	6	0	0	1	0	0	2.0	0	13	Six auxilliaries were helping; was, had, did, will, can, and should. 	6
