n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	VERB_constraint
53	3	4	3	4	3	10	2	6	0	11	1	2	2	7	2	6	0	11.0	7	10	"Five verbs were chosen randomly and added to the sentence as follows:   ""I may go now to examine the damage while taking detailed photographs before calling the adjuster later today and returning with the proper tools to repair the damage before taking it to the shop and filling out paperwork"" "	5
60	2	4	6	3	3	10	7	5	0	14	0	1	3	6	1	11	1	7.0	7	35	After finishing up the project, I will evaluate the results and assess any needed improvements before submitting it, review all instructions carefully before beginning, make sure to include any necessary materials or equipment, thoroughly proofread my work before turning it in, and seek feedback from my peers to help me refine my final product.	5
96	4	6	8	6	7	20	5	7	0	18	0	6	6	10	5	9	1	11.0	11	52	After getting organized and settling down, I may rush to take the necessary steps and contact the required authorities, consult specialists to ensure I am taking the correct route while staying within the time limits; meanwhile, I should also send emails, letters and forms to various organizations and institutions as necessary; and further I must prepare myself by reviewing necessary knowledge before taking the test while making sure all required documents, equipment and supplies needed to complete the task at hand are in place and up to date. 	5
55	2	1	5	6	1	15	0	10	0	8	0	0	6	2	1	7	0	6.0	2	36	The manager meticulously assessed the situation, instructed all employees to remain silent, gathered sufficient resources for the project, scheduled an extensive training session for the staff, monitored progress closely while maintaining a professional environment and kept the store open for prolonged hours with no compromise on the quality of services.	5
19	3	1	1	1	1	5	0	3	0	2	0	0	2	1	0	2	0	3.0	1	12	Pleadingly address every prospective member and each new association, while also liberally sharing information in all discussion forums	5
31	3	1	4	1	2	6	1	3	0	6	0	1	3	1	1	4	0	6.0	1	13	I will check in online, join a new alliance, greet newcomers, and report troublemakers while exploring the latest updates in this dynamic and ever-changing social platform	5
22	3	0	0	3	1	4	4	2	0	5	0	0	0	3	3	1	0	6.0	3	6	I confidently took the examination with my head held high and walked out with a grin knowing I excelled beyond my expectations	5
25	0	1	1	1	1	5	2	4	0	3	0	0	4	1	1	3	1	4.0	2	9	While reviewing each new user's profile we ask each member and each new alliance to please greet them with a friendly welcome message.	5
51	1	3	5	2	1	12	1	9	0	7	1	2	5	5	2	5	0	7.0	5	12	I will review this check list one more time before making this important phone call, carefully considering every aspect, checking the boxes, so as to not skip a step and ensure the outcome is ideal this afternoon, running at a full sprint without a single stumble.	5
16	0	0	5	0	1	0	5	0	0	5	0	0	0	0	5	0	0	3.0	0	13	We explore, we welcome, we create, we express, and we empower.	5
77	4	4	4	7	1	14	7	7	1	12	0	4	8	11	7	7	0	9.0	11	50	Without question, we may have to overcome several legal challenges that various states may raise in order for us to effectively provide legal services to customers throughout the United States, but as long as we remain focused on providing a consistent service that always puts the client at ease, we should be able to handle these issues with ease because we have the necessary skill set to address every aspect of the service. By taking steps such as carefully studying each state’s unique statutes and court procedures, utilizing the correct documentation and expertise, and working with seasoned attorneys across the nation to address any problems that we cannot handle from our end, I am confident that this team will be able to overcome any problems and continue to serve clients in all states, no matter what comes next. 	5
23	2	0	3	2	2	7	1	1	0	2	0	0	3	1	1	2	0	4.0	1	10	Without hesitance, we enthusiastically embellish the stage with colorful lights and sound, vividly performing elaborate dance moves and rhythmic music. 	5
31	1	1	1	2	1	6	4	5	0	6	0	2	1	4	4	3	0	7.0	4	13	I have registered and am taking the exam this afternoon, making sure I complete every section before the deadline in order for the test to accurately assess everything I know	5
20	2	2	1	1	1	2	1	1	0	6	0	1	0	4	2	0	0	6.0	4	6	I will rush to enroll before registration closes while racing against the clock and simultaneously trying to study efficiently.	5
34	4	3	2	1	3	5	1	1	0	8	0	0	5	3	1	3	2	7.0	5	15	Running rapidly to the registration location while registering late and carrying various items, I rushed to arrive quickly while bringing along important paperwork and wearing stylish attire despite feeling hesitant and uncertain.	5
28	0	0	4	3	3	8	1	1	0	4	0	2	2	1	1	3	0	4.0	1	8	I will be participating in both individual and team events, attending workshops, viewing art shows, and enjoying dinners at various restaurants during the convention. 	5
71	6	1	6	8	3	14	8	6	0	9	0	5	3	5	6	4	0	6.0	5	48	I apologize, as I have been unable to fully read and understand each word and instruction within the message you have provided - please provide examples of similar tasks completed in the past so I can better understand the expectations of responses for your future requests; I appreciate your consideration and understanding during this time, as a newcomer, so I can grow in capability as well. Please be kind enough to send such instructions in shorter length so I can comprehend the tasks better; thank you for your understanding, time, and efforts; I look forward to collaboratively completing many future tasks together with you.	5
28	1	2	1	1	1	5	5	2	0	4	0	3	3	3	4	4	0	5.0	3	10	I may try out several classes so that I can pick the appropriate ones that suit my career path and make a schedule that is most optimal. I can meet new people there and see if I really like it. Maybe I can talk to the current students there to learn what I can gain from taking them	5
41	1	1	4	7	2	12	0	7	0	5	1	0	1	2	0	1	0	5.0	2	23	Swing into the party scene while bouncing from one place to another all day, gyrate with all the cool people, and dance the night away under strobe lights, sipping on champagne and cocktails until the morning light.	5
20	1	0	1	2	1	4	1	4	0	3	0	1	2	1	1	2	0	4.0	1	8	"We have successfully completed an intensive analysis of this task and produced a correct output for each example given. We have generated a sentence with seven verbs for the last example and the response given is ""We have successfully completed an intensive analysis of this task and produced a correct output for each example given"""	7
59	1	0	7	4	2	18	4	4	0	10	0	1	6	2	1	8	0	5.0	2	48	We will conduct weekly training sessions for all staff members, utilize the new software program to streamline our process, send regular email updates to our clients, develop a comprehensive marketing plan, implement effective communication strategies, collaborate with other departments to maximize results, and continuously monitor and evaluate the effectiveness of our efforts.	7
62	2	1	4	8	3	15	4	7	0	6	0	2	7	3	3	4	1	8.0	4	39	Although some board members were concerned about the proposal, he was still able to gain enough voters in the end to secure victory for his plan and overcome all of his challenges through a combination of clever thinking, hard work, and a bit of lucky timing; he then decided to accept the nomination and compete against incumbent mayor	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
39	7	0	7	0	2	6	2	5	0	8	0	0	2	0	1	7	0	4.0	0	31	I thoroughly evaluated the problem, thoroughly investigated the possibilities, extensively calculated various solutions, carefully selected the best approach, skillfully implemented it, successfully resolved the task, and meticulously reviewed and verified the results.	7
16	3	0	1	1	1	3	1	2	0	3	0	0	1	0	1	1	0	3.0	0	11	The team intensively examined and extensively tested the product prior to its highly anticipated release.	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
48	3	1	1	4	3	10	2	6	0	7	1	1	5	5	2	5	0	10.0	5	10	The professor asked all the participants to individually contribute at least seven new ideas to the project while considering what we already have and then write an elaborate report to be presented at tomorrow's meeting to ensure efficient and successful implementation of these innovations and suggestions. This will help facilitate a smooth take-off and hitch-free progress. We were given a very strict time limit to submit our reports, and this must be accomplished within the next 24 hours. Additionally, there will be a strict dress code enforced during the meeting. The university is offering a unique opportunity to participate in a special training program designed to help students enhance leadership and entrepreneurial skills with world-class mentors.	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
33	2	1	3	1	2	7	5	3	0	5	0	1	3	3	3	4	0	6.0	3	11	The professor enthusiastically critiqued our design, emphasizing its novelty and utility, and suggested that we enter the prestigious international competition, where we could showcase our invention to a wider audience	7
31	0	0	1	2	2	12	1	1	0	4	0	1	5	3	2	3	0	8.0	3	6	The new product line is set to capture attention with comprehensive testing which includes functionality and usability checks to establish consistent brand experience across various interfaces and multiple operating systems. 	7
71	4	1	6	5	5	15	3	8	0	15	0	1	4	9	2	6	0	13.0	9	43	I am fully prepared to complete any task you set forth, persevering through all challenges to accomplish it with the utmost excellence, maintaining a disciplined work schedule and staying focused on the ultimate goal of graduation, seeking guidance and resources as needed to ensure a successful and fulfilling experience, and constantly striving for improvement and self-reflection to ensure a job well done every time.	7
61	3	2	6	6	2	14	6	4	0	10	0	3	4	1	3	6	4	5.0	5	30	Sending my transcripts early, following up on recommendations until they are uploaded, taking extra math classes, studying hard and taking advantage of every online learning experience will guarantee me a spot next year at the esteemed institution; thus, while waiting for the committee's decision, I will maintain my dedication and persist in my efforts	7
61	0	2	4	3	4	13	6	8	0	9	0	4	3	5	4	7	0	12.0	5	18	I will investigate the possibilities of this institution, scrutinize the curriculum, analyze the faculty's publications, and assess the career prospects of the graduates in order to be convinced that this is the appropriate institution for me to attend and to gain the knowledge and expertise that would enable me to reach my academic and professional goals.	7
84	3	3	9	7	3	18	1	6	0	18	0	2	10	11	3	10	0	9.0	11	31	I thoroughly scout the area to identify key locations while utilizing in-depth knowledge to create an effective strategy, contact and engage hostiles through multiple platforms, call in for fire support when needed, ensure all friendly assets are accounted for and safe, adapt to changing situations to execute a successful mission, provide clear communications back to higher command while ensuring all information is accurate, and prepare a detailed after-action report to document lesson learned.	7
38	0	0	3	1	2	11	2	3	0	7	0	0	5	4	1	6	0	7.0	4	14	The company decided to restructure their budget to focus more resources on creative and effective advertising strategies to reach a wider audience, streamline their supply chain to reduce costs, and improve the overall customer experience.	7
47	9	1	8	1	1	5	3	4	0	9	0	0	4	2	1	4	2	6.0	4	21	Striving to innovate the best, we vigorously analyze opportunities, strategically organize our assets, proactively partner with the most suitable, consistently iterate and improve, constantly reassess, flexibly pivot, all while resourcefully leveraging our capabilities to achieve the most optimal results.	7
45	0	0	8	2	1	14	3	2	0	4	0	3	7	1	2	4	2	6.0	3	19	Having identified the factors that can impact the outcome of our project, we have scheduled regular meetings to ensure timely completion through rigorous testing, continuous evaluation, thorough examination, expert assessment, flexible adaptations, effective communication, and quality control.	7
2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	Generating..	7
47	3	2	7	1	1	8	4	4	0	11	0	2	3	3	4	6	0	5.0	3	37	I am going to investigate this problem relentlessly, take every precaution, conduct detailed research, analyze data carefully, develop a comprehensive plan, make necessary adjustments and persevere until the problem is solved, so I ensure that we succeed in our mission.	7
19	0	0	7	0	1	2	1	0	0	7	0	0	1	0	1	1	0	4.0	0	12	We examined, scrutinized, discussed, formulated, initiated, organized, documented several approaches and ideas.	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
33	3	2	2	2	1	5	5	3	1	5	0	1	3	2	3	4	0	8.0	2	6	I assure you that I will diligently research all opportunities, exhaustively explore all venues and tirelessly persevere until I achieve my academic goals by any means necessary next year at UT.	7
54	7	2	5	2	2	7	4	4	1	9	0	3	6	3	3	7	2	6.0	5	26	Fulfilling all requirements while studying full time will definitely not come easily for me next year, so applying myself diligently, working efficiently, seeking guidance when necessary, and pushing myself intellectually will be essential for me to achieve this goal and gain a seat at UT, the best academic institution	7
78	2	2	7	11	5	17	7	6	0	13	0	0	8	5	4	5	0	8.0	5	51	I examined every available opportunity, studied hard for each test that came up, sought out challenging roles for myself in extracurricular programs, talked to multiple people from all areas of the program, read and reread my essays and application multiple times, made changes as required, and kept myself highly visible by keeping up with posts and replies on the different web pages that the university provided and I applied multiple times. 	7
50	1	1	3	8	2	13	4	5	0	8	0	1	3	3	2	3	0	8.0	3	25	I searched all over for discount tickets but ultimately bought mine at the full ticket window, stood in the food line multiple times, navigated through a sea of festival-goers and found a decent spot to set up before realizing I had packed my binoculars at home	7
30	3	3	4	1	1	5	2	1	0	6	0	1	2	2	1	3	1	5.0	3	13	After researching online, consulting with experts, and analyzing data carefully, we determined that it was better to explore alternative solutions rather than following the recommended approach. 	7
40	3	1	6	2	3	8	4	3	0	7	0	1	2	0	1	5	1	5.0	1	19	While re-evaluating the marketing initiatives with a fine-tooth comb, she would dissect its effectiveness, retool the campaign and launch it more efficiently, then analyze its impact, and iterate or pivot in real-time	7
31	2	1	2	2	2	4	6	3	0	7	1	0	1	3	4	4	0	5.0	3	19	I evaluated seven different criteria and decided on this one because it has the features I require, so I purchased it online and had it shipped to the store.	7
42	2	0	7	3	1	12	0	8	0	8	0	0	1	0	1	7	0	4.0	0	30	The board members carefully examined the financial reports, discussed the details, voted unanimously, scheduled the meeting with investors, made some adjustments, reached an agreement, provided feedback, and finalized the proposal after a series of deliberations	7
34	2	0	8	1	3	4	3	0	0	7	0	5	1	0	2	0	0	6.0	0	28	Your email has been received and will be reviewed, documented, logged, saved, and filed, subject to our privacy and security policies; accordingly, it is now closed.	7
34	2	1	2	1	4	9	4	0	0	4	0	3	2	0	2	3	2	7.0	2	20	 To ensure that we do not get stuck with excess inventory and face shortage or surplus situations, we are carefully monitoring our stock levels and optimizing our ordering and pricing strategies accordingly. 	7
21	2	1	3	0	1	3	4	1	0	4	0	1	1	1	2	3	0	4.0	1	9	We will review our options carefully, negotiate aggressively, and explore all possible avenues before we finalize our decision.	7
51	4	0	5	3	1	10	2	4	0	8	1	5	6	5	4	4	0	7.0	5	33	The company is launching a full-scale investigation, having identified three specific areas with potential for fraudulent claims, to ensure we provide accurate and reliable customer service, so all employees have been instructed to cooperate fully, as well as report any suspicious behavior they may encounter	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
31	2	2	3	4	0	6	1	5	0	6	0	0	2	4	2	2	0	6.0	4	12	  The cat purred contentedly as it pawed at the soft blanket, curled up on the couch, watched the squirrels play outside while sipping a cool glass of milk. 	7
39	1	0	6	1	1	13	1	6	0	8	0	0	1	1	1	8	0	5.0	1	17	The company president called a meeting, interviewed new employees carefully and instructed the project team to adjust the sales strategy, negotiate the contract terms, provide documentation, finalize the proposal, deliver it on time. and conduct a comprehensive market research study immediately, because we desperately need to meet our project milestones next week	7
52	3	1	8	2	2	10	4	4	0	13	0	1	4	4	2	8	0	5.0	4	42	I evaluated all available choices, analyzed the information provided and chose wisely, ascertained necessary resources, consulted with professionals, investigated multiple alternatives for satisfying my needs, made informed decisions that were based on my analysis, and finally, selected the best approach, thereby solving the task	7
40	1	1	2	4	1	14	0	5	1	9	0	0	1	6	2	5	0	10.0	6	13	The committee reviewed testimony detailing how company officials misrepresented the safety risks posed by leaking gas pipelines and sought bribes to influence the outcome of state regulatory decisions, according to copies of the subpoenas reviewed by The Times.	7
42	4	0	3	4	2	11	5	2	0	4	0	1	4	3	3	3	0	10.0	3	11	In conclusion, I successfully completed my summer job and now have concrete evidence of my accomplishments and a detailed plan to make sure I finish future projects on time, even when they are not part of a summer job. 	7
31	2	1	8	1	1	1	4	0	0	11	0	1	0	3	3	1	1	4.0	4	16	After evaluating, studying, examining, probing, checking out, comparing and deciding, I realized I needed to act accordingly, accordingly I will make it happen.	7
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	7
38	6	0	2	2	2	7	6	2	0	6	0	0	3	2	1	5	1	6.0	3	10	With my newfound knowledge gained through the online courses, I strategically reevaluated our current process and tactfully modified them to better serve our clients, thus efficiently streamlining the workflow and productively maximizing our team's potential	7
27	1	1	2	2	2	5	1	5	0	6	0	0	0	1	1	3	2	6.0	3	14	After taking time to review all the information and discussing with the manager,  she decided to accept the position and move forward with the company. She was able to adapt quickly to their strategy and develop a successful plan to grow their audience, which impressed her colleagues and superiors alike. She also made sure to stay organized and manage her team's work effectively, leading to increased productivity and positive feedback from clients. Ultimately, her hard work and dedication paid off, as she was promoted to a leadership position within a year of joining the company.	7
54	4	2	5	3	4	14	0	6	0	7	0	4	4	3	2	3	0	6.0	3	26	The company is actively working with a well-reputed design firm to thoroughly revamp the main floor, incorporating new and innovative technology and aesthetics, and will also install energy-efficient lighting and heating systems throughout the building while ensuring that the project will be completed before the winter season.	7
17	1	0	1	1	1	3	1	2	0	2	1	1	2	1	1	2	0	3.0	1	12	Please provide the above sentences with seven words or more so we can generate the output. We need at least seven verbs.	7
96	1	3	8	8	6	28	7	8	1	14	0	1	8	5	2	10	3	8.0	8	56	 After re-reading my essay and making changes to address your concerns while retaining my original voice and perspective, I polished the language for clarity and precision, checked for correct usage of grammar throughout the essay, fact-checked details, proofread the final draft to eliminate any typos and minor errors, made sure the citations were accurate including proper placement on the page and in the running head, and lastly, reaffirmed my commitment to pursue my graduate degree goals at UT before submitting the final version of my application package	7
23	1	0	2	0	3	7	1	3	0	4	0	0	1	1	1	3	0	4.0	1	9	I analyzed the instructions and samples, and then used the same verb construction pattern and structure to compose the following sentence:  The new program coordinator negotiated a comprehensive evaluation method, assessed all student outcomes and reassessed all staff professional development, and provided clear instructions for both to ensure high quality services were consistently provided to district patrons.	7
51	11	1	3	5	2	13	0	3	0	10	1	1	1	7	1	5	0	10.0	7	8	Six months after the storm, the flood-stricken townspeople had recovered remarkably well by working relentlessly everyday diligently sweeping through debris energetically rebuilding houses quickly constructing shelters meticulously planning streets patiently waiting on aid from outside and tirelessly cleaning sewers, restoring electricity and communications in a single stroke	7
