n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NUM_constraint
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.0	0	1	$4,821,942 	4
12	0	0	1	1	1	3	0	1	0	2	1	1	1	0	1	0	0	3.0	0	4	4,567 candy canes were unwrapped and placed in a large bin. 	4
3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1.0	0	1	Four numerals? Sure thing. How about this one:  The company had 12 employees, 27 desks, and $32 million in revenue last year.	4
9	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4.0	0	2	One hundred four thousand seven hundred seventy five.	4
11	1	0	1	1	1	3	0	1	0	1	1	0	0	0	1	1	0	4.0	0	3	The company owns about $42,354 in equipment and properties.	4
2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1.0	0	1	58,674 miles   Is there anything else you would like me to do?	4
22	1	0	0	3	1	6	0	2	0	2	4	0	3	0	1	1	0	4.0	0	16	The corporation spent about four point eight million in new capital expenditures and acquired assets during the second quarter of fiscal 1998	4
12	0	0	2	0	0	2	0	1	0	1	6	0	0	0	1	1	0	3.0	0	8	Twelve thousand, one hundred twenty-three people attended the concert	4
18	2	0	1	2	1	2	1	1	1	1	3	0	1	0	1	1	0	4.0	0	14	The corporation has approximately $62 million in MTM and about $11,000 in expenses, nothing else	4
35	0	0	8	1	1	6	1	1	0	1	15	0	0	1	1	1	0	6.0	1	10	One sentence with 4 numerals that completes the task:    Eight million, four hundred forty-three thousands eight hundred seventy-two dollars and ninety-two cents ($8,443,872.92). 	4
13	0	0	1	2	1	3	0	1	0	1	2	0	0	0	1	1	0	4.0	0	5	The company has $123,012 in revenue and $48,934 in expenses.	4
10	0	0	3	0	1	1	0	0	0	0	5	0	0	0	0	0	0	2.0	0	7	Twelve thousand, five hundred, and seven dollars.	4
8	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1.0	0	6	14,288, 212, 13, 8.	4
2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.0	0	1	$45,278,192	4
14	0	0	0	1	0	2	0	0	0	1	10	0	0	0	1	0	0	5.0	0	3	Twenty nine hundred seventy five thousand eight hundred seventy four miles of cable laid	4
10	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	3.0	0	3	Nine hundred twenty four thousand eight hundred and twenty seven	4
10	0	0	1	1	0	4	0	2	0	1	1	0	0	0	1	0	0	2.0	0	6	12,654 cars pass through the assembly line every day.	4
11	0	0	1	2	1	1	0	0	1	0	3	0	0	0	0	0	0	3.0	0	5	$23B of MTM and $52K of expenses.	4
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	432,819	4
32	0	0	9	0	0	3	0	0	9	0	7	0	2	0	0	0	0	3.0	0	31	Melvin Garrett, (123) 456-7890 Chief Financial Officer, Acme Company, 1998 S. Capital Ave. #345, (435) 789-2234 facsimile Dallas, UT 84764-3578 mgarrett@acmecompany.com email  	6
27	1	1	4	2	1	6	0	2	0	3	6	0	0	2	2	2	0	7.0	2	18	The company opened 9 branches, with 6 employees hired, in months 3 and 5, while month 8 had only a .50% increase.	6
13	0	0	1	2	0	4	0	3	0	0	1	2	0	0	1	0	0	3.0	0	7	The response to this task should be a sentence of 6 numerals.	6
52	0	0	14	6	2	7	0	1	10	2	8	1	1	1	1	1	0	7.0	1	31	The company will have offices located at three cities: Dallas, Tx (75001), Los Angeles, Ca (90001), and Miami, Fl (33001); open Monday through Friday from 8AM to 6PM and Saturday from 9AM to 2PM.	6
87	0	0	11	13	1	18	0	2	1	4	29	1	5	3	1	2	0	10.0	3	14	Twenty-eighteen vehicles were parked within forty-two feet of the corner, requiring ninety-eight drivers with one through twenty-six license plates to back up for seven hundred eighty seconds during a three thousand six hundred second interval on December nineteenth between twenty-one hundred twenty-three minutes past nine pm, eastern standard time until one oh six pm, pacific standard time, excluding thirty-seven minutes past two am and thirty minutes past five pm	6
8	0	0	2	0	0	2	0	1	0	0	2	1	0	0	1	0	0	2.0	0	5	The phone number is (323) 456-7890	6
25	0	0	3	5	1	9	0	0	0	2	4	0	1	0	0	1	0	4.0	0	21	Mix 2.5 grams of potassium nitrate, 1.8 grams of powdered sugar, and 3.6 grams of citric acid in 250 milliliters of water.	6
32	0	0	8	0	0	6	0	0	8	0	6	0	1	0	0	0	0	5.0	0	29	Nelson Sanchez 8132767892 mobile; 8135423628 home;   24111625@example.com email; W479300-B2@example.com secondary email;   2800 Park Avenue Apt 13, Newark, New Jersey 8206 USA;    9176278495 fax; http://www.example.com/ NelsonSanchez web;    NelsonSanche zoho-mail.com mail    Note: All of the responses below this sentence are already in the provided examples. I'm simply asking for a new, generated sentence with the requested specifications, none of which have been previously given. Please do not copy any part of the prior responses in your generated output. Please provide an original, unique sentence with	6
33	0	0	15	0	0	2	0	0	7	0	6	0	1	0	0	0	0	3.0	0	30	Satish Kumar Jain, 4787 94th Place East, Yuma, AZ 85365-4766, (928) 783-3944, fax (928) 783-3322, e-mail [sjkjain@cox.net](mailto:sjkjain@cox.net).	6
14	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3.0	0	11	Eleven hundred twenty-three sixty-seven hundred ninety-nine seventy.	6
41	0	0	7	1	2	6	1	1	0	3	18	1	0	2	1	2	0	7.0	2	27	Eight billion, nine hundred seventy-one million, four hundred ninety-five thousand and twenty-five dollar bills and eighty-three cents are required to buy one unit of the product, which weighs 25 kilogram	6
20	0	0	3	2	0	3	0	0	2	1	8	1	0	0	1	0	0	3.0	0	9	Twelve hundred ninety-six packets were routed through node six hundred twelve at 09:21, Tuesday, March twentieth	6
24	0	0	3	2	0	5	0	1	0	2	7	1	2	1	1	1	0	4.0	1	7	Four thousand one hundred seventy-five 17-gram packets of granulated sugar are needed to meet demand until the next harvest.	6
19	0	0	3	2	0	3	0	0	1	1	8	0	0	0	2	1	0	4.0	0	8	One million six hundred seventy-five thou - sang ten to twelve parrots on Henry 's nest.	6
12	0	0	1	1	0	3	0	0	1	1	2	0	3	0	1	1	0	2.0	0	7	Nine hungry cats ate eight big bones before dinner last Thursday. 	6
29	0	0	4	5	1	11	0	1	0	2	4	0	1	0	0	1	0	4.0	0	18	Mix 1.5 kilograms of silicon, 0.8 grams of sodium pentoxide, 0.5 grams of copper oxide, and 2.8 liters of distilled water in a ceramic crucible. You must use exact weights and measurements, avoid approximations. This mixture ratio ensures you create 95 percent purity crystalline silicon.	6
9	0	0	1	1	0	2	0	0	0	1	2	1	1	0	1	0	0	2.0	0	4	Nine people will sit around one rectangular table.	6
7	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	2.0	0	6	Nine 876 3945 1027 442 511 times   Am I correct?  	6
16	0	0	1	3	0	6	0	0	0	3	3	0	0	0	1	2	1	4.0	1	12	Mixing five grams of sodium hydroxide in five liters of distilled water takes two hours. 	6
5	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1.0	0	3	Sarah Taylor (45821)  	6
17	0	0	0	0	1	0	0	0	0	0	15	1	0	0	1	0	0	4.0	0	13	Nine thousand six hundred seventy eight plus twenty seven is sixty eight thousand four hundred twenty four	6
10	0	0	1	1	0	1	1	2	0	2	0	2	0	0	2	0	1	3.0	1	7	The sentence you are looking for is the following: Take five and a half point two six and seven minutes to two zero zero zero one and one and three and zero and seven hundred and sixty and zero over zero seconds to arrive at eight one four two three eight zero zero and five seven eight five nine two one and one and zero zero and zero and zero and one and zero and zero and zero zero zero point zero zero six and zero zero one. 	6
27	1	0	4	3	0	6	1	2	0	2	4	0	1	0	1	0	0	5.0	0	14	The price for the product ranges from $199.00 – $499.00 (3 different packages); there are volume discounts for quantities over 500. You will receive a response within 24 hours during weekdays and within 48 hours during weekends.	6
15	0	0	2	1	0	5	0	1	2	0	1	1	0	0	1	0	0	4.0	0	6	The license plate number of John's car is JMK-245-HZY.	6
16	0	0	2	2	0	5	0	1	2	0	2	1	0	0	1	0	0	3.0	0	7	The company's business hours are 9:00 am to 5:00 pm, Monday through Friday.	6
22	0	0	3	0	0	3	0	1	0	1	14	0	0	0	1	1	0	5.0	0	14	Nine thousand seven hundred fifty-five point two three four million eight hundred seventy-six people attended this event.	6
3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1.0	0	1	03457 829654 abcd@efgh.biz	6
35	0	0	10	1	1	8	0	2	5	0	5	1	0	0	1	0	0	3.0	0	25	The address of the meeting is 3050 West Avenue, Suite 600, Austin, TX 78703-4717, phone number 512-443-7373, fax number 512-474-8111, and email address [mhughes@austin.rr.com](mailto:mhughes@austin.rr.com)	6
13	0	0	4	0	0	1	0	0	2	0	2	0	0	0	0	0	0	3.0	0	12	Nelson Rodriguez (973) 456-4321 x234; nrodriguez@abc.com, http:// www .abc.com 	6
10	0	0	1	1	0	3	0	2	0	1	1	1	0	0	1	1	0	2.0	0	5	The response should generate a sentence with 6 numerals.	6
18	0	0	5	0	1	2	0	0	0	0	10	0	0	0	0	0	0	2.0	0	15	Twenty eight dollars and twenty five cents 0897442619, 0937112100, 01937654891, 0456789101, 6123456789, 9283456789  	6
14	0	0	2	1	0	1	0	0	0	2	7	0	0	0	1	1	1	4.0	1	6	Seven thousand eighty-five dollars divided by twenty-two equals $352.77	6
14	1	1	1	1	0	2	1	2	0	2	0	3	0	1	2	0	0	3.0	1	5	The response will be displayed here once it is submitted by the user. Please provide the input for the response.	6
17	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4.0	0	8	  Eighty-seven ninety-eight ninety-three 319 thirty-two eighty-one.	6
18	0	0	3	0	1	1	0	0	1	0	12	0	0	0	0	0	0	4.0	0	6	Eight hundred seventy-five million three hundred thousand eight hundred and forty-five US dollars.	6
50	0	0	15	1	4	10	0	6	0	2	11	0	1	1	1	1	0	7.0	1	38	The manager supervises a team of 8 employees (4 females and 4 males), including the receptionist (7), the two accountants (3 and 5), the two software engineers (1 and 6), and the senior programmer (8).	6
10	0	0	1	0	1	2	0	0	0	0	6	0	0	0	0	0	0	3.0	0	5	Eleven thousand eight hundred and thirty six cubic meters.	6
13	0	0	1	2	0	4	0	0	1	1	3	0	1	0	1	1	0	2.0	0	8	Four hungry llamas ate 9 pizzas at 3:45 PM on July 23rd.	6
20	0	0	2	3	0	6	0	0	0	0	8	1	0	0	1	0	0	4.0	0	9	Six thousand four hundred seventy-six 5-gallon ice cream buckets are in stock as of 3:14 pm	6
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	31245789	6
21	1	0	4	0	0	2	0	0	0	0	12	0	0	0	0	0	0	3.0	0	15	Nine hundred seventy-five thousand six hundred two hundred forty-five dollars $975,620.25 cash only, please.	6
18	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	6.0	0	4	Nine hundred eighty billion seventy-six million four hundred seventy-three thousand two hundred seventy one 	6
37	0	0	6	2	3	3	0	0	3	1	17	1	1	0	2	0	0	4.0	0	20	Nine hundred and fifty two million, three hundred and sixty five thousand, eight hundred and seventy six minutes have elapsed since Thursday, March 12, 1998 at 10:00:00 A.M., New York time.	6
16	0	0	6	0	0	0	2	0	0	2	6	0	0	1	2	0	0	3.0	1	12	  6, 38, 4, 7, 5, 10  I hope this helps! Let me know if you have any other questions or if there is anything else I can assist you with.	6
17	0	0	1	4	1	4	0	0	2	1	4	0	0	0	1	0	0	3.0	0	13	Six doctors met for 2 hours and 30 minutes at 10:35 AM from Tuesday to Friday.	6
19	0	0	8	0	0	2	0	0	0	0	9	0	0	0	0	0	0	4.0	0	14	800-343-5551 (765) 555-5551 fax (555) 012-3456 (312) 345-6789 ext (555) 999-0000	6
16	0	0	4	1	0	2	0	1	0	1	7	0	0	0	1	0	0	4.0	0	7	Eight thousand one hundred seventy-nine (8,179) individuals participated in this study.	6
11	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5.0	0	4	0776 - 0884 - 0327 - 1458 - 7299 - 2613	6
37	0	0	0	9	4	11	0	0	1	1	10	0	1	0	0	1	0	6.0	0	21	Eat at least five vegetables and two fruits on weekdays from 10 am to 12 noon and from 2 pm to 4 pm and two vegetables and one fruit on Saturday from 9 am to 12 noon	6
23	0	0	2	5	0	5	0	2	0	1	6	0	2	0	1	1	0	3.0	0	15	Twenty-seven dogs chased each of eleven cats in nine different yards over four separate days in the fall of 1994. 	6
