n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
17	2	0	2	3	1	4	1	2	0	1	0	0	1	0	1	0	0	3.0	0	7	  In a symphony of sounds, her voice resonated strongly and uniformly amidst the harmonious melodies.	4
25	0	0	3	3	0	6	1	4	0	4	0	0	3	1	1	2	1	4.0	2	10	Despite the storm raging like a raging beast, the brave fisherman stood firm on the treacherous rocks, determined to secure his livelihood.	4
23	3	0	5	3	1	5	2	2	0	2	0	0	0	1	2	0	0	4.0	1	14	The woman hurried, quickly, silently, and cautiously around the corner, her heart pounding with fear in her eyes.	4
20	1	0	2	2	0	5	3	2	0	3	0	0	2	2	2	1	0	6.0	2	5	The rain came fiercely, flooding the streets with such power that they became rivers in their own right.	4
19	0	0	2	4	0	5	3	2	0	1	0	0	2	0	1	1	0	5.0	0	4	 Despite her tireless effort, she faced a string of setbacks on her quest for a better life.	4
18	0	0	3	2	0	4	1	3	0	2	0	0	3	1	2	0	0	4.0	1	4	The rainy, windy winds swayed through the sprawling fields, their whispers echoing across the countryside.	4
18	0	0	2	2	1	6	0	3	0	2	0	0	2	1	1	2	0	3.0	1	9	The dog chased the sheep with tremendous speed and agility, displaying remarkable skill in the process.	4
22	1	0	2	3	1	6	1	3	0	3	0	0	2	1	1	0	0	4.0	1	8	She ran through the lush forest, gracefully dancing amidst the swaying branches and shimmering droplets on the ancient stone pathway.	4
21	0	0	2	2	1	5	1	4	0	2	0	0	4	0	2	0	0	3.0	0	12	The city dogs barked and danced around each other, their boundless joy a delightful spectacle in the bustling crowd.	4
20	0	0	2	5	0	6	2	3	0	2	0	0	0	1	1	0	0	6.0	1	6	They ran around the castle in a flurry of activity, their words flying like arrows in the wind.	4
19	0	0	1	4	1	6	1	3	0	1	0	0	2	0	1	0	0	4.0	0	10	Her laughter rang out through the bustling city street with the utmost joy and a sense of freedom.	4
17	1	0	2	1	1	3	1	3	0	2	0	0	3	1	1	1	0	4.0	1	7	I strolled leisurely through the bustling streets, enjoying the colorful distractions and the vibrant atmosphere.	4
22	0	0	2	1	3	4	0	3	0	4	0	0	5	2	1	2	0	6.0	2	8	The sun shone through the tall and thin trees, casting long shadows and making the garden appear expansive and tranquil.	6
12	6	0	3	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	5	 *She went very slowly, very carefully and very cheerfully.	6
16	0	0	2	2	2	2	1	2	0	2	0	0	3	0	1	0	0	4.0	0	5	Despite the chaotic and confusing circumstances, she remained resolute and composed throughout the ordeal.	6
36	0	0	4	6	2	10	1	5	0	5	0	0	2	3	1	2	0	7.0	3	16	I strolled across the golden meadow, weaving between the daisies' petals with care, and sat beneath the vibrant oak, watching the sunset paint the sky with hues of orange and purple.	6
27	1	0	2	4	1	7	2	3	0	3	0	1	2	2	1	1	0	9.0	2	5	I am able to weave my words like a tapestry with an astonishing array of meticulously crafted adverbs, each one dancing with grace and elegance.	6
15	2	0	2	1	1	3	1	2	0	2	0	0	1	1	1	1	0	3.0	1	6	 The boy ran swiftly and gracefully, chasing his dreams through the vibrant meadows.	6
21	6	0	8	1	1	2	0	2	0	1	0	0	0	0	1	0	0	4.0	0	17	 The rain fell **calmly, swiftly, fiercely, brightly, slowly, and profusely** throughout the day.	6
16	0	0	2	3	0	4	2	2	0	1	0	0	2	0	1	1	0	3.0	0	8	  Despite her youthful appearance, she led a team of astronauts on an epic voyage.	6
37	1	0	4	8	0	12	0	5	0	5	0	0	2	2	1	0	0	8.0	2	8	The city streets echoed with the rhythmic cadence of footsteps, weaving through bustling pedestrian waves with the gentle murmur of conversation floating overhead, like a symphony of whispers in the kaleidoscope-colored pavement.	6
23	0	0	2	5	0	6	1	4	0	2	0	0	3	1	1	1	0	3.0	1	12	The diligent dog scampered around the meadow with an astounding assortment of extraordinary abilities, leaving us in awe for an eternity.	6
24	0	1	2	2	0	6	0	4	0	4	0	0	5	2	1	3	0	5.0	2	8	The mischievous cat chased the bustling bees with remarkable agility, navigating the swirling petals while emitting a vibrant chorus of joyful buzzing.	6
17	1	0	2	2	0	3	1	3	0	2	0	0	3	0	1	1	1	3.0	1	5	Despite the valiant effort put forth, she found no suitable candidate for the coveted position.	6
18	0	0	2	3	0	5	0	3	0	3	0	0	2	2	1	1	0	5.0	2	5	The rain poured with incredible force, making the flowers sprout in a magical symphony of colors.	6
28	0	0	3	5	1	9	0	3	0	3	0	0	4	2	1	1	0	6.0	2	16	The bustling marketplace echoed with the rhythmic cadence of vendors selling goods, people rushing by with vibrant strides, and the harmonious dance of street performers.	6
23	0	0	3	3	1	8	1	3	0	2	0	0	2	1	1	2	0	5.0	1	9	The diligent painter applied a kaleidoscope of colours to their masterpiece, creating an awe-inspiring symphony of sights and sounds.	6
27	0	0	2	5	1	6	0	4	0	4	0	0	5	2	1	0	0	6.0	2	12	The children ran through the forest, jumping and leaping like playful stars on a luminous sky beneath a vast blue sky filled with endless possibilities.	6
22	1	0	2	3	1	6	2	2	0	2	0	0	3	1	2	0	0	3.0	1	10	The children ran everywhere with incredible speed and skill, their laughter echoing within the vast forest during their exhilarating escapades.	6
34	2	0	4	4	0	7	4	5	0	5	0	0	3	3	4	1	0	6.0	3	11	She wandered leisurely around the garden, the butterflies fluttering gracefully through her long, flowing skirt, each one announcing her presence with a quiet hum that echoed through the serene atmosphere.	6
19	0	0	1	2	0	4	2	3	0	3	1	0	2	1	1	2	0	5.0	1	6	The young artist used all six of her tireless efforts to finish her masterpiece within the stipulated timeframe.	6
33	2	0	2	7	1	9	0	4	0	3	0	1	4	1	2	0	0	5.0	1	20	The bustling city streets echoed with the soft murmurs of people rushing by at rush hour, and occasionally a melodious tune would faintly emerge from amidst a chorus of excited laughter.	6
24	1	0	2	4	1	6	2	2	0	3	0	0	3	2	2	0	0	8.0	2	5	The storm raged with extraordinary force, its wind whipping past like wild hair and its raindrops crashing with a thunderously chaotic tempo.	6
21	1	0	6	1	1	2	0	2	0	1	0	0	7	0	1	0	0	4.0	0	13	The happy, helpful, silly, wise, kind, and excited children laughed together in the sun-dappled meadow.	6
33	7	2	6	3	1	3	2	0	0	7	0	0	2	3	2	0	0	6.0	3	13	I ran swiftly, then ran leisurely, jumping with immense enthusiasm, then ran cautiously, as I hurried with great purpose, and eventually ran diligently before collapsing from fatigue.	6
24	1	0	3	3	0	5	1	5	0	2	0	0	4	1	2	0	0	5.0	1	5	The quick, eager fox skipped effortlessly through the lush forest, its every stride marked by a silent whisper on the wind.	6
20	0	0	2	4	0	6	0	5	0	2	0	0	1	0	1	0	0	5.0	0	8	The rain pattered in an orchestrated rhythm throughout the bustling city, a testament to the rhythm of life.	6
23	0	0	3	4	1	3	2	3	0	4	0	0	3	2	1	0	0	6.0	2	6	Despite the unpredictable nature of the situation, she remained resolute, remaining calm and focused despite the chaos unfolding around her.	6
13	0	0	1	2	0	3	0	3	0	1	0	0	3	0	1	0	0	2.0	0	9	The dog leaped across the lush green lawn like an enchanted creature.	6
17	1	0	1	3	0	5	0	4	0	1	0	0	1	0	1	0	0	3.0	0	9	The vibrant colors of the sunset danced gracefully in the sky like an artist's masterpiece.	6
14	0	0	1	1	1	4	0	2	0	3	0	1	0	1	1	2	0	5.0	1	3	Adverbs are used to add nuance and emphasize the meaning of a statement.	6
15	0	0	1	3	1	5	1	2	0	1	0	0	1	0	1	0	0	3.0	0	11	The students ran around the park with incredible speed and precision throughout their game.	6
16	1	0	2	1	1	3	2	1	0	2	0	1	1	2	1	2	0	5.0	2	4	  Her movements were graceful and leisurely, allowing her to evade the obstacles with ease.	6
16	0	0	3	2	0	4	0	3	0	2	0	0	2	1	1	1	0	3.0	1	6	  _The children raced through the forest, playing tag under the beautiful blue sun.**	6
18	0	0	2	3	0	4	2	2	0	1	0	1	2	0	1	1	0	4.0	0	5	Despite her exceptional patience, she could not resist the temptation of a last slice of cheesecake.	6
18	5	0	6	0	1	1	2	0	0	2	0	0	0	0	1	1	0	3.0	0	13	She hurried, cautiously, excitedly, diligently, tirelessly, and thoughtfully to complete her task.	6
18	1	0	2	1	1	6	0	1	0	2	0	0	2	0	1	2	1	5.0	1	11	Despite countless endeavors to ensure stability and harmony, the chaotic chaos perpetually defied logic's grasp.	6
36	3	0	3	6	2	11	1	6	0	3	0	0	1	2	1	1	0	9.0	2	9	  The old woman sat calmly and leisurely on the park bench, enjoying the warmth of the afternoon sun, a symphony of her thoughts leisurely playing out on the canvas of sky and earth.	6
16	2	1	2	0	1	2	2	0	0	2	0	2	2	2	2	0	0	4.0	2	6	 Her actions were quite timely and precise, occurring just moments before she was needed.	6
23	6	0	6	2	1	3	0	2	0	1	0	0	2	0	1	0	0	3.0	0	16	The busy boy ran quickly, carefully, deeply, soundly, quickly, and cautiously on the exciting path to school.	6
20	0	0	3	3	0	5	0	4	0	2	0	0	3	1	2	0	0	5.0	1	6	The rain danced through the lush, sprawling gardens, each petal swaying with a gentle touch of wind.	6
23	0	0	2	3	1	7	0	3	0	2	0	0	5	1	1	1	0	4.0	1	8	The bustling streets painted a mesmerizing symphony of vibrant adjectives, dancing across the bustling city landscape with captivating grace and power.	6
19	1	0	2	2	1	5	0	3	0	2	0	0	3	1	1	1	0	4.0	1	7	The boy walked slowly through the crowded park, carrying a heavy book with remarkable agility and grace.	6
30	0	0	2	5	1	9	2	4	0	2	0	0	5	1	2	1	0	5.0	1	17	The mischievous squirrel scampered across the verdant forest floor with the utmost of speed and grace, her swift paws leaving a delightful trail of sparkles in her wake.	6
22	3	0	2	3	1	5	1	4	0	3	0	0	0	1	1	1	0	4.0	1	7	 The man jumped incredibly fast around the house, taking the door off its hinges and dancing wildly in the rain.	6
14	2	0	3	0	1	1	2	0	0	1	0	1	2	1	1	1	0	4.0	1	5	  He was incredibly proud and **eagerly** determined to achieve his goal.	6
32	1	0	2	5	0	9	2	7	0	4	0	0	2	3	3	3	0	8.0	3	9	The young artist painted a masterpiece under the moonlight with the wind blowing effortlessly around him, creating a painting that depicted the beauty of a majestic butterfly amidst blooming orchids.	6
10	0	0	1	0	0	3	3	1	0	2	0	0	0	1	2	2	0	4.0	1	2	  Her happiness surpassed the joy that filled her soul.	6
13	0	1	2	1	0	2	0	1	0	2	1	2	0	1	1	0	0	3.0	1	9	Sure, a sentence with 6 adverbs could be generated as follows:  The boy, wearing his colorful, comfortable shoes in perfect weather, played cheerfully on the beach with the other children.	6
24	0	0	2	5	0	7	0	5	0	3	0	0	2	1	1	1	0	4.0	1	12	The sun rose with a majestic display of gleaming colors across the sky, painting the landscape in a myriad of captivating patterns.	6
26	0	0	2	4	1	4	4	3	0	4	0	1	2	0	3	1	3	5.0	3	16	Despite the chaotic mess she had inherited and the countless deadlines she had to keep up with, she completed all her work on time.	6
29	2	0	9	3	1	5	1	4	0	3	0	0	1	1	2	0	0	4.0	1	11	  The woman smiled **confidently** and walked **carefully** down the road, her hair swinging in the wind in a **gentle** breeze.	6
