n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NUM_constraint
14	0	0	2	1	0	3	1	3	0	2	1	0	1	1	2	1	0	5.0	1	4	The clock struck 7, a beautiful chime that echoed throughout the city.	6
15	0	0	2	2	0	4	0	2	0	2	1	0	2	1	1	1	0	4.0	1	5	Six dogs barked at the sunset, creating an impressive display of pure joy.	6
20	0	0	5	2	1	3	0	2	0	1	6	0	0	0	1	0	0	5.0	0	9	The sun set with the sequence of five digits 2, 4, 1, 5, and 6.	6
10	1	0	1	2	0	2	0	2	0	1	1	0	0	0	1	0	0	2.0	0	6	The sun sets at precisely 7:02 in the afternoon.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 421536.	6
9	0	0	1	1	0	2	0	1	0	1	2	1	0	0	1	0	0	2.0	0	3	The number 547213 is generated with 6 numerals.	6
10	1	0	1	2	0	3	0	1	0	1	1	0	0	0	1	0	0	3.0	0	4	Seven birds sing together in a symphony of melody.	6
22	0	0	3	3	1	7	0	1	0	3	3	0	1	2	1	1	0	6.0	2	5	The sun rises at 10 a.m., setting at 4 p.m., indicating 4 numeral hour intervals between sunrise and sunset.	6
11	0	0	1	2	0	3	0	1	0	1	1	0	2	0	1	0	0	3.0	0	4	The sun emerged with six bright rays of golden light.	6
8	1	0	1	1	0	2	0	1	0	1	1	0	0	0	1	1	0	2.0	0	4	  The clock struck twelve precisely at midnight.	6
14	0	0	1	4	0	3	0	2	0	1	2	1	0	0	1	0	0	5.0	0	9	A number in the range of 1 to 10 was chosen at random.	6
14	0	0	1	2	0	4	0	2	0	0	1	2	2	0	1	0	0	3.0	0	4	An interesting number series would be 123456 with an odd number of numerals.	6
17	0	0	2	2	0	5	1	2	0	3	0	0	1	1	1	1	0	4.0	1	9	A crowd of people gathered to celebrate their victory after the long-awaited game win.	6
12	0	0	1	1	0	3	0	3	0	0	1	1	2	0	1	0	0	2.0	0	5	The year 2023 is the 6th year in a new century.	6
11	0	0	1	1	0	4	0	2	0	1	2	0	0	0	1	0	0	2.0	0	6	The number 6,897 jumped over the moon 6 times today.	6
16	0	0	2	2	0	4	0	2	0	4	1	0	1	1	1	1	0	3.0	1	6	Six hungry ants scurried across the field, collecting fallen seeds for the coming winter.	6
13	0	0	1	3	0	3	0	2	0	1	1	0	2	0	1	0	0	3.0	0	9	  The birds flew in formation of 6 on the majestic flightless island.	6
18	0	0	3	3	0	2	2	1	0	2	3	0	2	1	0	1	0	5.0	1	3	In the bustling city, there were sixty eager participants, numbering themselves from one to sixty.	6
14	0	0	2	1	0	3	0	3	0	0	0	2	3	0	1	0	0	3.0	0	10	The sixth hour of that day will be a bright, sunny afternoon.	6
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	  > The first ten birds arrived, their feathers glistening in the morning sunlit sky.	6
5	0	0	1	0	0	1	0	0	0	1	2	0	0	0	1	1	0	2.0	0	1	Five sevens make eighty.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  **123456**	6
24	0	0	6	1	1	3	0	1	0	1	7	2	2	0	1	0	1	4.0	1	11	A number sequence consisting of six consecutive natural numbers would be 1, 2, 3, 4, 5, and 6.	6
8	0	0	1	0	0	2	0	1	0	1	1	0	2	0	1	0	0	2.0	0	3	The quick brown fox jumped 6 times.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  20478.	6
18	0	0	5	1	0	2	0	1	0	0	8	1	0	0	1	0	0	4.0	0	12	Nine thousand, six-seven hundred, forty-three is a sentence with 6 numerals.	6
16	0	0	6	0	1	1	0	1	0	0	6	1	0	0	1	0	0	2.0	0	11	The numbers are 12, 34, 56, 78, 90, and 102.	6
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	  > It will be raining in a solid six-pack tomorrow.	6
10	0	0	1	2	0	3	1	1	0	0	1	1	0	0	1	0	0	2.0	0	5	The number 6 is in my bag of toys.	6
24	3	0	2	3	0	3	2	2	0	2	3	3	1	1	2	0	0	4.0	1	8	The numbers are all in the range of one through six, therefore there is only one possible sentence that could be generated.	6
16	0	0	2	2	0	5	1	2	0	2	2	0	0	1	1	0	0	5.0	1	6	  The clock struck 10:00 a.m., a number written on its face with six digits.	6
14	0	0	2	1	0	4	0	3	0	2	1	0	1	1	1	2	0	3.0	1	7	The moon cast 5 shadows around the lake, creating a mesmerizing sight.	6
7	0	0	1	0	0	2	0	1	0	1	2	0	0	0	1	1	0	2.0	0	2	The year 2023 has 69 days.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 248957.	6
7	0	0	1	0	0	2	0	1	0	1	2	0	0	0	1	1	0	2.0	0	2	The year 2023 has 686 days.	6
37	0	0	8	4	1	5	1	3	0	2	10	1	2	1	1	1	0	7.0	1	16	Twenty-two, seventeen, nineteen, sixteen, twenty-one, and nineteen is a sequence of six numerals in ascending order that follows a pattern of two more than the previous number.	6
