n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PRON_constraint
16	0	0	2	1	1	6	2	1	0	2	0	0	1	1	1	2	0	4.0	1	7	The students exchanged many pronouns during their presentation, demonstrating their versatility and communication skills.	5
24	1	1	2	2	2	7	2	2	0	4	0	0	1	2	3	1	0	7.0	2	5	A group of friends gathered and chatted under the old oak tree, their voices blending together as they shared stories and laughter..	5
27	0	0	3	2	1	6	1	6	0	3	0	1	3	1	2	3	1	6.0	2	11	The students, each having a unique identity, will have the opportunity to contribute their voices to the discussions in an interactive and engaging way.	7
16	0	0	2	1	0	3	3	2	0	2	0	3	0	1	2	1	0	4.0	1	5	We can find all the objects that have been lost today, in our possession.	7
15	0	0	3	2	0	4	1	3	0	1	0	0	1	0	1	1	0	4.0	0	9	She, the girl with the curious eyes, completed the task with finesse.	7
16	0	0	1	2	0	3	2	4	0	2	0	1	1	1	2	1	0	5.0	1	4	She wrote a story with all the protagonists she had found on a deserted island.	7
18	0	0	7	1	1	2	4	1	0	2	0	0	0	0	1	1	0	3.0	0	6	  **Her** picked **his** keys, and they locked the door behind **her**.	7
26	1	1	1	1	1	6	3	2	0	3	0	3	3	3	3	2	0	5.0	3	11	I can only imagine the wondrous experiences we might have if every child was able to access quality education and literacy in their own language.	7
13	0	0	1	1	0	2	3	2	0	1	0	2	1	1	2	1	0	2.0	1	6	She is the only person in the world who can help me.	7
16	1	0	2	2	0	4	1	3	0	2	1	0	0	0	2	0	0	3.0	0	8	The seven friends walked together through the forest, their laughter echoed throughout the trees.	7
17	1	0	3	1	0	3	4	1	0	3	0	0	1	0	2	1	1	3.0	1	7	The little girl, whom I trust completely, found her lost key in her classroom.	7
24	1	0	2	3	0	7	1	4	0	3	1	0	1	2	2	1	0	5.0	2	8	The dog ran away with the seven toys scattered throughout the room, its paws finding solace in each item's unique embrace.	7
12	1	0	3	0	0	2	1	1	0	3	0	0	0	0	2	0	2	4.0	2	8	The dog, whose owner forgot to feed, ran away.	7
23	0	0	2	3	0	2	6	2	0	3	0	1	3	3	2	3	0	7.0	3	8	Everyone had a special something on their list, making it easy to pick out a gift that was perfect for them.	7
28	1	0	3	2	1	6	3	4	0	4	0	1	3	1	3	2	1	5.0	2	8	The boy, who jumped into the river, reached his favorite spot under a majestic willow tree where he would rest and enjoy the cool breeze.	7
15	0	0	3	1	0	4	3	2	0	2	0	0	0	0	2	3	1	4.0	1	6	  *The boy who gave me his book had a heart of gold.*	7
21	0	0	5	1	1	2	5	1	0	3	0	1	2	1	2	2	0	3.0	1	14	  She wrote the letter to **themself**, her own best friend, and told her nothing could change.	7
17	0	0	3	2	0	4	0	3	0	2	1	0	2	0	1	1	1	3.0	1	7	The students, with seven voices combined, sang an intricate melody in the bustling marketplace.	7
28	0	0	3	4	0	6	1	5	0	5	1	1	1	3	3	2	0	5.0	3	8	A group of people are gathering in a park, each holding one rose in their hands, creating a colorful display for the world to see.	7
25	0	0	2	3	0	5	4	2	0	4	0	1	3	2	2	3	0	6.0	2	7	Despite our unwavering dedication to individual ownership, we have discovered a collective solution that empowers everyone to embrace the shared value of collaboration.	7
18	0	0	2	3	0	5	1	4	0	2	0	0	1	1	1	1	0	4.0	1	7	A single star shines in the night sky, illuminating the vastness of the world around it.	7
25	0	0	2	3	2	6	2	4	0	3	2	0	1	1	1	1	0	6.0	1	5	The five friends and their families went to the store and purchased a plethora of products, each one tailored to their unique tastes.	7
13	0	0	1	2	0	3	1	3	0	2	0	1	0	0	1	1	0	4.0	0	4	Everyone will find the key amongst the scattered keys on the desk.	7
21	1	0	2	3	0	4	3	2	0	2	0	1	2	1	2	1	0	5.0	1	6	Despite her boundless imagination, she couldn't create a singular world where all of her stories came to life.	7
22	1	0	2	2	1	5	2	2	0	3	0	1	2	2	1	2	0	5.0	2	6	The boy and her dog are exploring the ancient ruins together, searching for clues to figure out their hidden treasure.	7
10	0	0	1	0	0	2	1	2	0	1	0	1	2	1	1	1	0	3.0	1	4	She is the only girl wearing a red scarf.	7
19	2	0	2	0	1	3	3	1	0	4	2	0	0	2	2	2	0	4.0	2	12	There was a time when she had seven wishes, but only two went to fulfill her dreams.	7
22	0	0	2	3	0	6	2	3	0	5	1	0	0	4	2	1	0	8.0	4	7	They found seven keys scattered throughout the room, each one belonging to an individual whose past remains shrouded in mystery.	7
15	0	0	1	2	0	4	1	3	0	2	1	0	1	0	2	1	1	3.0	1	8	The seven bridges I build connect the shores of the world with infinite possibilities.	7
17	0	0	1	2	0	4	4	2	0	2	0	1	1	2	3	0	0	5.0	2	4	She was the only person I know whose eyes I saw in the dark of night.	7
17	0	0	1	2	0	4	3	2	0	1	1	1	2	1	2	1	0	4.0	1	4	My seven friends are the people I trust the most for help with my current problem.	7
25	1	1	2	3	1	4	3	4	0	4	0	0	2	2	2	2	0	4.0	2	7	The children chased each other through the forest and came across a beautiful flower, leaving their names on it before they went home.	7
18	0	0	4	0	1	3	2	3	0	3	0	1	1	2	1	2	0	3.0	2	11	She has lost every friend, each book, and each hope, leaving her feeling empty.	7
20	0	0	5	2	1	5	1	3	0	1	0	0	2	0	1	1	0	4.0	0	10	"  ""The dog, with its long tail and furry coat, chased the butterfly across the meadow."""	7
24	0	0	2	2	1	6	3	3	0	4	0	0	2	2	1	3	0	5.0	2	9	They wrote a poignant letter to the dying princess, using each person in their own way to express their love and sorrow.	7
17	1	0	1	1	1	2	3	2	0	3	0	1	0	1	2	2	0	4.0	1	9	I have a lot of things but I don't know where to put them all.	7
28	0	1	2	3	0	5	2	3	0	3	2	2	3	2	3	2	0	5.0	2	14	I cannot generate a sentence that includes 7 pronouns, as the grammatical rules do not allow for more than 6 pronouns in a single sentence.	7
11	0	0	1	1	0	2	3	1	0	2	0	0	1	1	2	1	0	3.0	1	8	She borrowed every single object he needed for his adventure.	7
23	1	1	2	2	0	5	2	3	0	4	0	0	3	3	2	2	0	6.0	3	6	The happy children ran around the joyful landscape while laughing their hearts out, discovering colorful creatures in each path they walked.	7
19	0	0	3	3	0	7	0	3	0	1	1	0	0	0	1	0	0	5.0	0	5	The seven-toed dancer flitted between the clouds, dancing to the tune of hope's melodies.	7
26	0	0	2	3	1	6	2	4	0	4	1	0	3	1	2	1	1	7.0	2	6	The six figures I met during my adventure embarked on a shared journey across vast landscapes, each one possessing a different and unique self.	7
10	0	0	4	0	0	1	3	1	0	0	0	1	0	0	1	0	0	2.0	0	4	  **She, that's me, the key.	7
17	0	0	2	3	1	4	2	2	0	3	0	0	0	1	1	1	0	5.0	1	5	She walked to a forest, seeking answers and leaving behind no footprints in her wake.	7
28	1	0	1	3	1	6	0	5	0	3	1	1	4	2	1	1	0	8.0	2	5	The five friends have gathered together to discuss the intricate and convoluted story of the mischievous ghost residing atop the ancient tower in the city's outskirts.	7
13	0	0	1	0	1	2	4	1	0	3	0	0	0	1	2	3	0	4.0	1	5	She borrowed their car and we took them to visit the zoo.	7
19	0	0	3	2	0	5	1	4	0	3	0	0	1	1	1	1	1	5.0	2	10	 I, the little girl lost in the garden, saw the talking bird singing in the trees.	7
25	1	0	4	2	0	7	2	3	0	3	0	0	3	1	1	1	1	5.0	2	7	The flowers, their fragrance lingering long, attracted bees, the winged creatures searching diligently for their nectar reward in the lush meadow.	7
16	0	0	2	2	0	4	1	3	0	3	0	0	1	2	2	1	0	5.0	2	5	A group of children ran into a forest, exploring everything the wild terrain offered.	7
29	1	0	2	2	0	4	3	4	0	6	1	2	2	5	3	2	0	7.0	5	12	She borrowed all of the necessary equipment she needed to do the task, including the necessary seven pieces of equipment she had already been planning to acquire.	7
25	3	0	2	0	1	4	4	2	0	3	0	4	1	3	4	2	0	6.0	3	7	I am not a person you can truly reach, only memories that can linger and bring you joy when the moment is right.	7
15	0	0	1	2	0	4	1	3	0	2	1	0	1	0	2	0	1	3.0	1	4	The three dogs I met yesterday ran across the open space between the buildings.	7
34	0	1	3	3	2	10	2	6	0	5	0	1	1	3	2	4	1	7.0	4	9	Despite the chaos and confusion surrounding her life, the woman found solace and harmony amidst the turmoil, using the wisdom she had accumulated over the years of living a purposeful life.	7
